size_D,duration_D,app,t01,t07,t08,t10,t11,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.0417819811207406,0.0696802546011007,0.1885499675876923,0.0529478696503381,0.0583374467211633,0.0215267240581609,0.0681440574668108,0.1313872980910918,0.1323554642136933,0.144435186011032,0.0431076279866787,0.2228064038189,0.3197201470672116,0.3973541561790942,0.0372422285049341,0.0251737372798232
0.0404660187654932,0.0789559431669847,0.198612648315894,0.086494465621869,0.0713801686674186,0.0693495086159541,0.0706893533719254,0.11675685334962,0.1141472644505871,0.1318050727233865,0.0327701702502271,0.1913979827303104,0.307102530941218,0.3565937042778638,0.0417323230891823,0.0365631244477482
0.047397911572589,0.1196342196846073,0.1970495810520143,0.1748942195850101,0.1019572108310641,0.0819874060546256,0.0631594939003745,0.0910106929506947,0.1213024663754612,0.180512434612197,0.0511037495634484,0.1749823490268791,0.3384760669074463,0.3672659586523484,0.0691727961518002,0.0515453541658896
0.0864554886535552,0.1531735011704204,0.1338737831772699,0.1887469331768576,0.1314571195516595,0.1123881241169423,0.1233175892935414,0.1243724061008883,0.1173682358082607,0.2314687253253319,0.1148878090107047,0.2491214396656566,0.3678090397207557,0.4201461196699143,0.1232187497798416,0.1045312735613421
0.042766693445502,0.0920986001774944,0.2000711971866354,0.1838490334398595,0.1123630872749021,0.0846892250101589,0.0645221752832641,0.087704516388111,0.1593617821213803,0.1667356986471542,0.0363943285436957,0.173016275442801,0.3107488905827221,0.3521468319398161,0.0526863361373109,0.0447828219571322
0.0330988034250578,0.0982491270867502,0.1429948699043444,0.1627541710078944,0.0898084800305242,0.0696839230240844,0.0749400238895663,0.0804431779366104,0.1387294942138579,0.1786859397654269,0.0407140327662465,0.170816086816939,0.3156368522257775,0.3675455974405087,0.0494241756276315,0.0303485252693806
0.004620103447779,0.0418295093156804,0.1241472060127893,0.0645780596130868,0.0,0.0114273536888709,0.0575864007641706,0.0616372966814047,0.0585642210756033,0.1360210403978663,0.0210153884694359,0.1602960555185983,0.3146912518013002,0.3745898849103158,0.0258630061439349,0.005116593525858
0.036911359112535,0.0945192287019899,0.1776389834824927,0.1654637158094092,0.0921407058955214,0.0650525428841709,0.0988236157471087,0.0959516442134281,0.1324557242433791,0.1833983021559174,0.0575143516852579,0.2015288525623003,0.3410576484939185,0.3935760700267815,0.0616050014343508,0.030675588002356
0.0598861457956147,0.081533804486433,0.1668398725228419,0.0362415811086262,0.0476911926691734,0.0348200620224295,0.0331440524939619,0.1479487811690711,0.1090109769751759,0.1373201649294511,0.0401496622850226,0.228962208236557,0.302077479469401,0.3883095767807316,0.0439763003583562,0.044054388227266
0.0557006698270044,0.0659422554140019,0.16207544534203,0.0875470872150855,0.0730762564605797,0.040890658449147,0.0302762176056186,0.1128670875299339,0.0998063812558982,0.1497867442205688,0.0437258543966548,0.2177500765004727,0.3077831120640215,0.3722209670362578,0.0590331837557652,0.0467599566752125
0.0597507690428936,0.1279529340211909,0.0885394474400378,0.1837453107404131,0.154757964191876,0.1448514709257028,0.0405595293354753,0.0632127057381756,0.0778900307268971,0.1787892639449629,0.0319641189815647,0.1648146890189544,0.2655242337679018,0.3230798067607359,0.0663548037898122,0.0713963829034755
0.3450402661690354,0.422398925158806,0.3124279392599847,0.3579343845464056,0.3653858043349318,0.3069317883230377,0.3425375794643502,0.3264861899825219,0.2465499919931612,0.4498618382078782,0.3675699551682834,0.4116182165160229,0.5386249212184087,0.5692498990044208,0.4178231834160619,0.3842655566918624
0.0503772602447504,0.1601641821788931,0.1774582847097874,0.3112643384366401,0.2599321145743852,0.2192046726365752,0.1421786960593297,0.0412124842673458,0.1795313961619717,0.2097439203362552,0.0550009262456566,0.1459428906246784,0.2884172238941778,0.3235651109676932,0.1264478289011387,0.116765635346172
0.0387450481386371,0.1044742096119924,0.1445684155350489,0.1676752898711102,0.091309551545464,0.0655144838392133,0.072301416025844,0.078629187731137,0.1105883015705915,0.1940753644241865,0.0504613897080994,0.1878225694629257,0.3275064789710028,0.3780307365666004,0.0557039610586755,0.0365064799723759
0.2432346711500204,0.2932771184376328,0.206169076128432,0.2081948995642779,0.1622691566466176,0.1587022782774019,0.2094112445208084,0.2610380029109631,0.1597887703717685,0.3677530248356106,0.2837156083938301,0.3821697208602088,0.496269312342882,0.5461021705972495,0.2684319451380043,0.2504922033520497
0.0836431097305222,0.2289357381009491,0.2148990412340778,0.4009713292058368,0.3868931235476771,0.3482210038385923,0.1819633063421299,0.0302105880459852,0.2849542902762002,0.2152717132310879,0.0573609378803125,0.1187552155673377,0.2413599367051315,0.2752384067676745,0.1621200951469978,0.1818971781751334
0.1586990066778721,0.1183864179318865,0.268052878109927,0.0819789340024406,0.1275775856097854,0.0860649109790988,0.0735224990867718,0.2695785044260186,0.2188351957683423,0.1469597269084853,0.1238795529003525,0.3584281398308043,0.3401291573679323,0.4267793252276765,0.1015435949806687,0.1296088447026456
0.0497351828140452,0.1527573167411053,0.1232896113750815,0.262371267737176,0.2020788413367506,0.1947157684694972,0.1029752697379834,0.0423308865518532,0.1415656176047882,0.1917734732499642,0.0462952743238179,0.1440259994619837,0.2760806108960202,0.319838229695156,0.0961339156659146,0.0952916654975905
0.0959640772079785,0.1425421800795297,0.1660344309716595,0.1403728974176697,0.0690517451992491,0.083701326903404,0.0589414950003686,0.1079559884630508,0.0463780500186209,0.2164882680138392,0.0999533851417869,0.2098289851162639,0.354455731411915,0.4114651530502715,0.1171596455892317,0.0879042752495286
0.165015295987014,0.1874273016569587,0.1676550430386648,0.1378228171220349,0.1117615403169181,0.1030769623209804,0.1011910115328891,0.1861215744155362,0.1149510554522762,0.2525051955876897,0.1551782652809784,0.3183582024064005,0.3839826488309127,0.4707042502509658,0.1822575334602389,0.1490471692933964
0.0826733874761282,0.1195479592189068,0.1403509126793457,0.1665951074931436,0.1341587468097489,0.112261529392398,0.049837913540343,0.0878291510700999,0.1098185501528604,0.1836588189940668,0.0442304356512652,0.1981660782004907,0.2937298005824319,0.3499159559525496,0.0863636587062898,0.0737101750861951
0.1448326305947233,0.2077933830763924,0.1343663857918333,0.1397758000931198,0.0930366274140509,0.0968170828199227,0.1263588487371592,0.1682953215490461,0.0772619675746931,0.2868647251769523,0.1880795985359367,0.2914039417849615,0.4215709050804774,0.488762270995482,0.1846537877971025,0.1496677481492409
0.1210415368188086,0.210493105209696,0.1366663077273372,0.2488073380517831,0.2288411021397939,0.2307030944206786,0.119595632076808,0.0684628530601736,0.1368955272458294,0.2321602694879869,0.0998156729043939,0.1783598076640505,0.276296057615236,0.3468302368373815,0.1754668214591051,0.1491525259509379
0.1626924744474007,0.275525212851872,0.3227809967549094,0.4400945470096775,0.4556802326249975,0.3938863234284553,0.2415736140066116,0.1129803000419504,0.3397391558055563,0.2611199113675655,0.1347469115815888,0.1896703951654803,0.294521021756993,0.3303452765054191,0.2604131810740764,0.2483025682735211
0.0469056812212006,0.0711124523721973,0.1826177529517708,0.0671572353822937,0.071036917261717,0.0320938958795996,0.0555474971722249,0.1400339266324347,0.1337673532869656,0.1388125917981987,0.0487268094688897,0.2238370363496532,0.3193456508588231,0.3843270437523544,0.0354085251503216,0.0304024897845435
0.0519806409057385,0.0590629261826245,0.0373941808469421,0.0987050383189931,0.0623828030914458,0.0897670246068162,0.0095435862396438,0.102861855914968,0.0302821261936059,0.1294521168232957,0.0294312478374104,0.1922222293745505,0.2443516799646441,0.3237004437396026,0.0390795330070729,0.019965351013882
0.0716749534001756,0.1725173659683732,0.1298762597061095,0.2668713570473184,0.2376603434152686,0.233928198194491,0.0949484521581382,0.0397318082959167,0.1649662179091729,0.1867366308559376,0.0369974718095455,0.1481646781043403,0.239296961230598,0.2963694730376552,0.1057399446151291,0.1144631307255049
0.0683278818845979,0.1110770652275271,0.1613438165900626,0.1340681651363022,0.110250554368306,0.0924383130680549,0.0506667809001112,0.1086060641355444,0.1035076057386133,0.1682559124331797,0.0601978298796127,0.1892693429223818,0.3133691455646001,0.360787257605486,0.0673523813993245,0.0665764358690688
0.0363507659553681,0.072761495044435,0.1695560044732545,0.107916367856259,0.0725659184024604,0.0421357594970462,0.0647128627284828,0.1147999819249541,0.1273088762667781,0.1504302251613143,0.0467902299899301,0.2043955299068849,0.3273415372339151,0.3766615826977068,0.0383876934211828,0.0286439119303197
0.0588784286215305,0.1202630678218524,0.2272778787344841,0.2566821206120215,0.1670445488958206,0.1400741174839312,0.0825566240550343,0.0682110430837829,0.1860943130249254,0.1908345679604461,0.0409498648690893,0.1597738151920607,0.2949083443472063,0.3416463287412905,0.082531860362371,0.0778135108507206
0.0565276357921094,0.0899310065045153,0.1597130577501193,0.1104414796394543,0.0875834700863083,0.0565071726777168,0.0392812443034239,0.1086088693950835,0.1053122677782084,0.1565296336332157,0.0436429665780877,0.204614262856461,0.3145789930001154,0.3669661822344444,0.0545163905563137,0.036071741677754
0.0412938262205143,0.068324422773935,0.1894076683354439,0.0731611686545644,0.0503108641746655,0.0284432953891382,0.067805257267499,0.1267389371626027,0.1103197578275484,0.1518370435766333,0.0494029847669535,0.214100140744805,0.3374196298267355,0.3870787144694645,0.0410276913230651,0.0387664723641822
0.048508628762379,0.0619488297494785,0.1911541269143901,0.0553007543599893,0.0552106803783754,0.029523490501427,0.0717110393978931,0.1294204124191655,0.1216383587438688,0.1405938404901803,0.0509336702633567,0.2253368740110147,0.3187099709019489,0.3911834650980482,0.0442099313056579,0.035509399834308
0.61750240863598,0.6432520003242498,0.5789302777230777,0.4867181787222742,0.5412997550249927,0.4368193401596089,0.6020065800737373,0.6212826932445025,0.5930994874023345,0.671039042784244,0.6304602314188574,0.6996398829983715,0.7259387348666795,0.7653154890978995,0.6197268497475665,0.6140981297488299
0.0682974562492016,0.1347935488081788,0.1421901578597132,0.1601644194038007,0.1151171506549738,0.096123970047169,0.0524384293810692,0.0925839036720028,0.0749735384079093,0.1960005999405329,0.0604818401122267,0.1932337514295623,0.3232061210154703,0.3729286944194059,0.0735292874679666,0.0722415763422619
0.0611725817546898,0.1411560211071665,0.0880837711207151,0.1733972618431916,0.141943886882487,0.1680861089063066,0.0488144088724718,0.071352055139137,0.0963021628304073,0.1691632104958798,0.0415411506641766,0.1405157927443135,0.2434674837093472,0.3164453483770818,0.1013199592808468,0.0912483416340577
0.0717305948583997,0.2104563588741269,0.1419916259677725,0.3569994171283661,0.2720169583008596,0.3443816294481561,0.1372137255177765,0.0195675180416474,0.2547308664132016,0.1752228867304418,0.0490117529360502,0.0791985807242058,0.1917500052830094,0.2453754719570649,0.1396339067811446,0.1429555085029077
0.1437085320652878,0.1722724734404783,0.1746890446824553,0.1228318256261433,0.0861681226839932,0.0770330063629656,0.0705097553798766,0.1863883528333922,0.1387937634636564,0.2534566155627952,0.1551927034563403,0.3100516773815672,0.3872015786868504,0.4740014442898845,0.1593141668671246,0.1306346816829698
0.0648004799049991,0.1878928009142461,0.1637198459544786,0.3155407130560263,0.2715240568092673,0.2660000598030284,0.1168699780441614,0.0256258059431261,0.2089091939029805,0.1944821265569009,0.0523470378079901,0.1201328382221474,0.2462308361405882,0.2865661663300396,0.1282178709529599,0.1355696439296305
0.0896896726469134,0.1400602495326226,0.1495975010607191,0.0916338919820643,0.0659008321778852,0.0604119243910677,0.0734963063809182,0.1395025504890435,0.0997751343789098,0.209830264970694,0.1098969768372886,0.2474768398716503,0.3580843112983471,0.4354991033649554,0.1028971794795905,0.0707304045856118
0.1306273568227337,0.1929787221240746,0.1784228250078851,0.173631297912657,0.1518363911305836,0.1406930804917646,0.1120634353662481,0.1397201257131719,0.0906555590168476,0.2445120671952192,0.1185283818629192,0.2444874282019817,0.3633818347942008,0.4184544257378882,0.1480445704941949,0.1481369918341995
0.1096559431323589,0.182954670559587,0.3030948314016519,0.3328366958378674,0.2500960141666997,0.245319393847553,0.067504144159197,0.1320065441376819,0.2380085162211933,0.1625988077775659,0.0523630562605174,0.1724271495667829,0.2876312651268455,0.296662500890151,0.1210602783208178,0.120448668981867
0.0682574194789797,0.1070333614412628,0.1581351151844753,0.1756636235006597,0.1177951904104913,0.1089492536360748,0.0432289191342298,0.074506232506869,0.111340316524853,0.17104550982115,0.0329638765604112,0.1757510018134201,0.2825452898129509,0.3406234608678044,0.0717781016649108,0.0612112029411994
0.1111254443976824,0.081601268267261,0.3536671435495204,0.0485373012042226,0.1140860787274593,0.0657367567533118,0.1235652797959256,0.2860524140055804,0.232606903088916,0.1252174470184721,0.0516203807425234,0.3566628919107588,0.3156077877269715,0.4305771834469131,0.0664188235733476,0.1012040929319997
0.1651773652948666,0.2011386922909995,0.1897332537410737,0.2219647399597416,0.1901881824180915,0.1853865093519772,0.0795800755844624,0.1475095727982105,0.1464375041607403,0.2200113640503319,0.1213637226190176,0.2627860768771488,0.3138141191798674,0.387246370298442,0.1699605030375217,0.161153568904652
0.0652356580650688,0.1151192285741874,0.1936821124933985,0.1772019542266256,0.0866717409052636,0.0917756010000517,0.0666089887228573,0.0933068984493718,0.1332637875318894,0.1775450502934391,0.0497741122370993,0.179668991834048,0.3177646836319063,0.359094191229153,0.0719617097880036,0.0617829054984638
0.145550842238079,0.1405709031853128,0.2111246804487741,0.0847851960067587,0.0962573110135233,0.0767925496009462,0.0767831606262891,0.236831414819275,0.198902517946217,0.203857814829855,0.1269412051078357,0.343195300103693,0.3596581212982512,0.4548611899095868,0.1330327603101909,0.1295597556605695
0.074097747241777,0.1267611860006943,0.1274604589709035,0.1208552100375519,0.1265114314660153,0.1179663322927484,0.0107685623308965,0.1123283647823158,0.064080113256659,0.1575933877819334,0.0224181540548499,0.1908212016861263,0.2760315775042804,0.3399734968818907,0.0614302761798211,0.0761041654884729
0.1375244185472256,0.1893449372055013,0.1687790136775648,0.152976437922517,0.1040654988624293,0.0896645574257249,0.0991700741338113,0.1741520930140223,0.103158480377909,0.2590757364109688,0.1667116423502451,0.2988334655466627,0.414193371568391,0.4693305948541798,0.1557367039796268,0.1364402510985952
0.074862727574683,0.2017393806940266,0.1685146405034492,0.3456755128860465,0.3156910062447561,0.3093817490042938,0.1361044107891499,0.0262589653713046,0.2255167009563921,0.2033496846836879,0.0402136904703318,0.1295789952153638,0.220187618356336,0.2655058314349965,0.1362484576081949,0.149385644195329
0.0608315308416521,0.0945179041730581,0.1589135649932673,0.0655868590814451,0.0671423974029337,0.0407643432713131,0.0344915169590488,0.133055555945665,0.1143287164246226,0.1561620889985121,0.0436591447174152,0.2190565837535676,0.3098319602708268,0.386554577131575,0.0442393214024641,0.0490551064493081
0.0529941990098283,0.0765656625483282,0.2200382159301855,0.0450547980523255,0.0598378520872982,0.035015318743735,0.0589607257176851,0.1666500315364101,0.1358457653412063,0.1355190276026253,0.039575631789315,0.2494175460562744,0.3279103422371812,0.3997861662458222,0.0465114466119871,0.0432180813882215
0.0271088142057192,0.077231169826448,0.1826401023797452,0.1215506069642604,0.0720051669807737,0.0388007506028849,0.0776942078670754,0.0988234219255937,0.1409615236461781,0.1585222273624799,0.0413514775863171,0.189979777368201,0.3313910949827421,0.3720408313919563,0.0351746708715603,0.0189319282083336
0.0439609780088675,0.0885262501494387,0.1783107794335152,0.1074805321343443,0.0934914174141654,0.0707494186385206,0.0514210839418324,0.1232010779197429,0.1225761164537352,0.136811424692851,0.0424614211311435,0.1978737035402497,0.3208513585987351,0.356085367004762,0.0433705035540649,0.0331278579657316
0.0249166793500303,0.0810509078115145,0.1845232240632219,0.1469667714344918,0.0811569332074717,0.0442359673084099,0.1027604710794023,0.0990356477491419,0.1811571769975232,0.1687847429712305,0.0406609379421133,0.1885833817110248,0.3320242379177867,0.383553455438768,0.0352802900612642,0.0116973564760651
0.0896041046723119,0.0553283342320193,0.3029232647245906,0.0215506013980315,0.0883926707002057,0.0537037251812232,0.0828940957932681,0.2606784356819867,0.20193441749362,0.0881604601432051,0.0196933684108409,0.309589997070508,0.2815670589318385,0.397075972561995,0.0206352421397428,0.0675060155350892
0.0342642834586007,0.1148776203797881,0.1430406099650979,0.2237059120181346,0.160997395917349,0.1323288765212395,0.1344184515997584,0.0568136617254601,0.1161448452080666,0.1981726444479849,0.0558064611245367,0.1778773161230019,0.3167398998718127,0.3610196974265234,0.0956125474706514,0.0687021871149798
0.1224690584621922,0.1667231456460322,0.1497778616076598,0.2152169517624163,0.189470638044862,0.1813675727912594,0.0826285172427854,0.0937264735320869,0.1439294313650047,0.2121722423756777,0.0837089637638588,0.2147489564570209,0.2870977017701996,0.3538190526646343,0.1522967387322457,0.1268742094147774
0.0382855863945683,0.1089861655166156,0.1068222212496941,0.2004451583601263,0.1405391881362496,0.1266977508187515,0.0602175493544602,0.0453442010758096,0.0896024403154364,0.1819836532024811,0.0318697026055663,0.1558132339676356,0.2793743951395606,0.3314850126883091,0.0620658757069441,0.0543341539478068
0.0730361087138559,0.1746199705289987,0.1459015555977799,0.2918470817291693,0.2348903167758806,0.209420271539361,0.1771571472839933,0.0934062152229416,0.1807437823870203,0.2387536906604282,0.0971311511464307,0.2066771310559499,0.3170571512140944,0.3774107032694545,0.1564034135124964,0.1349007297515238
0.0656746518044147,0.1238972804096421,0.1567776692898373,0.1671718244682086,0.143738744607568,0.1116200894978777,0.0592877473690432,0.0976352127864167,0.1162396492870501,0.1765456082129167,0.0437917034262569,0.1854942525160536,0.3002749107436282,0.3498182489481312,0.0630868864815509,0.0688926350924845
0.1148180300228133,0.2840758775323991,0.2873056303574256,0.5346311398874188,0.4961869909842108,0.5373835735790488,0.2049532133058093,0.0157797966252466,0.4536736751682492,0.1852177731309962,0.0452120001337055,0.0684276131492166,0.1250356904816886,0.1668246971259868,0.186420806460073,0.2150981165708899
0.1083221609906539,0.2109511057232503,0.1633290028719148,0.2926717026353859,0.2674337475506571,0.2355493361589294,0.1720287049891456,0.0942438233777824,0.1507338064123455,0.249969122493029,0.1133492204693907,0.1960207348550233,0.3171427589247101,0.3675691186690323,0.1865184391019177,0.1635934936668814
