ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.1929077615708915,0.15073951249816606,0.3664524177697724,0.31261583835507945,0.1094069268242486,0.18919552105141024,0.3762751750311,0.14630241121046708,0.3429283340872876,0.3294038041844591,0.3628608806250616,0.33103433829479895,0.31015399483318923,0.27500066831611336,0.6098606141197653,0.8386935352766732,0.23531401005716635,0.08161031519726616,0.0974416886041766,0.106766345506637,0.06947843254656524,0.0969636625325917,0.09896787752346589,0.14423578784755214,0.0947684557537086,0.05881148805941175,0.06928084185887355,0.26871713793561913,0.2309487952480591,0.15847648590865104,0.08746070389168456,0.08065929168555747
0.32724748883999066,0.23959934601289998,0.5492814438728983,0.32660556858306117,0.16769078177323576,0.25966463684051866,0.3452256828527181,0.239244933558224,0.37505739878841937,0.2782343406391893,0.2973470357016216,0.26715409028947834,0.25092173865473216,0.2048263515306904,0.5420764365959021,0.820906012543372,0.2583853597829868,0.12224341130561556,0.061810469993368,0.11191163094534055,0.05239090505579219,0.10515538894627427,0.1063395136502171,0.1951903057632658,0.10565694582870873,0.07440760610054468,0.049283201648995294,0.2720288474146793,0.2434687627495042,0.12004600647829919,0.12123385890883913,0.10383608688993767
0.34898664424235254,0.3517801441784949,0.6292297518507819,0.34463773290399696,0.34388720748278795,0.23126285441903652,0.38257630447195895,0.17868320538011787,0.5908695133286346,0.4237962452915127,0.35042431154008896,0.33033641849441203,0.2916487539249108,0.2722274645543172,0.6086463043954814,0.7642688359213647,0.2045313553941716,0.21064243273638258,0.10959930746630656,0.17159634940129628,0.05096394930085407,0.1781401664580269,0.16428959593214587,0.29534976826319803,0.19768153196362923,0.14994457835343433,0.06680945660996931,0.2977675130674343,0.4580340186891584,0.212784247526682,0.19735495502809905,0.19923173285043752
0.11975231420062094,0.1394334104247276,0.3586305300935647,0.2658420997247306,0.08701945336434347,0.1968520844146558,0.3208142921984162,0.01006099768948257,0.4495809798185818,0.617955549291156,0.3292259034402067,0.3141108889674015,0.2804149330962855,0.2704774690078906,0.8707871920099186,0.783980029083731,0.49840530757977475,0.08981920568873682,0.12442421750791549,0.1336276305557642,0.1263003434640378,0.14337289472503795,0.12643398911130727,0.161801664784205,0.13442609223189386,0.05005463298012193,0.25152160851090904,0.3138098766653322,0.3342864926412892,0.16617574387751652,0.1017099912798381,0.10971420815910662
0.36576017329433486,0.17560689888229733,0.3631646778195042,0.37348923878805074,0.11045333406610855,0.2657739184166055,0.28472839292790314,0.2552584284651286,0.24227391779071175,0.25140627683244476,0.3242429545985719,0.27789639132195937,0.2899865236823792,0.24696796127284582,0.7444773031523977,0.9229258840168492,0.13798657892513835,0.09119339847815557,0.1155884578993854,0.11615031473476808,0.1492809961237428,0.11936158124892668,0.08874079818403896,0.1674506444498272,0.12899593490450548,0.04480738133060823,0.039755369132333226,0.28418525363110936,0.09542330305511502,0.23133903432555125,0.09329335156689977,0.0791830122391528
0.4684465724245974,0.17885590738550294,0.4744356571580696,0.27432752129501414,0.13642181863558556,0.23379339300264104,0.3177502190298036,0.1944400830932185,0.31418201329819834,0.40262639169148856,0.36919473848746637,0.3444121597996873,0.34048266802613,0.3058973491098511,0.6222650146587602,0.7913243228088251,0.24333109166228456,0.12023425929686579,0.06862541025812019,0.11258552121311,0.13130138973370148,0.12682828862376494,0.11141434424039037,0.20058007834912153,0.1399871557894146,0.0648090069063898,0.05100274095832768,0.26242817464516216,0.20360840831591587,0.13167104954069164,0.10874551015172434,0.09985396825472076
0.5439857908347999,0.2654842970444563,0.4213073521903111,0.4060580463465144,0.12074050145505288,0.26795083891115024,0.3656809586427222,0.23868934689965893,0.31261347831779607,0.47679561965059036,0.49502070981266516,0.4357031711041374,0.43923787435223854,0.37991977741768257,0.5964900591521791,0.8489083798951207,0.36729839362919847,0.2061921194872248,0.17622386262744805,0.16286694914263455,0.23011006868007217,0.1936792288613506,0.16278801731434775,0.15398234875559696,0.18876332732854795,0.07523692662140434,0.1772389194630157,0.26372798645797607,0.295911235741914,0.29380314899849863,0.19926472544302373,0.17539689163180427
0.4045653533675943,0.18278126267581019,0.42587291101762464,0.319830381844959,0.12365515530757608,0.2389721416472138,0.2979661709609704,0.1869287009203988,0.3352181711470201,0.32056094303503446,0.3598268166171188,0.3229501014543648,0.3317847660298133,0.2866667585391248,0.6479270189214118,0.8652455437472716,0.19973643764834959,0.11071290081935434,0.07927464074800528,0.10577123558767823,0.11893367882191122,0.12327246255445451,0.09882734217279288,0.17987217788542975,0.12805223733081492,0.056561305234574255,0.028061253388095935,0.24902111613293376,0.1962099479925965,0.16351533735900195,0.10361810687689102,0.08428749689357756
0.1894941707378071,0.12742831749888137,0.2632767104105827,0.3354970093925042,0.10426532780499272,0.20477308014156034,0.4288850102142826,0.21778218649688974,0.21546414501191286,0.2660549787353999,0.42487123388499975,0.39041256888125747,0.37341111022742257,0.3386881979855955,0.605857527714066,0.8092782534165937,0.26323931497393116,0.07890404536715637,0.12422100104067299,0.11395935831590355,0.11254787722802934,0.1070284279979764,0.10514939920474636,0.11463971443585999,0.10647735506755121,0.055809450216636816,0.07205043808554262,0.2710493251850714,0.15868714011822477,0.18407169751355484,0.08260683715584012,0.07622681212112357
0.23675649266539733,0.20243395714184526,0.2734380373417358,0.28826836774049447,0.18131450819983033,0.3868056553572492,0.4132221661277975,0.2730086966704966,0.22382277299459907,0.24860428571223106,0.7184504892294526,0.7009891323916797,0.6811757769276987,0.6816534622415961,0.6066750455016763,0.6841261267536375,0.3623717925164398,0.21368862786730006,0.2100361557701015,0.24539783508370955,0.30132566314358866,0.2942215304628994,0.2612743683793126,0.17237959963955224,0.3098561130549349,0.10727789155060317,0.14737315883590973,0.35127481223617946,0.3068596196464529,0.20780442431239546,0.18948900013092213,0.20572569733663304
0.31699831582035937,0.24621398328538247,0.43948243193435343,0.2652854156880918,0.18976567058870036,0.41152065733125653,0.3391959114217939,0.24045987580922956,0.34131808995035184,0.2624342350712727,0.6723592531530082,0.6608088924551194,0.6262554811586032,0.6221966996051838,0.608605974103399,0.7413186114194057,0.33877402883190855,0.2606045620124705,0.16852828647533663,0.3111166864184422,0.25059576704093334,0.3535124098974488,0.3235182801307797,0.19070409051995502,0.36300184283846115,0.11858066259098111,0.16049843659792973,0.38037030143277567,0.3867548570739569,0.16825908574788478,0.23499349755703636,0.23916150760778693
0.14583449532328263,0.12769784145145993,0.3025014307197841,0.3103810208792024,0.10292969823534186,0.17988056089748433,0.3915635455450489,0.13260719758207568,0.31676767621980095,0.36459569070038705,0.3838399613232053,0.34979375852157946,0.33218601144514404,0.29857175300605004,0.6211219761225155,0.8404176465833844,0.23976841593842785,0.0679680640659442,0.11341140852415843,0.10417828228216115,0.08604388803115437,0.0935506360750531,0.09579457656824125,0.12724912521333423,0.0914575182468626,0.05736591071100272,0.08039917096737502,0.2754157335585657,0.2199747688361799,0.17351900510744991,0.07467650080736433,0.07193953957107957
0.21174238126781608,0.13923174487372048,0.34865189176657935,0.31639002349725515,0.10612001530521611,0.18569916805172063,0.3824312152368958,0.16366320728641032,0.3101102505096811,0.308814338826988,0.3594177166015481,0.3262750408026581,0.30956245824621614,0.27204882416138093,0.5999186299767255,0.8341936777602329,0.23069129790080278,0.0735576423781584,0.09163457551432558,0.10154578802113119,0.0638124302115442,0.0910873923388255,0.09329840731801783,0.13404174425987725,0.09028383144014474,0.054975947246604984,0.059480917079566875,0.25989309303866115,0.2027984543150938,0.15307648631366386,0.07859057799706551,0.07001684995619342
0.29501227043666617,0.18573798617009346,0.46383262773409595,0.2778843484713511,0.07600233026061809,0.2248218455840821,0.417124934665609,0.1297288311470282,0.3925996356065887,0.4305805056041606,0.22778248936105713,0.2220618311082892,0.20371577944400532,0.18835937413344384,0.7211884174328338,0.751144336831573,0.27518418310293413,0.08508543891160872,0.126937696049707,0.0907683792138721,0.09358690300544173,0.09485592151278868,0.08715368311812674,0.19706823591397407,0.09717474059447707,0.04503056134907268,0.08852003511471092,0.3444963505323213,0.25224217866669546,0.14408258401990948,0.08784848962298036,0.08666046726519357
