size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.39741063016616424,0.4878410880947358,0.7038027404681044,0.484635005559981,0.35676882288021844,0.2255555112691966,0.4875474488673432,0.2945355336493698,0.19848097288699254,0.08147818243278518,0.31817180083353847,0.31849677897816775,0.5651127928418261,0.3135738081028984,0.19625656813736442,0.4917011124181299,0.5925590888963898,0.43749049076201363,0.4447526288291401,0.40484079831877157,0.25781733099067883,0.1645506499959476,0.09724930757280398,0.25884743711975433,0.42902632222728143,0.4089746403711745,0.4220785248819048,0.597244084511499,0.3737432783499962,0.4267073659879083,0.4163833472095264,0.4012096674577681,0.3769337827848839,0.4445880754682333,0.48732639653296045,0.5022745432942963,0.40693904584789564,0.389551465750274,0.5206933111894777,0.3962204261539121,0.45592143014406306,0.5054188931328996,0.6601577199022116
0.04815959962755243,0.4010761872787858,0.5759811738042864,0.20094897646820487,0.20792012841432478,0.3450157720358872,0.3749078322895591,0.135322030360997,0.10569989201733868,0.1402227656134399,0.23769930566069397,0.23540589174837506,0.4353289031843302,0.43467485979235476,0.31521622476730426,0.2565295067859078,0.5465373781937899,0.44360346957335733,0.25934449160952194,0.08726363128442367,0.2473076861957728,0.20865305407969537,0.23006365867324519,0.2722526423448664,0.07401946665754489,0.0434504313674697,0.10066974443304297,0.254101423814977,0.02527974148342271,0.040647300886480255,0.08025890541500937,0.031324986009280714,0.027596790956209732,0.08149797368097447,0.18056591426619978,0.20564049276659277,0.021333342312115706,0.11530409055329723,0.19468413633302648,0.0449209363830429,0.0943518989579801,0.23596242438844553,0.4217439292506491
0.05587335518491486,0.4310553142548257,0.6206254454768358,0.24134496218109236,0.3018780964916135,0.40384192991751555,0.4646685970297563,0.1475902041368636,0.08943330464195061,0.1736924054815143,0.3282393639989377,0.2918266232736737,0.4573245143157382,0.43730642161676975,0.29234068333603214,0.299736020104907,0.5743099806725256,0.5026515952349887,0.36799547849189557,0.16311884092536333,0.30076014207927393,0.25896357633072015,0.2347489775701192,0.3181491845893785,0.06346618234021778,0.0715041838818771,0.13127322894069152,0.25680358651585966,0.04202472587385672,0.06219587159426409,0.0900436400839976,0.07501822675240521,0.05995964605145021,0.12171664474823853,0.2006242201767342,0.2085215525388175,0.05106033349081146,0.08490531829852777,0.18935225876448306,0.08321636866952388,0.12080841781702983,0.25150745134366426,0.44790594548099394
0.0775522284262605,0.35821700627259667,0.6291788979191701,0.19439031622887804,0.1674006153745698,0.31258790285930904,0.24783323886492675,0.054857846895085494,0.15999268008867706,0.1535801660393061,0.17338095158565825,0.18113623651720634,0.4002268489779291,0.43558008716596386,0.3053719952204228,0.1760250500283181,0.44777097601311666,0.45432336780555177,0.14396981598430886,0.07494610911689285,0.16824741719584824,0.11709669193718175,0.1665778324637718,0.24987929900673406,0.0815193673474234,0.013373523494882997,0.14225314997190674,0.2666583522660363,0.05103456433102106,0.05912689236064186,0.08175958317030738,0.024700866695734056,0.018561796097436287,0.07415628624371125,0.1983074667956422,0.22472693935644636,0.03262931565456097,0.18581393580803943,0.23299188098857015,0.05171023120298057,0.11734182388806763,0.20593994847781277,0.3928636087980575
0.33652748726401943,0.5555497830015234,0.533826101754602,0.2939882243880806,0.15711419038041435,0.04911505020398682,0.2548192955032568,0.25767724774649636,0.150767115181971,0.04624784111686589,0.18295900887474137,0.3273688558157574,0.30589927291946034,0.1757203036642764,0.11265248327839295,0.46069147374870606,0.6164930224163755,0.2517408940989527,0.2275990900616071,0.3230009014138936,0.10457555164191934,0.19365109359235305,0.06373552951617159,0.08513900459491014,0.33115627019286475,0.3321784544544951,0.37199587667515654,0.5198955380205139,0.2651671128698491,0.34234521417781255,0.3591405385659302,0.31185379899039556,0.37778071043446704,0.3488082183387782,0.4185001363473577,0.45001738823708837,0.34476731518054526,0.2967574210294506,0.4255398997082436,0.3071496835374163,0.36547756169738643,0.5306303224144174,0.6519681395010524
0.02060943893031214,0.3916671666668301,0.3226684355660521,0.06131704460946366,0.19191794527399103,0.3347975848189747,0.3434410393169059,0.3518900533258018,0.17314377153308835,0.25092527281513344,0.3104132969837421,0.19477042286677268,0.34097909517563046,0.43739214958413625,0.43686150966451426,0.3394179219951557,0.6463966638084804,0.2690581120549191,0.23276280622530005,0.056240459159404274,0.3271128453785891,0.24090698536489347,0.4160598131786628,0.18950396863528918,0.04542738356595816,0.026303871120576652,0.03142569734077476,0.1710376658552262,0.04686178931632362,0.024518009552120114,0.07879682010184073,0.12489237526441077,0.049167758342488,0.014497709886179488,0.04995083077239389,0.11950932510777651,0.052007150830211915,0.18387871502079184,0.07905369299865717,0.027357003217935036,0.015564711123312328,0.23773795932547406,0.3966960721565148
0.33005881764588013,0.14184908581755695,0.7474028549015562,0.4445507283616131,0.6324271523204104,0.7064717713750501,0.18729159037882698,0.29628017617349856,0.7392828721990977,0.6850327211881341,0.46173054452313267,0.061527118321197595,0.7064529849154686,0.7782207816476626,0.5748598929796583,0.06968712313398746,0.16176906986100276,0.6286430803766394,0.16087787741385068,0.39573251282888605,0.51735213260548,0.10039801278335703,0.31922156668252005,0.6926692842919921,0.30725637046940407,0.10229667318752689,0.47166105794254154,0.3772442936593091,0.4680582267093614,0.3986786116691844,0.28988140788018113,0.41879791605673233,0.1796218663608105,0.18392496252117424,0.47176397268652653,0.44415619621201974,0.25138955393178186,0.7580822176903089,0.4402371964067445,0.34125741018112715,0.42482693438248703,0.09731429472396042,0.1497275953281048
0.03574195251577798,0.3745758777011637,0.5442861299002566,0.1669786431238346,0.17843523763309338,0.3368164999679234,0.3354594765401078,0.1464845698122463,0.10891661645480674,0.17261241372730132,0.22773570197897675,0.20901153110783444,0.4218025456221461,0.45104826066351034,0.3367597234399741,0.2409165108410005,0.5436185898153634,0.4245976330136218,0.22077140695913428,0.061829108924379914,0.2327783548817468,0.18987753357213621,0.25486039553569373,0.2570718916674118,0.08818537740118382,0.023929843735022015,0.08233605666163583,0.23119726303834426,0.013668004979762532,0.01218506857666763,0.07142435569593678,0.01049115334487806,0.024989621087301947,0.055678958617497235,0.15590445343388035,0.18433253097044539,0.0024334265189983884,0.11582676827679853,0.16931490246621878,0.026394586642531165,0.0674788092826554,0.21015995627460382,0.413040859161116
0.06049020072499721,0.4882696255006349,0.5259960723739916,0.12166512878988345,0.1938646519765695,0.25365608589674193,0.29588507102254963,0.15849590257322846,0.06393160638294404,0.2012033803940684,0.25235321827900525,0.38168697636251625,0.2611456224531292,0.3539195164508135,0.19501222516116185,0.3284377505133791,0.6004836147424606,0.4023028465941446,0.2660447346483434,0.1746947988410028,0.22667956542977186,0.3136162847762331,0.18867299427520556,0.24232531361786297,0.05858928080997232,0.08288023010217353,0.1413748088254999,0.2684571284572797,0.033912273944294136,0.07077507743436004,0.09884307573722319,0.05689262253281516,0.13819008641603742,0.1031798102400622,0.20169165791211557,0.20972997679533015,0.06427407465489153,0.06937586279620456,0.15126329929546628,0.08346828855285278,0.11276751274076295,0.3068727073715774,0.46761599792023467
0.0464921341805419,0.41523366300980613,0.5945584511559411,0.21382755434629425,0.2202197152296465,0.37454637216252573,0.40635810079113294,0.1286480529522695,0.0984832749106314,0.15459815820845876,0.2538147560211682,0.23332254486110393,0.4634501600016054,0.4540249177483495,0.3213953006066866,0.2565899141099523,0.551923377583891,0.47141489193245956,0.27518190128892966,0.09167478901140626,0.26574412845171314,0.20513343319922506,0.2361484399177785,0.2954234728963811,0.07384141344600365,0.03743906906141871,0.09733513457200797,0.2559902130827597,0.026425015718652325,0.034689106573591054,0.0906725717017827,0.021547044244641433,0.02075743977792978,0.08273505026559226,0.1738709825935783,0.19678280551146762,0.013819233289809336,0.10456153160971024,0.18029588226858229,0.049101853698627504,0.08985506464740663,0.23836076120287175,0.4287390684707352
0.7717333015854303,0.6130655650513206,0.7595110004573589,0.6974868210983196,0.5756938090753112,0.18995455365949382,0.5515584497866648,0.5840900112003305,0.3308986692848232,0.20224984031162854,0.5156651698924858,0.3675420736747444,0.74821236250972,0.3375841565504787,0.18297796785024378,0.7341110536768627,0.6404601155426007,0.4946431653470142,0.6098059737284762,0.7166513397765127,0.4068205599708711,0.19121276140287613,0.13086599933477333,0.3807775834566525,0.7522389663578397,0.7628627068434097,0.7603138162118576,0.847180691270121,0.7212470749514539,0.7455877805605962,0.7620248885122292,0.7565984699856073,0.7941841972996129,0.7707282278860941,0.7880177601402746,0.8077458099602719,0.7674209299906511,0.6987231675290843,0.8021375671143577,0.7431511361203406,0.781835467740611,0.7362657032640274,0.848154399443928
0.04810167595956291,0.3780433838164905,0.5863363861570272,0.17823141342278193,0.18614631436247547,0.32827043944420076,0.30960368204783567,0.09356870728582645,0.11386569371293187,0.15366940284665806,0.21333817868389626,0.2095309959268135,0.4173243731577222,0.42658662377139855,0.3139539197284032,0.22058445767385432,0.5151515213628367,0.43887123141932954,0.21093593412361705,0.06707940025720972,0.211015988754706,0.17259894016830085,0.21755247875154565,0.24884157963299214,0.07488349733196131,0.019758584447656345,0.09803783524660387,0.24587475073864512,0.01230324790197921,0.023636713066324623,0.06978397301468339,0.013680696345880664,0.011616929875481366,0.06933163001893654,0.1712526861490433,0.19124316309995984,0.008032233331214791,0.12225779083501498,0.18876174270665097,0.030638281097899955,0.08189911879158476,0.21253605577617468,0.4039271902926612
0.05371611198761443,0.33447827352418663,0.5718481066471488,0.17428370606778132,0.13994485864434975,0.29770790513914447,0.25335580142476616,0.11542015843756057,0.15168824185694785,0.15467863146123037,0.16235688145579985,0.17448386875633742,0.4002773999898626,0.43915020294836205,0.3257274813525333,0.1824894827108756,0.470718504766687,0.40958679370435996,0.12921630038472603,0.05271432989424914,0.17951110676603832,0.13042494122865356,0.22299976183492765,0.23966320704502753,0.07134488015166823,0.024572309736464577,0.11510878382850313,0.2578474351344346,0.0503796313109033,0.03632535677800435,0.07092921107493966,0.021059753066532058,0.015124047687039704,0.05083253768370906,0.17430719083428584,0.21009616000415782,0.011937581376508105,0.17806876419314682,0.20375294537311683,0.026528663547787587,0.09633517306852718,0.19639015976020247,0.393983073725017
0.10601440421139607,0.5966845792273237,0.5416176467831457,0.14071508146323047,0.45205930920646625,0.3972820841373551,0.4869379569679096,0.28217070667913113,0.04788961473611765,0.3616335540239852,0.5424793090588684,0.6308928397559873,0.163342270760989,0.3617492759153218,0.13296263357914317,0.5113414279221541,0.7091184356495847,0.5417265851660552,0.511510880787704,0.3880054150844754,0.4359182850719344,0.5831137129138828,0.2254838977879417,0.3987372562061368,0.032231078514584406,0.1491417072854562,0.19623495098274443,0.21953435445575684,0.06642112106605128,0.1409888132296638,0.12733654778526662,0.15366506125732496,0.297905572271613,0.15904583490109517,0.24994861322578024,0.22377112947711603,0.15370927980789764,0.05762516774506726,0.10901137624084248,0.16850969749755162,0.15216370094461645,0.40390558916429786,0.5329315296381977
0.03728411955089132,0.38620604092823974,0.5523855383147913,0.17844200494254986,0.1857247367536638,0.34494994441259397,0.3580927316019353,0.13716008160233575,0.10649044535048263,0.16357905840804218,0.23822925210668633,0.21229070180954634,0.4335599238714004,0.4431324256271049,0.34003336461038197,0.24829067138673197,0.5494277034238844,0.42477672162562796,0.23424963147560446,0.05927889812562935,0.2406902977211629,0.1918065800196848,0.2527223637663987,0.2657315716865301,0.08751181812452732,0.028986675792579242,0.08471561929922489,0.23779498374430907,0.015476982563060793,0.019329693724181606,0.0740458963717163,0.013986175410341042,0.02341430480962467,0.06539196113375399,0.1574834457388191,0.1862939368942606,0.0,0.11181338136928656,0.16831650032726753,0.029429452711664278,0.07092642278170341,0.21899084144866057,0.4249365791907933
0.11706034670460347,0.29018966977103594,0.6516526027552089,0.21849192847285825,0.19342490499076564,0.3075034232005699,0.15932280414793093,0.02927271294589376,0.22899186614433914,0.18775817088666394,0.14905390745436164,0.14998598935558713,0.3954566176047668,0.4430215180565509,0.31309478024442244,0.1306237631647569,0.3732423845897353,0.449739730043924,0.10435139604258575,0.08680710313307106,0.13910853961105762,0.06620542684939018,0.1555649397141332,0.2628292329533348,0.10557330916919869,0.02086662651411852,0.20066307993209087,0.2949091097479429,0.10860115123333064,0.10284950948403551,0.11796410774838573,0.07062879093597638,0.044137821207392264,0.07478761465934353,0.22524422258958127,0.26279991797920993,0.058022449360541004,0.27755438899355117,0.2625295282091018,0.0734539056357615,0.15867776578610876,0.17561111951343197,0.35794947517368636
0.5322693385664139,0.5419548044651015,0.7075239080093677,0.5565832505333541,0.39838720988463555,0.17506500847157191,0.4738966789851004,0.3961172938989277,0.24921518746562965,0.10322101885006671,0.3387462322950262,0.3075379081616978,0.6284561231625203,0.3283725604503017,0.18995642988946038,0.5683903910825427,0.6001600741430553,0.43980724629702206,0.46183592851543737,0.5079106209366201,0.2940601895449718,0.13341398849786512,0.09712467627830768,0.2888083565697021,0.5634198632915832,0.5403083850934632,0.5560954240631976,0.7121909482898243,0.5092782316156821,0.5402977365042212,0.5514735729260937,0.5256586060307972,0.5507644213395756,0.5646030383859869,0.6037457789485319,0.6155738395144528,0.545566452871553,0.5177937154313446,0.6344770225949551,0.5219730335488955,0.5782230695055653,0.5914743138455434,0.7153101736718005
0.04380520539989165,0.4078902967198259,0.58993080269342,0.20549558124946926,0.2112240283582349,0.36887777658780996,0.390434316127467,0.12770762330337002,0.09961766035704588,0.15651590160782594,0.24563360933309242,0.2284613691060191,0.45604358840591197,0.4540590264429175,0.3236787464296737,0.2497012595354343,0.5475322688677826,0.4658393046529548,0.26280824718568846,0.0852012476965963,0.257170982222127,0.20074342165820336,0.236099348862238,0.28980254169803615,0.07198767062110392,0.03358983211192234,0.09552628380602636,0.2523979419075304,0.023351076543045152,0.031523090291699286,0.08530881862625887,0.01702295431765352,0.01987890245712695,0.07794498403939987,0.17110784133696183,0.1954371874253154,0.011139360516312678,0.106027556291555,0.1814734402750908,0.044153483244011735,0.08628080829550677,0.23152626843042043,0.4261525160095192
0.1887923076178511,0.46525951036779534,0.6169692948639781,0.31415856499312655,0.23497009953085163,0.2129942612101816,0.38402001591830354,0.1714245215342797,0.125057314859094,0.048515006605164473,0.2101968407788084,0.2846622039218726,0.44112226779815744,0.31250954079388465,0.19548968772410585,0.35650124197369454,0.5665178062883547,0.40033575588285075,0.3076177257201456,0.2534721504894381,0.1726718489720257,0.1603672516702933,0.11925604427347236,0.1987511019344747,0.19701246042534293,0.20292019334765485,0.24619742965282093,0.41928341909318767,0.17138428527792832,0.21295447425825217,0.21492408109382888,0.1943681980541814,0.18916304234260342,0.24277266919683538,0.3114536610654571,0.32690450187067327,0.20549793113988196,0.2176346185456759,0.3174660067814794,0.19779161574304777,0.26462219223040645,0.3724039953149136,0.5357743211858472
0.1941013768276069,0.1388053223676223,0.6470156886945574,0.19770340997268399,0.25673138297787884,0.3446077064349341,0.04400149618626076,0.169302032912489,0.44097553184603777,0.40096122389768174,0.1640115131968759,0.2192033646086502,0.35354012956443,0.4645637439849616,0.3325811153989066,0.06470172099722626,0.2573321700397551,0.5429908057976387,0.09917920838235383,0.30769849242830466,0.24119423212315383,0.08169097553871718,0.14609056186935018,0.3630720637989771,0.09666145913433416,0.029844742301760534,0.3578169884168211,0.31525217006981715,0.23634676576801403,0.25686417230292174,0.08212378812891179,0.23450315459818385,0.13477459478390186,0.063026247877817,0.33590774883239227,0.34839078930384143,0.13993782359041573,0.464076539815373,0.3396519740112802,0.1963770831790701,0.23313881847909712,0.1182691266714302,0.27762326142273025
0.1463306782081943,0.25685937250884233,0.41551091989489203,0.2128996974596848,0.2962145463379922,0.4304569080558499,0.26315129382473385,0.43343299249063183,0.45511731997185645,0.3740243446340171,0.3315822242620514,0.05184464213281495,0.48524284117974453,0.655619251551177,0.5725561220206978,0.2152765095038933,0.43972252568280934,0.2820439637612804,0.056420943026244896,0.11674360476867797,0.37892352011695773,0.12621729822750483,0.4650193267262119,0.3566048803476724,0.21189086224539505,0.0641141969384273,0.1639810377481017,0.25312512063695203,0.225986848357194,0.14921335362456767,0.16266183426003514,0.29575027427065936,0.07924723832119879,0.07862353912423037,0.22253559794005068,0.2426975758852061,0.12592716218659483,0.47181937751887193,0.2263176693329156,0.119718640511242,0.1652920429330362,0.1979167187280525,0.29678974465112196
0.16826327218684656,0.2519472254271522,0.6543087866080856,0.2434905841988907,0.23176621269515568,0.3365425257280945,0.0884371529850938,0.0889077778166513,0.3485365939688959,0.2944380408882058,0.1578647604744916,0.10779436147576694,0.4316318138210778,0.5098792086204967,0.35360924312323355,0.08994707150886509,0.3054658981044399,0.4522222434508497,0.04988629037782183,0.13958523401611522,0.18195438974796196,0.045315409692706865,0.16644670670419714,0.31719494066892334,0.1478504173886787,0.033811650107836835,0.2643546742876133,0.32859494891234664,0.2035040795453305,0.1661134402869079,0.15607340014988333,0.1388185920574551,0.09474404545243757,0.08697606749975395,0.2940287842436452,0.30828490921124996,0.11279689526972336,0.3909513985675176,0.3164697615234895,0.12454947316477501,0.22536642335657192,0.15364164321347906,0.30381692203856214
0.047926100941212274,0.41635003045317853,0.5922942960630421,0.20873246526300293,0.2592845795364564,0.3822006965711655,0.4228363065948743,0.14651483939263119,0.09158709018158687,0.16711685254263217,0.29647164389885283,0.27602524646724813,0.43843120479333086,0.4357040407690581,0.30255619498734976,0.28238501788269876,0.5689143167765727,0.47937919560428865,0.329875002129107,0.12867345573796868,0.2837503048651996,0.25331356242096187,0.2387887490866355,0.30221038655234683,0.05878915387504541,0.04804634107926834,0.11000361903253653,0.244760220962711,0.027649314271754082,0.044460972387717144,0.07955915336288663,0.04920897096026133,0.04043074165135864,0.09601819635811648,0.18176521819807118,0.1997802791404914,0.02756723332674317,0.08964423680250135,0.17584529819429282,0.06408331218680093,0.0963611990672789,0.23880281633674766,0.4229667171273558
0.2515796985635611,0.474359844151085,0.6366886732052115,0.3545971364843754,0.2325398488038341,0.1992338780927574,0.3941618897728913,0.19507578596964883,0.15041166643462112,0.04720870847749356,0.19902843864462727,0.2707801399882128,0.4692375249624592,0.3265154289322048,0.19958813166109884,0.38230614542807456,0.5668403322683758,0.3916556005462796,0.31118465873246076,0.26837663454644484,0.17340162544106136,0.135310459000344,0.10071560129598672,0.18984530720053078,0.2826345654268386,0.25662235089647606,0.28528242589784447,0.47579654221056666,0.2245319529618921,0.2707997009617585,0.2711562542369773,0.23677256799966065,0.24184979773942045,0.2943627341634368,0.3582290062691306,0.3795861954579851,0.25846287403491497,0.26838541011136685,0.38417262784228995,0.24573601499648662,0.30827871380792343,0.41649257306797244,0.5736360240610053
