Transactions,Entities,PointsAdjust,Envergure,TeamExp_0,TeamExp_1,TeamExp_2,TeamExp_4,TeamExp_?,ManagerExp_2,ManagerExp_3,ManagerExp_4,ManagerExp_5,Language_1,Language_3,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Effort
0.2440136830102622,0.3,0.2571157495256167,0.4893617021276595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2960643,-0.4075011,0.45507666,-0.33986047,0.25193053,0.189407540394973
0.1254275940706955,0.1078947368421052,0.0891840607210626,0.4468085106382978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3669426,-0.53603333,0.66362566,-0.4174868,0.29226917,0.0457809694793536
0.0547320410490307,0.0947368421052631,0.0256166982922201,0.8085106382978723,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3156707,-0.4304334,0.48675483,-0.35968032,0.2744543,0.1131059245960502
0.0672748004561003,0.8131578947368421,0.295066413662239,0.3191489361702128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3464357,-0.50518024,0.59937465,-0.38100916,0.26951206,0.1235786953919808
0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.322652,-0.50425416,0.6031925,-0.36312243,0.24017964,0.1687612208258528
0.0558722919042189,0.0710526315789473,0.0180265654648956,0.5106382978723404,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.33548972,-0.45203745,0.5198106,-0.37905383,0.297455,0.0125673249551166
0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.36827692,-0.5185044,0.6149786,-0.40270108,0.2980001,0.6166965888689407
0.0900798175598631,0.4289473684210526,0.1755218216318785,0.6170212765957447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.26520965,-0.37279338,0.41314995,-0.30939358,0.22060417,0.1980849790544584
0.338654503990878,0.3289473684210526,0.3462998102466793,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.28064972,-0.3870089,0.425889,-0.3260278,0.24238019,0.2235188509874326
0.3363740022805017,0.1868421052631579,0.2931688804554079,0.723404255319149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.39592937,-0.52408534,0.60969573,-0.4409749,0.36882228,0.4287851585876721
0.0912200684150513,0.5078947368421053,0.2049335863377609,0.5957446808510638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2359681,-0.33411157,0.35684672,-0.2806067,0.19211389,0.146918013165769
0.0877993158494868,0.5868421052631579,0.230550284629981,0.5957446808510638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3795375,-0.5130443,0.60114866,-0.42437863,0.34414285,0.1119090365050867
0.0706955530216647,0.6,0.2210626185958254,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30560562,-0.41995043,0.48596755,-0.35381186,0.27074367,0.1280670257330939
0.1584948688711516,0.8342105263157895,0.3785578747628083,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3797712,-0.5215299,0.6331962,-0.424699,0.33808035,0.1594853381208857
0.1220068415051311,0.4289473684210526,0.2020872865275142,0.4680851063829787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2909157,-0.4046265,0.45261553,-0.33437604,0.24344008,0.286654697785757
0.1892816419612314,0.7105263157894737,0.3595825426944971,0.6808510638297872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.38875964,-0.5221787,0.6119434,-0.43371835,0.35607374,0.1454219030520646
0.0798175598631698,0.3184210526315789,0.127134724857685,0.4680851063829787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.30584544,-0.41249752,0.4583136,-0.34981057,0.2674595,0.144524236983842
0.1550741163055872,0.081578947368421,0.1043643263757115,0.4680851063829787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3273214,-0.44798785,0.51302993,-0.37122774,0.28467524,0.0070103445327861
0.1881413911060433,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.34559813,-0.49062672,0.5786098,-0.38081622,0.27384478,0.080490724117295
0.2109464082098061,0.2210526315789473,0.2011385199240986,0.6382978723404256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3259792,-0.4427989,0.51026344,-0.3691864,0.2844593,0.2504488330341113
0.1334093500570125,0.1105263157894736,0.0967741935483871,0.7021276595744681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.34016216,-0.4608844,0.53359634,-0.38402846,0.30164266,0.0044883303411131
0.1459521094640821,0.2947368421052631,0.1736242884250474,0.6170212765957447,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.28598672,-0.39259982,0.43281516,-0.33084643,0.24494033,0.367145421903052
0.3192702394526795,0.2131578947368421,0.2884250474383302,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.2917189,-0.4051599,0.45314056,-0.33308363,0.24424316,0.0380011968880909
0.2862029646522235,0.3605263157894737,0.3140417457305502,0.4042553191489361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30763173,-0.4302737,0.49147826,-0.34098902,0.24921142,0.229802513464991
0.169897377423033,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.24948022,-0.3663859,0.40173995,-0.28611696,0.1875904,0.0128665469778575
0.3340935005701254,0.3631578947368421,0.3548387096774194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3711023,-0.50749993,0.600606,-0.41409853,0.33128625,0.3207660083782166
0.5039908779931584,0.1078947368421052,0.4041745730550284,0.4893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.34025982,-0.44966173,0.51580584,-0.38287836,0.30331153,0.1741472172351885
0.7434435575826682,0.3289473684210526,0.683111954459203,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.30721316,-0.4137112,0.45828372,-0.34675682,0.2673993,0.0771992818671454
0.0627137970353477,0.1236842105263157,0.0426944971537001,0.425531914893617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32170692,-0.43482327,0.49901712,-0.36453313,0.2799096,0.0695904932888775
0.3135689851767388,0.5868421052631579,0.4184060721062618,0.9574468085106383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.31375018,-0.42672986,0.47683498,-0.35183838,0.26344472,0.827049670855775
0.1972633979475484,0.3131578947368421,0.2229601518026565,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3641995,-0.4920052,0.5802984,-0.40886033,0.3277427,0.263016157989228
0.1870011402508551,0.8552631578947368,0.4098671726755218,0.2978723404255319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2832305,-0.38626134,0.42217937,-0.32845196,0.24699377,0.6172950329144224
0.2770809578107183,0.0,0.1764705882352941,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.32840958,-0.44459772,0.51871955,-0.37658244,0.29577422,0.1478156792339916
0.1391106043329532,0.4552631578947368,0.2258064516129032,0.9787234042553192,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.32600787,-0.44047096,0.49742702,-0.37182817,0.2892558,0.5248354278874925
0.1106043329532497,0.0842105263157894,0.0683111954459203,0.0212765957446808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.25333673,-0.35384244,0.38179317,-0.29789412,0.21228464,0.0763016157989228
0.0992018244013683,0.2657894736842105,0.1242884250474383,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.28180936,-0.39465567,0.44527665,-0.32668442,0.23904769,0.2253141831238779
0.1220068415051311,0.1710526315789473,0.1091081593927893,0.2765957446808511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.26425332,-0.36662167,0.3978866,-0.3094539,0.2252128,0.1044284859365649
0.0877993158494868,0.1105263157894736,0.0588235294117647,0.574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.28413126,-0.39871627,0.45246053,-0.32889682,0.24036612,0.1107121484141232
0.2417331812998859,0.3,0.2552182163187855,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.28184178,-0.38455242,0.4187654,-0.32689458,0.245127,0.5936564931178935
0.0592930444697833,0.2342105263157894,0.079696394686907,0.2765957446808511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31133777,-0.42343518,0.4829982,-0.35452533,0.2686218,0.0870736086175942
0.1402508551881414,0.2157894736842105,0.1404174573055028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25849485,-0.35814166,0.3834021,-0.30376622,0.21830757,0.132555356074207
0.041049030786773,1.0,0.340607210626186,0.2340425531914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36496994,-0.5230515,0.6437371,-0.4086764,0.29422057,0.3285457809694793
0.0524515393386545,0.2763157894736842,0.0891840607210626,0.1489361702127659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3401274,-0.46715224,0.5432511,-0.38219282,0.295488,0.1166965888689407
0.1311288483466362,0.1184210526315789,0.0977229601518026,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2614184,-0.3809538,0.42283043,-0.3015166,0.19913228,0.0930580490724117
0.1265678449258837,0.3131578947368421,0.1641366223908918,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.32056734,-0.4480976,0.5193462,-0.36359727,0.27506024,0.1250748055056852
0.0433295324971493,0.0657894736842105,0.0056925996204933,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31463316,-0.43565065,0.49526766,-0.36415467,0.2787481,0.0439856373429084
0.1334093500570125,0.2631578947368421,0.1518026565464895,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35468388,-0.48549694,0.56880164,-0.39955622,0.3149343,0.101735487731897
0.104903078677309,0.1,0.0692599620493358,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.35997644,-0.5225742,0.64442015,-0.41005278,0.28506535,0.056852184320766
0.0786773090079817,0.2421052631578947,0.0986717267552182,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30511525,-0.41752154,0.47556838,-0.34815392,0.2598095,0.0843806104129264
0.0684150513112884,0.1763157894736842,0.0664136622390891,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3149095,-0.4195352,0.47316238,-0.35333854,0.26555598,0.0451825254338719
0.2109464082098061,0.2368421052631578,0.206831119544592,0.6382978723404256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29299557,-0.40111744,0.4456565,-0.33773115,0.25263363,0.1316576900059844
0.2451539338654504,0.2710526315789474,0.2476280834914611,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32857826,-0.46313286,0.54529107,-0.36515343,0.27438796,0.2666068222621185
0.3580387685290764,0.4657894736842105,0.4117647058823529,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3270391,-0.4546856,0.5213434,-0.36913857,0.28118688,0.4622980251346499
0.0376282782212086,0.0631578947368421,0.0,0.4680851063829787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.27793637,-0.38354075,0.4223132,-0.31754786,0.23204874,0.0308198683423099
0.0741163055872291,0.0947368421052631,0.0417457305502846,0.425531914893617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.32672527,-0.45241326,0.5184839,-0.37702155,0.29154843,0.0855774985038898
0.104903078677309,0.131578947368421,0.0806451612903225,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.29962525,-0.46096253,0.5435062,-0.33814716,0.22332306,0.026032315978456
0.1003420752565564,0.0921052631578947,0.0626185958254269,0.0212765957446808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.247823,-0.386626,0.43181446,-0.28077993,0.17386714,0.0
0.1425313568985176,0.1842105263157894,0.1309297912713472,0.1702127659574468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.30202463,-0.42422602,0.48400712,-0.3448956,0.2582907,0.0739078396169958
0.5393386545039909,0.5789473684210527,0.603415559772296,0.4468085106382978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4282265,-0.58886945,0.7132392,-0.467857,0.37943804,0.3656493117893477
0.2326111744583808,0.1736842105263158,0.2020872865275142,0.0212765957446808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.28149655,-0.39105588,0.43221423,-0.32218656,0.23229866,0.0020945541591861
0.1482326111744583,0.3578947368421052,0.198292220113852,0.3617021276595745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28664854,-0.44982666,0.5197465,-0.32012343,0.2070827,0.1451226810293237
0.5290763968072976,0.4605263157894737,0.5521821631878557,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.34891996,-0.47097015,0.53716815,-0.39385313,0.31948996,0.5691202872531418
0.2508551881413911,0.4263157894736842,0.3083491461100569,0.723404255319149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.34266117,-0.48884422,0.57749295,-0.37842134,0.27067918,0.0365050867743865
0.2485746864310148,0.1736842105263158,0.215370018975332,0.6170212765957447,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31108132,-0.42407054,0.47766095,-0.35503083,0.26973176,0.0963494913225613
0.4401368301026225,0.4894736842105263,0.4886148007590132,0.7446808510638298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.32179376,-0.4342894,0.48820958,-0.36397773,0.27994502,0.3836026331538001
0.5245153933865451,0.4447368421052631,0.5426944971537002,0.8085106382978723,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.36236146,-0.48108858,0.5504373,-0.40697032,0.33191186,0.2280071813285457
1.0,0.6157894736842106,1.0,0.6170212765957447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.33552665,-0.4381836,0.4851223,-0.37983024,0.3087834,1.0
