AFP,Input,Enquiry,Added,PDR_AFP,PDR_UFP,NPDU_UFP,N_effort,Effort
0.28458807,0.4133851086614891,0.51939607,0.05305857318351439,0.33582023,0.35436704456329554,0.31814754,0.6298948877936933,0.6207107
0.11780894,0.198301560169844,0.41106582,0.06751554905093295,0.14710881,0.12539026746097323,0.14356059,0.0818283149096989,0.08721092
0.10724953,0.09767878523212147,0.40288323,0.09945261596715696,0.13574316,0.12245858775414122,0.11446823,0.09303109558186573,0.103858486
0.14455828,0.16748671325132866,0.28786075,0.14760941885656514,0.11684525,0.10938736906126309,0.12360571,0.12598404755904286,0.1361529
0.10278101,0.08521612647838735,0.26674804,0.09739684184381052,0.15843989,0.16780979321902068,0.15616788,0.12674767760486066,0.14501081
0.19939965,0.2092810090718991,0.18281138,0.19943559196613553,0.09881878,0.09268970073102992,0.10071232,0.15081374904882494,0.16537122
0.14281538,0.06969251303074869,0.28166962,0.14350137861008272,0.10228858,0.09233480076651993,0.10841514,0.13980548838832932,0.1509432
0.19559342,0.19838722016127797,0.2483363,0.2252887935173276,0.06129782,0.05408043259195674,0.03989095,0.12405916344354981,0.12432931
0.1923776,0.18893150110684986,0.24643777,0.1953811117228667,0.11207667,0.10578006942199306,0.113175444,0.12454994747299684,0.13223301
0.18915156,0.13645456635454334,0.31428367,0.1397313583838815,0.092865855,0.100405519959448,0.08030791,0.1355019281301157,0.15394087
0.22342595,0.2331678966832103,0.4460811,0.19701261182075672,0.15909822,0.14688694531130547,0.13934268,0.15980610958836658,0.18486567
0.09043673,0.12208858779114122,0.18042554,0.07554115453246928,0.21757384,0.19819458018054198,0.19898956,0.11609964696597883,0.12883012
0.13038358,0.12302419769758022,0.42697597,0.1445265186715911,0.05556052,0.04936572806342719,0.058494788,0.06727051403623086,0.07263101
0.10711017,0.1321584267841573,0.18322556,0.0936593616195617,0.16887061,0.15763729423627057,0.1415338,0.09754983585299015,0.101997435
0.08501884,0.04966760503323949,0.2852242,0.07763260465795628,0.39875004,0.37801300219869977,0.35025197,0.15921363955281836,0.16492048
0.19341353,0.17483131251686873,0.46027935,0.20581959234917555,0.2764689,0.26396430360356965,0.20211369,0.32915491974929517,0.3637359
0.17339504,0.3302840869715913,0.2543651,0.219716383182983,0.6094446,0.5836542416345758,0.5227184,0.46065416763925005,0.47478178
0.13519308,0.11823839817616018,0.29573908,0.11767067706024063,0.20558883,0.19861574013842598,0.21343741,0.17567537054052224,0.18451071
0.07937156,0.07862012813798717,0.22630924,0.05949081856944912,0.18096882,0.16529567347043264,0.1689393,0.1101001116060067,0.10835883
0.14587477,0.18744875125512486,0.3799187,0.14726396883583814,0.41652596,0.41094951890504805,0.43310255,0.2554137853248271,0.24309352
0.11249541,0.06527431347256865,0.26961017,0.10549668132980088,0.21850468,0.20788541921145806,0.20515555,0.1414040584842435,0.14776243
0.28523585,0.30834352916564706,0.2657718,0.32309003938540237,0.35067213,0.3347865665213433,0.34578007,0.558288533497312,0.56209224
0.07546009,0.09711698028830197,0.27909964,0.06890164413409865,0.24184783,0.21819872818012717,0.22436514,0.0804211698252702,0.07897608
0.120423585,0.15324546467545352,0.41344672,0.1326453279587197,0.09834281,0.1006176149382385,0.12022388,0.0794290747657445,0.067456946
0.30364805,0.24627137537286245,0.22011177,0.2989471179368271,0.102629185,0.09815912418408757,0.09161338,0.19754098185245894,0.2203542
0.09303235,0.08644943535505646,0.2879997,0.08549200512952031,0.18832217,0.1741811625818837,0.15721977,0.11296979277818757,0.12740298
0.18593316,0.14294446570555344,0.31069225,0.17065364023921842,0.09208603,0.08766811123318888,0.120643385,0.15262060915723655,0.15602292
0.05234514,0.03895362810463719,0.29212877,0.06255300375318022,0.36030483,0.3430529456947054,0.36749578,0.11132316667939,0.08240921
0.15703666,0.14800980519901946,0.39022964,0.14301494858089692,0.13954774,0.14524975547502444,0.14140989,0.1405230984313859,0.14218977
0.24210635,0.23506913649308633,0.52295923,0.12268818136129088,0.31192178,0.3124377687562231,0.29720747,0.47207176832430614,0.4968962
0.16539383,0.17746900225309978,0.32204705,0.1421148885268933,0.1091675,0.10265683973431601,0.09955658,0.10098447605906857,0.12110099
0.4614743,0.5613824738617527,0.5733908,0.23970629438237767,0.1969901,0.22611549738845024,0.22617422,0.5895477353728642,0.5946309
0.18208241,0.2641544935845506,0.34972268,0.1943191116591467,0.38651556,0.3628390337160966,0.3235457,0.40490188429411306,0.42866454
0.19422635,0.2109599489040051,0.4087161,0.2173351130401068,0.26324272,0.2633334136666586,0.25087053,0.37660160259609615,0.38179454
0.122235686,0.18775598122440187,0.3224032,0.0827047199622832,0.09593826,0.06749171825082817,0.08458283,0.061891395713483746,0.05424534
0.14839181,0.22699997730000226,0.3302809,0.15445408926724535,0.35232443,0.302877219712278,0.28540123,0.2663091559785494,0.26953405
0.2097573,0.22336677766332222,0.25145304,0.21411951284717076,0.1527779,0.14558643544135647,0.12908122,0.22875234372514064,0.24051932
0.12054065,0.10297290970270902,0.2767906,0.11280273676816421,0.091663,0.08915782108421788,0.09440149,0.11628695697721743,0.11769061
0.14903605,0.16567192343280762,0.39930534,0.14414197864851874,0.12628128,0.11493072250692775,0.1134829,0.1074817264489036,0.11875951
0.11807427,0.08683723131627685,0.22805251,0.11714985202899113,0.11269322,0.1311151368884863,0.114396505,0.1431561485893689,0.15502958
0.21270236,0.200402329959767,0.40922648,0.23697246421834786,0.3550547,0.3514126148587385,0.3241486,0.45366212721972765,0.47841334
0.28826776,0.20425522957447703,0.2904303,0.26558054593483277,0.12739627,0.12243113775688622,0.0979405,0.17715223062913385,0.19618732
0.11453113,0.11538330846166914,0.26002324,0.08428325505699531,0.1623911,0.1618912038108796,0.13610695,0.09817489089049346,0.12238142
0.22309124,0.26889575311042463,0.35307673,0.26580645594838737,0.29590338,0.28316265168373483,0.28711456,0.44682967680978064,0.45571622
0.20844245,0.1823636117636388,0.4272886,0.14368270862096252,0.1208225,0.11898495810150418,0.10363943,0.14477642868658572,0.160679
0.117288955,0.11330946866905313,0.22215609,0.02228403133704188,0.25138414,0.22991857700814228,0.220823,0.1927783915667035,0.20718773
0.12150236,0.1428769057123094,0.28182247,0.1232850033971002,0.3234815,0.30507186949281306,0.27153718,0.25716106542966394,0.27075002
0.178128,0.11294150870584913,0.41501045,0.1587619595257176,0.20926782,0.202550109744989,0.17932236,0.21112456266747376,0.22867621
0.14956458,0.14957322504267748,0.49740046,0.10134206608052397,0.2262317,0.2221546677845332,0.23429239,0.2194286231657174,0.22059672
0.112491734,0.13524363647563634,0.25943536,0.12003948720236925,0.06713211,0.05854312114568788,0.05706925,0.0853565651213939,0.09562828
0.34940115,0.33324488667551133,0.3627406,0.35622214137332847,0.1918016,0.17775857222414276,0.18465039,0.43457716607462993,0.45121023
0.27285606,0.20819542918045708,0.5654255,0.14801517888091073,0.045329403,0.044875695512430445,0.06442299,0.05732990743979445,0.06519693
0.1139382,0.10929840907015909,0.23231566,0.11384316683059001,0.25783876,0.2315038168496183,0.24730799,0.2258104235486254,0.22704631
0.096148215,0.09486425451357455,0.31710586,0.10427389125643348,0.16496654,0.1582860841713916,0.14469832,0.1142796068567764,0.13194051
0.11132336,0.10934373406562659,0.23373815,0.08996312139778728,0.11598554,0.10868910313108969,0.11135189,0.12827206769632407,0.13430117
0.6318333,0.609202379079762,0.46451384,0.6435044786102687,0.087100364,0.06150035684996431,0.09070958,0.3265797395947844,0.35316572
0.15815881,0.15894316410568357,0.37642866,0.15218700913122055,0.04534457,0.048567085143291486,0.06512779,0.09684393581063615,0.092860825
0.09955454,0.0898614910138509,0.18577772,0.07348449940906997,0.071959086,0.04712753528724647,0.06216131,0.08951449937086997,0.08202304
0.12491867,0.11700807829919216,0.3054073,0.0554471683268301,0.28358996,0.2786873921312608,0.25957277,0.10758150245489015,0.1272112
0.17058165,0.23016965698303427,0.49931532,0.14584325875059553,0.402982,0.4300176369982363,0.40887135,0.4800176588010595,0.47849163
0.15393893,0.20390570960942903,0.19414291,0.17661707059702422,0.26599845,0.2594738940526106,0.24033885,0.25320594519235673,0.25018775
0.08257105,0.08460463153953683,0.33207133,0.10220191613211498,0.61710507,0.5877875112212488,0.59512526,0.23455275407316525,0.2047665
0.5895561,0.6542748345725165,0.6045079,0.5133587308015238,0.07604821,0.0601876689812331,0.095406465,0.2965702877942173,0.34288043
0.11980094,0.07563359243664075,0.24663007,0.10045843602750616,0.09742445,0.09252482474751753,0.0947968,0.12736732764203967,0.14435022
0.07487931,0.08922083107791688,0.35217336,0.06627971397678285,0.20303905,0.17225547277445272,0.1523101,0.12820026769201606,0.13899916
0.1809048,0.12719422728057725,0.2461841,0.1336118980167139,0.08806393,0.07946719205328079,0.07958244,0.10342246620534797,0.12253775
0.1429705,0.1307528169247183,0.35098663,0.10014327600859657,0.18984595,0.17795577220442277,0.18246616,0.1690364301421858,0.16710421
0.14869845,0.14697442530255747,0.25561863,0.10083018104981085,0.1738456,0.16339066366093363,0.1747736,0.14663707879822474,0.17015558
0.0816113,0.09854029614597037,0.24427398,0.0695271681716301,0.10199844,0.09413119058688094,0.09936318,0.06567091394025484,0.07113145
0.14103523,0.15430949456905055,0.39685264,0.13769320826159248,0.2887298,0.25760797423920256,0.21471381,0.24754981485298888,0.24911737
0.1339874,0.19285862071413792,0.29987782,0.1389825383389523,0.32271665,0.299629420037058,0.2790597,0.2820783469247008,0.28764138
0.19858208,0.18044619195538078,0.30742323,0.23123236387394183,0.015433965,0.03161600683839932,0.022937983,0.09021366541281993,0.10704646
0.17233866,0.1820659417934058,0.31633914,0.12314537738872265,0.2788969,0.2769926523007347,0.2773918,0.3120602887236173,0.3156196
0.22659028,0.18653254134674585,0.35825324,0.24636970478218229,0.21695721,0.21726246827375317,0.22009498,0.34656759079405547,0.364029
0.11331062,0.09731552026844796,0.20260175,0.11811638708698323,0.22137932,0.19826349017365097,0.18625976,0.18576304114578246,0.20431049
0.064902365,0.11538984846101515,0.284899,0.08587872515272352,0.3443454,0.3184774681522532,0.3264985,0.14692041881522513,0.12285973
0.27011532,0.24779090522090946,0.33687335,0.281890116913407,0.08652957,0.06723654327634568,0.065821104,0.15284365917061954,0.17460234
0.13397852,0.10863240513675948,0.34467006,0.11622411697344703,0.30176446,0.3095179690482031,0.27351677,0.3058193783491627,0.32633948
0.2122235,0.3416607958339204,0.51973426,0.21016664260999857,0.7240611,0.7112993288700671,0.6889326,0.822659449359567,0.8069331
0.18480712,0.2412407158759284,0.4786772,0.11449944186996651,0.4836252,0.48960699103930083,0.4964584,0.538960132337608,0.52257264
0.30674145,0.2843518015648199,0.5539424,0.27363681641820903,0.008838752,0.01317204568279543,0.024207659,0.07497799849867992,0.096906155
0.1880061,0.20813230918676906,0.48734853,0.12105625126337508,0.09910151,0.09376206062379393,0.08993157,0.11719497203169832,0.13492239
0.19683373,0.2331877366812263,0.36321265,0.22489814349388862,0.04210979,0.03564276643572335,0.02925715,0.05991172059470324,0.0681166
0.123658165,0.08478521152147883,0.33215696,0.1329445879766753,0.20913997,0.22524810747518922,0.16708529,0.17139071028344263,0.19756599
0.59691525,0.5748960425103957,1.0,0.1888278813296729,0.12116407,0.17619086238091375,0.18090184,0.6304195378251723,0.6415984
0.18072543,0.22420412757958721,0.40271232,0.021429562285773737,0.23869266,0.22677067732293224,0.22177085,0.2618590457115427,0.27276093
0.24108806,0.16800196319980368,0.31420925,0.22424884345493062,0.048139874,0.05642806435719356,0.05573704,0.13026214781572887,0.15228869
0.08317132,0.0812080568791943,0.25740406,0.08679283520757011,0.33807626,0.31137462886253714,0.3029284,0.13868472832108372,0.14182177
0.16553962,0.2308703769129623,0.3793531,0.17518447051106822,0.06624405,0.05290836670916333,0.07022252,0.08304274498256471,0.08871697
0.15574911,0.1097840190215981,0.2807925,0.14760110885606656,0.12658583,0.11715386828461316,0.11248423,0.10582069234924155,0.1196935
0.10675308,0.0894545970545403,0.31369784,0.01991019519461171,0.2018768,0.1906076009392399,0.16874373,0.12240777134446629,0.13294874
0.119932346,0.16999639300036068,0.3675938,0.10036475102188507,0.099721305,0.0905773009422699,0.094336376,0.06700960902057654,0.07317756
0.15888372,0.199179060082094,0.43224967,0.14630675877840554,0.21682677,0.20740911925908806,0.15838689,0.1393576383614583,0.16888565
0.08069281,0.11052399894760011,0.21254666,0.06405382384322943,0.1464983,0.12741704725829525,0.14217392,0.11644742698684563,0.11193201
0.10529925,0.09501481049851894,0.33467346,0.110822516649351,0.33587962,0.3125417487458251,0.28811783,0.15393771923626318,0.1708177
0.076160006,0.10852628914737109,0.28982008,0.07354046441242787,0.08030861,0.050875724912427506,0.08088263,0.06508072390484343,0.05819983
0.15048729,0.18580861141913885,0.37000555,0.13922091835325512,0.026743248,0.01794087520591248,0.057199303,0.053843353230601194,0.049568266
0.27344665,0.2834422316557768,0.5258024,0.21533961292037676,0.05093721,0.04441392555860744,0.054301515,0.0810295848617751,0.09494145
0.118542016,0.13631863636813638,0.18555576,0.09082769544966174,0.19493021,0.17911218208878177,0.17092618,0.1838878310332699,0.19515531
0.16120721,0.17473428252657175,0.47055998,0.06875812412548746,0.19549608,0.19505174049482593,0.17464949,0.20082241204934473,0.20967624
0.30599353,0.24559435544056443,0.5122402,0.18628560117713608,0.12894335,0.12288749771125022,0.116178215,0.23718699423121967,0.25360602
0.18862045,0.1797449120255088,0.40555853,0.06919038415142305,0.2345035,0.23850609614939036,0.2341052,0.1976624118597447,0.21441959
0.23716179,0.2227151777284822,0.3852271,0.18220441093226464,0.16079575,0.14518173548182645,0.14714651,0.20796047247762836,0.21924834
0.07175934,0.07299786270021373,0.3139131,0.06944563416673805,0.19107921,0.16462169353783063,0.17457633,0.11806855308411318,0.11362225
0.052372217,0.05803389419661058,0.29916343,0.02540988952459337,0.56797045,0.5408448459155153,0.5807762,0.20950847257050836,0.18771341
0.18920597,0.1510217948978205,0.4348446,0.18101187086071224,0.091096036,0.10357967964203203,0.10687648,0.16023020961381257,0.16595979
0.07128461,0.030610278938972103,0.14831662,0.09888201093292065,0.12461189,0.12632368736763128,0.09651591,0.09845507590730457,0.10007875
0.16858166,0.20040867995913197,0.37718907,0.1861441511686491,0.16540101,0.14333070566692943,0.140327,0.1356286681377201,0.13280585
0.12654358,0.09860719013928099,0.32007703,0.11717746703064802,0.1799563,0.1696674630332537,0.16090554,0.14524497871469874,0.16739203
0.18088159,0.16308687369131264,0.29880455,0.12868734772124088,0.34032363,0.3184547081545292,0.3127712,0.327966949678017,0.32890186
0.3316881,0.3551284644871535,0.3630013,0.21129821267789275,0.1725266,0.1944184405581559,0.19619913,0.32998441979906523,0.34324378
0.73020875,0.7109643289035671,0.7299738,0.7410706444642388,0.11523713,0.07969691203030879,0.07444201,0.3621800717308043,0.39364874
0.41002512,0.36791148320885164,0.27448654,0.45111098706665925,0.0,0.0,0.0034624813,0.11417803685068222,0.14561878
0.23153812,0.3511072048892795,0.54729354,0.2211752932705176,0.3867522,0.40074871992512795,0.38234788,0.6227405373644322,0.6296329
0.108583406,0.08890073610992638,0.4438142,0.09590194975411699,0.580412,0.5336980466301953,0.5049143,0.23807631428457884,0.25301522
0.19233087,0.14496393550360645,0.24861676,0.15658775939526556,0.15453127,0.1401634559836544,0.13883023,0.1643901098634066,0.18035255
0.3113154,0.33936449606355035,0.49044287,0.34649237078954226,0.05763986,0.05477004452299555,0.019622255,0.11337367680242061,0.12479113
0.16997384,0.25501433449856653,0.42320386,0.15655656939339418,0.1244849,0.10537777546222245,0.08276871,0.1098125765887546,0.1097333
0.13781619,0.2325239867476013,0.4198119,0.07369682442180947,0.02305247,0.008562743143725685,0.035007466,0.044315432658925964,0.03124285
0.088462844,0.0817409378259062,0.3201921,0.10404880624292838,0.1779304,0.16363758363624162,0.19001211,0.12509552750573164,0.11560561
0.186461,0.24515560548443946,0.5312158,0.15100476906028615,0.036831174,0.04579698542030146,0.0693744,0.12265898735953924,0.12433022
0.10772438,0.10346069965393002,0.32383186,0.1102746766164806,0.21292585,0.20527704947229505,0.23115665,0.1091017765461066,0.09900537
0.19167586,0.13445632655436734,0.36463702,0.18814073128844389,0.115282975,0.11276850872314911,0.09609147,0.14943776896626615,0.17642118
0.09762395,0.11430538856946114,0.27576524,0.07259884935593096,0.29093915,0.26979517302048267,0.279961,0.15567142934028577,0.16021416
0.11773186,0.08138857186114282,0.37353367,0.07929123475747409,0.1201665,0.10819894518010548,0.11377518,0.08589738515384311,0.097636774
0.04124549,0.09407847059215294,0.34661892,0.05935085956105158,0.59118044,0.5413956058604393,0.5212742,0.1931432315885939,0.16923606
0.88853604,0.8682346631765336,0.6796756,0.8229498193769892,0.12463906,0.100413989958601,0.12154014,0.5941978356518701,0.62636393
0.2335445,0.23609236639076336,0.4233452,0.23905883434353006,0.107392706,0.0907046559295344,0.089736335,0.14988676899320616,0.16009715
0.45129073,0.5561085443891455,0.84003866,0.2566167853970071,0.43187264,0.4575572142442786,0.458448,1.0,1.0
0.1290566,0.11860417813958217,0.37195355,0.09482984568979075,0.108906195,0.10542611445738855,0.11505397,0.1081643914898635,0.11254354
0.23273376,0.1114994588500541,0.32054982,0.22718997363139842,0.07568616,0.08163462183653782,0.08219021,0.15418033925082036,0.18267311
0.115616545,0.1586063941393606,0.23560843,0.1362279081736745,0.24991556,0.23361319663868033,0.21633254,0.16419429985165798,0.17718528
0.02851079,0.02141114785888521,0.29708892,0.021515944290956657,0.34811118,0.3239532076046792,0.3674665,0.09361361561681694,0.07580134
0.08511461,0.1111119948888005,0.16604728,0.1099794865987692,0.12221377,0.11583227241677274,0.108816095,0.1398237683894261,0.1487973
0.05772889,0.06067917993208201,0.22369266,0.05023696301421778,0.19023944,0.16720058327994167,0.16796662,0.09665491579929494,0.09909533
0.114842534,0.10768686923131307,0.3542151,0.1363394181803651,0.13747364,0.12604850739514925,0.11172673,0.12017070721024244,0.13407439
0.14006525,0.12654262734573726,0.33677927,0.11799801707988103,0.21813396,0.20755197924480204,0.18749632,0.17707708062462485,0.19736204
0.14907593,0.10566166943383304,0.26792234,0.10779016646740999,0.13901605,0.14538918546108143,0.16354614,0.15130703907842236,0.15409271
0.12703729,0.11978836802116319,0.22097296,0.1101710866102652,0.19562148,0.17431638256836174,0.18575086,0.14222030853321851,0.15167105
0.1253056,0.12156941284305871,0.17951563,0.12537149752228985,0.09470691,0.08288775171122482,0.12110866,0.1355356181321371,0.12594327
0.07987924,0.06922205307779469,0.33577898,0.0838509750310585,0.36087105,0.3393019960698003,0.3790393,0.16069850964191057,0.14510521
0.22406703,0.18350125164987482,0.28944206,0.2192661031559662,0.13275158,0.1305640169435983,0.15133455,0.22848239370894363,0.23769082
0.052277982,0.040747825925217404,0.31314343,0.06369250382155023,0.32357866,0.303084819691518,0.3069235,0.12006953720417222,0.105011165
0.04991118,0.07478652252134775,0.26475972,0.01666185399971124,0.30368146,0.2904567109543289,0.32014948,0.11683121700987303,0.09773864
0.0,0.004857273514272648,0.3445838,0.012950875777052548,0.5323588,0.501163309883669,0.5463606,0.08833624530017471,0.04377226
0.09921235,0.11611875838812415,0.2622304,0.09577696574661794,0.07662029,0.06693615330638467,0.0775522,0.08855780531346832,0.08986831
0.061156593,0.09695641430435856,0.15437195,0.06748301904898114,0.09740264,0.07550028244997174,0.07271988,0.06800208408012505,0.062698916
0.61469984,0.5908127409187259,0.4665264,0.6062764363765862,0.052557744,0.03620651337934866,0.059084903,0.23202851392171084,0.2508432
0.13058263,0.15539403446059655,0.2867536,0.1096896065813764,0.3641322,0.3366024663397534,0.30403066,0.20201772212106334,0.2269402
0.14819507,0.14191468580853142,0.24800937,0.12680322760819365,0.13929203,0.14112262588773739,0.16231684,0.16854794011287644,0.17041913
0.106850594,0.05638732936126706,0.22643346,0.15230402913824176,0.24388826,0.2618022938197706,0.20597728,0.18421189105271346,0.22087036
0.080626816,0.057459192254080776,0.41527605,0.09906958594417517,0.20331492,0.18376001162399883,0.1557014,0.10388067623284057,0.12874135
0.20941007,0.26421112357888765,0.38019365,0.2237171134230268,0.20310704,0.21375774862422514,0.23659782,0.3522123611327417,0.34919396
0.110019416,0.07692496230750376,0.28130195,0.08757567925454077,0.1414333,0.12549401745059827,0.13739303,0.1379313382758803,0.14313067
0.05339723,0.06824183317581668,0.27354768,0.03789134227348054,0.288121,0.2677500532249947,0.2770058,0.09121941547316494,0.080393985
0.17560604,0.14752128524787145,0.25984263,0.1677683200660992,0.08561392,0.08775124522487547,0.08889084,0.12285982737158964,0.13721877
0.26386198,0.305635369436463,0.66270286,0.1967224018033441,0.052530658,0.08918922108107788,0.11473653,0.25684571541074297,0.27951476
0.07832801,0.07789529221047077,0.2938915,0.07049056422943385,0.14629047,0.1313109968689003,0.1321184,0.07812336468740189,0.077461
0.13846304,0.15634137436586254,0.22924735,0.13861707831702472,0.29350346,0.2665329733467027,0.22587298,0.19984895199093713,0.23276325
0.15191346,0.08232280176771982,0.39574447,0.13300675798040548,0.109979674,0.11260954873904512,0.09590629,0.12936303776178226,0.15726967
0.14217414,0.2844894715510528,0.4945292,0.15290129917407794,0.8854426,0.8877802112219788,0.8839622,0.6434373086062385,0.5975587
0.21364853,0.18264751173524882,0.45191756,0.17844631070677866,0.07548449,0.07196743280325671,0.068565875,0.07871102472266149,0.09577866
