AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_4,Effort
0.09589393,0.17925374,0.1834303,0.2598619240138076,0.10254596,0.2828551,0.12302649738158986,0.68192464,0.6764075405844525,0.67119586,0.67727757,0.5199925,0.1539162,0.47078826824729614,0.29919434,0.14421326,0.16053686
0.30089152,0.33087885,0.30386025,0.4185128981487102,0.21352625,0.36473626,0.33228854993731305,0.104222745,0.12577087754625266,0.0692516,0.08563655,0.36336616,0.066340014,0.7532431951945917,0.53054595,0.4199109,0.068054385
0.2242313,0.23175201,0.39127293,0.1634085636591436,0.19449222,0.3106489,0.22825263369515802,0.19762959,0.2164815929888956,0.15823725,0.17555778,0.44086075,0.14224254,0.7468959448137567,0.47902703,0.39956266,0.14867076
0.104400784,0.18839918,0.19898891,0.16463001353699866,0.10287823,0.33033636,0.1088346065300764,0.548659,0.5551995933119757,0.5281214,0.5391382,0.5711358,0.09855366,0.4157176849430611,0.27069688,0.101474345,0.10418158
0.22215688,0.30987284,0.2859755,0.14746129525387047,0.22250211,0.44180185,0.22759126365547583,0.6950242,0.6830693409841605,0.7022978,0.70073307,0.34441972,0.3363824,0.5521092731265563,0.54906464,0.26649222,0.33721313
0.19978854,0.2733603,0.30798694,0.21493761850623816,0.13572034,0.25585607,0.20908589254515356,0.08796555,0.11389275683356541,0.076922804,0.09117401,0.2819131,0.039437696,0.8808029528481772,0.5436046,0.4935727,0.02668204
0.23093197,0.28890932,0.2863869,0.31628776837122313,0.13753784,0.3020761,0.11767933706076023,0.45726317,0.46030994761859684,0.46721455,0.47177115,0.44771767,0.287536,0.6019030361141822,0.3962853,0.22211128,0.27705845
0.34842426,0.3013812,0.42725918,0.22503404749659525,0.29000634,0.47469765,0.3289994797399688,0.31208462,0.339926050395563,0.30980632,0.33285877,0.6857779,0.35008347,0.4014687740881264,0.24751735,0.038178504,0.343209
0.1088434,0.21768047,0.1630844,0.19327007067299293,0.13964616,0.23680276,0.0832748749964925,0.40523088,0.4157040949422457,0.41944999,0.43191922,0.2746492,0.08796689,0.7594247455654847,0.45638132,0.36238104,0.07658933
0.11415377,0.18714394,0.22441188,0.13528358647164135,0.15122318,0.24906343,0.1058535063512104,0.22694914,0.23946326436779586,0.201825,0.21247134,0.15470567,0.0527107,0.9121869547312174,0.63652253,0.60632104,0.05383712
0.2353707,0.27751076,0.26705158,0.21552947844705214,0.24412578,0.38288933,0.25045461502727695,0.35322383,0.36919867215192037,0.33534622,0.3471557,0.4337185,0.23614964,0.6023021361381281,0.45410514,0.25316077,0.23785333
0.16770655,0.24711643,0.337529,0.20121533987846602,0.09133012,0.1882394,0.12520215751212946,0.3651369,0.36861669211700154,0.35911104,0.36449096,0.48134065,0.16680859,0.7491494849489692,0.5628364,0.47461444,0.16351601
0.16561534,0.1740109,0.35794374,0.12257345274265473,0.110284835,0.3342772,0.14917803895068232,0.22786896,0.24678616480716992,0.19552019,0.20987979,0.3428923,0.09064022,0.8108295086497705,0.6619253,0.5646662,0.0968194
0.26448,0.34102732,0.32121968,0.37522750247724973,0.14779381,0.23467526,0.11383461183007672,0.26178038,0.277533516652011,0.23681997,0.25179198,0.6231286,0.17261535,0.6583050394983024,0.41068268,0.24912009,0.16977586
0.16066992,0.21827513,0.28143364,0.12732329726767025,0.1471599,0.33369815,0.1632636397958184,0.3227437,0.33360022001601325,0.30256212,0.31131443,0.7955541,0.12651098,0.5858749351524961,0.36600614,0.19747469,0.12373026
0.09371455,0.1945368,0.10598096,0.2201103079889692,0.14468634,0.46188873,0.08861916531714993,0.39884013,0.4072129944327797,0.42727113,0.43231004,0.1536124,0.07586727,0.6564405393864323,0.4126165,0.18565094,0.055827033
0.23409072,0.22367795,0.40632033,0.17758278224172178,0.20956542,0.33756903,0.24012447440746848,0.47203016,0.47633078857984734,0.44476518,0.45718995,0.7957924,0.22759306,0.43182262590935755,0.25655723,0.07091531,0.23371243
0.16878518,0.1873281,0.2852323,0.1504929649507035,0.21598545,0.34179324,0.1951909817114589,0.22678651,0.24204651452279088,0.19624338,0.20589021,0.44870198,0.093876496,0.6070747764244866,0.3749287,0.2186344,0.09857657
0.42993215,0.49629372,0.22786269,0.5681217931878206,0.32939467,0.47993475,0.4509680870580852,0.18487103,0.20672381240342877,0.16157077,0.17922403,0.42122054,0.22905557,0.5215297312917839,0.3759508,0.20937392,0.23162344
0.5106443,0.6266601,0.24983552,0.8501580149841985,0.21153927,0.39525354,0.3113254186795251,0.30086783,0.3228972793738368,0.29720894,0.32455721,0.4056465,0.48518455,0.3613059716783583,0.28005815,0.18440521,0.48826045
0.1641857,0.23646809,0.25954813,0.13260053673994632,0.16502446,0.21037711,0.09701620582097235,0.17655501,0.20421308225278495,0.16195267,0.18149099,0.22107038,0.06587894,0.9007443140446588,0.6809089,0.65967935,0.062665194
0.29229507,0.27720255,0.26632774,0.27877317212268277,0.225622,0.5197375,0.1344164980649899,0.41974673,0.43599548615972916,0.42449445,0.44456232,0.35109815,0.36517316,0.3305379898322794,0.23850155,0.13320243,0.36209548
0.46301213,0.6491492,0.18690461,0.6539828346017166,0.4123976,0.08765724,0.285056917103415,0.06377543,0.08425546505532791,0.064478055,0.07915952,0.5015791,0.080254376,0.6865245411914724,0.53192425,0.32605267,0.062421825
0.47809768,0.6560774,0.21704185,0.36730071326992864,0.51939297,0.24084337,0.49173816950429017,0.024206502,0.05639753038385183,0.031426817,0.071416244,0.16141172,0.080387816,0.7917500475050028,0.6855469,0.7497013,0.0700074
0.18512419,0.16030535,0.32089794,0.16643850335614965,0.19183423,0.40283126,0.16974009018440542,0.2994975,0.31122909867374593,0.27405822,0.2829438,0.47680175,0.14742829,0.7011658920699535,0.45157814,0.3183726,0.14478044
0.181026,0.21952713,0.34441966,0.20433936956606305,0.10275787,0.31935498,0.15812950948777058,0.33566868,0.3392134203528052,0.3079631,0.3128891,0.67324775,0.14313883,0.6639186398351185,0.442899,0.28864026,0.14417565
0.16533545,0.20178074,0.31178033,0.18516071148392885,0.13853595,0.27974024,0.17558234053494046,0.3787855,0.3878951232737074,0.34973162,0.36116317,0.43473232,0.15847811,0.6690185401411124,0.4285276,0.30014563,0.16439651
0.10902007,0.18009213,0.18823567,0.19850976014902397,0.1344818,0.34333932,0.1369283582157015,0.43863836,0.4398136063888164,0.42960003,0.42875612,0.50955105,0.1314432,0.5789806047388363,0.38741493,0.18796676,0.12906428
0.13395382,0.173242,0.24155337,0.16642228335777165,0.11812662,0.4016607,0.10163902609834156,0.08542353,0.10208182612490957,0.06840924,0.07780066,0.26696742,0.025828905,0.8423721505423291,0.5391617,0.4743752,0.020908726
0.20718116,0.25957415,0.29801282,0.201670809832919,0.1521298,0.31255162,0.15866312951978775,0.32768717,0.3549653812979229,0.33609888,0.36159575,0.3422296,0.16853298,0.7253814435228866,0.42939115,0.3139528,0.1536868
0.17703828,0.2667213,0.14635946,0.31936976806302314,0.18020436,0.2859143,0.11467219088033145,0.5808846,0.5964650357879022,0.6032404,0.6285826,0.23117557,0.19660865,0.5820188849211331,0.36256695,0.20214349,0.18787125
0.20808655,0.252444,0.27191216,0.1723449927655007,0.16308033,0.4248212,0.07859677471580648,0.10311591,0.1315795678947741,0.07474175,0.09818991,0.4615733,0.04005813,0.7590157455409448,0.48878217,0.3625291,0.03748631
0.43298817,0.37545192,0.27659577,0.2413948758605124,0.55138135,0.64694184,0.42596756555805393,0.17867792,0.19157180149430808,0.15188476,0.16268235,0.8479793,0.21039627,0.46077259764635586,0.57650757,0.3300115,0.21577896
0.14417306,0.26296026,0.22807789,0.19515044048495594,0.14587599,0.21788508,0.13300416798025008,0.39498463,0.4154477049268623,0.3658427,0.38454175,0.5176055,0.13905223,0.6018473861108432,0.36034584,0.22042602,0.14216112
0.41230923,0.3718403,0.6912639,0.2778601322139868,0.11393361,0.31455556,0.38659132319547945,0.04408576,0.07659677859580673,0.033378854,0.07279193,1.0,0.054414954,0.6577899894673993,0.51165915,0.4143287,0.04213223
0.160542,0.2232306,0.24696785,0.2585365541463446,0.12527376,0.24673486,0.06479854388791263,0.11600186,0.12790036767402205,0.10950988,0.108746774,0.1778378,0.048721652,0.824770199486212,0.45743966,0.42753518,0.036035724
0.12357859,0.24110346,0.1971758,0.06716670928332907,0.177555,0.5257311,0.11545658692739522,0.10036295,0.11049920662995241,0.07611701,0.07748739,0.3046776,0.027657036,0.6129538767772326,0.47786975,0.22570664,0.02361363
0.43693155,0.38475856,0.45332572,0.4254807574519242,0.20273039,0.4606182,0.2806546568392794,0.26285073,0.2751223565073414,0.21132469,0.23341367,0.52023464,0.32918656,0.2772727766363666,0.1769501,0.2819631,0.35971913
0.18845597,0.30784172,0.2046602,0.08706563629343636,0.23068786,0.37194335,0.20991976259518574,0.20038319,0.22402011344120681,0.16797426,0.18808778,0.49842513,0.08566733,0.7433436946006218,0.4929514,0.40041572,0.08661814
0.3697217,0.4017769,0.34666336,0.22395198760480123,0.44299296,0.33862877,0.36699522201971335,0.16615543,0.1892301713538103,0.12546197,0.14212167,0.64477205,0.15943785,0.6350602381036142,0.61418295,0.4396361,0.17372693
0.17784375,0.23621929,0.34233633,0.1710812228918777,0.12074624,0.24914004,0.1940979816458789,0.34918752,0.3587265215235913,0.32947698,0.33789608,0.7406306,0.15897946,0.568510034110602,0.32879806,0.1659813,0.1572556
0.15622,0.23720682,0.242762,0.18702836129716385,0.14521539,0.3543784,0.14588909875334594,0.2615172,0.2675054860503292,0.25665492,0.25818044,0.47626787,0.113736644,0.4207904552474273,0.31355977,0.10817605,0.108978875
0.35475883,0.32970268,0.36352777,0.36723204327679565,0.28179747,0.45261306,0.3017446581046795,0.18134072,0.20304648218278895,0.16446516,0.17763324,0.4203707,0.19483607,0.4552533273151997,0.30044365,0.14647105,0.19854495
0.34170336,0.40842003,0.32374018,0.46544627345537265,0.18699118,0.29377893,0.31102867866172074,0.06748672,0.09473350568401034,0.03730168,0.057855792,0.31806707,0.06512074,0.7659444459566668,0.5090301,0.4338174,0.062468592
0.10573092,0.12442801,0.19844936,0.20848897915110207,0.12716107,0.3899138,0.12773281766396907,0.55321497,0.553421533205292,0.5673182,0.57100815,0.48004133,0.13090563,0.6269284376157064,0.3928814,0.22050819,0.12198584
0.20739985,0.23675102,0.32688022,0.1808153919184608,0.16066957,0.33448398,0.20273361216401675,0.19754504,0.22286397337183841,0.17511551,0.19708954,0.3008381,0.10206883,0.7693426461605588,0.47281456,0.3885169,0.09946778
0.16990063,0.20747653,0.25652438,0.20888649911135007,0.19879684,0.32280394,0.16129094967745697,0.2474859,0.24796327487779649,0.22080342,0.21505588,0.3903128,0.092509,0.48164322889859373,0.31295776,0.11898741,0.09698812
0.123295754,0.14989091,0.26075053,0.24016527598347237,0.070160896,0.34238794,0.12000410720024644,0.14494972,0.15191276911476617,0.13485248,0.1303365,0.20667826,0.01727875,0.6820306409218385,0.42895913,0.29736358,0.008905647
0.09068339,0.21490546,0.13950695,0.14526072547392743,0.11863881,0.27292344,0.0548504532910272,0.30698365,0.31579751894785113,0.33791986,0.34129253,0.0735721,0.050377823,0.9786739587204375,0.6659951,0.6541067,0.025443755
0.22800815,0.31857935,0.25218222,0.1811661818833818,0.23640415,0.23437971,0.1353765081225905,0.07847804,0.10616542636992558,0.06425082,0.08268172,0.28453735,0.022849932,0.8695517521731052,0.655185,0.65872383,0.021573873
0.26269943,0.3478119,0.3153166,0.3842739615726038,0.13725576,0.17234686,0.025749111544946694,0.2691118,0.2765640465938428,0.24647309,0.25812182,0.74600005,0.1711027,0.6073721364423281,0.36181545,0.19546467,0.1669248
0.12511821,0.24876867,0.2268717,0.19779273022072696,0.11720197,0.21885428,0.16897375013842503,0.31834817,0.3263451395807084,0.29607788,0.298084,0.5341539,0.09603976,0.5014134900848094,0.31495333,0.14728376,0.09909478
0.23554626,0.27017277,0.34223378,0.11552155344784465,0.13637671,0.5352306,0.23314468398868105,0.1517408,0.18137741088264464,0.13106747,0.1629499,0.56094253,0.09065656,0.6574531394471884,0.40611196,0.26934525,0.084603086
0.13368705,0.24900422,0.174213,0.23009254699074527,0.14377618,0.23702182,0.12960403777624227,0.503621,0.5157540709452443,0.50778353,0.52425843,0.3698299,0.1469004,0.6676236800574208,0.41748118,0.25609878,0.13870957
0.090657786,0.15905306,0.11061794,0.22516805748319424,0.17894423,0.3131186,0.09636024578161476,0.46463022,0.47810369868622193,0.49151146,0.49972457,0.26479304,0.05903962,0.5215362612921758,0.3723383,0.15510029,0.048250075
0.075228535,0.059067234,0.20074436,0.1607389539261046,0.18452996,0.34979227,0.09863152191789132,0.6948084,0.6865553411933205,0.74193513,0.74244773,0.072786964,0.11193691,0.8044122482647349,0.56166315,0.40095407,0.09783927
0.3790903,0.42279595,0.3418109,0.23896156610384336,0.41717893,0.34260178,0.3649685618981137,0.21718684,0.24715481482928892,0.17616913,0.20201853,0.6827873,0.23141944,0.5498476929908616,0.55072284,0.33554733,0.2445599
0.1627645,0.22531672,0.24803871,0.16353906364609364,0.18284698,0.29994777,0.1596744895804694,0.17669563,0.19427041165622472,0.16018872,0.17299165,0.27574182,0.08659382,0.7104657426279446,0.42085862,0.32571006,0.08305758
0.19170305,0.22790983,0.30086136,0.21413963858603613,0.19052166,0.2810942,0.18153323089199386,0.18322563,0.20435214226112852,0.15518707,0.17164832,0.3016225,0.10379994,0.6332787079967226,0.39651847,0.24965325,0.10657668
0.15475553,0.1767456,0.29894143,0.14386394561360544,0.13355933,0.27953082,0.15754020945241257,0.24001673,0.25023676501420594,0.21648017,0.221921,0.46099615,0.051016692,0.8075860484551629,0.4908278,0.467304,0.05483694
0.38809267,0.34739766,0.35010934,0.2213673078632692,0.35951316,0.49889025,0.26747296604837795,0.25938526,0.275912516554751,0.23379225,0.26016888,0.5417616,0.34211993,0.1953827517229651,0.14342272,0.26958272,0.36307025
0.19421199,0.3157506,0.23707363,0.12552912744708725,0.20723394,0.33672792,0.22462348347740901,0.24647647,0.26014538560872313,0.2177856,0.22680208,0.49121433,0.09562239,0.7550875453052528,0.5265422,0.4239785,0.09464873
0.27076218,0.2889104,0.37429443,0.23759359624064036,0.23000485,0.3457628,0.29556559773393587,0.09165629,0.11418373085102386,0.06325174,0.08052402,0.46235424,0.044442378,0.7606199856371991,0.62138295,0.53835976,0.048463028
0.11217961,0.24549314,0.18558836,0.10960548903945108,0.1509051,0.29862627,0.10941925656515539,0.16491044,0.18120746087244766,0.14624779,0.15607105,0.3345077,0.039583042,0.8740040024402401,0.60238385,0.55021966,0.03409389
0.23541698,0.28967685,0.2980533,0.19472999052700093,0.26804286,0.25464544,0.2431113545866813,0.21158919,0.24105820446349227,0.17267585,0.20023008,0.39210838,0.16012746,0.7191363431481805,0.46791077,0.37766606,0.17024164
0.19687521,0.26970625,0.19175512,0.2418922758107724,0.21000528,0.4583416,0.17508670050520203,0.18288264,0.1894693113681587,0.18147649,0.18125863,0.5259069,0.085631564,0.6518606891116414,0.42719555,0.22428569,0.07192961
0.5440773,0.6137656,0.67750555,0.45955102404489756,0.16442642,0.3306768,0.23967300438038028,0.115761824,0.14377865862671954,0.098807156,0.12656505,0.40398556,0.15628834,0.6348911380934683,0.3448212,0.18629563,0.1465928
0.10123058,0.15010792,0.18941443,0.16209316379068361,0.15549707,0.30959287,0.14713334882800094,0.5083687,0.4892640093558406,0.5069656,0.48560616,0.4534368,0.0748812,0.6881815412908925,0.44131327,0.30096865,0.06851097
0.70097214,0.34099185,0.8218489,0.4862645513735448,0.31525144,1.0,0.6481009388860564,0.29206228,0.3024222181453331,0.25017914,0.26387766,0.49720883,0.5141087,0.26388783583327013,0.15154159,0.1952672,0.5276497
0.15067962,0.15211716,0.2695155,0.16694819330518068,0.13840869,0.3639691,0.11771805706308343,0.25385562,0.26749359604961576,0.22818664,0.23662372,0.67274916,0.0665406,0.7564436053866164,0.5499432,0.43362927,0.06961226
0.23122174,0.30337715,0.3067671,0.21270770872922912,0.21599728,0.30832657,0.23434723406083405,0.1236623,0.14726472883588373,0.08827992,0.10496431,0.46670777,0.06512232,0.7993988879639333,0.57931185,0.4873001,0.06885085
0.10745957,0.1525941,0.22696243,0.13460731653926833,0.13157201,0.36932367,0.10790089647405379,0.1855355,0.1909799214587953,0.15911369,0.15611853,0.41677868,0.023618534,0.8583985515039131,0.6297662,0.55200166,0.023369778
0.074861184,0.14008656,0.23286834,0.13639141636085836,0.1021319,0.1928679,0.029868607792116468,0.27148563,0.2717131563027894,0.27278703,0.26950362,0.35771322,0.04248906,0.8868478532108712,0.66503596,0.6633272,0.03893483
0.20180213,0.34255198,0.2387527,0.18874044112595587,0.2440699,0.32069623,0.21952502317150138,0.12457263,0.1406036684362201,0.10750711,0.11883334,0.39146888,0.08580583,0.5088874305332458,0.39397573,0.16888997,0.0826478
0.1458627,0.17705023,0.30663842,0.24736381526361845,0.039663795,0.40769142,0.17369361042161663,0.27717727,0.279596816775809,0.25943688,0.26008728,0.4673012,0.089520514,0.7471787448307247,0.5221727,0.39001453,0.08604194
0.1426188,0.14586978,0.31120723,0.13783337621666236,0.16529983,0.30759192,0.12680149760808984,0.19310294,0.20711246242674775,0.1593282,0.17128868,0.20762995,0.0753082,0.8557633113457987,0.5784581,0.5355791,0.08232689
0.15044983,0.21881148,0.26070166,0.17748756225124376,0.15067448,0.2368954,0.17443896046633764,0.25202492,0.265367015922021,0.22200868,0.23101781,0.48405194,0.090796754,0.7679434860766092,0.47886658,0.39920998,0.094381526
0.52262557,0.4519043,0.9066276,0.16950018304998168,0.10463153,0.57678497,0.18465624107937448,0.09722554,0.12426089745565386,0.0666137,0.09528092,0.29819974,0.16649222,0.7439247846354871,0.5184586,0.45705354,0.17021337
0.099431716,0.17348224,0.18642612,0.1308516769148323,0.14692762,0.32440987,0.13024738781484327,0.318738,0.32061771923706317,0.31667992,0.31271008,0.32410622,0.023949679,0.7424701445482087,0.48695755,0.36153883,0.015070964
0.18161798,0.22465482,0.26183963,0.1828890517110948,0.15417801,0.38687193,0.1649227198953632,0.11944849,0.1457510187450611,0.10262495,0.12124421,0.3902104,0.04725677,0.6931010415860624,0.4180677,0.30663162,0.04321847
0.2619529,0.23930234,0.33400416,0.2132578286742171,0.18682581,0.56152475,0.2509005850540351,0.3031735,0.32431654945899296,0.29123533,0.3062584,0.644151,0.2203105,0.549071532944292,0.39217854,0.18349469,0.21532758
0.18810442,0.24266702,0.26393133,0.2700236129976387,0.16080645,0.3308597,0.21935133316108,0.14286269,0.15718820943129258,0.118791305,0.12488969,0.45816374,0.040685266,0.7850556471033389,0.5490389,0.42873108,0.03659742
