size_D,duration_D,app,har,dba,t01,t03,t04,t06,t07,t08,t13,t14,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
0.3055559063884228,0.2338637661448287,0.0953505302582362,0.2861822353966948,0.0909285141823631,0.0733235978620711,0.2229011387924399,0.2491347316344062,0.2077741728532708,0.2808701449564673,0.264332142509068,0.3174313570586013,0.3415425585052157,0.1756804102681965,0.2872499258292635,0.2294086612002653,0.330040407860853,0.210123375166482,0.3427385194278635,0.1526338696448745,0.1824724263103557,0.2721964653742088,0.2841232292587071,0.1913325802554607,0.3161000262213616,0.232824055539043,0.2119240060339345,0.5050224556645003,0.2954145800287262,0.2314526745394714,0.2534374645062761,0.4645571164182884
0.4048571508243093,0.4725104350121844,0.4118800915398259,0.2199225973843481,0.3148159956648512,0.2934375301524931,0.4750375508276058,0.1290921138471587,0.025413630691196,0.2794744938867614,0.2830194202789573,0.3816535443890478,0.0532747334930867,0.0498129001100729,0.2977120864348916,0.2316976827065264,0.2997404608369589,0.2140400356460729,0.4177339509625486,0.1274691123095153,0.2147006731068943,0.2400148275942578,0.2187813631140779,0.1425221134773456,0.3297197816728784,0.228468329752508,0.1206581168768449,0.6173927091732946,0.2497526576254535,0.228098574675292,0.35789598206993,0.6779231620497083
0.3205779921713773,0.2375760679530489,0.0376225740695777,0.3768904104024448,0.1333977780813199,0.1052759677253449,0.1965246979991666,0.3439635033269949,0.363633009739411,0.3663018802364955,0.3721860343215823,0.402460407488533,0.5014321535142363,0.3405490886209534,0.3764750608644268,0.3019570187653079,0.3857901815049159,0.2425669206011118,0.3029161243137275,0.2649156444414062,0.1917399437901827,0.3593030481343713,0.3845437934820395,0.2286962236055974,0.3769435160242135,0.2930057802810095,0.3386034041925251,0.4297772222744379,0.3134068830797691,0.3298707173554203,0.3184433962565241,0.4308248818356832
0.3090254580271933,0.3675271946540522,0.3653294522210991,0.1485870712939288,0.284564283094644,0.2267275649837608,0.3550836622654426,0.2759254113007326,0.1174559158271926,0.2025989119240973,0.167887897285658,0.2700327956268946,0.1653386712019137,0.0991415274127774,0.2161103967172202,0.1795856396863623,0.2145920898751201,0.3062019452094706,0.5359498844159475,0.0669617542750668,0.3240958139608723,0.1542527815160977,0.1418551954523804,0.296053683354201,0.2474777653883227,0.1708982667903022,0.0507652926659178,0.6735243338834134,0.3711304470843585,0.1435406282906774,0.2493428935534074,0.553301862532435
0.3195857346918156,0.2468543306356721,0.1199690202060372,0.2816089521722576,0.1307561445485685,0.1033536009071144,0.2664413333365245,0.2002323350847567,0.1892075116729742,0.2908262283131985,0.2788287457944873,0.3429268527262682,0.319984450297861,0.16166711554469,0.2964821417341144,0.2259637196509158,0.3379120394693772,0.2172033889680705,0.3428577287988533,0.1290765879552405,0.1831504692660896,0.2758665921041937,0.2996217344528311,0.1695373361152612,0.334563300003149,0.2236099433549737,0.2026770340022385,0.5232524604015625,0.2908816749566291,0.2285936091268078,0.2585639762476473,0.4847313337677642
0.4545164142429133,0.3102397103616401,0.2105336542766312,0.303520118929496,0.1726823566983936,0.1382364266461301,0.2987735976063564,0.2341807914229093,0.1290288258641415,0.3509311440205584,0.2154825648945687,0.3131019337554608,0.1991974559658125,0.1440433027184118,0.3508653710759935,0.3050318153748079,0.3857814747881437,0.1159591120468329,0.298896887962263,0.2420940975708453,0.1215907492899737,0.3151685065693509,0.3181456413560533,0.1338162882034298,0.3754992610160036,0.3381082550239344,0.2277738112561673,0.4479584001772734,0.2108876160997123,0.2743143560931074,0.3272968679797202,0.5915675595534395
0.2008721239598083,0.1782638235015708,0.1483783301967686,0.1941232029847264,0.1453774049094841,0.0886303257508058,0.1423100112140686,0.4689529235728381,0.3225303308790744,0.205026151883061,0.1922674050823508,0.2526438468630691,0.4886677246336134,0.315517939417158,0.2128397903169478,0.1652501862021443,0.2402069233867078,0.3684986778057025,0.5094614023797296,0.1237936125341453,0.3573821423621729,0.1837635595515314,0.2016489031187411,0.3944951506697088,0.2163676898983217,0.1641929235045099,0.1562398378832586,0.6052648015039197,0.456468786594208,0.1602384033723086,0.188720863004912,0.3818795424539263
0.2528781048570013,0.5549321837490795,0.5995558527651109,0.1742941089852182,0.5710648491251304,0.5486553055577967,0.5398164863707099,0.4544151135369283,0.3480050590107515,0.2447662751870563,0.3397458934083915,0.4529311208819038,0.2871982338502938,0.3559526418398334,0.297856450344786,0.2396638993684756,0.1707425281597892,0.5823567776769596,0.7732352835256001,0.0720490404263437,0.6254112528768013,0.1713609187015591,0.1215747765518937,0.5135109235139775,0.2833251435717879,0.1534630727069386,0.1241548509126318,0.8701692689582322,0.5804717827905609,0.2120074890759906,0.3680961273711064,0.5324584923871359
0.3051035191291627,0.2587262209081947,0.2375471795521259,0.1773087624098402,0.1671199305008071,0.1071639391924351,0.2690824386340892,0.2476134775836086,0.0901973258786642,0.2124776389510431,0.1395541837208105,0.2422664789336552,0.2292501604955549,0.0628697321611918,0.2106973969806336,0.1766151332720707,0.2683930373510249,0.2488994876827797,0.4605999424795331,0.0796634783050918,0.2446166019603811,0.175911946363962,0.176026220323794,0.2351105246795328,0.2472478719591458,0.1773236789845096,0.0684300882623168,0.6312377985018083,0.3437278722022328,0.1417016441437036,0.2031505454369458,0.519171077889075
0.314358296145415,0.4656470929705037,0.4823408317798398,0.1756208062705326,0.4085328673742263,0.3523244298000251,0.4536824135676485,0.2950284159509131,0.1625782508398986,0.2395868838006578,0.2577313355908742,0.3773078551038774,0.16119035132547,0.1578839872284663,0.2648501284537608,0.2212785109082068,0.2198102998781181,0.369615466564111,0.5954001988149312,0.0724615024970743,0.3914952840111733,0.1730795162828235,0.1538409918783615,0.3290113208987371,0.2862983829250007,0.1814075302389204,0.0794016401749825,0.7417370469318749,0.4050188542144271,0.1894256264139286,0.3206592637702035,0.5896619700007768
0.3078736089779031,0.214059389683107,0.0651618685159625,0.2931525743089702,0.0628714421132893,0.0417259392186921,0.1868293533237755,0.259692037067202,0.2204778849176968,0.2743294012328285,0.2501393399448597,0.3115634537645255,0.3572263173123512,0.1938819529885611,0.2853650597817389,0.2278654330437785,0.3151685409068527,0.22544631866321,0.3439193643102716,0.1601307669889319,0.1756432791084785,0.26326558411245,0.2785275374643149,0.2054497580184671,0.3023030178683401,0.2323250484840781,0.2171625286089099,0.4962399317260668,0.3074276403081804,0.2324901816754347,0.2367824472138793,0.4544108831026887
0.1572255193155227,0.092388247854424,0.0716039152070818,0.0456570949115156,0.0766767335671176,0.0886112066006444,0.0826021057022551,0.5903725260360178,0.4060093078052362,0.0504983683592884,0.0409681631240648,0.0317485507818554,0.6121341943191523,0.3952724616326784,0.0489426402420708,0.0473886813867459,0.0543745968147356,0.6033949365285131,0.7238014912206087,0.0352370742097909,0.5978208625243068,0.0384708650133324,0.0413867309329521,0.608712048891422,0.0673186114734492,0.0368502920259546,0.0511811178343636,0.7002605451399799,0.6815481352503636,0.0273403016984279,0.0346046885949885,0.2089122121575744
0.2484354947070342,0.2372771854112503,0.2461740902281961,0.1589985873344998,0.1914878830535012,0.1149842260638118,0.2296171145872085,0.3494215105024011,0.1839230365886532,0.1861220583299365,0.1441938647789662,0.2178053302317337,0.3194223913641316,0.1547908752712123,0.2097498458070689,0.1793496657455069,0.2447228052047589,0.321582624662429,0.5061933621013653,0.0821379242279901,0.3209739965733188,0.1633489737234703,0.1694187365172205,0.3245660998479991,0.2227316906043754,0.1647500189777254,0.0768526388112974,0.6421666364801651,0.407073473303795,0.1360720246152336,0.1942724224602135,0.466310210654383
0.3547391162358573,0.2405089535263639,0.1085082105932261,0.2844946277206694,0.0937168265866705,0.0560131702903192,0.2163488838291897,0.2215264231918033,0.159842420579697,0.2868496292526177,0.2032681902452183,0.3095038743173833,0.2652975471375383,0.156636472702594,0.2959770181266773,0.2352163021021967,0.3320387454459313,0.1906628562212973,0.3281408731713813,0.1653241358912967,0.1486396987147476,0.2735744577833696,0.2846339901018632,0.1691034314183119,0.3206787948633751,0.2616354800591231,0.197194147373532,0.4963997285769626,0.2670825561089637,0.2308561775473014,0.2496129614799817,0.5104403185044187
0.3005503443559892,0.2476855004275303,0.2345106838141163,0.1846736035732372,0.1653654845438079,0.1028996485517817,0.2581006101510767,0.2766571435236761,0.1127886777627228,0.2089718307367867,0.1467360476631458,0.246217703021442,0.2472893204972227,0.0944455229476981,0.2198299616290705,0.1862523283744122,0.2722731243245107,0.242922457555063,0.4536800909916297,0.0896028062875213,0.2441907350164084,0.1841316974037102,0.1867905286176651,0.2405339044299718,0.2537528991930537,0.1908202772087614,0.0846210278733215,0.616830870477857,0.3422679694993407,0.1534245387560422,0.2079433614515977,0.5107923647630296
0.4162664597197582,0.5384584055282674,0.4782323891910728,0.2452181231701641,0.396293860199468,0.3822428598577764,0.5510028940463485,0.1415637101744901,0.0928265795777601,0.3139189494548732,0.3884137556446129,0.4528708217363988,0.0902562991763369,0.1006224837784225,0.347251771012831,0.2743631937870346,0.3288546874354592,0.2700566425531955,0.43884742570844,0.15358461173831,0.2582717216466807,0.2795086467872526,0.2525432852994659,0.1628835806019859,0.3684106647848975,0.2425313790515815,0.1670547240312962,0.6285514687917964,0.2736205684641366,0.2666621488865021,0.4268971058767441,0.6942898216968167
0.2147719819147003,0.1695704450172587,0.1007974645049242,0.2135685181098528,0.0955990450020238,0.0507129594825695,0.1612032353122285,0.3864524303966772,0.2630670813207442,0.1927386402793418,0.2061634372539521,0.2576102031308116,0.4511337939221282,0.2376345146443517,0.2142374850944107,0.1753288125008993,0.2552805524324608,0.3096049489722055,0.4523134420083566,0.110197431638948,0.2991860266116785,0.1974937120687453,0.2072069747611265,0.3145325490793613,0.2361529291577316,0.1568872353856067,0.152559487630329,0.5669706023813855,0.4075773944792115,0.165647276373722,0.1924474953577944,0.3870900396434217
0.3480348299780852,0.2308138868640256,0.1848801423594333,0.2448823578899016,0.1440117662565993,0.0991345143104927,0.2095833517234875,0.3262038000348701,0.1654232157025008,0.2508114546904549,0.1672673594545691,0.2814733759383303,0.3021573459916617,0.1705843497394776,0.2645481110397432,0.2450292481016812,0.3089592260503395,0.202595530921667,0.392810434633805,0.1699198861491739,0.1889465491397798,0.236787246371166,0.2442552308254858,0.2244289153281148,0.2981646639349637,0.2431271335194182,0.1745127871290085,0.5360008653911962,0.2981266319796058,0.2106727044019264,0.2456163741760224,0.5103932635440321
0.3855883419818776,0.3284492185435249,0.264649881138585,0.2355378364196362,0.1872097919156704,0.147836789247186,0.3332626525746467,0.1821946625651872,0.0530850895238018,0.2800669488635003,0.1934524498286037,0.3003539005535216,0.1446569900794979,0.0605058795946164,0.2774359123963776,0.2288801086094625,0.3269675796180047,0.1618793894271971,0.3634119321044586,0.1434832483243384,0.1618600827590161,0.2496503666758184,0.2436011125496569,0.1415604963473454,0.3131959096018913,0.2507947422745568,0.1358509819867028,0.5465367141139307,0.2448459349949528,0.207122851188426,0.2861698892654281,0.5957006105499163
0.5885323376394554,0.4827178618883571,0.3552636609961127,0.3793272048429928,0.3231234089499364,0.2961439095883431,0.4528785559599934,0.2237131990311645,0.1563387702751525,0.4546105268159021,0.3343679767437021,0.4113738024451775,0.1335785746196332,0.1893606812111231,0.4515789152655203,0.4010099700424965,0.4762967302461589,0.0794327576821502,0.2399313426717471,0.3718374015589708,0.0828450617144696,0.4331530574546803,0.412570100996511,0.0687162645200608,0.4857747423761552,0.4539388905480717,0.3359163848511335,0.3742309830755244,0.127847706318023,0.3861288192356168,0.4739649576104354,0.703502617615902
0.3509111502982174,0.2558372913559185,0.1275177283796853,0.309819331498654,0.1127703849281804,0.0819451874358632,0.2224987968696738,0.2453343181849807,0.1911240043639572,0.2997613867172359,0.2547177118653039,0.3283889821173038,0.287173000650599,0.1877103286643702,0.3175316739003425,0.2648814351370779,0.3440106387804654,0.194413228182604,0.3281007659313059,0.1807413848668122,0.1501810017446918,0.2869212902703839,0.2994303261681764,0.1779434807654625,0.3393364525155968,0.2849759573560736,0.2277396651601388,0.495595507065322,0.2681718067249922,0.2526887021008895,0.2716039809786092,0.5106211964419692
0.3351313158560023,0.2463845156792499,0.1113813737265856,0.265695962877714,0.0890996157628737,0.0681378788985381,0.2393948809812645,0.1770360399223032,0.1231960330996275,0.2832052791632661,0.2264517026280507,0.2975429382363194,0.2550251781041832,0.0921765525576533,0.2638039196383039,0.2011032735557255,0.3035780368275467,0.2039145608069118,0.3557283144748533,0.1269571579806398,0.1617859495393482,0.2421693983974561,0.2512905662307598,0.1600777888456862,0.2966607136700863,0.222041799632608,0.171428789670067,0.5531249886548505,0.2885800350571867,0.2011055625571558,0.2271747058797312,0.5078406499961395
0.3093120525575805,0.3108886999658303,0.3292033663553226,0.1792345563547387,0.2392909664879464,0.1737049165659406,0.3002723437207764,0.3087746270892455,0.1318083109844433,0.213387600918318,0.1566300999540437,0.2705717954461009,0.2123474868649849,0.1181457368097135,0.237726558264799,0.2093015138149788,0.2676279915881476,0.2676865325262011,0.4870376167893586,0.0994966175443771,0.275050014217874,0.1795340994090562,0.1788687813191235,0.2773286836474779,0.2596234771817377,0.2108350817051012,0.0827465461326266,0.6367528387076735,0.3480368361270687,0.166435910025156,0.2440220639564797,0.5515135060073688
0.7031434340112841,0.5143922808289384,0.385928615391565,0.4767137111766545,0.3738019968947607,0.354440722158343,0.4731662118444189,0.3088630918420886,0.2505661577251573,0.5637746259475974,0.3746137973301542,0.4682649263755044,0.154225346790241,0.3019867647057708,0.5495759587530906,0.5175982262349709,0.5753424119137841,0.0391340171767119,0.1929555899424076,0.513740551991755,0.0458254796122128,0.5280263380823835,0.5130305154809112,0.0596296579494058,0.5932715542624598,0.5988182131457074,0.4482095495377712,0.2722635734713226,0.0950728304302781,0.5027162652348766,0.5618749768294317,0.7410771108557603
0.3397876104541786,0.4225871905208215,0.4194941593751284,0.2084205864097154,0.3359535235541608,0.3020494326902034,0.4393374287100966,0.2252986887653242,0.0952821769237158,0.2613094342067473,0.2776155870342635,0.3823873209117325,0.1391681640331768,0.1075578576988696,0.2812414042640598,0.2298125472511311,0.2887031079140909,0.2643167920698359,0.4714875228047259,0.0978748544355103,0.2765663431010986,0.2210204745903902,0.2110921634960326,0.2181329218157928,0.3172878520384059,0.2081158992062132,0.1049636600629662,0.6543457132949285,0.3118831372858894,0.2108965384726252,0.3329360625283678,0.6249061353303454
0.6950695062203907,0.5475273614921855,0.3285232306105048,0.6328002652000717,0.4336013875171481,0.421054607224464,0.5038640204285159,0.3262223197205798,0.4989603243718659,0.6892358842727486,0.6836375489631725,0.7169959527798111,0.4060301453472845,0.5383570882413337,0.7036908496591738,0.6688680228091035,0.7132679490146634,0.0864715971467821,0.1163192213363164,0.6275086038734214,0.062532630867407,0.680728584732597,0.6911617940877351,0.0836456950441271,0.7438730960324237,0.6444765217920718,0.6489181322301342,0.1840443968810956,0.092292561199352,0.6607165077072308,0.6845296499871658,0.6718879560138611
0.6947472441837359,0.5445470006559591,0.3268502168706576,0.5312049589428712,0.3818785097802672,0.3671588700684223,0.4826980916424165,0.2423832932380431,0.3179509783488812,0.6258990218511256,0.5188552610109874,0.5460262132396914,0.2336430366707192,0.3497120371044874,0.5985795779463755,0.5385304889681788,0.5972525841862611,0.0688327946918786,0.1436111537482639,0.5264932162998031,0.0368188151106737,0.575865880439599,0.5663798054798193,0.0515676759973123,0.6283450354803645,0.5930790199649082,0.510100441773766,0.2583604574848337,0.0941580547672005,0.5476554886336037,0.5886066176629045,0.7114810904271103
0.3435952847866462,0.2749335794850065,0.1851087257265792,0.2416492412181828,0.1403328369509948,0.0911133297822698,0.2621159376360499,0.2285534570216416,0.1044824832771872,0.2725951459917361,0.175743395196088,0.2793258079919034,0.2280162146725901,0.0990789144241905,0.2688428028071357,0.2247031380127981,0.3209409188238178,0.1766033636980425,0.3614266341653189,0.1452122490321392,0.1700177600382731,0.253945424814446,0.2500855545584207,0.1677235360433521,0.3024068017786246,0.2392927670563051,0.1525872462089613,0.5422685512186942,0.2696149014125747,0.2073669263938175,0.2497162493284948,0.5334200230914486
0.195020895110839,0.1910677071620896,0.205554796846603,0.1477296286030481,0.1707150819849835,0.104283320568114,0.1805142016887161,0.4222514637714019,0.274272932814727,0.1706220600218039,0.1749192260506162,0.1802591026523815,0.4241988357740523,0.2357999464984898,0.1942687726494819,0.1549465816481455,0.1987919875748209,0.4177663015990499,0.5515904546941095,0.0776441875452828,0.4045911049840689,0.142352500957938,0.1540817871984861,0.4150482450772331,0.1896740743786112,0.1416040170335227,0.0871609405857375,0.6427673209674901,0.4856281936198342,0.1088807572613311,0.1666971935875311,0.3867252190438335
0.4284046169921967,0.387133742185922,0.3351364748455043,0.2747423484560249,0.2510686917746491,0.2192376379080234,0.3808766533856261,0.2331894254845608,0.1086569824590726,0.3171949286273702,0.2453897141839253,0.3572622589879344,0.1508896206597482,0.1268952273211548,0.3353562386583171,0.2900160981001531,0.372742646356099,0.151741056361976,0.3485771361241399,0.2095915398096035,0.1593914724055347,0.3033743014918363,0.2960948687265355,0.1421961191340845,0.3710775474275933,0.3194473709584415,0.1985876944422012,0.5020786666951723,0.2183655933349363,0.2712430413200828,0.3583705751882523,0.6262379802593034
0.2319404888199984,0.1986094578298907,0.2100875589567944,0.1246088203462748,0.1528264113838627,0.0919928425549455,0.2017096819501918,0.353825041561858,0.1985106084826076,0.1595515915732954,0.1164824703538051,0.1456617998981029,0.3599753806266306,0.1561733943160596,0.1602542011227773,0.1313604364753722,0.1841968481283256,0.390775792570017,0.5581012488893219,0.0496759977626909,0.3750076876541177,0.1137799365769507,0.1178532702942665,0.3787458686393015,0.170379885088491,0.1200547190027039,0.0388323972446884,0.6569824806688737,0.4682363130141957,0.0767682484450711,0.1404577869963022,0.4188506348060001
0.2861090929939779,0.2382654636676305,0.1714427283191858,0.2184932892778484,0.1209401739644205,0.0746495746562663,0.2319904604370877,0.255481867897547,0.1386911083605656,0.230076088631071,0.1888087316243235,0.2620504789717734,0.2810279601340375,0.1199636814345135,0.2411742298778988,0.1971576681657732,0.2911157332882413,0.2329095524230907,0.4024504134555111,0.1090760864731444,0.2174312422391256,0.2198175866304941,0.223688760446526,0.2178729139960711,0.266374458128194,0.194682366979972,0.1290759515117687,0.571608365035883,0.3230489504413866,0.1772469363822524,0.2229969849607639,0.4834904296163109
0.3184125044980279,0.2369479561170933,0.0868402828474145,0.2834707217967606,0.0773664115446499,0.0560975367269315,0.2131182937296937,0.217781681350083,0.1853080783657479,0.2843903826005895,0.2472466991950164,0.3053965279331749,0.306422827789566,0.1427187727005247,0.2816087621830363,0.2221117407794915,0.3101047378058609,0.2129299253214176,0.3487332410226209,0.1461022376640226,0.165913108983833,0.2583502540954737,0.2719653568648043,0.181517485242966,0.3040980312801058,0.2331027500424316,0.2052246239127728,0.5196139986841644,0.2919941329490201,0.223857389102509,0.2361238791467889,0.4778059110647414
0.1386572912285261,0.0885569853968636,0.0825741058774085,0.0652841545461418,0.0961536256021652,0.1111986598240503,0.0770111798561481,0.6259290538466511,0.4595118625343259,0.0769410263850816,0.071575023571312,0.0980218948765641,0.6518355782197696,0.4199194657489895,0.0736964553218011,0.0422928282418816,0.0935564555295874,0.627930672936219,0.727138037589508,0.035263714312458,0.6098535321540329,0.0462311304317644,0.0688477716686747,0.6416883156179379,0.0774748723142822,0.0531797857772955,0.0644719584941998,0.7235740172344082,0.6885572372764214,0.0525713744150177,0.0553032966470448,0.2160870594050351
0.2956761697701127,0.2264820451423199,0.15329948317266,0.2487455472839096,0.129946665790484,0.0914337667389753,0.2300208620124504,0.2721871564649459,0.164711641992439,0.2498164714564366,0.2157707134615462,0.2935171206551831,0.3111810286566187,0.1469142522701566,0.2578326534425916,0.209215275901982,0.3047580891218874,0.2271573703686818,0.3890420095348278,0.1168412047873365,0.2056899867020628,0.2320876331296599,0.2495129434753593,0.2144705226868639,0.294454874580234,0.2062313138134976,0.1589127980442462,0.5621206333275919,0.3189058772945187,0.1972290718855627,0.2284218085030635,0.4802483727746238
0.2775071219437734,0.1983225054413689,0.1430423278929465,0.1960144107873155,0.0965387704467612,0.0609675029255486,0.2034510411421244,0.2866490869487987,0.149824325749743,0.1947321117816572,0.1614972336788512,0.247936708605603,0.3366904623001141,0.1361380263157994,0.1985123605449857,0.1681355463938222,0.2550177498283573,0.2573837934542237,0.4374212947636488,0.086044272646081,0.2466889522854796,0.1804890334358754,0.1865636738316071,0.2527600608934849,0.2375518388178346,0.154366631463936,0.1160482389299037,0.5953084865483167,0.3598522231996058,0.1472219358581149,0.1833617008217108,0.4515243555843127
