PointsAdjust,MI_PointsAdjust_Entities,Effort
0.040880024,0.03923781,0.23908442
0.17280562,0.11963881,0.3487485
0.050131164,0.044446845,0.28463885
0.08270401,0.0586224,0.28264195
0.14943281,0.17600703,0.26818526
0.21263407,0.18233065,0.5366525
0.21909475,0.20830896,0.30982307
0.12752996,0.0847649,0.31811208
0.11471195,0.05557646,0.2784598
0.08347638,0.069375604,0.24815333
0.2189637,0.21483125,0.44366616
0.5453225,0.5817969,0.7929045
0.20652063,0.3419065,0.31200492
0.18175876,0.11617027,0.3089689
0.3324581,0.2649236,0.5056032
0.16495441,0.07778754,0.19625549
0.17309822,0.104721755,0.40338767
0.1704906,0.0838394,0.43992668
0.105008945,0.05438723,0.2356323
0.1671416,0.120067924,0.28211567
0.32777494,0.20926481,0.56733966
0.33240172,0.27795428,0.60198927
0.18674357,0.2957957,0.23422791
0.109618336,0.11106807,0.3056509
0.06259049,0.06538875,0.24489918
0.11938738,0.06867069,0.29646868
0.2586962,0.4800978,0.39734247
0.10166927,0.0771444,0.23992941
0.2874468,0.20989588,0.48432022
0.20126094,0.13342746,0.3689971
0.12326268,0.090554595,0.2657654
0.07443591,0.047900915,0.26721632
0.5447188,0.49425054,0.6442244
0.20873876,0.17208579,0.36202803
0.40635565,0.32129556,0.680581
0.07693609,0.07020074,0.29749638
0.2419375,0.13754614,0.3441859
0.28591987,0.22725578,0.5617193
0.1531581,0.08339085,0.28997612
0.09502226,0.09559219,0.24436185
0.18023576,0.09522909,0.17317896
0.27719894,0.22060157,0.5411519
0.05110147,0.063704915,0.14257278
0.056171156,0.0635308,0.27430198
0.1674246,0.08738859,0.30379927
0.22231238,0.39565647,0.23022744
0.6008569,0.7180094,0.43860334
0.65039295,0.62798834,0.59529364
0.1873072,0.13199234,0.3663022
0.3129408,0.2132369,0.39183027
0.30911586,0.37489453,0.48849082
0.056687944,0.06924588,0.23875193
0.17101663,0.12141954,0.29227775
0.20974585,0.2371071,0.31917775
0.17551757,0.2662886,0.45160535
0.22389519,0.16470501,0.5539929
0.21744202,0.18549952,0.437902
0.1705272,0.06427815,0.120585755
0.3246953,0.5740083,0.42295125
0.10868442,0.054940976,0.29536447
0.11384532,0.05352108,0.28044748
0.277481,0.25016063,0.6210432
0.097544834,0.050757624,0.25601733
0.087729804,0.07225636,0.26569727
0.19091646,0.12738259,0.24026942
0.117097124,0.09350326,0.27864587
0.15875849,0.112521775,0.28466004
0.5348694,0.39398044,0.40849262
0.14843056,0.105598345,0.297028
0.11332526,0.06227136,0.30323792
0.50120676,0.44916043,0.7802261
0.41684148,0.32963678,0.70746136
0.19293028,0.16966565,0.29911035
0.43670627,0.32719824,0.7053611
0.08039624,0.043666612,0.26358706
0.3658074,0.38100287,0.68982065
0.23550683,0.18529785,0.42084873
0.09322593,0.1440687,0.22539316
0.23773186,0.11048488,0.09643457
0.6039647,0.458101,0.7029389
0.11951945,0.09960118,0.2769694
0.196694,0.2473563,0.28101677
0.14804702,0.087328166,0.2753037
0.17165357,0.10601986,0.3464815
0.063781425,0.059746593,0.20371544
0.16842505,0.122341126,0.2665792
0.37558818,0.25503373,0.64459705
0.31924713,0.21129161,0.5787777
0.09444165,0.07344028,0.28753197
0.65690225,0.49758622,0.3754633
0.15925719,0.11621106,0.3023879
0.30765796,0.17111054,0.44897723
0.14493673,0.13503416,0.3172986
0.12188615,0.0898421,0.34449762
0.04884182,0.08566247,0.27945536
0.18501,0.16776565,0.34872437
0.4826341,0.40984353,0.86976194
0.12861687,0.27531075,0.31467676
0.18714942,0.15580936,0.3146017
0.6409853,0.81312287,0.6812736
0.06585006,0.042245753,0.2578492
0.1263121,0.10611817,0.27634597
0.0,0.0023988783,0.19110897
0.08235112,0.02837316,0.26842734
0.16170081,0.11254894,0.285714
0.11842336,0.10156971,0.33801687
0.21070029,0.14186725,0.298584
0.5974195,0.5327395,0.7634742
0.22248717,0.24289359,0.45309344
0.06009753,0.05642378,0.27406767
0.098853394,0.096916094,0.26143786
0.36309472,0.1880399,0.4554177
0.20369071,0.21617717,0.36192036
0.037785202,0.026092462,0.10763958
0.21244223,0.14967579,0.48300418
0.20257929,0.16325681,0.33599663
0.40654826,0.32916382,0.6300926
0.29103875,0.18827869,0.43863383
0.14894386,0.10285657,0.32743937
0.11226182,0.067725085,0.24938452
0.18632078,0.11227016,0.2870459
0.047779433,0.057824805,0.1739468
0.3220396,0.1863631,0.49769273
0.14646061,0.14620417,0.25015816
0.5288423,0.5592982,0.5184045
0.06862961,0.055378325,0.2961069
0.102884576,0.050595254,0.30642864
0.67966104,0.64027107,0.4813485
0.16621551,0.070211165,0.33665198
0.12308841,0.10604624,0.29113477
0.17840305,0.12858671,0.378729
0.7457575,0.65139574,0.40752622
0.14156358,0.08773077,0.30207023
0.1748989,0.08538707,0.28314245
0.39416745,0.3484286,0.52754056
0.16982216,0.19711791,0.41472864
0.22006528,0.078851774,0.0
0.26662043,0.26712075,0.39872062
0.40500826,0.26184383,0.6241646
0.13160113,0.0946289,0.42859793
0.4240839,0.1967276,0.41697273
0.11853431,0.19805941,0.29929033
0.42739186,0.4252307,0.48818713
0.2907453,0.2455121,0.51619476
0.05109769,0.06932093,0.26713118
0.79275477,0.8422127,0.6018535
0.07656978,0.07774437,0.24972741
0.09086694,0.07957858,0.27345678
0.18757825,0.07111958,0.30588934
0.5919512,0.56280464,0.5388069
0.14341833,0.14215109,0.32242936
0.0556653,0.050262615,0.20887259
0.121138535,0.1122957,0.38212928
0.18278004,0.1443973,0.28646278
0.04679945,0.056983545,0.18807907
0.509025,0.7337522,0.4569604
0.28485918,0.25254,0.64815646
0.061678052,0.038716488,0.121199
0.21389501,0.2857551,0.41906312
0.25332937,0.18122032,0.47645724
0.24677984,0.31777352,0.3092593
1.0,0.93841934,0.89592385
0.1405953,0.040828817,0.101588205
0.11902854,0.060677078,0.32644594
0.4081281,0.22527543,0.42889547
0.16591005,0.1269945,0.42305812
0.20588118,0.083954215,0.27509883
0.29438362,0.24944247,0.24587265
0.12245924,0.09508252,0.40442047
0.21945636,0.24397796,0.29308152
0.089729495,0.07193509,0.2767279
0.051553115,0.07412885,0.22266287
0.18011375,0.117448956,0.27513003
0.53958535,0.49577922,0.40952694
0.14134343,0.11521673,0.33556038
0.07073987,0.054401465,0.2691314
0.23893204,0.20512658,0.3052845
0.11187889,0.06562599,0.3838336
0.44274622,0.4050326,0.84122086
0.17134403,0.105409645,0.2760625
0.048666604,0.06302814,0.14777283
0.14040488,0.06175479,0.22226208
0.30586514,0.23940443,0.61854
0.09252456,0.057009976,0.3123763
0.2001715,0.121183895,0.27713943
0.15920581,0.12059118,0.27048102
0.2065729,0.13721009,0.4413167
0.23682852,0.13969022,0.32105947
0.14127173,0.11790447,0.32304782
0.040352672,0.06601082,0.28030136
0.1366235,0.18936166,0.3097316
0.113137335,0.06074171,0.2532193
0.19845723,0.13018388,0.38559717
0.17638594,0.17639671,0.40765005
0.36483744,0.21366532,0.54675925
0.4378316,0.48111326,0.4392965
0.2599419,0.20485833,0.45748347
0.25897846,0.21525978,0.65507656
0.23115797,0.15916477,0.4698336
0.1673075,0.20261233,0.29330042
0.15944389,0.15246978,0.48034912
0.12261365,0.07150961,0.25217342
0.01868949,0.07955952,0.264036
0.16383646,0.14687988,0.24273148
0.35162333,0.3262327,0.70321286
0.20649022,0.25610313,0.26928568
0.041049406,0.07406521,0.24416223
0.0924297,0.11594852,0.10142293
0.1493598,0.1537339,0.5159911
0.34188464,0.18663959,0.45689768
0.839661,0.6933593,0.8202206
0.07683619,0.063165806,0.23775095
0.19994414,0.35433537,0.36175042
0.2489692,0.24129163,0.37096095
0.43629178,0.38761258,0.06325539
0.341695,0.31798822,0.54109573
0.08206545,0.07336921,0.23814923
0.12522249,0.09268629,0.23451728
0.39837724,0.4730315,0.51636785
0.5403916,0.342401,0.24571809
0.25563294,0.1926141,0.448557
0.08701428,0.056143615,0.22268623
0.12152735,0.090891786,0.23166572
0.19940887,0.11866997,0.31007358
0.79422945,0.6620314,0.8772845
0.33961,0.20600972,0.4837852
0.34960705,0.34925234,0.5672178
0.17462966,0.116324484,0.2992485
0.30480644,0.3188912,0.47501257
0.10282373,0.06696721,0.29199263
0.22921439,0.16403714,0.33234137
0.18918802,0.12164533,0.26496464
0.020700581,0.07100447,0.121859446
0.20929769,0.14153029,0.28533775
0.15814781,0.09037325,0.30160248
0.17697087,0.2058021,0.31258672
0.15696947,0.12046619,0.34565514
0.20636386,0.13438813,0.3074618
0.32159021,0.45130783,0.48689455
0.22281255,0.2955037,0.412355
0.44811863,0.74500805,0.44943073
0.12617557,0.048138876,0.29470485
0.49421996,0.5027982,0.7520013
0.057198018,0.06345304,0.22153309
0.15582642,0.12069006,0.28525823
0.17773305,0.09994844,0.31629115
0.26646134,0.17539181,0.59945846
0.09095361,0.09501341,0.2605238
0.14169484,0.10101627,0.28085938
0.11764745,0.107382745,0.2705567
0.11812624,0.06869103,0.20832098
0.6140464,0.5078148,0.89634764
0.07902447,0.07346019,0.15829726
0.2951268,0.21045126,0.6184659
0.69548947,0.55135685,0.8368342
0.17551339,0.14965354,0.3839537
0.3300378,0.25397176,0.5598516
0.14460497,0.19263992,0.23890291
0.25468317,0.09937069,0.30024496
0.24734187,0.1436065,0.32709363
0.16207679,0.11649494,0.24253917
0.4033091,0.27837604,0.6146488
0.5636227,0.44726574,0.38636738
0.54092216,0.4259485,0.47783944
0.2110901,0.15007603,0.52164507
0.41032907,0.37037128,0.5839391
0.20974681,0.11129099,0.36220583
0.23016712,0.1467405,0.3963642
0.1475214,0.08851011,0.21506435
0.21924703,0.18642928,0.3880155
0.16483082,0.13304439,0.3274366
0.08415127,0.0533196,0.27074718
0.11905107,0.08395176,0.27621105
0.09093499,0.15107492,0.2503221
0.17028467,0.16546012,0.46523178
0.2106167,0.23294033,0.2983278
0.17301649,0.1389345,0.31715328
0.19398744,0.26876006,0.28975612
0.19816093,0.1388107,0.29119378
0.33760425,0.24597667,0.67871296
0.114798725,0.09462857,0.29143125
0.10762391,0.08960725,0.19616565
0.37170735,0.15289189,0.36972868
0.05237606,0.046918925,0.21411747
0.22660209,0.17309523,0.27405047
0.11142397,0.081188574,0.32358146
0.15328343,0.053712435,0.31966317
0.25278738,0.2363105,0.47814134
0.11148054,0.08662047,0.36403245
0.84304464,0.9758993,0.71331203
0.10830352,0.06080052,0.31612802
0.106877,0.07149757,0.26413763
0.07568883,0.09989332,0.270772
0.45107707,0.33228678,0.74253404
0.096800186,0.07583575,0.27527195
0.2866061,0.28686967,0.43849668
0.18793896,0.15773393,0.41345084
0.40031642,0.3972252,0.43916872
0.4213428,0.3302051,0.5321311
0.17629306,0.10921489,0.26904234
0.1652643,0.09215528,0.27999154
0.2986292,0.2078245,0.45927793
0.31042108,0.31361014,0.53952754
0.1922146,0.21869583,0.43556997
0.16752562,0.0872079,0.33406878
0.19033822,0.13286193,0.35879683
0.13648042,0.09322415,0.31778982
0.1467525,0.12519184,0.30287313
0.40341172,0.52662116,0.60660625
0.17094259,0.12424122,0.3543557
0.22331467,0.11188166,0.4033684
0.3169856,0.31799927,0.44525415
0.15222554,0.117467865,0.28475276
0.08980019,0.03919016,0.28140533
0.087262005,0.072867036,0.30600488
0.03450556,0.07535843,0.27161026
0.38706407,0.37330604,0.490124
0.13614188,0.112432525,0.25047624
0.42050874,0.3592305,0.77719915
0.0872446,0.08099371,0.25676578
0.020628586,0.04422628,0.25759667
0.0829829,0.07284719,0.26487094
0.25825292,0.20502652,0.44899142
0.09110307,0.092741296,0.25035447
0.555546,0.44465047,0.5971544
0.34073874,0.53990585,0.32447714
0.07891846,0.056877613,0.34136444
0.2300455,0.24333277,0.2990538
0.031129539,0.03310605,0.17332004
0.14840095,0.19413684,0.39246926
0.3695854,0.3068695,0.55868053
0.15354823,0.0899938,0.273637
0.19843012,0.14324494,0.3268476
0.58259815,0.5006919,0.83758175
0.14096208,0.13716811,0.5028438
0.17849036,0.19189742,0.28721488
0.025901543,0.024925046,0.23616967
0.27937046,0.24427071,0.5691236
0.19341211,0.08018818,0.28682145
0.6123421,0.45479876,0.72377384
0.1276005,0.12716234,0.16896485
0.05038535,0.05573582,0.27027345
0.083875604,0.054549363,0.25807709
0.18972419,0.136197,0.24774973
0.8589007,0.93189985,0.92876446
0.064532146,0.06115581,0.0868405
0.19716367,0.05169053,0.32396144
0.14655107,0.08531794,0.29504746
0.20223582,0.129428,0.45997676
0.12020626,0.0681987,0.28984025
0.14152831,0.10169231,0.23300786
0.17637816,0.07164433,0.30742612
0.45137113,0.4564412,0.70336294
0.15796794,0.12086668,0.37316066
0.039887585,0.0531277,0.22898713
0.18586443,0.16809644,0.38479894
0.1710276,0.15001342,0.41505343
0.32879546,0.22448069,0.49725166
0.32946748,0.32770053,0.59089375
0.21199335,0.11433537,0.3046748
0.13201737,0.107225895,0.30850935
0.59700155,0.4909693,0.9302422
0.17516093,0.1957225,0.45710027
0.11874379,0.1253825,0.31540328
0.18135841,0.095340386,0.29832402
0.2522888,0.21101111,0.4937633
0.21247953,0.24568619,0.4728441
0.7154254,0.6490301,0.7499943
0.08136705,0.035997488,0.2891271
0.65228075,0.6300101,0.9577596
0.10453339,0.096418016,0.2692166
0.41173434,0.37993565,0.70728457
0.32166958,0.1701985,0.003485471
0.06402363,0.06509701,0.36246705
0.18717885,0.10691929,0.10402428
0.3080524,0.3201509,0.5088938
0.49948737,0.47919822,0.77319896
0.168498,0.10544038,0.39231473
0.24782781,0.17443745,0.5443097
0.25821647,0.24500924,0.40053546
0.20685315,0.18093958,0.42001188
0.23669519,0.19842157,0.23205763
0.13096574,0.060232352,0.28600204
0.3859596,0.38702163,0.18931533
0.11192858,0.0917445,0.30858707
0.10357254,0.079620175,0.27720994
0.4733484,0.4378107,0.626896
0.47219607,0.47608995,0.2689328
0.2168998,0.15540145,0.3260851
0.53928626,0.6031164,0.6305971
0.53405434,0.4675984,0.63797545
0.10471093,0.093584865,0.29268396
0.5265264,0.4144974,0.6509448
0.3197423,0.24196842,0.6063802
0.095543995,0.096766636,0.25547498
0.23525481,0.17257029,0.3730602
0.19243605,0.080562904,0.30027843
0.35602883,0.688255,0.2756704
0.44836882,0.43369633,0.51353264
0.15851459,0.094631486,0.31515402
0.44468266,0.39142868,0.7601843
0.09456034,0.07977392,0.23944578
0.39396295,0.31342655,0.55494934
0.05025857,0.10018636,0.27291083
0.14863788,0.11839289,0.24452427
0.53974015,0.5030714,0.65218186
0.1076925,0.07096203,0.33005714
0.17698485,0.08967621,0.38327962
0.15900302,0.114850834,0.31070387
0.20292771,0.13386628,0.3962239
0.20121436,0.14641017,0.12100213
0.15569113,0.12531511,0.3498008
0.2833149,0.49572828,0.4355288
0.268284,0.11694927,0.42633975
0.12055384,0.07012073,0.30577832
0.7123871,0.6319295,0.9377328
0.04064226,0.03641668,0.25868964
0.17474617,0.115106374,0.25407752
0.15293089,0.058757853,0.31092668
0.20773731,0.19392276,0.39201337
0.38993692,0.24080004,0.4042
0.44253445,0.37072146,0.7999263
0.13009834,0.12005666,0.25544387
0.04922284,0.040445954,0.22660014
0.21937959,0.20476466,0.55891067
0.124251515,0.09722485,0.28162825
0.17562237,0.09847725,0.27904093
0.46310377,0.30354986,0.6681926
0.24373357,0.20201106,0.5295534
0.3709638,0.48928192,0.47051662
0.105812244,0.04407368,0.29995716
0.13593945,0.14440429,0.302288
0.073802955,0.076013856,0.2757655
0.13128743,0.057417307,0.29164827
0.057269007,0.057959635,0.23262258
0.074274726,0.08312417,0.24317619
0.11612946,0.1472465,0.24185458
0.19133054,0.13907279,0.39973623
0.38880235,0.4138648,0.7141317
0.12070643,0.103554524,0.31316572
0.2515269,0.24970932,0.33219016
0.17472814,0.1265643,0.25056
0.14776221,0.10766855,0.28502578
0.06684694,0.04848838,0.25278676
0.12570813,0.08662298,0.27612782
0.07189949,0.06959452,0.29474255
0.23060867,0.23439455,0.3406975
0.2096738,0.13051045,0.31232023
0.0787501,0.06348872,0.40624106
0.45530045,0.35591957,0.7825637
0.050607122,0.08663453,0.25699902
0.23430575,0.39378196,0.28280896
0.21610585,0.12333891,0.2600223
0.11063211,0.102978304,0.20551673
0.4223652,0.38624817,0.4935554
0.1282524,0.0806127,0.2913834
0.2131387,0.11527575,0.35655332
0.99712676,0.7976014,0.45574054
0.10643179,0.093990624,0.27720103
0.47189313,0.30054426,0.8017874
0.14980963,0.10230449,0.27213988
0.13473305,0.062498305,0.31191143
0.3451453,0.2714181,0.3467787
0.1559591,0.21074125,0.42756024
0.28374293,0.4347681,0.49670097
0.56821007,0.38194054,0.8261868
0.3804319,0.24777815,0.39645875
0.1530933,0.09594962,0.27534303
0.6119537,0.46581805,0.4851759
0.17645241,0.12870252,0.33031708
0.1630931,0.16157006,0.3156095
0.10536905,0.047877003,0.27130675
0.1472774,0.15026803,0.3479942
0.19873555,0.25975195,0.41259992
0.10101206,0.06857176,0.32921216
0.19696385,0.11415524,0.27631015
0.38561562,0.5679462,0.47255975
0.17904462,0.12075496,0.2612202
0.08763025,0.070392534,0.23139659
0.06262043,0.068365835,0.19837557
