N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.14479534,0.06172613,0.11445603855439614,0.22985256,0.12974739,0.13403884
0.1353586,0.1154087,0.07536161646383835,0.13777956,0.13023537,0.12963527
0.41305044,0.3321002,0.2115647588435241,0.5595552,0.407487,0.40843618
0.4116358,0.28157982,0.27311182268881773,0.3306396,0.3900154,0.39194304
0.10336961,0.06070514,0.08213264178673582,0.14010176,0.0965372,0.09461343
0.18919218,0.0873377,0.16507284349271562,0.15454507,0.15154123,0.16447268
0.115422495,0.074377105,0.0500622489937751,0.16408059,0.10640071,0.10542937
0.10079181,0.09062417,0.057821704217829575,0.07670006,0.08709656,0.087927066
0.113284186,0.1286821,0.04915296508470349,0.051748686,0.116574034,0.12332973
0.18966612,0.15224254,0.1501644649835535,0.087825984,0.18563595,0.18035367
0.10347372,0.07798934,0.07909347209065277,0.16402864,0.093366645,0.09093752
0.41092995,0.39769226,0.19953043004695697,0.59933,0.39846042,0.39606622
0.09249445,0.009449039,0.054077306592269336,0.17587858,0.08102185,0.08871016
0.10091242,0.067626424,0.04933841806615819,0.17922339,0.09552921,0.09781502
0.107446566,0.13294107,0.025012643498735648,0.24009219,0.10171258,0.11081887
0.07462639,0.06852657,0.032000966799903316,0.13504222,0.081524596,0.083220765
0.1265809,0.13809952,0.10316424968357502,0.14721769,0.11503039,0.115332365
0.12012322,0.12728673,0.0912932908706709,0.0048161484,0.107645705,0.108742006
0.1471792,0.04952556,0.1108296689170331,0.21558839,0.13838768,0.14191131
0.10510843,0.05795306,0.02822033017796698,0.22766644,0.08694857,0.08315266
0.11231653,0.09620489,0.06685485731451427,0.122272186,0.10303199,0.10230773
0.16392165,0.21946809,0.04402965559703444,0.3546034,0.15091094,0.15828006
0.08613216,0.09696202,0.051107736889226305,0.07862262,0.07880553,0.07766118
0.18562868,0.14227563,0.12648649735135026,0.13026889,0.1756059,0.17827117
0.10549775,0.083312795,0.09818282518171748,0.1070231,0.07889564,0.086347796
0.18241188,0.10931825,0.09873741612625839,0.21128005,0.17426866,0.1781265
0.10265877,0.06482359,0.06276884772311522,0.13423067,0.089294404,0.09006545
0.1147051,0.09598161,0.0716020768397923,0.07847163,0.10320409,0.10318953
0.13072963,0.07810354,0.09108086489191351,0.13018149,0.12386517,0.12373518
0.545696,0.45677122,0.34831520516847947,0.5319358,0.5570063,0.56251836
0.14330676,0.087966785,0.08667653133234686,0.16834685,0.13413353,0.13212901
0.082258224,0.09448215,0.05298588470141153,0.092453584,0.075242706,0.07438555
0.17905673,0.08763975,0.1405850459414954,0.16075292,0.16255882,0.17079383
0.25553918,0.14846122,0.18723496127650385,0.18990311,0.2627889,0.25864318
0.433116,0.2962655,0.38723101127689885,0.3462852,0.44250706,0.44125476
0.25940955,0.26265538,0.12330388766961121,0.33307597,0.23615801,0.23968166
0.14392698,0.051680468,0.09703854029614596,0.16338775,0.11826509,0.12595817
0.09570171,0.078737125,0.050202944979705504,0.12331885,0.09186054,0.086400874
0.1323063,0.07709277,0.10537839346216064,0.07821873,0.122612886,0.1223243
0.26198655,0.13147461,0.1791920020807998,0.26460874,0.25768548,0.25543797
0.16474997,0.061120115,0.13887372611262738,0.10286061,0.118451044,0.13723171
0.15389329,0.020746931,0.10522752947724703,0.28790674,0.14494747,0.14912945
0.107090496,0.06162078,0.0796993920300608,0.129791,0.090361215,0.09075887
0.1614168,0.06336275,0.11679259832074017,0.15384096,0.15591079,0.15826616
0.09986226,0.039364554,0.06895043710495628,0.19546643,0.07676148,0.07388277
0.17234679,0.11369112,0.09778534022146597,0.15167189,0.15977442,0.1588358
0.2675248,0.22169101,0.12332060766793923,0.31943995,0.24745041,0.25019217
0.08165081,0.061767437,0.06753470824652917,0.16551036,0.07902355,0.08200504
0.40553483,0.3513427,0.24761130523886946,0.34884,0.41547948,0.41777453
0.13919671,0.07187626,0.08298903170109682,0.17462671,0.1278212,0.12974802
0.16624945,0.10111281,0.0906500109349989,0.14213473,0.14709514,0.14721262
0.11476008,0.020668607,0.1214427278557272,0.19373393,0.087507986,0.08778495
0.1100275,0.0736258,0.06608525339147467,0.11926617,0.10322168,0.10212317
0.10048867,0.06604199,0.04654681934531806,0.15823631,0.09878473,0.099575825
0.10900115,0.06705551,0.06766571923342807,0.107503735,0.107396,0.108171925
0.12459766,0.14296058,0.03840578615942138,0.15364827,0.103381306,0.09965899
0.40568933,0.22502157,0.4740523225947677,0.23067471,0.40434998,0.4060675
0.16264229,0.16055073,0.07766129823387018,0.21381006,0.16232692,0.17073315
0.17215766,0.07137928,0.12637303736269626,0.13366328,0.14547119,0.1488896
0.14338371,0.08720483,0.06886942711305728,0.17700437,0.14261197,0.1450435
0.117438495,0.13198808,0.0504153019584698,0.19416913,0.109829724,0.11441222
0.051486567,0.07344905,0.007537278546272144,0.12395637,0.043857474,0.054680407
0.33766893,0.17204976,0.297552730244727,0.199839,0.32149184,0.3215199
0.087975234,0.08854462,0.05272260472773953,0.120780945,0.08550244,0.08557403
0.15006462,0.077785455,0.09920694407930558,0.15122567,0.14057916,0.1398775
0.103634804,0.08926648,0.024745234525476546,0.25109404,0.0898756,0.090369515
0.20826966,0.16521746,0.12107759789224021,0.12930073,0.20868221,0.21265757
0.10714449,0.096248835,0.051745824825417515,0.09169826,0.10092256,0.106487796
0.12290585,0.12480512,0.07346719265328072,0.0855903,0.10983519,0.10820564
0.2071958,0.11936347,0.12851993714800627,0.17602682,0.19896942,0.20187238
0.108184874,0.07169786,0.058562764143723585,0.11871216,0.104304954,0.110039935
0.092617914,0.07375346,0.060957849904215,0.08798999,0.08302378,0.08102436
0.16879803,0.06498442,0.0809522269047773,0.33273295,0.15128055,0.15255168
0.10874829,0.024214935,0.06405567359443264,0.20854822,0.09922163,0.09593499
0.0948785,0.06950911,0.05815685418431458,0.14113426,0.09526928,0.09480661
0.19966507,0.093884215,0.16209216379078362,0.122546375,0.20310965,0.20333561
0.07583761,0.08359891,0.041647155835284416,0.12612104,0.069330774,0.06785477
0.11432312,0.07746753,0.06573025342697465,0.14077258,0.10509388,0.10428094
0.12760174,0.076220356,0.0698490530150947,0.16860652,0.12725642,0.13307261
0.23300815,0.1199346,0.13712028628797135,0.25493953,0.23014349,0.2441037
0.10489876,0.10362547,0.03903185909681409,0.12748922,0.0974002,0.09820555
0.15221219,0.19285843,0.038681176131882385,0.15891439,0.118976206,0.11752553
0.17936394,0.14321402,0.15331704466829552,0.03629264,0.15382546,0.164415
0.42736602,0.2738735,0.34804166519583346,0.35567474,0.42781878,0.42981875
0.09874906,0.069048,0.0705368129463187,0.1612849,0.10110044,0.09959194
0.1342856,0.08557086,0.0896136710386329,0.14716008,0.12628323,0.12990826
0.16114086,0.08529358,0.10645395935460406,0.18994868,0.14535823,0.14473495
0.10283159,0.07836208,0.05515581448441855,0.1487262,0.09121458,0.08970228
0.10377889,0.07270314,0.06336223366377663,0.14687264,0.09462692,0.09852345
0.10846922,0.04180239,0.07198950280104972,0.17591313,0.09169042,0.09303171
0.12900576,0.099079356,0.06441190355880964,0.12757048,0.12734386,0.12854482
0.15454093,0.12828158,0.07904751209524878,0.18281671,0.14354964,0.14269339
0.073487714,0.13668919,0.025303903469609652,0.06368464,0.06856114,0.072097555
0.08568996,0.09726335,0.049217547078245286,0.09847377,0.08368048,0.083434686
0.2723456,0.22286633,0.18678374132162584,0.1901133,0.2659263,0.26994666
0.11622565,0.14298871,0.06098531390146861,0.14701298,0.11249037,0.10823704
0.1450522,0.0864899,0.10303677969632202,0.15711865,0.14850509,0.14982179
0.0821718,0.054194383,0.04127193187280681,0.16129616,0.07798435,0.074282974
0.1306128,0.0772174,0.06486366351363364,0.19379479,0.11904845,0.122663364
0.17525817,0.084692016,0.12816798718320127,0.21947983,0.15758969,0.16527802
0.09589819,0.10756255,0.04486744751325525,0.187013,0.095246285,0.09719173
0.13615006,0.11302595,0.09439332056066793,0.098794654,0.11877488,0.11652854
0.17188072,0.07981908,0.11928777807122219,0.14540693,0.14938536,0.15244134
0.10523136,0.07457561,0.07324189667581033,0.103605546,0.095332675,0.09448604
0.14221412,0.04499142,0.06358955864104414,0.22743747,0.13467203,0.13535462
0.102704525,0.13062182,0.06840301315969867,0.06544419,0.09682433,0.0908031
0.18498477,0.10176052,0.12648276735172326,0.15729344,0.17455846,0.17251107
0.113302045,0.06541988,0.06402430359756964,0.1667198,0.10123865,0.104821846
0.14762804,0.057322387,0.09294842070515792,0.1544503,0.13559085,0.13569781
0.12610921,0.054321926,0.08332567166743282,0.1700944,0.121953554,0.12046338
0.24793155,0.1161255,0.1927087607291239,0.13885352,0.23528633,0.23793009
0.25138137,0.14190213,0.16512644348735564,0.20076147,0.25321612,0.25732848
0.1353477,0.08091148,0.0801687159831284,0.12972002,0.13637955,0.1371883
0.18185979,0.21378684,0.06512959348704064,0.26862213,0.16835918,0.1752289
0.17317647,0.12858093,0.11213669878633012,0.13592413,0.15893103,0.16436633
0.07465291,0.06404104,0.03545808645419135,0.14572144,0.07839189,0.08172291
0.07241616,0.07064891,0.03554592344540765,0.12868112,0.06566732,0.06742353
0.13296309,0.043060284,0.09894799010520097,0.25629568,0.10812598,0.1102891
0.080042474,0.147354,0.046172018382798156,0.09182483,0.07775606,0.071918294
0.08836317,0.09107825,0.05117411788258821,0.15771748,0.088390686,0.083174706
0.0898428,0.08435542,0.04522685247731475,0.13311891,0.083697625,0.0820402
0.13402519,0.09876913,0.07627973737202626,0.10527695,0.122423515,0.12742475
0.19411957,0.21364546,0.050814749918525005,0.32773298,0.1783827,0.18834993
0.09402352,0.09217521,0.0497599750240025,0.08961783,0.090275005,0.091407
0.1319175,0.042719625,0.08456549654345034,0.19538581,0.10153305,0.10635539
0.07832174,0.0754935,0.02748871325112867,0.15511146,0.07506002,0.08230127
0.15675253,0.12022737,0.0916756908324309,0.14975873,0.14164075,0.14431858
0.1389978,0.07326686,0.09387817061218294,0.18690258,0.13216084,0.1344803
0.18164521,0.13497514,0.15464185453581453,0.15158737,0.16245726,0.1651479
0.16679956,0.14873564,0.06286029371397062,0.25088945,0.15887445,0.16375677
0.09969904,0.027398523,0.051887499811250015,0.18567926,0.09295502,0.09516998
0.11120419,0.14427367,0.03172628682737131,0.35992563,0.11086799,0.119071886
0.112406515,0.08776059,0.06377260362273962,0.10517779,0.107868,0.11225336
0.09496592,0.06681278,0.048585305141469484,0.1794928,0.0813048,0.08546917
0.18031867,0.12480687,0.10291143970885602,0.2821288,0.18168224,0.17973296
0.11283917,0.07350936,0.07407718259228174,0.13589007,0.09741998,0.100163326
0.16104335,0.138203,0.06971826302817369,0.20892808,0.14692411,0.14902736
0.12294385,0.079759434,0.07269670873032912,0.16435716,0.11428069,0.113443896
0.28538632,0.18794453,0.23703618629638135,0.21653214,0.28235745,0.27988553
0.10409015,0.080667,0.059962774003722595,0.14329758,0.097975165,0.10050103
0.6125866,0.39777178,0.7673861232613877,0.52324903,0.62501174,0.62858087
0.15071222,0.03065577,0.11917519808248019,0.25483423,0.09994699,0.10745162
0.10733254,0.11567466,0.06692787330721266,0.08612853,0.08911744,0.08991345
0.14026964,0.13999352,0.014657341534265846,0.37362263,0.10109302,0.11792059
0.12088977,0.0793544,0.07823563217643677,0.107848786,0.1078925,0.10792096
0.18246007,0.08881536,0.14862802513719747,0.17850626,0.1581759,0.1693851
0.11175726,0.06618272,0.055124161487583846,0.13055885,0.09631003,0.10421452
0.16755605,0.11042009,0.0911812808818719,0.109580785,0.1659259,0.16897294
0.07924846,0.12547678,0.04761234523876547,0.08845323,0.08105993,0.07872006
0.08087256,0.089150906,0.04808548519145148,0.12465322,0.082003035,0.079376236
0.14472497,0.06448447,0.06295102370489764,0.20151603,0.1386642,0.1436992
0.14019987,0.10281287,0.10429583957041604,0.15318027,0.12191951,0.124997705
0.15024336,0.08144373,0.0901901509809849,0.15195207,0.14676,0.1465461
0.33911753,0.19666028,0.3710407828959217,0.28240263,0.30628932,0.31093776
0.10468821,0.045242216,0.051259064874093506,0.16840583,0.10191454,0.10325897
0.08093861,0.08098173,0.05157146084285392,0.08325572,0.07563594,0.074954085
0.22823872,0.0911189,0.16649003335099666,0.16923827,0.22473401,0.22825578
0.33752707,0.20375195,0.20502076949792306,0.2593266,0.33856377,0.35261253
0.14118817,0.12747107,0.08476702152329783,0.052651368,0.14019409,0.13724133
0.20781723,0.12702572,0.18573887142611284,0.089769825,0.20064685,0.20669946
0.12485085,0.12071589,0.06424527357547263,0.13800266,0.11494653,0.107761055
0.29482144,0.2591354,0.1721723827827617,0.28856453,0.28728724,0.29265347
0.15424073,0.14399013,0.047518975248102474,0.15443465,0.13164836,0.13100854
0.22004649,0.09727603,0.1726314427368557,0.14791128,0.20868951,0.2084463
0.049171716,0.080493756,0.036991916300808364,0.13753393,0.052845128,0.056235526
0.092609525,0.054331373,0.06435429356457065,0.1406669,0.087181896,0.086504556
0.26860332,0.10036977,0.2100762989923701,0.22875306,0.25453526,0.26191923
0.13634977,0.07031006,0.06818287318171268,0.21667275,0.12631951,0.12818423
0.105792,0.08878515,0.07130255286974471,0.083450034,0.09633719,0.092852384
0.18867026,0.10347299,0.12752841724715827,0.1355832,0.18489987,0.18525365
0.1028619,0.04245147,0.06384976361502363,0.18971655,0.100791804,0.101368606
0.09103758,0.0678642,0.058074848192515176,0.113301195,0.081714526,0.0819976
0.2473831,0.08182855,0.20460683953931602,0.19960025,0.24482796,0.24381912
0.09966166,0.05847119,0.06243796775620322,0.13132569,0.102471754,0.102158025
0.08547646,0.05479496,0.05427368457263154,0.12869865,0.083137974,0.08311278
0.06145009,0.028863106,0.06644574335542566,0.21174592,0.06828162,0.06946802
0.2641056,0.172214,0.20687148931285107,0.1772182,0.25645804,0.2579971
0.060590535,0.11850429,0.03643839435616056,0.0154072195,0.056871466,0.07466474
0.11110024,0.068482414,0.07245843875415611,0.103706576,0.09882338,0.100499734
0.12826917,0.12825675,0.03928378907162109,0.21362728,0.13101226,0.13560188
0.12779284,0.07293153,0.08097057190294281,0.16762823,0.11379933,0.11747121
0.13841935,0.08344319,0.10414867958513203,0.1355429,0.121271126,0.12135566
0.17962706,0.10046962,0.1384896061510394,0.14966533,0.15668249,0.16385901
0.15470189,0.16948137,0.05843789415621058,0.19477648,0.14136413,0.14656207
0.10533849,0.07109948,0.07982946201705379,0.12664801,0.10930553,0.107171714
0.06538603,0.07261701,0.0407247539275246,0.11961447,0.06574707,0.072785124
0.12247458,0.090437084,0.0602874539712546,0.13789187,0.11753873,0.11832841
0.11395514,0.07840086,0.056417042358295755,0.1522965,0.11342454,0.11613009
0.26997554,0.18025316,0.2300872269912773,0.19164687,0.26118356,0.26332837
0.20599875,0.16045439,0.2581990741800926,0.13113928,0.16639146,0.1810151
0.15210259,0.20670715,0.058853544114645585,0.14491515,0.14809301,0.1539019
0.09880714,0.06968285,0.06821269317873067,0.12447594,0.10231947,0.10044718
0.06986102,0.07727474,0.06925510307448968,0.12522864,0.07839389,0.074765615
0.19083495,0.13017394,0.11722284827771516,0.17940718,0.1732569,0.1727494
0.14841823,0.116053,0.052525917747408224,0.25538233,0.13027027,0.13177834
0.20691387,0.10925223,0.14702840529715946,0.18904525,0.19687752,0.19571915
0.14011717,0.10000422,0.08981443101855689,0.10530199,0.1325581,0.13396347
0.09941644,0.094276726,0.0814393378560662,0.11203819,0.102155864,0.09673482
0.114871055,0.083265334,0.10323178467682152,0.14140269,0.1204797,0.120805815
0.100626834,0.0621561,0.07249476775052321,0.1565465,0.103278,0.09995532
0.20880224,0.156028,0.09898828510117148,0.3014584,0.22099084,0.2211219
0.110677354,0.061074253,0.05843864415613558,0.16203196,0.10423377,0.10319213
0.06525855,0.07733022,0.03885927611407239,0.084762245,0.06039015,0.05660985
0.116308495,0.0997532,0.05453700754629925,0.20420256,0.098620005,0.10382838
0.14160475,0.12743789,0.051687950831204914,0.283261,0.11185485,0.10926937
0.10444559,0.13345355,0.027748114225188573,0.16177118,0.08632089,0.080367625
0.08199732,0.09227496,0.049216701078329886,0.07249288,0.081424505,0.07967919
0.10726416,0.07678204,0.06645526835447316,0.17249209,0.10878199,0.11069155
0.08860885,0.04507623,0.05426334757366524,0.16144428,0.081700906,0.08485777
0.13679558,0.11479615,0.08239240176075982,0.1897187,0.13816279,0.13270181
0.2093134,0.16824946,0.11372666462733352,0.2222248,0.20078376,0.20526406
0.119545646,0.10310987,0.05860938413906158,0.14910868,0.11041427,0.117553115
0.10421218,0.06556247,0.06327180367281962,0.19221026,0.091367394,0.09099473
0.28348458,0.22339198,0.16931200306879968,0.2940237,0.2846027,0.28935593
0.13237995,0.075069405,0.08711949628805037,0.11719563,0.11770547,0.11616062
0.19895676,0.156098,0.11873292812670717,0.12501755,0.19009653,0.19097742
0.1119557,0.0863015,0.059144267085573285,0.10234079,0.092877224,0.096241966
0.15376887,0.1120967,0.05296137770386223,0.2944098,0.1471439,0.15207262
0.052402407,0.09160732,0.034806876519312344,0.11066601,0.060980722,0.065130465
0.59914184,0.35152143,1.0,0.32248464,0.60606927,0.6232881
0.1218896,0.09280929,0.06919451808054819,0.11260584,0.103086695,0.104070246
0.06685385,0.07537623,0.038349021165097884,0.09408292,0.058953352,0.061386142
0.20152727,0.24848565,0.06209677579032242,0.2222442,0.1821861,0.19670022
0.0973518,0.099037826,0.04828180517181948,0.15853979,0.08823022,0.088121854
0.18353619,0.16864021,0.07933097206690279,0.2618074,0.17404217,0.1752336
0.1293066,0.11013645,0.08387441161255883,0.08607971,0.10927162,0.10875567
0.12134602,0.13251087,0.016698878330112164,0.22550413,0.09662252,0.0965805
0.17824757,0.12675306,0.09678095032190497,0.12777218,0.1742104,0.1759552
0.1285252,0.071450025,0.1120783647921635,0.1601173,0.10178795,0.1037876
0.10291697,0.111067355,0.059709610029039,0.08766335,0.0911385,0.091110624
0.14996353,0.05297335,0.09721378027862196,0.15274984,0.14096178,0.14234269
0.11164398,0.08466895,0.07003194899680511,0.11799252,0.10423663,0.10462038
0.10553534,0.07652718,0.06984760301523969,0.09504658,0.0992809,0.09487141
0.09129882,0.10295233,0.05494626050537395,0.17827901,0.08182155,0.082161866
0.13126001,0.09105261,0.08806090619390938,0.12931162,0.11881797,0.12778698
0.14968258,0.04607854,0.10893762910623708,0.1270921,0.14493033,0.14955965
0.18817358,0.12432901,0.12229499777050021,0.17080477,0.18171166,0.17770071
0.091090165,0.07393851,0.05107508089249191,0.117963344,0.08416034,0.08484658
0.10201707,0.053298738,0.07571732242826776,0.16666168,0.09498972,0.091683164
0.11837539,0.06629345,0.0610648708935129,0.17299563,0.100725435,0.09803079
0.0957014,0.087863415,0.05281158771884122,0.12998956,0.08562645,0.08369191
0.12736034,0.1067505,0.08326207167379283,0.042641222,0.12773782,0.13042071
0.20459613,0.09878044,0.1488562651143735,0.24678168,0.18604194,0.18823847
0.09948419,0.08450735,0.05564941643505835,0.11625413,0.09005998,0.08840293
0.104684696,0.05936634,0.06848164715183529,0.12612706,0.09701441,0.09692052
0.06857397,0.07599411,0.057202134279786564,0.17499492,0.07206017,0.06582164
0.121769115,0.051978286,0.07166149283385072,0.16720644,0.10310413,0.10259984
0.10706139,0.043097414,0.07694202230579776,0.14756699,0.11109149,0.11226742
0.4309511,0.3004936,0.41981418801858117,0.28074586,0.44169113,0.4404217
0.09562653,0.08712557,0.04622356837764316,0.12963513,0.0943862,0.09707525
0.34242475,0.1795056,0.3435197156480284,0.22630203,0.34754002,0.3483783
0.39459208,0.24088326,0.29663244033675595,0.3063608,0.38684732,0.38082296
0.17269564,0.094982654,0.1201492779850722,0.14432245,0.17002226,0.16128829
0.14318115,0.15492913,0.06333863366613664,0.16995442,0.13604526,0.13909644
0.08202891,0.11782957,0.03942526105747389,0.16325903,0.08833032,0.08257367
0.24102104,0.20849833,0.12737508726249125,0.30479956,0.23429927,0.23350635
0.115456246,0.071191095,0.08058631194136881,0.15618894,0.10386091,0.106398165
0.1816222,0.108507305,0.15745127425487257,0.098697245,0.17487752,0.18015575
0.1591465,0.15326923,0.06810097318990269,0.119523324,0.1362863,0.13657288
0.32489005,0.23440164,0.31318136868186314,0.25675514,0.29294392,0.3015699
0.08264047,0.062013783,0.03546967045303295,0.15254727,0.08381751,0.08327714
0.24117559,0.20688632,0.10782384521761547,0.29014516,0.23545805,0.24239817
0.21889287,0.04993378,0.15462210453778955,0.22786614,0.22035918,0.2230376
0.09114382,0.07942564,0.04918343508165649,0.105319016,0.08853077,0.08779378
0.12904465,0.08878586,0.08158220184177982,0.12010399,0.11360796,0.11516288
0.09815147,0.05682024,0.05447350655264934,0.15298885,0.09687565,0.100264154
0.10008243,0.0705702,0.060731620926837905,0.10188844,0.08882717,0.09118773
0.109934255,0.034843374,0.09357880564211943,0.14697216,0.09423839,0.097364426
0.07646316,0.07912205,0.051474224852577515,0.14843549,0.07143887,0.07200949
0.16673288,0.044422865,0.1317583668241633,0.16004717,0.15315154,0.16254492
0.15537909,0.14712945,0.04736671126332887,0.2859505,0.13789633,0.14532852
0.22828095,0.19368926,0.12902478709752127,0.09618226,0.20685363,0.21177423
0.088625476,0.11063277,0.04452625554737444,0.11560848,0.09640622,0.095687605
0.14322138,0.054978747,0.08952490104750989,0.20943487,0.12801659,0.13001132
0.09307697,0.08463077,0.07312224268777573,0.105338044,0.08841489,0.08596461
0.26193145,0.15928036,0.16349220365077963,0.26782948,0.23477936,0.2353343
0.050171293,0.08831079,0.04612682538731746,0.11075477,0.054683574,0.050647523
0.097162195,0.07298821,0.05744079625592037,0.12792216,0.08429651,0.084803425
0.20212695,0.14258432,0.19004771099522888,0.11117882,0.18734275,0.18873504
0.06877604,0.06605836,0.03406631259336874,0.16692886,0.067081206,0.068752766
0.1870654,0.11056982,0.17424355257564472,0.1270946,0.15809672,0.17873365
0.14513132,0.09958183,0.10957906904209308,0.13002312,0.1301655,0.13336149
0.14749333,0.06907343,0.10270054972994502,0.13911432,0.13805813,0.14123851
0.17449987,0.105207704,0.10211981978801801,0.17265984,0.16054535,0.16414726
0.42874157,0.25183028,0.3920032007996799,0.38482866,0.4074451,0.4103463
0.12791336,0.04930316,0.07391758260824174,0.2007696,0.11247021,0.112788185
0.21119381,0.08425249,0.14529247547075244,0.23836282,0.21346727,0.21190092
0.05706495,0.05919689,0.0303163629683637,0.15336531,0.056789577,0.053472433
0.14647576,0.113828,0.07857395214260478,0.15035328,0.13168682,0.12778804
0.1845285,0.12769288,0.14510770548922944,0.102774724,0.19333178,0.19309205
0.08427092,0.086920306,0.04743300325669967,0.16545326,0.0683619,0.074967824
0.10038998,0.08042795,0.044846779515322045,0.1423119,0.101436,0.101276636
0.21917242,0.16235806,0.13428054657194533,0.16740713,0.21519125,0.21953744
0.10577971,0.13372356,0.06276238872376112,0.1495494,0.09953247,0.102317825
0.095628984,0.13452825,0.043808269619173036,0.29971623,0.097802915,0.09518051
0.21452294,0.18930641,0.14337435566256443,0.21264961,0.18355057,0.18385622
0.05928672,0.053922053,0.03420781357921864,0.14407544,0.058740586,0.056325577
0.71101964,0.50477856,0.6694667330533267,0.59392476,0.7016015,0.7015452
0.21719284,0.13621461,0.12626583737341626,0.12669334,0.21732801,0.21999702
0.39882383,0.35200667,0.2694349330565067,0.47981614,0.39045095,0.38717946
0.078648046,0.078022465,0.04923614507638549,0.10542681,0.07507756,0.07695956
0.08448255,0.113722324,0.057335074266492564,0.09257503,0.0790516,0.07285792
0.103618935,0.06760528,0.04901719509828048,0.16023073,0.09976213,0.09978679
0.17825352,0.14053367,0.11712737828726216,0.13965856,0.16620883,0.16685465
0.109779805,0.101639844,0.06888458911154109,0.0878986,0.09715775,0.09580639
0.08107424,0.07169357,0.04348442265155773,0.16550308,0.08319792,0.08033134
0.070575856,0.069074966,0.03535083346491665,0.14723358,0.07397493,0.076606326
0.11830727,0.09390306,0.06266520373347963,0.092975035,0.11131774,0.11865443
0.12325833,0.08522591,0.10179717582028242,0.13787058,0.08588945,0.09080411
0.12988192,0.07795084,0.06609291339070865,0.12882635,0.11271909,0.11807226
0.08895525,0.07759799,0.0026459039354096063,0.24791723,0.060506567,0.06468467
0.08915127,0.05521823,0.061982063801793615,0.11774299,0.08255672,0.08558899
0.21188748,0.100624904,0.15497278450272153,0.17322835,0.19623916,0.20434824
0.15698226,0.1038727,0.11620076837992316,0.11893339,0.1413262,0.13607156
0.0764464,0.15478468,0.03807376619262338,0.10000382,0.06835391,0.07595978
0.14447932,0.06882505,0.09945039005496098,0.11343641,0.13081558,0.1289641
0.12140827,0.10236044,0.05861278013872198,0.23050109,0.12707701,0.12445388
0.11542381,0.11446516,0.05322797067720293,0.17002052,0.11620974,0.11873421
0.12839994,0.11302958,0.05880404411959558,0.24750659,0.12061831,0.1269958
