rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual
0.6153846153846153,1.0,0.6315789473684211,0.22727272727272715,0.10714285714285723,0.3023255813953488,0.0,0.20000000000000004,0.3829787234042554,0.22222222222222227,0.645161290322581,0.2631578947368424,0.0,0.19512195121951234,0.34782608695652206,0.031375760004181116,0.04538313688663431
0.29230769230769227,0.272727272727273,0.15789473684210528,0.10606060606060617,0.10714285714285723,0.6511627906976741,0.7142857142857147,0.20000000000000004,0.3829787234042554,0.22222222222222227,0.645161290322581,0.2631578947368424,0.21428571428571447,0.6585365853658539,0.34782608695652206,0.04008640964443128,0.03344713492070458
0.6153846153846153,0.0,0.47368421052631576,0.5303030303030305,0.3749999999999999,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.3225806451612903,0.2631578947368424,0.0,0.6585365853658539,0.34782608695652206,0.006463302033065626,0.0072054835397267
0.6153846153846153,0.636363636363637,0.6315789473684211,0.16666666666666682,0.3749999999999999,0.6511627906976741,0.7142857142857147,0.20000000000000004,0.3829787234042554,0.22222222222222227,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.0,0.009599135903555687,0.008083130743103887
0.20000000000000004,0.272727272727273,0.31578947368421056,0.0,0.0,0.3023255813953488,0.46428571428571447,0.5200000000000001,1.0,0.22222222222222227,0.3225806451612903,0.2631578947368424,0.21428571428571447,0.19512195121951234,1.0,0.00013937039424400286,0.00012287060847280604
0.20000000000000004,0.272727272727273,0.31578947368421056,0.0,0.0,0.3023255813953488,0.46428571428571447,0.3866666666666667,1.0,0.22222222222222227,0.3225806451612903,0.2631578947368424,0.21428571428571447,0.19512195121951234,1.0,0.0,0.0
1.0,0.636363636363637,0.31578947368421056,0.7272727272727273,1.0,0.6511627906976741,0.7142857142857147,0.20000000000000004,0.0,0.22222222222222227,0.645161290322581,0.6315789473684218,0.42857142857142866,0.4146341463414635,0.0,0.052281319140781525,0.09277608586900236
0.20000000000000004,0.636363636363637,0.15789473684210528,0.0,0.0,0.3023255813953488,0.46428571428571447,0.0,0.0,0.41666666666666674,0.3225806451612903,0.2631578947368424,0.666666666666667,0.6585365853658539,0.0,0.33799062734098706,0.061093021827085946
1.0,0.636363636363637,0.6315789473684211,0.7272727272727273,1.0,0.6511627906976741,0.2499999999999999,0.20000000000000004,0.0,0.22222222222222227,0.0,0.2631578947368424,0.21428571428571447,0.19512195121951234,0.0,0.034860019860281186,0.052579843954327236
0.6153846153846153,0.636363636363637,0.31578947368421056,0.090909090909091,0.0,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.3225806451612903,0.2631578947368424,0.21428571428571447,0.6585365853658539,1.0,0.018309785543805857,0.019668073827682746
0.0,0.0,0.6315789473684211,0.090909090909091,0.3749999999999999,0.6511627906976741,0.46428571428571447,0.3866666666666667,0.1914893617021278,0.41666666666666674,0.645161290322581,0.2631578947368424,1.0,1.0,0.0,0.009599135903555687,0.006678895217700388
0.20000000000000004,0.5000000000000006,0.11578947368421064,0.0,0.0,0.0,0.0,0.64,0.3829787234042554,0.6527777777777778,0.0,0.0,0.42857142857142866,0.19512195121951234,0.17391304347826103,0.011341265831605721,0.004309247768581986
0.20000000000000004,0.0,0.0,0.0,0.10714285714285723,0.3023255813953488,0.46428571428571447,0.20000000000000004,0.0,0.22222222222222227,0.3225806451612903,0.2631578947368424,0.42857142857142866,0.4146341463414635,0.0,0.05053918921273149,0.0036071300058802365
0.3846153846153847,0.272727272727273,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.1914893617021278,0.41666666666666674,0.0,0.0,0.0,0.19512195121951234,0.0,0.011341265831605721,0.0005353647940600837
0.3846153846153847,0.272727272727273,0.47368421052631576,0.0,0.0,0.0,0.46428571428571447,0.0,0.0,0.0,0.3225806451612903,0.0,0.21428571428571447,0.6585365853658539,0.0,0.003675894148185572,0.0001843059127092091
0.3846153846153847,0.0,0.6315789473684211,0.0,0.0,0.3023255813953488,0.0,0.20000000000000004,0.0,0.6527777777777778,0.3225806451612903,0.2631578947368424,0.666666666666667,0.4146341463414635,0.0,0.0008884862633055173,0.0001843059127092091
0.20000000000000004,0.0,0.31578947368421056,0.0,0.0,0.0,0.0,0.3866666666666667,0.0,0.0,0.0,0.0,0.21428571428571447,0.19512195121951234,0.0,0.0028919356805630564,8.776472033771834e-06
0.20000000000000004,0.45454545454545503,0.38947368421052647,0.0,0.10714285714285723,0.0,0.7142857142857147,0.20000000000000004,0.3829787234042554,0.3194444444444446,0.0,0.0,0.3095238095238095,0.2926829268292683,0.17391304347826103,0.03790874723436874,0.003431600565204799
0.3846153846153847,0.45454545454545503,0.38947368421052647,0.0,0.3749999999999999,0.0,0.7142857142857147,0.20000000000000004,0.3829787234042554,0.41666666666666674,0.0,0.0,0.42857142857142866,0.4146341463414635,0.17391304347826103,0.023187749342345954,0.006766659938038107
0.20000000000000004,0.45454545454545503,0.38947368421052647,0.090909090909091,0.3749999999999999,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.0,0.0,0.666666666666667,0.4146341463414635,0.17391304347826103,0.02492987927039599,0.0071177188193889815
0.20000000000000004,0.45454545454545503,0.38947368421052647,0.0,0.10714285714285723,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.0,0.0,0.42857142857142866,0.2926829268292683,0.17391304347826103,0.028762565112106064,0.008785248505805636
0.20000000000000004,0.45454545454545503,0.38947368421052647,0.0,0.10714285714285723,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.22222222222222227,0.0,0.0,0.42857142857142866,0.4146341463414635,0.17391304347826103,0.0618630337450567,0.010540542912560008
0.0,0.0,0.6315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645161290322581,0.6315789473684218,0.666666666666667,0.4146341463414635,0.17391304347826103,0.018309785543805857,0.0026417180821653313
0.20000000000000004,0.0,0.15789473684210528,0.0,0.0,0.0,0.46428571428571447,0.64,0.1914893617021278,0.6527777777777778,0.0,0.0,0.666666666666667,0.4146341463414635,0.17391304347826103,0.4024494346788383,0.11111891241958556
0.3846153846153847,0.272727272727273,0.15789473684210528,0.0,0.0,0.3023255813953488,0.0,0.0,0.3829787234042554,0.0,0.645161290322581,0.2631578947368424,0.0,0.19512195121951234,0.0,0.077542203097507,0.013173484522691568
0.6153846153846153,0.272727272727273,0.31578947368421056,0.45454545454545464,0.3749999999999999,0.3023255813953488,0.0,0.20000000000000004,0.3829787234042554,0.22222222222222227,0.645161290322581,0.2631578947368424,0.42857142857142866,0.4146341463414635,0.0,0.019180850507830874,0.01492877892944594
0.20000000000000004,0.272727272727273,0.31578947368421056,0.0,0.0,0.3023255813953488,1.0,0.64,0.3829787234042554,1.0,0.3225806451612903,0.0,1.0,0.6585365853658539,0.17391304347826103,0.006985941011480636,0.010189484031209133
0.20000000000000004,0.0,0.15789473684210528,0.0,0.10714285714285723,0.6511627906976741,0.46428571428571447,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.645161290322581,0.6315789473684218,1.0,0.6585365853658539,0.0,0.005418024076235605,0.0030805416838539245
0.20000000000000004,0.0,0.47368421052631576,0.16666666666666682,0.3749999999999999,1.0,0.46428571428571447,0.0,0.3829787234042554,0.0,0.645161290322581,0.6315789473684218,0.42857142857142866,0.6585365853658539,0.34782608695652206,0.0028919356805630564,0.000710894234735521
0.3846153846153847,0.0,0.31578947368421056,0.0,0.10714285714285723,0.6511627906976741,0.0,0.3866666666666667,0.0,0.41666666666666674,0.3225806451612903,0.0,0.21428571428571447,0.6585365853658539,0.0,0.0021079772129405415,0.0012374825567618329
0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.6527777777777778,0.0,0.0,0.666666666666667,0.4146341463414635,0.0,0.0037630006445880737,0.0010619531160863955
0.6153846153846153,0.0,0.6315789473684211,0.45454545454545464,0.3749999999999999,0.3023255813953488,0.46428571428571447,0.20000000000000004,0.1914893617021278,0.41666666666666674,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.34782608695652206,0.021794045399905926,0.08356079023354192
0.3846153846153847,0.0,0.47368421052631576,0.16666666666666682,0.3749999999999999,1.0,0.46428571428571447,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,1.0,0.013083395759655754,0.020282426870046777
1.0,0.0,0.6315789473684211,1.0,0.3749999999999999,0.3023255813953488,0.46428571428571447,0.0,0.0,0.0,0.0,0.0,0.21428571428571447,0.4146341463414635,0.0,0.02005191547185589,0.010891601793910882
0.3846153846153847,0.0,0.47368421052631576,0.090909090909091,0.10714285714285723,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.41666666666666674,0.3225806451612903,0.2631578947368424,0.21428571428571447,0.4146341463414635,0.0,0.018309785543805857,0.005625718573647765
0.6153846153846153,0.0,0.6315789473684211,0.16666666666666682,0.10714285714285723,0.3023255813953488,0.46428571428571447,0.20000000000000004,0.6595744680851061,0.22222222222222227,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.34782608695652206,0.004111426630198081,0.004484777209257423
0.3846153846153847,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.20000000000000004,0.3829787234042554,0.22222222222222227,0.0,0.2631578947368424,0.0,0.4146341463414635,0.0,0.022665110363930943,0.0038704241668933922
0.20000000000000004,0.0,0.6315789473684211,0.16666666666666682,0.3749999999999999,0.6511627906976741,0.46428571428571447,0.09333333333333342,0.0,0.0,1.0,1.0,0.21428571428571447,1.0,0.0,0.00620198254385812,0.0028172475228407687
0.3846153846153847,0.0,0.47368421052631576,0.0,0.0,0.3023255813953488,0.0,0.0,0.0,0.22222222222222227,0.3225806451612903,0.2631578947368424,0.0,0.4146341463414635,0.0,0.006985941011480636,0.0007986589550732396
