turn,pcap,modp,Generated_Var_6,Generated_Var_7,Generated_Var_10,Generated_Var_12,actual
0.1695990753843414,0.2209612838165249,0.1403275071300285,0.13495631901704,0.143258947247773,0.1330223576297062,0.1261114530520733,0.324791510677254
0.2368076366640821,0.1969894029570778,0.1447913285048649,0.2551629838157352,0.2988080722284955,0.2571665732411373,0.2837858816908877,0.2243125196723172
0.1285320226977672,0.0828247212151082,0.0655644357990668,0.172337984482197,0.1987503872357523,0.1889216138176005,0.221680147159304,0.1451913022944991
0.0306141221699362,0.1344671545449904,0.0237703726472583,0.0427638757809535,0.0305324663351932,0.0277103540943272,0.0416769251545413,0.1993634162106585
0.2544225608140251,0.2208904764657552,0.1547197875333322,0.2170893878673765,0.2455989835599356,0.1967147066071117,0.2425114984928776,0.2366416343864038
0.064481850048477,0.0288066707840314,0.0182765376714272,0.0341953605710721,0.0531989298465509,0.0370847632671546,0.0854085285643284,0.1288380516481457
0.4377382260692312,0.6056878639096654,0.92589851095711,1.0,0.9595788237976411,1.0,1.0,0.713165547686309
0.2018133778801406,0.1577590823437015,0.2002296550162458,0.3459543402617406,0.3241725746450351,0.3308447780864458,0.3693928366698733,0.2742469115277988
0.1895328002323764,0.1530161002895111,0.2790672386803715,0.4215428655656359,0.3879919110419374,0.4101903455859129,0.4417991450389141,0.3349936128781591
0.0814481233504954,0.0452083814391115,0.0602257971899494,0.0546602823642671,0.0762907960105846,0.0578416418663895,0.1132363927525656,0.0981184696703044
0.1559969346755501,0.1397660243817231,0.0558780392793,0.1412950578035967,0.1555659876743536,0.1175655892997633,0.156338930657933,0.1738479297026782
0.0701067288571103,0.1457115556311821,0.0375824178984515,0.0695330164020866,0.0583143167105791,0.0498689074304437,0.0596698516880244,0.1968814161842529
0.159546090030837,0.1284112317615822,0.1928924788752512,0.3327059171461448,0.3048998787867108,0.3176297445151365,0.3688057846061532,0.2715724723311212
0.1447622508537877,0.1368103400505603,0.0872943990511144,0.1564248698973556,0.1515167382757962,0.1281415755478474,0.1600342578436633,0.22124352649157
0.1706539601042135,0.1001616245279101,0.0623345984365052,0.164516936812952,0.1928622880389918,0.1635687827725135,0.2101399215610543,0.1559667604225828
0.2886638673570112,0.2812901482523464,0.220699162199821,0.249037740498841,0.2688211631622983,0.2418260208361569,0.2408154600928414,0.3606610341405303
0.1188733863783756,0.100649720586399,0.0238526304876877,0.0892802202100115,0.1181681307864178,0.078614408339695,0.1153715440859253,0.1543289170989406
0.0644409906503181,0.1929386433185306,0.0552108558163784,0.0615148508886649,0.0551046994980036,0.045409657110699,0.0433373109191737,0.2134415639299473
0.2567858804850466,0.2253062466911118,0.1682399554261518,0.2102922463453772,0.238945113628009,0.1961293908866792,0.227158354101122,0.2617914334029244
0.1215093830025562,0.0822672221951868,0.0649278191387488,0.1579885887286266,0.1923670890491433,0.188583229267255,0.2138083803010308,0.1484020609308298
0.3558973221741552,0.2540701108172055,0.2975788065786278,0.3905178705937719,0.4014878506114953,0.3793274559267454,0.396054177824988,0.3843142678044015
0.0762117424708233,0.1167157495296657,0.0177337441135452,0.0727831752499684,0.0765672633593145,0.0630239715720754,0.088225225170421,0.1683400202602545
0.1987996934720504,0.1085382843609707,0.1569390305270191,0.2714726111310551,0.2750719291351006,0.2652844819944303,0.3073145525242911,0.2679735402052397
0.0599006243665138,0.2224957696853743,0.197971607795329,0.0172316642904878,0.0474787681808641,0.034536958022506,0.066727624995784,0.1608622164395003
0.1630924638283327,0.1646085830832921,0.1786199869228316,0.3144550829560317,0.2998664281313978,0.3243672747224728,0.3553302307457955,0.1961596057724208
0.058091080540678,0.0679132636081244,0.0144417049510619,0.027600744868297,0.0495631571824765,0.0264309475662926,0.0574882727649273,0.1609608240820626
0.0246133607803033,0.1074733000003158,0.0343572504640655,0.0285818881644308,0.0273506670201704,0.0133066127263783,0.0388907399401528,0.196229322239609
0.466062253076997,0.3986782627856314,0.3489437026463635,0.4176437724824822,0.4746606648367369,0.4145416509322377,0.4249827912498536,0.4379061516435816
0.2357831313317013,0.1546963160472602,0.1868812473556189,0.306199012081365,0.3286931870454511,0.2990446195699366,0.3229855090338113,0.306219100588659
0.38421058820582,0.3629368154350446,0.4698320243269021,0.5622202073814978,0.4773530934096393,0.5277631292048406,0.5360085259219229,0.4732563991158129
0.2346871062482369,0.226860557311768,0.1509830917786735,0.2420996216062629,0.2642194465939712,0.2171135194136438,0.2632657361306761,0.2279011344028067
0.1274364050141813,0.1055730305861845,0.04652606987404,0.1404063168769051,0.1536544016614698,0.1242587008750002,0.1665280166472578,0.1615744869630095
0.0886416181257847,0.0925815582777484,0.1335586037298209,0.0609758977880419,0.0889290837676018,0.0737719322341419,0.1339417963454434,0.0775826691117182
0.0743017324301232,0.1703605589992126,0.0823211788980325,0.0482128432792569,0.0645512311850415,0.045757047137481,0.0551692071518369,0.2120731144643364
0.5225552633422174,0.4843512924246696,0.5782307805921894,0.6615049935733048,0.6402454143180466,0.6397971926458562,0.5956037966768413,0.629308398995924
0.1508977351687579,0.2713676476816091,0.2065076133866435,0.1494061778691759,0.1690977683920757,0.1441624338411918,0.1142699278905869,0.3938992145132401
0.613584376107331,0.5644933142902495,0.5316125720766096,0.5616771328346281,0.6314251795548018,0.5702645004018253,0.5445297182577358,0.5947286980532316
0.0625705967357339,0.1138217821221673,0.027444400978658,0.0679801875247795,0.0677651512372042,0.0461544804458908,0.0834901625378487,0.1726979473820782
0.2533509375784554,0.2284038940994636,0.1847186666136221,0.2627057712446706,0.2840986447291475,0.2468264248248485,0.2846749541301967,0.2732395215353796
0.1216704253648715,0.0427186713126914,0.0799439937294231,0.1094663865062347,0.1502392782944628,0.1358412931179947,0.182098899273049,0.0821107394630063
0.2020408896398733,0.1067283639942008,0.1983746732676535,0.3567333054999089,0.3319061165728471,0.3474062970114798,0.3777258044003482,0.3044527279416795
0.3827486267177,0.3420876868041946,0.2950592091428702,0.3277469748057983,0.3838326579248709,0.3166773273396102,0.340615607064893,0.3824819798359045
0.1485123737594826,0.122230296553683,0.0355632012124831,0.1266280602143979,0.1609011680220506,0.117723532275879,0.158192681478048,0.1554512979185906
0.0611986144276748,0.1208155648143642,0.0292966780034536,0.0607594193931954,0.0578887238771478,0.0435580657524548,0.0626427126208779,0.1991542791504758
0.1124990533484332,0.0935801553036873,0.079771254318742,0.1317611791995094,0.1162687480386619,0.1304446431351051,0.1712404695786162,0.1575741390446399
0.1304403890906817,0.1394436680385046,0.0670057454496103,0.1100931138881803,0.1169229777608805,0.1085806040954089,0.1198233175446309,0.260369965360036
0.1302534487395386,0.1337041792122726,0.0415767950858113,0.1103917707333267,0.1250127203190561,0.0965440100652046,0.1203670375439537,0.1801811814109335
0.0915788096946192,0.072027971951841,0.017039191584762,0.0748146839228433,0.085171492405599,0.0771474011352132,0.1041284022905953,0.1470548818371784
0.0249529496514375,0.1395536241028919,0.0378109978725806,0.0263259656049029,0.0214500990976446,0.0168909332158898,0.0323008744982087,0.220331115775391
0.1542939469903486,0.0976852506568242,0.1662403360047559,0.2713355502729316,0.2725328734170998,0.2819538201180733,0.3018371060725694,0.2074830953117209
0.1716244849526935,0.1288048200383931,0.0475557547997377,0.16711322024415,0.2113508607192696,0.1642582199121246,0.196985168875188,0.1598679761896531
0.1662745167724152,0.0996682048540268,0.1423290712135972,0.2388867948640245,0.2563204077881111,0.2645020117429399,0.2919917483809032,0.1424788565776669
0.1783794278070533,0.1227099880496265,0.231369674184863,0.3817976360670858,0.3546519092317336,0.373727553849982,0.4088463486717624,0.321718173330026
0.1911148463467511,0.1696217848873991,0.0934649148364645,0.2141545082721553,0.2468815150280753,0.2016915806442427,0.2445856261170149,0.1768344824513458
0.0733963423932517,0.1065628311269724,0.0392743493102166,0.04803735733527,0.0306318199314091,0.0322747873726517,0.0671460049851924,0.2034178440651617
0.1093319547895458,0.0769440967038547,0.0841796596690554,0.1737100674482078,0.1646395511277743,0.1691791543445084,0.2155924900671876,0.1410340954103014
0.1479513490061139,0.1094007536018504,0.0401790896913115,0.1276466722387026,0.1566474188422249,0.1250471278215189,0.1605410947346064,0.1652256848418636
0.092615319275144,0.1303183815947919,0.0416706044934432,0.0802890233630271,0.0713560729398348,0.0594094299110812,0.0849787524655014,0.200482841269308
0.0763943419060197,0.0810801539428448,0.0123755150872574,0.0552595656959983,0.071818418204216,0.0449500004880062,0.0718666976614214,0.1725178125697079
0.2323163199208216,0.208977052604832,0.1347312213252201,0.2024969064817262,0.2401956313356836,0.1864365852964014,0.2162175798616424,0.2470146400459073
0.1437411100824724,0.0394686531046203,0.0901554421884461,0.1203867674455909,0.1623326506425328,0.1496742583336125,0.2093904420386578,0.0632234710990539
0.1776460658809448,0.1744248726278749,0.1348321931153618,0.2704582457903141,0.266288415106013,0.2465756298525808,0.2890379122650787,0.2209892569972384
0.0594925501709772,0.0550544897619473,0.0290996987896327,0.0203635649555953,0.0428013121267633,0.0264770213948989,0.0700621161631653,0.1344450315349585
0.0349495522665852,0.2069467846397257,0.0671014378927969,0.0399552923272088,0.0358898423618662,0.0228277910411508,0.0201444178231836,0.2364202916993757
0.2875995843433903,0.2394298201064353,0.2025422486416295,0.2810087496994518,0.318979911000795,0.2742866228829458,0.3028665319188873,0.2809799993316401
0.2505538283506011,0.2285839063296263,0.1354900709589424,0.2114689078635948,0.2481711307293478,0.1992262132414311,0.2189904391733956,0.2467643691593591
0.2311607512378741,0.284975636022347,0.4029193282232998,0.5300976325644258,0.4758828852328716,0.5101964129627746,0.5408638650229591,0.3741856215094452
0.1679729387693232,0.1445923335365888,0.0765766194499495,0.1839353357379922,0.2031623668039365,0.1771041346003787,0.2131427200131724,0.1821189881959395
0.0878824916694293,0.0179652967774054,0.0162422430062176,0.0670752340581562,0.1044229197161292,0.0735615109760658,0.1229692600717637,0.1092184691221002
0.0730740961134969,0.049059946413293,0.0564653067132819,0.0526365611754606,0.0653823607064245,0.0535809899725277,0.1069734188865823,0.1177557559088975
0.1700268312084909,0.102171937100341,0.1415392918649646,0.2874244126616043,0.287835847129349,0.286262362028806,0.3174865241799681,0.2408535752999836
0.0661757414777707,0.0351279360582623,0.0061426879435532,0.0258333958523711,0.043547977620226,0.0314034748259704,0.0691747075439281,0.1379457817959584
0.5221854496145802,0.4510741346648252,0.450196962095316,0.4904651451141014,0.5326258017565001,0.4946062730237079,0.4739937327799541,0.5430070766151096
0.2644032397132323,0.2231422895704931,0.1812416517330534,0.2640656549574955,0.2935654544392126,0.2537415037857715,0.2875084013572823,0.2523954332532383
0.060737950527133,0.0611035103527989,0.0274877039490131,0.0234132473221657,0.055285363291282,0.0304933230177864,0.0611795574498233,0.163315897930659
0.1251859421336391,0.1403970633239152,0.0707540133136776,0.1028526322643969,0.1057384396211047,0.0964154833017839,0.107994145387493,0.2424591027147335
0.1595308546802084,0.1107491415534092,0.0985422839742238,0.2272817927466884,0.2404426919851348,0.2210601719774325,0.2657994973561208,0.2169145522520306
0.2766010941132542,0.3310420013658503,0.5263262407714997,0.6243487894341785,0.5728841753081765,0.6325695683116703,0.6236993427982798,0.4524833231459749
0.0927804005155651,0.0346374884641391,0.0397719020829728,0.0724434177944614,0.0885908789912026,0.0819426915628345,0.1280554112235362,0.1189195976015373
0.6821034163617493,0.6374984799390604,0.6364263025419132,0.6475362509518109,0.701160064570804,0.6535964502122424,0.620345131792051,0.6708931794614097
0.092182913473071,0.1169406260114461,0.1144846860935221,0.1605680448185192,0.1364657461400399,0.1548275038721033,0.1837828161222443,0.2305549634914644
0.0786125078099873,0.1910083809383215,0.2230243345027098,0.2535055817788266,0.236265339999528,0.2332353497249103,0.2763969466883408,0.257401850636148
0.1711783469650608,0.1220613561371324,0.1767024815464227,0.3337676449630908,0.3157605945697023,0.3322743597382958,0.3628635795111702,0.2323253717703735
0.1060200396221247,0.08860344584887,0.1306701367474114,0.1077518705602197,0.1153189615744063,0.1202700998963917,0.1560487276371464,0.1251678862992223
0.1396142687236136,0.0738961145990409,0.0814953479777807,0.1523024160595318,0.1541211052348251,0.1560375128906603,0.2120532352881109,0.1429251777228743
0.4911790877585227,0.4996358930125317,0.4700866107338915,0.4316896043651262,0.4830544747257463,0.4278702088475636,0.4086187968090045,0.579102595466446
0.4206243826974313,0.3521802382388653,0.3107636571946783,0.3703921028399206,0.4335153991814018,0.3724995590335141,0.3759040933586425,0.4016778888869386
0.039414240510891,0.0848054327440668,0.0577510776270109,0.0043607178332035,0.0208755043970028,0.0146615696676234,0.0527603977557096,0.1637297303876254
0.17244649849719,0.0904773693545046,0.1024770545270263,0.2261846170764576,0.2330700972823693,0.2367715839888464,0.2754156962363907,0.1376440535169617
