size_D,duration_D,app,t03,t04,t13,t14,Generated_Var_11,Generated_Var_16,Generated_Var_18,effort_D
0.3205779921713773,0.2375760679530489,0.0376225740695777,0.1965246979991666,0.3439635033269949,0.402460407488533,0.5014321535142363,0.2286962236055974,0.3134068830797691,0.3184433962565241,0.4308248818356832
0.3090254580271933,0.3675271946540522,0.3653294522210991,0.3550836622654426,0.2759254113007326,0.2700327956268946,0.1653386712019137,0.296053683354201,0.3711304470843585,0.2493428935534074,0.553301862532435
0.3195857346918156,0.2468543306356721,0.1199690202060372,0.2664413333365245,0.2002323350847567,0.3429268527262682,0.319984450297861,0.1695373361152612,0.2908816749566291,0.2585639762476473,0.4847313337677642
0.4545164142429133,0.3102397103616401,0.2105336542766312,0.2987735976063564,0.2341807914229093,0.3131019337554608,0.1991974559658125,0.1338162882034298,0.2108876160997123,0.3272968679797202,0.5915675595534395
0.2008721239598083,0.1782638235015708,0.1483783301967686,0.1423100112140686,0.4689529235728381,0.2526438468630691,0.4886677246336134,0.3944951506697088,0.456468786594208,0.188720863004912,0.3818795424539263
0.2528781048570013,0.5549321837490795,0.5995558527651109,0.5398164863707099,0.4544151135369283,0.4529311208819038,0.2871982338502938,0.5135109235139775,0.5804717827905609,0.3680961273711064,0.5324584923871359
0.3051035191291627,0.2587262209081947,0.2375471795521259,0.2690824386340892,0.2476134775836086,0.2422664789336552,0.2292501604955549,0.2351105246795328,0.3437278722022328,0.2031505454369458,0.519171077889075
0.314358296145415,0.4656470929705037,0.4823408317798398,0.4536824135676485,0.2950284159509131,0.3773078551038774,0.16119035132547,0.3290113208987371,0.4050188542144271,0.3206592637702035,0.5896619700007768
0.3078736089779031,0.214059389683107,0.0651618685159625,0.1868293533237755,0.259692037067202,0.3115634537645255,0.3572263173123512,0.2054497580184671,0.3074276403081804,0.2367824472138793,0.4544108831026887
0.1572255193155227,0.092388247854424,0.0716039152070818,0.0826021057022551,0.5903725260360178,0.0317485507818554,0.6121341943191523,0.608712048891422,0.6815481352503636,0.0346046885949885,0.2089122121575744
0.2484354947070342,0.2372771854112503,0.2461740902281961,0.2296171145872085,0.3494215105024011,0.2178053302317337,0.3194223913641316,0.3245660998479991,0.407073473303795,0.1942724224602135,0.466310210654383
0.3547391162358573,0.2405089535263639,0.1085082105932261,0.2163488838291897,0.2215264231918033,0.3095038743173833,0.2652975471375383,0.1691034314183119,0.2670825561089637,0.2496129614799817,0.5104403185044187
0.3005503443559892,0.2476855004275303,0.2345106838141163,0.2581006101510767,0.2766571435236761,0.246217703021442,0.2472893204972227,0.2405339044299718,0.3422679694993407,0.2079433614515977,0.5107923647630296
0.4162664597197582,0.5384584055282674,0.4782323891910728,0.5510028940463485,0.1415637101744901,0.4528708217363988,0.0902562991763369,0.1628835806019859,0.2736205684641366,0.4268971058767441,0.6942898216968167
0.2147719819147003,0.1695704450172587,0.1007974645049242,0.1612032353122285,0.3864524303966772,0.2576102031308116,0.4511337939221282,0.3145325490793613,0.4075773944792115,0.1924474953577944,0.3870900396434217
0.3480348299780852,0.2308138868640256,0.1848801423594333,0.2095833517234875,0.3262038000348701,0.2814733759383303,0.3021573459916617,0.2244289153281148,0.2981266319796058,0.2456163741760224,0.5103932635440321
0.3855883419818776,0.3284492185435249,0.264649881138585,0.3332626525746467,0.1821946625651872,0.3003539005535216,0.1446569900794979,0.1415604963473454,0.2448459349949528,0.2861698892654281,0.5957006105499163
0.5885323376394554,0.4827178618883571,0.3552636609961127,0.4528785559599934,0.2237131990311645,0.4113738024451775,0.1335785746196332,0.0687162645200608,0.127847706318023,0.4739649576104354,0.703502617615902
0.3509111502982174,0.2558372913559185,0.1275177283796853,0.2224987968696738,0.2453343181849807,0.3283889821173038,0.287173000650599,0.1779434807654625,0.2681718067249922,0.2716039809786092,0.5106211964419692
0.3351313158560023,0.2463845156792499,0.1113813737265856,0.2393948809812645,0.1770360399223032,0.2975429382363194,0.2550251781041832,0.1600777888456862,0.2885800350571867,0.2271747058797312,0.5078406499961395
0.3093120525575805,0.3108886999658303,0.3292033663553226,0.3002723437207764,0.3087746270892455,0.2705717954461009,0.2123474868649849,0.2773286836474779,0.3480368361270687,0.2440220639564797,0.5515135060073688
0.7031434340112841,0.5143922808289384,0.385928615391565,0.4731662118444189,0.3088630918420886,0.4682649263755044,0.154225346790241,0.0596296579494058,0.0950728304302781,0.5618749768294317,0.7410771108557603
0.3397876104541786,0.4225871905208215,0.4194941593751284,0.4393374287100966,0.2252986887653242,0.3823873209117325,0.1391681640331768,0.2181329218157928,0.3118831372858894,0.3329360625283678,0.6249061353303454
0.6950695062203907,0.5475273614921855,0.3285232306105048,0.5038640204285159,0.3262223197205798,0.7169959527798111,0.4060301453472845,0.0836456950441271,0.092292561199352,0.6845296499871658,0.6718879560138611
0.6947472441837359,0.5445470006559591,0.3268502168706576,0.4826980916424165,0.2423832932380431,0.5460262132396914,0.2336430366707192,0.0515676759973123,0.0941580547672005,0.5886066176629045,0.7114810904271103
0.3435952847866462,0.2749335794850065,0.1851087257265792,0.2621159376360499,0.2285534570216416,0.2793258079919034,0.2280162146725901,0.1677235360433521,0.2696149014125747,0.2497162493284948,0.5334200230914486
0.195020895110839,0.1910677071620896,0.205554796846603,0.1805142016887161,0.4222514637714019,0.1802591026523815,0.4241988357740523,0.4150482450772331,0.4856281936198342,0.1666971935875311,0.3867252190438335
0.4284046169921967,0.387133742185922,0.3351364748455043,0.3808766533856261,0.2331894254845608,0.3572622589879344,0.1508896206597482,0.1421961191340845,0.2183655933349363,0.3583705751882523,0.6262379802593034
0.2319404888199984,0.1986094578298907,0.2100875589567944,0.2017096819501918,0.353825041561858,0.1456617998981029,0.3599753806266306,0.3787458686393015,0.4682363130141957,0.1404577869963022,0.4188506348060001
0.2861090929939779,0.2382654636676305,0.1714427283191858,0.2319904604370877,0.255481867897547,0.2620504789717734,0.2810279601340375,0.2178729139960711,0.3230489504413866,0.2229969849607639,0.4834904296163109
0.3184125044980279,0.2369479561170933,0.0868402828474145,0.2131182937296937,0.217781681350083,0.3053965279331749,0.306422827789566,0.181517485242966,0.2919941329490201,0.2361238791467889,0.4778059110647414
0.1386572912285261,0.0885569853968636,0.0825741058774085,0.0770111798561481,0.6259290538466511,0.0980218948765641,0.6518355782197696,0.6416883156179379,0.6885572372764214,0.0553032966470448,0.2160870594050351
0.2956761697701127,0.2264820451423199,0.15329948317266,0.2300208620124504,0.2721871564649459,0.2935171206551831,0.3111810286566187,0.2144705226868639,0.3189058772945187,0.2284218085030635,0.4802483727746238
0.2775071219437734,0.1983225054413689,0.1430423278929465,0.2034510411421244,0.2866490869487987,0.247936708605603,0.3366904623001141,0.2527600608934849,0.3598522231996058,0.1833617008217108,0.4515243555843127
0.3501562505481091,0.2795421302245541,0.2086047476806495,0.2858567379768479,0.1910240403937878,0.2763514075777495,0.1804552639241107,0.1614129047329963,0.2765910807101372,0.2424130895173724,0.5584861785414975
0.3255310356206026,0.3003043308495868,0.2597400214087678,0.2764050706092786,0.2722811668916313,0.3315442367303809,0.2485558334858368,0.2320654378124232,0.3134164023003801,0.2775102270080501,0.5388752286879388
0.246325064003466,0.2616962387002242,0.2676705421322778,0.2509670923508572,0.3457391012161191,0.1923312977046295,0.3206449913239243,0.4046200865637215,0.4678384716249548,0.1680257854371499,0.4395438567295041
0.3560985864121653,0.4063194221254567,0.348532120008486,0.4068416277160992,0.139799889168378,0.3305570965673478,0.0927268109602684,0.1887667454361726,0.3019978531534833,0.2829734961121206,0.6095534286063153
0.2015968263570202,0.2345580075257798,0.2667051309250217,0.2326608177616643,0.4460592666777442,0.1999744673372984,0.4101915659137377,0.4323603275497982,0.4961779166141634,0.17634513160366,0.408011160545386
0.3506884994137279,0.2919202316216256,0.0191632349987375,0.2542397038310813,0.338001934642085,0.5861842767310337,0.5733419922540612,0.1917130200171969,0.2750182929133785,0.4341566627946386,0.417833875212493
0.3405967440182025,0.2583052766439233,0.1795020323809631,0.2672347192771718,0.2067310769739528,0.2781506188946737,0.2284218580238468,0.1645867699058891,0.2786671647981611,0.2396734901927693,0.5314306065401686
0.41096571151599,0.3181125381172613,0.2435718843345737,0.3257767353389937,0.2076949703398536,0.3157613050758606,0.1878196670475064,0.1510759556749418,0.2483399906909593,0.2931165492456776,0.5824944520206441
0.5977399129005072,0.3769128593849417,0.2445821861949746,0.3354564263989521,0.2396764928094506,0.4277811195151635,0.2121608459030218,0.0949115907128192,0.1298414680767349,0.436738514432199,0.641209644892808
0.3727485407432765,0.5081308748241855,0.4374982152637899,0.5222374492973401,0.0794130262353346,0.4408389846523239,0.0619911701833426,0.1786242262089929,0.3026663742877814,0.3615929188133164,0.681398385365068
0.0691291406646919,0.0,0.0686589592951078,0.0,0.993250341949114,0.0227369632542645,0.9971240808587656,0.9461772701032451,0.9655021529357164,0.0080958523887457,0.0
0.3034812128844692,0.2964081697382952,0.2876226426357144,0.3014083085412201,0.2574442383518339,0.2483702432909245,0.1996480470886118,0.2542858399218047,0.3414103547719104,0.2275415373198428,0.5381187319093215
0.3534809476625652,0.5531649262878304,0.556106782481594,0.5574387482582377,0.2057107343781846,0.4907712516676631,0.0968350542224247,0.2542861422374772,0.3627889369670599,0.4023271664547143,0.6834374447332839
0.3291549409868873,0.260987368313841,0.1943789077656393,0.2641522996734963,0.2225868542564172,0.2805905507892404,0.2218498741889001,0.1777301562050577,0.2861745366750848,0.2403231840345376,0.5281087927710385
0.3555280193699803,0.2549426678696391,0.1383875382256213,0.2447104509306821,0.2265674816419778,0.3128664272405199,0.2819422249162646,0.167130045439455,0.2682079040474239,0.2724043897827061,0.5160316329847704
0.3359015512399387,0.2441488463580117,0.1928274577531764,0.2490812313388954,0.2346882615069662,0.2633772331232502,0.2292166796097248,0.1876745769598236,0.299044513818647,0.2201241140906333,0.5271668435146156
0.1828494244185214,0.1361856990615155,0.1214460114271517,0.1301880885173963,0.4877372054551422,0.0665995803722537,0.5069131433510601,0.5390395619419759,0.608382137621767,0.0634589413177982,0.2841459640747648
0.2395720961684247,0.2102677324208923,0.2052677063981885,0.2115970910086247,0.3312644832127746,0.1966091385607691,0.3373739370976026,0.3176060985585003,0.412212894582071,0.1810925879560991,0.4411166962152973
0.3194384680033236,0.2284102983352575,0.0887479339409637,0.2170507684153705,0.2628474436285323,0.3423900753192795,0.3610329966080831,0.1935411392300796,0.2799076054504092,0.27739346683147,0.4613669497251434
0.279810618706018,0.2027645170682387,0.1328863762312662,0.1996663956801014,0.2545013068145075,0.2137514860436015,0.2942892046968049,0.2352954070546428,0.3392465405980072,0.1773678140501491,0.4608579447458774
0.269633090159565,0.1921378940479407,0.1287442797691983,0.200237954712438,0.3052045637416886,0.2615379319112219,0.3624588539246499,0.2598961610622043,0.3683152618813305,0.1833306325599213,0.4386691465839033
0.3762759734811239,0.2623003982233026,0.1594226569942703,0.2442827830208133,0.2787370065475786,0.3707136035053858,0.3408612923690913,0.1807781926926474,0.2402200681426588,0.3254888872019136,0.5184307229903878
0.1969452600652544,0.1693936126971425,0.1754698313031034,0.1728051373603182,0.4512686700942068,0.1652163120940568,0.4379572409332045,0.4035683139977711,0.479351131973991,0.159056988326191,0.3748352652393009
0.3148131884933155,0.2462204760716931,0.2178138453583548,0.2461801844205151,0.2815084314706144,0.2615553739557484,0.2460055678477141,0.2322797959656002,0.3254024739701769,0.2171234396890503,0.5111046647108608
0.5302209595818312,0.5468829952057498,0.3507475725570894,0.5393929631214964,0.2633774135959458,0.633978998273722,0.3274029807524965,0.1077752083691878,0.1628142133029187,0.5915483866401345,0.6434005371501639
0.3923062974281133,0.2877074000793309,0.2018083955604636,0.2900004825857861,0.2036838212844189,0.3098399168807453,0.2036799735367271,0.1465614471403487,0.2568734770786426,0.267719205524443,0.5633191732376286
0.3907821480677438,0.4928934775781893,0.4671815445772654,0.496577006490507,0.2247884663080873,0.4007951548784806,0.0839093022953116,0.200899809099296,0.2727288314130887,0.3921096342244854,0.6698085524209518
0.205262773847714,0.1700421997736675,0.1756710406484259,0.1523679189488662,0.423336717353989,0.1164079889821623,0.3975384172591068,0.4275231542296883,0.4926651782503934,0.1163459349724221,0.3737043965354966
0.4248926801828756,0.4555664354736882,0.3823866097594618,0.4634622724989366,0.1281499222787111,0.3554038121702632,0.0617835136572212,0.1275597019475504,0.2290885460751122,0.352717507248522,0.6678968041554525
0.287605331717604,0.2214839242948048,0.1920800868611955,0.2269460851091381,0.2902773082486065,0.2203653588612457,0.2899295310556274,0.2656874875834817,0.363778215241282,0.1764643207534345,0.4749605325272718
0.2234054698451716,0.1273727384251483,0.0921895264822587,0.1163678329662419,0.4180933236635334,0.1028355100275628,0.4377597745049934,0.421648057669705,0.5024572041247207,0.080270034259876,0.3253512646141982
0.5896564526084813,0.3659144388114935,0.157463895895631,0.3041846519156592,0.2072397646506061,0.4423457974310351,0.2872625270749358,0.1040677887171407,0.1634476756996118,0.4311492494046347,0.6042417582638304
0.3441900346458792,0.2756532376128168,0.2200585393476859,0.2680723718101699,0.2379583775691203,0.2567772741626429,0.2055073533870466,0.1955338284731591,0.2922432564714576,0.2350841712928391,0.5481484724400227
0.4097384906606307,0.3268260583192202,0.2422736046992809,0.3283412923914982,0.1984122797180587,0.3042019078621966,0.1879883906223481,0.1328980411163899,0.2352855130808367,0.3026453545997807,0.5806716525947505
0.4467044869746115,0.9698893205331478,0.951162276686142,0.996007115650406,0.1596769143625175,0.9564917408892536,0.0180846463235158,0.2469511306123058,0.3696793474939622,0.7563513934965553,0.8735876769556655
0.2553276478997944,0.1989846749513965,0.1557151085079282,0.2017159595618886,0.3271236451980193,0.2435881829344113,0.3608493449028703,0.2694195214507544,0.3675131067626249,0.2000506672510814,0.4427541356770955
0.4756966328209187,0.3277409538654379,0.0478910024288545,0.2582785790955521,0.35037986842633,0.6260253567894732,0.573749838215555,0.1888984365943137,0.2428071979976631,0.5020590264550034,0.4695082559773617
0.3488224840525553,0.2812583701794379,0.2189035871382833,0.30157432846944,0.2112150919272178,0.2953581254283278,0.2252488164434245,0.1611789695973527,0.2759950598209807,0.2664138301395433,0.5447348548754855
0.2837146076953364,0.2086123623161788,0.1657904183260344,0.2090605092929376,0.3585438779444252,0.2709919351254871,0.3897675236266708,0.2704136824543625,0.35453226969719,0.228109939642445,0.4551300092640742
0.3471398984832768,0.4664806319251913,0.4531073769903337,0.4842044804571997,0.1963706224988192,0.4074671130769303,0.1269156423454988,0.2378424165952985,0.3475503387287169,0.3355496546319274,0.6374636044845885
0.4541872061026716,0.3209028292235821,0.260524216349555,0.307221543118052,0.3296230865378868,0.3389319413757405,0.2568849919953573,0.163407232200193,0.2154004724251897,0.3671081566461985,0.5857656303958364
0.4109771698766118,0.4189862010296151,0.3636833406067216,0.4217991601893694,0.1676422004906386,0.3373076088225545,0.0919314750285932,0.1462957566030538,0.237277844447798,0.342077497496929,0.6492589761560245
0.4350939122110232,0.4226430843623307,0.3440422883665852,0.4144859895359576,0.1503159396990847,0.3456108089413576,0.0790781066829548,0.1217054815103561,0.2076429598786334,0.3463272177003999,0.6601666618192852
0.171703793332216,0.1685544268543518,0.1798839296301703,0.1413292731405329,0.5426351814274358,0.1499535286687242,0.5471092068859817,0.5783174354474894,0.6133350971182633,0.1029184977193947,0.2875955615579875
0.3478106388706264,0.4281116948793067,0.4097546219626209,0.4349241329745981,0.1918409938666074,0.362641491019643,0.1055801490502716,0.2108325825299776,0.3102402666790269,0.3161512928771881,0.6349799937937999
0.2536739796489387,0.3099826446938595,0.3181359045365776,0.2948498208705056,0.3579323906642775,0.2348602426564561,0.2916167486506636,0.3952255208223423,0.4478410658520342,0.2170050131238833,0.4655297141832489
0.3313035744858139,0.242238557399732,0.1044662610240231,0.2181314202022803,0.2239289584856176,0.315732941215649,0.2880055570646057,0.1772059163168934,0.2802333707859398,0.2461633958857385,0.4942952168888825
0.3577226311186819,0.2960556321755252,0.1878308013606748,0.290308857911724,0.1698858859940425,0.2776403634264868,0.1937727960704658,0.147355103402204,0.2555144863243829,0.257337774091337,0.5484090857561722
0.295693817674321,0.2006570585587586,0.0578422640054401,0.1716313272527643,0.2439395607498896,0.2786576056009216,0.3277037883280428,0.2260736760002906,0.3195513598167872,0.1992804567974439,0.4450127139177525
0.323844168556705,0.3175997562077778,0.2802153864024477,0.3294923809574315,0.2150131418145444,0.2737494990168334,0.1845787862820054,0.2268296531074526,0.3312318768202088,0.2368567286034307,0.5463585323409541
0.2969905475765234,0.2996221959673659,0.2710262898702003,0.3391738412441485,0.2639625538094072,0.3555482430218657,0.2808598235185172,0.2106243401411479,0.3382780477039115,0.2761086529871001,0.523790857654169
0.3898163670907179,0.6281698306082313,0.5784400639197728,0.6489050774234959,0.115928628200836,0.5644198306862603,0.0539507290975722,0.2070191399545219,0.3323568735464088,0.4536620179942062,0.7316491390874329
0.4401549385321328,0.3482681473387423,0.2413785746148801,0.3465582345006519,0.1964551582133679,0.331925159914017,0.1999282747811457,0.1207647486738386,0.2131425014371651,0.3371719432334051,0.5908021765370027
0.2665142199556259,0.2211316090806499,0.1563021153056557,0.2212139834994997,0.3275413715454135,0.2925458746308905,0.3751935415159443,0.2420576898089919,0.3349214391539947,0.2513655786152793,0.4552326895059716
0.2462743427342404,0.1794269981116775,0.1756539394472278,0.1764999653765915,0.3393047280246022,0.1823151193219605,0.3516713827032806,0.3128741270070669,0.4059841679533882,0.1732501904470326,0.4330354872948181
0.2345502800987232,0.2760788435308107,0.2613787117471539,0.2736705106231357,0.4207244901049626,0.2278781325646058,0.4184762849463856,0.5098018778938542,0.5633077659626223,0.1646078812260578,0.3706777815781632
0.3285345215192031,0.2321244326027535,0.185688714578532,0.2148166122148214,0.2867929265851008,0.2457803461330066,0.2565043942588577,0.2363278967831052,0.3116462514581808,0.2159142911840751,0.5057541698692583
0.4360304785113457,0.5747229509421209,0.5200001371322738,0.5884712101251033,0.1630284044912181,0.4938695364298028,0.0512548249342086,0.1511715691343844,0.2421467273781605,0.4604283464854795,0.7308399733424837
0.3659643934212051,0.2962501335433449,0.1965135571385818,0.2995959153439724,0.2992781210684035,0.4044225812888994,0.3565302319661422,0.1783381661319277,0.2682704928089107,0.3412373326152912,0.5231179453432592
0.3087596088831047,0.2614231179289977,0.1476236590278612,0.2327352644886458,0.2877800565290384,0.3160009796946497,0.294426486615624,0.1975842436682949,0.2954918056751869,0.250692837772038,0.4998437841823943
0.2856604072258155,0.241340307330869,0.0788276440917366,0.219437015251233,0.2995606230145053,0.3592204895199298,0.415270881938633,0.209160748263727,0.3093815025296542,0.2878358485454322,0.4463776203602204
0.5090062040785213,0.3591187980895009,0.1630348259509114,0.3271490086827138,0.1462689586329565,0.3799928230786147,0.2117353972130118,0.0935020888286909,0.1673998754738161,0.3647188378513355,0.5944293325046694
0.2104446523044217,0.1508584550338031,0.0628962578215812,0.1337080953758891,0.3824330037579613,0.2059980086667677,0.4453475852381569,0.3339549951278459,0.4258477299267847,0.1534182795721823,0.3724962446317356
0.3576416849289693,0.5121389999639487,0.5099557224087848,0.5097106682447151,0.214959465421598,0.4392065061368455,0.0768359341773166,0.231957801176979,0.3258447095013471,0.3758753037918186,0.673464114287673
0.1863767905605038,0.0922975047317702,0.0540652741556483,0.0800284425204517,0.5156675517916822,0.1045570579821208,0.5441457279366937,0.5183951600306684,0.5899401506029187,0.0570771814197311,0.2544417604679312
0.6258504146758019,0.4130119237588373,0.2489519625645025,0.3617802079988295,0.23979882505384,0.4210732049353843,0.2169346405244182,0.0818280751728428,0.1330249686647965,0.462873531663815,0.6548083688234703
0.3557182744636599,0.3546008505769923,0.2854147323621679,0.3712094007980568,0.1456388084209113,0.325828400046617,0.1343447683235554,0.171515493779327,0.2991094926479825,0.2635411795716327,0.587663002123898
0.5828855193773175,0.3710636723781176,0.1995550057716553,0.3286230799214015,0.2176305566219437,0.422326100632572,0.2462049161764301,0.0955485208105744,0.1514330237900511,0.4259478123133768,0.6183860736524991
0.7652495760960245,0.5824316010807001,0.3731948754475956,0.5010644031903971,0.2950297870215678,0.570340527079907,0.2335629802601768,0.0535321273224433,0.0829845331867716,0.6362081656463916,0.7438923343133158
0.3704426666635279,0.2394438883258527,0.0632106698588908,0.2036585840140923,0.2283206410389686,0.3472169990010301,0.3378370903601062,0.1712321994821304,0.259171358550781,0.2899073107783138,0.4851228210618641
0.6007571702044803,0.4217076714059788,0.2976909748410676,0.3793596806432541,0.281323572265246,0.4728156742634799,0.2239270143071818,0.1100284651245178,0.1353090721255792,0.4710287244325787,0.6570642135533543
0.6893263098030189,0.449770466457799,0.27083084814698,0.3895383654959074,0.3462878364341356,0.5725555283744838,0.3564129974311573,0.1029134984554437,0.1202687728905441,0.5987630019051566,0.6590276524410621
0.3947284153644806,0.2996064782204394,0.2116135910989861,0.3044661969627073,0.1946205531267368,0.2984898760865099,0.2057939347629568,0.1428456239296761,0.2442005528190444,0.2827374902980173,0.563070669839765
0.2747317896065955,0.210664387015767,0.1795826580913284,0.2211631653796342,0.3054437439478484,0.2470555610750744,0.3285284359190277,0.2537426521946002,0.3502625868111184,0.2045578812082641,0.467540763379639
0.2150246745036112,0.175182930422564,0.1766644429727372,0.1758568604306898,0.3957134601485012,0.1732318352196698,0.3924371356431103,0.3511603397412906,0.4329184081283325,0.1642328364672839,0.4016636425901276
0.3420849827199604,0.389958205974219,0.2746750005444958,0.3691717365378693,0.1437305645618753,0.3590775892790765,0.1542765393248736,0.1930154081902875,0.2994995754391117,0.2854656226096326,0.573363002987847
0.3436334217605101,0.2662097622420125,0.1559845492260496,0.2572908206943148,0.2080211316776256,0.303545907119617,0.2385254913801059,0.1613909173958437,0.2692261869809008,0.2526277408724172,0.5236079801967187
0.3707476172599662,0.330618060605148,0.1916061496564836,0.3235217166320476,0.1400405632276394,0.3359420186661354,0.1690227667663704,0.1328448744115024,0.2581444002183573,0.2672381558564433,0.5706796331825409
0.4027072705888415,0.6221669853740154,0.5422429112697722,0.6233564102320813,0.1593135499433972,0.5919704177390419,0.1360718931013224,0.186667788148869,0.2944952842182479,0.5146167613825935,0.7158496529967695
0.1645186183337316,0.186990807295531,0.1090417761372097,0.1518791476046889,0.5349903779489273,0.3419150325458434,0.5863910661499463,0.3943173931396367,0.4508419556779433,0.2502601981046813,0.3373680839126353
0.3599460587432677,0.2667167324187301,0.1844433276678882,0.2657583219992431,0.2210556752911785,0.2768405976912181,0.2255516511465242,0.1615291165116369,0.2650979103609432,0.2515005899834669,0.5409462229109664
0.4019619815512882,0.4696075204987405,0.3985034028970402,0.4765898632009172,0.111866115155201,0.3816410746675767,0.0480513098780878,0.1473505645817698,0.255075420825951,0.348466216685637,0.6702552320244182
0.3019036187937464,0.2240713337906762,0.1906937199065242,0.2273005501392643,0.2798241632580894,0.2241904588937923,0.2721478888667679,0.2379725920897302,0.3336826998286695,0.1966586909166463,0.4931345150076492
0.4351010093168621,0.3087859337788474,0.1187443080023134,0.2692261860630131,0.3176933393796866,0.4220163032874242,0.3843520432910214,0.1564082076768624,0.2215289393565803,0.391546394882115,0.5214192607412325
0.1106602347347815,0.0429016515733104,0.0665893146532287,0.0402402274054509,0.7642068499508459,0.0599816518685,0.8094408122655328,0.7597199120464844,0.8052913894549056,0.0315648173445768,0.111076795537644
0.4907895402087519,0.659889631667865,0.5666887557182141,0.6565757980278034,0.1396870316361252,0.5802286703057788,0.0395068038599969,0.1199325921025582,0.1966980291308949,0.5521063244943131,0.7811164327075193
0.1988020689352847,0.2967365173051857,0.3666773011400531,0.277486557614912,0.583609280061031,0.1923123423443905,0.4605043271881657,0.593898907767588,0.629332450674587,0.1741366018485378,0.3702272843708435
0.323109474456641,0.2735251006821363,0.1324260957876999,0.220079428671955,0.2607001321139125,0.3420697885343644,0.3002864766914127,0.1993628117083191,0.2984877557234621,0.2604612415610622,0.5080039982150906
0.2929247306354073,0.2395285034746724,0.2244316673913166,0.2467197536776532,0.2763823461761043,0.22371502698203,0.2555246562822186,0.2505915178920005,0.3471933702364066,0.2016561620448682,0.4981943265844238
0.2941474229719508,0.2376422128324317,0.1644402139586135,0.2489081120515249,0.2913164979499424,0.3204362745650378,0.3446087250801201,0.2171784254454836,0.3276310845254883,0.2454747254973615,0.4774594934440069
0.3538335859317071,0.5147986727597138,0.5018014340809193,0.5242424187858795,0.2048351522870686,0.4399385445083403,0.1072544172334742,0.2687677166048438,0.3667226511172622,0.3611377970219738,0.6502090473978996
0.3374431007059494,0.2659434652731102,0.1065226159352542,0.2535296691267105,0.2457449436142077,0.3641479146600281,0.3537818342758357,0.1684903229784788,0.268428059400192,0.3008819200606055,0.4897112949057541
0.6019630509569799,0.4380501412688091,0.3004020395602409,0.3765486487492461,0.2763841367534519,0.4100006630052325,0.1820222637785387,0.1188928631393439,0.1471768413664258,0.4668353564072192,0.6695652034533779
0.3342627330925934,0.2747314875955004,0.217573783213235,0.2941440700299107,0.1960850816871617,0.2781175334894389,0.1966928944901105,0.1813074493868361,0.3135334244009999,0.2172594621879398,0.5352043684721177
0.548868638084439,0.4791260576951106,0.3014878851702739,0.4665966328282889,0.1713149406592434,0.4567216135459847,0.1883238469512403,0.0721928334733929,0.1561444462682141,0.4621757949917702,0.6657781404309302
