AFP,Input,Enquiry,Added,PDR_UFP,NPDU_UFP,Duration,N_effort,Effort
0.624237389980984,0.5782835631221868,0.345733826831719,0.4949140501122553,0.0769116061235601,0.0409087681173355,0.5252799102930649,0.1709511028295132,0.2228992257641648
0.1573561262357305,0.1834655644968235,0.1214432976902314,0.1660793166151615,0.0892269083039222,0.0743859713959372,0.2856766926287956,0.0898597995871407,0.1016635051380475
0.0916737513593292,0.1371005498774452,0.1475042228797616,0.1083365014376583,0.1279461287346757,0.1141375499491389,0.4130478639267996,0.0955309941958213,0.1074928305297996
0.0560425860437941,0.0957200074813718,0.0719667943145162,0.1121117276430322,0.414500658807297,0.398000534542007,0.2990548428188927,0.1177435052372999,0.1383360418455321
0.0438547063262436,0.0465812537964437,0.0929852662367412,0.1306151906591595,0.2973338835355384,0.2919921685975519,0.1396614424685195,0.0375434613755936,0.0521189341009905
0.160575923159373,0.1767295299332565,0.2751114673025548,0.1975895362251627,0.138549794690852,0.1440858873246072,0.2764098552715514,0.1458414006271305,0.1584289942149963
0.0914377551120435,0.0424011360622718,0.0895219469208876,0.1214571646232114,0.0630301836988339,0.0508620293102237,0.3336793126599772,0.0437901617372882,0.0491508691806193
0.1127993737678862,0.1883770545457471,0.1277694709196851,0.1719600211786446,0.1235452949642837,0.1207863538287233,0.4320954006769887,0.0962532895035628,0.1094116319876268
0.1710456232552756,0.087500055857472,0.1579297589041382,0.2464426639427956,0.2064953466551401,0.1711418455786099,0.3989589183634934,0.1045160008211563,0.142197013860452
0.1428550822816165,0.2212308616585798,0.1038442820383348,0.0504451682684739,0.0995807805169491,0.0838652885181314,0.1444149425800883,0.0494282613523663,0.0718901479279574
0.1035448887547237,0.1672669517454832,0.1014902954425705,0.070541068914067,0.1916212747387833,0.1776339386559994,0.2146952904390348,0.09587578610023,0.112137748499519
0.0868585097328363,0.1746541178084595,0.1185980237992762,0.0816093718772703,0.1383850375251408,0.1242192400861429,0.2710243159073243,0.0569096465505373,0.0682971152291865
0.3265590262429086,0.3605188211534298,0.441320783204725,0.0858384908660282,0.1400471423330786,0.1113156333256238,0.2073705196140856,0.1417564723733784,0.1647056083612874
0.0918940112969197,0.0542453567510932,0.0932850288888441,0.1121573327283889,0.2282028451340839,0.2122017041743348,0.3440492988938133,0.0966703499185249,0.1266079574980915
0.0619078716532034,0.1313036099871744,0.0492331700616315,0.1125441744074551,0.2123703889175748,0.2005381530572155,0.3336882599248364,0.0835862098126853,0.0984066942181498
0.1089530145168328,0.1326352836248191,0.1380749165117744,0.0794993022484303,0.1368011165771656,0.1321339850714733,0.1572309569464458,0.0685253387573369,0.0897408119298897
0.1625165364865236,0.1321564909474326,0.0941512129096776,0.1274891908878164,0.0754360582075725,0.0494090674630536,0.3699180093475667,0.0501800834281393,0.0536280756755763
0.0527186411615269,0.1141506331306506,0.0774878057224623,0.1024767696689073,0.2810939697427243,0.26507417158253,0.2730100455171803,0.1117664354722333,0.1316951604028265
0.0521642017431464,0.1114513844773709,0.0586568142777158,0.1209156635186442,0.2967114283648388,0.2816382030806051,0.4057949049972404,0.1074356990724159,0.1235935311504664
0.1028442911003291,0.0966597696385378,0.1045635345981172,0.1142961500740661,0.3336453779405545,0.3351535596750262,0.2392909474944787,0.1734784853613612,0.1963667622795239
0.054754208183404,0.0919066780405524,0.093968797949079,0.0997411840789216,0.5627278412263346,0.5370827193646783,0.2957374265351452,0.0910130354286516,0.1197522533228475
0.1186667978837053,0.1080637807773157,0.2514748960880025,0.1703952525977652,0.6277908646359169,0.6068383667752788,0.4896068890181989,0.2962485840636689,0.3114591585587112
0.0371498816805818,0.0606427766490983,0.1042452839815931,0.1328797598758595,0.365932681380251,0.3506670639448814,0.2407754347500435,0.102753192558364,0.1289206204297447
0.105315057658938,0.1655215109608289,0.1358468311756661,0.1865117972337208,0.127169824281887,0.1130041425359882,0.3946962798662623,0.089112575466594,0.1074097700953359
0.0893630236234407,0.0695472320953636,0.0972135132583645,0.1322045873382008,0.2768452528258461,0.2446805931269082,0.3603000184101132,0.1259184772188005,0.1459770338752475
0.1713841959044224,0.1798966424461678,0.1234144525275369,0.1612073133403451,0.1447844762927127,0.1178355004571567,0.3269749847098469,0.1192333323011708,0.1505760971101203
0.1240202683171063,0.1140985191798482,0.1960793538161732,0.1809190467312437,0.2849463936230048,0.2771433546026385,0.2474847633923861,0.1700963442799191,0.196448872433722
0.3144728075109611,0.4461330096308284,0.1863294588815877,0.2976831371477393,0.2844958499063921,0.2598930668353202,0.4732465920728874,0.3249583690982482,0.3625948161391154
0.109235981159511,0.1179327896964685,0.0963476810649694,0.1391764039058827,0.1373877040599547,0.1364625747794191,0.1144998634723891,0.0774539988678679,0.0925525130582011
0.0621206464726586,0.0693284651431008,0.1432650710990951,0.1478642871729633,0.2661292677503717,0.2227130889113127,0.4330556058399397,0.0852912218446318,0.1239797755340386
0.0422372867933827,0.0673726558890684,0.0941003095322947,0.1125069249002896,0.1802684328780269,0.1831214341173058,0.1760618657502309,0.0343787398817367,0.0455327958544439
0.1110873621435489,0.150709541801927,0.0525055341462989,0.1129411880491838,0.2051736560417442,0.1927329934150211,0.3500880098451707,0.1149803248984165,0.1337738984837901
0.0854585382056007,0.0694141015515059,0.0841383799282022,0.1260694133893591,0.1767038311522239,0.1728234837628829,0.2523256693556165,0.1042594093753342,0.1200678707241028
0.201171267082084,0.2234904176187947,0.1784743060260998,0.2091230954847218,0.0907169524764235,0.0887769860372568,0.3856819509002243,0.1024330027001011,0.1161351562611636
0.0817780428391826,0.0991421234447563,0.0732086487030474,0.1164400602138265,0.26830611237824,0.2432717976837652,0.4431079747974803,0.0960400120565949,0.1271359681067531
0.0854520459407484,0.1496176445159161,0.0873849035548589,0.1333359312627291,0.2453385207463551,0.2310917911566039,0.5136735650730472,0.1258084613535991,0.1458402157891972
0.0405608713100094,0.0952964840435819,0.0375407707708029,0.1088807638029812,0.1666165331780187,0.1301618563920126,0.4294681139223908,0.0624376742358807,0.0904392911252953
0.1103724559246051,0.1665462069947046,0.0994887529289374,0.1827570852724696,0.5669212808388567,0.5662048362275102,0.4531946663981269,0.2892809734204283,0.3025266725435191
0.1667559162948296,0.3306937614790673,0.0438480020649471,0.2389087036322532,0.4869080083827214,0.4674211097199268,0.3721858328294138,0.3309201687421701,0.3522084198777422
0.0923885434969417,0.1404813330343596,0.0644887410784057,0.0850465241779953,0.1526314072579556,0.1501055581758134,0.2448993693895469,0.0821334699352877,0.0987588361610973
0.1107154120624807,0.1651478578223088,0.115306121999255,0.1410374276239439,0.2369072079365556,0.2202417356751057,0.3105280735651682,0.1418252343625217,0.1644395224628595
0.115361446875631,0.0552089218949883,0.232372340203718,0.1109628854272469,0.325230074054071,0.2718462072523712,0.3552179082128703,0.0946305314404894,0.137140715480526
0.096882767171263,0.1054963030879173,0.1206516746046912,0.1232721760629748,0.1005813398283064,0.104374961297582,0.2253453409396504,0.0758599830011007,0.0797619355651441
0.1380007695276689,0.1467338877661098,0.1452375840659744,0.1766217357642517,0.2247437306634102,0.1982021765887245,0.2945838456882189,0.1619969565782709,0.1897166749967455
0.0728582689949541,0.0792419621575178,0.1119036650471438,0.1413580619318138,0.1251450323435111,0.1440293392814101,0.0615127816949111,0.0895247758495168,0.0965435955168279
0.1209075903065156,0.1308497938079811,0.2137569612865411,0.1340752563407959,0.321181163899543,0.3078454940072631,0.3210275932415617,0.196605387379685,0.2166257167328822
0.0525980606513854,0.1147903219087946,0.0664237284333587,0.1323842684293009,0.5692159626918555,0.5582949435908976,0.3666406113529638,0.1784331138604789,0.1817261245985546
0.0957468213287048,0.1229154681799349,0.0730746478461282,0.1199790909307011,0.2257519399302079,0.2000401823373472,0.3474931882729929,0.1281848677365668,0.1435428631347136
0.4201605114927891,0.4888096836252176,0.3099296535980245,0.4480585103450484,0.3367526650413963,0.3264437661291421,0.4867221930665124,0.5687822287716802,0.5797254861921058
0.0543914765653043,0.0748049364779672,0.0604701782920159,0.1039629819796632,0.3825349935654074,0.3750348978067305,0.1545535867610471,0.0862293390666274,0.1066061615055098
0.0792116795819801,0.1436616505047113,0.06048218922679,0.1295808524609902,0.5630243752508051,0.5450812269226425,0.376212845850413,0.2426256444842043,0.2541216044739136
0.1772710000185171,0.2567442375760649,0.1496417883123118,0.1965920550148373,0.2438773616121457,0.2227748873964364,0.458776909573828,0.1564973011960104,0.1855982122941592
0.0799527657379452,0.0923314862371181,0.1112218783264539,0.1046052305835627,0.1190255010983886,0.1221221195429081,0.0826080795909917,0.0802954373335824,0.093735517332029
0.1128028791760652,0.1306047307478215,0.2040712275708187,0.1926103264381436,0.2682456057061474,0.232881909740264,0.5601885461161732,0.1153006341840879,0.157851784330397
0.0332339438798863,0.096381589336647,0.0258688633475577,0.079252633464011,0.3296481839871999,0.2948361527501195,0.3744117465575738,0.0925346417941749,0.1157380337669731
0.2904318885369694,0.2466559080277638,0.1756186021539886,0.3528788740084878,0.0405268187611055,0.0137008902853079,0.3096493182658106,0.0964547071453836,0.1257498210099791
0.0886461365377449,0.082306129558621,0.0921260260789516,0.1915964789014942,0.0836187947865269,0.0743430854728218,0.2885519142558403,0.0845558293310941,0.0931387821575978
0.093802868529857,0.1164259950695211,0.0806409125438305,0.1588507614916765,0.2191789936285191,0.187732246833525,0.3400474614784012,0.0710063519391305,0.0878033352376244
0.2656685374331802,0.3542085782914222,0.1084831324875014,0.2866909348768416,0.0569796207561138,0.0466384398206806,0.4231440766073913,0.1034897113387121,0.1190834694577333
0.3935920272852566,0.3640761656077611,0.1891947604548932,0.3666272065088487,0.2054080728771874,0.1857197446065932,0.281433249308811,0.3492976583582721,0.3785823164791608
0.0994858335040439,0.1008315241345485,0.0731328393478117,0.1147911562430654,0.2629586507604999,0.2406215940206901,0.4191891942679409,0.1153464976263703,0.1270499528945887
0.1584859739125808,0.1797332861061914,0.2441774180954661,0.1334549185951611,0.1089842103315611,0.1020468918379027,0.2066201820057293,0.119914786752642,0.1486428447105981
0.0943634641917141,0.1419313905478906,0.0969689894056265,0.1304244388462024,0.3192815078437211,0.2874048496498339,0.3723058876968473,0.1559061852854803,0.1761218355961799
0.0952746214135313,0.1639619024110564,0.0684969907811431,0.1511105896619152,0.442828721312242,0.4182910632792194,0.3562451222264174,0.1224553809415525,0.1439615581045425
0.0753798515269224,0.1978665585208907,0.0297307066822383,0.1694505806959144,0.4253568583103325,0.4142344778089915,0.4179271623697643,0.2018287938964313,0.2168545152669828
0.1145241590443156,0.1317356433520586,0.1818262000789943,0.1121557804690686,0.0765287073264102,0.0840017576912274,0.1272841817810658,0.0755191205901736,0.0877057700369976
0.2693229565728781,0.3006885500741422,0.5628183928370915,0.1760695936652559,0.2562328015960364,0.2458619112144628,0.4730393598172061,0.3165958297368819,0.3369644767251929
0.0916885266202335,0.1091849006646616,0.0861381349314632,0.104987141926476,0.4126394370002381,0.4061080788894729,0.2107595225176707,0.1029054011317511,0.1199002706103089
0.1533574165522821,0.1126173961006692,0.1825391897320652,0.1896483777328411,0.1815796952338599,0.1863737929410331,0.1101541620536007,0.1523605082727001,0.1714260999044454
0.3571804053092324,0.4270337955146212,0.3452531851538559,0.3339046314932181,0.5565370397945453,0.5736804311155106,0.6371246102238827,0.72865392817215,0.7299299401976567
0.097657904876107,0.0830881892989137,0.1211167677796341,0.1730243512069618,0.0380440416837458,0.0403567836720597,0.1477961709268306,0.0541689517387273,0.0573178650943418
0.1032397108225484,0.1369529325708395,0.0930515667934149,0.1282617045488513,0.6205228455324141,0.5914637876315042,0.3912182591156721,0.2420242279596933,0.2629464415527701
0.3330691154388978,0.3295025488939737,0.6769524622549641,0.1206032123739363,0.1475736301554115,0.1520479239023829,0.3428825628047306,0.2690154857606004,0.2764256474355498
0.1410462432631119,0.1931551265798837,0.1224303325445898,0.1586925222270747,0.4004704095392496,0.3897333454140516,0.4379190499846028,0.2491813964396075,0.2665739137446973
0.1227515179769106,0.1379806785531347,0.2558379554395076,0.1340755183697156,0.3263383791941077,0.2757886778937415,0.4324999190601943,0.1650691271384447,0.2060288482408114
0.1224776190715633,0.1643258632506126,0.1012005239330983,0.1305598187078502,0.0480171228877228,0.0412580463218436,0.1255190050128018,0.0532444061147337,0.0584893655945094
0.1005524178971904,0.1753929771657322,0.1284786623496582,0.0915525052081916,0.1525103137087439,0.1404448390687045,0.236166707122047,0.0905255145014033,0.1087217266587971
0.2467845509578829,0.232072566861586,0.5348781113984825,0.1403310133781904,0.1255762306076998,0.0936054742392709,0.3182239646100778,0.1493133113106095,0.1822481885314917
0.0730509419924377,0.0876643966869318,0.0812131693300196,0.1083568338337107,0.1919312447093155,0.1810632765550543,0.2248658929324211,0.0723527267808552,0.0826998894076076
0.0678720851360793,0.1473003728597384,0.0310898387750953,0.1180867495161583,0.1707030530736359,0.1568146355614187,0.3460949921801542,0.0839927556395596,0.1013011328341158
0.1088133513112789,0.1641123028694315,0.130674311465806,0.1188909477141624,0.3828291856031002,0.3526739552517843,0.4023834042918028,0.136533807301793,0.162009373709309
0.5231026719301111,0.5919615972941377,0.2043664788872203,0.6145522309372807,0.3095564719133129,0.2926507464177136,0.4607423962625953,0.5152300499317368,0.5488668049818154
0.4715267717100739,0.5376708811745875,0.3860861830704832,0.4706394813688844,0.0715631884619024,0.0821063638286993,0.2603718745105171,0.2213540638436765,0.2417834587561299
0.2733594237199666,0.2591780629421793,0.2387293702127504,0.3038191155253644,0.1137522612122954,0.0971820016167286,0.2857491973527708,0.1469182112207875,0.1796825376073368
0.0562200239980382,0.198754016720784,0.0688476293832211,0.1897892916452728,0.3905194841718299,0.3795468925040036,0.5205162037113094,0.1840533079895987,0.2022678171271822
0.4433700126385107,0.3612536441038206,0.2124865729361423,0.2343323685498384,0.2526146565985532,0.2305788935087031,0.3360366087904161,0.3089982063396566,0.341690376391295
0.1597888518558763,0.2081451505067487,0.2969355502883121,0.1218824270787142,0.2890355987829138,0.2737783542083851,0.2168838976856418,0.2369179200169565,0.2593238692434622
0.1298865723616729,0.1762443538260598,0.1090479517173057,0.0687722559503518,0.1059341687664289,0.0808144103096235,0.2947672964964478,0.0667780212246522,0.0751124135617785
0.3977057862627849,0.5322148010781456,0.3197471712794955,0.4549171173179776,0.3928542845791509,0.4070091957807197,0.2786411904896533,0.6433679296179249,0.6512306239872266
0.1555170660354697,0.2088616373405118,0.0885342935311942,0.268007030885747,0.1726736328304095,0.1651327712163188,0.2902995297321841,0.1784168252889341,0.1975377414247567
0.1472645331557746,0.2073953337815261,0.0842712420748103,0.0831486177932561,0.0922624953191544,0.0740047109472638,0.2086627384362669,0.0504712651982407,0.0669863075397183
0.0647874987890612,0.1191206215446763,0.074417053003301,0.1373238699248194,0.4314942752763944,0.3929902023775787,0.4178550529406261,0.1367158959492949,0.1634159425517123
0.1767877998974012,0.214921972469612,0.1423889867298086,0.1769152605600903,0.1587224336366125,0.1355143449674819,0.4146480429299033,0.1510473641073835,0.1844625716963028
0.1093000637545939,0.1806484084605675,0.0914284714360789,0.0984540052671586,0.1345001065475655,0.1289535494656594,0.1482352769707021,0.0735031693479789,0.0950741207192655
0.0454976897569369,0.0712137849501236,0.0654894170013357,0.1343557425775906,0.14790099499212,0.1429331567178707,0.2386015851773515,0.0630949579068478,0.0710609207472995
0.1250310392831818,0.1883183395929586,0.0927079770351487,0.1604605885655862,0.310123425205582,0.2809236257708804,0.3750111282934961,0.1912919458666608,0.2135674772681685
0.2519638226554459,0.2739719864088509,0.3443378474351045,0.1872868263723848,0.2109383121260228,0.2114341115068168,0.2331755110904025,0.2856155306215159,0.3006195231550422
0.076386320589706,0.1429439182917519,0.0989199936101327,0.1127608859495439,0.1629865338775991,0.1431816985330092,0.3628013633795437,0.080819279121433,0.0928999444321758
0.2992626132596173,0.3823557626943743,0.2200185930965127,0.2812304094078193,0.236188394446858,0.218187803543133,0.4116383615515261,0.3655345941360041,0.3893077326493454
0.0555047852147287,0.05857595173382,0.1136435368492832,0.1115758203318426,0.359258452170929,0.3242485955420488,0.4270447652998325,0.1205033067757518,0.1466681493266029
0.0653358220652817,0.1126942286134203,0.0769896833280861,0.1267684436601557,0.2779794962714961,0.2586357662329598,0.3918252492145863,0.101468374252138,0.121389203881122
0.0570224112388093,0.1406754182445805,0.0586779188168438,0.114416945406044,0.5108438350961296,0.5022932127944713,0.3147149153400235,0.1114357194148845,0.1288383673623035
0.173156003431395,0.2281990536096689,0.11494251212482,0.2150888913195855,0.1499718727387997,0.1385408344814169,0.3387101301642566,0.1172825685194353,0.14235779682695
0.126327248654113,0.1144149518206155,0.1225225340319796,0.172915520115457,0.188970484171631,0.175690836300264,0.2163328524323696,0.1188549879298367,0.1404242957212645
0.0697089017368252,0.1265242974962887,0.0559931633573137,0.0824064240225765,0.1186608826309091,0.1097298431341922,0.2029557988666591,0.060346268093526,0.0621849426284158
0.1004831325019996,0.1172442889452494,0.0970682652726905,0.0789918397486467,0.0869062432304952,0.0705479720105366,0.2786850979699362,0.0650282006925316,0.0738485393237397
0.117330227920575,0.1825045649325222,0.1289519742892225,0.1477273298972188,0.2150455794579296,0.2008822309732722,0.4048761632873541,0.1706108110162044,0.1933586241145938
0.1134049935284841,0.1437386671169958,0.1094487285666653,0.1361909512064838,0.2577957088270335,0.246541929645238,0.2575100992836539,0.1540511790633455,0.176909417486605
0.7098966712283021,0.6468507944155263,1.0,0.1867246328440296,0.173519933814042,0.1866386032896635,0.3987394447193113,0.4700584904358317,0.4760561454312037
0.0451257624921349,0.1002251022405373,0.0591431746646882,0.1318667770346451,0.5168079129586306,0.5011014408419465,0.2854922238300993,0.145862655388411,0.1597472964976528
0.2758304184412381,0.303880383117981,0.2560531149419617,0.3681292506069323,0.1358381750274001,0.1519536040232365,0.1727546229954338,0.192658825730935,0.2010475793134951
0.1035683134547443,0.1411828536589963,0.1006595778973763,0.0628585933893499,0.1341400806199112,0.1243632730302054,0.1948653419424241,0.0643708307684362,0.0841273050233372
0.2299015302909878,0.3179248836552233,0.0893980223261407,0.1941315562937271,0.083143156521181,0.0879456467355659,0.2519362083053154,0.091199275837312,0.1082724890873071
0.1040645188476249,0.124597057930166,0.0888445258869058,0.0957913952553647,0.0766074301641519,0.0566443739171649,0.2546498861089692,0.0654266685821938,0.071211339719651
0.0595113340141403,0.0825480747405868,0.0447352478759832,0.0927901741796367,0.3213204319077899,0.3111928309744978,0.1631224099448122,0.0704553503681359,0.0822480320693308
0.0733681475539388,0.1569233243843534,0.0780859492527772,0.1212520693471903,0.4967205319561818,0.4820543107907099,0.2252092617546307,0.1526719749540023,0.1694170923500013
0.1022529073070695,0.1331655326140332,0.0574906409976444,0.1826885437476566,0.2604547941980402,0.2399262631070425,0.3157906698593624,0.0635735333894584,0.0815060970399443
0.1219651657315019,0.1514215492085406,0.1153666401017404,0.1233455127170181,0.1417187177505613,0.1475648850005108,0.0723167315268277,0.0665137150999855,0.0792330266446689
0.1762040768383869,0.1488079314505249,0.1252858340213467,0.1722627798736132,0.1390775838686158,0.1355658619902062,0.3739621943163241,0.1213419077922077,0.1392701747706651
0.1485646800611397,0.1780726787803194,0.1172360260151876,0.1731900792580883,0.0825179214442582,0.0776276679043133,0.3218203527867004,0.0680482378714782,0.0773017119260008
0.2763473866364097,0.3109459066218439,0.2307406364234148,0.4050137619684854,0.2123202607759287,0.2050123602455783,0.4964766882371975,0.2780814525578833,0.3025996325381286
0.0764335848309519,0.1363652149925229,0.0602213927875651,0.1659031336101392,0.2323368207398598,0.1968632433691267,0.4795291659348222,0.1000035921110526,0.1248167497260803
0.0762799463166166,0.1365861078513761,0.1027026587472782,0.0686295843479267,0.1217873419413175,0.1256161961745656,0.1656177362315631,0.0395340677995103,0.0519968498134955
0.1001004138346615,0.1145471293786534,0.0581936334551394,0.0986449163936989,0.1150930839327445,0.1071848771348786,0.3865642574773918,0.0660849325531388,0.0745220376554605
0.1268462979693278,0.1973504300643366,0.073345441480929,0.1404030136847433,0.2882408632150046,0.273011821033029,0.2045776064480222,0.1231599246919955,0.1480036401747664
0.0765239787294376,0.1244191468976674,0.0675336683395109,0.1024356940154565,0.4227607499262387,0.4105358000755844,0.2970339298433019,0.1221756885857605,0.1361571160131306
0.0933197997751226,0.1465673416802073,0.0851179526360861,0.1140512264022519,0.2546476294496457,0.2283141663208036,0.3597846049484393,0.111290965102243,0.133302201260945
0.0581057897867226,0.1235008761459234,0.1002529145588333,0.1412270055473409,0.4686862765048017,0.4225714743051286,0.3731843560886619,0.1084628510861435,0.1524403446854352
0.1156603537915965,0.1251395539685532,0.0921934369727559,0.1254358484238583,0.1165832484127858,0.1146669449557617,0.2772129541144431,0.0960550234183546,0.1112474750918782
0.2283394111649081,0.26434997999414,0.14424621946427,0.1607920289461041,0.2018271013054484,0.1811727521874634,0.3512287669875459,0.1765457793023556,0.2072645466689756
0.1074936411861063,0.2197621362554651,0.112310581852766,0.1287125724703864,0.5854124214012394,0.585932548936117,0.4332592039334098,0.2975385327723173,0.3027459979712222
0.1205646410826601,0.1940860106108886,0.0762061503820824,0.1164175309673114,0.2623522205541216,0.251488284782967,0.3209047521830996,0.1031780522465851,0.1157422933240229
0.1520074541322629,0.1755943938691358,0.3727470997166595,0.0499910407071779,0.1965907717726121,0.1917618183882168,0.254949347450896,0.1910348286084986,0.204281353361017
0.1187544745723007,0.1547511664780251,0.0723163159590547,0.213218057238771,0.2934442284818945,0.2765708370111895,0.3668618701996357,0.2073508021086448,0.2332840926682357
0.239680098025981,0.2891578252939592,0.1506642764014918,0.3217776553392333,0.1175824875494047,0.1417023841692561,0.1304132825797998,0.1752999523862826,0.1828316346303339
0.0667531754389907,0.1099987554773093,0.0518665384756283,0.1416391717974374,0.3072663777878377,0.2924126114486622,0.3283101589043165,0.1196301846033906,0.1472841499486059
0.1072570537901041,0.1419728720122726,0.087520911341413,0.1243133427347912,0.232612132514283,0.2106276843765953,0.3335581101623718,0.1315127556002812,0.1563762106637864
0.2482904176166167,0.3064499794287476,0.1175088038810788,0.1570220302176781,0.1365981657777714,0.1168665102411123,0.3091893523433709,0.1570142891775857,0.1798170932097079
0.1086177052851622,0.1058780546369276,0.0671926083340191,0.093567381826739,0.3004786745068342,0.2977340518884405,0.2221094489029333,0.1112637638512488,0.136163630629795
0.2801678183121747,0.2792153577075149,0.1059215544622982,0.3591089679334877,0.2180683465017047,0.1688332967918248,0.5037001275684447,0.1786055040071843,0.2197612147255942
0.1016344620392289,0.2480806612081036,0.1082604162613045,0.1529131442468364,0.4265297766198254,0.3963176033384535,0.6733130874652437,0.1427613578102815,0.1770340118503327
0.0465104699372467,0.1224491804879662,0.0566387653825883,0.0973272342713367,0.3170220841204307,0.28893990646659,0.3158690381234199,0.0981676445128536,0.1155852854943613
0.0680767885284968,0.1228210290572632,0.0768190886344886,0.1083079402854119,0.2979823732578834,0.2799681707239339,0.3291537308379393,0.0803696614679495,0.1025034972123389
0.1372749910121541,0.1958735580107469,0.1124264617050653,0.1472436716766735,0.2975567572635484,0.270107072810762,0.4937816487976327,0.1726986575583009,0.2111446040979014
0.0632477741740107,0.1015550510526071,0.0728868457643232,0.1106256421542734,0.1591920180265481,0.1589949168355859,0.3137588331447274,0.0869387793408179,0.0960619110711134
0.0886608357444284,0.0378183266877782,0.0941678036540953,0.1096347184796922,0.2066225117248681,0.1912294799995229,0.2093499478842012,0.0819433912624161,0.0983201853056911
0.1061105571529085,0.1520572783699825,0.1052497986066918,0.1819610885796519,0.2212738045551463,0.200378169740769,0.3725446287764721,0.1126584752778397,0.1375700862552136
0.3275175168461725,0.4291932239719295,0.3394905165301762,0.3703107566560901,0.2749682947925616,0.2413556841668284,0.5204589709695854,0.273786212637807,0.3135085901447655
0.052226365697658,0.0562629271652735,0.0779188747251085,0.1619484149744874,0.1320320069900798,0.1204185564535274,0.3640119325654721,0.063498965901292,0.0742039430294582
0.0962097702850155,0.1505603424207215,0.1057422870331911,0.1078272613336836,0.1870311891875462,0.1691486069880122,0.2572903578590983,0.0594839308796357,0.0696245999661124
0.0730694715662438,0.1429769626812613,0.0811030927389075,0.1375643076615285,0.193188875567939,0.1800246764501364,0.3749934165345089,0.0849889792719202,0.1027489367871841
0.1765359014039386,0.1887413550341751,0.2817787296672989,0.1707044100389526,0.1536428648283319,0.1508922937978661,0.2984707628185965,0.1560217478903198,0.175982582416949
0.1860124993120723,0.2649214958290286,0.1363087143981204,0.228863431952494,0.1158665780013999,0.1278415372115354,0.0652661635538168,0.1695383512293867,0.1794304293664873
0.2591058463724457,0.3030405151397141,0.2701098808729129,0.2390998432480115,0.3514154111494779,0.3376155154038327,0.4212387979978307,0.4314534977106528,0.4475655552186824
