size_D,duration_D,app,har,dba,ifc,nlan,t01,t02,t06,t09,t12,t14,t15,MI_size_D_t11,effort_D
0.1338488400932903,0.2048468127627587,0.2416959125290342,0.0818392340181932,0.2948914635612234,0.1647967265063731,0.1884831201721361,0.3576586971813483,0.3386988754600287,0.2595159068951615,0.1753678552818243,0.2890592482579809,0.3266374931085731,0.2831964569389044,0.2248193372627936,0.1659648177692704
0.0247267418761341,0.0811514723592529,0.1974814489302605,0.1824369132930438,0.0476447598834127,0.1532081001573879,0.3309750417785801,0.1397660591925661,0.2593359301470175,0.1974799061864907,0.4124624303300103,0.4488523719733828,0.4169575929535823,0.1660320147604365,0.3455823792473262,0.013839541853113
0.0808041001266164,0.1491281365328309,0.19425364771679,0.1190928896380435,0.1809167379032759,0.1310190225385568,0.2222727865161609,0.2751079921957972,0.2900430831693059,0.1991120806843765,0.2992829574712823,0.2085483916289421,0.3364670987382052,0.1651397263888808,0.263426876055535,0.0929718557131305
0.043967528430371,0.1180952997594842,0.1289832773687961,0.0879033213143605,0.0719787237061028,0.0832198148955899,0.2301993121601798,0.1685587537684264,0.2010048283908352,0.1021075046404759,0.2148165026050243,0.2566723587549371,0.2520989368501314,0.0941113859338211,0.2957688892017817,0.0564314887410549
0.0135430455452601,0.059467781114625,0.0955792785043593,0.0858861585876342,0.0755465478315752,0.1425462168348047,0.3063946797335942,0.0835712571486182,0.2779036525733563,0.1733287570558208,0.2650993241110445,0.2045889168777539,0.2576079384465682,0.018710794543905,0.2996807296357054,0.0307260142892633
0.1770112091097388,0.2566981759214107,0.191076381411677,0.118590728235213,0.1781752144549116,0.0666671907610673,0.290850232650526,0.2770731731599019,0.2038807178842432,0.0767802004350609,0.2307972260778266,0.3772980806325184,0.1493858054919288,0.1780067076197724,0.3225581938947482,0.2027042701047831
0.0674356509515915,0.1532100689644721,0.1481241233113573,0.0781391947509483,0.3145368762590129,0.1737692062684474,0.1986953637689905,0.3317825713628513,0.425653757450824,0.3570481942617405,0.2831192379837315,0.2726927138733382,0.4338256585018643,0.2171667845383202,0.1860475218918201,0.11362279391681
0.7402591638380764,0.7468302458347331,0.7363020173568575,0.7155287221378624,0.3842709456801472,0.275307255460521,0.6877791896417154,0.6080692602361737,0.0812015050356624,0.2352422732458177,0.7518691672378497,0.7677499196531592,0.0451736866261637,0.6815201595482738,0.7774396481651064,0.7155635871830869
0.0549440713936544,0.1175649484100777,0.1608520893833605,0.1277838879096011,0.1257266326600525,0.1957974049220079,0.2883942488325424,0.1503621551525392,0.2615451321425863,0.1579718831540101,0.2549456309851294,0.1662955101190186,0.2868297002394835,0.1100060314147908,0.2918046012864173,0.0609732280667169
0.0261177205824277,0.1260459652902842,0.0573521139179922,0.0341470224743652,0.0942032040912634,0.052386191570179,0.208946888642113,0.1945869887189159,0.2289718436470922,0.1078154970554208,0.1374458097641346,0.2839249826866461,0.2583689571834946,0.0870810328062894,0.2691591444361846,0.0647049556494241
0.047103922220592,0.0695714231658913,0.1431171617298184,0.1731962573996383,0.0813456642226818,0.2078907341788695,0.4042016697015289,0.0386432100798234,0.221317003162444,0.1956726305809232,0.3399848667067682,0.1696431488000074,0.2635412407682319,0.0682706532910059,0.3049532319745041,0.0311005887232526
0.0492943699714983,0.145751501224932,0.1243003692291298,0.0602540010032398,0.1079034529767445,0.0396627206862229,0.1915076250664272,0.226458038470641,0.2135749870278443,0.1110360797593452,0.1864425876581983,0.2965130202860406,0.2636329872696659,0.1275238129823274,0.2817843363094974,0.0907116262642859
0.0637114764550038,0.1705243111611551,0.1083707845969625,0.0460628953708295,0.1813879827826807,0.1072696110699547,0.1763755014330663,0.2569440673434814,0.2883860008214852,0.1740913471785765,0.1176240232462867,0.255777054932652,0.2841584811647057,0.1517468839840261,0.2447962650800489,0.1116851383131779
0.0678047515284978,0.1356870826689864,0.1156540785248942,0.0862028314356832,0.0931309982682163,0.0803533755630586,0.2376074739707331,0.1796204488713528,0.2029323236880037,0.0991087094848895,0.1820626906837339,0.2233998831531554,0.2291090054619592,0.0854272786641709,0.287940269676591,0.0786184167497744
0.0789871831495274,0.1463360170881804,0.1190867185460334,0.1244791623851565,0.0292486684995178,0.0455085335056621,0.2774575436317349,0.159782337549431,0.1513653462388133,0.0509765525707921,0.2142783123244143,0.2296262071783535,0.2023115226805345,0.0564341809319202,0.3417539932929619,0.0777814838370135
0.0641104622987819,0.0563756355214897,0.2079039421850937,0.233409141781082,0.1216208800302917,0.29026025831876,0.4739093017360586,0.0501722060013918,0.2552013274884259,0.3140881779635364,0.4589452047564494,0.154704929520161,0.3362314689068243,0.1381233195960817,0.3148196098013335,0.0511162262211732
0.0998676416798576,0.0640139530478235,0.3415680585477022,0.3527534205069746,0.253770723364739,0.5225925181184142,0.6434628185654279,0.0591701501783662,0.3760731625907065,0.4275611263968173,0.561902513572889,0.2323457501643524,0.367344377830466,0.2235928772545086,0.3274823095704645,0.089188194403888
0.1966738378588561,0.3350306550159336,0.2695029779684312,0.1818958010357396,0.2668521732857052,0.0725410639222791,0.2540843693046274,0.4302292809991616,0.2667471236516305,0.1812208680339109,0.2884346341120641,0.477209538121283,0.2433764335092583,0.2674412433641884,0.3723853420650051,0.2888082369516147
0.1238329527430503,0.2542542124357968,0.2110945319325808,0.0435847208203979,0.3874695271725736,0.2348838052004986,0.1688492138658832,0.4452879975971067,0.4477355633657817,0.3553377058653247,0.1036471227810706,0.3848759585275658,0.4081701750854918,0.3563522482729072,0.182097832153108,0.1932149680391191
0.0378217233282423,0.0608226438350426,0.185327385662001,0.191241887424036,0.0800891010242345,0.2479398483753953,0.4142865804357306,0.0490661247555858,0.2645259584878495,0.2095884964035178,0.3863818471859653,0.2957691022052793,0.312578886779687,0.1031076383152627,0.3256977801883082,0.0236901127666958
0.0495075886664054,0.1031713797027408,0.1595612341730818,0.1274761370812822,0.0953188172314402,0.1504176364972134,0.2801592611889104,0.143116913079511,0.2306835484389436,0.1460397238355071,0.2706605385973331,0.2309794733579242,0.2870208884950722,0.1186438463298378,0.29985475402867,0.0460037933502558
0.0810149469749463,0.1578146380911145,0.1410878933566471,0.0850641086430999,0.1455928925934492,0.2457827888299596,0.331839983532852,0.1414429095002828,0.1591037021622001,0.1386689178228614,0.0875788297781058,0.2720312793617211,0.1185274006474272,0.121642889957164,0.2730757233911588,0.0932927458455328
0.0624951399058968,0.1579075793312704,0.1436551396518597,0.1187159755011037,0.1048626312928374,0.0112168403323069,0.2559463223836677,0.2433497460483611,0.2170156071622063,0.1113932004811183,0.3333378166802077,0.3945590407318967,0.2759323514509011,0.1342477081331218,0.3311162195572832,0.1168665912525418
0.0547783721293012,0.1427831197812706,0.1319761642090596,0.0655888885665348,0.1252220817102329,0.087969397472825,0.1981741609143111,0.2144893502257141,0.2208108466979809,0.1219713451997039,0.1880217800103366,0.247244527780103,0.2479762380140473,0.1230618532716011,0.2708527212914348,0.0890448478363694
0.0417819811207406,0.0696802546011007,0.1885499675876923,0.2119139481884612,0.0843040043057595,0.2393272937185934,0.4156990949075584,0.0529478696503381,0.2797695181194815,0.2145779435248251,0.3964360854735434,0.2957695997995572,0.3667550049864044,0.1323554642136933,0.3197201470672116,0.0251737372798232
0.0404660187654932,0.0789559431669847,0.198612648315894,0.1696190077231921,0.1170422383878828,0.2959618976819508,0.3904883598648508,0.086494465621869,0.3124992887421425,0.2416392860036693,0.336010557260929,0.2131145069806623,0.3415770686718388,0.1141472644505871,0.307102530941218,0.0365631244477482
0.047397911572589,0.1196342196846073,0.1970495810520143,0.147468434106063,0.0804194508331027,0.1694490928478679,0.305158938814053,0.1748942195850101,0.2431530026807214,0.1675571682923449,0.3295591764722124,0.2706045009451364,0.3519821479681371,0.1213024663754612,0.3384760669074463,0.0515453541658896
0.0864554886535552,0.1531735011704204,0.1338737831772699,0.1782407391059525,0.0502033061484974,0.0488406438155775,0.3219979592269891,0.1887469331768576,0.1672511595689484,0.1140885786978038,0.3258354128738551,0.33613844302165,0.2546797217921563,0.1173682358082607,0.3678090397207557,0.1045312735613421
0.042766693445502,0.0920986001774944,0.2000711971866354,0.1524646709911766,0.1021962980717891,0.1441438334500057,0.2821346782038154,0.1838490334398595,0.2679838863466197,0.1966837747852572,0.367617153959863,0.3037697449800054,0.3633285058050243,0.1593617821213803,0.3107488905827221,0.0447828219571322
0.0330988034250578,0.0982491270867502,0.1429948699043444,0.1363067284731461,0.0650406463830113,0.1072522717342664,0.2871772376919882,0.1627541710078944,0.2535368707327632,0.1567999330935505,0.3453763132710664,0.3391566742905915,0.3598157482094221,0.1387294942138579,0.3156368522257775,0.0303485252693806
0.004620103447779,0.0418295093156804,0.1241472060127893,0.1023536881280177,0.0479607413974165,0.1902589439882707,0.3383993707883527,0.0645780596130868,0.273707020671642,0.2068170954819835,0.2810273793554661,0.2660507815449892,0.3112497317100844,0.0585642210756033,0.3146912518013002,0.005116593525858
0.036911359112535,0.0945192287019899,0.1776389834824927,0.1732175007521568,0.0592528024773514,0.1237789531959542,0.3166050883967877,0.1654637158094092,0.2552323151172791,0.1718758527396091,0.3883555185760819,0.404375580648617,0.3658840216846256,0.1324557242433791,0.3410576484939185,0.030675588002356
0.0598861457956147,0.081533804486433,0.1668398725228419,0.1948444765781539,0.1105184716445303,0.2925462106930734,0.4449003701504108,0.0362415811086262,0.2601506672500258,0.2220631385051379,0.3211387408089725,0.1568419652281118,0.2729868353911473,0.1090109769751759,0.302077479469401,0.044054388227266
0.0557006698270044,0.0659422554140019,0.16207544534203,0.1643109945074539,0.0819523438906483,0.1728081137674644,0.373621354911491,0.0875470872150855,0.225038595793547,0.1967481079097954,0.3579579828721057,0.1619507217751353,0.2594056091353268,0.0998063812558982,0.3077831120640215,0.0467599566752125
0.0597507690428936,0.1279529340211909,0.0885394474400378,0.0812011048012264,0.115099334791388,0.070095033464451,0.2415003778393515,0.1837453107404131,0.2585913308966331,0.1461602226529906,0.2089803834930626,0.1897019205382916,0.2875606657336123,0.0778900307268971,0.2655242337679018,0.0713963829034755
0.3450402661690354,0.422398925158806,0.3124279392599847,0.3420993519016618,0.1825067247249156,0.0654771197786225,0.4259857962839188,0.3579343845464056,0.0962418095756005,0.0850851665443528,0.359877720931011,0.3823192752217367,0.063679122994119,0.2465499919931612,0.5386249212184087,0.3842655566918624
0.0503772602447504,0.1601641821788931,0.1774582847097874,0.0890880101642662,0.1735228342613613,0.0564021959391609,0.1891285811141194,0.3112643384366401,0.2773481966268918,0.1713438375668393,0.2795403286595109,0.3915012507178529,0.3230275725080713,0.1795313961619717,0.2884172238941778,0.116765635346172
0.0387450481386371,0.1044742096119924,0.1445684155350489,0.1420219153618695,0.04037668467295,0.0882590955661982,0.2839948452060055,0.1676752898711102,0.225378919856771,0.1205085932431997,0.3157690784276308,0.3583447145828491,0.3270441126484781,0.1105883015705915,0.3275064789710028,0.0365064799723759
0.2432346711500204,0.2932771184376328,0.206169076128432,0.2821646273754477,0.0428845157510714,0.0659124260366658,0.4216587367791267,0.2081948995642779,0.0301291311718853,0.0301313353549388,0.3034463110111932,0.2935303816431031,0.0645361713266293,0.1597887703717685,0.496269312342882,0.2504922033520497
0.0836431097305222,0.2289357381009491,0.2148990412340778,0.0486737561270852,0.2917699473778384,0.1128222520328208,0.1437303656692001,0.4009713292058368,0.3476847911616286,0.2545438369055379,0.2071748154159483,0.4655726227140664,0.3818324031224352,0.2849542902762002,0.2413599367051315,0.1818971781751334
0.1586990066778721,0.1183864179318865,0.268052878109927,0.3246376174555648,0.2055614704027973,0.3970123916798211,0.5930016463143343,0.0819789340024406,0.2439876280110284,0.4041820017158256,0.5500000377311371,0.1052979594536766,0.2816988159213227,0.2188351957683423,0.3401291573679323,0.1296088447026456
0.0497351828140452,0.1527573167411053,0.1232896113750815,0.0730842608632087,0.1368470110372479,0.0547876084921472,0.2068013886547277,0.262371267737176,0.2553691141617286,0.1547440315258187,0.2370804591639677,0.2942891104711983,0.3220631724174463,0.1415656176047882,0.2760806108960202,0.0952916654975905
0.0959640772079785,0.1425421800795297,0.1660344309716595,0.1495406261555368,0.0715985110201467,0.0923409835147334,0.3182795514624405,0.1403728974176697,0.1112894885233807,0.0699509158026934,0.2732329809378301,0.1547621821323846,0.1449060946520856,0.0463780500186209,0.354455731411915,0.0879042752495286
0.165015295987014,0.1874273016569587,0.1676550430386648,0.2159684199862017,0.0822058373438637,0.1370670309777869,0.4249935585098352,0.1378228171220349,0.0990037574497444,0.0646838478878132,0.2917930715245195,0.2192261647950291,0.1244322364993353,0.1149510554522762,0.3839826488309127,0.1490471692933964
0.0826733874761282,0.1195479592189068,0.1403509126793457,0.1197919993297044,0.1080529866202746,0.1247162796536603,0.2894293164091205,0.1665951074931436,0.2296632888567644,0.1297965083969373,0.2187514828891735,0.2046313587426436,0.2408511736930687,0.1098185501528604,0.2937298005824319,0.0737101750861951
0.1448326305947233,0.2077933830763924,0.1343663857918333,0.1987486252909625,0.0141664183970481,0.0688751677153263,0.3738961864856455,0.1397758000931198,0.044052088757293,0.0234072928856603,0.2530826782875018,0.2623842727425464,0.1005127424437092,0.0772619675746931,0.4215709050804774,0.1496677481492409
0.1210415368188086,0.210493105209696,0.1366663077273372,0.060738845683871,0.1662057044934986,0.0803963676818661,0.2381910541577746,0.2488073380517831,0.1683730197042666,0.0822913838053291,0.1115211671900863,0.2722939798702625,0.1442577010092473,0.1368955272458294,0.276296057615236,0.1491525259509379
0.1626924744474007,0.275525212851872,0.3227809967549094,0.1496731099091981,0.3628610865774172,0.1154858717456654,0.2030277911155091,0.4400945470096775,0.2992471647345322,0.2585003959452234,0.3324906527766366,0.4699911135515996,0.3034922965748012,0.3397391558055563,0.294521021756993,0.2483025682735211
0.0469056812212006,0.0711124523721973,0.1826177529517708,0.2097676256900946,0.0843718041816412,0.2311176464591015,0.4121952686583959,0.0671572353822937,0.2617708127761367,0.2330542731310244,0.4115029053197486,0.2529940833113318,0.3625292732782289,0.1337673532869656,0.3193456508588231,0.0304024897845435
0.0519806409057385,0.0590629261826245,0.0373941808469421,0.1035823844282761,0.121812809216648,0.1490537004729255,0.358854704250102,0.0987050383189931,0.2710038629156534,0.2307596651220069,0.2618368791502309,0.0924090529375917,0.2428907377910043,0.0302821261936059,0.2443516799646441,0.019965351013882
0.0716749534001756,0.1725173659683732,0.1298762597061095,0.0606634440237237,0.1876050609390563,0.0948182336208932,0.1937519187311005,0.2668713570473184,0.2973676084868789,0.1872231755085447,0.1640706090733264,0.2785500571062609,0.3200085280103023,0.1649662179091729,0.239296961230598,0.1144631307255049
0.0683278818845979,0.1110770652275271,0.1613438165900626,0.1590487919787737,0.0793442756724257,0.1357928182771043,0.3162452339580464,0.1340681651363022,0.2141373962959051,0.1470943917347101,0.3401505840802213,0.2011419056924199,0.2799089001384072,0.1035076057386133,0.3133691455646001,0.0665764358690688
0.0363507659553681,0.072761495044435,0.1695560044732545,0.175410288375968,0.0721714007256401,0.1724413934507279,0.3625070632131042,0.107916367856259,0.2487124208328165,0.2235929909887443,0.4027391828936081,0.2775797482641277,0.3627971873791651,0.1273088762667781,0.3273415372339151,0.0286439119303197
0.0588784286215305,0.1202630678218524,0.2272778787344841,0.1205671557035195,0.1448201774630133,0.1033564192822354,0.2194213447396632,0.2566821206120215,0.2719858036494703,0.1750668565823631,0.3356682914582078,0.3373378501234326,0.3389011966535553,0.1860943130249254,0.2949083443472063,0.0778135108507206
0.0565276357921094,0.0899310065045153,0.1597130577501193,0.1565223773153312,0.0736502408407756,0.1660411886608409,0.3469274151983926,0.1104414796394543,0.2286913570190963,0.1790160658321222,0.3182108711573556,0.2386666756428772,0.2995188021271349,0.1053122677782084,0.3145789930001154,0.036071741677754
0.0412938262205143,0.068324422773935,0.1894076683354439,0.1833513850039652,0.0665820350454424,0.2309062038487281,0.3999759840742816,0.0731611686545644,0.2312423190899578,0.2223192939586937,0.3727960854433584,0.2239716043434711,0.3276152554984967,0.1103197578275484,0.3374196298267355,0.0387664723641822
0.048508628762379,0.0619488297494785,0.1911541269143901,0.1934982685678977,0.0813181153680049,0.2274699985640632,0.4132605233365357,0.0553007543599893,0.2467267616483198,0.2311912541309549,0.4036084417071466,0.2803625588990638,0.323080425174047,0.1216383587438688,0.3187099709019489,0.035509399834308
0.61750240863598,0.6432520003242498,0.5789302777230777,0.6224462083897363,0.266190780822522,0.2166795172157026,0.6363286829925838,0.4867181787222742,0.0577090709945579,0.1784393139795934,0.6096907298546914,0.650343237605951,0.0747457673425643,0.5930994874023345,0.7259387348666795,0.6140981297488299
0.0682974562492016,0.1347935488081788,0.1421901578597132,0.1306887044979701,0.0593190626966842,0.0825737342475341,0.2836981802439877,0.1601644194038007,0.1931226769130698,0.098377144820099,0.276714410759713,0.2394510305762902,0.2591228533376697,0.0749735384079093,0.3232061210154703,0.0722415763422619
0.0611725817546898,0.1411560211071665,0.0880837711207151,0.1016071151746681,0.1699852863821667,0.1933231519807021,0.2848473364828622,0.1733972618431916,0.2548582609660629,0.1316024991370287,0.1552709310930448,0.1258518814039652,0.2152383780507053,0.0963021628304073,0.2434674837093472,0.0912483416340577
0.0717305948583997,0.2104563588741269,0.1419916259677725,0.0042222104768579,0.3114797782058757,0.2312766730782246,0.1709416349331002,0.3569994171283661,0.399425742012809,0.3068645833911748,0.0427033241087361,0.3269184161983914,0.3115907089546852,0.2547308664132016,0.1917500052830094,0.1429555085029077
0.1437085320652878,0.1722724734404783,0.1746890446824553,0.2368709513510559,0.054641454130827,0.137489483820653,0.4208852854098746,0.1228318256261433,0.1154288526956742,0.1006369536403824,0.319015432168227,0.1987300223214939,0.1773136433490169,0.1387937634636564,0.3872015786868504,0.1306346816829698
0.0648004799049991,0.1878928009142461,0.1637198459544786,0.0386003391572794,0.2132745998350148,0.101992001746217,0.1618721088882152,0.3155407130560263,0.2758709397001688,0.1924521646829511,0.1680668247734478,0.3340902132571994,0.3022174616379721,0.2089091939029805,0.2462308361405882,0.1355696439296305
0.0896896726469134,0.1400602495326226,0.1495975010607191,0.1810311419732326,0.0512498326998196,0.15970528042715,0.3816652002949029,0.0916338919820643,0.1527334446541405,0.1237859885653442,0.2805917733780905,0.2583973278601865,0.2409603269754638,0.0997751343789098,0.3580843112983471,0.0707304045856118
0.1306273568227337,0.1929787221240746,0.1784228250078851,0.1615442502940758,0.0696366311566879,0.0904756856843737,0.3197788748757054,0.173631297912657,0.1656336161398946,0.0726158795463954,0.283929980242645,0.2364063682701105,0.1934625189294269,0.0906555590168476,0.3633818347942008,0.1481369918341995
0.1096559431323589,0.182954670559587,0.3030948314016519,0.1993128547603382,0.2890627087815521,0.3306533438594418,0.3181117002850915,0.3328366958378674,0.392304525772346,0.3370490654544437,0.3350038239397673,0.1893906753173919,0.4754357511419695,0.2380085162211933,0.2876312651268455,0.120448668981867
0.0682574194789797,0.1070333614412628,0.1581351151844753,0.1049042322643454,0.1135515950456932,0.1367970453850601,0.2652664478255315,0.1756636235006597,0.2397124797201084,0.149737126407168,0.2381397608369707,0.1947453751538883,0.2615521670726459,0.111340316524853,0.2825452898129509,0.0612112029411994
0.1111254443976824,0.081601268267261,0.3536671435495204,0.3658573956909723,0.2927981740113233,0.5771267679126969,0.6806237092491149,0.0485373012042226,0.3804610432275694,0.4421289311649765,0.5551754180487916,0.1779780578485545,0.3711457849521659,0.232606903088916,0.3156077877269715,0.1012040929319997
0.1651773652948666,0.2011386922909995,0.1897332537410737,0.1695789410277283,0.168863646586356,0.1263897785869031,0.3194553707050558,0.2219647399597416,0.1764528225875326,0.1270065263439023,0.2258393435705454,0.1593062277143621,0.1673545785143056,0.1464375041607403,0.3138141191798674,0.161153568904652
0.0652356580650688,0.1151192285741874,0.1936821124933985,0.1274991883786959,0.1238321567607914,0.2045821982902156,0.3039234021319991,0.1772019542266256,0.2520153457648214,0.1754178135438802,0.3103481460894584,0.2315501993596839,0.2887649429578952,0.1332637875318894,0.3177646836319063,0.0617829054984638
0.145550842238079,0.1405709031853128,0.2111246804487741,0.2972583636213539,0.1486036909746543,0.2847507323093264,0.5340703650204457,0.0847851960067587,0.2026169624811938,0.2344271653698601,0.4281383417023215,0.162918996334779,0.2387255897933985,0.198902517946217,0.3596581212982512,0.1295597556605695
0.074097747241777,0.1267611860006943,0.1274604589709035,0.1439135718722645,0.1645281387080984,0.2265853435936276,0.3391838750098614,0.1208552100375519,0.3065415230015769,0.1885249688626779,0.2426845539777873,0.0884661158785846,0.2330518143437363,0.064080113256659,0.2760315775042804,0.0761041654884729
0.1375244185472256,0.1893449372055013,0.1687790136775648,0.2244967126335714,0.0328861840789174,0.0709220839090694,0.372554117928327,0.152976437922517,0.112443394401708,0.0750560187869975,0.3008263496327851,0.2609382345003773,0.1781643207281117,0.103158480377909,0.414193371568391,0.1364402510985952
0.074862727574683,0.2017393806940266,0.1685146405034492,0.0313634935642387,0.2598833578193712,0.1339804867371156,0.1585554883218206,0.3456755128860465,0.3540422541260675,0.2363060969346721,0.1182518804643842,0.4020234524964305,0.3447445301368168,0.2255167009563921,0.220187618356336,0.149385644195329
0.0608315308416521,0.0945179041730581,0.1589135649932673,0.1878559927069009,0.0932029717130999,0.2249514121498429,0.3980689225431331,0.0655868590814451,0.2476612060130338,0.1880770629606906,0.3321059172499347,0.2187008515887014,0.3014251727345624,0.1143287164246226,0.3098319602708268,0.0490551064493081
0.0529941990098283,0.0765656625483282,0.2200382159301855,0.2390777081740964,0.1230440450648674,0.3400169782018901,0.4808048799143644,0.0450547980523255,0.2664994493595526,0.2604961244773361,0.3842003216202124,0.2043908158145998,0.3399376457847731,0.1358457653412063,0.3279103422371812,0.0432180813882215
0.0271088142057192,0.077231169826448,0.1826401023797452,0.1739148542890107,0.062137805419745,0.1706132899448681,0.3362440926309112,0.1215506069642604,0.259004686430785,0.2049609141226645,0.3826687148903447,0.3437731052048946,0.3893030260477743,0.1409615236461781,0.3313910949827421,0.0189319282083336
0.0439609780088675,0.0885262501494387,0.1783107794335152,0.1844103039789091,0.1005825180576969,0.2380764736439272,0.3749449459831892,0.1074805321343443,0.2747386819737059,0.2436258407759839,0.3689355686679396,0.216070670680984,0.3777371924449082,0.1225761164537352,0.3208513585987351,0.0331278579657316
0.0249166793500303,0.0810509078115145,0.1845232240632219,0.1805330625709859,0.0637661406869969,0.1594944962103675,0.3290128881863831,0.1469667714344918,0.2939434215131839,0.2161432511075136,0.4206423854814491,0.4438103076947393,0.4468196832872592,0.1811571769975232,0.3320242379177867,0.0116973564760651
0.0896041046723119,0.0553283342320193,0.3029232647245906,0.3121154521217725,0.250587329484412,0.5468669002080448,0.6331418573517286,0.0215506013980315,0.3817361895534203,0.4465071327375116,0.5064156915720137,0.1184446929814034,0.3313700616013928,0.20193441749362,0.2815670589318385,0.0675060155350892
0.0342642834586007,0.1148776203797881,0.1430406099650979,0.1245919611971333,0.0916733834183608,0.0614734823997021,0.2517355040441024,0.2237059120181346,0.2365778165330682,0.142644938531227,0.3253997403121201,0.4213477165398582,0.2914275958443726,0.1161448452080666,0.3167398998718127,0.0687021871149798
0.1224690584621922,0.1667231456460322,0.1497778616076598,0.1133671658204778,0.1537145808884412,0.1084045784395506,0.2800765450065335,0.2152169517624163,0.1945162996331388,0.1163746149469317,0.1644242940937054,0.1999394544844659,0.1875433305363973,0.1439294313650047,0.2870977017701996,0.1268742094147774
0.0382855863945683,0.1089861655166156,0.1068222212496941,0.0802104545788355,0.090893679346948,0.0466839134669372,0.221626806050075,0.2004451583601263,0.2368968163569246,0.1376030365522305,0.2326362749903864,0.2633099444509164,0.2929489174807628,0.0896024403154364,0.2793743951395606,0.0543341539478068
0.0730361087138559,0.1746199705289987,0.1459015555977799,0.1221918013522053,0.1571225006837725,0.025362603514274,0.2609774485772055,0.2918470817291693,0.266051467579501,0.1764050035429042,0.3488745223515483,0.4372421217654177,0.3135052281785599,0.1807437823870203,0.3170571512140944,0.1349007297515238
0.0656746518044147,0.1238972804096421,0.1567776692898373,0.1454590163516091,0.097753289173784,0.1123466363641835,0.288248271089623,0.1671718244682086,0.2547240748157537,0.163853395303743,0.3381526204962728,0.2454350700934716,0.3276219963012678,0.1162396492870501,0.3002749107436282,0.0688926350924845
0.1148180300228133,0.2840758775323991,0.2873056303574256,0.0060156258982343,0.5015096882338458,0.3161299182523286,0.090743684756635,0.5346311398874188,0.5436289618628234,0.4741489019638477,0.0408471186262066,0.5357248104604855,0.5119248380208955,0.4536736751682492,0.1250356904816886,0.2150981165708899
0.1083221609906539,0.2109511057232503,0.1633290028719148,0.1157993884381566,0.1640242311147652,0.0416921108356476,0.2388118063684452,0.2926717026353859,0.2241896211396351,0.1132889251478525,0.2736149976031851,0.3639794136466108,0.2043377244791715,0.1507338064123455,0.3171427589247101,0.1635934936668814
