AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_8,Generated_Var_10,Generated_Var_11,Generated_Var_12,Effort
0.20615679,0.23489770651022934,0.19414723,0.2563621,0.1715185,0.52401984,0.20476683228600992,0.10608847,0.6491685,0.12561116,0.11857568814243119,0.11339423,0.11779751,0.5093447,0.5810589,0.15047184902831096,0.5117383,0.4601097,0.5755129,0.7417171,0.37174287,0.36699677,0.54053694,0.6251069925106992,0.16594869
0.16533944,0.16843728315627168,0.14456998,0.23651126,0.17898437,0.63312995,0.14457843867470632,0.16371417,0.71224886,0.11594709,0.09370873662912632,0.12135506,0.09961201,0.2595133,0.38832378,0.12729968763798127,0.42056465,0.43128777,0.32905674,0.66585666,0.5386255,0.427145,0.47002384,0.591182659118266,0.14250414
0.16539422,0.07009679299032069,0.14438516,0.4334571,0.15076132,0.52523315,0.11720073703204423,0.18659157,0.7877852,0.12617181,0.1337122166287783,0.10680395,0.123872176,0.3206401,0.38438556,0.14777443886646635,0.49733067,0.4072733,0.60147524,0.4547462,0.5645013,0.416152,0.52108055,0.5661566566156657,0.1680463
0.15892658,0.18897704110229588,0.070092455,0.49782956,0.13362795,0.4998184,0.16479948988796939,0.104580775,0.61505705,0.6228532,0.6302497969750203,0.6066117,0.6138534,0.2463052,0.3399673,0.6171539770292387,0.4086256,0.3683815,0.5065737,0.5951484,0.6137886,0.421566,0.6126645,0.5426457542645755,0.6028792
0.1546305,0.18682248131775187,0.17618492,0.30847108,0.15319197,0.5721019,0.19327047159622832,0.103053704,0.547534,0.009120336,0.014893208510679148,0.0235094,0.013948207,0.3849557,0.33475745,0.0816536598992196,0.24746752,0.38078117,0.31555843,0.43551597,0.602569,0.4292841,0.5135201,0.0,0.08394031
0.1609703,0.18970675102932488,0.13183331,0.37714148,0.09674972,0.5347779,0.1333986480039189,0.15710211,0.62713397,0.035470866,0.039638582036141796,0.06886422,0.07280189,0.3805109,0.39770263,0.06853507911210475,0.12564611,0.12732601,0.508646,0.479589,0.55855274,0.17917824,0.6265441,0.37054433705443374,0.05687326
0.2836932,0.2810625418937458,0.23824112,0.50336725,0.17024957,0.5266741,0.21989320319359218,0.25045937,0.5164703,0.20631485,0.20866033913396606,0.19344431,0.21411636,0.2766569,0.23039213,0.38046764282805856,0.5360975,0.5108681,0.55878115,0.62578046,0.4961324,0.42370033,0.6396383,0.3355472335547234,0.39078975
0.1662378,0.08172606182739381,0.17240645,0.35904914,0.14787719,0.60908264,0.1380277382816643,0.14680502,0.58731055,0.085974336,0.09637913036208696,0.08341649,0.07748943,0.25999054,0.48231757,0.12468268748096126,0.5194731,0.26899338,0.39111853,0.7664857,0.5023595,0.4281206,0.5441438,0.6678568667856868,0.14208283
0.95359683,1.0,1.0,0.63788646,0.70397264,0.81706166,0.7692248461534908,0.4723408,0.37958497,0.13971348,0.15699751430024855,0.1623036,0.16439348,0.36746508,0.52909094,0.7554138453248308,0.58349466,0.3631134,0.7870941,0.540971,0.6411147,0.43725395,0.8286964,0.587456158745616,0.764361
0.30153134,0.3421775657822434,0.17521966,0.6615032,0.21071802,0.4324356,0.14381893862913633,0.5074489,0.63941383,0.16273493,0.200747409925259,0.16498798,0.2051195,0.12320778,0.29068702,0.4545099072705944,0.73732615,0.526,0.65875864,0.5619705,0.540912,0.5477505,0.85995746,0.5748314274831428,0.45546523
0.16127858,0.2116807488319251,0.07511181,0.44758052,0.17640166,0.47333115,0.18190093091405585,0.103103064,0.3510192,0.13324979,0.13802853619714636,0.15513133,0.16645281,0.43417197,0.09333102,0.20481139228868353,0.35801697,0.3336916,0.49775267,0.6263902,0.5911432,0.378397,0.6121718,0.2187891218789122,0.20452988
0.087459415,0.12195986780401322,0.1250312,0.12712088,0.12449147,0.41517386,0.08639671518380292,0.14301196,0.67685485,0.32215226,0.29948384005161593,0.27375185,0.25476968,0.447301,0.5354475,0.15750529945031796,0.51465607,0.5226946,0.40863943,0.5948938,0.61564803,0.39477444,0.5938443,0.4568301856830186,0.17023098
0.22402531,0.17548258245174173,0.30866605,0.32075658,0.10517649,0.5172697,0.15192422911545375,0.29554567,0.5415802,0.18107764,0.18531365146863485,0.15195167,0.14912838,0.30949757,0.5376121,0.23105296386317783,0.332829,0.31207943,0.2074461,0.48540473,0.53538406,0.42829132,0.68061554,0.31356373135637317,0.26210722
0.24299696,0.2527343347265665,0.41348532,0.2160259,0.06506849,0.5006254,0.16748504004910242,0.29609028,0.62154144,0.11200762,0.10124496987550301,0.10305964,0.09247301,0.37538645,0.47515202,0.17879560072773606,0.5239444,0.28328896,0.5369034,0.24596408,0.62389743,0.37264442,0.5384756,0.5919092291909229,0.20159629
0.29563314,0.42590059740994024,0.031002084,0.6702559,0.22759312,0.57007855,0.2209141132548468,0.22483873,0.79626334,0.5298053,0.5590068140993186,0.50881404,0.5580179,0.24943021,0.44766334,0.821088249265295,0.37897396,0.29269314,0.90295506,0.35927197,0.9592891,0.32029057,0.91287065,0.5567217556721756,0.80208045
0.19574526,0.25914341408565855,0.21312514,0.26886758,0.11749089,0.5636577,0.17665015059900904,0.20311007,0.5605202,0.38865933,0.3723265627673437,0.37776828,0.37186086,0.3467694,0.30959827,0.44367926662075596,0.47124052,0.5174675,0.5029535,0.5365634,0.6767928,0.4446392,0.48130524,0.4673307467330747,0.43396518
0.12908012,0.16483081351691864,0.13623609,0.3294655,0.11187117,0.41403997,0.1120565767233946,0.18293521,0.7080085,0.14354132,0.12166204783379521,0.13489513,0.117922164,0.15346578,0.47952333,0.1229397133763828,0.41504812,0.33201122,0.41412306,0.81017053,0.4490825,0.21203518,0.7158767,0.3427168342716834,0.12593864
0.22093904,0.22711620728837925,0.25196505,0.29170364,0.17666787,0.4952675,0.22794877367692643,0.13386853,0.49501348,0.1313813,0.12473838752616123,0.14501911,0.1421236,0.29690236,0.278111,0.2179812430788746,0.48120594,0.5166931,0.4741516,0.5511032,0.59153724,0.45111084,0.5671073,0.4446573744657375,0.22598828
0.08688205,0.09709892029010797,0.11418873,0.27345002,0.036520727,0.4716406,0.08001009880060593,0.13909757,0.56616133,0.07856877,0.07245992875400713,0.09004069,0.07931596,0.23791818,0.29177412,0.07421167445270047,0.5724225,0.39462566,0.5770197,0.51866066,0.56848514,0.3963623,0.63694406,0.5375823537582354,0.06836668
0.1158369,0.17381481261851872,0.14185576,0.22982892,0.060922775,0.46080545,0.09025020541501233,0.22021458,0.6064275,0.381188,0.35811164418883557,0.37278762,0.36470586,0.24641383,0.27484614,0.32084245925054755,0.4707985,0.39774036,0.6342964,0.48220435,0.55621606,0.3369484,0.6499091,0.30427663042766306,0.31677726
0.20121393,0.2209467679053232,0.15614086,0.45476618,0.12463732,0.66355026,0.21030183261810997,0.16729014,0.5075185,0.5035645,0.51158589884141,0.48522475,0.50475144,0.25436634,0.38469785,0.6562966393777984,0.5551281,0.74407005,0.7816334,0.52774704,0.5913063,0.7363844,0.7191141,0.41336230133623014,0.6399093
0.16743973,0.2496236050376395,0.15685749,0.36175382,0.050998084,0.39523223,0.1383335183000111,0.21544427,0.4843355,0.5440354,0.5286381871361813,0.5271155,0.516185,0.42847645,0.42518783,0.46716762803005774,0.5510292,0.5629511,0.5019951,0.45857018,0.62899935,0.5968256,0.61495996,0.5212880921288092,0.45581305
0.08458791,0.1330516866948313,0.08881738,0.3806358,0.06145887,0.25004572,0.05877145752628746,0.14162385,0.5358474,0.70978546,0.6951144304885569,0.6864709,0.6727292,0.3734486,0.22251514,0.225361033521662,0.29433155,0.08225441,0.36627007,0.525517,0.8181286,0.14898014,0.59679717,0.7423467142346714,0.19044165
0.21748713,0.2517509548249045,0.2625235,0.27949834,0.08725518,0.6036116,0.18411151104669068,0.21688324,0.6695627,0.38613543,0.3750865624913437,0.3574451,0.36038864,0.49642512,0.3911792,0.5105230306313818,0.3109746,0.5791788,0.40709257,0.3002993,0.6330365,0.45350838,0.6252218,0.17286433728643372,0.5101346
0.21032059,0.2603968739603126,0.08419061,0.51954883,0.14783765,0.43507874,0.15026028901561733,0.18952894,0.71140444,0.1266064,0.11710436228956377,0.116090074,0.12306725,0.26633656,0.47918934,0.08746206524772392,0.30135107,0.21734428,0.59281635,0.6646379,0.4505676,0.10841656,0.44722295,0.3142338114233812,0.10066372
0.28458807,0.4133851086614891,0.284859,0.51939607,0.06281878,0.30390757,0.05305857318351439,0.72903883,0.94097114,0.33582023,0.35436704456329554,0.30251768,0.31814754,0.07643768,0.20737779,0.6298948877936933,1.0,0.7324524,0.37391806,0.45329106,0.6775093,0.7021189,0.4284505,0.27696707769670775,0.6207107
0.11780894,0.198301560169844,0.06468717,0.41106582,0.15218987,0.2724343,0.06751554905093295,0.3230127,0.5028006,0.14710881,0.12539026746097323,0.15430039,0.14356059,0.22612743,0.17042899,0.0818283149096989,0.56897783,0.37870407,0.5414729,0.75168884,0.5434987,0.30022812,0.5301726,0.25317480531748054,0.08721092
0.10724953,0.09767878523212147,0.08503261,0.40288323,0.07514775,0.44461623,0.09945261596715696,0.13750163,0.6934735,0.13574316,0.12245858775414122,0.1260135,0.11446823,0.22146702,0.47071436,0.09303109558186573,0.63467693,0.47527027,0.5456414,0.51087314,0.4686504,0.43675995,0.48865816,0.43557111355711137,0.103858486
0.14455828,0.16748671325132866,0.12317246,0.28786075,0.14580132,0.61160934,0.14760941885656514,0.12243257,0.66701216,0.11684525,0.10938736906126309,0.13283928,0.12360571,0.41987568,0.34577876,0.12598404755904286,0.23744345,0.16534805,0.37656498,0.6797918,0.36436257,0.19591904,0.58124363,0.39492670949267095,0.1361529
0.10278101,0.08521612647838735,0.084153056,0.26674804,0.122666046,0.532766,0.09739684184381052,0.12360581,0.4631316,0.15843989,0.16780979321902068,0.15794164,0.15616788,0.38034683,0.30520993,0.12674767760486066,0.34474564,0.28975487,0.32182026,0.47986293,0.5178722,0.4522171,0.559845,0.5546290254629026,0.14501081
0.19939965,0.2092810090718991,0.16107477,0.18281138,0.2874596,0.6119082,0.19943559196613553,0.10005979,0.7390133,0.09881878,0.09268970073102992,0.10715569,0.10071232,0.42790288,0.38372505,0.15081374904882494,0.28453064,0.45425606,0.4460516,0.57485723,0.5378234,0.45457554,0.35399964,0.3160695116069512,0.16537122
0.14281538,0.06969251303074869,0.111557335,0.28166962,0.22864555,0.6777961,0.14350137861008272,0.12380355,0.7900413,0.10228858,0.09233480076651993,0.120829254,0.10841514,0.25287545,0.26112172,0.13980548838832932,0.41793966,0.46469402,0.31317806,0.609723,0.58155334,0.4526329,0.5785897,0.46760468676046874,0.1509432
0.19559342,0.19838722016127797,0.20012818,0.2483363,0.23315257,0.6686306,0.2252887935173276,0.09121361,0.5041489,0.06129782,0.05408043259195674,0.0603711,0.03989095,0.2808193,0.3762665,0.12405916344354981,0.6167989,0.5481043,0.4929304,0.5842806,0.55134106,0.545661,0.52017295,0.6166035616603561,0.12432931
0.1923776,0.18893150110684986,0.18120013,0.24643777,0.18006343,0.57544494,0.1953811117228667,0.09944367,0.6167749,0.11207667,0.10578006942199306,0.11647405,0.113175444,0.34492707,0.5743449,0.12454994747299684,0.40908003,0.5242834,0.577755,0.6927239,0.41510826,0.44745445,0.6049912,0.5369241536924154,0.13223301
0.18915156,0.13645456635454334,0.28134158,0.31428367,0.10096526,0.4773452,0.1397313583838815,0.23259589,0.51333314,0.092865855,0.100405519959448,0.08549939,0.08030791,0.38083512,0.56303084,0.1355019281301157,0.38548374,0.36261177,0.38403082,0.42674425,0.63566244,0.45182228,0.6311353,0.4623119062311907,0.15394087
0.22342595,0.2331678966832103,0.1815805,0.4460811,0.14766018,0.47175604,0.19701261182075672,0.14321975,0.66395456,0.15909822,0.14688694531130547,0.14211525,0.13934268,0.4478859,0.62749344,0.15980610958836658,0.25482845,0.2478857,0.4359126,0.7153269,0.29558092,0.2051382,0.5223567,0.24516024451602447,0.18486567
0.09043673,0.12208858779114122,0.10366549,0.18042554,0.16660872,0.34028476,0.07554115453246928,0.18256968,0.81025195,0.21757384,0.19819458018054198,0.20676522,0.19898956,0.3700693,0.42158273,0.11609964696597883,0.29773235,0.28866577,0.48835897,0.5832233,0.621295,0.20069504,0.46601966,0.298804189880419,0.12883012
0.13038358,0.12302419769758022,0.07416719,0.42697597,0.12518823,0.5471586,0.1445265186715911,0.089578,0.6175158,0.05556052,0.04936572806342719,0.07021925,0.058494788,0.123600274,0.3878232,0.06727051403623086,0.6129422,0.48045635,0.59862137,0.59448946,0.4311953,0.47429943,0.54339075,0.48346714834671484,0.07263101
0.10711017,0.1321584267841573,0.15391488,0.18322556,0.11641374,0.3851692,0.0936593616195617,0.15091793,0.67189324,0.16887061,0.15763729423627057,0.15195303,0.1415338,0.30394453,0.500427,0.09754983585299015,0.50057125,0.3879099,0.5960107,0.5811363,0.5420021,0.32188988,0.6640929,0.5847153084715309,0.101997435
0.08501884,0.04966760503323949,0.095555305,0.2852242,0.1367886,0.45836952,0.07763260465795628,0.13581884,0.57794267,0.39875004,0.37801300219869977,0.35999584,0.35025197,0.31132358,0.38490108,0.15921363955281836,0.40125847,0.2559471,0.46892452,0.5675103,0.52725637,0.27419662,0.38185072,0.3913990691399069,0.16492048
0.19341353,0.17483131251686873,0.14376989,0.46027935,0.16843146,0.6339526,0.20581959234917555,0.12642656,0.44748005,0.2764689,0.26396430360356965,0.2321155,0.20211369,0.42865264,0.7781012,0.32915491974929517,0.6990423,0.632267,0.36254692,0.66458875,0.57745206,0.59533215,0.57036626,0.5434102543410254,0.3637359
0.17339504,0.3302840869715913,0.12940176,0.2543651,0.14975186,0.4369394,0.219716383182983,0.0947976,0.6392393,0.6094446,0.5836542416345758,0.5375134,0.5227184,0.54312325,0.6130947,0.46065416763925005,0.54553366,0.58615017,0.4205718,0.4645172,0.37552553,0.56117344,0.31578186,0.40716128071612806,0.47478178
0.13519308,0.11823839817616018,0.08457209,0.29573908,0.15706468,0.56085247,0.11767067706024063,0.14642866,0.5714092,0.20558883,0.19861574013842598,0.2123057,0.21343741,0.26073954,0.20335454,0.17567537054052224,0.50667477,0.46184063,0.59375525,0.68618834,0.41414636,0.3902235,0.41792333,0.502800650280065,0.18451071
0.07937156,0.07862012813798717,0.10192561,0.22630924,0.09972503,0.3721289,0.05949081856944912,0.15949051,0.7293253,0.18096882,0.16529567347043264,0.17922877,0.1689393,0.2476548,0.33085614,0.1101001116060067,0.35697556,0.47579002,0.46120787,0.61807597,0.59972095,0.36572456,0.4048116,0.4159346015934602,0.10835883
0.14587477,0.18744875125512486,0.08082184,0.3799187,0.1853436,0.3305491,0.14726396883583814,0.15253758,0.57266784,0.41652596,0.41094951890504805,0.42633322,0.43310255,0.16925007,0.1997772,0.2554137853248271,0.29310226,0.24169922,0.36641884,0.7533058,0.8067374,0.19611835,0.391908,0.1404928140492814,0.24309352
0.11249541,0.06527431347256865,0.105561644,0.26961017,0.15030451,0.54666376,0.10549668132980088,0.13453664,0.617373,0.21850468,0.20788541921145806,0.21488209,0.20515555,0.39200372,0.28996703,0.1414040584842435,0.51657677,0.57304955,0.5070834,0.5343106,0.4561394,0.5187311,0.5206302,0.42305950230595024,0.14776243
0.28523585,0.30834352916564706,0.24883042,0.2657718,0.35246608,0.6742548,0.32309003938540237,0.06578011,0.43508762,0.35067213,0.3347865665213433,0.35633025,0.34578007,0.45049506,0.46276125,0.558288533497312,0.33300447,0.4864931,0.548779,0.33634916,0.7106664,0.50413513,0.521612,0.24457635445763545,0.56209224
0.07546009,0.09711698028830197,0.05427392,0.27909964,0.0588991,0.434032,0.06890164413409865,0.1369264,0.73221374,0.24184783,0.21819872818012717,0.23689552,0.22436514,0.38088757,0.25797886,0.0804211698252702,0.3559947,0.3715706,0.4364295,0.5028831,0.56876284,0.31477737,0.6051148,0.46454410645441063,0.07897608
0.120423585,0.15324546467545352,0.08240781,0.41344672,0.11966412,0.4204893,0.1326453279587197,0.09795187,0.6778642,0.09834281,0.1006176149382385,0.11703699,0.12022388,0.19417232,0.20035905,0.0794290747657445,0.44691467,0.2609825,0.5042753,0.58858335,0.65113616,0.20591831,0.67475784,0.3532578153257816,0.067456946
0.30364805,0.24627137537286245,0.32313815,0.22011177,0.3212069,0.7866688,0.2989471179368271,0.103064254,0.6302414,0.102629185,0.09815912418408757,0.113608904,0.09161338,0.39648688,0.5633276,0.19754098185245894,0.55192804,0.5769558,0.43759727,0.5050188,0.6315048,0.6024866,0.41395977,0.6757296975729697,0.2203542
0.09303235,0.08644943535505646,0.10119368,0.2879997,0.06585489,0.5219832,0.08549200512952031,0.14382093,0.62504554,0.18832217,0.1741811625818837,0.1728085,0.15721977,0.23130907,0.34432113,0.11296979277818757,0.44891644,0.36821938,0.43408537,0.5147828,0.5482333,0.4487648,0.6362511,0.6806375680637569,0.12740298
0.18593316,0.14294446570555344,0.2340206,0.31069225,0.15812226,0.5132602,0.17065364023921842,0.17294669,0.48565766,0.09208603,0.08766811123318888,0.12085265,0.120643385,0.5036895,0.1980233,0.15262060915723655,0.33092213,0.48802853,0.32969427,0.5083871,0.5626158,0.40194798,0.35834587,0.24352433435243345,0.15602292
0.05234514,0.03895362810463719,0.11974971,0.29212877,0.025506996,0.41876015,0.06255300375318022,0.13019703,0.74678916,0.36030483,0.3430529456947054,0.38427475,0.36749578,0.24268669,0.29484203,0.11132316667939,0.17742157,0.16330433,0.23455667,0.5873741,0.640228,0.24692726,0.7230164,0.3356007635600764,0.08240921
0.15703666,0.14800980519901946,0.11539516,0.39022964,0.11935264,0.49187124,0.14301494858089692,0.121721506,0.579615,0.13954774,0.14524975547502444,0.13656992,0.14140989,0.23850119,0.22408895,0.1405230984313859,0.5765867,0.43076897,0.42637253,0.60242367,0.4885201,0.38969135,0.63202786,0.4286491128649113,0.14218977
0.24210635,0.23506913649308633,0.23331298,0.52295923,0.10177022,0.42700645,0.12268818136129088,0.39697528,0.79375815,0.31192178,0.3124377687562231,0.29242775,0.29720747,0.47052723,0.77439487,0.47207176832430614,0.56220865,0.5690994,0.4552474,0.34054434,0.5252384,0.61218834,0.5337044,0.4385092738509274,0.4968962
0.16539383,0.17746900225309978,0.16581601,0.32204705,0.097826034,0.4439725,0.1421148885268933,0.1476948,0.6394799,0.1091675,0.10265683973431601,0.10084004,0.09955658,0.2813794,0.36403024,0.10098447605906857,0.4618249,0.3608837,0.43319082,0.6939502,0.4550612,0.3334427,0.48258895,0.4365644936564494,0.12110099
0.4614743,0.5613824738617527,0.4729861,0.5733908,0.22288546,0.36328554,0.23970629438237767,0.6607693,0.6146509,0.1969901,0.22611549738845024,0.19086729,0.22617422,0.38954827,0.19594765,0.5895477353728642,0.5296869,0.32530308,0.39628744,0.5784553,0.6829434,0.3650446,0.8010613,0.4378303737830374,0.5946309
0.18208241,0.2641544935845506,0.15065996,0.34972268,0.08480023,0.4962235,0.1943191116591467,0.1643528,0.6866481,0.38651556,0.3628390337160966,0.33471897,0.3235457,0.41710904,0.8118142,0.40490188429411306,0.5657983,0.66116905,0.56663895,0.83901405,0.0,0.60174847,0.87200975,0.5628724562872457,0.42866454
0.19422635,0.2109599489040051,0.16035143,0.4087161,0.20665784,0.45557833,0.2173351130401068,0.0888467,0.65625465,0.26324272,0.2633334136666586,0.24370515,0.25087053,0.38656846,0.49298558,0.37660160259609615,0.4535699,0.40324497,0.46964884,0.5986686,0.7648245,0.29905796,0.5799365,0.4117850411785042,0.38179454
