AFP,File,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.006361328,0.014239583,0.010293059,0.0011073607,0.0036797498,8.6258486e-05,0.0010065397,0.004108372,0.00026977935,0.0015411067,-0.0007083843,0.0014909359,0.0003835865,-0.0015584426,0.0119393645,0.011834851
0.005815614,0.0038859507,0.007857324,0.0009072381,0.0037498937,9.157785e-05,9.200396e-05,0.0037328517,0.00076226756,0.0019019165,-0.0012348648,0.0019102069,-0.00035897992,-0.0018752564,0.009075846,0.0092583755
0.014920609,0.021987833,0.019916795,0.0011330838,0.0027408602,0.0005165928,0.001656736,0.0033782856,0.0007302064,0.0024095217,-0.000676799,0.0012860089,0.00084532,0.00044165578,0.018395128,0.017133761
0.008957151,0.006048296,0.017720822,0.0008048094,0.00395946,0.00024786193,0.0017382058,0.0045013945,0.0007495175,0.003393566,0.00044674313,0.0015793941,-0.00010245864,-0.0009193181,0.01718743,0.015439242
0.005991727,0.015316647,0.01805716,0.0008075237,0.005959845,0.00048155236,0.0029360384,0.0070533375,0.0006397149,0.004505501,0.0009292959,0.0012468514,0.00067549816,-0.0014103162,0.017374841,0.016449936
0.012730051,0.008964758,0.03288748,0.0010212255,0.007475352,0.00063181354,0.004593038,0.0088089835,0.0012265749,0.0066567445,0.0017205429,0.004505123,0.0005850319,-0.0006094026,0.030889343,0.02860535
0.0048852703,0.009821269,0.0072974497,0.000183183,0.0019394981,0.00020208597,-0.0004892729,0.0024840282,0.00034340104,0.00085858675,-0.00051361206,0.00027608545,0.00043034297,-0.0012513527,0.007951828,0.00770979
0.012238929,0.014975695,0.01521558,0.0004531357,0.0027333957,0.0004673585,0.00017684861,0.0030801944,0.00044010283,0.0007773442,0.0015489622,0.0004687216,0.00036609638,-0.0001798417,0.015858758,0.015430388
0.010927811,-0.0069165123,0.016737439,0.0009367899,0.004746737,0.00010769238,0.0019016035,0.0056674127,0.0004516203,0.0019872093,0.0023852014,0.002059497,-0.00039964658,-0.0014888388,0.01750227,0.015545875
0.005576922,0.005415137,0.008387109,0.00072198524,0.0031433695,-0.00012299017,0.0010127572,0.003904439,0.0003369227,0.0019463606,-0.0010053345,-0.0005229274,-9.8347664e-05,-0.0015305488,0.00792722,0.008394339
0.008568747,0.006488806,0.0058393697,0.000388599,0.001009536,0.00039532146,-0.0005274061,0.0016622957,0.0005710582,-0.00057835924,-0.0007462385,0.0006752487,7.690408e-05,-0.0009087497,0.005220323,0.004677779
0.005778767,0.0030033158,0.002731164,0.0002725718,0.0013445618,0.00020265803,-0.0011030342,0.00095426,0.0003995416,-0.000904263,-0.0006381951,-0.0006314806,-0.0003684701,-0.00090863724,0.0032304325,0.0034242603
0.018285306,0.012281079,0.035163984,0.0015843394,0.00879825,0.0005386158,0.0030503834,0.0074240477,0.00045949107,0.0041107824,0.0014565033,0.007163237,0.00067495764,0.004244091,0.03620687,0.034145795
0.021469146,0.01198095,0.022307644,0.0017340416,0.0044661853,0.0005717805,0.0018431481,0.0042769187,0.0009408739,0.0010533342,0.0021785058,0.00046097208,0.00053779455,0.0011761147,0.020571932,0.01908489
0.012447601,0.013206879,0.10481083,0.002430521,0.061897457,0.002236227,0.045335967,0.07087675,0.0012531306,0.06367768,0.010829413,0.015937008,0.0010186231,0.0046473043,0.09612125,0.093551606
0.010398321,0.010813946,0.013802511,0.0013692111,0.005362331,0.0004237424,0.0005924527,0.00633026,0.0012003123,0.0021889152,-0.0018727727,0.009407558,-0.0002598937,-0.0013484776,0.01613768,0.016767856
0.003764333,-0.004538257,0.003207322,0.0007050191,0.0028508,0.0001435226,-0.00019506318,0.002508583,0.00045020288,0.00046385126,-0.00094563223,-0.0005676234,-0.00020891347,-0.00045797735,0.005449723,0.0059029907
0.005167702,0.0011212905,0.0034873916,0.00028508878,0.0015754073,0.00041554985,-0.00056763086,0.0019089069,0.000494773,-0.00034961803,-0.00051229756,-0.0003951257,0.00014626817,-0.00039893267,0.0038210577,0.00373032
0.0071565895,0.013294844,0.013932204,0.0008258056,0.0037393176,0.00018793781,0.0014400433,0.0044036666,0.00033063453,0.0024705178,0.0002827141,0.000971155,0.00047357508,-0.0012936285,0.014356087,0.013130077
0.0051216427,0.0007779896,0.0013993505,0.00070812274,0.0018129132,6.699262e-05,-0.00054517435,0.0012496206,0.00046579863,-0.0010065475,-0.0012551864,-0.00044061407,-0.00063880254,-0.001272995,0.0017902734,0.002215748
0.00563314,0.008074906,0.007744091,0.00065095443,0.0028393401,0.00012751704,-9.7755576e-05,0.0031397953,0.00056629383,0.0015750991,-0.0008330201,0.0011788148,-4.330196e-05,-0.0017066654,0.008757954,0.008717172
0.0077560856,0.0045418623,0.008406388,-0.00018476672,0.0015122325,0.00040548603,-0.0005096663,0.002206569,0.00048725915,-0.00020167162,-0.0007388679,0.0009499714,0.0001504441,-0.0006028426,0.007063064,0.006183815
0.01934907,0.02459597,0.022190087,0.0008444374,0.0040301746,0.00087451807,0.00088665844,0.004149716,0.0005854427,0.0008076129,0.0036003261,0.001239267,0.00054025406,0.00073116564,0.023974588,0.023298668
0.007000536,0.004774969,0.007575525,0.0009883966,0.0025990393,-2.766418e-05,0.00039570616,0.0027853795,0.0004740503,0.0014026558,-0.0009273954,0.00050660805,-0.000501388,-0.0016193171,0.0082210805,0.00805429
0.009485591,0.003368663,0.014802933,0.0009891083,0.0039004798,-4.542526e-05,0.0012510915,0.0037288875,0.00047243244,0.002164818,-0.00079927256,0.0014396794,-0.00027151196,-0.00014072616,0.014975463,0.014162903
0.014814811,0.029908322,0.042245418,0.0014288283,0.010777037,0.0011302102,0.0066045355,0.011806712,0.00087408733,0.008008867,0.0023492412,0.004472909,0.001595462,-6.788684e-05,0.04208351,0.0375639
0.009562902,0.0021151912,0.01013555,0.000577837,0.005014805,0.0007029261,-2.2680266e-05,0.005102652,0.0012246893,0.00092028873,-0.0014184628,0.0044943546,-1.0492746e-05,-0.0014084124,0.009529179,0.008932132
0.0063785235,0.003900061,0.008028389,0.00039649778,0.0017431832,2.9102433e-05,-0.00017925166,0.0020684279,0.00037929846,0.00088771177,-0.0006792785,-0.00022324384,-5.9457263e-05,-0.0008709549,0.008149376,0.007846532
0.010564357,0.014088193,0.013547001,0.0010114168,0.0023485685,0.0002626122,0.00092248176,0.002694136,0.000599641,0.0016458442,-0.00093327276,0.00042607193,0.0004202897,-0.00027107954,0.012978782,0.012405889
0.0041832295,0.0016704826,0.00488012,0.0005224487,0.0022906947,-0.00010036881,0.00012208824,0.0029976629,0.00015527391,0.00082924473,-0.0010889032,0.00039048935,-0.00027044606,-0.0008724713,0.006518792,0.0066733705
0.0034465534,0.0009081764,0.0084701795,0.00039660046,0.0032960519,1.222326e-05,0.0007350694,0.0033491831,0.0006093972,0.0012415943,-0.001150558,0.001679326,5.3156517e-05,-0.0010495975,0.0085167615,0.008373437
0.0114312675,0.016241018,0.034166582,0.0008989691,0.006935397,0.0006870961,0.0050493423,0.008517167,0.0007306592,0.005350735,0.0022367386,0.0036153146,0.0014129147,0.00040077692,0.03211124,0.028953975
0.005335509,-0.00020436756,0.0063197673,0.00043240096,0.0026290396,6.605865e-05,-0.00038543576,0.002593767,0.00047703504,0.0011270919,-0.00087864464,-0.00014499947,-0.00022750418,-0.0012535546,0.00690547,0.006727184
0.0072412123,0.0018765936,0.0072042076,0.0010588197,0.002589306,-4.744809e-05,0.00072838715,0.0023102812,0.00054067525,0.0003004016,-0.0014919944,-2.20933e-05,-0.00041756337,-0.0007977244,0.006685821,0.0065741907
0.004187027,0.017390823,0.010631124,6.345613e-05,0.0035143464,0.00057883095,0.00013016793,0.0038806903,0.00040055672,0.0008347451,-0.00060601823,0.0031852908,0.0008792319,-0.00084959035,0.013297844,0.01323671
0.010318387,0.004259049,0.0076479125,0.00035265507,0.0011574833,0.00035714288,-0.0006483514,0.0021964377,0.00033562008,-0.0015109968,-0.0010448995,0.0044796364,-0.00011442776,0.0005627197,0.008206496,0.008258514
0.004597024,0.021848323,0.010831935,0.00107103,0.0054689664,0.00030440107,0.0010211451,0.005742858,0.00049676193,0.0030446316,-0.00017107395,0.0022736257,0.0009029729,-0.0028782745,0.013014125,0.012817974
0.0092762355,0.0017701103,0.0126857385,0.0011546458,0.0033800534,-0.00013975031,0.0012834428,0.0033237846,0.0004085119,0.0015698506,-0.00090822414,0.0005482952,-0.00025290018,-0.00023288833,0.0132091995,0.012787411
0.0066292044,0.0058215805,0.00766362,0.00039042416,0.0018302163,0.00015219429,-0.00021594786,0.0023170584,0.00046711782,0.0006613538,-0.0008158656,0.00066724955,-8.402858e-05,-0.0011848488,0.007647479,0.0073593305
0.012719892,0.014118871,0.036129385,0.0009870292,0.007833714,0.00065079733,0.004927952,0.009031481,0.0009841041,0.0074057383,0.0028921568,0.004343886,0.00093445944,0.00014023343,0.033476252,0.028848952
0.0020348704,-0.0028354554,0.002560784,0.00034359144,0.0022359046,0.00013104803,-2.454198e-05,0.002573981,0.00038883515,0.0005210219,-0.0008384109,-0.00073392387,-0.00029323343,-0.0007291531,0.0028301012,0.0030290878
0.014055913,-0.015529541,0.019546745,9.377464e-05,0.004826244,0.0005167807,0.0014881676,0.0061007976,0.00031449518,-0.00027994858,0.0055280603,0.0021562008,-3.5422738e-05,-0.00068285625,0.020197852,0.017262455
0.008784432,0.008514287,0.011211787,0.0008323041,0.0028517453,0.00014632911,0.00043665548,0.0030575576,0.00047485036,0.0015375798,0.00026347607,0.000328684,-0.00014472997,-0.0010480247,0.012043452,0.011746268
0.009675613,0.007645555,0.0067880824,0.0005262317,0.0016502074,0.00044368475,-0.00010674028,0.0021572206,0.00066430285,-0.00027072383,-0.0009105563,0.0017492599,-0.00024600793,-0.0007652096,0.0072501213,0.006611688
0.01109891,0.0104629975,0.011686846,0.0005667757,0.002417952,0.0003915007,0.00044768653,0.0029898323,0.0005450513,0.00046427315,-6.0978564e-05,0.0015171957,-0.000114457915,-0.000752866,0.011233214,0.010427988
0.008535491,-0.0036164992,0.01818113,0.000753619,0.0047878027,0.00020672983,0.0023577942,0.0058223456,0.0007192833,0.0029450955,0.0012938789,0.0030414416,-3.767747e-05,-0.0013776573,0.017696217,0.015669508
0.010707932,0.0038612015,0.01059399,0.0012124749,0.002804119,4.496082e-05,0.0005477143,0.002536761,0.0005753279,0.0013911163,1.484868e-05,-0.00057120156,-0.00018848956,-0.00021054718,0.011780125,0.011346311
0.0041273106,0.0013944153,0.008773563,0.0005805015,0.0038030765,0.00010298405,0.001016841,0.0037072217,0.0006857936,0.0010678468,-0.0011625913,0.0024073403,-1.6422826e-05,-0.0010063569,0.00899917,0.009015393
0.035969105,0.0352359,0.02265037,0.0024757744,0.0047548553,0.0017784587,-0.00014020316,0.0028238231,0.0017196378,-0.00045506866,0.0050455495,0.0033360966,0.0012193522,0.0039113923,0.021599278,0.022393929
0.009214553,0.0028520348,0.018636309,0.000954458,0.0044779098,0.00015369145,0.0025624947,0.005058925,0.00068189454,0.0033826476,0.00031583972,0.0007997239,-8.528365e-05,-0.00019272283,0.017178066,0.01600368
0.012390563,0.012998136,0.015028328,0.0012315642,0.0046645403,0.00040519846,0.0011867394,0.004067696,0.0006984865,0.0011462513,0.00124336,0.0015266556,-0.0001447316,-0.00060596206,0.01630994,0.016304381
0.009550817,0.0036597338,0.00919391,0.00046609621,0.001675939,0.00017497144,2.7803937e-05,0.0033153244,0.00012565874,-0.0001705694,-0.0009669707,0.004540931,-0.00010679127,0.00062419986,0.010716858,0.010566932
0.011687923,0.009756313,0.054514334,0.0011465838,0.02465135,0.00015315035,0.018183034,0.027336905,0.0006844111,0.022862824,0.0017082907,0.009588912,0.0004967273,0.0013709192,0.052083004,0.049183544
0.011602983,0.018444717,0.023367813,0.00085901003,0.005390579,0.0008411594,0.0021639133,0.005438012,0.00052784494,0.0023514081,-0.0005668299,0.002682338,0.00058376114,0.00078733853,0.026047995,0.024158327
0.018235685,0.018643247,0.01712894,0.0019515413,0.005129504,-0.00019007252,0.0028841414,0.0053634755,0.0008887392,0.004327344,0.0041595846,0.0036821146,-0.00016432011,-0.0033768185,0.014699994,0.014113725
0.0060399724,0.0062406645,0.007836142,0.0007030843,0.0028587284,0.00013845513,-3.131712e-05,0.0031570108,0.00068407203,0.0012711454,-0.0011668836,0.0018270323,-0.00018599688,-0.0016528103,0.008513805,0.008614767
0.013931775,0.022785863,0.036796685,0.0014934314,0.010567104,0.0010036404,0.0054822713,0.012055234,0.0012904006,0.008379077,0.0015711338,0.0122342855,0.0012533886,-0.00037374446,0.040341273,0.039552856
0.004302344,-0.0009193551,0.004642986,0.00069628237,0.0023571586,-2.950133e-05,3.1060074e-05,0.0023480747,0.00044252383,0.0002228897,-0.0014669375,-4.946487e-05,-0.00025351695,-0.0012421256,0.0049399477,0.005170486
0.0066710026,0.0065040146,0.008317849,0.0006388789,0.0021305706,0.00013496043,8.629402e-05,0.0026323395,0.00042009738,0.0010156576,-0.0006058512,0.0006451423,-1.8201768e-05,-0.0011463491,0.009119194,0.009139208
0.004802822,0.01355101,0.009802379,0.0011638007,0.005364475,0.00038614907,-0.00014389958,0.005616355,0.0012031171,0.0031142624,-0.00091822736,0.0038202843,0.0005719627,-0.0030156444,0.011277028,0.012068513
0.005054565,0.0045269993,0.007103424,0.00037751067,0.0017525575,0.00011055241,9.537442e-06,0.0023261635,0.00036346473,0.00086662895,-0.0005410806,-0.00043571542,1.8642633e-05,-0.0009254034,0.0071611595,0.0072470144
0.005693127,0.013406994,0.011337747,0.0010463463,0.005623998,0.00013792864,0.0017369275,0.0063564437,0.00028658265,0.0037418075,-0.00015145297,0.0013155746,0.00013668393,-0.0019225415,0.013532137,0.01291077
0.0051386473,0.0035725683,0.0067983815,0.00048165722,0.002071766,-2.320623e-05,0.00014312845,0.002549185,0.00038828404,0.0007987751,-0.0011016758,-0.00039231195,-2.5901129e-05,-0.0013076179,0.0065518823,0.006781019
0.016575499,0.006052085,0.021583559,0.0014824371,0.0051833456,5.7905534e-05,0.0022962543,0.004568313,0.00064915966,0.0024180848,0.0009731599,0.00042108935,-0.00031039957,0.0007345296,0.020517977,0.01917881
0.013348848,0.007454762,0.011977121,0.0014508714,0.0032450117,0.0003779591,0.0009852748,0.0038264496,0.00092516415,0.00073250383,-0.0005852579,0.0020159534,-2.3585395e-05,-0.0014540225,0.009036178,0.007995997
0.0099993665,0.0005854266,0.0152977295,0.0008629975,0.0034471464,-6.284629e-05,0.0014560919,0.003540907,0.0005263075,0.0024022365,-0.00020637501,-0.00041733892,-0.00013895088,0.00020611903,0.013858054,0.0128168035
0.002785544,-0.00047809025,0.0056020548,0.0005946981,0.0033622251,0.0003880227,0.00026775873,0.0036583333,0.00061255624,0.00094878883,-0.00041323295,0.00051267026,9.1844006e-05,-0.00054445054,0.005837337,0.006360289
0.005795016,-0.0024446286,0.005842557,0.00040775025,0.0039553065,0.00046104868,-0.00015666918,0.0038148528,0.0008656703,0.0012595204,-0.00091602316,0.0014359849,-0.00039956253,-0.0010028265,0.0063092,0.005915599
0.016837925,0.02946518,0.047398914,0.0017382898,0.01312211,0.0014105159,0.0071713114,0.014364056,0.0019051908,0.01031891,0.002205545,0.015943721,0.0018913487,-0.0005004702,0.05011087,0.049030703
0.01002741,-0.00078823045,0.010039985,0.0009018197,0.0030401966,-3.9810548e-06,0.00043949182,0.0022567208,0.00054673385,0.00045137666,-0.0004377534,-0.0007600833,-0.00042485422,2.7960632e-05,0.008960762,0.008377746
0.012863563,0.0144799,0.012357531,0.0006383301,0.0029295029,0.00055166846,-0.0002937608,0.0024195444,0.00047270744,-0.00012850319,0.0019884757,-0.00021044863,5.94795e-05,3.351242e-05,0.014199794,0.01423696
0.005827771,0.0128211565,0.01934275,0.0010558295,0.0065658037,0.00058800925,0.0039676186,0.0077743228,0.0007242929,0.00554883,0.0017546365,0.00028334954,0.0003858453,-0.0011469994,0.017727902,0.01626988
0.0050071855,0.008986792,0.008930417,0.00039035315,0.0034168407,0.0003348853,-0.0006336139,0.0038138125,0.0009514464,0.0016780833,-0.0012268655,0.0034945798,0.00020801486,-0.0017716074,0.010214418,0.010682231
0.005023521,0.014455961,0.008596517,0.0005330269,0.0036051765,0.00028456512,-5.8826758e-05,0.004028584,0.00056785485,0.0021756312,-0.0005059886,0.0016468032,0.00038777315,-0.0020519858,0.009913984,0.009569357
0.004814009,0.0018531163,0.01032719,0.00035988656,0.004780639,0.00036915473,-0.0003733933,0.004751784,0.0009006372,0.0012382383,-0.0015788536,0.0038631773,0.0004631254,-0.0010569731,0.011879429,0.012508399
0.0044570034,0.0032486673,0.003231176,0.00013798126,0.0005371359,0.00011536924,-0.0011282105,0.0008307622,0.0003424505,-0.00019544689,-0.000784302,-0.00094362826,9.311084e-05,-0.000788024,0.004458684,0.0045961337
0.012560673,0.0063734134,0.011688134,0.00070140697,0.001683871,0.00011963985,0.00052153016,0.0037927246,0.00012767556,-0.00060653896,-0.0015089756,0.00623783,8.399133e-06,0.00076031405,0.012153787,0.012236885
0.01335741,-0.006787635,0.009474186,0.0012531378,0.0038088907,0.00053810765,-9.801262e-05,0.0029643099,0.0012623714,0.000461509,-0.00035931813,3.4650555e-05,-4.306552e-05,0.00039459416,0.0073985956,0.006502323
0.008543018,0.0052064857,0.011060119,0.0013271226,0.004158577,-6.404042e-05,0.0011154434,0.0038925293,0.00053513574,0.0025989597,-0.0005673617,0.00022675004,-0.00021480082,-0.000999698,0.012314149,0.011664421
0.016681682,0.034695707,0.0682079,0.0015681277,0.024534479,0.0016835602,0.015442516,0.026201569,0.0008536298,0.022286566,0.0054919645,0.009230208,0.0026984413,0.0023598091,0.06436445,0.058095768
0.012098059,0.004122235,0.024568412,0.0011114329,0.005138224,9.042042e-05,0.0032120182,0.005689731,0.0007229194,0.003954728,0.0005173406,0.0020003472,8.498132e-05,0.00012453087,0.022866072,0.020833092
0.012732871,0.014882809,0.015636181,0.00088346493,0.003446947,0.000373004,0.00063045113,0.0035852706,0.0004856284,0.0013689885,0.0015106186,0.00063237175,9.754195e-05,-0.0004948023,0.016789824,0.016461749
0.014241302,0.009735096,0.014308378,0.00073200813,0.0027948997,0.00053298485,0.00088922237,0.0044357893,0.0006648424,-0.00010502455,-0.0012830856,0.007115379,-0.00024197064,-3.7697027e-05,0.013312223,0.012394545
0.006518504,0.005994191,0.007830097,0.00040559517,0.0017428144,0.00011996756,-0.00033774623,0.0020641638,0.00038319343,0.0007158683,-0.00044191364,-0.00013722782,-1.3503828e-05,-0.0009779064,0.008442415,0.008313025
0.016782036,0.025808005,0.0507598,0.002305557,0.012459366,0.0007415747,0.009229853,0.014181402,0.0012305661,0.011391761,0.0044709723,0.006410272,0.0012365727,-0.001073834,0.047690477,0.04154603
0.016090842,0.02038086,0.01961248,0.0010057152,0.0041954117,0.00059461873,0.00086897775,0.0040060505,0.000514752,0.00093047856,0.0030034056,0.0004730879,0.00037370343,0.00019962457,0.021278774,0.021143422
0.010797391,0.004277327,0.023232078,0.0014993148,0.005667378,0.00021563805,0.0030773433,0.0060095657,0.000697592,0.0038525665,0.00039581172,0.003525292,0.00014716736,0.00044270765,0.023347626,0.02143074
0.0076481136,0.006762324,0.03166047,0.001189365,0.014130637,0.0004149977,0.007823814,0.016025294,0.00100777,0.012184245,0.0023912662,0.0031516952,-8.245814e-06,-0.001480377,0.030392783,0.029435834
0.01125983,0.008404457,0.00922047,0.000647387,0.0024269323,0.00043201703,0.00030654576,0.0027810861,0.00062634406,-1.785485e-05,-0.0006156751,0.0019539585,-0.0004973782,-0.0010737975,0.008118505,0.0071673607
0.0062845,0.010212239,0.014479601,0.0011778625,0.00611406,0.00024946756,0.0015260188,0.006227723,0.0010574503,0.0030098527,-0.0014237338,0.0049989354,6.240257e-05,-0.0023125915,0.016400902,0.01727236
0.0055935085,0.0062027737,0.007588048,0.00056469557,0.002564402,0.00012849356,-0.00029887073,0.0028726137,0.0006235097,0.00130052,-0.0009864584,0.0013787423,-8.372904e-05,-0.0015472614,0.00849462,0.00863758
0.0028777472,0.024779174,0.01746468,0.00057409797,0.01008397,0.000655577,0.0036736939,0.011290072,0.0004383217,0.0072652074,0.0015933141,0.0017142938,0.0011820421,-0.002609328,0.0191208,0.018108755
0.0033796718,0.0010487079,0.0037058466,0.0004985209,0.0014312493,2.4017412e-05,7.7965204e-05,0.0014317312,0.0005436824,-0.0009337013,-0.0020179066,-0.00014855503,0.00011415128,-0.0009056513,0.0025547568,0.0028444822
0.005395803,-0.00014975201,0.005483958,0.00061864196,0.0016544715,-7.9948746e-05,3.2451004e-05,0.001675546,0.00042741635,0.00014315569,-0.0013184157,-0.0006224606,-0.00019408925,-0.00068068964,0.005607944,0.0055601136
0.01383847,0.020360032,0.024111673,0.0016818503,0.0057013333,0.0005373842,0.0032103464,0.00625773,0.0010039625,0.0044698436,-0.00031268856,0.004727911,0.0007123703,-0.00037127925,0.024417737,0.023652872
0.007611199,0.017284803,0.020659657,0.0005569528,0.005275852,0.00049602834,0.0026152737,0.006386096,0.00051272684,0.004534642,0.0016498853,0.0011267893,0.00095093565,-0.0011780327,0.019726057,0.01723656
0.010300074,0.009921222,0.010277087,0.00017752894,0.0017252478,0.00042811717,-0.00059830816,0.0020583924,0.0003705684,-0.00023315893,0.00058129313,0.00079974416,0.00011210097,-0.000108725275,0.010715127,0.010382987
0.05140483,0.038110144,0.05784009,0.00540741,0.012929738,0.0028493924,0.0038334613,0.009441474,0.0036131886,0.0091316225,0.0032077308,0.014927073,0.002244315,0.017003804,0.05286605,0.05272443
0.003074354,-0.0016016094,0.0053690737,0.0004792004,0.002999474,0.00023184592,0.00041423575,0.0032692277,0.00039922493,0.0011260081,-0.00034721266,-0.00067954336,-0.00014330668,-0.00044242997,0.0055769533,0.005819588
0.016205374,0.016042069,0.009160249,0.001275559,0.0018870381,0.0002523844,0.00038490538,0.0017160565,-0.00026579856,-0.00091660593,0.0026187347,0.001695958,0.0007612389,-0.0013902031,0.0125067355,0.010982023
0.0070891147,0.0037650366,0.007999549,0.0005171285,0.0022694438,0.00014776221,-0.00026464765,0.0028181262,0.00048615262,0.00072796363,-0.0009855462,0.0019969074,-0.000117034186,-0.00085847295,0.008731322,0.00868164
