size_D,duration_D,t07,t11,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.0370886781929726,0.18,0.25,0.0,0.0087937114310902,0.0123628927309908,0.0123628927309908,0.0,0.0152557926129846,0.0247257854619817,0.0400602409638553,0.0185443390964863,0.0,0.0247257854619817,0.0,0.0247257854619817,0.0182141878937277,0.0229894925751518,0.0370886781929726,0.0370886781929726,0.06,0.0588962304511099
0.1926938092582264,0.34,0.5,0.0,0.0862988539523949,0.1284625395054842,0.0642312697527421,0.0,0.0,0.1284625395054842,0.0693775100401606,0.0,0.2838948233360722,0.0,0.2081325301204819,0.0642312697527421,0.0,0.0191129204191379,0.1926938092582264,0.1926938092582264,0.2266666666666666,0.0565194657032846
0.0167317345231455,0.06,0.0,0.6666666666666666,0.0013223626212165,0.0,0.011154489682097,0.011154489682097,0.0068823124569855,0.0055772448410485,0.0120481927710842,0.0167317345231455,0.0,0.0055772448410485,0.0158949977626282,0.0,0.0164338537387016,0.0,0.0167317345231455,0.0167317345231455,0.0,0.0050228961670707
0.0,0.12,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
0.0560513106525376,0.3,0.5,0.3333333333333333,0.0221495739053775,0.037367540435025,0.037367540435025,0.0186837702175125,0.0230557467309015,0.037367540435025,0.0605421686746987,0.0420384829894032,0.0,0.0186837702175125,0.0,0.037367540435025,0.0550534100246507,0.0347435188541768,0.0560513106525376,0.0560513106525376,0.1999999999999999,0.0314049848679311
0.0900725041829336,0.14,0.5,0.0,0.0166103438142815,0.0600483361219557,0.0900725041829336,0.0,0.0370497820601055,0.0900725041829336,0.0324297188755019,0.0450362520914668,0.0663516844700082,0.0900725041829336,0.0972891566265059,0.0600483361219557,0.0884689126266776,0.0558316248253688,0.0900725041829336,0.0900725041829336,0.0933333333333333,0.0548874205764446
0.0454545454545454,0.18,0.75,0.0,0.010777255362915,0.0454545454545453,0.0303030303030302,0.0,0.0,0.0303030303030302,0.032730923694779,0.0227272727272727,0.0,0.0151515151515151,0.0490963855421686,0.0303030303030302,0.0446453026568063,0.0281750924041334,0.0454545454545454,0.0454545454545453,0.18,0.0148468571247484
0.5022308979364194,0.56,0.75,0.6666666666666666,0.3704672347928299,0.5022308979364194,0.3348205986242796,0.3348205986242796,0.6197522367515486,0.0,0.5424698795180722,0.2511154489682097,0.3699671322925226,0.3348205986242796,0.5424698795180722,0.5022308979364194,0.4932895097233635,0.3113088430665303,0.5022308979364194,0.5022308979364194,0.56,0.4013088051211357
0.6787506971556051,0.68,1.0,1.0,0.6079635615633265,0.9050009295408068,0.6787506971556051,0.6787506971556051,0.8375774260151411,0.4525004647704034,0.4887550200803213,0.0,1.0,0.4525004647704034,0.7331325301204819,0.6787506971556051,1.0,0.4207249994580426,0.6787506971556051,0.6787506971556051,0.9066666666666668,0.5815626435962035
0.1076408254322364,0.72,0.75,0.6666666666666666,0.1020863943579194,0.1076408254322364,0.0717605502881575,0.0717605502881575,0.1328286304198209,0.0358802751440788,0.1162650602409637,0.0269102063580591,0.0792933442892357,0.0717605502881575,0.1022578189395751,0.0717605502881576,0.1057244590523143,0.1076408254322364,0.1076408254322364,0.1076408254322364,0.7200000000000001,0.2292627275752246
0.0680423870607919,0.5,0.5,0.3333333333333333,0.0448133999412282,0.0453615913738612,0.0680423870607919,0.0226807956869306,0.0559761413168157,0.0453615913738612,0.0489959839357429,0.0170105967651979,0.1002465078060804,0.0680423870607919,0.0734939759036143,0.0453615913738612,0.0668310052040536,0.0421762119423838,0.0680423870607919,0.0680423870607919,0.3333333333333333,0.1656763480217394
0.8103736754043502,0.2,0.75,1.0,0.2134880987364091,0.8103736754043501,0.5402491169362335,0.8103736754043502,1.0,0.8103736754043501,0.2917670682730923,0.4051868377021751,0.0,0.5402491169362335,0.7698477249699625,0.5402491169362335,0.3979731580388934,0.8103736754043502,0.8103736754043502,0.8103736754043501,0.2,0.2838966265785679
0.071388733965421,0.2,0.75,0.3333333333333333,0.0188069350573023,0.071388733965421,0.071388733965421,0.0237962446551403,0.0,0.0475924893102806,0.0514056224899597,0.0535415504740657,0.0,0.0475924893102806,0.0771084337349396,0.0475924893102806,0.0701177759517939,0.071388733965421,0.071388733965421,0.071388733965421,0.2,0.1392150338292849
0.0850529838259899,0.48,0.25,0.0,0.0537760799294739,0.0283509946086633,0.0567019892173265,0.0,0.0,0.0567019892173266,0.0612449799196786,0.0425264919129949,0.0,0.0567019892173265,0.091867469879518,0.0567019892173266,0.0,0.0084362383905022,0.0850529838259899,0.0850529838259899,0.16,0.1045934940026302
0.1447295036252091,0.24,0.75,1.0,0.0457537466940934,0.1447295036252091,0.1447295036252091,0.1447295036252091,0.1785960082587749,0.0482431678750696,0.1042168674698794,0.0361823759063022,0.0,0.1447295036252091,0.1563253012048192,0.1447295036252091,0.1421528348397698,0.0897108770413821,0.1447295036252091,0.1447295036252091,0.24,0.1562960498169891
0.1168432794199665,0.18,0.5,0.3333333333333333,0.0277034969144872,0.077895519613311,0.077895519613311,0.0389477598066555,0.0961229639825647,0.077895519613311,0.0420682730923694,0.0584216397099832,0.1721446179129005,0.077895519613311,0.1262048192771084,0.077895519613311,0.0573815393043001,0.07242554427811,0.1168432794199665,0.1168432794199665,0.12,0.071572309106178
0.9258226436140546,0.82,0.75,0.6666666666666666,1.0,0.9258226436140546,0.6172150957427031,0.6172150957427031,0.7616425785730672,0.6172150957427031,1.0,0.2314556609035136,0.6820049301561216,0.6172150957427031,1.0,0.9258226436140546,0.9093399068748288,0.5738730477406333,0.9258226436140546,0.9258226436140546,0.82,1.0
0.0571667596207473,0.0,0.25,0.0,0.0,0.0190555865402491,0.0381111730804982,0.0,0.0235145675613672,0.0381111730804982,0.0411646586345381,0.0142916899051868,0.0421117502054231,0.0190555865402491,0.0543079090223132,0.0571667596207473,0.0561490002738975,0.0354349321647077,0.0571667596207473,0.0571667596207473,0.0,0.0169225650045158
0.041271611823759,0.12,0.25,0.0,0.0065236555980017,0.013757203941253,0.0,0.0,0.0339527414544619,0.041271611823759,0.0148594377510039,0.0309537088678192,0.0,0.0137572039412529,0.010653364043469,0.027514407882506,0.0405368392221308,0.041271611823759,0.041271611823759,0.041271611823759,0.04,0.01373770024243
0.0382041271611823,0.16,0.5,0.3333333333333333,0.0080517190714075,0.0254694181074548,0.0127347090537274,0.0127347090537274,0.0471438403303509,0.0382041271611823,0.0412650602409637,0.0382041271611823,0.0,0.0127347090537274,0.0,0.0254694181074548,0.0375239660367021,0.0236809058856827,0.0382041271611823,0.0382041271611823,0.1066666666666666,0.0184120042464863
0.0945343000557724,0.04,0.5,0.6666666666666666,0.0049808992065824,0.0630228667038482,0.0945343000557724,0.0630228667038482,0.0388850653819683,0.0945343000557724,0.0680722891566264,0.0472671500278862,0.0696384552177485,0.0630228667038482,0.0898067373588496,0.0945343000557724,0.0928512736236647,0.0585972780674923,0.0945343000557724,0.0945343000557724,0.0266666666666666,0.0192517944573846
0.1065253764640267,0.48,0.75,0.3333333333333333,0.0673523361739641,0.1065253764640267,0.0355084588213422,0.0355084588213422,0.0438173893094746,0.0710169176426844,0.1150602409638553,0.07989403234802,0.0784716516023006,0.0,0.043743219028736,0.0710169176426844,0.0523144344015337,0.0660299711556993,0.1065253764640267,0.1065253764640267,0.48,0.0376162634089144
0.0435025097601784,0.04,0.5,0.0,0.0022920952101087,0.0290016731734522,0.0145008365867261,0.0,0.0178940123881623,0.0435025097601784,0.0313253012048192,0.0217512548800892,0.0,0.0290016731734522,0.0469879518072288,0.0290016731734522,0.0427280197206244,0.0269651191107044,0.0435025097601784,0.0435025097601784,0.0266666666666666,0.0060211373611573
0.0064138315672058,0.04,0.25,0.3333333333333333,0.0003379371143109,0.0021379438557352,0.0042758877114705,0.0021379438557352,0.0,0.0042758877114705,0.0023092369477911,0.0048103736754043,0.0047247329498767,0.0,0.0069277108433734,0.0042758877114705,0.0062996439331689,0.0039756265355525,0.0064138315672058,0.0064138315672058,0.0133333333333333,0.0102993139072427
0.2208588957055214,0.04,0.75,0.3333333333333333,0.0116367910667058,0.2208588957055214,0.2208588957055214,0.0736196319018404,0.1816930488644183,0.0736196319018404,0.2385542168674698,0.165644171779141,0.325390304026294,0.1472392638036809,0.0,0.2944785276073619,0.325390304026294,0.2208588957055214,0.0,0.2208588957055214,0.04,0.0421004262331447
0.4461795872838817,0.14,1.0,0.6666666666666666,0.0822803408756979,0.5949061163785089,0.4461795872838817,0.2974530581892544,0.5505849965588436,0.1487265290946272,0.1606425702811244,0.3346346904629113,0.6573541495480689,0.4461795872838817,0.4819277108433734,0.5949061163785089,0.6573541495480689,0.4461795872838817,0.0,0.4461795872838816,0.1866666666666666,0.1492132908684698
0.2752370329057446,0.08,1.0,0.6666666666666666,0.0290038201586835,0.3669827105409928,0.2752370329057446,0.1834913552704963,0.3396421197522368,0.0917456776352482,0.0990963855421686,0.2064277746793084,0.4055053410024651,0.2752370329057446,0.297289156626506,0.3669827105409928,0.4055053410024651,0.2752370329057446,0.0,0.2752370329057446,0.1066666666666666,0.0985089762481976
0.139431121026213,0.36,0.5,0.3333333333333333,0.0661181310608286,0.092954080684142,0.0464770403420709,0.0464770403420709,0.0,0.092954080684142,0.1004016064257027,0.0697155605131065,0.2054231717337714,0.0464770403420709,0.1324583146885688,0.092954080684142,0.1369487811558476,0.0864266638163604,0.139431121026213,0.139431121026213,0.24,0.0517659362076341
0.5593976575571667,0.54,0.5,1.0,0.3978989127240671,0.3729317717047778,0.3729317717047778,0.5593976575571667,0.4601972929571002,0.3729317717047778,0.4028112449799196,0.2796988287785834,0.8241577649958916,0.3729317717047778,0.5314227585305384,0.5593976575571667,0.8241577649958916,0.5593976575571667,0.5593976575571667,0.5593976575571667,0.36,0.2125936841438101
0.0708310094813162,0.44,0.5,0.3333333333333333,0.0410520129297678,0.0472206729875441,0.023610336493772,0.023610336493772,0.0291351227345721,0.0472206729875441,0.051004016064257,0.0531232571109871,0.0,0.023610336493772,0.0290858053227721,0.0472206729875441,0.0347849904135853,0.043904745218711,0.0708310094813162,0.0708310094813162,0.2933333333333333,0.0824578916512177
0.3134411600669269,0.36,0.75,0.6666666666666666,0.1486335586247428,0.3134411600669269,0.2089607733779512,0.2089607733779512,0.2578573067217251,0.1044803866889756,0.0,0.1567205800334634,0.0,0.0,0.2977662914199028,0.3134411600669269,0.1539304300191728,0.3134411600669269,0.3134411600669269,0.3134411600669269,0.36,0.1444597613728193
0.0571667596207473,0.06,0.5,0.3333333333333333,0.0045180722891566,0.0381111730804982,0.0381111730804982,0.0190555865402491,0.0,0.0381111730804982,0.020582329317269,0.0428750697155604,0.0421117502054231,0.0190555865402491,0.0,0.0381111730804982,0.0561490002738975,0.0056702585903375,0.0,0.0571667596207473,0.04,0.0081919158308377
0.0499163413273842,0.2,0.5,0.3333333333333333,0.0131501616220981,0.0332775608849228,0.0499163413273842,0.0166387804424614,0.0205322321633401,0.0499163413273842,0.0179718875502007,0.0249581706636921,0.0,0.0499163413273842,0.0539156626506023,0.0332775608849228,0.0245138318268967,0.0309407456462569,0.0499163413273842,0.0499163413273842,0.1333333333333333,0.0791462661025811
0.0030674846625766,0.04,0.25,0.3333333333333333,0.0001616220981486,0.0010224948875255,0.002044989775051,0.0010224948875255,0.0025235145675612,0.002044989775051,0.0011044176706826,0.0015337423312883,0.0022596548890714,0.0010224948875255,0.003313253012048,0.002044989775051,0.0030128731854285,0.0019013866039598,0.0030674846625766,0.0030674846625766,0.0133333333333333,0.0075581118980843
0.0699944227551589,0.04,0.5,1.0,0.0036879224213928,0.0466629485034392,0.0466629485034392,0.0699944227551589,0.0863730213351685,0.0466629485034392,0.0504016064257027,0.0174986056887897,0.1031224322103532,0.0233314742517196,0.0,0.0466629485034392,0.0687482881402355,0.0433861852358129,0.0699944227551589,0.0699944227551589,0.0266666666666666,0.0744085817052494
0.1042944785276073,0.22,0.5,0.6666666666666666,0.0302233323538054,0.0695296523517382,0.1042944785276073,0.0695296523517381,0.0,0.0695296523517382,0.0375502008032128,0.0260736196319018,0.0768282662284305,0.034764826175869,0.0990788193870494,0.1042944785276073,0.102437688304574,0.0646471445346375,0.1042944785276073,0.1042944785276073,0.1466666666666666,0.1193769707341034
0.2816508644729503,0.1,1.0,0.3333333333333333,0.0370996179841316,0.3755344859639337,0.1877672429819668,0.0938836214909834,0.23170451938518,0.2816508644729503,0.1014056224899598,0.2112381483547127,0.2074774034511092,0.1877672429819668,0.3042168674698794,0.2816508644729503,0.4149548069022185,0.0279363959816633,0.2816508644729503,0.2816508644729503,0.1333333333333333,0.1287731140371726
0.0047406581148912,0.1,0.75,0.3333333333333333,0.0006244490155744,0.0047406581148912,0.0031604387432608,0.0015802193716304,0.0038999770589584,0.0015802193716304,0.0034136546184738,0.0047406581148912,0.0,0.0031604387432608,0.0,0.0031604387432608,0.0046562585592987,0.0004702165660279,0.0047406581148912,0.0,0.1,0.0033750059419118
0.0953708867819297,0.44,0.75,0.6666666666666666,0.0552747575668527,0.0953708867819296,0.0953708867819297,0.0635805911879531,0.0784583620096352,0.1271611823759062,0.103012048192771,0.0715281650864472,0.0702547247329498,0.0635805911879531,0.0906014872469811,0.0953708867819296,0.0936729663105998,0.0953708867819297,0.0953708867819297,0.0953708867819297,0.44,0.1654228264486381
0.0404350250976017,0.18,0.25,0.3333333333333333,0.0095871290038201,0.0134783416992005,0.0134783416992005,0.0134783416992005,0.0166322551043817,0.0404350250976017,0.0,0.0303262688232012,0.0,0.0134783416992005,0.0436746987951806,0.0404350250976017,0.0198575732675978,0.0250637325067444,0.0404350250976017,0.0404350250976017,0.06,0.0185704552296747
0.4121583937534858,0.48,0.5,0.6666666666666666,0.2605935938877461,0.2747722625023238,0.2747722625023238,0.2747722625023238,0.508602890571232,0.2747722625023238,0.1483935742971887,0.2060791968767429,0.0,0.1373861312511619,0.0,0.2747722625023238,0.4048205970966858,0.2554772182411614,0.4121583937534858,0.4121583937534858,0.32,0.0847395858091299
0.1469604015616285,0.18,0.75,0.6666666666666666,0.0348442550690567,0.1469604015616285,0.0979736010410856,0.0979736010410856,0.0604496444138563,0.0979736010410856,0.0,0.0734802007808142,0.1082580115036975,0.0489868005205428,0.1396110636817515,0.0979736010410856,0.1443440153382634,0.1469604015616285,0.1469604015616285,0.1469604015616285,0.18,0.0613680657888482
0.1285554935861684,0.18,0.5,0.0,0.030480458419042,0.0857036623907789,0.0857036623907789,0.0,0.0,0.0857036623907789,0.0925702811244979,0.0321388733965421,0.0947000821692686,0.0428518311953894,0.1388554216867469,0.0857036623907789,0.1262667762256915,0.0796853840386843,0.1285554935861684,0.1285554935861684,0.12,0.0478046616279254
0.1491912994980479,0.16,0.25,0.0,0.0314428445489274,0.0497304331660159,0.0,0.0,0.1227345721495755,0.1491912994980479,0.0537148594377509,0.0745956497490239,0.2198027937551355,0.0,0.061263408849146,0.0994608663320319,0.146535195836757,0.0924765302835056,0.1491912994980479,0.1491912994980479,0.0533333333333333,0.0629684207190505
0.0744562186279977,0.2,0.75,0.3333333333333333,0.0196150455480458,0.0744562186279977,0.0496374790853317,0.0248187395426658,0.0306262904335856,0.0496374790853318,0.0804216867469878,0.0372281093139988,0.1645439605587509,0.0248187395426658,0.0707327400436957,0.0496374790853318,0.0731306491372226,0.0461518384779364,0.0744562186279977,0.0744562186279977,0.2,0.1294386081665636
0.0250976017847183,0.16,0.5,0.0,0.0052894504848662,0.0167317345231455,0.0167317345231455,0.0,0.0103234686854783,0.0250976017847183,0.0090361445783132,0.0125488008923591,0.0554642563681182,0.0167317345231455,0.0238424966439423,0.0167317345231455,0.0246507806080525,0.0155567994869448,0.0250976017847183,0.0250976017847183,0.1066666666666666,0.0452694458969117
0.058282208588957,0.1,0.5,0.6666666666666666,0.0076770496620628,0.0388548057259713,0.0388548057259713,0.0388548057259713,0.0479467767836659,0.058282208588957,0.0419678714859437,0.0437116564417177,0.0429334428923582,0.0388548057259713,0.0629518072289156,0.0388548057259713,0.0572445905231442,0.058282208588957,0.058282208588957,0.058282208588957,0.0666666666666666,0.0221514474497314
0.1045733407696598,0.52,0.75,0.3333333333333333,0.0716279753158977,0.1045733407696598,0.0697155605131065,0.0348577802565532,0.0,0.0697155605131065,0.1129518072289156,0.0261433351924149,0.0770336894001643,0.0348577802565532,0.1129518072289156,0.0697155605131065,0.1027115858668858,0.0648199978622703,0.1045733407696598,0.1045733407696598,0.52,0.2078401546481595
0.1246514221974344,0.32,0.5,0.3333333333333333,0.0525418748163385,0.0831009481316229,0.1246514221974344,0.0415504740658114,0.1025464556090846,0.0415504740658114,0.0448795180722891,0.0934885666480758,0.1836483155299917,0.0415504740658114,0.0511864369262958,0.1246514221974344,0.1224322103533277,0.0123639297067361,0.1246514221974344,0.1246514221974344,0.2133333333333333,0.1033417312354423
0.1600669269380925,0.24,0.5,0.6666666666666666,0.0506024096385541,0.1067112846253949,0.1067112846253949,0.1067112846253949,0.1975223675154851,0.1067112846253949,0.1152610441767067,0.1200501952035693,0.1179129005751848,0.0533556423126974,0.152062145262477,0.1067112846253949,0.0786086003834565,0.1600669269380925,0.1600669269380925,0.1600669269380925,0.16,0.0987624978212989
0.0435025097601784,0.16,0.75,1.0,0.0091683808404348,0.0435025097601784,0.0435025097601784,0.0435025097601784,0.0178940123881623,0.0290016731734522,0.0469879518072288,0.0108756274400446,0.0320460147904683,0.0435025097601784,0.0,0.0290016731734522,0.0427280197206244,0.0269651191107044,0.0435025097601784,0.0435025097601784,0.16,0.0639666619131371
0.158393753485778,0.22,0.5,1.0,0.0459006758742286,0.1055958356571853,0.158393753485778,0.158393753485778,0.1954576737783895,0.1055958356571853,0.1710843373493975,0.158393753485778,0.0,0.1055958356571853,0.1504726454862142,0.158393753485778,0.2333607230895645,0.158393753485778,0.158393753485778,0.158393753485778,0.1466666666666666,0.1088241352537592
1.0,0.58,0.75,1.0,0.7639876579488687,1.0,1.0,1.0,0.8226657490250057,1.0,0.3600401606425703,1.0,0.7366474938373049,1.0,0.9499910329464162,1.0,0.9821966584497398,1.0,1.0,1.0,0.58,0.6163109442094088
