app,t03,t11,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t10,MI_size_D_app,effort_D
0.57556355,0.43945462,0.285636267138176,0.15010564,0.12639694,0.0814964648897879,0.04818601,0.27350567641034057,0.1681303,0.29011303
0.44280756,0.34567258,0.29111926746715605,0.07449789,0.11004506,0.01672293900337634,0.075144514,0.21905699314341961,0.15734252,0.33300802
0.39930835,0.320235,0.3084137885048273,0.08958675,0.14615163,0.0546568132794088,0.1177729,0.2538447852306871,0.19957519,0.36140463
0.3068821,0.42939276,0.24293157457589448,0.058185752,0.12152116,0.05891933653516019,0.09868984,0.20487155229229315,0.14413284,0.25736547
0.41956055,0.32466054,0.28828251729695104,0.076065615,0.11602764,0.024921465495287932,0.07981716,0.21257123275427398,0.16082765,0.32078272
0.24095128,0.5190898,0.17842331070539866,0.026565261,0.13442811,0.0550164983009899,0.087703735,0.16906121014367262,0.11290204,0.22284137
0.49470264,0.36867145,0.281856766911406,0.096581176,0.13534777,0.04238643054318583,0.0580536,0.25940985556459134,0.17634441,0.29834524
0.45947284,0.36038285,0.2744489764669386,0.07082853,0.13399303,0.01955614917336895,0.05536318,0.23086241385174483,0.1642298,0.32661915
0.53373647,0.29801226,0.34427555065653304,0.17369187,0.05728995,0.05930653555839214,0.055376764,0.18370668102240087,0.13966855,0.27804938
0.46470326,0.31188664,0.31290361877421713,0.11483459,0.10902893,0.04425952865557172,0.08047734,0.22341220340473222,0.17629136,0.3305295
0.4355812,0.29851514,0.3574480014468801,0.13594103,0.19514383,0.10215664612939877,0.16614842,0.3046787582807255,0.24320707,0.38925967
0.3360354,0.42329305,0.23969958438197508,0.026094373,0.12912361,0.012545107752706465,0.07892357,0.21561893293713597,0.14171147,0.3102166
0.44620657,0.33730915,0.28734768724086124,0.075502366,0.12341063,0.01984624919077495,0.07458325,0.2239468234368094,0.16992518,0.33224732
0.29762474,0.48587713,0.20442567226554034,0.0063803233,0.14723262,0.016912739014764342,0.09421856,0.20802839248170357,0.13250042,0.27863616
0.42598626,0.3413108,0.2921813575308815,0.056521367,0.12393928,0.012491843749510626,0.08764206,0.23463511407810686,0.17212042,0.34207803
0.45021307,0.3566738,0.276614916596895,0.059483837,0.13397971,0.016993403019604184,0.06568595,0.23361252401675145,0.16742288,0.33790457
0.57014334,0.23354866,0.4431135265868116,0.32009402,0.23675281,0.23850281431016884,0.25250292,0.3491207209472433,0.3466819,0.41055757
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.40321067,0.3908142,0.27934921676095303,0.042422432,0.12812555,0.020167033210021994,0.07363262,0.25772927546375657,0.16506451,0.3249778
0.4245981,0.36911362,0.2809936868596212,0.03837761,0.13561562,0.0026696027601761656,0.07545407,0.2467667648060059,0.17152376,0.35071707
0.41770515,0.3708213,0.274985716499143,0.034082998,0.13963719,0.003090392985423579,0.07271204,0.2435633146137989,0.17139775,0.3473353
0.498348,0.39629275,0.25786556547193396,0.11422464,0.14239168,0.04323250259395016,0.039621107,0.24187283451237007,0.15386361,0.28870943
0.5093101,0.32021487,0.30709595842575754,0.12736368,0.10057863,0.04873953292437198,0.050055716,0.21365041281902478,0.15459254,0.29511017
0.44740734,0.3282668,0.3051948683116921,0.07103966,0.115209356,0.02147619728857184,0.07871268,0.23500162410009745,0.17391503,0.33568886
0.47029954,0.25024068,0.3683425721005543,0.13284019,0.14486454,0.07308012438480746,0.12784342,0.27173779630426775,0.2244836,0.41126275
0.37774855,0.4236024,0.22455494347329663,0.053350043,0.13877138,0.023868463432107807,0.053839758,0.2232608933956536,0.14091223,0.27400956
0.51262647,0.39118838,0.27365417641925055,0.106885,0.13315225,0.040562862433771746,0.054073498,0.2448416146904969,0.16083941,0.3107184
0.41781354,0.41335,0.23633503418010207,0.075105235,0.13671309,0.023023202381392143,0.05019908,0.22903372374202344,0.15023151,0.29544473
0.444021,0.3275708,0.29779045786742747,0.07381584,0.11841803,0.023544668412680103,0.078366004,0.2220182233210934,0.17193702,0.33991292
0.44508904,0.34374702,0.290754917445295,0.06777409,0.12844422,0.022041417322485043,0.06900589,0.24300049458002967,0.17257254,0.3324273
0.52648264,0.2669777,0.3634174218050453,0.18358919,0.108525604,0.09685922581155355,0.11299036,0.22844474370668463,0.20144486,0.33109745
0.49090415,0.2490782,0.47644766858686016,0.36820418,0.39366132,0.3623571017414261,0.38534647,0.47317859839071597,0.4268246,0.532371
0.47861528,0.30822864,0.33093915985634964,0.12692992,0.094602905,0.04667300280038017,0.082908876,0.2176224730573484,0.18132962,0.3185334
0.54918444,0.49188727,0.26834683610081017,0.09490898,0.15884908,0.04989381299362878,0.051234324,0.2947398876843933,0.17514049,0.3339164
0.14681025,0.70622677,0.1093414865604892,0.017335147,0.13090609,0.10688859141331548,0.12540337,0.1308090578485435,0.072048694,0.14787406
0.45523623,0.3576203,0.2815131968907918,0.06980969,0.12911999,0.02226969933618196,0.05902129,0.23557044413422665,0.16743867,0.33813542
0.2238659,0.58697104,0.15919665955179957,0.010290969,0.15730543,0.04058871643532298,0.11580071,0.18212831092769866,0.11380511,0.2469694
0.46913338,0.36521938,0.269739316184359,0.07637268,0.13655613,0.022915202374912142,0.052763358,0.2280766136845968,0.16627896,0.321696
0.54895675,0.41936815,0.287196817231809,0.14534977,0.1523985,0.07810587468635248,0.06831237,0.29722197783331866,0.19365047,0.3169291
0.5303814,0.3190214,0.31258027875481675,0.16535804,0.09994926,0.06677319400639165,0.03370343,0.19549353172961192,0.14314285,0.26152152
0.4453287,0.34179682,0.29338796760327807,0.08539413,0.105562165,0.01852849811170989,0.075214595,0.21378113282686798,0.15909465,0.32082224
0.35767722,0.4292878,0.23641620418497225,0.018137384,0.14075209,0.0019272772156366331,0.08452262,0.22666637359998243,0.15297669,0.3310889
0.29896712,0.48205823,0.20609419236565155,0.009805523,0.13805942,0.026481337588880258,0.08624967,0.20725530243531817,0.13074777,0.26677406
0.2612365,0.49171507,0.20485076229104573,0.04083379,0.14915246,0.05426436325586179,0.11798047,0.2000486120029167,0.1354484,0.2665609
0.43009102,0.30087924,0.37897529273851754,0.20479009,0.27753586,0.1937870616272237,0.2532792,0.3564983213898993,0.30763194,0.44518846
0.39926687,0.40442255,0.26548959592937577,0.02850772,0.13073029,0.0030784738847084332,0.07095709,0.2470383748223025,0.16399007,0.33070782
0.44177052,0.3624513,0.2767786566067194,0.05894321,0.13172321,0.011620073697204423,0.06622632,0.23376184402571065,0.16626115,0.34455672
0.37899587,0.41776884,0.25928296555697794,0.04962093,0.105868414,0.017187851031271063,0.08858615,0.2276346236580774,0.15728743,0.32428586
0.4713586,0.32102337,0.3068034784082087,0.09511742,0.11643301,0.03681084720865083,0.06815903,0.2253377235202634,0.17471336,0.3244816
0.43559995,0.32751918,0.3049797182987831,0.07133801,0.11991638,0.01939837116390227,0.086520925,0.22945582376734944,0.17450589,0.34300533
0.49090934,0.30585724,0.3114677886880673,0.101468414,0.110522315,0.0434791766087506,0.06302155,0.2185294731117684,0.16871995,0.32077628
0.52232915,0.25907508,0.3919058035143482,0.1899931,0.14347991,0.1119003767140226,0.14324844,0.26217214573032877,0.23836286,0.3788808
0.19915202,0.61119986,0.14525168871510133,0.008170698,0.14821796,0.04859073791544428,0.11411472,0.15471412928284778,0.096488476,0.2163979
0.43078977,0.37905848,0.2743371864602312,0.03912684,0.14097947,0.002137053928223236,0.07074356,0.24919424495165468,0.17270023,0.3531202
0.42690414,0.39489537,0.25076065504563927,0.10689849,0.15659319,0.056893033413582005,0.08483592,0.2470629148237749,0.18590926,0.3002336
0.4244935,0.36654243,0.28430841705850507,0.038644273,0.13404752,0.004247993254879596,0.07718022,0.24969066498143988,0.17251593,0.3453516
0.36062127,0.4423772,0.21706146302368778,0.03272448,0.14117055,0.006948842116930527,0.069380514,0.21347144280828656,0.1371042,0.282795
0.5425936,0.36442572,0.29739569784374187,0.14383863,0.11608892,0.06302711378162683,0.036874697,0.2454608547276513,0.15994717,0.2742644
0.21369085,0.57349503,0.16401178984070738,0.010271102,0.134206,0.05755229645313779,0.108429216,0.16705761002345662,0.10439715,0.21358134
0.41295564,0.33425167,0.3016487180989231,0.08394559,0.11293717,0.03275993696559622,0.08687395,0.23795761427745685,0.17452563,0.33064964
0.41923282,0.3799776,0.25272358516341514,0.06443985,0.13374011,0.019950161197009673,0.057432108,0.22205038332302302,0.15326354,0.2942831
0.40072635,0.3625866,0.2762956465777388,0.042803403,0.124530636,0.006771792106307527,0.069412574,0.24051301443078088,0.17161328,0.34231073
0.4545474,0.401552,0.25157804509468273,0.07019295,0.13299432,0.023802351428141088,0.047793113,0.24278889456733369,0.15274084,0.2982391
0.49802583,0.29914427,0.3342899900573994,0.14327317,0.096589476,0.06708140402488424,0.0848295,0.21562533293751998,0.17742248,0.3167165
0.44189775,0.36185935,0.29013709740822585,0.06275503,0.11651941,0.014697133881828034,0.0785228,0.22803361368201683,0.15533184,0.35263914
0.44582096,0.31693426,0.31553681893220914,0.07898502,0.11657737,0.02430487745829265,0.0941116,0.23487646409258783,0.18353142,0.33740547
0.29998076,0.47298205,0.2249090534945432,0.039006446,0.11494404,0.03963195037791702,0.09775321,0.20026367201582035,0.120152764,0.25426155
0.49466646,0.4110287,0.27062821623769295,0.07771091,0.14007172,0.03016388780983327,0.059982587,0.265411215924673,0.1718044,0.32840365
0.46255797,0.32862276,0.30635739838144393,0.08958703,0.1046239,0.027169342630160558,0.07110341,0.21640485298429118,0.16496466,0.33383942
0.31431755,0.43031654,0.23626944417616666,0.021819435,0.13491236,0.022361221341673284,0.093092114,0.20924491255469477,0.14491624,0.28986752
0.38919902,0.38729247,0.262235915734155,0.03957412,0.1254907,0.0075340499520429975,0.080151826,0.2242300634538038,0.15581918,0.3272794
0.35080323,0.44637257,0.22741871364512284,0.018756501,0.14180762,0.00495316299718978,0.08192298,0.223538683412321,0.14935102,0.32061005
0.5690222,0.35175145,0.3002718180163091,0.16786762,0.11978191,0.0853346351200781,0.041436046,0.2462940047776403,0.17197447,0.25861454
0.3190966,0.44735655,0.23033565382013924,0.01039267,0.13391304,0.02251679735100784,0.08966528,0.2184081131044868,0.14429341,0.29198015
0.5140999,0.27744374,0.45094030705641847,0.27182087,0.33676803,0.2541129152467749,0.31133896,0.44005217640313055,0.37644368,0.49726787
0.40048438,0.38733354,0.26570001594200093,0.02616541,0.13584676,0.003031192481871549,0.07201581,0.2400734844044091,0.16521716,0.3442853
0.45076948,0.37306613,0.26628024597681477,0.071859166,0.13927518,0.023154742389284545,0.051324237,0.23726321423579286,0.1662837,0.32725707
0.46501938,0.47971964,0.23962582437754945,0.070828855,0.15361823,0.029038533742312023,0.04991424,0.2702501562150094,0.1456825,0.31459528
0.42659032,0.3816233,0.277104216626253,0.03508923,0.13699433,0.002188516931311016,0.07047832,0.2490509349430561,0.16992836,0.35215482
0.26091647,0.49102357,0.20539598232375897,0.021038245,0.12737763,0.05113170606790236,0.10400462,0.18869866132191968,0.12620763,0.23950216
0.27442044,0.4419266,0.2430863645851819,0.11493683,0.1986166,0.11709731702583902,0.17471728,0.23657940419476425,0.17350782,0.30194426
0.24317332,0.5470848,0.17028303021698182,0.0076507106,0.14904147,0.035834098150045894,0.098506905,0.18037511082250668,0.111903995,0.24144842
0.44415542,0.28332406,0.36197837171870234,0.13390863,0.19193336,0.09130792547847554,0.15657091,0.2998124579887475,0.24428503,0.39475536
0.38815615,0.3765628,0.2741425464485528,0.053656947,0.121404186,0.017210706032642364,0.08018327,0.23620183417211008,0.15935099,0.31811297
0.3328264,0.4480195,0.22386300343178023,0.017798882,0.14098209,0.011406947684416862,0.079575434,0.2214187532851252,0.14317372,0.29765394
0.5612953,0.3174653,0.32637108958226535,0.17015871,0.08241442,0.07246362834781771,0.045931235,0.21517156291029377,0.16331786,0.27682197
0.41326162,0.389549,0.26554654593279275,0.028133322,0.13614243,0.001131564467893868,0.07621301,0.2449016246940975,0.16596672,0.35074723
0.46944436,0.38476884,0.2691348361480902,0.08214727,0.12576813,0.033205547992332884,0.05505155,0.2504961350297681,0.16307655,0.30476806
0.4657615,0.37469256,0.270945216256713,0.08020787,0.1409958,0.030568312834098773,0.045299456,0.2463059547783573,0.17208031,0.3159173
0.48501346,0.27112508,0.38707592322455536,0.17651711,0.19766675,0.12601887756113267,0.17969784,0.31426191885571514,0.27524763,0.41575712
0.45307106,0.33722085,0.293675317620519,0.08738418,0.10760608,0.02458750047525003,0.070098236,0.21280299276817957,0.15827854,0.32894728
0.47598273,0.31557605,0.31648708898922534,0.09712012,0.10819134,0.037877666272659975,0.07038762,0.219574733174484,0.1700912,0.3302734
0.34972125,0.4365456,0.23506553410393205,0.013387892,0.13760744,0.007734818864089132,0.08400926,0.23012508380750502,0.1488984,0.31361943
0.40830767,0.35130543,0.2963863177831791,0.06823079,0.1513605,0.04128634247718055,0.106757626,0.25754125545247536,0.187162,0.36751068
0.28811225,0.46854323,0.20550395233023713,0.015237212,0.14545512,0.01653843299230598,0.088111654,0.19637532178251932,0.13416761,0.2762059
0.37831432,0.40875253,0.2482890048973403,0.021045722,0.13842869,0.0005595907935754477,0.07681542,0.23352414401144864,0.15787624,0.3345657
0.4757181,0.31594473,0.31179209870752594,0.12192637,0.099759445,0.046729827803789675,0.07242204,0.20952561257153676,0.16358455,0.30597767
0.4632051,0.3795856,0.267185116031107,0.073307395,0.14377487,0.026091802565508155,0.04551205,0.2458984147539049,0.1702761,0.31927058
0.48196346,0.3346688,0.32791857967511484,0.10124169,0.08738101,0.041267509476050575,0.08481657,0.23857027431421649,0.17281868,0.34958544
0.4210474,0.38453713,0.27170966630258003,0.044958364,0.12415834,0.004371591262295476,0.072952956,0.24146229448773768,0.16654932,0.33887976
0.41355336,0.37844515,0.2711132962667978,0.032622013,0.13421017,0.0012738779764326785,0.07814826,0.24476869468612167,0.16941957,0.34970298
0.39174533,0.34450787,0.28419475705168545,0.049328867,0.13378042,0.017769821066189264,0.08867253,0.23354730401283824,0.17162314,0.3370857
0.46567744,0.3824627,0.26204095572245734,0.07483934,0.1461215,0.024239040454342428,0.04845061,0.24170534450232067,0.17128387,0.31600073
0.58828604,0.22646779,0.5126312707578763,0.35117745,0.39221877,0.32966051977963123,0.38112244,0.4800105288006318,0.4537961,0.5692846
0.28066316,0.5033994,0.20517423231045392,0.018904597,0.12995902,0.04167499650049979,0.093142614,0.20588783235326993,0.12189572,0.25365192
0.4868729,0.31920177,0.30510951830657107,0.1197453,0.10566936,0.042254882535292956,0.063506156,0.21230141273808478,0.1593867,0.29718864
0.4311328,0.37062785,0.28628291717697507,0.041399512,0.13377246,0.007856421471385289,0.07314117,0.2525615151536909,0.17120612,0.3500558
0.41574275,0.39586347,0.269563916173835,0.027690161,0.13625404,0.0008498952509937151,0.07568493,0.25098331505899896,0.16871911,0.3543863
0.39666185,0.38762242,0.2528011151680669,0.047393266,0.14517348,0.016107688966461337,0.080567576,0.23409517404571045,0.17069691,0.32453763
0.46007055,0.304797,0.3061427383685643,0.09881969,0.11603803,0.03928420935705256,0.07887877,0.22859252371555142,0.1786492,0.32279122
0.2680282,0.5093917,0.18745893124753588,0.019300774,0.14570335,0.027978598678715924,0.086059436,0.18019281081156865,0.12052833,0.2560079
0.30819577,0.4423377,0.23052381383142884,0.026148453,0.12113826,0.03776919226615154,0.09337522,0.2178103630686218,0.14159527,0.26135468
0.48999512,0.28893766,0.34652810079168606,0.13340229,0.12775847,0.07835394470123667,0.11400037,0.2493465349607921,0.21289307,0.3557531
0.4373018,0.37954256,0.27276641636598503,0.03941128,0.13962717,0.005097924305875459,0.06910364,0.2449263746955825,0.17027584,0.35218495
0.41603416,0.37163383,0.2788996867339812,0.031446505,0.13906872,0.0013543833812630027,0.07339333,0.24601937476116248,0.17487653,0.35510612
0.4360711,0.37374425,0.2871083772265027,0.037949298,0.13542324,0.005107663906459835,0.07715009,0.25067158504029513,0.1737828,0.35678607
0.44102195,0.3464573,0.28592748715564925,0.06278071,0.12648354,0.014398342863900572,0.072693795,0.23238897394333846,0.16917455,0.3403258
0.5841392,0.50024533,0.27380813642848817,0.13112964,0.14928569,0.07739225464353527,0.049027897,0.3048511582910695,0.18762498,0.30452895
0.48731506,0.30358246,0.33397009003820544,0.1308462,0.09080034,0.03849049230942954,0.07169153,0.20631788237907295,0.15547362,0.30822772
0.12871842,0.7124729,0.10802925648175539,0.034590524,0.12525594,0.1086202865172172,0.13737318,0.1109415366564922,0.06939273,0.13420698
0.18520474,0.61281615,0.14204377852262673,0.017337322,0.13846152,0.07043140822588449,0.11720647,0.15360682921640975,0.0947745,0.19710645
0.44319946,0.35235026,0.28679277720756663,0.06030914,0.12677708,0.016283559977013598,0.07084335,0.23777236426634185,0.16685311,0.34073204
0.18641493,0.6781459,0.12574767754486066,0.011982199,0.15235853,0.06384459383067564,0.1283604,0.15885267953116078,0.0923906,0.19114833
0.48669276,0.28996703,0.35223022113381325,0.12863031,0.10518095,0.06110142366608542,0.10923703,0.2434523146071389,0.19537266,0.34324867
0.5122014,0.45746285,0.2756991865419512,0.09908292,0.15056024,0.05951738757104325,0.06704855,0.3032686581961195,0.19387396,0.3490612
0.4521107,0.36549875,0.2699604761976286,0.07047498,0.13836652,0.019892901193574074,0.054857906,0.23307468398448106,0.16891499,0.3322722
0.4081278,0.35305005,0.2868930872135852,0.04652239,0.14926274,0.022790677367440643,0.097284645,0.24821446489286791,0.18499485,0.3654741
0.20290586,0.6299431,0.11550842693050561,0.049645606,0.15035187,0.07228691433721486,0.08568955,0.1433669086020145,0.071322635,0.15162781
0.64025044,0.45376354,0.3033632782017967,0.18153039,0.13538574,0.09424094565445673,0.0477228,0.2911886174713171,0.15406284,0.28152606
0.39545292,0.41071627,0.26092375565542536,0.02773213,0.13746715,0.017459418047565085,0.0781417,0.2464140547848433,0.16017897,0.32643482
0.46193907,0.3641784,0.2902760674165641,0.13327375,0.075642824,0.046125027767501665,0.06525564,0.20373579222414753,0.1261828,0.28117073
0.4307381,0.31710827,0.3267274196036452,0.08393942,0.17042133,0.05646946638816798,0.1387451,0.28293235697594143,0.22227934,0.40847558
0.54149073,0.24291155,0.48428257905695477,0.2842477,0.40186334,0.284750267085016,0.37139103,0.48818668929120135,0.4302364,0.59356016
0.46315432,0.3485691,0.281912216914733,0.07904863,0.12738368,0.025664057539843455,0.060225967,0.22999492379969544,0.16449624,0.3158257
0.45124117,0.29484737,0.34998148099888887,0.11139436,0.16291967,0.06518109391086563,0.137395,0.2874700572482034,0.22809798,0.38018578
0.101014525,0.8398769,0.06455217387313045,0.024970107,0.14235409,0.1201275732076544,0.1471336,0.09072825544369532,0.048692793,0.0933519
0.3104621,0.42163986,0.275636216538173,0.1363379,0.19187859,0.14980729898843795,0.18616387,0.2525521951531317,0.18621749,0.31991845
0.46451843,0.43046975,0.24049559442973567,0.09569484,0.14439559,0.036786872207212336,0.040089063,0.2452996247179775,0.15909974,0.28483707
0.35102963,0.42716128,0.22274880336492822,0.069836944,0.13525586,0.028192024691521482,0.07526508,0.20357672221460332,0.12765299,0.27842158
0.21274185,0.5594097,0.17528417051705023,0.042688336,0.12697133,0.081300099878006,0.11875807,0.16330317979819078,0.1120528,0.2043749
0.12093532,0.77299917,0.0842085350525121,0.025494833,0.15003547,0.09990987599459256,0.14194262,0.10116094606965677,0.060834154,0.13639805
0.37346837,0.42334163,0.23554547413272847,0.039839488,0.14911741,0.015320117919207074,0.06879473,0.2239368134362088,0.14260672,0.31540415
0.35819837,0.43218717,0.2246891434813486,0.03434449,0.1362397,0.018030408081824482,0.05888126,0.21919609315176558,0.1394513,0.27630126
0.4861592,0.3161907,0.3113368186802092,0.10725713,0.10141723,0.03727242623634557,0.06305775,0.21305544278332655,0.15431212,0.311485
0.28809726,0.48393512,0.19351208161072492,0.01928173,0.14827505,0.01691059301463558,0.089703724,0.1938787816327269,0.12526828,0.2628603
0.33327043,0.40497243,0.2478508148710489,0.02623536,0.13543868,0.023588351415301086,0.08876779,0.2208566132513968,0.15151416,0.30790076
0.4681257,0.3650478,0.27198151631889095,0.08521329,0.13370927,0.028630263717815824,0.053998187,0.23042775382566522,0.1677708,0.32692468
0.47124058,0.34349674,0.28869427732165664,0.08538531,0.1208785,0.02768804466128268,0.065930784,0.22808246368494783,0.16332611,0.31226668
0.4159677,0.3886156,0.26965858617951516,0.03173976,0.1370934,0.004619498277169896,0.06926787,0.24706412482384751,0.16636652,0.34561044
0.43627608,0.3700672,0.274538566472314,0.049496997,0.13392785,0.005563352633801159,0.0692434,0.23845098430705908,0.16822293,0.34756973
0.5083133,0.3703306,0.27854426671265603,0.110597685,0.1366651,0.04847301790838108,0.04470952,0.2520270151216209,0.17422745,0.28783876
0.5149711,0.33667457,0.3052440783146447,0.1275208,0.11981365,0.06047892962873578,0.056431875,0.24164749449884967,0.17254548,0.29865634
0.42755055,0.34232247,0.29549431772965906,0.0459229,0.13023487,0.007582545754952746,0.07856691,0.24364281461856888,0.17255096,0.34280497
0.32210374,0.45096242,0.22217485333049122,0.020715114,0.1442429,0.008597927515875651,0.08744706,0.2205449432326966,0.13782114,0.28692657
0.44828376,0.3666162,0.26832027609921655,0.07300043,0.13994165,0.022238771334326283,0.058050707,0.23138491388309484,0.16892745,0.3226237
0.3505331,0.43993664,0.21076230264573817,0.04933842,0.14039132,0.017583541055012464,0.057164453,0.20384658223079494,0.14317322,0.26487893
0.4461252,0.37269318,0.2704002462240148,0.059633944,0.13940838,0.015457710927462655,0.059596386,0.2400840944050457,0.1692687,0.33575326
0.5147853,0.42526403,0.267197016031821,0.08672559,0.14696026,0.03593950215637013,0.044946276,0.26933406616004396,0.17082906,0.31544486
0.39044702,0.40108556,0.2481248548874913,0.040934067,0.13222735,0.009013787540827253,0.072330736,0.2239574734374484,0.15808918,0.3303588
0.28586394,0.48633492,0.20660285239617115,0.0042660385,0.14297648,0.026493034589582076,0.09524548,0.20821119249267156,0.1313184,0.2730277
0.47925043,0.31897813,0.31595809895748594,0.12437709,0.09472519,0.04345657960739478,0.06639866,0.20847003250820195,0.16416854,0.3067129
0.36741498,0.43818492,0.24345023460701407,0.02245741,0.1240174,0.007087862425271746,0.08255379,0.23542289412537365,0.15348539,0.3226093
0.58898145,0.4126915,0.2770590366235422,0.16590644,0.13985975,0.0824383649463019,0.04114686,0.268120316087219,0.15733252,0.25488403
0.3214156,0.487525,0.225265483515929,0.044938322,0.11796008,0.03282489196949352,0.09631954,0.223410083404605,0.14881933,0.28298908
0.45660585,0.33664498,0.29467506768050405,0.090170294,0.13495338,0.03783938527036312,0.07422319,0.24342198460531908,0.18474826,0.32433036
0.5153363,0.32729557,0.31909581914574914,0.12355243,0.104815796,0.0548283332897,0.05942307,0.23153364389201864,0.16274212,0.29916173
0.46412605,0.32051906,0.3050890783053447,0.11224209,0.10444835,0.04574845274490717,0.082772955,0.2159891429593486,0.16951838,0.33354187
0.3829726,0.36692715,0.273644516418671,0.035355177,0.13729043,0.013274265796455948,0.082444504,0.22828213369692804,0.16713259,0.33824688
0.46385187,0.29142106,0.31535874892152493,0.11978136,0.10367948,0.04928461795707707,0.08789772,0.21316337278980238,0.17819813,0.32652557
0.19574857,0.6225616,0.1377607382656443,0.008861776,0.14803818,0.05722013343320801,0.1107879,0.157236599434196,0.09137965,0.20732574
0.26647502,0.522233,0.18831263129875786,0.00065819547,0.14531296,0.02762975565778534,0.09889587,0.1954290117257407,0.12225623,0.2574419
0.2698237,0.52545637,0.18831457129887427,0.00038716942,0.14641361,0.030006191800371507,0.098318994,0.20166075209964512,0.12205365,0.2596063
0.3201671,0.4506744,0.2263934035836042,0.011087917,0.13436297,0.014972461898347713,0.09047256,0.2168717230123034,0.1417071,0.28818536
0.32699615,0.40832263,0.25440783526447014,0.04612102,0.14362414,0.04885847293150838,0.10151163,0.23151744389104664,0.15197878,0.28835505
0.33839944,0.43041557,0.23435036406102186,0.016469944,0.13629362,0.009292884557573074,0.08358656,0.21793885307633118,0.14945506,0.314684
0.44381034,0.39063507,0.25415207524912453,0.07630625,0.13636878,0.02561209353672561,0.05642211,0.23723663423419808,0.16243532,0.3145702
