acap,modp,loc,MI_loc_stor,MI_loc_time,MI_loc_cplx,actual
0.8817156,0.85116875,0.05518173,0.119677156,0.060451806,0.07816600218339977,0.1743007
0.36156166,0.45418227,0.24078321,0.54810905,0.21270382,0.4082744891725511,0.27780947
0.6817032,0.74285924,0.09131312,0.33383384,0.15541826,0.26870832312916765,0.15365088
0.60330415,0.67136765,0.103851706,0.31656414,0.084438235,0.21005808899419107,0.15521404
0.7788428,0.8236072,0.08307415,0.18531543,0.13844143,0.15497951450204855,0.10807431
0.55375695,0.54507416,0.16917801,0.41645318,0.12996367,0.30871778912822107,0.22344163
0.33715466,0.38551378,0.41594404,0.58649397,0.27807117,0.4728255527174447,0.4390024
0.5667444,0.6427573,0.10755357,0.40088856,0.16712576,0.27925789207421076,0.14271463
0.27130234,0.33565426,0.47436714,0.69633174,0.38661408,0.5987902401209759,0.44360194
0.46853673,0.55038106,0.23345777,0.4509211,0.19319242,0.33776649622335037,0.27465123
0.6399582,0.65857273,0.087878466,0.38613054,0.14905256,0.2707612229238777,0.17059739
0.24352178,0.25148094,0.5626711,0.78872395,0.48328933,0.6694152330584767,0.5757451
0.7026392,0.76807046,0.09138531,0.25162688,0.101772934,0.16796006320399368,0.14691281
0.6655649,0.69644123,0.113809496,0.26904887,0.13102843,0.17514522248547776,0.14863695
0.6196468,0.6714019,0.09221336,0.34558728,0.1567424,0.23836143616385636,0.15366721
0.38784003,0.41040075,0.20225357,0.5335707,0.24269198,0.3777870122212988,0.19430129
0.57400787,0.49827284,0.12608582,0.37581134,0.21069118,0.41972365802763417,0.233221
0.55132437,0.5976153,0.099452555,0.4064516,0.19350311,0.302446719755328,0.17726655
0.4652251,0.48965332,0.20207745,0.47813123,0.19593886,0.35139092486090745,0.2239217
0.50660706,0.5599251,0.10725719,0.399913,0.15688723,0.307495569250443,0.15667506
0.329683,0.03890249,0.29534253,0.4471284,0.46702042,0.9692432030756797,0.42258868
0.44178966,0.41128558,0.1237,0.42545882,0.19969693,0.3814267618573238,0.1804312
0.62030077,0.61657757,0.0937857,0.39059377,0.13344663,0.35469182453081755,0.17392135
0.65880215,0.6946953,0.10934145,0.29220372,0.1337139,0.18009917199008277,0.13510156
0.6467737,0.6440078,0.118762836,0.36632174,0.15758212,0.30646776935322306,0.18531755
0.6001394,0.6382958,0.11340961,0.3636132,0.13354284,0.21701780829821915,0.18460876
0.2042529,0.2163726,0.64220244,0.76380515,0.64227927,0.7271105272889473,0.636397
0.57071865,0.609234,0.10690211,0.37608668,0.18542045,0.26964177303582265,0.15878779
0.60279936,0.61066324,0.09959534,0.33741683,0.15799664,0.26237877376212265,0.16893901
0.55946064,0.6135093,0.08528216,0.39293098,0.16999094,0.31055262894473706,0.14776842
0.70650005,0.7339257,0.09830846,0.326321,0.14064446,0.28434741156525883,0.15624109
0.6588722,0.77378285,0.12288515,0.2670674,0.108976796,0.1898690610130939,0.17460765
0.5376015,0.5906041,0.18034048,0.31695795,0.11774674,0.26557757344224264,0.2536484
0.15914138,0.15259978,0.59198034,0.8225746,0.55828196,0.5863788713621128,0.7104721
0.30565763,0.38352948,0.2483594,0.549283,0.2781258,0.4567735043226495,0.268056
0.6606713,0.70534635,0.1131936,0.28260022,0.1129755,0.15668082433191755,0.146287
0.63828766,0.5712849,0.14762364,0.38751757,0.26004192,0.5670749432925056,0.16927798
0.5866354,0.6358979,0.12218884,0.37358055,0.1489547,0.2238514976148502,0.17490013
0.15224661,0.15685895,0.7265992,0.903931,0.6253456,0.803310819668918,0.74815667
0.5537888,0.61734253,0.09879781,0.38019013,0.18099421,0.28389621161037887,0.12488249
0.5865865,0.57804006,0.10776873,0.37721282,0.17641766,0.2803846319615368,0.1902799
0.60671043,0.6147735,0.10135464,0.406304,0.14207686,0.37592538240746176,0.15674542
0.5781056,0.6380743,0.09567924,0.37604016,0.1720004,0.2591634440836556,0.17894207
0.53037995,0.591921,0.14544156,0.38781106,0.17344528,0.27409512259048774,0.18231075
0.4215567,0.4762351,0.22267978,0.47634283,0.22781041,0.35555136444486357,0.21169259
0.57188404,0.619627,0.064740404,0.370683,0.1124606,0.2699579330042067,0.1187675
0.3261515,0.36147964,0.3769698,0.62978,0.30114827,0.506957849304215,0.37504905
0.5807867,0.54612845,0.1339518,0.378756,0.21782291,0.3412317258768274,0.18129173
0.6709993,0.72433937,0.10629058,0.29959577,0.11962975,0.20420285957971404,0.17762175
0.5379536,0.24378076,0.23646557,0.40549374,0.27688164,0.6535180346481965,0.32823658
0.6245558,0.6848374,0.14137849,0.33936188,0.14198282,0.1708816829118317,0.16065916
0.27550215,0.29874516,0.44653237,0.7002163,0.37282753,0.5716541428345857,0.44343355
0.8208832,0.7975997,0.046636462,0.14451069,0.12985659,0.12691417730858226,0.1588157
0.56797165,0.53904706,0.11455506,0.4112112,0.24254464,0.5377162162283783,0.22738288
0.41525316,0.488095,0.21681145,0.49264836,0.16156235,0.31851681814831817,0.21801338
0.50062066,0.40794414,0.1678839,0.39219272,0.3006044,0.5609014439098556,0.24615626
0.55250216,0.58607525,0.09733008,0.39245868,0.15968841,0.25549003445099655,0.15411574
0.58447975,0.66384435,0.15744314,0.3518377,0.11973784,0.20333408966659103,0.17948458
0.41878688,0.47463,0.22670203,0.4925501,0.20849995,0.31801488819851115,0.2131384
0.4400602,0.5331253,0.18613237,0.45843595,0.19245914,0.35874410412558955,0.20931162
0.63197196,0.69766176,0.12355296,0.28587204,0.12817869,0.16590704340929566,0.16621548
0.61451155,0.4308344,0.14336458,0.3831849,0.11888439,0.43876557612344236,0.2560751
0.58424896,0.5878707,0.107269496,0.41279262,0.15658341,0.28968597103140287,0.16273353
0.8263726,0.89594346,0.07095274,0.14778441,0.13310641,0.09853262014673797,0.07874336
0.51710725,0.5835716,0.16890079,0.40559226,0.13294548,0.2624666737533326,0.20181312
0.2842788,0.32433224,0.43187398,0.69004536,0.34900194,0.5851455414854458,0.43078512
0.7206677,0.7873606,0.10529612,0.27652258,0.15715617,0.201531939846806,0.13415216
0.43133104,0.40122306,0.23273833,0.4731391,0.18226877,0.34703776529622343,0.22028875
0.66966975,0.67761767,0.1512281,0.32383335,0.13647138,0.29168267083173294,0.18525621
0.74076295,0.68641645,0.11491628,0.28837973,0.118624456,0.25583247441675255,0.1997623
0.55609673,0.6594453,0.15218522,0.36590403,0.13557273,0.22551930744806922,0.17083171
0.645528,0.6491393,0.1022516,0.37765652,0.17390403,0.32855951714404824,0.18442403
0.46744347,0.46594727,0.12812078,0.3854218,0.22345941,0.38033353196664677,0.18396325
0.37808448,0.44853,0.2691765,0.52821386,0.21862583,0.4350726564927343,0.31008735
0.31155238,0.40280712,0.35080123,0.59528714,0.3154147,0.5415728458427154,0.34658188
0.26147392,0.30785114,0.48410314,0.7234849,0.35443467,0.595584690441531,0.49286136
0.6351359,0.59278023,0.11170679,0.35536498,0.1858423,0.33693691630630834,0.18830794
0.4021745,0.36691698,0.13216797,0.46386218,0.22111134,0.400867539913246,0.24466488
0.73522234,0.72354984,0.11112485,0.32421315,0.16125852,0.3185818181418182,0.1732103
0.6414588,0.5934551,0.12780339,0.37712976,0.18929404,0.4326369967363003,0.2081668
0.44170225,0.47340098,0.217184,0.4777319,0.20347181,0.3370941262905873,0.20858581
0.968825,0.9019495,0.07435242,0.113383025,0.04339008,0.1624048837595116,0.14832757
0.5771284,0.61856955,0.06407146,0.39079732,0.19012061,0.3272600172739983,0.14185612
0.5954883,0.6000677,0.11981934,0.37790322,0.17021255,0.2199047480095252,0.17658326
0.80513626,0.77408326,0.08703761,0.20779791,0.0,0.27136977286302266,0.21803012
0.46780244,0.47789007,0.18447798,0.45127112,0.1682214,0.3347273665272633,0.2081826
0.61952555,0.6515946,0.08161605,0.36168185,0.18761508,0.24055566594443337,0.1500377
0.6417123,0.6392427,0.121883005,0.3750846,0.1819573,0.33885766611423335,0.18412748
0.9484405,0.9373151,0.0,0.094445586,0.1666353,0.18366078163392183,0.156458
0.6027397,0.6510706,0.08090323,0.36849558,0.18168324,0.2499075750092425,0.16374612
0.79511976,0.6715392,0.13682356,0.30023748,0.19592322,0.508588749141125,0.1529171
0.54482484,0.5902571,0.119649135,0.40277386,0.14426993,0.2591348940865106,0.19366154
0.687716,0.7805456,0.09039827,0.28415492,0.15677908,0.2405940959405904,0.15193443
0.5847356,0.48950085,0.17728353,0.40354416,0.1818668,0.4643640035635996,0.19620104
0.5711211,0.5889138,0.15292138,0.35523513,0.11345872,0.23389983661001632,0.23147899
0.712146,0.7595228,0.10894053,0.28373304,0.10887987,0.20369267963073204,0.14461356
0.6544169,0.6168789,0.14253266,0.3514859,0.098922476,0.31120103887989614,0.2812947
0.34810442,0.40293688,0.3217718,0.60053635,0.26536778,0.4640847535915246,0.31934315
0.25593376,0.30144733,0.47667873,0.71535176,0.42161906,0.5873442412655758,0.46888405
0.47756884,0.3708682,0.20139772,0.4045043,0.29547706,0.6906223809377618,0.22249436
0.63272285,0.5808173,0.09740022,0.36959857,0.15768524,0.38491698150830184,0.19035397
0.38811478,0.2557579,0.17086223,0.4812363,0.2560344,0.610320978967902,0.29086745
0.6816103,0.7143851,0.09551991,0.3792681,0.18511808,0.3505595649440435,0.17547704
0.28601128,0.37023193,0.43414074,0.60835004,0.39486402,0.5559147044085295,0.4364542
0.48313183,0.47117916,0.13091573,0.41437727,0.2348816,0.3848974915102508,0.21731608
0.5370892,0.5860167,0.14872117,0.40155643,0.15694593,0.25713384428661556,0.2020206
0.5496082,0.5762803,0.05887821,0.42444175,0.17822182,0.3495667250433275,0.16531715
0.6105704,0.6375473,0.1119329,0.37545288,0.13933948,0.24799861520013847,0.13629788
0.6060142,0.65271634,0.10197126,0.36122286,0.14998387,0.2427336357266364,0.1699193
0.5976024,0.6630053,0.09733625,0.35482967,0.14878619,0.2518973748102625,0.14008142
0.5665828,0.50624,0.13110942,0.4132473,0.2522934,0.4779007522099248,0.2506682
0.6699141,0.67944485,0.09866045,0.29472554,0.13960074,0.23179468682053128,0.14511493
0.2905059,0.31069523,0.46391314,0.702856,0.3338169,0.5640661435933856,0.48375475
0.76005006,0.7892382,0.09303619,0.24539861,0.1324014,0.20436443956355602,0.11276693
0.5838028,0.61335677,0.10973427,0.3577958,0.13904162,0.22728805727119425,0.14015475
0.6479118,0.6793717,0.124073684,0.24876028,0.095840655,0.12570615742938426,0.17783521
0.36616135,0.29608613,0.22738452,0.5451057,0.32809824,0.4453691554630844,0.203998
0.39097863,0.44509396,0.3044445,0.5304055,0.19566923,0.4106595589340441,0.36428747
0.33846757,0.25924957,0.1983306,0.49241456,0.30194154,0.5441201455879855,0.29938075
0.3527071,0.3807643,0.37528092,0.5628856,0.20807973,0.4362055263794473,0.42166615
0.5706178,0.6165002,0.10829448,0.3405487,0.15066674,0.24260500573949942,0.15600152
0.44319963,0.50361156,0.21567975,0.4943128,0.18478836,0.3347944865205513,0.2611116
0.56190777,0.5128908,0.111217216,0.42681092,0.22343943,0.4418217558178244,0.2328273
0.8325744,0.87048984,0.07653031,0.22395733,0.13382742,0.20912704908729507,0.09958302
0.62966347,0.64537126,0.09711448,0.37047267,0.13237464,0.24180241581975842,0.16955753
0.4042942,0.5123545,0.23418567,0.5126864,0.24618989,0.405652009434799,0.18807629
0.14409782,0.11278498,0.6725387,0.84222925,0.6313207,0.7260115273988472,0.7682638
0.4940318,0.530113,0.1475866,0.41175032,0.17679182,0.28852177114782285,0.18905342
0.5748329,0.62050176,0.08974551,0.3635071,0.17431319,0.2208614979138502,0.12200089
0.36457637,0.22375216,0.21010175,0.47782606,0.36134738,0.7066001293399871,0.35569906
0.58498716,0.59793913,0.086801395,0.40656647,0.17932118,0.3233166276683372,0.18699889
0.6134765,0.59540755,0.123923846,0.38113454,0.17282788,0.3556308044369195,0.191407
0.62009776,0.639268,0.09102126,0.38257104,0.16556239,0.27506727249327273,0.16269922
0.6630575,0.6911369,0.13683082,0.1957607,0.09672147,0.10843619915638009,0.24911143
0.67717737,0.76780736,0.093720056,0.2316873,0.13712212,0.1391123360887664,0.11385739
0.59234947,0.65585285,0.081952706,0.36193967,0.14896837,0.23460768653923134,0.14961761
0.64426565,0.6993463,0.08608809,0.37100443,0.16029222,0.301919789808021,0.15671831
0.5471856,0.504041,0.12245034,0.41149724,0.18980637,0.39805748019425197,0.21028645
0.4654701,0.39780986,0.18033257,0.4493602,0.29454815,0.6694826330517366,0.25849354
0.31398165,0.13436213,0.25206238,0.5184911,0.39231616,0.48833985116601486,0.307804
0.4523287,0.46477407,0.1444844,0.47538924,0.18329448,0.37920081207991874,0.20079067
0.55549276,0.42446783,0.19380464,0.39229774,0.25335622,0.5440371455962854,0.23833142
0.6287642,0.6677135,0.09927124,0.27352962,0.15169412,0.15479037452096253,0.137336
0.38684976,0.4669595,0.26267767,0.5073735,0.20893426,0.408711509128849,0.28175074
0.4567948,0.48747283,0.27888286,0.41239166,0.2935445,0.3430401356959864,0.30623543
0.4165455,0.41118786,0.12927873,0.46802533,0.23642813,0.41860033813996617,0.22184838
0.42166966,0.52350223,0.23135686,0.47365242,0.2147439,0.40371151962884805,0.20806701
0.34853113,0.21285366,0.21460035,0.47213233,0.36768582,0.4144145385585461,0.2707423
0.6321094,0.653269,0.088851325,0.35640618,0.13844909,0.201278609872139,0.18471472
0.25091958,0.272786,0.48858964,0.75328696,0.38901705,0.6304015369598462,0.5418061
0.5743443,0.55255944,0.111665644,0.38730633,0.16594103,0.3703446629655337,0.18799707
0.5701967,0.60546154,0.09118373,0.41718867,0.21371154,0.3807193219280678,0.20532346
0.3626103,0.42570916,0.32020003,0.5856096,0.19976242,0.4478141552185844,0.3645752
0.5958912,0.67276734,0.12375647,0.3409285,0.14981163,0.24695197530480245,0.14405915
0.69568145,0.60891485,0.13043919,0.33373624,0.13149124,0.2775405922459408,0.18008539
0.39947003,0.42619663,0.24297014,0.494463,0.22484867,0.3560212643978735,0.22969398
0.4568283,0.49503508,0.29002255,0.48480153,0.15933694,0.3817774318222568,0.30076417
0.49226213,0.34029314,0.17602114,0.42373753,0.2957645,0.599287940071206,0.2576559
0.71256304,0.6589752,0.12671039,0.3410677,0.15148306,0.3743711325628867,0.19268541
0.39675993,0.2937069,0.16125807,0.45679674,0.27618128,0.4325888867411113,0.26686758
0.70092034,0.6987171,0.04789014,0.25492856,0.118217915,0.25695503430449657,0.21599078
0.54103535,0.6120032,0.12558222,0.39074796,0.18715397,0.27630690236930977,0.14040525
0.5327596,0.5691634,0.08520907,0.43639374,0.13045993,0.3230569676943032,0.15689038
0.29187244,0.3518143,0.45519924,0.6669729,0.3238847,0.5494943450505655,0.45455617
0.55012995,0.6006857,0.13289717,0.39089328,0.17474513,0.25505997449400253,0.13708436
0.43281877,0.31734908,0.19092186,0.40687048,0.2697426,0.5556582444341756,0.2606639
0.52734244,0.5222519,0.124580204,0.36686754,0.15973715,0.29669392033060793,0.15673906
0.4059741,0.3980908,0.2305283,0.49609703,0.22279619,0.3432899056710094,0.28489605
0.43480235,0.3345755,0.18510145,0.4600744,0.35433775,0.6526874847312515,0.3032513
0.56388867,0.5863319,0.14920479,0.34388417,0.10392654,0.2119584288041571,0.22766626
0.44182342,0.47776884,0.1481466,0.4382497,0.1986285,0.3305946869405313,0.14995223
0.14776465,0.14488947,0.6124627,0.82657784,0.4748204,0.6259410974058902,0.79279506
0.49509695,0.41474724,0.12881735,0.4306634,0.16160573,0.407142389285761,0.16662878
0.60120445,0.64101946,0.09845481,0.37390918,0.16368058,0.23078930692106928,0.12583664
0.941228,0.95476735,0.032903858,0.0,0.16365999,0.06393913360608663,0.13430965
0.47709835,0.5072499,0.099258855,0.43157315,0.19402212,0.35775914422408556,0.20885521
0.68550885,0.68264616,0.092302464,0.333603,0.19391967,0.3700587129941287,0.13641417
0.6272826,0.60661423,0.1546433,0.39284834,0.23113585,0.4730034526996547,0.2099001
0.50654435,0.47850418,0.10707775,0.40162116,0.19350426,0.37512093248790673,0.1880786
0.51393354,0.4905376,0.12802783,0.4323301,0.26085383,0.4889699911030009,0.23422572
0.8404647,0.82077533,0.07593777,0.24803752,0.11378623,0.25230437476956247,0.14082721
0.760054,0.7012395,0.1316778,0.3208962,0.15312804,0.3444546155545384,0.16879998
0.78610885,0.7837373,0.084111445,0.21122059,0.102307595,0.1807995719200428,0.14558724
0.74642456,0.83791757,0.09914428,0.17443201,0.12044377,0.1522141947785805,0.17559105
0.40532908,0.38727087,0.14495812,0.49857372,0.2747789,0.48728385127161483,0.2216015
0.638682,0.64951277,0.10834648,0.366247,0.17493041,0.24491639550836042,0.14682177
0.62114596,0.710719,0.09661126,0.3127238,0.11407414,0.20354327964567204,0.15453985
0.2600963,0.025615096,0.42804104,0.59525377,0.5827649,0.506023349397665,0.41721976
0.56900936,0.625094,0.13586697,0.3838937,0.1268284,0.23981230601876938,0.21587728
0.9287895,0.9028227,0.061940514,0.14397416,0.14605457,0.2537426946257305,0.14394936
0.73203766,0.7755052,0.107503295,0.070362926,0.09883529,0.0,0.25489995
0.65763205,0.7180238,0.10487847,0.28044593,0.12984979,0.17629048237095174,0.14397873
0.53028876,0.5860938,0.18134916,0.43431205,0.14225405,0.302215669778433,0.20370723
0.4866396,0.54212344,0.16582775,0.43085977,0.21539608,0.2883887311611269,0.17401193
0.3599538,0.39548197,0.30492815,0.573515,0.23881435,0.43841572615842733,0.3434828
0.49057248,0.51100796,0.16497886,0.46734583,0.17052417,0.30725988927401104,0.16773069
0.6579837,0.67889607,0.10775584,0.3404423,0.12596157,0.2189791381020862,0.14110026
0.58224756,0.6456475,0.087764814,0.36958563,0.15487245,0.2558379244162075,0.15343934
0.5278459,0.53972846,0.12007074,0.39239657,0.19265917,0.2517806748219325,0.12164159
0.4183812,0.46389893,0.23451105,0.4964274,0.20676425,0.36329256367074364,0.23387724
0.23100542,0.2574507,0.58863103,0.77096504,0.50840116,0.6972924302707569,0.5764893
0.2487745,0.25471294,0.58707637,0.79596007,0.49772495,0.6612378938762106,0.5564807
0.49598074,0.5304266,0.14807595,0.42249382,0.17907631,0.2582173341782666,0.16950631
0.5737765,0.5772013,0.13703594,0.3809788,0.15788755,0.2235998776400122,0.19823167
0.44239882,0.44505134,0.13297018,0.47499478,0.16919686,0.3631000136899986,0.15345798
0.50915766,0.5335339,0.1449866,0.41443056,0.16406442,0.2612549738745026,0.18895672
0.29072398,0.3325772,0.43518293,0.6817137,0.37980705,0.5870888812911118,0.4283356
0.77815783,0.8653743,0.050749496,0.08850002,0.14427331,0.08688861731113826,0.1285498
0.49176684,0.58507556,0.13937879,0.433277,0.20233734,0.31024750897524905,0.12204231
0.39368546,0.41608897,0.2766896,0.5459962,0.23933044,0.41691203830879614,0.26086235
0.6195724,0.703369,0.09467997,0.34465238,0.15667118,0.23975687602431237,0.15525748
0.6148517,0.65622026,0.105186775,0.3490939,0.116289034,0.20254165974583402,0.1299841
0.4213058,0.46675938,0.24674821,0.47405726,0.22241525,0.3524317947568205,0.24250087
0.73249024,0.6141536,0.17701808,0.30801055,0.21099377,0.5574891042510896,0.14444326
0.55192006,0.583083,0.15081152,0.4216643,0.1454329,0.2919555708044429,0.20939289
0.5861016,0.63732386,0.12885763,0.36400098,0.14879562,0.20763390923660904,0.17197616
0.3591144,0.3962394,0.38097906,0.50231594,0.39593196,0.42926015707398424,0.38460773
0.34636357,0.35684067,0.31088373,0.5903712,0.2792558,0.40661571933842805,0.3467961
0.65590787,0.7065937,0.08473438,0.34460545,0.17849173,0.2724931527506847,0.136856
0.4158004,0.43592927,0.23460926,0.53722095,0.22655544,0.397826260217374,0.32896218
0.7412613,0.78125954,0.028030623,0.17674765,0.1189438,0.19790555020944497,0.161407
0.45310223,0.49059469,0.22251584,0.47935474,0.12726164,0.3699081130091887,0.25179526
0.699559,0.70544136,0.06845507,0.25700605,0.11781201,0.19651345034865494,0.16509002
0.5055999,0.47119725,0.10933593,0.40109062,0.19153944,0.3317844868215513,0.18855765
0.27747867,0.33395875,0.4558491,0.7054052,0.41689527,0.6114494388550561,0.38959846
0.60298145,0.6670086,0.07745355,0.36415052,0.16771793,0.25005895499410447,0.14492314
0.43376467,0.46838418,0.19076917,0.49480698,0.19548854,0.35957896404210354,0.2126944
0.45558867,0.45329988,0.13620216,0.43831432,0.21047224,0.35542681445731855,0.19497423
0.6592841,0.7076676,0.08613873,0.20531803,0.13905641,0.08421387157861285,0.1266352
0.51870155,0.53285533,0.11073894,0.41724214,0.20401838,0.3528989647101035,0.20864986
0.49126095,0.583056,0.14162605,0.44996783,0.1604394,0.3205946379405362,0.17964382
0.7326516,0.7865974,0.1004888,0.15984398,0.12270673,0.08699337130066286,0.14393485
0.6260817,0.61524117,0.1041203,0.382389,0.17014337,0.32187326781267317,0.18294029
0.68034077,0.6304562,0.13114253,0.32058161,0.15232733,0.3723019627698037,0.15592588
0.5367584,0.54984975,0.08174271,0.39767092,0.18281841,0.36926522307347764,0.15479118
0.6906178,0.7141244,0.08031728,0.3390736,0.15648733,0.2853778914622108,0.11750044
0.17223303,0.15385771,0.51219016,0.76395875,0.40291423,0.5508310449168955,0.74256206
0.61575097,0.6373577,0.1303688,0.3087092,0.15978657,0.16027669397233058,0.14106986
0.5975325,0.62067056,0.09105016,0.34891576,0.19358893,0.2205702479429752,0.12665291
0.58832717,0.6097643,0.13580403,0.3096375,0.13942981,0.1709760229023977,0.11924007
0.3465144,0.4652506,0.33169234,0.53915876,0.26793915,0.4626032837396716,0.33809555
0.44423997,0.35356757,0.15559542,0.44837514,0.23246555,0.4512425848757415,0.2667766
0.51522225,0.43337864,0.13571078,0.437849,0.20304428,0.3837025416297458,0.20500003
0.37311348,0.43704423,0.27054048,0.55468893,0.2507678,0.42971087702891225,0.24754235
0.6910105,0.7551203,0.08105242,0.31193244,0.14508349,0.28725157127484285,0.11948033
0.27816978,0.2833323,0.40627372,0.6798153,0.34204358,0.50062019993798,0.46323675
0.6140894,0.6246442,0.13261116,0.32211477,0.11212919,0.1809719619028038,0.19638161
0.7286171,0.75770414,0.09419738,0.23511407,0.1487632,0.19463778053622194,0.14393269
0.6135108,0.6242572,0.111272745,0.3768067,0.21128486,0.3322964667703533,0.17020306
0.55975485,0.6254089,0.11590052,0.3711815,0.1643658,0.25057584494241547,0.16746923
0.5391452,0.58637077,0.16364446,0.41150865,0.09415547,0.23886642611335737,0.25235647
0.6794517,0.7637763,0.14229253,0.2191265,0.12352544,0.14950068504993147,0.19305134
0.61173964,0.61597776,0.09646045,0.40533388,0.17178494,0.299753550024645,0.194169
