N_effort,MI_N_effort_PDR_AFP,MI_N_effort_PDR_UFP,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.11117437,0.047743246,0.015346156920769415,0.04140396248423775,0.19252495925249594,0.12315182,0.119642265
0.04311961,0.04153465,0.020512221230733277,0.041924322515459356,0.13795301379530137,0.061882302,0.051597938
0.062228765,0.04712335,0.009087775545266533,0.03807065528423932,0.15644447564444758,0.0690219,0.0679585
0.36619312,0.22199352,0.25834856550091395,0.290946117456767,0.40213470021347003,0.35566056,0.35955614
0.07866771,0.033693388,0.009729803583788216,0.02404865744291945,0.11974099697409969,0.105058916,0.08695594
0.10139564,0.088422135,0.058526993511619614,0.061795327707719665,0.13046336304633632,0.1433701,0.13028553
0.09657677,0.05997083,0.03698046721882803,0.05749185744951145,0.1688937868893787,0.11387309,0.10913916
0.029317379,0.05680322,0.025607943536476614,0.02826756369605382,0.1286556128655613,0.06430795,0.05904793
0.048189964,0.04659179,0.01866609711996583,0.040389682423380945,0.1318295131829513,0.06726416,0.05697746
0.07165582,0.062481835,0.02790000967400058,0.02760295365617722,0.12582401258240125,0.112519406,0.10252069
0.12880422,0.07905805,0.04177740450664427,0.04388275263296516,0.18443475844347587,0.15190412,0.15687239
0.037074212,0.046932854,0.022513275350796523,0.03876682632600958,0.1400467140046714,0.06045676,0.05418161
0.14659214,0.051777713,0.010519158631149519,0.047671678860300735,0.21509710150971015,0.15421367,0.1558128
0.028109044,0.06417107,0.029710644782638688,0.026250445575026735,0.13072168307216833,0.052346267,0.055247337
0.2815088,0.12451136,0.10505412630324758,0.14095100845706052,0.26181692618169267,0.2809848,0.29537442
0.13647279,0.10156606,0.07638936458336187,0.108470766508246,0.16149733614973363,0.18098634,0.15746018
0.060758453,0.051727798,0.017761811065708663,0.02722556263353376,0.1287794228779423,0.10239266,0.09034338
0.055674586,0.057324328,0.04089920245395214,0.058118583487115016,0.14265632426563243,0.1026194,0.09108298
0.075472124,0.051162913,0.03420412205224732,0.06846879410812765,0.15044476504447651,0.09643916,0.09500951
0.12403194,0.0850807,0.03010480680628841,0.06293619377617163,0.13341864334186435,0.15680784,0.15730372
0.28809953,0.18917857,0.1297061177823671,0.18073396084403767,0.24497937449793747,0.31799445,0.30877498
0.04907974,0.07355205,0.012034272722056365,0.03153546189212771,0.10892611089261109,0.11697516,0.107314765
0.1328837,0.10443274,0.07482715448962926,0.09901314094078846,0.16838149683814968,0.15327744,0.15061754
0.1415114,0.114365965,0.10119370207162212,0.14833455890007355,0.17228879722887974,0.15004885,0.14536647
0.16986404,0.10444734,0.08662871019772261,0.12323973739438425,0.21303395130339514,0.19284521,0.18413715
0.06545547,0.050001454,0.022952224377133464,0.03938262036295723,0.14562672456267245,0.08423195,0.078736804
0.15657382,0.092196934,0.07192931031575862,0.10663227639793658,0.19420053942005394,0.1734434,0.15499659
0.08381422,0.05751752,0.032748454964907296,0.04909270594556236,0.15355658535565855,0.0974336,0.09272096
0.118182875,0.11942609,0.09702159582129576,0.14071333844280032,0.15579530557953056,0.17069067,0.16625513
0.08960464,0.06542347,0.030249712814982767,0.05910899854653991,0.18117636811763682,0.10529389,0.106691815
0.06540385,0.031726174,0.025758101545486092,0.07633866458031988,0.19298489929848994,0.07955384,0.076751545
0.19739291,0.10089804,0.07485165849109951,0.13169570790174248,0.2179364817936482,0.20781374,0.1917376
0.12920894,0.08739096,0.0605813266348796,0.07075736424544186,0.15713754571375457,0.15549102,0.15377493
0.04758197,0.06278664,0.030013216800793007,0.05099016005940961,0.12771934277193428,0.08995652,0.07734988
0.1725066,0.15261494,0.1432097185925831,0.17098912025934723,0.18390287839028785,0.18316865,0.16968343
0.11806872,0.10889441,0.06304107378246443,0.10220965613257937,0.11688624168862417,0.124476284,0.11544084
0.059931837,0.046819206,0.021098935265936116,0.037678288260697294,0.14454557445455743,0.078233875,0.07174584
0.10867701,0.06068829,0.03304317798259068,0.04960130297607818,0.16647687664768768,0.12440046,0.11696947
0.05781487,0.05850038,0.025910142554608554,0.05732465843947951,0.13455493345549335,0.07799414,0.06829716
0.054478377,0.039450992,0.01664892899893574,0.03042009982520599,0.13500018350001836,0.07242827,0.06137699
0.05898043,0.058275543,0.02506426350385581,0.04958404897504294,0.1264231626423163,0.07703105,0.06663268
0.15426192,0.075330794,0.06865199411911964,0.07218102433086146,0.18747097874709787,0.20139314,0.18988779
0.059208214,0.04791484,0.007722232463333948,0.028860935731656146,0.14826098482609848,0.09004829,0.08483574
0.032422494,0.030333053,0.007086658425199506,0.02472450748347045,0.13531127353112735,0.05394932,0.043364972
0.40779668,0.1677716,0.13289393797363627,0.15437847926270876,0.31434873143487313,0.38573065,0.40327847
0.112260446,0.04305584,0.012307227738433665,0.027864848671890922,0.17589914758991476,0.1263133,0.11850922
0.017021671,0.03361615,0.009651100579066034,0.0340315200418912,0.1195286019528602,0.04318539,0.030986026
0.06598469,0.05663995,0.02475185648511139,0.03950491037029462,0.12428234242823424,0.106521495,0.09496847
0.17379293,0.1980756,0.17239071034344264,0.18582145114928708,0.18039689803968983,0.19075476,0.18028586
0.07996944,0.061930496,0.03566268213976093,0.05215811312948679,0.13398720339872036,0.10637659,0.09681179
0.11181031,0.06940402,0.053194693191681595,0.06978713418722805,0.15275238527523854,0.1326705,0.12139718
0.1502162,0.04715894,0.012876005772560347,0.03184376191062571,0.20150163015016304,0.15750997,0.15237942
0.13738716,0.08682765,0.05415306924918416,0.06600992796059568,0.17199955719995574,0.14500229,0.14768454
0.042554818,0.05616813,0.023723367423402045,0.02688732561323954,0.13634951363495137,0.06443678,0.06293659
0.08648604,0.074431844,0.03828205029692302,0.06025699861541992,0.13615371361537135,0.100960806,0.09484897
0.15872884,0.08061509,0.0834328450059707,0.11606421696385302,0.19590930959093097,0.16184227,0.15738486
0.04690176,0.03272766,0.006628724697723481,0.020493784229627054,0.12569476256947626,0.06972552,0.055691406
0.07359466,0.06594755,0.04412665864759952,0.07025616421536986,0.14065264406526443,0.10080632,0.09117254
0.053112574,0.049608424,0.00814294548857673,0.04416767265006036,0.13502010350201038,0.0829483,0.078923285
0.09795144,0.06844071,0.05874658352479501,0.08846331530779893,0.15499830549983057,0.11043276,0.10113108
0.076547034,0.06160097,0.03649058818943529,0.05769637546178253,0.15302184530218454,0.09515931,0.0849273
0.047486443,0.04982867,0.020933303255998195,0.04230655953839357,0.13236069323606933,0.06907113,0.05769582
0.076704495,0.057055067,0.04252569955154198,0.0695596601735796,0.15638534563853457,0.09004601,0.08247635
0.071905196,0.06487617,0.043319102599146155,0.06647094398825665,0.1389916938991694,0.09871287,0.08717414
0.11231103,0.10401319,0.07249722434983347,0.111011816660709,0.13683061368306138,0.11447925,0.1076187
0.0816346,0.06400557,0.03835832930149976,0.06066754864005292,0.1489713448971345,0.10613786,0.10259095
0.09063998,0.050617132,0.01879114212746853,0.038182428290945696,0.1763455876345588,0.11155316,0.107456505
0.108584486,0.06418692,0.029750007785000466,0.03568858214131493,0.1695288469528847,0.12417416,0.12610468
0.28191328,0.12631275,0.10468346628100798,0.1361330081679805,0.25781949578194957,0.28923795,0.3042513
0.062666856,0.08412428,0.03251832595109956,0.06357247781434867,0.1081721908172191,0.112605296,0.10280412
0.11900755,0.08462257,0.07833759970025599,0.11976107718566463,0.16765698676569868,0.11972485,0.11206075
0.04427044,0.044236362,0.028638245718294743,0.059201117552067056,0.18544434854443487,0.07105536,0.07505688
0.13166715,0.09707345,0.08937281136236869,0.12976490778589447,0.16358579635857964,0.14807461,0.14110655
0.055201426,0.05005878,0.028429787705787263,0.05154422309265339,0.1392957239295724,0.08881055,0.08130655
0.08797904,0.065818846,0.04397329563839773,0.07038704422322266,0.15566043556604356,0.11365518,0.11028684
0.52966154,0.18199283,0.270311966218718,0.25978149558688973,0.6926310692631069,0.5256966,0.5085754
0.038476177,0.057176046,0.02972471478348289,0.043190690591441434,0.12913388291338831,0.08607916,0.07141086
0.04912701,0.03476656,0.04087006945220417,0.04943712296622738,0.14117042411704242,0.06777112,0.06732044
0.13160071,0.10535612,0.07968046478082788,0.12563439753806388,0.14516462451646245,0.14625825,0.1425995
0.08363536,0.06950411,0.051416403084984186,0.07711789462707368,0.1576932157693216,0.096377395,0.08891165
0.06247969,0.03576073,0.011837531710251903,0.030576038834562332,0.1479993947999395,0.085082434,0.07157202
0.059373334,0.08519623,0.03541220612473237,0.05689230341353821,0.13072995307299531,0.091941975,0.08997721
0.050027244,0.06578663,0.03974445738466744,0.047581832854909974,0.13591720359172035,0.08525069,0.082222246
0.14155667,0.056869492,0.012509534750572085,0.05230468113828087,0.21099656109965614,0.15041721,0.15379812
0.2767839,0.1459821,0.11308140278488417,0.15196897911813875,0.2784714278471428,0.28339073,0.27650648
0.031009983,0.03717908,0.006271210376272623,0.02428082545684953,0.12619386261938625,0.056438453,0.047531456
0.17290857,0.15944374,0.15610074936604496,0.1893287313597239,0.18539634853963485,0.1682555,0.15839848
0.05169869,0.06933698,0.04059701243582075,0.05178819310729159,0.1389917238991724,0.078169405,0.08041233
0.11829812,0.07806146,0.04332488259949296,0.07631249457874967,0.1799142379914238,0.12801343,0.1256917
0.054210737,0.04856893,0.021018815261128917,0.03814739928884396,0.14566781456678146,0.087864965,0.076886274
0.36715224,0.20947193,0.20461235227674116,0.2517622851057371,0.35684171568417156,0.37180945,0.3406457
0.059305653,0.030271824,0.009898786093927166,0.021487613289256798,0.15523941552394155,0.077788584,0.07164384
0.08158397,0.06494716,0.032976345978580755,0.04160785949647157,0.14113737411373742,0.109011434,0.101996586
0.063118346,0.055028576,0.03320476599228596,0.05449349726960984,0.1473642747364275,0.077130206,0.07001412
0.078580745,0.059538618,0.03163130189787811,0.04679025280741517,0.15051571505157152,0.09353287,0.08961418
0.04174681,0.033324778,0.017936545076192703,0.04659333279559997,0.14977043497704348,0.062158957,0.052371487
0.028596155,0.044946603,0.016426850985611058,0.023266987396019245,0.1315055631505563,0.054704845,0.04923644
0.05754784,0.051609218,0.030382312822938767,0.056082283364937,0.14194878419487844,0.085937016,0.07852971
0.06370616,0.06253426,0.01671024900261494,0.0281447316886839,0.09205010920501092,0.11579985,0.09753492
0.040761154,0.04523935,0.013078319784699187,0.04037770842266251,0.13316735331673532,0.07192401,0.062896825
0.11853336,0.08566734,0.06665716399942984,0.10903022654181359,0.16402578640257864,0.14087845,0.14421731
0.050743237,0.044483762,0.020490226229413575,0.03811598228695894,0.14270854427085444,0.07395663,0.06441189
0.16544572,0.051159013,0.009923728595423715,0.029087181745230905,0.18274387827438784,0.17495754,0.16605362
0.061263446,0.049595635,0.018987101139226067,0.039776700386602026,0.14643391464339148,0.09324629,0.08322059
0.1264197,0.07319864,0.07286865437211926,0.10454585627275137,0.18461707846170786,0.12080777,0.120106265
0.16795334,0.08689244,0.06103901566234094,0.07757557465453448,0.20389172038917205,0.18822333,0.18694246
0.15805052,0.09484087,0.07660631459637887,0.10328023619681417,0.20720599072059906,0.18356106,0.1731382
0.08095741,0.059114285,0.03442882606572956,0.0555284933317096,0.1612916461291646,0.08839377,0.080988504
0.22688374,0.08409917,0.05365926721955603,0.07627325957639558,0.2492253149225315,0.22303428,0.22998911
0.1549909,0.11854753,0.10582622034957323,0.15713970942838257,0.16546937654693766,0.1492459,0.14022663
0.13708729,0.099554375,0.08818617529117051,0.11802618208157092,0.17235963723596373,0.15276004,0.14525738
0.097205095,0.075768426,0.05787403147244189,0.08595025515701532,0.14398501439850145,0.117107734,0.10706169
0.093095064,0.06096878,0.03737924224275454,0.06236043974162638,0.15530474553047457,0.11041322,0.11133099
0.16399804,0.12723929,0.08905300534318032,0.11368623682117421,0.16764068676406868,0.1705209,0.16893308
0.04092207,0.039275743,0.012840195770411747,0.03268053196083192,0.13246673324667335,0.061336383,0.050811548
0.04824449,0.036440708,0.010169490610169437,0.023413991404839483,0.12044712604471261,0.07894037,0.065252244
0.13869227,0.10371314,0.07009567420574045,0.08440065906403955,0.1705290270529027,0.14605884,0.14929034
0.06845739,0.043384608,0.017091071025464262,0.03341475700488542,0.14640261464026147,0.08680256,0.08406371
0.015005516,0.03143611,0.0034524959071497545,0.039681252380875144,0.13730832373083238,0.04299984,0.035668947
0.14583078,0.13142775,0.08997053539823213,0.121312983278779,0.1491095249109525,0.15440829,0.14966989
0.49206167,0.28330773,0.2480686148841169,0.2955993177359591,0.3289385728938573,0.47352636,0.4957242
0.09296589,0.0766411,0.05066595303995718,0.07777064466623869,0.15037576503757652,0.12856361,0.12592037
0.13323583,0.12121318,0.08889132533347952,0.12915826774949607,0.13512076351207636,0.1468123,0.13513367
0.08067084,0.042510487,0.004965625497937529,0.01919720815183249,0.12497709249770926,0.10545494,0.09415031
0.022117436,0.07961716,0.018789292127357526,0.045230472713828365,0.10311603031160303,0.07190334,0.06839314
0.07373623,0.053267445,0.026402642584158555,0.039219136353148186,0.1583513458351346,0.10223825,0.096447505
0.10588572,0.076614894,0.05318404719104283,0.0858034951482097,0.17303508730350875,0.13689686,0.1213867
0.3419996,0.12757902,0.12286046137162768,0.14904430894265852,0.30175060017506,0.328279,0.34333256
0.10391672,0.070182204,0.0509292100557526,0.08578489514709371,0.16536265653626567,0.12529638,0.12403662
0.027010124,0.05027989,0.01975616118536967,0.022428638345718302,0.1301048530104853,0.054535054,0.05112911
0.06571455,0.07172506,0.010323009619380577,0.0791866147511969,0.13197834319783433,0.10413162,0.10566212
0.043719087,0.04949528,0.021299704277982258,0.028342684700561085,0.1498591949859195,0.0695787,0.069429025
0.122988276,0.07117979,0.026234972574098354,0.06639803398388204,0.21468382146838216,0.13043715,0.13833426
0.14106032,0.082663424,0.0584681815080909,0.07743911464634688,0.1899740989974099,0.14935218,0.14877343
0.07246165,0.055623196,0.03152264189135851,0.0494629399677764,0.1498311349831135,0.085262544,0.08073613
0.25376597,0.2616819,0.2458414447504867,0.2635409358124562,0.27477210747721076,0.2631938,0.24654692
0.11116292,0.09685506,0.046856212811372776,0.04212121252727275,0.10388935038893504,0.18065181,0.1646257
0.13407941,0.094251424,0.07117147427028846,0.0920176415210585,0.17305943730594373,0.13929063,0.13799793
0.040758446,0.05850385,0.027998728679923722,0.032082411924944716,0.13383527338352735,0.061681084,0.061519563
0.09489711,0.08058635,0.06917614915056895,0.10235351614121097,0.15691545569154558,0.14111005,0.13658658
0.11975666,0.073729135,0.07716695463001728,0.10202531612151897,0.1882386588238659,0.13121244,0.13995938
0.14514881,0.0927771,0.056832983409979006,0.06778856006731361,0.17264883726488375,0.15535788,0.15988477
0.057776842,0.0678165,0.0431305265878316,0.0601035616062137,0.13314498331449834,0.10229149,0.08822064
0.10621545,0.08598369,0.06230489873829392,0.07298985437939126,0.16582311658231166,0.11309754,0.113829985
0.03732383,0.042087533,0.01937111616226697,0.041505540490332435,0.13385434338543434,0.05633603,0.048240848
0.21446218,0.09214279,0.0848037350882241,0.11274477676468661,0.2377915637791564,0.22215137,0.22805539
0.05059272,0.036262553,0.029181142750868565,0.046086352765181166,0.15796531579653159,0.060221426,0.054959856
0.058502633,0.061386175,0.040042324402539464,0.06055659363339562,0.1386039538603954,0.10446615,0.09477202
0.11116324,0.080695316,0.05276138316568299,0.07795446467726788,0.1602087160208716,0.13046429,0.13168427
0.062263735,0.07497874,0.03610469616628177,0.03200333192019992,0.12061492806149282,0.09479494,0.09460388
0.06298712,0.0522654,0.027796826667809603,0.05193136911588215,0.13584019358401936,0.07946527,0.06963957
0.278611,0.14083198,0.12682079760924786,0.169502850170171,0.2391296839129684,0.2740628,0.28168184
0.13426502,0.093989685,0.06906807414408445,0.10364210621852638,0.15381012538101255,0.13081314,0.1269298
0.035867136,0.030732881,0.020897503253850196,0.054413866264831974,0.16736337673633767,0.06222707,0.058609985
0.064569585,0.049711414,0.024248836454930187,0.040025408401524507,0.1504224850422485,0.08327279,0.0774244
0.04405852,0.04594395,0.017836089070165345,0.02752938465176308,0.13602857360285736,0.06514351,0.061661743
0.04851325,0.041456997,0.018218988093139286,0.03586270215176213,0.14386908438690843,0.07070983,0.061805353
0.06110395,0.048916586,0.02257019235421154,0.03865882231952934,0.14467821446782145,0.07883154,0.072261326
0.083826296,0.069385655,0.04569113274146797,0.06646647398798844,0.15429018542901857,0.09494936,0.090523176
0.036262415,0.047359873,0.021446241286774477,0.03643781918626915,0.13139288313928832,0.074329644,0.061154798
0.058974825,0.050695334,0.029078791744727505,0.05046770302806218,0.14496241449624145,0.07249813,0.06596197
0.3223797,0.2586345,0.26106108566366515,0.283857717031463,0.32809299280929927,0.30754322,0.2978138
0.089116886,0.07441558,0.0615812016948721,0.09756588585395315,0.15846708584670857,0.12144071,0.11626025
0.07231348,0.06805004,0.04666332779979967,0.07805872468352348,0.14601160460116047,0.10490567,0.09813753
0.04544772,0.052044027,0.020978611258716678,0.04314013258840795,0.1293715529371553,0.067206495,0.061468385
0.080149226,0.09838806,0.0173062900383774,0.020852066251123975,0.1095990209599021,0.1408906,0.13704567
0.050017755,0.053610444,0.032598551955913116,0.049895452993727184,0.099189949918995,0.10337288,0.081604
0.26997524,0.1117657,0.10088222605293357,0.12981717778903068,0.25707640570764057,0.25149027,0.257229
0.018577717,0.05587347,0.026425469585528178,0.023953547437212848,0.14159983415998342,0.045226913,0.052946292
0.08330658,0.06945577,0.03873165932389956,0.05419079525144772,0.15116600511660053,0.10128168,0.09609094
0.06810744,0.05746842,0.027457708647462522,0.044490072669404364,0.1387441138744114,0.11347703,0.10600181
0.4806796,0.22347051,0.1979486718769203,0.25091031505461886,0.3290097129009713,0.45531884,0.4810164
0.07334801,0.048346452,0.03017154181029251,0.056018206361092386,0.14525775452577547,0.08243046,0.07429869
0.09425985,0.055218708,0.024138765448325928,0.03902621234157274,0.1765886676588668,0.10829658,0.107108414
0.07818741,0.037774418,0.009753013585180815,0.03203314692198882,0.1698974169897417,0.093006596,0.087226555
0.041220907,0.05011881,0.022796403367784202,0.032196195931771754,0.14079864407986442,0.05944679,0.056641724
0.035200316,0.042650364,0.017474471048468262,0.03319799199187952,0.13247667324766732,0.06869258,0.056234248
0.08537369,0.06385511,0.026016575560994536,0.04688848881330933,0.15204267520426754,0.10756565,0.10448046
0.101374164,0.06943637,0.04222230453333828,0.06846663410799805,0.15616716561671656,0.12448219,0.12563474
0.1806064,0.07990312,0.06226598873595933,0.09413600564816034,0.2094214209421421,0.1878219,0.1953682
0.072855935,0.07669504,0.04400126864007612,0.07332555439953327,0.1307783430778343,0.088576965,0.07781958
0.75594133,1.0,1.0,1.0,0.5093343509334352,0.7524384,0.6832667
0.1069836,0.06314017,0.03515856210951373,0.05570643734238624,0.14468318446831846,0.12184155,0.11390625
0.058445707,0.044430237,0.018053849083230947,0.03735959724157584,0.14345671434567142,0.08135919,0.071586706
0.12578592,0.08173832,0.05404291624257498,0.045644077738644664,0.15180249518024952,0.17567639,0.16460189
0.07804316,0.047638033,0.049420042965202575,0.0719528983171739,0.16537652653765267,0.099168584,0.08887063
0.056916706,0.059432,0.024607194476431667,0.03974239038454342,0.13479103347910337,0.07501627,0.07029573
0.12424506,0.071954176,0.0826150149569009,0.08965763937945836,0.19661661966166197,0.12943804,0.13406734
0.105023175,0.09909372,0.06427885985673158,0.09645356078721365,0.12705428270542826,0.12582359,0.11480063
0.14056548,0.064303175,0.09436418566185115,0.11279132176747932,0.22655276265527627,0.14027323,0.14264867
0.089143835,0.07131665,0.039578372374702346,0.0537698532261912,0.15289279528927954,0.10629595,0.10237855
0.05272372,0.04283819,0.030950307857018473,0.0635352698121162,0.15598480559848057,0.06863599,0.05986443
0.20350361,0.104936905,0.06983414419004866,0.07205950432357026,0.19706898970689898,0.22840337,0.22618112
0.09214296,0.05555404,0.04790576087434566,0.07292377437542646,0.17413409741340974,0.10356411,0.09260989
0.055765055,0.049987245,0.026605929596355778,0.046377065782623954,0.14397780439778043,0.07291445,0.064644255
0.26369292,0.19432499,0.19706060182363613,0.23288802397328145,0.26295217629521767,0.26439932,0.24788982
0.14688379,0.1092551,0.09320895959253757,0.12945603776736228,0.18081469808146983,0.15655842,0.15684652
0.024255507,0.06138783,0.026920213615212817,0.021569380294162818,0.12722165272216526,0.055470817,0.05579505
0.10448816,0.029820213,0.02991879879512793,0.037348075240884515,0.22622014262201426,0.12913099,0.11980064
0.13638447,0.10008186,0.06587575395254523,0.09691691581501495,0.15790251579025158,0.15559621,0.159265
0.061495613,0.05733768,0.031724167903450076,0.054580253274815194,0.14270377427037745,0.08993341,0.08177635
0.010044513,0.08009039,0.01082021764921306,0.036283032176981936,0.09506982950698295,0.049668387,0.048082642
0.1974895,0.03649029,0.05012387300743238,0.07185212431112746,0.3290542729054273,0.20848256,0.20148262
0.090055756,0.065894514,0.03586631815197909,0.0542048532522912,0.15259791525979155,0.11047901,0.108527675
0.042279176,0.04852366,0.018390766103445966,0.044166016649961004,0.13450448345044833,0.07273431,0.062733985
0.13965854,0.19597314,0.18294937097696226,0.21271971276318277,0.1591809259180926,0.16134262,0.14204015
