size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
-0.0676734,0.20054948,0.75030994,0.6328584,0.7507169,1.0371678,1.1418872,0.3390866,0.25229862,0.29877925,0.66845894,0.15603137,0.5522971,0.48955148,0.5529919,0.3365768,0.5852487,0.5610443,0.4599716,0.49181205,0.47089908,0.59546477,0.4082756,0.5291378,0.49224263,0.17933607,0.4724269,0.50104207,0.44426227,0.40441778,0.038428295,0.24227591,0.30800694,0.29647642,0.7084882,0.45981494,0.5482097,0.3611132,0.6457739,0.5894593,0.33290464,0.65073586,0.013100389
-0.22755997,0.26353595,0.9183712,0.8945075,1.31506,1.3746089,1.6444927,0.3544456,0.1361792,0.21233945,1.0508665,0.20896211,0.71495575,0.76168436,0.62726295,0.19354875,0.85034055,0.6316807,0.53027624,0.4971621,0.56541985,0.9337892,0.62517804,0.8115636,0.8202001,0.27507752,0.49176186,1.1166267,0.38608855,0.3531395,-0.20960909,0.2765832,0.6115609,0.59062403,1.0078653,1.0117604,0.5380889,0.75374985,1.2707677,1.1963066,0.6967893,1.2622619,-0.19719921
-0.09247839,0.080080494,0.61449647,0.49210584,0.6568093,0.9529148,1.0400323,0.29230493,0.22194946,0.27364096,0.5806938,0.09921789,0.45389262,0.48115295,0.56452197,0.33291194,0.5442812,0.5560663,0.46398237,0.4378062,0.48339772,0.51834667,0.4636432,0.38364375,0.5005554,0.23583066,0.4325485,0.456527,0.37524408,0.28061548,0.08401725,0.2627693,0.41862175,0.3918872,0.53551656,0.3977901,0.43393996,0.40389848,0.5914617,0.53622866,0.33601984,0.6188464,0.008980844
-0.105882436,0.086055614,0.578285,0.50373894,0.67629206,0.9248573,1.0397239,0.28246418,0.24890448,0.23106341,0.57077247,0.073080055,0.47341046,0.4771638,0.54571843,0.3002064,0.53025484,0.5269395,0.4324934,0.41755348,0.4655837,0.5139851,0.43901575,0.39130068,0.46360472,0.2095069,0.41220367,0.47174615,0.3636801,0.27581352,0.056462087,0.25384405,0.39048544,0.356686,0.56537783,0.398412,0.43667057,0.37922713,0.6046829,0.538708,0.32571903,0.62321776,-0.010037374
1.1099924,2.094607,3.1508234,2.481441,2.4730732,3.0851002,1.5745542,1.4460175,0.8557547,1.8630067,1.4192873,1.7432153,2.0654972,0.87261736,1.4695903,0.98946834,1.6207753,2.2629068,1.5236435,1.7526157,0.97914886,1.3732826,0.66953105,1.9184562,-0.103016146,0.6941554,2.2747636,1.234778,2.6418548,2.8529801,0.8872014,1.0287111,-0.4434523,-0.859114,3.4432461,0.59780383,2.4907098,0.18974023,0.7662864,0.63171214,0.5579478,1.4094356,0.6886743
-0.11879258,0.15559253,0.08109866,0.21756552,0.6951121,0.448166,0.34596825,0.39845645,-0.38153338,0.40059882,0.508831,0.5999097,0.06416309,0.6830801,0.35368574,0.14006288,0.45168406,0.34911612,0.5465305,0.09823229,0.5539898,0.66506916,0.53711116,0.52031106,0.2773762,0.6585334,0.13805135,0.825003,-0.09784777,0.257918,0.28528973,0.48061523,0.5400147,0.4466781,0.51381826,0.454835,0.15247974,0.63535905,0.7545432,0.8306466,0.5323063,0.8909248,-0.12705538
-0.14826934,0.14123043,0.4613371,0.43453437,0.7055535,0.76622707,0.8930385,0.22947243,-0.063074574,0.22522761,0.6127132,0.22007434,0.31287736,0.5234277,0.3976258,0.19962966,0.5290082,0.39601055,0.4003535,0.22288701,0.4395291,0.5950797,0.4069007,0.49930954,0.48026937,0.31608802,0.25007975,0.69534606,0.1300874,0.22063339,-0.005106002,0.24879913,0.46659222,0.4257583,0.5247525,0.52617574,0.31132254,0.5173503,0.7756096,0.7508367,0.45201868,0.7855177,-0.09160955
-0.049409896,0.09564146,0.35670543,0.44528478,0.60740304,0.67848146,0.7951466,0.4223958,0.29239795,0.30273893,0.44293803,0.19758366,0.4443859,0.5186445,0.53419584,0.27927756,0.4128986,0.5033615,0.474704,0.5066478,0.48983628,0.47486594,0.38492256,0.367687,0.25873485,0.27303582,0.43231815,0.40729538,0.32113394,0.32730347,0.272192,0.33551407,0.27070728,0.2214328,0.582582,0.26158723,0.4536377,0.27033022,0.44609153,0.3837194,0.22687747,0.5491928,0.002408594
0.11214431,0.11736032,0.27896455,0.5604951,0.7558403,0.74559313,0.75816035,0.88708615,0.70176995,0.5722143,0.34596497,0.377689,0.5974044,0.7443871,0.8746257,0.44161752,0.43970108,0.74181926,0.66497946,0.9303566,0.7258464,0.5552949,0.6097792,0.4777199,0.002841875,0.4461226,0.6777625,0.43657565,0.6234077,0.61933523,0.72004473,0.68481505,0.16105033,0.13043159,0.880586,0.04882024,0.70565176,0.20837682,0.3292895,0.23667496,0.16575551,0.58434653,0.03043307
-0.16081968,0.15880646,0.36270994,0.36816627,0.71339226,0.68026954,0.7389654,0.2275876,-0.22832261,0.2519464,0.6139137,0.33664554,0.20592228,0.5686406,0.35677177,0.17413524,0.53228325,0.36168224,0.4223935,0.14416224,0.4605318,0.6229718,0.4513198,0.53532135,0.46951988,0.41406256,0.18679923,0.79792774,0.02567983,0.21455374,0.028769603,0.29238734,0.5294863,0.4645058,0.4837647,0.5784654,0.22484657,0.5929368,0.8340739,0.8471761,0.5166592,0.8511294,-0.12383734
-0.1339243,0.1944735,0.13758878,0.26473576,0.81278026,0.5260042,0.43092173,0.39975673,-0.5059375,0.43065563,0.5956096,0.6888852,0.050830994,0.7575417,0.3434226,0.15141836,0.5184586,0.3642886,0.5869435,0.07759865,0.62809855,0.77578133,0.5954769,0.6149877,0.36487857,0.7145411,0.1237738,0.9776563,-0.13071388,0.26195258,0.23518279,0.47936192,0.6218304,0.53668576,0.5651221,0.5885174,0.13527782,0.739906,0.9124737,1.0151532,0.6761768,1.0365813,-0.15591528
-0.22069971,0.2763307,1.1160493,0.8801187,1.0996435,1.360796,1.5717397,0.11602962,-0.11980209,0.24275038,1.0286216,0.38043702,0.61176634,0.63044095,0.54456115,0.34551215,0.9060417,0.5296465,0.45050338,0.38226402,0.5885633,0.9247445,0.48941255,0.927577,0.82247007,0.10196445,0.39912757,1.0274289,0.39454502,0.3876479,-0.31119147,0.13322467,0.53208995,0.48437268,1.0126286,0.90623605,0.55842185,0.6525103,1.1978427,1.205816,0.7574356,1.0654324,-0.22764573
-0.0019525071,0.17993945,0.6082761,0.5847593,0.7200878,0.8998551,0.9644456,0.44105893,0.39261225,0.3263482,0.5279262,0.1513878,0.57381594,0.49532953,0.57805353,0.3213423,0.5009127,0.57102054,0.4516448,0.5538347,0.45728883,0.51428753,0.37810028,0.44878602,0.2961863,0.22071,0.51639193,0.41764778,0.47284278,0.45080808,0.16824985,0.32129538,0.2233557,0.18230635,0.7263483,0.32573622,0.58139694,0.27361253,0.4836851,0.43239042,0.21939713,0.5792885,0.041747104
-0.11266802,0.12624805,0.6207485,0.5454107,0.70845973,0.96034956,1.0682757,0.30843538,0.2321202,0.2629707,0.63768506,0.10309699,0.482925,0.49747753,0.55442566,0.30748552,0.5514707,0.5537765,0.4703398,0.43577653,0.47560552,0.57001233,0.4449085,0.43225086,0.5143341,0.23408416,0.4149785,0.508874,0.3651835,0.28394964,0.06772776,0.2736024,0.4046291,0.37125415,0.5851048,0.4375384,0.44897372,0.40997818,0.6459583,0.58330476,0.34576267,0.661245,0.0058435053
-0.103854686,0.14440075,0.3133466,0.33445382,0.68318707,0.6231789,0.6368214,0.30384845,-0.23596665,0.30234355,0.5507134,0.39896482,0.19413078,0.56925553,0.34563136,0.1849463,0.46540302,0.3629201,0.44667733,0.15453199,0.49651888,0.61310375,0.4642865,0.50683475,0.416849,0.433182,0.20551844,0.7480608,0.03577153,0.24533895,0.09474476,0.32342938,0.49566317,0.44149828,0.5044252,0.4827241,0.19837825,0.5353633,0.76518,0.7980115,0.52079153,0.8280263,-0.112707056
-0.13455908,0.16469146,0.69686246,0.6001152,0.7334623,0.9552355,1.1365799,0.27591047,0.1870111,0.24607745,0.65700656,0.16731372,0.5301584,0.48188785,0.4923051,0.28562087,0.58497584,0.51383793,0.42361075,0.43513572,0.46450353,0.6033504,0.3744163,0.53245395,0.5011367,0.15791033,0.39210936,0.5658012,0.368401,0.3179418,-0.026782567,0.21834573,0.352562,0.32713038,0.6946999,0.4891559,0.47062784,0.37678355,0.7088165,0.64870536,0.36914706,0.70344484,-0.038241077
-0.15003796,0.15620846,0.41446152,0.41320568,0.73470193,0.72392887,0.8178617,0.23335244,-0.19226375,0.24965125,0.6261837,0.3099355,0.2468426,0.55267787,0.35843217,0.18255123,0.5483469,0.37498194,0.42023742,0.16842411,0.4620294,0.62401146,0.4418105,0.5442689,0.5021444,0.37681156,0.21915364,0.7832387,0.05812916,0.2247912,0.0011983905,0.26431486,0.5154189,0.45834702,0.50932527,0.56439537,0.24797508,0.56588864,0.8435285,0.8430332,0.5134923,0.84780216,-0.11879878
0.10398787,0.20535882,0.43943897,0.6168021,0.7895622,0.817528,0.8223301,0.78546727,0.6735771,0.5326337,0.4028852,0.32822996,0.6248348,0.67649716,0.81979126,0.4096698,0.48007244,0.7185439,0.6188586,0.8514043,0.61121535,0.55631363,0.50117964,0.54193443,0.03527481,0.39565867,0.64912325,0.43979052,0.6124161,0.6576789,0.5732841,0.5835874,0.11905846,0.069712475,0.89303815,0.15473601,0.7289622,0.2020069,0.35811564,0.29553702,0.1266247,0.6161957,0.055752773
0.18444741,0.53940004,0.89210093,0.8865928,1.0234894,1.1279787,0.83950067,0.6220293,0.53119385,0.57377493,0.5952703,0.44779027,0.8368661,0.5617819,0.6562443,0.32536146,0.6182293,0.8191292,0.57359135,0.75327057,0.48895293,0.562159,0.33798784,0.68722147,-0.023629695,0.2655148,0.8673142,0.5192855,0.8476467,0.88990736,0.3497343,0.48327792,-0.03202683,-0.16616733,1.2593755,0.24744667,0.9012534,0.13385607,0.44026983,0.34269306,0.17406951,0.7209389,0.14541554
0.19162731,0.18007982,0.2877329,0.66896576,0.87405074,0.7850735,0.7015326,1.1538237,0.76882267,0.77062124,0.36370057,0.56207335,0.69644356,0.8896385,1.0666885,0.5450585,0.50300777,0.9562423,0.83798623,1.1443281,0.8710453,0.65577304,0.7241107,0.6198395,-0.1203506,0.58403325,0.83509016,0.5134388,0.7743643,0.85264504,0.9828392,0.8631231,0.087829545,0.02461201,1.1389337,-0.027509365,0.916358,0.21209183,0.28592157,0.21914434,0.12200449,0.64489055,0.06755252
0.26812664,0.15902108,0.082969874,0.7513596,1.1330492,0.883236,0.5986906,1.7052296,0.98816776,1.1284262,0.44743213,0.98398167,0.69204503,1.2525028,1.5088362,0.725605,0.6230532,1.3085726,1.2235357,1.5228415,1.2565578,0.9776569,1.1652237,0.9000283,-0.31190118,1.0303389,1.0696094,0.81516707,0.9951512,1.216297,1.5603497,1.4206284,0.17831567,0.055390675,1.5232286,-0.1264415,1.1991047,0.36979872,0.36247283,0.26012957,0.21836612,0.8375195,0.05143966
-0.14730857,0.14877442,0.499546,0.45196235,0.75559163,0.8158734,0.9316158,0.25618738,-0.06093135,0.24435212,0.65345144,0.21448474,0.33056957,0.53337765,0.4346214,0.21532524,0.5592317,0.42361695,0.41584897,0.26528466,0.45256332,0.62656325,0.45156777,0.5138062,0.52639157,0.33503574,0.28724203,0.71966517,0.15359488,0.2453239,-0.02265151,0.25494283,0.49837852,0.46842498,0.52865934,0.5830315,0.32221597,0.570056,0.7994207,0.78659254,0.47815147,0.80556166,-0.09138021
-0.09730364,0.11491817,0.5100504,0.5167789,0.70950603,0.8718436,0.986735,0.31447226,0.26269633,0.23187856,0.55304915,0.09356145,0.49429673,0.49658924,0.532286,0.26649538,0.48437548,0.50824094,0.43392664,0.4192149,0.45149663,0.5238277,0.4311471,0.41162974,0.39226237,0.2148927,0.41274077,0.5050446,0.35463586,0.29379344,0.066340715,0.2668429,0.33772808,0.29241973,0.6157954,0.3962507,0.44836956,0.36322373,0.6040257,0.522672,0.31412897,0.65226793,-0.028289832
-0.09140787,0.10469411,0.59934425,0.5314825,0.66979104,0.9517258,1.0473545,0.36845088,0.3213488,0.28900352,0.5970858,0.118665114,0.4918286,0.5048225,0.58125156,0.32925728,0.5236384,0.5675888,0.4802882,0.4864592,0.4879115,0.5448843,0.4439509,0.40736413,0.46808758,0.22983696,0.44994813,0.45730647,0.41020823,0.32856756,0.14492193,0.30423787,0.3723786,0.3417551,0.59494925,0.35745347,0.47749972,0.3460223,0.5815534,0.5011584,0.29102886,0.6165664,0.0292246
-0.19998561,0.2611911,0.73564756,0.6216011,1.0423474,1.0224507,1.1517051,0.18645349,-0.3722141,0.3090383,0.89497006,0.5066317,0.34577906,0.68628615,0.41340995,0.26268572,0.79092234,0.4347956,0.48696673,0.21084112,0.6116791,0.9019386,0.54779,0.817935,0.7520046,0.39340955,0.26979086,1.0924432,0.10228342,0.33115822,-0.14210263,0.23788111,0.633542,0.58744824,0.76015043,0.89124423,0.34689328,0.7770464,1.1884322,1.230069,0.8042114,1.1053277,-0.20703857
0.096414216,0.19903669,0.39847532,0.55376554,0.7181827,0.68945146,0.7375883,0.7385818,0.5511811,0.5104513,0.36988908,0.34130007,0.60279465,0.6641603,0.7420295,0.40160504,0.4415154,0.64173377,0.5830933,0.7887372,0.6094495,0.5172239,0.4743442,0.47390115,0.036014557,0.36497337,0.59580046,0.37136552,0.5594368,0.5902577,0.5451368,0.5436898,0.079007834,0.08618263,0.8552098,0.09036106,0.6776041,0.14646009,0.29660493,0.25662726,0.11733889,0.53689635,0.05870011
0.11044241,0.1436685,0.3188437,0.4964441,0.59757185,0.6525529,0.6143231,0.7045007,0.48349956,0.5053606,0.3146823,0.35491538,0.49208212,0.6060581,0.72854453,0.40922958,0.39256424,0.65730524,0.57488644,0.71332943,0.60079235,0.47920835,0.4883992,0.4413839,0.024415292,0.36320645,0.56278723,0.32042372,0.5310117,0.5943436,0.5708706,0.53339684,0.11355722,0.06674499,0.7637042,0.026103191,0.6408907,0.16570143,0.24122988,0.19653562,0.106379144,0.4765262,0.061577912
-0.15016864,0.18421301,0.86670375,0.6699678,0.79854727,1.1526604,1.2431612,0.15793511,0.06934498,0.22404458,0.7475997,0.2217729,0.5444939,0.4849562,0.5153626,0.31844977,0.6750313,0.51554406,0.44753638,0.36634463,0.4730486,0.6521373,0.39994675,0.62327296,0.59544873,0.123776294,0.4014173,0.6639798,0.39938167,0.33992958,-0.13068177,0.14636548,0.39574796,0.34889138,0.7683331,0.5612245,0.5178678,0.46557257,0.8362905,0.76971054,0.45798633,0.7610682,-0.08168548
-0.12363544,0.13196778,0.38247755,0.45566547,0.7224556,0.7376933,0.85999703,0.28883934,0.038004316,0.22610472,0.56020063,0.21027249,0.37538993,0.5360818,0.4195488,0.17858854,0.50719076,0.42197782,0.41548058,0.28434333,0.4445206,0.55321157,0.41396326,0.4706186,0.4196562,0.29702055,0.30957738,0.67568743,0.17096058,0.2236999,0.06464493,0.26023716,0.41969976,0.3604545,0.54527503,0.4696245,0.3259657,0.4465334,0.7449777,0.6654331,0.39442754,0.76629674,-0.09617278
0.04265809,0.15891083,0.30540362,0.43870074,0.59820247,0.6319814,0.57170093,0.5193526,0.30564597,0.4060322,0.36884654,0.30291796,0.46407643,0.51378983,0.5799289,0.31335625,0.35751927,0.5882927,0.50307465,0.5499368,0.5027898,0.45640615,0.41261673,0.41895717,0.070265934,0.29275143,0.52181625,0.3458453,0.41854748,0.49245858,0.37464485,0.413464,0.13442993,0.04835178,0.7038882,0.111728534,0.53243357,0.19966462,0.3145523,0.26860344,0.15196165,0.51326776,0.0220395
-0.055977724,0.120555006,0.4799801,0.5442598,0.7544668,0.8501372,1.0050104,0.4647031,0.4091364,0.29519787,0.52305514,0.10298438,0.5476555,0.5441882,0.5947775,0.2987095,0.48499638,0.5596604,0.46294093,0.5645479,0.4927713,0.53580207,0.46039814,0.3966766,0.34583813,0.2590317,0.48022518,0.45921913,0.40109658,0.36192772,0.1814079,0.35363314,0.3010629,0.28119642,0.6485876,0.35806325,0.49597925,0.31749618,0.53187704,0.4672227,0.25500026,0.63742983,0.0054292157
-0.18238802,0.20673431,0.9117751,0.75253487,0.96430737,1.2192224,1.3968954,0.21597576,0.08500071,0.21544346,0.8567564,0.23576759,0.606557,0.5686249,0.54531705,0.2734021,0.7351264,0.5561683,0.46427757,0.41280866,0.5011674,0.7557392,0.46333057,0.704532,0.7004843,0.15106317,0.41717362,0.81299955,0.38188717,0.34799388,-0.1820953,0.16872142,0.47091392,0.44504744,0.85014737,0.7266685,0.5221877,0.5642349,0.98927796,0.9272343,0.5518794,0.9290874,-0.13268204
-0.051590554,0.21808788,0.7190045,0.63016045,0.7054456,0.92974824,1.0213424,0.31914726,0.23639774,0.29775152,0.5984953,0.20990553,0.5812937,0.46815675,0.48361748,0.34094808,0.5369342,0.5238143,0.48371682,0.49505365,0.45954433,0.5630758,0.31753463,0.50680715,0.38338706,0.15387428,0.47777665,0.42667973,0.45574898,0.40836203,0.06193111,0.21861145,0.24398479,0.19708657,0.7590791,0.34493902,0.55477816,0.26344472,0.54197514,0.5068199,0.2681611,0.5935112,0.03389636
-0.06687028,0.09736203,0.55733,0.50482094,0.67138135,0.8977731,1.0133886,0.36781293,0.3214543,0.27958825,0.54866713,0.09204767,0.47656643,0.50221527,0.5816628,0.32070163,0.50970227,0.54746,0.46256128,0.48613113,0.48223683,0.5050912,0.44405615,0.38665527,0.4079594,0.24409562,0.4419126,0.43829352,0.38894463,0.31926805,0.15260717,0.30728227,0.34152165,0.321517,0.5724695,0.35892034,0.46933895,0.34494475,0.54921424,0.49408284,0.27868962,0.60333884,0.015999746
0.059383843,0.14512198,-0.06574947,0.43056875,0.8343279,0.47466296,0.29233146,1.1455395,0.3565818,0.7687425,0.40812394,0.8363753,0.43073544,0.9888545,0.9689233,0.4479372,0.4867832,0.82402027,0.9168775,0.8210638,0.9347134,0.8187911,0.859796,0.6621211,-0.21063265,0.8711645,0.6254963,0.7052296,0.4566107,0.7172925,0.9898597,0.9865567,0.19671404,0.12169073,1.0286365,-0.010314305,0.71040183,0.38076565,0.42705458,0.3169383,0.240732,0.7680794,-0.056211434
-0.10332236,0.10929378,0.28806925,0.33435392,0.5878952,0.6398804,0.6772435,0.35661706,0.0543101,0.28846627,0.5002958,0.24747661,0.27626407,0.5314788,0.4244941,0.1955669,0.42719793,0.41563192,0.4557045,0.2702715,0.45260224,0.5225857,0.4011973,0.3920015,0.3387635,0.38315302,0.28683585,0.5496719,0.16103652,0.24764058,0.19207102,0.36517593,0.4211245,0.35367906,0.46519655,0.35325354,0.29725158,0.41697124,0.5883194,0.5576948,0.34276333,0.6719247,-0.038283102
0.07280065,0.33464482,0.75413656,0.7139601,0.8401005,1.0316495,1.0191877,0.52027166,0.42288443,0.38676763,0.6115798,0.23976539,0.6686377,0.5024065,0.5996644,0.33708903,0.53408927,0.67995214,0.5081519,0.6297628,0.45608714,0.5756024,0.40543604,0.546024,0.28794026,0.24875024,0.5778071,0.47344872,0.60683304,0.60766166,0.17960043,0.35815847,0.14039706,0.10323178,0.8952646,0.38446414,0.6756399,0.25072533,0.520749,0.46757647,0.2581483,0.64590764,0.07487512
-0.06801381,0.118355334,0.5813159,0.522064,0.6634396,0.9025129,0.98724914,0.3485973,0.29872963,0.2801947,0.5507854,0.11924902,0.4993682,0.4899584,0.55668277,0.33445567,0.49721026,0.53759074,0.46786398,0.48774064,0.47418442,0.5085048,0.42014426,0.3971811,0.40462792,0.22205642,0.44604477,0.41212344,0.40900996,0.32690662,0.13540329,0.28548187,0.32534403,0.31527427,0.60033,0.32581428,0.47007805,0.31024128,0.5186045,0.4779396,0.2863974,0.5832407,0.036210958
-0.06976887,0.15472575,0.69729733,0.5802024,0.69780576,1.0048014,1.091052,0.33651707,0.29043093,0.30774352,0.62111825,0.12919307,0.5179459,0.47843835,0.5722941,0.35114613,0.5643517,0.5809792,0.46586135,0.48939115,0.47471344,0.553426,0.4459073,0.4674275,0.46707278,0.20260811,0.48503995,0.4485539,0.43858606,0.38026577,0.070784025,0.26597443,0.33081585,0.31426883,0.6491538,0.41563353,0.5276493,0.35003018,0.5988145,0.5277695,0.31088227,0.61949104,0.025818612
-0.20132639,0.25501803,0.5191488,0.4913162,1.022106,0.8931783,0.90879655,0.27757406,-0.48247752,0.36901128,0.8474048,0.5887859,0.19392337,0.7569868,0.3785805,0.20819275,0.71737665,0.43771428,0.54231673,0.103153974,0.6098436,0.8843792,0.60881996,0.7687093,0.68593717,0.58484477,0.19239673,1.1670202,-0.03385901,0.29838386,-0.02334339,0.3682945,0.752882,0.6657839,0.6583767,0.8893611,0.22338971,0.86310077,1.1998113,1.280007,0.8454343,1.2015294,-0.18667735
0.0031321184,0.082257845,0.3058434,0.41051227,0.55389893,0.63548255,0.67094445,0.48827362,0.34142804,0.3534,0.36021188,0.21142516,0.44438443,0.51082855,0.57571244,0.31401974,0.36718142,0.51486754,0.4879995,0.53224784,0.50322205,0.44319215,0.40333092,0.3577416,0.15841235,0.27907538,0.4583007,0.34317082,0.37924632,0.38542956,0.34058914,0.3827705,0.20824663,0.15295985,0.60382175,0.1320196,0.48643616,0.21734703,0.33954144,0.2812394,0.15726611,0.48359627,0.020094614
-0.12766546,0.15324795,0.672459,0.6082395,0.80992085,1.0114048,1.1822792,0.33070695,0.23961468,0.24050178,0.6880464,0.11285053,0.5395433,0.51647955,0.5496352,0.2878453,0.59852546,0.5412564,0.44227794,0.45055073,0.45821282,0.61288697,0.42951018,0.5052744,0.5387456,0.21863483,0.42445537,0.5954372,0.36567375,0.3279931,-0.0027062371,0.25651345,0.40194124,0.3799321,0.67967725,0.53166664,0.48060772,0.44349343,0.7364569,0.68225646,0.36798412,0.75257564,-0.03528935
