ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Effort
0.38687274,0.016672743,0.002089657,0.075863175,0.004593778,0.022508848,0.041460358,0.030555394,-0.011253383,0.0024494287,0.14987229,0.13062611,0.1054074,0.09695879,0.070907384,-0.001394608,0.22774282,0.04252892,0.60554636,0.543594,0.32153094,0.53973246,0.31061623,0.3407494,0.65708953,0.32893,0.710803,0.6892169,0.6858208,0.6908572,0.3406704,0.18578172,0.04758222
0.37512368,0.023715675,0.0033487026,0.068490595,0.04046673,0.02043971,0.031620797,0.038594827,-0.029272318,-0.0045853625,0.18666548,0.16225363,0.15239029,0.14995551,0.025772355,-0.0015469212,0.1700291,0.055711314,0.5640409,0.5972623,0.30656162,0.49831995,0.32030827,0.3413287,0.6472604,0.31309903,0.7197637,0.6794134,0.68610954,0.68661696,0.32512495,0.19992626,0.06099285
0.43521196,0.012008926,0.009763844,-0.00928628,0.048316795,0.036847573,0.001992958,0.011944426,0.015409436,0.007514649,0.041900773,0.029607788,0.043023936,0.037459612,0.010838872,-0.0012466926,0.044524603,0.0038027763,0.4812692,0.64305127,0.32089353,0.4355279,0.32298613,0.35642645,0.6213027,0.30914956,0.69137824,0.6853056,0.68157065,0.6927636,0.30041742,0.22163588,0.0013612867
0.47227815,0.008518908,0.0047785677,0.002810468,0.05752295,0.023940913,0.0044153146,0.009390307,0.016960371,0.009866019,0.07479209,0.06638113,0.0902863,0.081762135,0.0048066713,-0.0011093635,0.06679228,0.03495823,0.5484121,0.5873684,0.3228791,0.48268962,0.33203718,0.3559266,0.6313353,0.33236384,0.68882495,0.68027866,0.67861176,0.6842199,0.32353646,0.20305687,0.02224672
0.54236466,0.009050604,0.0017121565,0.022300918,0.023167942,0.02872739,0.0048667663,0.0059577716,0.013313413,0.0065530716,0.07499251,0.072603285,0.07347266,0.08278978,-0.008168206,-0.00070479326,0.038661327,0.01593183,0.49145818,0.6160631,0.32645446,0.42805403,0.34162524,0.37184718,0.59404,0.32424298,0.6699846,0.64128065,0.65099096,0.65886104,0.32405978,0.21959826,0.008477818
0.2585739,0.0133488225,0.0157102,-0.0063662003,0.014018666,0.030088574,0.009302066,0.009634519,0.026560366,0.0044252872,0.109769404,0.104507655,0.09805169,0.10452792,0.03044613,-0.0014845431,0.08506652,0.047283582,0.5014461,0.6894249,0.2441601,0.5016505,0.2524608,0.29565758,0.69855756,0.23607737,0.76390195,0.75928533,0.76225126,0.7571058,0.23104823,0.19115397,0.03978494
0.5384972,0.016107287,0.014072904,0.014225167,0.028300395,0.03981372,0.0066104303,0.022614941,0.0045091137,0.0048971456,0.07874377,0.06549015,0.06369829,0.06235959,0.023221916,-0.0012089172,0.09236881,0.030136183,0.46241626,0.6279776,0.35297975,0.4022202,0.36367902,0.39876127,0.5898106,0.340991,0.66525835,0.64933246,0.6457647,0.6543332,0.34190306,0.23532504,0.026728818
0.4834091,0.010987374,0.013539417,-0.03648181,0.047168545,0.042823717,-0.002627452,0.005235569,0.015839789,0.009451711,0.17990181,0.17062855,0.17107078,0.1801394,0.03514266,-0.0011656601,0.071690165,0.0668599,0.49695665,0.6499529,0.30625245,0.44451508,0.31450835,0.34783342,0.62397814,0.29384968,0.7034095,0.67828625,0.69032,0.6886464,0.29948398,0.2108399,0.058023274
0.21354608,0.00471198,0.00233992,0.008517244,-0.0065455637,0.010220459,0.0061968253,0.004993162,0.014071003,0.0019898657,0.06652968,0.06050944,0.0613401,0.06077855,0.0074334117,-0.0018144818,0.038779903,0.011378795,0.56138986,0.66741896,0.20553105,0.5679604,0.20754151,0.24619934,0.74516964,0.20978263,0.800305,0.7994322,0.8031168,0.79733276,0.20213178,0.1652027,0.007102272
0.0799577,0.0077394787,0.0040760674,0.01420422,-0.016634084,0.013528865,0.011737932,0.0049538133,0.00862696,0.0070072412,0.03658901,0.03984552,0.034669705,0.043895654,0.029384721,-0.0025760913,0.06485013,0.005310964,0.5649519,0.73156583,0.16116409,0.5810605,0.17927676,0.22453186,0.7928542,0.16924174,0.86028117,0.8439129,0.8458686,0.8387594,0.16959614,0.16365808,0.0022946675
0.47344664,0.0056464933,0.0031937584,0.01583691,-0.0039239456,0.0109672025,0.008953077,0.0054151886,0.012955982,0.0030247094,0.11515783,0.09444395,0.12180076,0.11297391,0.023529649,-0.0014887275,0.05322476,0.023832353,0.54801875,0.6266024,0.28386325,0.51272476,0.30034682,0.3253336,0.67431676,0.28486705,0.73468876,0.7183335,0.7269846,0.7209354,0.28087693,0.19482294,0.013853466
0.6500732,0.01710691,0.019245138,0.0042791124,0.0345458,0.020341832,0.009051665,0.0020262923,0.042279013,0.013166009,0.1240914,0.10830997,0.09396369,0.09462041,0.028217468,-0.0009403173,0.1263321,0.036339227,0.47195297,0.5965316,0.4155955,0.36638445,0.42703694,0.4398459,0.52900344,0.3983283,0.61054784,0.58737123,0.59933245,0.605141,0.39248478,0.25290084,0.0386398
0.54904336,0.011457287,0.0028598886,0.059699286,0.055735525,-0.014285703,0.009500674,-0.0025069504,0.060038,0.007978239,0.10805403,0.10917324,0.1099056,0.12104289,0.00900089,-0.0013594674,0.027800063,0.08160415,0.52936953,0.600229,0.32598913,0.46571046,0.34631547,0.3692717,0.62703085,0.32738706,0.6830645,0.6778742,0.67341185,0.6766731,0.32981735,0.2093004,0.070498936
0.40700674,0.0062949955,2.4605542e-06,0.007810927,0.049416434,0.0184803,0.006617231,0.0060457727,0.012942549,0.008428439,0.04345066,0.037141614,0.043665484,0.043525875,0.011450389,-0.0007155379,0.06939834,0.014484517,0.5210713,0.6104474,0.30599588,0.46941543,0.3147089,0.34170184,0.63129336,0.3064629,0.6945634,0.68492204,0.6814259,0.68502754,0.30233243,0.20262125,0.009971175
0.30778235,0.01744046,0.016823182,0.023024432,0.03324008,0.014791571,0.011730509,0.011932905,0.019375838,-0.001169804,0.1302709,0.10767693,0.13292044,0.12804525,0.015049098,-0.000839998,0.07038914,0.04090729,0.5502098,0.6552148,0.2688307,0.533494,0.2723657,0.29261753,0.6971522,0.25453472,0.7784311,0.7446091,0.7530347,0.739384,0.26963422,0.18863207,0.035961457
0.08360769,0.017674262,0.0035414845,0.017145872,0.07954998,0.006903976,0.019268472,0.01254148,0.006305672,0.0015280629,0.14640434,0.13050614,0.12541199,0.12829642,0.013997268,0.00056171045,0.13964279,0.05349035,0.5921911,0.6297126,0.24143046,0.5721611,0.24441268,0.2542978,0.71362305,0.22463928,0.77465963,0.74337506,0.78540885,0.76138645,0.22673619,0.16841331,0.05236742
0.5878281,0.032271665,0.015284607,0.054880094,0.09766903,0.022042077,0.024963947,0.02904723,0.015480373,0.008401633,0.05849112,0.051674757,0.054497913,0.058655225,-0.0076464782,-0.0012572492,0.17073596,0.04147434,0.5024307,0.54990745,0.44804385,0.3710664,0.46380368,0.46441215,0.51427567,0.44199958,0.5800821,0.5621469,0.5717943,0.5614448,0.43599588,0.25186172,0.04610538
0.6860227,0.017429572,0.008403873,0.04641897,0.050617553,0.017374959,0.013859391,0.02056322,0.0076122545,0.005901538,0.06375386,0.055518787,0.044534583,0.052726936,0.015673256,-0.0022425586,0.1080605,0.022987736,0.40815568,0.61554855,0.43506446,0.31009024,0.4473651,0.4782828,0.5000597,0.4123751,0.58325714,0.5729972,0.57355165,0.5776764,0.4058616,0.2762982,0.022259483
-0.057654303,-0.004944194,-0.007073108,0.026824445,0.021183768,-0.018773932,0.025698673,0.00063986424,0.0017260872,0.0047458634,0.11070499,0.09749929,0.1106627,0.09579654,0.034009542,-0.00050301757,0.118495815,0.025499236,0.6740306,0.6848304,0.14561523,0.69777405,0.14944836,0.16736147,0.8572148,0.1397803,0.90840536,0.8846419,0.89778435,0.87722105,0.16990145,0.13563299,0.024526292
0.6133306,0.008360734,-0.0020456705,0.053098742,-0.0092487,0.010299161,0.017979683,0.01511182,-0.0066737235,0.0021258797,0.13009202,0.10408676,0.111004226,0.10563666,0.011476912,-0.0017234059,0.093380414,0.019836074,0.5224481,0.6001339,0.3493603,0.45516384,0.35931796,0.3864612,0.61433524,0.34521753,0.6780095,0.6655166,0.65867007,0.66204816,0.3435717,0.22126323,0.021537893
0.44704664,0.017915944,0.015756732,0.039192166,0.0566081,0.013434187,0.014814605,0.01825346,0.021376535,0.011609427,0.07534063,0.071799904,0.09567474,0.0881602,0.026621379,-0.00025404058,0.13635524,0.051004075,0.5764466,0.55708504,0.33676785,0.49451596,0.34447297,0.35707313,0.622496,0.35056672,0.68372065,0.6528618,0.6492568,0.6595806,0.35619026,0.20252481,0.043910585
0.37264293,0.046173576,0.042762443,0.063716896,0.06529234,0.054545276,0.01298406,0.0464049,0.037084118,0.012817525,0.109628126,0.11143823,0.101491,0.111935794,0.021436213,-0.0007143682,0.102882415,0.17450234,0.47191232,0.630253,0.32141903,0.42369384,0.3242614,0.35686234,0.6077648,0.30560318,0.68302965,0.6672441,0.66718817,0.68651897,0.30553934,0.22513592,0.15439117
0.59839153,0.018638667,0.012950895,0.0023394404,0.10705669,0.018978886,0.012742771,0.016885296,0.008263767,0.0033004563,0.22235954,0.22052768,0.20990413,0.22809407,0.014635367,-0.0006368784,0.10400124,0.12746805,0.55163395,0.56643784,0.37213436,0.45309928,0.3836487,0.39384452,0.58976305,0.37226802,0.6582314,0.63115,0.64197075,0.6399491,0.37890995,0.21844476,0.113315836
0.45911732,0.021335255,0.012816569,0.0687055,-0.020227138,0.022173453,0.009946391,0.01881755,0.01727309,0.003568503,0.100235224,0.08326466,0.093763225,0.09340584,0.04955506,-0.00047446135,0.055640876,0.031920925,0.56048137,0.63719606,0.29001582,0.5264584,0.28486055,0.30499962,0.6894722,0.27647662,0.75687927,0.74287015,0.74954224,0.74522114,0.2784423,0.19305983,0.03193395
0.46583253,0.022020679,0.019625248,0.0023290701,0.08505483,0.025685072,0.0009280578,0.019232057,0.0244762,0.0008108169,0.06634249,0.06351749,0.06843342,0.07103926,0.010681337,-0.00076816604,0.07739616,0.046354473,0.49501804,0.5989765,0.35305005,0.42658627,0.35669112,0.38119188,0.59454656,0.34540012,0.6612682,0.6458197,0.64583576,0.6567353,0.34180126,0.2283253,0.038765915
0.2696941,0.004193248,0.0033529159,0.022861533,0.002051626,-0.018826624,0.005017925,-0.009271983,0.024943948,0.0048425514,0.20282497,0.1712094,0.22124273,0.20307642,-0.00025429716,-0.0019469336,0.010420012,0.018104509,0.59143263,0.65920067,0.20474172,0.59811246,0.19988312,0.22502124,0.75644225,0.20426199,0.82064897,0.8019894,0.7976383,0.7931131,0.20886244,0.15657443,0.010580812
0.2930186,0.0067817867,0.008661481,0.01814885,0.008605785,-0.012275441,-0.00074101624,-0.0020270902,0.019603208,0.005134926,0.22273532,0.19788054,0.1956295,0.18818873,0.03411484,-0.0008947514,0.23181282,0.037303656,0.5875974,0.5906025,0.29680493,0.53592944,0.29801545,0.31262884,0.67154914,0.29641792,0.7281199,0.7023633,0.71777356,0.70908475,0.29947975,0.18699935,0.043676972
0.6471009,0.008165266,0.008374818,0.0012175152,0.021992585,0.024818644,0.009595746,0.011551561,0.004403282,0.0010214606,0.09324448,0.075634226,0.07745956,0.07848597,0.011372892,-0.0015164064,0.07465315,0.012572575,0.44174373,0.62832505,0.3847091,0.37058902,0.39412346,0.42582604,0.5591024,0.366153,0.6387377,0.62585926,0.62300956,0.6305763,0.3634435,0.25098482,0.013319401
0.5750211,0.007016778,-0.0021687467,0.036411285,0.038152643,-0.0021373928,0.015580886,0.009665446,0.0034926645,0.0031136516,0.15968376,0.14398757,0.15332049,0.14632875,0.03622284,-0.00026784278,0.13849111,0.0561192,0.56385386,0.5379158,0.35187548,0.47405297,0.3616925,0.3783725,0.59492433,0.35920426,0.6507144,0.6280548,0.63855684,0.63488865,0.36339685,0.20482537,0.046230935
0.37986124,0.0026180688,-0.00014411844,0.011024446,0.010684765,0.026403926,-0.0035276543,0.00743082,0.009395577,-0.0006019464,0.0769975,0.062198717,0.08554216,0.07943274,-0.016576767,-0.0013164179,0.047946565,0.013328109,0.5285798,0.65805984,0.2776184,0.50800633,0.27698395,0.31864497,0.6811085,0.27560538,0.7579418,0.7375401,0.7354971,0.7525017,0.27141446,0.2016235,0.008143345
0.37701747,0.004965272,0.0065818373,0.010645575,0.02186805,0.0027789846,-0.0014178319,0.000210742,0.025741853,0.004143322,0.121641085,0.11459723,0.10030243,0.1034553,0.022157094,-0.0009784764,0.12513277,0.03659066,0.55505997,0.6052843,0.291423,0.50586736,0.2978712,0.32876295,0.65754914,0.29735386,0.71315724,0.7068515,0.70593905,0.7044011,0.29624233,0.19109717,0.03749637
0.36647707,0.0056032557,0.0033475943,0.01701577,0.036294617,0.005243972,0.0030463869,0.004431222,0.017602284,0.005343491,0.08312924,0.08256559,0.08449544,0.08809505,0.00028579403,-0.00039106328,0.11313536,0.036217496,0.59455484,0.5729767,0.28735632,0.5422845,0.29846126,0.31541166,0.669654,0.29947606,0.7236834,0.7069893,0.7077819,0.70507056,0.30934998,0.17590311,0.03285594
0.42889845,0.023855738,0.014751894,0.04330705,0.09479809,0.01336094,0.0153943775,0.0045036958,0.062532365,0.021609224,0.020411594,0.028328989,0.04823788,0.049979396,0.024528474,-0.0012933612,0.0019970555,0.037407216,0.51579285,0.642527,0.3236456,0.45605895,0.33780625,0.363104,0.6342061,0.31795895,0.70436907,0.6861533,0.6885545,0.6960173,0.3162616,0.22325072,0.023618998
0.2319249,0.0047692023,-0.0027719755,0.019000415,0.0074964827,0.020701658,0.012474321,0.0042222305,7.810071e-05,0.0035684565,0.24675578,0.2177563,0.20226756,0.19708964,0.017839862,-0.00043865386,0.1609411,0.02533828,0.5579869,0.6605958,0.25718635,0.5522876,0.2443545,0.27225265,0.7208462,0.24190697,0.78859484,0.7785356,0.77645457,0.76871526,0.25142443,0.17834368,0.033284277
0.27596697,0.0151975,0.006839456,0.023433425,0.04249474,0.02405924,0.015527535,0.018718526,0.0033018813,0.0032919133,0.1452983,0.12798752,0.12945163,0.12760578,0.025407892,-0.0005242033,0.14629588,0.059070922,0.57475066,0.6210413,0.27556437,0.53883576,0.28959405,0.31002575,0.69057024,0.275508,0.74560565,0.7288661,0.74340904,0.73559123,0.27643996,0.18151835,0.0555647
0.43295008,0.0019739438,-0.0036555175,0.0460172,0.0048278505,-0.017134862,0.009477426,-0.0048720585,0.02307427,0.0044683553,0.12113306,0.10238759,0.11526794,0.11301657,0.019686848,-0.0008995915,0.056356452,0.029688744,0.55738246,0.6155528,0.27722988,0.5222446,0.29206356,0.30952057,0.6751999,0.27347818,0.72545815,0.714526,0.7282995,0.7133537,0.27108088,0.18422428,0.024020476
0.63268423,0.010751593,0.0070430376,0.027487107,0.13077798,-0.0028402451,0.006366604,0.014268292,0.019107834,0.0030546207,0.35528183,0.34551695,0.30311313,0.31785816,0.01682155,0.00053301547,0.15509336,0.23539193,0.5786592,0.5393983,0.39511952,0.4780674,0.38942212,0.4096217,0.6045737,0.38730675,0.64785224,0.6574336,0.65356517,0.64919484,0.39137593,0.21598881,0.21604283
0.3032361,0.013770109,0.011213535,0.012343577,0.019161541,0.041300267,0.013725317,0.02067261,0.007131662,0.0065991273,0.050597865,0.045782614,0.054096833,0.045120545,-0.01302019,-0.0021130163,0.09826479,0.009554554,0.59027225,0.62465423,0.27616224,0.5584539,0.28120846,0.30479506,0.7151515,0.28295085,0.7689329,0.76345533,0.7494285,0.74984044,0.2964205,0.18330404,0.0102614835
0.39543208,-0.0019758549,0.0045440625,0.018716604,-0.014749473,-0.013206456,0.018547393,-0.0051526465,0.035281725,0.006905528,0.04003913,0.035072483,0.037214562,0.023311708,0.028026473,-0.001851541,0.008449145,0.041559834,0.39073473,0.761045,0.27087057,0.40934366,0.25769758,0.32641584,0.664187,0.23915142,0.75847346,0.7420332,0.73595786,0.76154506,0.23506974,0.23749307,0.032924406
0.26024744,0.04322743,0.038346723,0.04936877,0.07848306,0.06012915,0.020777194,0.051884696,0.011705533,0.007916507,0.20167677,0.19468129,0.18556553,0.20241168,0.031604093,-0.0011510607,0.15404814,0.22414002,0.5239601,0.64918256,0.28328174,0.49281356,0.29273275,0.33028552,0.6703878,0.26815096,0.7383981,0.71868116,0.72819996,0.73613054,0.27158797,0.2050421,0.19815277
0.2913599,0.0066097826,0.007220773,0.00884108,0.044472896,0.006934881,0.009623579,0.0018551201,0.029913962,0.008671219,0.05720234,0.052229296,0.06541023,0.06214443,0.030852761,-0.001262188,0.09553422,0.011803787,0.55871683,0.6262871,0.27588293,0.5279386,0.2767692,0.30585432,0.6857694,0.27537927,0.74494296,0.73650455,0.7347956,0.739333,0.2751849,0.1893925,0.0072771176
0.66787463,0.0035605691,0.00027489476,-0.014024711,0.09785387,0.0010858774,-0.01428114,0.00021974277,0.0061475374,0.002892647,0.059248433,0.05363617,0.052649587,0.06741144,-0.007079786,-0.0013619894,0.047104314,-0.00071758404,0.35147572,0.6648179,0.4305555,0.2624426,0.44459218,0.48617986,0.48582575,0.39403126,0.5936801,0.56413734,0.5703385,0.58117306,0.3956133,0.3019875,-0.0011830903
0.23566636,0.014213744,0.012030518,-0.005237527,0.02718766,0.04610899,0.015952833,0.020880358,0.0052763745,0.005151854,0.1515513,0.13347334,0.15912269,0.15473276,0.032346558,-0.0007792236,0.091029115,0.08329951,0.5093892,0.69273615,0.23415247,0.5132482,0.2369271,0.28287876,0.704103,0.22184268,0.77480257,0.76314485,0.7709007,0.7732862,0.21769874,0.18572882,0.067894846
0.25883704,0.011924126,0.000849165,0.06893268,-0.009451419,-0.02934011,0.019479647,0.012501836,-0.013242088,-0.008307121,0.3968816,0.32699552,0.39337328,0.35352027,0.00026030093,-0.0015213611,0.13796078,0.022194384,0.61152565,0.60699666,0.24308558,0.6059593,0.21872969,0.23343113,0.7440598,0.23333533,0.80027264,0.7730502,0.763782,0.76762825,0.23580189,0.16672827,0.019391097
0.5962724,0.009541096,0.0059731826,0.01317302,0.02606074,0.020200834,0.013218378,0.0040238076,0.026276536,0.008652885,0.104126886,0.09349826,0.11646846,0.10750855,0.01538882,-0.0014930079,0.04171831,0.03568258,0.5054003,0.5920557,0.3404804,0.4353818,0.34128347,0.36994386,0.59239423,0.33873856,0.66404194,0.643276,0.64382994,0.6613831,0.33526707,0.21963668,0.02130547
0.39029303,0.018978616,0.010427637,0.051473208,0.033885013,0.019879356,0.03222547,0.019360889,0.034158625,0.008810588,0.07230349,0.047740243,0.07469847,0.047762703,0.04350354,-0.0014084168,0.12481588,0.02173046,0.5582909,0.609853,0.3273211,0.49878067,0.33104873,0.35514927,0.6557284,0.3239715,0.7021492,0.70588076,0.7033118,0.7127833,0.31657696,0.2113415,0.022203377
0.5059407,0.01765791,0.0032786336,0.061715137,0.09553784,-0.0023384038,0.017977916,0.019199172,0.014693424,0.0065657496,0.14951178,0.13327014,0.14498113,0.13373072,0.024198182,8.272659e-05,0.13046853,0.09548772,0.5885371,0.5232688,0.36316738,0.4865189,0.37178102,0.38003317,0.6010503,0.37014383,0.64487916,0.62265015,0.6395627,0.64279675,0.36628848,0.20789829,0.08244966
0.58959264,0.010886061,0.0062738247,0.04946828,-0.034052756,0.014839321,0.02070664,0.012151504,0.0123642795,0.0049621863,0.08670969,0.059925538,0.062353708,0.05352343,0.045920588,-0.0010797558,0.1559995,0.011616278,0.4938805,0.59260106,0.36508125,0.42235714,0.37198758,0.3980504,0.58660376,0.35669148,0.65128416,0.64545876,0.6356431,0.63763964,0.34955877,0.22492772,0.014747422
0.37328145,0.013943977,0.011404688,-0.0024084123,0.063651,0.027232785,-0.0014302643,0.01611976,0.0006119944,0.0022276985,0.23375286,0.21239296,0.21120636,0.21099675,0.027902815,-0.0014065839,0.115864694,0.07872856,0.55053127,0.6191797,0.28889138,0.50374866,0.295765,0.32184583,0.6646036,0.29166237,0.72687244,0.7076813,0.7115078,0.7049119,0.29358432,0.19070819,0.0707532
0.74041754,0.02220085,0.014165318,0.046180848,0.027100673,0.032092217,0.028187413,0.028746484,0.0033666976,0.0050101597,0.108534396,0.093189314,0.09309609,0.09413947,0.045641623,-0.0021957569,0.14216813,0.046143755,0.49514863,0.58022195,0.43033695,0.3823668,0.45004305,0.46348098,0.5395032,0.42263165,0.6122849,0.5981128,0.59801376,0.5970158,0.42233202,0.25311327,0.04601775
0.39346513,0.0074691027,-0.00039586797,0.048755568,-0.016431266,0.010513879,0.011287209,0.009850518,0.0058311448,-0.00012441538,0.103168964,0.082240984,0.09051101,0.08815044,0.022086784,-0.00036105607,0.09406131,0.017945468,0.5622375,0.63739383,0.27702698,0.53328776,0.28893495,0.31401855,0.6953241,0.27460766,0.75734633,0.74058145,0.7488977,0.74083304,0.27380222,0.18616086,0.016528321
0.54987645,0.00043605827,-0.00063989125,0.003856711,-0.0027107191,0.006374158,0.0066278153,0.0010334305,0.005573325,0.0033707637,0.15890142,0.13964519,0.13332176,0.13125572,0.022988733,-0.0015684767,0.115562744,0.016148832,0.5352056,0.5981385,0.32703564,0.47251537,0.3367745,0.36735973,0.62913644,0.32859197,0.69228673,0.67935854,0.67692184,0.67256874,0.3326557,0.20551565,0.017686518
0.43159118,0.009979159,0.004219657,0.05124389,0.09427081,-0.01862937,0.013671877,-0.0021038386,0.059636705,0.011629679,0.12685794,0.13094378,0.12387244,0.13212931,0.04474202,-0.00029879622,0.080582544,0.16149566,0.5128429,0.585242,0.30250022,0.46443504,0.31503803,0.34441668,0.62189007,0.2974763,0.670806,0.6730968,0.6669971,0.6672311,0.30792087,0.19656098,0.13599642
0.23258829,0.043099016,0.0443106,0.043295253,0.077631846,0.069003925,0.014234981,0.046841145,0.030073397,0.0073560914,0.11367731,0.10776299,0.092036165,0.10537632,0.04408201,-0.0007163882,0.16969556,0.14942789,0.5490994,0.6523725,0.31011298,0.514094,0.31639594,0.34744713,0.6831645,0.29585582,0.76125884,0.73061687,0.74177516,0.7517482,0.30216908,0.21271753,0.14017415
0.60972464,0.007123748,0.0076462775,-0.0039525707,0.017821373,0.034355473,-0.014483576,0.0042150524,0.015534725,0.005520677,0.114348635,0.09842476,0.10192465,0.099612966,0.010779241,-0.0014258316,0.026354188,0.01306117,0.44920978,0.65152454,0.35006914,0.3978069,0.34279814,0.38520125,0.5945422,0.326808,0.670676,0.6578841,0.6599586,0.6720234,0.3257482,0.23694313,0.0129636135
0.23360573,0.00723421,0.0042421017,0.034928724,0.020241192,-0.004344347,0.014282016,0.006188129,0.012237899,-0.003057924,0.12152742,0.10044926,0.11311576,0.10383216,0.0044326233,-0.0011415323,0.11632268,0.022255978,0.638236,0.60831726,0.24943326,0.6185999,0.2477247,0.26452005,0.7460297,0.25038663,0.80189866,0.7739408,0.77982974,0.7682371,0.265867,0.16321957,0.022727435
