ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.38687274,0.016672743,0.002089657,0.075863175,0.004593778,0.022508848,0.041460358,0.030555394,-0.011253383,0.0024494287,0.14987229,0.070907384,-0.001394608,0.22774282,0.04252892,0.60554636,0.543594,0.32153094,0.53973246,0.04758222
0.37512368,0.023715675,0.0033487026,0.068490595,0.04046673,0.02043971,0.031620797,0.038594827,-0.029272318,-0.0045853625,0.18666548,0.025772355,-0.0015469212,0.1700291,0.055711314,0.5640409,0.5972623,0.30656162,0.49831995,0.06099285
0.43521196,0.012008926,0.009763844,-0.00928628,0.048316795,0.036847573,0.001992958,0.011944426,0.015409436,0.007514649,0.041900773,0.010838872,-0.0012466926,0.044524603,0.0038027763,0.4812692,0.64305127,0.32089353,0.4355279,0.0013612867
0.47227815,0.008518908,0.0047785677,0.002810468,0.05752295,0.023940913,0.0044153146,0.009390307,0.016960371,0.009866019,0.07479209,0.0048066713,-0.0011093635,0.06679228,0.03495823,0.5484121,0.5873684,0.3228791,0.48268962,0.02224672
0.54236466,0.009050604,0.0017121565,0.022300918,0.023167942,0.02872739,0.0048667663,0.0059577716,0.013313413,0.0065530716,0.07499251,-0.008168206,-0.00070479326,0.038661327,0.01593183,0.49145818,0.6160631,0.32645446,0.42805403,0.008477818
0.2585739,0.0133488225,0.0157102,-0.0063662003,0.014018666,0.030088574,0.009302066,0.009634519,0.026560366,0.0044252872,0.109769404,0.03044613,-0.0014845431,0.08506652,0.047283582,0.5014461,0.6894249,0.2441601,0.5016505,0.03978494
0.5384972,0.016107287,0.014072904,0.014225167,0.028300395,0.03981372,0.0066104303,0.022614941,0.0045091137,0.0048971456,0.07874377,0.023221916,-0.0012089172,0.09236881,0.030136183,0.46241626,0.6279776,0.35297975,0.4022202,0.026728818
0.4834091,0.010987374,0.013539417,-0.03648181,0.047168545,0.042823717,-0.002627452,0.005235569,0.015839789,0.009451711,0.17990181,0.03514266,-0.0011656601,0.071690165,0.0668599,0.49695665,0.6499529,0.30625245,0.44451508,0.058023274
0.21354608,0.00471198,0.00233992,0.008517244,-0.0065455637,0.010220459,0.0061968253,0.004993162,0.014071003,0.0019898657,0.06652968,0.0074334117,-0.0018144818,0.038779903,0.011378795,0.56138986,0.66741896,0.20553105,0.5679604,0.007102272
0.0799577,0.0077394787,0.0040760674,0.01420422,-0.016634084,0.013528865,0.011737932,0.0049538133,0.00862696,0.0070072412,0.03658901,0.029384721,-0.0025760913,0.06485013,0.005310964,0.5649519,0.73156583,0.16116409,0.5810605,0.0022946675
0.47344664,0.0056464933,0.0031937584,0.01583691,-0.0039239456,0.0109672025,0.008953077,0.0054151886,0.012955982,0.0030247094,0.11515783,0.023529649,-0.0014887275,0.05322476,0.023832353,0.54801875,0.6266024,0.28386325,0.51272476,0.013853466
0.6500732,0.01710691,0.019245138,0.0042791124,0.0345458,0.020341832,0.009051665,0.0020262923,0.042279013,0.013166009,0.1240914,0.028217468,-0.0009403173,0.1263321,0.036339227,0.47195297,0.5965316,0.4155955,0.36638445,0.0386398
0.54904336,0.011457287,0.0028598886,0.059699286,0.055735525,-0.014285703,0.009500674,-0.0025069504,0.060038,0.007978239,0.10805403,0.00900089,-0.0013594674,0.027800063,0.08160415,0.52936953,0.600229,0.32598913,0.46571046,0.070498936
0.40700674,0.0062949955,2.4605542e-06,0.007810927,0.049416434,0.0184803,0.006617231,0.0060457727,0.012942549,0.008428439,0.04345066,0.011450389,-0.0007155379,0.06939834,0.014484517,0.5210713,0.6104474,0.30599588,0.46941543,0.009971175
0.30778235,0.01744046,0.016823182,0.023024432,0.03324008,0.014791571,0.011730509,0.011932905,0.019375838,-0.001169804,0.1302709,0.015049098,-0.000839998,0.07038914,0.04090729,0.5502098,0.6552148,0.2688307,0.533494,0.035961457
0.08360769,0.017674262,0.0035414845,0.017145872,0.07954998,0.006903976,0.019268472,0.01254148,0.006305672,0.0015280629,0.14640434,0.013997268,0.00056171045,0.13964279,0.05349035,0.5921911,0.6297126,0.24143046,0.5721611,0.05236742
0.5878281,0.032271665,0.015284607,0.054880094,0.09766903,0.022042077,0.024963947,0.02904723,0.015480373,0.008401633,0.05849112,-0.0076464782,-0.0012572492,0.17073596,0.04147434,0.5024307,0.54990745,0.44804385,0.3710664,0.04610538
0.6860227,0.017429572,0.008403873,0.04641897,0.050617553,0.017374959,0.013859391,0.02056322,0.0076122545,0.005901538,0.06375386,0.015673256,-0.0022425586,0.1080605,0.022987736,0.40815568,0.61554855,0.43506446,0.31009024,0.022259483
-0.057654303,-0.004944194,-0.007073108,0.026824445,0.021183768,-0.018773932,0.025698673,0.00063986424,0.0017260872,0.0047458634,0.11070499,0.034009542,-0.00050301757,0.118495815,0.025499236,0.6740306,0.6848304,0.14561523,0.69777405,0.024526292
0.6133306,0.008360734,-0.0020456705,0.053098742,-0.0092487,0.010299161,0.017979683,0.01511182,-0.0066737235,0.0021258797,0.13009202,0.011476912,-0.0017234059,0.093380414,0.019836074,0.5224481,0.6001339,0.3493603,0.45516384,0.021537893
0.44704664,0.017915944,0.015756732,0.039192166,0.0566081,0.013434187,0.014814605,0.01825346,0.021376535,0.011609427,0.07534063,0.026621379,-0.00025404058,0.13635524,0.051004075,0.5764466,0.55708504,0.33676785,0.49451596,0.043910585
0.37264293,0.046173576,0.042762443,0.063716896,0.06529234,0.054545276,0.01298406,0.0464049,0.037084118,0.012817525,0.109628126,0.021436213,-0.0007143682,0.102882415,0.17450234,0.47191232,0.630253,0.32141903,0.42369384,0.15439117
0.59839153,0.018638667,0.012950895,0.0023394404,0.10705669,0.018978886,0.012742771,0.016885296,0.008263767,0.0033004563,0.22235954,0.014635367,-0.0006368784,0.10400124,0.12746805,0.55163395,0.56643784,0.37213436,0.45309928,0.113315836
0.45911732,0.021335255,0.012816569,0.0687055,-0.020227138,0.022173453,0.009946391,0.01881755,0.01727309,0.003568503,0.100235224,0.04955506,-0.00047446135,0.055640876,0.031920925,0.56048137,0.63719606,0.29001582,0.5264584,0.03193395
0.46583253,0.022020679,0.019625248,0.0023290701,0.08505483,0.025685072,0.0009280578,0.019232057,0.0244762,0.0008108169,0.06634249,0.010681337,-0.00076816604,0.07739616,0.046354473,0.49501804,0.5989765,0.35305005,0.42658627,0.038765915
0.2696941,0.004193248,0.0033529159,0.022861533,0.002051626,-0.018826624,0.005017925,-0.009271983,0.024943948,0.0048425514,0.20282497,-0.00025429716,-0.0019469336,0.010420012,0.018104509,0.59143263,0.65920067,0.20474172,0.59811246,0.010580812
0.2930186,0.0067817867,0.008661481,0.01814885,0.008605785,-0.012275441,-0.00074101624,-0.0020270902,0.019603208,0.005134926,0.22273532,0.03411484,-0.0008947514,0.23181282,0.037303656,0.5875974,0.5906025,0.29680493,0.53592944,0.043676972
0.6471009,0.008165266,0.008374818,0.0012175152,0.021992585,0.024818644,0.009595746,0.011551561,0.004403282,0.0010214606,0.09324448,0.011372892,-0.0015164064,0.07465315,0.012572575,0.44174373,0.62832505,0.3847091,0.37058902,0.013319401
0.5750211,0.007016778,-0.0021687467,0.036411285,0.038152643,-0.0021373928,0.015580886,0.009665446,0.0034926645,0.0031136516,0.15968376,0.03622284,-0.00026784278,0.13849111,0.0561192,0.56385386,0.5379158,0.35187548,0.47405297,0.046230935
0.37986124,0.0026180688,-0.00014411844,0.011024446,0.010684765,0.026403926,-0.0035276543,0.00743082,0.009395577,-0.0006019464,0.0769975,-0.016576767,-0.0013164179,0.047946565,0.013328109,0.5285798,0.65805984,0.2776184,0.50800633,0.008143345
0.37701747,0.004965272,0.0065818373,0.010645575,0.02186805,0.0027789846,-0.0014178319,0.000210742,0.025741853,0.004143322,0.121641085,0.022157094,-0.0009784764,0.12513277,0.03659066,0.55505997,0.6052843,0.291423,0.50586736,0.03749637
0.36647707,0.0056032557,0.0033475943,0.01701577,0.036294617,0.005243972,0.0030463869,0.004431222,0.017602284,0.005343491,0.08312924,0.00028579403,-0.00039106328,0.11313536,0.036217496,0.59455484,0.5729767,0.28735632,0.5422845,0.03285594
0.42889845,0.023855738,0.014751894,0.04330705,0.09479809,0.01336094,0.0153943775,0.0045036958,0.062532365,0.021609224,0.020411594,0.024528474,-0.0012933612,0.0019970555,0.037407216,0.51579285,0.642527,0.3236456,0.45605895,0.023618998
0.2319249,0.0047692023,-0.0027719755,0.019000415,0.0074964827,0.020701658,0.012474321,0.0042222305,7.810071e-05,0.0035684565,0.24675578,0.017839862,-0.00043865386,0.1609411,0.02533828,0.5579869,0.6605958,0.25718635,0.5522876,0.033284277
0.27596697,0.0151975,0.006839456,0.023433425,0.04249474,0.02405924,0.015527535,0.018718526,0.0033018813,0.0032919133,0.1452983,0.025407892,-0.0005242033,0.14629588,0.059070922,0.57475066,0.6210413,0.27556437,0.53883576,0.0555647
0.43295008,0.0019739438,-0.0036555175,0.0460172,0.0048278505,-0.017134862,0.009477426,-0.0048720585,0.02307427,0.0044683553,0.12113306,0.019686848,-0.0008995915,0.056356452,0.029688744,0.55738246,0.6155528,0.27722988,0.5222446,0.024020476
0.63268423,0.010751593,0.0070430376,0.027487107,0.13077798,-0.0028402451,0.006366604,0.014268292,0.019107834,0.0030546207,0.35528183,0.01682155,0.00053301547,0.15509336,0.23539193,0.5786592,0.5393983,0.39511952,0.4780674,0.21604283
0.3032361,0.013770109,0.011213535,0.012343577,0.019161541,0.041300267,0.013725317,0.02067261,0.007131662,0.0065991273,0.050597865,-0.01302019,-0.0021130163,0.09826479,0.009554554,0.59027225,0.62465423,0.27616224,0.5584539,0.0102614835
0.39543208,-0.0019758549,0.0045440625,0.018716604,-0.014749473,-0.013206456,0.018547393,-0.0051526465,0.035281725,0.006905528,0.04003913,0.028026473,-0.001851541,0.008449145,0.041559834,0.39073473,0.761045,0.27087057,0.40934366,0.032924406
0.26024744,0.04322743,0.038346723,0.04936877,0.07848306,0.06012915,0.020777194,0.051884696,0.011705533,0.007916507,0.20167677,0.031604093,-0.0011510607,0.15404814,0.22414002,0.5239601,0.64918256,0.28328174,0.49281356,0.19815277
0.2913599,0.0066097826,0.007220773,0.00884108,0.044472896,0.006934881,0.009623579,0.0018551201,0.029913962,0.008671219,0.05720234,0.030852761,-0.001262188,0.09553422,0.011803787,0.55871683,0.6262871,0.27588293,0.5279386,0.0072771176
0.66787463,0.0035605691,0.00027489476,-0.014024711,0.09785387,0.0010858774,-0.01428114,0.00021974277,0.0061475374,0.002892647,0.059248433,-0.007079786,-0.0013619894,0.047104314,-0.00071758404,0.35147572,0.6648179,0.4305555,0.2624426,-0.0011830903
0.23566636,0.014213744,0.012030518,-0.005237527,0.02718766,0.04610899,0.015952833,0.020880358,0.0052763745,0.005151854,0.1515513,0.032346558,-0.0007792236,0.091029115,0.08329951,0.5093892,0.69273615,0.23415247,0.5132482,0.067894846
0.25883704,0.011924126,0.000849165,0.06893268,-0.009451419,-0.02934011,0.019479647,0.012501836,-0.013242088,-0.008307121,0.3968816,0.00026030093,-0.0015213611,0.13796078,0.022194384,0.61152565,0.60699666,0.24308558,0.6059593,0.019391097
0.5962724,0.009541096,0.0059731826,0.01317302,0.02606074,0.020200834,0.013218378,0.0040238076,0.026276536,0.008652885,0.104126886,0.01538882,-0.0014930079,0.04171831,0.03568258,0.5054003,0.5920557,0.3404804,0.4353818,0.02130547
0.39029303,0.018978616,0.010427637,0.051473208,0.033885013,0.019879356,0.03222547,0.019360889,0.034158625,0.008810588,0.07230349,0.04350354,-0.0014084168,0.12481588,0.02173046,0.5582909,0.609853,0.3273211,0.49878067,0.022203377
0.5059407,0.01765791,0.0032786336,0.061715137,0.09553784,-0.0023384038,0.017977916,0.019199172,0.014693424,0.0065657496,0.14951178,0.024198182,8.272659e-05,0.13046853,0.09548772,0.5885371,0.5232688,0.36316738,0.4865189,0.08244966
0.58959264,0.010886061,0.0062738247,0.04946828,-0.034052756,0.014839321,0.02070664,0.012151504,0.0123642795,0.0049621863,0.08670969,0.045920588,-0.0010797558,0.1559995,0.011616278,0.4938805,0.59260106,0.36508125,0.42235714,0.014747422
0.37328145,0.013943977,0.011404688,-0.0024084123,0.063651,0.027232785,-0.0014302643,0.01611976,0.0006119944,0.0022276985,0.23375286,0.027902815,-0.0014065839,0.115864694,0.07872856,0.55053127,0.6191797,0.28889138,0.50374866,0.0707532
0.74041754,0.02220085,0.014165318,0.046180848,0.027100673,0.032092217,0.028187413,0.028746484,0.0033666976,0.0050101597,0.108534396,0.045641623,-0.0021957569,0.14216813,0.046143755,0.49514863,0.58022195,0.43033695,0.3823668,0.04601775
0.39346513,0.0074691027,-0.00039586797,0.048755568,-0.016431266,0.010513879,0.011287209,0.009850518,0.0058311448,-0.00012441538,0.103168964,0.022086784,-0.00036105607,0.09406131,0.017945468,0.5622375,0.63739383,0.27702698,0.53328776,0.016528321
0.54987645,0.00043605827,-0.00063989125,0.003856711,-0.0027107191,0.006374158,0.0066278153,0.0010334305,0.005573325,0.0033707637,0.15890142,0.022988733,-0.0015684767,0.115562744,0.016148832,0.5352056,0.5981385,0.32703564,0.47251537,0.017686518
0.43159118,0.009979159,0.004219657,0.05124389,0.09427081,-0.01862937,0.013671877,-0.0021038386,0.059636705,0.011629679,0.12685794,0.04474202,-0.00029879622,0.080582544,0.16149566,0.5128429,0.585242,0.30250022,0.46443504,0.13599642
0.23258829,0.043099016,0.0443106,0.043295253,0.077631846,0.069003925,0.014234981,0.046841145,0.030073397,0.0073560914,0.11367731,0.04408201,-0.0007163882,0.16969556,0.14942789,0.5490994,0.6523725,0.31011298,0.514094,0.14017415
0.60972464,0.007123748,0.0076462775,-0.0039525707,0.017821373,0.034355473,-0.014483576,0.0042150524,0.015534725,0.005520677,0.114348635,0.010779241,-0.0014258316,0.026354188,0.01306117,0.44920978,0.65152454,0.35006914,0.3978069,0.0129636135
0.23360573,0.00723421,0.0042421017,0.034928724,0.020241192,-0.004344347,0.014282016,0.006188129,0.012237899,-0.003057924,0.12152742,0.0044326233,-0.0011415323,0.11632268,0.022255978,0.638236,0.60831726,0.24943326,0.6185999,0.022727435
0.64002705,0.03312041,0.019974912,0.081601165,0.028350841,0.048412547,0.024601143,0.041662946,0.0007845387,0.0075608483,0.06196536,0.037948374,-0.0019779326,0.13161467,0.051111598,0.47400337,0.60386086,0.41163436,0.37580752,0.04961329
0.22093438,0.0039041508,0.004551936,0.05192221,-0.025002152,-0.013813684,0.013644058,-0.007582817,0.043468192,0.004224914,0.2207584,0.036165416,-0.0021900078,0.016879436,0.062461503,0.5530664,0.7076498,0.17412451,0.5767956,0.041690253
0.36505705,0.00023885816,0.00036379136,0.043607008,-0.0123048965,-0.009023987,-0.0006430618,-0.008166433,0.036546536,0.0036357548,0.20686477,0.0019753985,-0.00016972981,-0.016074656,0.046937,0.53348345,0.6880269,0.21983363,0.5499854,0.03211917
0.61919576,0.027330637,0.0107869785,0.055501904,0.054764286,0.04804133,0.029241648,0.035739377,-0.004794929,0.0055026338,0.05470557,0.0061959745,-0.0012500715,0.10748761,0.03460371,0.4900823,0.5899482,0.40223977,0.38670927,0.030271737
0.41303053,0.0060231555,0.0023486875,0.016690463,0.004045896,0.028430704,0.0063347872,0.009504419,0.007110253,0.0013271766,0.100051224,-0.0063087847,-0.0008013807,0.05984879,0.00999498,0.554993,0.6418787,0.2877767,0.52685964,0.009557752
0.49830505,0.023315141,0.021024602,-0.007000113,0.056773435,0.059105672,-0.0020240797,0.022361882,0.017766122,0.0014411435,0.088432014,0.01619815,-0.002095608,0.068076044,0.03426576,0.48318407,0.625852,0.34563515,0.42103994,0.031754203
0.5965945,0.0036917422,-0.00035787746,0.011190691,0.06865028,0.0009093676,-0.00068519195,0.005913759,0.010032412,0.001873943,0.19880071,0.006698666,-0.0021614805,0.12917379,0.07600747,0.55663365,0.54789764,0.35835257,0.4550472,0.06902397
0.29800326,-0.0025605503,-0.0051528867,0.020944305,-0.0018070317,-0.011983464,0.0099506965,-0.00252569,0.01149172,0.0054686815,0.121844694,0.0226416,-0.0018439665,0.08928687,0.01397489,0.59821117,0.6316358,0.24054132,0.58146906,0.010656713
0.23323603,0.0127657605,0.0037737824,-0.008995262,0.11258764,0.005988743,0.016211577,0.011634123,0.012420971,0.0036984738,0.40777725,0.015739808,0.00020176265,0.14658785,0.15468702,0.5544931,0.632254,0.26940784,0.52905154,0.14234318
0.5181665,0.010569135,0.0059800427,0.014049274,0.08969526,0.014161173,-0.0023911335,0.011635524,0.010421529,0.00574957,0.07698937,-0.026972145,-0.00075193495,0.10528311,0.040968996,0.50480855,0.58322734,0.38605067,0.4109765,0.038829118
0.5665544,0.017677829,0.0132402275,0.0054959245,0.07846205,0.03092841,-0.0093407435,0.018960709,0.0058916323,0.0021963958,0.050849035,0.006344611,-0.0008902708,0.041478116,0.015965583,0.42240512,0.63473266,0.38071492,0.35466003,0.013122123
0.11119372,0.005967794,-0.00643579,0.035476428,-0.0029913164,0.04874105,0.015225452,0.018288739,-0.0028995275,0.006600431,0.16720095,0.047742352,-0.0018358026,-0.0003438627,0.06980633,0.51530564,0.7873478,0.1414644,0.5745822,0.05777482
0.2500304,0.003977027,-3.3458695e-05,0.024088278,0.015098672,0.0049967114,-0.0006266786,0.00010246318,0.018519916,0.0029115258,0.20167863,0.0022901017,-0.0015343986,-0.0012585251,0.032025285,0.5802804,0.6794758,0.20640081,0.5973023,0.02671435
0.29822412,0.008573817,0.009121599,0.033185866,-0.026946483,0.002546737,0.012186119,0.001696121,0.021929793,0.0019001756,0.07040684,0.01802238,-0.0009056702,0.11413018,0.011618808,0.5997022,0.6129421,0.2481412,0.5674592,0.011649581
0.5491291,0.01620802,0.013793023,-0.0061811367,0.055750012,0.035378493,0.002591792,0.018546611,-0.0010313988,-3.411714e-05,0.08069791,-0.006953917,-0.0010562781,0.098028034,0.0208094,0.46070215,0.6283723,0.38543195,0.38433686,0.027552964
0.36235297,0.017511085,0.00878581,0.039361596,0.027131196,0.013491746,0.026895957,0.017228015,0.010918759,0.0045495536,0.38091898,0.042626962,-0.00016758218,0.09345386,0.06829855,0.58110005,0.63319826,0.27361858,0.557317,0.07176739
0.26445332,0.010701982,0.00765064,0.0055219578,0.03374861,0.026767436,-0.00036472874,0.013308633,0.013641845,0.00060246047,0.07046004,0.00642897,-0.0015127119,0.059974577,0.02009156,0.54913324,0.64282525,0.2495771,0.5371506,0.014710216
0.42726305,0.03983862,0.032275155,0.08420142,0.08154488,0.050628424,-0.012546905,0.043616183,0.032999173,0.00788222,0.17069961,0.0060548587,0.0004054876,0.13980602,0.19610244,0.47753525,0.6058004,0.35901144,0.41204703,0.1854574
0.41057009,0.01943282,0.0073538646,0.052391075,-0.023079751,0.04377337,0.018860044,0.028036876,-0.00075274333,0.0030823406,0.039728772,0.014699094,-0.0013857717,0.05525984,0.013341282,0.53033096,0.65938294,0.27579233,0.5016102,0.007550731
0.7855654,0.012609026,0.0114833545,-0.042017736,0.14254716,0.010728784,0.0025176352,0.0047639753,0.033128694,0.0025441283,0.22129333,0.014235327,0.0010228744,0.09210373,0.10706228,0.46385092,0.50065064,0.46059766,0.3309624,0.10601806
0.29056087,0.023115031,0.02469288,-0.008643053,0.060450234,0.050358385,-0.0020768596,0.024826916,0.020324051,0.0059531005,0.09544419,0.014914231,-0.00077526644,0.1188118,0.06143588,0.48662314,0.6421342,0.30144867,0.4499141,0.052239016
0.62519395,0.003695134,0.004143985,-0.020650493,0.02843049,0.033309832,-0.020044755,0.000766231,0.021227188,0.0045510028,0.19806862,0.013246167,-0.00086470135,0.038512513,0.032162648,0.47862744,0.6208626,0.3415828,0.41635352,0.025497613
0.64576626,0.007021107,0.0019504763,0.025502466,0.013164977,0.0035864431,0.0065451297,-0.0007305145,0.024250902,0.0018143868,0.15173237,0.016867219,-0.0011865096,0.029781688,0.052931767,0.52378315,0.5940465,0.34198263,0.46508425,0.04197321
0.6438607,0.032608587,0.014800815,0.081646696,0.096659735,0.03392925,0.030844199,0.02988313,0.026902452,0.009092103,0.07174723,0.015410822,-0.0009808214,0.05404286,0.06342315,0.5417255,0.56562424,0.40322116,0.4269669,0.04890117
0.29942888,0.016987607,0.013548536,0.036176298,0.029211938,0.018430095,0.01902679,0.018668232,0.020135872,0.0027431687,0.09195204,0.030094836,-0.0012491783,0.117111035,0.029695163,0.5696866,0.62304384,0.28286695,0.5316602,0.027283097
0.2907572,0.007537814,0.006211875,-0.008817931,0.035096433,0.030914444,0.0029722317,0.010529163,0.01241935,0.0038284473,0.043902013,0.0018654317,-0.0011539394,0.074918896,0.0063132793,0.5541709,0.62592375,0.2680768,0.52912545,0.00554252
0.36982006,0.014123706,0.008939199,0.046531625,0.0005149096,0.009768756,0.015559093,0.015739392,0.003769584,0.00079581887,0.15968339,0.04286949,-0.0005969675,0.124450415,0.038005058,0.57911104,0.6009531,0.27576014,0.5414238,0.03534738
0.42324284,0.023304373,0.010223789,0.06763785,0.10229593,0.002202116,0.01073403,0.0188183,0.029647931,0.002451553,0.12630042,0.013829539,-0.00096984673,0.1074996,0.10578506,0.58236885,0.5615847,0.34340066,0.5013266,0.09422885
0.26816195,-0.0058264043,-0.011845359,0.037951645,0.0016531001,-0.0239484,0.0023450155,-0.013495371,0.02252657,0.008468405,0.16292095,-0.0043527503,-0.0014053937,0.031045593,0.019600913,0.6145279,0.6431991,0.2145047,0.6122236,0.020524831
0.5177769,-0.004053369,-0.0013169777,-0.01195859,0.09385678,-0.02688633,-0.01226299,-0.016514136,0.038562,0.0097655365,0.113805085,-0.014877753,-0.0004323637,0.12627542,0.031699114,0.5594026,0.54322183,0.36640522,0.46073318,0.030406596
0.5123174,0.033263516,0.0122323055,0.0750908,0.078521915,0.048374474,0.02486212,0.04543063,-0.014823137,0.000113101676,0.17306396,0.028860431,-0.0009633899,0.15019222,0.10664515,0.54340774,0.589133,0.36010304,0.44771823,0.104380384
0.17944476,0.0030835383,0.0015053749,0.029666983,-0.0023246272,-0.022557862,0.018312866,-0.010804904,0.034563318,0.008609158,0.09436767,0.019368004,-0.0019634925,0.08692943,0.01322538,0.6119053,0.6117232,0.19788882,0.59834564,0.00819326
0.21031833,0.037275195,0.039341792,0.03254967,0.05196308,0.05563221,0.016308155,0.031052379,0.048451386,0.021398686,0.17295447,0.015393928,-0.0022154497,0.14527172,0.19426593,0.50305027,0.6473268,0.26598352,0.47885847,0.17141096
0.100644946,0.0055749826,0.0028709248,0.00021930132,0.025030088,-0.00757163,0.00016804656,-0.001863529,0.013708055,-0.002040038,0.39857095,0.033448838,-0.0009997115,0.021659495,0.049166568,0.5463302,0.7147192,0.15982817,0.5965134,0.039506074
0.4746531,0.0070312973,0.0024775956,-0.015145888,0.078925796,0.02287528,-0.0077757356,0.00065254583,0.018000152,0.008374299,0.04738935,-0.01912196,-0.0012463508,0.019605506,0.014575485,0.48805752,0.62138903,0.33254388,0.42613763,0.009814413
0.47764763,0.0029275436,0.0058779307,0.037428852,-0.044820588,-0.012730584,0.008715564,-0.006900712,0.04136303,0.011034894,0.10501589,0.05042329,-0.00039618276,0.14273898,0.009412587,0.50745827,0.6480442,0.3171236,0.46119338,0.015765466
0.44803578,0.008233985,0.0067103375,0.011558804,0.015444774,0.0101427995,0.018808862,-0.00061720517,0.033510394,0.007863938,0.13116738,0.04694356,-0.0011954075,0.06388505,0.077603094,0.51381785,0.61931556,0.27391016,0.48282605,0.06038712
0.3978086,0.031542305,0.028231079,0.018772915,0.08783078,0.05019602,0.023017017,0.031996578,0.026086308,0.0093592005,0.118976206,0.03690881,-0.0003526155,0.08313911,0.10778118,0.5351321,0.6110137,0.31552514,0.47944278,0.0908147
0.2623688,0.009939892,0.0005694702,-0.0028450685,0.058767643,0.038514726,0.01302655,0.016711593,-0.0037230141,0.007202088,0.27287146,0.024868488,-0.001962305,0.17577912,0.05807314,0.5656479,0.6493999,0.2804788,0.53479314,0.060247377
0.16130126,0.010316924,0.0045880117,-0.009172486,0.031225521,0.03963651,0.0057775984,0.013443133,0.00506616,0.0027065128,0.15382633,0.02905377,-0.0014366023,0.077211246,0.039383013,0.584949,0.6675632,0.20356558,0.59824777,0.036771633
0.543105,0.015586331,0.011700405,0.039251816,0.0047883093,0.019461282,0.022133771,0.0009302634,0.060864568,0.010245214,0.12171203,0.041064776,-0.0012257788,0.045170754,0.061563086,0.5371955,0.5935092,0.31408587,0.48073658,0.044696935
0.4451124,-0.0139053855,-0.00015325099,0.008348578,-0.019060137,-0.037575252,0.002988217,-0.02636563,0.054730497,0.013214936,0.102983266,0.04049947,-0.004172167,0.087140575,0.032599725,0.5108527,0.69478273,0.28127733,0.48036376,0.021022622
0.47341973,0.03586079,0.025248168,0.08159271,0.06549993,0.03899245,0.016658887,0.033869404,0.042217687,0.0053686127,0.08518188,0.027570795,-0.00068011973,0.061774187,0.1076548,0.5121929,0.5981798,0.33364722,0.44737947,0.09203449
