rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_stor,MI_loc_turn,MI_loc_virt,MI_loc_acap,MI_aexp_data,actual
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.6511627906976741,0.4642857142857144,0.0,0.3829787234042554,0.0,0.645161290322581,0.2631578947368424,0.0,0.4146341463414635,0.0,0.0200519154718558,0.0401038309437115,0.0057291187062445,0.0372392715905893,0.0775031984378153,0.0,0.0,0.0064156010566872
0.6153846153846153,0.0,1.0,0.4545454545454546,1.0,0.6511627906976741,0.4642857142857144,0.2,0.3829787234042554,0.0,0.645161290322581,0.6315789473684218,0.666666666666667,1.0,1.0,0.0008884862633055,0.0017769725266109,0.002369296702148,0.0016500459175673,0.0034341121809978,0.0006899051989091,0.0,0.0047480713702705
1.0,0.0,0.6315789473684211,0.4545454545454546,0.1071428571428572,0.6511627906976741,0.0,0.2,0.6595744680851061,0.2222222222222222,1.0,1.0,0.2142857142857144,0.4146341463414635,1.0,0.001672444730928,0.0057606429620853,0.0004778413516937,0.0,0.0064642111642312,0.0012986450802995,0.0,0.0048358360906082
1.0,0.272727272727273,0.6315789473684211,0.4545454545454546,1.0,0.3023255813953488,0.0,0.2,0.3829787234042554,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.003588787651783,0.0071775753035659,0.0095701004047546,0.0,0.0064401627596024,0.002786675901476,0.1583577712609973,0.0029927769635162
1.0,0.272727272727273,0.6315789473684211,0.4545454545454546,1.0,0.3023255813953488,0.0,0.2,0.0,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.0014111252417205,0.0,0.003763000644588,0.0,0.0025322970074164,0.0010957317865027,0.0,0.0002720706330469
0.6153846153846153,1.0,0.4736842105263157,0.4545454545454546,0.3749999999999999,0.3023255813953488,0.7142857142857147,0.2,0.3829787234042554,0.4166666666666667,0.3225806451612903,0.2631578947368424,1.0,0.6585365853658539,0.347826086956522,0.2770160798592359,0.5540321597184714,0.2770160798592359,0.791474513883532,0.4971117866040768,0.2151016189775334,0.580645161290323,1.0
0.6153846153846153,0.636363636363637,0.3157894736842105,0.1666666666666668,0.3749999999999999,0.0,0.2499999999999999,0.0,0.1914893617021278,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.1951219512195123,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1847507331378303,0.5787293423789506
1.0,0.636363636363637,0.6315789473684211,0.1666666666666668,0.3749999999999999,0.6511627906976741,0.7142857142857147,0.0,0.0,0.527777777777778,0.645161290322581,0.6315789473684218,1.0,0.4146341463414635,0.347826086956522,0.2587237156147105,0.0,0.2587237156147105,0.7392106160420309,1.0,0.0,0.0,0.5611763983114068
0.3846153846153847,1.0,0.4736842105263157,0.090909090909091,0.2499999999999998,0.0,0.0,0.2,0.3829787234042554,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.1951219512195123,0.0,0.2177836623055347,0.4355673246110692,0.1451891082036897,0.0,0.0,0.1691079390502575,0.580645161290323,0.2149445765791067
0.6153846153846153,0.272727272727273,0.3157894736842105,0.4090909090909091,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.2142857142857144,0.4146341463414635,1.0,0.1010609571261824,0.0,0.0288745591789092,0.1876846346629103,0.1813562338274478,0.0784733344876844,0.0,0.0630238456745157
0.6153846153846153,0.272727272727273,0.3157894736842105,0.1212121212121213,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.4285714285714286,0.4146341463414635,1.0,0.0653472936011567,0.0,0.0186706553146162,0.1213592595450053,0.1172672354915974,0.050741851002121,0.0,0.0467873724120378
0.2,0.272727272727273,0.1578947368421052,0.090909090909091,0.1071428571428572,0.3023255813953488,0.0,0.3866666666666667,1.0,0.4166666666666667,0.645161290322581,0.0,0.0,0.0,0.0,0.0766711381334819,0.4003937213637386,0.0219060394667091,0.0,0.1375881374029646,0.1151005367732997,0.4134897360703818,0.039239606462994
0.6153846153846153,1.0,0.6315789473684211,0.2272727272727271,0.1071428571428572,0.3023255813953488,0.0,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.2631578947368424,0.0,0.1951219512195123,0.347826086956522,0.0313757600041811,0.0627515200083621,0.0089645028583374,0.0,0.0563045297574959,0.0243631228085364,0.580645161290323,0.0453831368866343
0.2923076923076922,0.272727272727273,0.1578947368421052,0.1060606060606061,0.1071428571428572,0.6511627906976741,0.7142857142857147,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.2631578947368424,0.2142857142857144,0.6585365853658539,0.347826086956522,0.0400864096444312,0.0801728192888623,0.0114532598984089,0.1145325989840892,0.1549390613426702,0.0311268992684298,0.1583577712609973,0.0334471349207045
0.6153846153846153,0.0,0.4736842105263157,0.5303030303030305,0.3749999999999999,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.0,0.6585365853658539,0.347826086956522,0.0064633020330656,0.0129266040661311,0.0064633020330656,0.0,0.011598545552488,0.0097028627909325,0.0,0.0072054835397267
0.6153846153846153,0.636363636363637,0.6315789473684211,0.1666666666666668,0.3749999999999999,0.6511627906976741,0.7142857142857147,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.0,0.0095991359035556,0.0191982718071111,0.0095991359035556,0.0274261025815874,0.0371018786613692,0.0074536816588025,0.3695014662756604,0.0080831307431038
0.2,0.272727272727273,0.3157894736842105,0.0,0.0,0.3023255813953488,0.4642857142857144,0.5200000000000001,1.0,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.1951219512195123,1.0,0.000139370394244,0.0007278231699408,0.0,0.0002588307321674,0.0002501034081398,0.0002813731007315,0.4134897360703818,0.0001228706084728
0.2,0.272727272727273,0.3157894736842105,0.0,0.0,0.3023255813953488,0.4642857142857144,0.3866666666666667,1.0,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.1951219512195123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134897360703818,0.0
1.0,0.636363636363637,0.3157894736842105,0.7272727272727273,1.0,0.6511627906976741,0.7142857142857147,0.2,0.0,0.2222222222222222,0.645161290322581,0.6315789473684218,0.4285714285714286,0.4146341463414635,0.0,0.0522813191407815,0.0,0.139416851042084,0.1493751975450901,0.2020739344151908,0.0405961863122808,0.0,0.0927760858690023
0.2,0.636363636363637,0.1578947368421052,0.0,0.0,0.3023255813953488,0.4642857142857144,0.0,0.0,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.666666666666667,0.6585365853658539,0.0,0.337990627340987,0.0,0.0,0.6276968793475478,0.6065320276652848,0.0,0.0,0.0610930218270859
1.0,0.636363636363637,0.6315789473684211,0.7272727272727273,1.0,0.6511627906976741,0.2499999999999999,0.2,0.0,0.2222222222222222,0.0,0.2631578947368424,0.2142857142857144,0.1951219512195123,0.0,0.0348600198602811,0.0,0.0929600529607496,0.0348600198602811,0.1347384014544472,0.0270686333924937,0.0,0.0525798439543272
0.6153846153846153,0.636363636363637,0.3157894736842105,0.090909090909091,0.0,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.6585365853658539,1.0,0.0183097855438058,0.0366195710876115,0.0,0.0,0.0328573352443798,0.0274870856961458,0.3695014662756604,0.0196680738276827
0.0,0.0,0.6315789473684211,0.090909090909091,0.3749999999999999,0.6511627906976741,0.4642857142857144,0.3866666666666667,0.1914893617021278,0.4166666666666667,0.645161290322581,0.2631578947368424,1.0,1.0,0.0,0.0095991359035556,0.0095991359035556,0.0095991359035556,0.0178269666780318,0.0371018786613692,0.0144104512070183,0.0,0.0066788952177003
0.2,0.5000000000000006,0.1157894736842106,0.0,0.0,0.0,0.0,0.64,0.3829787234042554,0.6527777777777778,0.0,0.0,0.4285714285714286,0.1951219512195123,0.173913043478261,0.0113412658316057,0.0226825316632113,0.0,0.0,0.0,0.0281805982425002,0.2903225806451618,0.0043092477685819
0.2,0.0,0.0,0.0,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.0,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.0505391892127314,0.0,0.0144397683464947,0.0938584942522155,0.0906937483767325,0.039243431020302,0.0,0.0036071300058802
0.3846153846153847,0.272727272727273,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.1914893617021278,0.4166666666666667,0.0,0.0,0.0,0.1951219512195123,0.0,0.0113412658316057,0.0113412658316057,0.0,0.0,0.0,0.0,0.0791788856304987,0.00053536479406
0.3846153846153847,0.272727272727273,0.4736842105263157,0.0,0.0,0.0,0.4642857142857144,0.0,0.0,0.0,0.3225806451612903,0.0,0.2142857142857144,0.6585365853658539,0.0,0.0036758941481855,0.0,0.0,0.0068266605609159,0.0,0.0,0.0,0.0001843059127092
0.3846153846153847,0.0,0.6315789473684211,0.0,0.0,0.3023255813953488,0.0,0.2,0.0,0.6527777777777778,0.3225806451612903,0.2631578947368424,0.666666666666667,0.4146341463414635,0.0,0.0008884862633055,0.0,0.0,0.0,0.0015944092268918,0.0006899051989091,0.0,0.0001843059127092
0.2,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.3866666666666667,0.0,0.0,0.0,0.0,0.2142857142857144,0.1951219512195123,0.0,0.002891935680563,0.0,0.0,0.0,0.0,0.0043414426503902,0.0,8.776472033771834e-06
0.2,0.454545454545455,0.3894736842105264,0.0,0.1071428571428572,0.0,0.7142857142857147,0.2,0.3829787234042554,0.3194444444444446,0.0,0.0,0.3095238095238095,0.2926829268292683,0.173913043478261,0.0379087472343687,0.0758174944687373,0.010831070638391,0.1083107063839106,0.0,0.0294359551534565,0.2639296187683288,0.0034316005652047
0.3846153846153847,0.454545454545455,0.3894736842105264,0.0,0.3749999999999999,0.0,0.7142857142857147,0.2,0.3829787234042554,0.4166666666666667,0.0,0.0,0.4285714285714286,0.4146341463414635,0.173913043478261,0.0231877493423459,0.0463754986846917,0.0231877493423459,0.0662507124067026,0.0,0.0180051729362364,0.2639296187683288,0.0067666599380381
0.2,0.454545454545455,0.3894736842105264,0.090909090909091,0.3749999999999999,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.0,0.0,0.666666666666667,0.4146341463414635,0.173913043478261,0.0249298792703959,0.0498597585407917,0.0249298792703959,0.0712282264868455,0.0,0.0374253279078826,0.2639296187683288,0.0071177188193889
0.2,0.454545454545455,0.3894736842105264,0.0,0.1071428571428572,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.0,0.0,0.4285714285714286,0.2926829268292683,0.173913043478261,0.028762565112106,0.0575251302242119,0.008217875746316,0.08217875746316,0.0,0.0431790470830987,0.2639296187683288,0.0087852485058056
0.2,0.454545454545455,0.3894736842105264,0.0,0.1071428571428572,0.0,0.7142857142857147,0.3866666666666667,0.3829787234042554,0.2222222222222222,0.0,0.0,0.4285714285714286,0.4146341463414635,0.173913043478261,0.0618630337450567,0.1237260674901133,0.0176751524985876,0.1767515249858764,0.0,0.0928702581417831,0.2639296187683288,0.01054054291256
0.0,0.0,0.6315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645161290322581,0.6315789473684218,0.666666666666667,0.4146341463414635,0.173913043478261,0.0183097855438058,0.0,0.0,0.0,0.0,0.0,0.0,0.0026417180821653
0.2,0.0,0.1578947368421052,0.0,0.0,0.0,0.4642857142857144,0.64,0.1914893617021278,0.6527777777777778,0.0,0.0,0.666666666666667,0.4146341463414635,0.173913043478261,0.4024494346788383,0.4024494346788383,0.0,0.747406092974986,0.0,1.0,0.0,0.1111189124195855
0.3846153846153847,0.272727272727273,0.1578947368421052,0.0,0.0,0.3023255813953488,0.0,0.0,0.3829787234042554,0.0,0.645161290322581,0.2631578947368424,0.0,0.1951219512195123,0.0,0.077542203097507,0.1550844061950139,0.0,0.0,0.1391512837038391,0.0,0.1583577712609973,0.0131734845226915
0.6153846153846153,0.272727272727273,0.3157894736842105,0.4545454545454546,0.3749999999999999,0.3023255813953488,0.0,0.2,0.3829787234042554,0.2222222222222222,0.645161290322581,0.2631578947368424,0.4285714285714286,0.4146341463414635,0.0,0.0191808505078308,0.0383617010156615,0.0191808505078308,0.0,0.0344204815452541,0.0148938357646854,0.1583577712609973,0.0149287789294459
0.2,0.272727272727273,0.3157894736842105,0.0,0.0,0.3023255813953488,1.0,0.64,0.3829787234042554,1.0,0.3225806451612903,0.0,1.0,0.6585365853658539,0.173913043478261,0.0069859410114806,0.0139718820229611,0.0,0.0279437640459224,0.0125364333330126,0.0173585559066706,0.1583577712609973,0.0101894840312091
0.2,0.0,0.1578947368421052,0.0,0.1071428571428572,0.6511627906976741,0.4642857142857144,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.645161290322581,0.6315789473684218,1.0,0.6585365853658539,0.0,0.0054180240762356,0.0108360481524711,0.0015480068789244,0.0100620447130089,0.0209413507507911,0.0081336666522372,0.0,0.0030805416838539
0.2,0.0,0.4736842105263157,0.1666666666666668,0.3749999999999999,1.0,0.4642857142857144,0.0,0.3829787234042554,0.0,0.645161290322581,0.6315789473684218,0.4285714285714286,0.6585365853658539,0.347826086956522,0.002891935680563,0.0057838713611259,0.002891935680563,0.0053707376924741,0.0171657512240634,0.0,0.0,0.0007108942347355
0.3846153846153847,0.0,0.3157894736842105,0.0,0.1071428571428572,0.6511627906976741,0.0,0.3866666666666667,0.0,0.4166666666666667,0.3225806451612903,0.0,0.2142857142857144,0.6585365853658539,0.0,0.0021079772129405,0.0,0.0006022792036972,0.0,0.0081475994882497,0.0031645455463687,0.0,0.0012374825567618
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6527777777777778,0.0,0.0,0.666666666666667,0.4146341463414635,0.0,0.003763000644588,0.0,0.0,0.0,0.0,0.0029219514306739,0.0,0.0010619531160863
0.6153846153846153,0.0,0.6315789473684211,0.4545454545454546,0.3749999999999999,0.3023255813953488,0.4642857142857144,0.2,0.1914893617021278,0.4166666666666667,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.347826086956522,0.0217940453999059,0.0217940453999059,0.0217940453999059,0.0404746557426824,0.0391099204478774,0.0169229687026535,0.0,0.0835607902335419
0.3846153846153847,0.0,0.4736842105263157,0.1666666666666668,0.3749999999999999,1.0,0.4642857142857144,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,1.0,0.0130833957596557,0.0261667915193113,0.0130833957596557,0.0242977349822177,0.0776595130679028,0.0196411050026693,0.0,0.0202824268700467
1.0,0.0,0.6315789473684211,1.0,0.3749999999999999,0.3023255813953488,0.4642857142857144,0.0,0.0,0.0,0.0,0.0,0.2142857142857144,0.4146341463414635,0.0,0.0200519154718558,0.0,0.0200519154718558,0.0372392715905893,0.0359836278461285,0.0,0.0,0.0108916017939108
0.3846153846153847,0.0,0.4736842105263157,0.090909090909091,0.1071428571428572,0.3023255813953488,0.0,0.3866666666666667,0.3829787234042554,0.4166666666666667,0.3225806451612903,0.2631578947368424,0.2142857142857144,0.4146341463414635,0.0,0.0183097855438058,0.0366195710876115,0.0052313672982302,0.0,0.0328573352443798,0.0274870856961458,0.0,0.0056257185736477
0.6153846153846153,0.0,0.6315789473684211,0.1666666666666668,0.1071428571428572,0.3023255813953488,0.4642857142857144,0.2,0.6595744680851061,0.2222222222222222,0.645161290322581,0.6315789473684218,0.666666666666667,0.6585365853658539,0.347826086956522,0.004111426630198,0.0141615806151264,0.0011746933229137,0.0076355065989391,0.007378050540127,0.0031925024890696,0.0,0.0044847772092574
0.3846153846153847,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.2,0.3829787234042554,0.2222222222222222,0.0,0.2631578947368424,0.0,0.4146341463414635,0.0,0.0226651103639309,0.0453302207278617,0.0,0.0,0.0,0.0175993463486428,0.0,0.0038704241668933
0.2,0.0,0.6315789473684211,0.1666666666666668,0.3749999999999999,0.6511627906976741,0.4642857142857144,0.0933333333333334,0.0,0.0,1.0,1.0,0.2142857142857144,1.0,0.0,0.0062019825438581,0.0,0.0062019825438581,0.0115179675814507,0.0239714497340245,0.0022473774584072,0.0,0.0028172475228407
0.3846153846153847,0.0,0.4736842105263157,0.0,0.0,0.3023255813953488,0.0,0.0,0.0,0.2222222222222222,0.3225806451612903,0.2631578947368424,0.0,0.4146341463414635,0.0,0.0069859410114806,0.0,0.0,0.0,0.0125364333330126,0.0,0.0,0.0007986589550732
