ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_Enquiry,Effort
0.21383385,0.004763722,0.004314034,0.011179429,0.0040098205,0.00569705,-0.00026555848,0.0054729343,0.0073595084,-0.0003578656,0.04988706,3.0824798e-05,-0.0001720889,0.026495319,0.00753644,-0.00037130516,0.0011098445,0.0003538843,0.0006329637,0.005521155
0.17203417,0.003669831,0.0041522183,0.0048015565,0.0041060057,0.007526257,-0.00034742733,0.0064278254,0.004062567,-0.0012509932,0.051908962,-4.1865394e-05,-0.00021720356,0.008064851,0.008465649,-2.2330089e-05,0.002196226,0.00083768286,0.0011206024,0.006110087
0.032807514,0.0047212504,-0.00032275822,0.026830386,0.009452518,-0.00077925064,-3.610039e-05,0.006509726,0.002132725,0.0006974882,0.07896307,8.57421e-05,-0.00013470124,0.041294303,0.014927991,-0.00017901999,0.004310929,0.00085146644,0.002754197,0.012841981
0.27202955,0.0054090377,0.005338503,0.0032026458,0.022588208,0.0048168283,-0.0006387783,0.002290608,0.017591774,8.591195e-05,0.079054,-3.0593423e-05,-0.00021295289,0.047056645,0.013384389,-0.0001945988,0.0039060765,0.0005562104,0.0019090505,0.012024831
0.38922548,0.01168637,0.0054394486,-0.0040942766,0.13067424,0.008804218,0.0013060836,0.0059731323,0.025525952,0.0007850034,0.062304556,1.0593329e-05,-0.00017945822,0.0563386,0.0253008,-0.00030400965,0.0042906674,0.0003273083,0.0066738958,0.021294363
0.45343268,0.019595662,0.013400302,0.0131208245,0.062207688,0.02062326,0.00020914758,0.020096863,0.009229158,0.0023958348,0.16988553,0.00022522162,0.00019414154,0.07663795,0.09942441,0.0018153872,0.041099887,0.0035095839,0.015715765,0.096106514
0.16458948,0.0021918686,0.00078831706,0.008268,0.0041921446,0.00025876053,-0.0005244131,0.0052263453,-0.0013008155,-0.00028437516,0.078850634,1.0960503e-06,-0.00020646535,0.04815682,0.0037132986,-0.00037187734,0.0016238836,0.0007756284,0.0017063668,0.00415209
0.105807796,0.0026201392,0.0020501986,0.014067013,-0.0030143857,0.001632358,-3.6016107e-05,0.00208211,0.011109339,-0.00028673862,0.05894114,6.346899e-05,-0.000110056324,0.06908879,0.009361349,-0.00023398269,0.0027298096,0.00027601665,0.00027191557,0.0069415933
0.54065055,0.0055726236,0.005531968,0.0011986168,0.018475786,0.0038448991,0.0007568849,0.007318461,0.0044271974,0.00061872625,0.13284683,0.00015915808,-0.00013020275,0.085554115,0.018618401,-0.000414168,0.0069309026,0.0005653729,0.002104892,0.016603444
0.29439977,0.004546031,0.0029861191,0.016192596,-0.004027145,0.0024003591,-0.00021998584,-0.009453712,0.043162473,-8.4089115e-06,0.083978534,6.073594e-05,-0.00022966809,-0.006135095,0.018395845,-0.0002782388,0.004940969,0.000109370914,0.00060128665,0.014107877
0.30117202,0.009204771,0.0050721606,0.010379346,0.011898112,0.0065413537,0.026460445,0.011387067,0.005769184,0.0006125788,0.065854445,3.9928913e-05,-5.273876e-06,0.09914873,0.010949016,-0.00037477282,0.0027471778,0.0007210915,0.00088487624,0.011901129
0.40210015,0.0042119185,0.0015235115,0.022619866,0.0063503,0.004649367,-0.0010210623,0.0056307307,0.0064024404,0.00045192102,0.085862525,6.314262e-05,-0.000137201,0.0429727,0.014102388,-0.00045275688,0.0037410466,0.00025459344,0.0008979965,0.008800366
0.28891903,0.0061771567,0.0055417498,0.018047437,0.005224524,0.005523583,-0.001186996,0.002605326,0.01958408,-0.0004810174,0.0561428,-5.3526193e-05,-0.00024696905,0.028985243,0.013746275,-0.00014697481,0.002739616,0.00047050614,0.00089869427,0.011106206
0.30007175,0.012292033,0.006412528,0.013075426,0.09190425,0.0137513345,0.0007470725,0.012718635,0.014679487,-0.0007828234,0.055753082,-7.4161275e-05,-0.00019509681,0.09161875,0.020285014,0.00011907716,0.0036154108,0.00096974836,0.0055572544,0.016375318
0.8066752,0.0020926222,-0.00048068818,0.026222534,0.011305481,-0.002115393,-0.0016267237,0.0038474412,0.008049804,0.00040205359,0.1456661,4.6874047e-06,-0.00011449949,0.049676124,0.024314126,-2.8229435e-05,0.008842894,0.0008523058,0.0024159397,0.01602507
0.08084935,0.0027156183,0.005890742,-0.022373699,0.0108480565,0.0041594077,0.0014807249,-0.00041087158,0.016473498,0.0004043111,0.1042878,5.3623487e-05,-0.00014741904,0.02138022,0.012468612,2.404605e-05,0.0047547417,0.000848116,0.0015559817,0.013452837
0.8920864,0.007497859,0.012158442,0.0024173409,0.039083544,0.0040772567,2.2617867e-05,0.012014657,0.010319433,-2.600858e-05,0.028210841,0.00018463621,-0.00022719246,-0.014897358,0.012072036,0.0009197941,0.004560694,0.0014574853,0.0028721485,0.008469192
0.4310865,0.0029807203,0.00050071906,-0.00012439117,0.009477223,0.016296078,0.0003847147,0.00026384695,0.01558728,-0.0007256977,0.053769164,9.200041e-05,-0.00025193638,0.0012239255,0.0068261474,-0.0003949263,0.0018966256,0.0002533825,0.0010721328,0.0018807617
0.24494185,0.011174686,0.00835032,0.013295531,0.025581272,0.027127473,-0.00011319667,0.019746726,-0.004632633,-0.0016481958,0.035921194,-2.7800328e-05,-0.00024388604,0.03333564,0.012912191,0.00015981356,0.0012059149,0.0012040447,0.0021100333,0.008422763
0.23644373,0.0038871756,0.0037768516,0.014265558,0.00090619735,0.0048082033,-0.0010609671,0.0051018987,0.0069686538,-0.0010561498,0.040146925,-4.919723e-05,-0.00022980124,0.019762348,0.00685885,-0.00022992154,0.0011060569,0.00048709603,0.0007157695,0.0043007475
0.27484897,0.0025178157,0.004691353,-0.017308053,0.006693301,0.0055785086,0.00095442636,-0.0013548415,0.017159658,0.0003274884,0.09528039,5.8516947e-05,-0.00017455824,0.05214366,0.0055272486,-0.00028992724,0.0034342145,0.00055579736,0.0015209113,0.007082735
0.17935136,0.0034350436,0.0030983537,0.013565773,0.011519227,0.00011519343,-0.000876806,0.003308542,0.009964897,-0.0003411991,0.032195643,-2.6286696e-05,-0.00021546824,0.011096142,0.005379844,-0.00022847299,0.0013908127,0.00038464833,0.001064296,0.003595991
0.30918655,0.0044623236,0.0026171468,0.021381294,-0.00656271,0.0028426126,-0.00021746755,-0.0047039697,0.03066736,-0.00019168714,0.054917105,0.000102308666,-0.00017680718,0.0003437735,0.011646524,-0.00057671627,0.0021461404,-0.00020339165,8.650008e-06,0.007257218
0.57259166,0.0023594433,0.0014913529,-0.0054108063,0.009566043,0.009723105,0.0013920772,0.005086422,0.00091102906,0.00033468474,0.071007475,0.00017489717,-0.0002507388,0.051615797,0.0057469453,-0.00033177424,0.0029334414,0.00059864053,0.0013680485,0.00454434
0.18504204,0.006709474,0.0061842604,0.0034536456,0.009039661,0.013079125,0.00038076006,0.011034455,-0.0021680314,-0.0007101048,0.04418561,0.0010178871,7.835427e-05,0.015093224,0.006727731,-0.00044374232,0.0018933935,0.0020976765,0.0021574576,0.0065566027
0.08892076,0.0021067215,0.0029572016,0.0056843557,-0.0014528753,0.001944907,1.8924708e-05,0.00065304665,0.014262003,-0.00052599167,0.067638,9.526906e-06,-0.00014720905,0.057254344,0.011455702,2.355664e-06,0.0038972113,0.00053272967,0.0005880125,0.009325366
0.32975805,0.013263793,0.0025935872,0.036462225,0.009784753,0.010145636,0.0464331,0.018270079,0.0018062778,-0.00021749991,0.040058255,-1.9536878e-05,7.893832e-07,0.0370594,0.021175832,-0.00019558938,0.0028157143,0.001121895,0.00041684427,0.017568428
0.1083812,0.0029298402,0.004546651,-0.0057560597,0.005965367,0.0043852106,0.0002573824,0.0015697009,0.0130500365,-0.00044733076,0.07985607,-1.2879609e-05,-0.00020315223,0.00664006,0.0125168655,3.966922e-05,0.003848682,0.0008265198,0.0012402822,0.01114383
0.31550726,0.0046023517,0.0035670288,0.010370169,0.021507086,0.005115535,-0.0006697681,0.0049941484,0.008899693,-0.00043753604,0.058352776,-3.6374375e-05,-0.00021653228,0.032088775,0.011890474,-0.0003255324,0.002551013,0.0003792895,0.0015850769,0.008742284
0.025727779,0.0039252527,0.00069935434,0.014541801,0.0320414,0.0018323483,-0.00037829042,0.011026274,-0.0069268383,-4.7526555e-05,0.030927276,1.3283978e-05,-0.00018038704,0.014171645,0.0023663845,-1.1226744e-05,0.0021473428,0.0010333465,0.0025366102,0.0016647354
0.24147275,0.012670006,0.006799685,0.02986643,0.029166512,0.02278962,-0.0012304734,0.017237362,0.0033128783,-0.0011398962,0.059181638,-2.9664778e-05,-0.00027392578,0.057219252,0.020000968,9.3066716e-05,0.0028144123,0.0011536352,0.0035524573,0.015091428
0.34197646,0.02328004,0.016357379,0.011441056,0.062859856,0.060974784,0.0010655829,0.04196822,-0.01898219,-0.0018798301,0.030647926,5.4771575e-05,-0.00020643034,0.052621454,0.027237142,0.0012995511,0.0040721977,0.002888897,0.0055805836,0.022410132
0.27481827,0.013247697,0.012127404,0.01006346,0.03103633,0.027028311,0.00013577566,0.020961184,-0.0010893829,-0.00084477477,0.027902013,7.881108e-05,-0.00015980743,0.062481083,0.011179747,9.450177e-05,0.0011682741,0.0009818516,0.001814047,0.007995392
0.08320038,0.0016432749,0.00020128768,0.015099892,0.014666498,-0.0024863929,-0.0010299461,0.0045930897,0.0025264546,-0.0007105821,0.039796315,-7.062353e-05,-0.00024231245,0.01650355,0.0043591633,9.7989105e-06,0.002486027,0.00086116546,0.0018871558,0.002965074
0.30728713,-0.0019360706,-0.0044487966,-0.0030014347,0.02982651,-0.002780702,-4.8171263e-05,-0.0022834484,0.007204204,-0.00010151975,0.1259239,-3.9800245e-05,-0.00024657295,0.0311492,0.013194402,-0.00033555517,0.006378808,0.00069336186,0.0033675726,0.009677388
0.92326343,0.010712495,0.008661508,0.022940688,0.04010701,-0.00019575842,0.00025652302,0.01030671,0.013766661,0.0010410103,0.06618222,0.00023681138,-8.512313e-05,0.077292144,0.020716716,0.0003956391,0.004557263,0.0013862868,0.0036292896,0.018979812
0.4112224,0.0022782078,0.00028330088,0.0064532063,-0.0031703245,0.014512541,-0.00020681927,0.002121395,0.010266849,-0.0012255616,0.047632292,1.2862787e-05,-0.00032140326,-0.0024955422,0.0072872997,-8.612475e-05,0.0019499629,0.0006378597,0.00083147816,0.0029033949
0.25739795,0.002502935,0.0040394077,-0.0012252536,0.00040735118,0.00045993365,0.00089344685,0.0017956127,0.008992252,0.00019521266,0.0566236,0.00011580877,-9.212691e-05,0.074105486,-0.00068552233,-0.0006234531,0.00024477975,2.9458199e-05,0.0006801988,0.0007563159
0.37783098,0.0011890708,0.0002359096,0.010346897,-0.010365799,-0.0010098945,-9.504217e-05,-0.010081915,0.03408603,-0.00018028775,0.08303694,7.093194e-05,-0.00021468023,0.021116104,0.007163529,-0.0005833049,0.003399845,-4.915439e-05,0.0007601363,0.0047847154
0.31138638,0.016860627,0.005373058,0.020263268,0.1263289,0.028340632,7.620407e-05,0.018098943,0.014763838,-0.0010679977,0.07567205,-0.00012099923,-0.00041705184,0.08621361,0.03458119,0.00019882596,0.0045677526,0.0012071376,0.007888714,0.025424253
0.28983012,0.024171095,0.008087178,0.04399656,0.111807175,0.042576306,0.011461937,0.02746082,0.015343248,-0.0009102456,0.059540726,7.1178976e-05,-0.0002170762,0.1407009,0.042619143,0.00022550905,0.004735288,0.0010370059,0.0071778456,0.030648125
0.45807582,0.00059505366,-0.002505836,0.013135343,-0.01629599,0.010481713,-0.0006123327,-0.009257743,0.03224068,-0.0014695253,0.06424037,3.811129e-05,-0.0003374975,-0.02258863,0.007703213,-0.00033738313,0.0033052599,0.00022176618,0.00054023566,0.0012891651
0.2767455,0.01756257,0.0068982975,0.023620136,0.10751638,0.027768169,0.0007970552,0.018051647,0.015929673,-0.00013351254,0.07254585,1.1395896e-05,-0.0002655849,0.11133504,0.03118343,-5.579379e-05,0.0035929566,0.00076274306,0.006169564,0.023302928
0.24009888,0.004476725,0.0044388236,0.013409488,0.0020362055,0.005706312,-0.0009128505,0.0053965203,0.007725646,-0.00084754894,0.040490527,-2.5307585e-05,-0.00020936261,0.02282583,0.0071759955,-0.00028050144,0.0010369453,0.00040583755,0.0006022904,0.004675502
0.13911843,0.0029671583,0.005770263,-0.019013856,0.018240102,0.0009528054,0.0014383217,0.00036088284,0.01566908,0.0005229912,0.1053915,0.019001616,-0.00021802181,0.070751265,0.009820069,0.0001423579,0.005545317,0.0009699705,0.0023396406,0.012977899
0.47017378,0.00800978,0.004539376,-0.0002700989,0.081612505,0.0038959067,0.00055301725,0.0050547076,0.017477999,0.00091672945,0.07768114,2.6867026e-05,-0.0001587613,0.046694085,0.023002047,-0.00013953436,0.004905695,0.0005801094,0.0045584193,0.020133136
0.52461946,0.005085971,0.0068555796,0.005467278,0.013137504,0.004599507,-0.00035967003,0.004808001,0.012065063,0.00037392578,0.01788922,7.838616e-05,-0.00019266237,0.05095495,0.0033044764,-0.00011562416,0.0010724242,0.00047617173,0.0011301636,0.0022201352
0.2756817,0.0076408335,0.008617805,-0.0012615714,0.02249935,0.011603168,-0.0009588292,0.008482145,0.010312313,8.316711e-06,0.10432112,-7.2607596e-05,-0.00025739294,0.06298008,0.020690177,0.00015294389,0.006476177,0.0010968909,0.0019761026,0.019072367
0.34273022,0.007772012,0.0030951034,0.013866711,0.009306438,0.003939717,0.027951937,0.011680739,0.0009039249,-2.3107976e-05,0.06197734,-3.440422e-06,-8.2800994e-05,0.073837474,0.010422366,-0.0003869566,0.0025572039,0.00085825764,0.0010145985,0.010322052
0.29159555,0.0056852167,0.0037835115,0.017480776,0.004585199,0.003545098,0.00993817,0.008051908,0.004263128,-0.0006344712,0.040115237,1.293316e-05,-0.000175779,0.037618633,0.0076784706,-0.0004137266,0.0012978509,0.00045385235,0.00058498315,0.005252475
0.35329232,0.01646764,0.010376147,0.023699231,0.03673574,0.034122854,-0.0004489997,0.022092618,0.004398266,-0.0007721272,0.058173798,3.0088908e-05,-0.00020690476,0.05197294,0.029944394,0.0007925887,0.0060352366,0.0018952944,0.0052188714,0.026549293
0.2882628,0.027867967,0.016775278,0.06639579,0.043611556,0.035488643,-0.00088770967,0.019776404,0.042005174,5.140528e-05,0.06904162,2.3536559e-05,-9.413423e-05,0.056116745,0.061083525,0.0014545982,0.013167308,0.0021969215,0.00955344,0.05360786
0.21379341,0.0036378372,0.0029862542,0.0058431057,0.0017703138,0.0002737511,0.0104207555,0.0041934233,0.008662346,0.00025172345,0.071904056,3.1712407e-05,-4.882591e-05,0.14422515,0.0050017606,-0.0002771212,0.0031633896,0.0004911164,0.0008782664,0.006806232
0.19505376,0.0032255165,0.003799145,0.0039847353,0.0063807177,0.003623424,-0.00087191164,0.0036780178,0.009014868,-8.1012724e-05,0.08187045,-3.8031838e-05,-0.00017992042,0.09289562,0.008232909,-0.00010449765,0.0039054968,0.0006976541,0.0013660459,0.008049246
-0.0055849254,0.002492765,0.0022219801,-0.0035586692,0.008142652,0.0024516564,0.0005368744,0.0018880907,0.009667539,0.00018060557,0.106662296,4.3535023e-05,-0.00016676694,0.026316531,0.014982966,4.076399e-05,0.005061727,0.0010038657,0.0016097446,0.014009962
0.48931915,-0.0010762084,0.0005123457,-0.008369885,0.0030726716,-0.0021311697,0.00065346295,0.0007363963,0.0016552489,0.00056891167,0.12386507,1.0532094e-06,-0.00016773613,0.09554559,0.0034327786,-0.0007320483,0.0038973892,0.00023928587,0.0017469834,0.00455432
0.07252894,0.00354324,0.0015264163,0.014328551,0.02838441,-0.004181199,-0.00022226921,0.0036863927,0.0083100805,0.000873988,0.025684206,6.501409e-05,-0.00015966578,0.0009145178,0.0030876584,-0.00031214673,0.0014417481,0.0003011548,0.0016619497,0.0023700465
0.26333565,0.00784365,0.007129549,0.014441023,0.021738987,0.010866439,-0.00085187773,0.010129239,0.0076701,-0.00089167524,0.03222868,-1.9597239e-05,-0.00024605368,0.030734524,0.008937642,-8.727424e-05,0.001176805,0.0006496989,0.0017187946,0.0059652617
0.23768143,0.0027445136,0.0036343392,0.006657152,0.0038876943,0.00262341,-0.000916502,0.004844507,0.004176804,-0.0009995515,0.05551613,-5.7744386e-05,-0.00026050152,0.036604673,0.0057754614,-0.00022458786,0.0020865,0.0006546994,0.0011063282,0.0042019086
