Added,N_effort,MI_N_effort_PDR_UFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.0082474226804123,0.0068695158365238,0.0006803080104825,0.0006311169799596,0.001306540216801,2.8130695481260344e-05,0.0069433679005897,0.006960471846723
0.014580265095729,0.0388356628624814,0.0101394755113854,0.0,0.0073863073589819,0.0032442568484628,0.0335949674861089,0.0322196578378576
0.0028718703976435,0.0080602319148546,0.0016206448605272,0.0,0.0015330071877132,2.6405346158409407e-05,0.0079061380677691,0.0081510788731362
0.0112665684830633,0.0122552162523585,0.0012872252174099,0.000952695354979,0.0013319244267274,0.0001806665786588,0.0125568075193981,0.0123456790123456
0.0027982326951399,0.0122185788345637,0.0016500561563339,0.0002014827473115,0.000331985647469,0.0007104988511498,0.0102273932589768,0.0101293182400996
0.000441826215022,0.0261591163054827,0.012953064519587,0.0002464916368908,0.0014215157558795,0.0002142433767852,0.0212788525085052,0.0217056819430706
0.0010309278350515,0.0245653886314092,0.0059713726389188,0.0015624514525399,0.0020023662065488,0.0,0.0210463190359243,0.0203868556984283
0.1343888070692194,0.3051713715217351,0.0705180071345756,0.1696582258816218,0.149250195234438,0.1619582708813139,0.280270146781655,0.2654870498589589
0.0003681885125184,0.0038102914506585,0.0026985825954396,0.0,0.0001035277581312,3.120631818721119e-05,0.0,0.0039015276404
0.01480117820324,0.027276557548224,0.0049114115277986,0.0001927657811609,0.0029644775357208,0.0037307003362435,0.0233471765540985,0.0226398505330256
0.011561119293078,0.0315631354302148,0.0103245742646213,0.0006691781885971,0.0060031167827952,0.0009306084156328,0.032768861728254,0.0316518298714144
0.0133284241531664,0.0328454450530326,0.0079840948110227,0.0022438420244074,0.0044621459213796,0.0005649093743764,0.0283935608625765,0.0272557423892735
0.000441826215022,0.0141603619776878,0.0048444527272517,0.0,0.0026932149002325,0.0002435443091985,0.011218720168403,0.0117412169835513
0.0303387334315169,0.1068530289985161,0.0445725164359666,0.0249196054062451,0.0551618790885376,0.001225178055675,0.1142616450315346,0.1069348280030772
0.0007363770250368,0.0209016468519298,0.0016935958690048,0.0016248511211226,0.0011358189618057,0.0002396585224627,0.0172870278958575,0.0173462285232809
0.1513991163475699,0.0971257945739984,0.0067039063148525,0.0151007197970068,0.0316675484776193,0.0408071520200337,0.0925238448797761,0.0972084844488405
0.0120765832106038,0.0319478283170602,0.007957652131989,0.0042897830252187,0.0060762830349361,0.0024072073752412,0.0334277065672347,0.0320364875261017
0.0073637702503681,0.0039385224129403,8.273644895160979e-05,0.0,0.0004280474615043,0.0006419049632883,0.0028128391113141,0.0032604315492544
0.027761413843888,0.0689149828720071,0.0111679363000809,0.0167212987416498,0.0112347526756699,0.0076760341282497,0.0595285689808505,0.0571857713301828
0.0130338733431516,0.1917968821557456,0.2814595039441371,0.0045181502770441,0.0573235187691345,0.0122523806782539,0.1675954407121221,0.1591750009158515
0.0195139911634757,0.0262507098499697,0.0040964712492214,0.0016696442442131,0.0035662326298588,0.0033538990471705,0.0271207460652887,0.0263398908304941
0.0014727540500736,0.029401527780322,0.0232055123915011,0.0004155662575733,0.0007988560182726,0.0004093578806432,0.0226291784633206,0.0243982855258819
0.0043446244477172,0.0045796772243492,0.0006184618277113,0.0,0.0007465944096006,0.00010502126313,0.0043324657523069,0.0046708429497747
0.0,0.0506512301013024,0.0348089557670602,0.0057273056807001,0.0055048894467884,0.0002903837925545,0.0426311366399317,0.0420375865479723
0.0317378497790868,0.0889006942790672,0.0208096737325243,0.0217799872266238,0.0289857813583339,0.003203628622669,0.0781312467873663,0.0737810015752646
0.1645066273932253,0.0433970213779332,0.0010418745385587,0.0501950097526452,0.0978670793176921,0.0022391583511955,0.0348555436795767,0.0434846320108436
0.0215022091310751,0.1029328252944732,0.0586912028340394,0.0094566568277147,0.0335609119003664,0.0105377585272802,0.1101025595000118,0.1030149833315016
0.003460972017673,0.0330835882686988,0.0139990071626125,0.0,0.0008988996691591,0.0022760208145542,0.0279448120558402,0.027457229732205
0.0054491899852724,0.0099653776401839,0.0008074637622599,0.0016902283672518,0.0002707649058818,0.0001713947014282,0.0083161312957417,0.0082609810601897
0.0039764359351988,0.0105332576160032,0.0024023806107544,0.0,0.0002861945236802,0.0005521117833122,0.0084527957050657,0.008737223870755
0.0191458026509572,0.1863745443221161,0.1319970159903991,0.0421479985500491,0.0455751091396594,0.0041213044198993,0.1660288994231534,0.1546690112466571
0.0011782032400589,0.0165967502610416,0.0064250762357279,0.0001172906633524,0.0009018860467975,0.0001359275205654,0.0132176921256822,0.0137744074440414
0.0280559646539028,0.0470058070307204,0.0091691776216871,0.0065331503633507,0.0083016321051523,0.0005004713279274,0.0495663454713083,0.0470930871524343
0.042341678939617,0.0168348934767077,0.000707300433363,0.004639972036663,0.0009148270165639,0.0023990757288674,0.0159367019410425,0.0169249368062424
0.0369661266568483,0.1043433658795728,0.0347578845636875,0.0228595101237636,0.0340208140566804,0.010682162764084,0.1116711405562853,0.1044253947320218
0.0107511045655375,0.0444595064939823,0.0182789279335293,0.0040845890942985,0.0036239692642013,0.0013836701447758,0.0383802615797586,0.0368905007876323
0.0029455081001472,0.080584000439649,0.1177723389786528,0.0036067957813336,0.0153265877698876,0.0003299918117921,0.065562200664147,0.0668754808220683
0.0,0.0120170730366923,0.0015146542468536,0.0,0.0003265106217986,0.0006298875301787,0.0101029674534727,0.0099644649595193
0.0087628865979381,0.0824158713293887,0.0247329756699865,0.0,0.0156749984943679,0.0037799253025763,0.0220050096684968,0.0219254863171777
0.0057437407952871,0.0192896004689589,0.0070623393030017,0.0004089638030138,0.0015723278266188,0.0003791567659746,0.0171707611595667,0.0174011796168077
0.0014727540500736,0.0079686383703676,0.0015783145843194,0.0002628035834498,0.0023816361666259,0.0,0.0062539265520588,0.0066124482543869
0.0957290132547864,0.0968876513583322,0.0090135451386426,0.03880042462845,0.0315899026590208,0.0066654895283373,0.0817355156123788,0.0804117668608272
0.0098674521354933,0.0057520745937826,0.0003107152222421,0.0004336043360433,0.001094009674868,5.182049183587816e-05,0.0045894764325285,0.0047624281056526
0.0,0.0061550861895253,0.0007573271234268,0.0,0.0006689485910021,4.536918567217625e-05,0.0051157363967917,0.0051104516979887
0.0026509572901325,0.0022715199032772,8.8618708112954e-05,0.0,0.0003703108271618,3.720753322321363e-05,0.001933699403572,0.0018866542110854
0.0400589101620029,0.0775797321804759,0.0025609817105719,0.1410862548115926,0.0147551941817399,0.064109704971417,0.0690848787970264,0.0776642121844891
0.0073637702503681,0.0074923519390353,0.0009218654567904,0.0,0.0004071428180355,0.0002822671492183,0.0075940536703571,0.007583250906693
0.0013254786450662,0.0243822015424352,0.009439046876108,0.0,0.0006624781061189,0.0013179568401316,0.0249279962141915,0.0244715536505843
0.0173784977908689,0.045833409661287,0.0093531219128446,0.0,0.006226597376069,0.0031156208041661,0.0481813434723366,0.0459207971571967
0.0126656848306332,0.003553829526095,0.0001066503062897,2.5115219305058647e-05,0.0008690358927751,9.313885735875508e-05,0.0035532746424287,0.0036450892039418
0.029160530191458,0.2017622597959295,0.0811353749720317,0.0736700153625739,0.0657839266187286,0.053869366661321,0.2183101751752157,0.2018353665237938
0.2029455081001472,0.5995530235029035,0.1925204600916202,0.4491318419553621,0.3746744226212132,0.8990840180457136,0.6476098006739393,0.5995896985016669
0.0058910162002945,0.044770924545238,0.0341267786274984,0.0,0.0085151581062981,0.0011733575638391,0.0362915398611317,0.0371469392240905
0.0008100147275405,0.0040484346663247,0.0004252268655419,0.0,0.0006599894580869,0.0001856775932139,0.004038739260625,0.0041396490456826
0.0334315169366715,0.0427009104398322,0.0051258116280718,0.0113667080938325,0.0081214539876353,0.0009792182574244,0.0447932899814788,0.0427885848261713
0.0072901325478645,0.0537104544871677,0.0122500520882294,0.0045549168867484,0.0058373728238639,0.0,0.0466657963659505,0.0445653368502033
0.0363770250368188,0.1589147996849182,0.0825041821763149,0.0524096801477568,0.0863560867104701,0.0080693837677845,0.1711466755872488,0.1589918306040957
0.0010309278350515,0.0135375258751763,0.0023969381466705,0.0,0.0018391108956494,0.0007206709106359,0.0138214632474726,0.0136278711946367
0.0168630338733431,0.148015167890967,0.1559117529187274,0.0020920718761327,0.1407579326900343,0.0052126553802715,0.1571130765402277,0.1480931970546214
0.0012518409425625,0.0133909762039971,0.0178828924662552,0.0,0.0036384034227869,5.483610239147032e-05,0.0072615715999117,0.013481334945232
0.0052282768777614,0.0024363882833537,0.0001169854906106,0.0,0.0,4.988509998676682e-05,0.0020805626494129,0.0020148734293145
0.0041237113402061,0.0073274835589587,0.0011214774475832,0.0006214074879602,0.0,0.00012002430072,0.0060050749410505,0.0060812543502949
0.0124447717231222,0.0100569711846709,0.0007545234298078,0.000592279011962,0.0013662677695691,0.0001153133469167,0.0081590692133841,0.0083342491848921
0.0863770250368188,0.0698125996079796,0.0043996549807617,0.0445679060293787,0.0132779327099435,0.0256722827387246,0.0574847221428977,0.0579367696083818
0.1506627393225331,0.4116030702156112,0.1321684810962332,0.2937922686551706,0.0894678922096855,0.1496738437147676,0.4450568279170711,0.4116569586401436
0.0185567010309278,0.2302661708402791,0.3178728871282424,0.0580407539744186,0.0750775338294369,0.0,0.228943482127559,0.2141810455361395
0.0075110456553755,0.0039018849951455,0.00017564315907,9.191652426078244e-05,0.0004240656246531,8.30868221734503e-05,0.0028454753881676,0.0028757738945671
0.0039027982326951,0.0321493341149315,0.0136036863623394,0.0,0.0034940618369308,0.0010268829078479,0.0272431321034895,0.0266695973916547
0.0220913107511045,0.0223488248548242,0.0026156812233339,0.0011055874889959,0.0060723011980849,0.003404489289924,0.0227638031053417,0.0224383631900941
0.0,0.0202421733316235,0.0028550946686391,0.0036716983411872,0.0038499385055071,0.0001160484957586,0.0170524546559728,0.0167967175880133
0.0114138438880706,0.0586748245983623,0.0299341022050775,0.0045612604215214,0.0159422792930049,0.000672766211611,0.0508881146838768,0.0486866688647104
0.0011782032400589,0.012786458810383,0.0021104666280746,0.0,0.0027793221221398,0.0004293569297507,0.0129239656340004,0.0128768729164377
0.0077319587628865,0.0659290333217314,0.0166196360805682,0.0029508656551533,0.0107479731206103,0.0119870969675875,0.0701679952351034,0.0660145803568157
0.2292341678939617,0.7702833904266427,0.2450314975737053,0.4500091484991284,0.481367741049204,0.3841954011218881,0.6711323972161259,0.6238597648093197
0.0105301914580265,0.0595724413343347,0.0352190097024291,0.007999067888768,0.0032372333600282,0.0003415291476988,0.0540456744694564,0.0518371982269113
0.0107511045655375,0.1264906849365256,0.0326454388577642,0.0363527695786511,0.0171841146609739,0.0100488095322219,0.1119077535634735,0.1049749056672894
0.0,0.0109912253384381,0.0012534159708283,7.767593599502643e-05,0.0041809286937633,0.0008371694975223,0.0112595155144699,0.0110818038612301
0.0151693667157584,0.0394401802560955,0.006036352361617,0.0013007267015345,0.0075012828980604,0.0021965047153271,0.0411217088354558,0.0395281532769168
0.3639911634756995,0.3843814687940794,0.0461411005541967,0.7424982307147915,0.3759789719195888,0.1429231669389942,0.3935731011806176,0.3844378503132212
0.005301914580265,0.0086281118906739,0.0014241114352767,0.0004878048780487,0.0007032919338437,2.8265722819570065e-05,0.0068944134853095,0.0071619591896545
0.0051546391752577,0.0485812159958966,0.0112259892503088,0.0058365698306664,0.0105598313293909,0.0052918114065964,0.0510472165335376,0.0486683518335348
0.0167157584683357,0.1215263148253311,0.0878927163887986,0.0160316227366095,0.0099058146265808,0.0015924824219535,0.1070041529662288,0.1008535736527823
0.0650957290132547,0.1056989503379801,0.016177312181389,0.0139436935770631,0.0143594991446516,0.0204299363470624,0.0909532240561996,0.0877202622998864
0.002061855670103,0.0048544578578101,0.0005681602657241,6.861374346227359e-05,0.0001318983456961,4.7709659536216446e-05,0.0039530690338845,0.0040297468586291
0.0,0.0145816922823279,0.0056449897170413,0.0005496004004626,0.0,0.0,0.0113819015526708,0.0120892405758874
0.0220176730486008,0.015369396764916,0.0005996056137642,0.0009775516544974,0.0050111416772392,0.0013216925964915,0.0077021613374345,0.0081327618419606
0.0,0.0081518254593416,0.001785842886507,0.0,0.0002214896748481,0.0001869378483714,0.00642526700554,0.0067589845037916
0.0081737849779086,0.0221656377658502,0.0053215204375521,0.0007832323546165,0.0012045056474889,0.0009802984761309,0.0199856400381843,0.0193061508590687
0.0077319587628865,0.0250050376449467,0.009755204562434,0.0015904147894982,0.0040764054764192,8.191658524142933e-05,0.0255011708264318,0.0250943327105542
0.0101620029455081,0.0531608932202458,0.0162726377644336,0.0033812334938635,0.0129997018599657,0.003570182837068,0.0563893671010008,0.0532476096274315
0.0042709867452135,0.082800564216234,0.0447271593800868,0.019115184782421,0.0179979025674386,0.0002712549196272,0.0881179475045484,0.0828845660695314
0.000441826215022,0.0656176152704757,0.0267808814482891,0.0,0.0053486023503787,0.0011285584935954,0.0574500460987409,0.0544565336850203
0.1187776141384388,0.0459616406235688,0.0017930995052855,0.0207881518305628,0.0124880358245861,0.0379437622838307,0.0402854042410841,0.0460490163754258
0.0,0.0,0.0,0.0,0.0,0.0,9.994859786394852e-05,0.0
0.0,0.009324222828775,0.0022945208680015,6.58950857024475e-05,0.0002533443696578,0.0,0.007381917870809,0.0077297871560977
0.0189248895434462,0.0194361501401381,0.0018664903088405,0.0020145685533288,0.0010561822247816,0.0001910186745959,0.0162977407537348,0.0161189874345166
0.0007363770250368,0.0032973676015314,0.0015733668896977,4.660556159701618e-05,0.0010750959498248,0.0,0.0010586392304361,0.0033886507674836
0.0276877761413843,0.0310135741632929,0.0011168595992697,0.0,0.0092692184599947,0.0109728616204279,0.0258295733622707,0.0311023189361468
0.0052282768777614,0.0327904889263404,0.0216489126891324,0.0,0.0035637439818268,0.0006982413694388,0.0275654153374178,0.0285379345715646
0.0,0.0026928502079173,0.0001050560491339,0.0002029931127336,0.0004389975128451,0.0,0.0022804598451408,0.0022346778034216
0.1635493372606774,0.5618348018831633,0.188839210369928,0.8457239397234737,0.3511034416509093,0.1072133569523152,0.5021254375300866,0.4662783456057442
0.0060382916053019,0.0119437982011027,0.000394276286964,0.0016037491585106,0.0012980788134922,0.0009977620118857,0.0105986309081859,0.0120342894823606
0.0008100147275405,0.0550660389455751,0.061639369135951,0.0024646574491222,0.0044885255905188,0.0005411895719466,0.0442874276902484,0.0457009927830897
0.0182621502209131,0.0531608932202458,0.0169107804218624,0.0056353891564393,0.0115552905421917,0.0041797262482748,0.0559997715460619,0.0532476096274315
0.0070692194403534,0.0103317518181318,0.0014882665422046,0.0,0.0002807194980098,0.0,0.0085914998816934,0.0085723705901747
0.0040500736377025,0.0083350125483155,0.0016258674270723,0.0001374432534134,0.001358801825473,0.0001706595525863,0.008352847107202,0.00842583434077
0.0347569955817378,0.0902013226107824,0.0276107747595008,0.0038247630883951,0.0710737968755521,0.0093821195508348,0.096113835333665,0.0902846466644686
0.0262150220913107,0.1118723552364029,0.0480091851201932,0.0155486941812093,0.0182378082377236,0.0132854148315138,0.1196384716431549,0.1119536945451881
0.0169366715758468,0.0314532231768305,0.0048139419437513,0.0034083337648663,0.0076914156077054,0.0009788881905975,0.0270473144423683,0.0261017694252115
0.0,0.0063016358607045,0.0002080230716497,5.937893773842151e-05,0.0001712189846017,0.000402561504615,0.0047526578167962,0.0052203538850423
0.0005154639175257,0.053399036435912,0.0374985775377962,0.000754751178085,0.0014508818026571,0.0033237729476898,0.0451114936808006,0.0443088984137451
0.0002945508100147,0.0037736540328637,0.0008267047968998,0.0,0.0005126614945924,4.3268760409575286e-05,0.0032758662891735,0.0038648935780488
0.0909425625920471,0.0674128487424206,0.0054622548623468,0.0173096508035143,0.0146531596124279,0.0168946205693535,0.0672225712490719,0.0674982598820383
0.0200294550810014,0.053307442891425,0.016797423240641,0.0,0.0260710767832531,0.0086444501986094,0.0564281226797644,0.0533941458768362
0.0117083946980854,0.0439465826448551,0.0162216765098302,0.0015528714204339,0.0119405332575456,0.0021595372307054,0.0460334685019129,0.0440341429461112
0.0136966126656848,0.0553225008701386,0.0205868075770094,0.0007819377556832,0.0135282907019629,0.0028544779318744,0.0482690534663803,0.0459024801260211
0.2896170839469809,0.4831925845866383,0.0928037980702891,0.5668507586349749,0.1838005935923285,0.5057494865697982,0.5107883292673976,0.4832399164743378
0.0003681885125184,0.0268918646613786,0.0070211085144876,0.0027873578098838,0.0007306670621957,0.0007268071530102,0.0228861891435423,0.022310143971865
0.01480117820324,0.0118338859477184,0.0008878363126701,0.0004739095161652,0.0016076666286733,0.0006299775484043,0.0098031216598809,0.0098179287101146
0.0094256259204712,0.1309604499074905,0.1002180284096625,0.020978198953964,0.0320244206054084,0.0,0.0618967388200346,0.0600249111623987
0.0033873343151693,0.0123101723790507,0.0009235696627156,0.0,0.0036792172505117,0.0001613126601677,0.0086792098757373,0.0086639557460526
0.0687776141384388,0.0374983971129714,0.0021381187435714,0.010246836863273,0.0050942625215081,0.0092133653840224,0.0368381974984292,0.0375865479723046
0.0014727540500736,0.0507611423546868,0.0303144699727161,0.0039460670084407,0.002758417478671,0.0003741607544571,0.0433001803154295,0.0421291717038502
0.0126656848306332,0.0496437011119456,0.0077469902898744,0.010408143890356,0.0067442361667254,0.004757013128663,0.0515489992901609,0.0497307396417188
0.0037555228276877,0.0776896444338603,0.0100252937143937,0.0018301313586384,0.0084434850429764,0.0008271624714497,0.0664311415353735,0.0644759497380664
0.0,0.0019967392698162,0.0002816337727435,0.0,0.0001085050541952,4.57892707246955e-05,0.0017297226732373,0.0020881415540169
0.0053755522827687,0.0251515873161259,0.0142656879027216,0.0001777484335352,0.0047836792471142,0.0012565494072757,0.024673025301273,0.0252408689599589
0.002061855670103,0.0199307552803678,0.0052036553567864,0.0,0.0059568279294,0.0,0.0167056942144037,0.0165402791515551
0.0234167893961708,0.0091043983220062,0.0003825117686413,0.0003217078349127,0.0009894864575239,0.0013645412718485,0.0086159770893335,0.0091951496501447
0.0385861561119293,0.0680906409716243,0.0140994453634328,0.015077675935995,0.0259008532578642,0.006636188595924,0.0719181155813744,0.068175990035535
0.0970544918998527,0.0891937936214255,0.0091007894871384,0.0086146496815286,0.0411985727105806,0.0112496676639635,0.0902964189845222,0.0892772099498113
0.0079528718703976,0.0333766876110571,0.016026132623504,0.0002358759256382,0.0099754967714768,0.002760888983388,0.0337459102665566,0.0334652159577975
0.0143593519882179,0.0602868709813332,0.026233501499976,0.0008521050178654,0.0196563376159647,0.0012343749177177,0.0552572962476439,0.0524599772868813
0.0231958762886597,0.0191430507977797,0.0017808951918853,0.000405856765574,0.0052012743868842,0.0007211960169515,0.0197286293579627,0.0192328827343664
0.0072164948453608,0.0521167268130942,0.0376929119876593,0.0023326515112284,0.0042481221906274,0.0001707345677742,0.043691815637672,0.043246510605561
0.0234167893961708,0.0344391727271061,0.0039273700419289,0.0043809227901196,0.0046786583001637,0.0011282284267684,0.0290564852361642,0.0285745686339158
0.001840942562592,0.0214328894099543,0.0096480045122974,0.000201957433587,0.0017470309184654,0.0003686246335864,0.0173257834746211,0.017785837271495
0.0008836524300441,0.0033156863104288,0.000149255454421,9.372896276733335e-05,0.0003603562350338,0.0001303463905819,0.0033962125600711,0.0034069677986591
0.009720176730486,0.0228434299950539,0.0035647590005436,0.0001614364869763,0.0068273570109943,0.0008044778786136,0.0237184142033076,0.022932923031835
0.1203240058910162,0.1287622048398028,0.0154565979981627,0.0676413702035109,0.0384839554372728,0.0408116079221979,0.132584874717492,0.1288419972890793
0.0005154639175257,0.0122918536701533,0.0009221953030985,0.0013898814147377,0.0026718125271573,0.0001107374204518,0.0124792963618709,0.0123823130746968
0.0337260677466863,0.0159739141585301,0.0008149402785771,0.002822225674486,0.0065103032517172,0.00086345481938,0.0155695438264402,0.0160640363409898
0.006701030927835,0.1487479162468629,0.1495413212213768,0.0154178102290576,0.0282909508277989,0.0143753104972398,0.1308775894845906,0.1234384730922812
0.0327687776141384,0.1501401381230651,0.0820037503525232,0.0024757909999481,0.0734290533730388,0.0162313662835745,0.1615862862364662,0.1502179726709895
0.0008100147275405,0.0067962410009342,0.0004487009278026,0.0,0.0005539730519236,0.0003617982514829,0.0054665763729673,0.0056416456020808
0.0458026509572901,0.0757112238729414,0.0145413844419192,0.0360272211002364,0.0164569317060229,0.0,0.0799894748007147,0.0757958750045792
0.0197349042709867,0.1248053637179651,0.0943842016812265,0.0035280410128941,0.0474744453176833,0.019625413459336,0.1328888000456899,0.1248855185551525
0.0179675994108983,0.0298594955027569,0.005824536057424,0.0012661177567189,0.0073016933258939,0.0017118465890196,0.0309636676647926,0.0299483459720848
0.1443298969072164,0.1105900456135851,0.0092926500896906,0.0567925879895741,0.0270431427045531,0.0533476960412789,0.1107940406158463,0.110671502362897
0.0237849779086892,0.1188517833263111,0.0659846544502588,0.0,0.0419805059222357,0.0028228515286347,0.1179189478064337,0.110579917207019
0.0237113402061855,0.0116140614409496,0.0006273676780304,0.0016689106381509,0.0037867268454942,0.0006753467340765,0.0110616580860454,0.0117045829212001
0.019661266568483,0.0093974976643646,0.0004794316088418,0.0011068820879291,0.001276676440417,5.3875907985708906e-05,0.0093625319223582,0.009488222148954
0.0198821796759941,0.0157907270695561,0.0014216375879658,0.0019715015621493,0.0021452146035857,0.0005431699729085,0.0159713779851994,0.0158808660292339
0.0021354933726067,0.0058803055560644,0.0020823197431156,0.0001662265030293,0.0002396568054817,3.371182546474184e-05,0.0050198673335344,0.0059713521632413
0.1059646539027982,0.0606898825770759,0.0036426027292582,0.0010007681287003,0.0115428473020317,0.0121777405662437,0.058812610657376,0.0607759094405978
0.006921944035346,0.0083533312572129,0.0009776644572461,0.0003738801719227,0.0,3.420692570521241e-05,0.0068984930199162,0.0069238377843719
0.0231222385861561,0.1044349594240598,0.056413614076521,0.0,0.0198628954026209,0.0085532317300622,0.1113712947626934,0.1045169798878997
0.0702503681885125,0.4820385059261023,0.3428432421913008,0.1635171663818548,0.2095561098051239,0.0923808438875576,0.4561939573933408,0.4193501117338902
0.0390279823269514,0.207093004085072,0.0820360752907182,0.0922032779244989,0.0450146656028525,0.0020353120794601,0.1852210699803367,0.1718687035205334
0.0036082474226804,0.0046529520599388,0.0007679921540558,0.0,0.0003792699600771,8.383697405295048e-05,0.0042998294754533,0.004744111074477
0.0002945508100147,0.027972668486325,0.0087303720831278,0.0015814820568587,0.0015200662179468,0.0004123734911988,0.0237877662916211,0.0232076784994688
0.0806332842415316,0.2772353404532048,0.1123176156070078,0.0953499732449553,0.0828590384959009,0.0594886643724321,0.3007453309726427,0.2773015349672125
0.0287923416789396,0.0719742072578724,0.0174955429517615,0.0113598035661885,0.031289273976755,0.0069557382935535,0.0632246273345136,0.0597318386635894
0.0013991163475699,0.0162853322097858,0.0051804561664492,0.0,0.0008849632401799,0.0008669505271384,0.0133156009562425,0.0135179690075832
0.0023564064801178,0.0478484676400007,0.0225441155693504,0.0076647161376072,0.0026001394638357,0.0,0.0411298679046692,0.0397113235886727
0.032621502209131,0.043891626518163,0.0055321822796667,0.0,0.0035776804108061,0.0058234590466358,0.0372053556130315,0.036414257977067
0.0045655375552282,0.017677554085988,0.0068965365587904,0.000374786391176,0.0014409272105291,0.0,0.0140988716007277,0.0146719419716452
0.0067746686303387,0.0453754419388521,0.0162044145530389,0.0020309236531855,0.0110958861154842,0.002601376687731,0.0478039865212176,0.045462871377807
0.0007363770250368,0.0031141805125574,0.0001308390355513,0.000205409697409,4.230701654403289e-05,2.8055680293309307e-05,0.0030270146781654,0.0032054804557277
