size_D,duration_D,app,har,dba,t02,t05,t08,t09,t10,t15,Generated_Var_2,effort_D
0.4597082991438417,0.2496196109357942,0.3413587263289053,0.157326249541253,0.1454216486341453,0.1299570679753988,0.118480071851641,0.1640888874921368,0.1793461642663897,0.2041952292973959,0.7033187309003175,0.45353694063352,0.2662639938870904
0.2630295447350568,0.1065619532033715,0.2093456564373459,0.0545925205073949,0.1086833099756342,0.0943714013304138,0.0233168637078259,0.2137865413368535,0.0334436889434825,0.0731991124070617,0.6198044208521692,0.6392102731711433,0.193094848965773
0.5901886848115391,0.2332660755832714,0.3397401426298734,0.3567804988964581,0.1861538533537602,0.2146219916592756,0.2104041423640981,0.1446319100819666,0.3748257614344357,0.4538513833400346,0.831619142811623,0.430035853460053,0.300745790028765
0.0938865264625346,0.1750817458152113,0.0536794808424825,0.3758826882331619,0.3311091395095494,0.3673025712504336,0.2965667166816074,0.0922850416133121,0.2503247281486509,0.3089310537364507,0.3448229629487798,0.6810954795627016,0.0488407627737967
0.3401505865649202,0.1808110761985179,0.2922203662904948,0.0793061773356003,0.1384447326399717,0.0977989899501599,0.0598901483320855,0.1636583573793708,0.0936045548543489,0.1303180665392652,0.6748239654195525,0.5819828775108505,0.2034746637369211
0.4618437965088489,0.2576977355913156,0.194031984604721,0.2835482054057352,0.1056027496934117,0.1144430476447668,0.2260099799625855,0.154335505111294,0.3063556952178798,0.4079854472580203,0.5454314784278239,0.2338369070353336,0.257094414565913
0.3634873077436705,0.295581027865674,0.3811154972306879,0.0743730954301868,0.208004676628466,0.1451279441447324,0.0943468237990454,0.2658070374884353,0.1545447901936423,0.1284041340748618,0.6863288089878793,0.610428273842186,0.3183261419910018
0.5941001619951618,0.9680688717057524,1.0,0.0684682712510698,0.8038891855539829,0.3618666905716742,0.4605474001691096,0.9218718323171728,0.6410298466476437,0.4226627306615513,0.9475757972916028,0.8825013376906999,0.8891002140988915
0.3831298224850815,0.4425316302524295,0.4941849972480994,0.0066816735496208,0.312790698357153,0.1684312268513162,0.15630251556112,0.3869574161945263,0.2299643591200836,0.1441365284811352,0.7447278820085164,0.6903962440690304,0.4999842682829952
0.3027435707385663,0.2197473164020464,0.2866518900585705,0.022313930085203,0.139352771323043,0.1071828505890268,0.0545555821128583,0.2731781844228069,0.0862685616046008,0.0848761513241773,0.6331843837061699,0.6342979041505716,0.3169373414866646
0.351609437779826,0.1555312265578721,0.151291526965643,0.2853886002277833,0.1529801038132495,0.2106001689888669,0.1707869984048678,0.0536320985967271,0.1802959413016285,0.2517388193429246,0.487895524247739,0.4557767394148317,0.1150906232710954
0.3192171419948963,0.2683142369662761,0.2758078882052326,0.1908597655966031,0.2538797255045246,0.1552783985957946,0.184814975929251,0.1485959765777776,0.1547700956785992,0.2446988910122459,0.5773912660219693,0.5624648298728131,0.2087566128559784
0.2705568837819842,0.1102130019135527,0.0595152494314711,0.2088373882223693,0.0730703683654841,0.1158068743890609,0.0870456044709006,0.0238864148762324,0.0732185595254256,0.1513885821560812,0.4407335266209985,0.4687853710080274,0.1208931226873282
0.5424241222711486,0.4440607513000085,0.5290444482304226,0.1621110814990604,0.3095728482005373,0.1579569881064552,0.2265655841318344,0.2464163372101153,0.2829813652415159,0.2704101834173422,0.759060978099221,0.4553947160962343,0.3440632832343979
0.4856833624297656,0.2342141112002804,0.2762335692914415,0.2051310225974081,0.0587475029216839,0.1187564830644529,0.1231611028130876,0.0937777923064932,0.1627210198917594,0.1387918956583633,0.7196500801903387,0.3953278208118995,0.2472455948270605
0.4041931210813851,0.0878874074125711,0.21183365632816,0.1908386892670901,0.0501071603594432,0.072648396278874,0.0596947687502748,0.0581895165870775,0.0803119048828281,0.2282080962431608,0.6372753861809457,0.4495847569306423,0.1230314244111152
0.4361119493533898,0.1464345463959837,0.247779580364707,0.3532553354475582,0.2481692179385056,0.2130699281640729,0.1797255800144031,0.1334341707251589,0.3484559611800553,0.4804500607495117,0.6894441233658674,0.5590486006028558,0.1921750237210204
0.2620845162897959,0.0510438227557342,0.1612646824219611,0.109183955859786,0.1325808144325471,0.1397998713555784,0.0218678208184358,0.2154898617547512,0.0685675500483149,0.0979722511201613,0.635020339552971,0.7120816964135679,0.1738623993627588
0.1220094322227791,0.3303482201192481,0.0493804807832906,0.6087267828631312,0.5168175260765279,0.5539743710657594,0.5575964118220751,0.2039763847264976,0.5496400074374594,0.5810078159045745,0.2161683762681042,0.5630298061907542,0.1059185225775547
0.2676455352226433,0.06116435609091,0.1646024099649211,0.1445897104236743,0.1449922508068758,0.177704527462551,0.0308752348101461,0.191963818260547,0.1313654734467647,0.1305849332018024,0.6568587166786481,0.7064204744087067,0.2154662741072181
0.2743549511969071,0.177944136171724,0.2576296824482992,0.0287013301783262,0.1329266294935192,0.1019286774509606,0.0430385357731148,0.2632502984505265,0.0674933779206657,0.0777850931576416,0.6447292792381605,0.6468231232382943,0.2578943182850142
0.4554102945221506,0.0910320778204599,0.234217408447752,0.2416894035483876,0.1267864391589819,0.1764040947941866,0.0920148758735517,0.1146664343319285,0.1855844824622375,0.2907875898958163,0.7421361821247734,0.5508143100521655,0.1861655655373688
0.2258917698642071,0.0752136068269175,0.102642575729943,0.2518238859660748,0.1754548016347822,0.2286559596096982,0.1372062571536926,0.0674514791954951,0.1553117109996347,0.2196918814531993,0.5243158136976758,0.6257901412340664,0.099827089854955
0.3108425820869216,0.0286036768106398,0.1634244594977652,0.1284943733450158,0.0957786662034845,0.1197269438735234,0.0142817272999243,0.1308964468451743,0.0540358338244509,0.1127994657632561,0.6682706361762322,0.6377469302924388,0.1469921972870731
0.3489493447657668,0.1791796646826685,0.2938814846647785,0.1074295595717869,0.1377400642972518,0.1146585305621416,0.0627542617882514,0.1631934447183856,0.0945074353954087,0.1809334303107559,0.681145750960698,0.563279504171054,0.1981026005034895
0.4508201540897161,0.4738083694454416,0.5466091516626559,0.0942019597506467,0.3628679485200617,0.2309831200745863,0.1941592294915174,0.4266927079862401,0.3265667081168125,0.1891295036006479,0.7819636907566209,0.6534854797980627,0.5020202099394321
0.3031342926539304,0.0267063640564264,0.1754710410668983,0.1539521939266287,0.119589220406615,0.1313442214620037,0.0165581588974421,0.1722700820247318,0.0888691389782708,0.192724646791548,0.6823814448450042,0.6379054797417859,0.1336542838442518
0.4846216353642888,0.1783627829506457,0.3199217700766843,0.357599809633877,0.2835504591405129,0.3432763778052329,0.1915346262719505,0.1476414493216812,0.3934281134020657,0.4043428076014481,0.8264097121969585,0.6138597101515268,0.2529099010838794
0.3911597679516018,0.0625060615681277,0.1810804546019907,0.2025570255736702,0.0843397429456921,0.132861570057543,0.0601378924778134,0.0784223741720094,0.1102536122489413,0.1845858209698427,0.6700033864511354,0.5439606473305751,0.1559274686012913
0.2188366272764786,0.1282197717766632,0.140649306639844,0.3309389356992431,0.2749077075295327,0.3144687051632824,0.2102085423375423,0.0991266355736565,0.2424749877238446,0.2928823591341285,0.5395914783676776,0.655533999190509,0.1262688515570982
0.3698214133289977,0.1002535191950241,0.1308270731268841,0.2266289722484798,0.0855688154356784,0.1467261012068201,0.0876785430399269,0.0663091667324901,0.1403542992771133,0.1910835782392644,0.56363360201965,0.462078062654025,0.1906280037745336
0.3281768950383089,0.1247439393514454,0.2438343685035016,0.1722412841028318,0.1569517185532016,0.1615465353040185,0.0713793709702142,0.1532660544683727,0.1455284698582535,0.211598582197668,0.6822863141082964,0.575368056335634,0.1905280054148061
0.3325840355105465,0.0730797883311398,0.1632068268384097,0.1648141605169326,0.0790769644272782,0.0911256626033278,0.0645796038575756,0.0316182418498933,0.0455458915504264,0.1880751696138187,0.564138098584872,0.5258826634854255,0.0814735447541947
0.3019921873284574,0.0298375242569719,0.1583785096781468,0.1640330079455516,0.118741131635362,0.1429263665850509,0.0248087145835334,0.1519621646058884,0.0952500695405019,0.1698381902664639,0.6719916998896012,0.6445700182975221,0.1698072908267038
0.3640181156678084,0.0762520652129379,0.2205345049198205,0.14588039004325,0.0893144717653788,0.1068816148467863,0.0392774505229196,0.1292868459955999,0.0772666856810412,0.177629777526117,0.6820116232517017,0.5715223352949192,0.1541417914468361
0.2484305394019632,0.0267993238449676,0.0937641587996772,0.2121116423183921,0.1181221183589303,0.1482108701821997,0.0721941049583784,0.0741102451716066,0.0486933152182486,0.186832338132811,0.5310689926709495,0.618569769325089,0.0811030127862902
0.2881584357792574,0.1314955035338715,0.1519086140904845,0.2995255692968712,0.2064371198387253,0.2698942520382572,0.1737598089942802,0.0689556689138318,0.1965096340991717,0.2131453363395458,0.5889400573934289,0.5858505657625058,0.1797141620041913
0.2566601832970054,0.0436117050123031,0.1108373025491153,0.1637829685876345,0.1082306851193007,0.1358664302763577,0.0432961046049161,0.0878032165921422,0.0441939492823619,0.1072899195208503,0.5850109910028467,0.6440469148837991,0.0917060970760229
0.3453330221454864,0.0482231659849191,0.1631464981811095,0.1533181453417509,0.0698018073011757,0.085660950906204,0.0235288719729786,0.1048417240640565,0.0786646040107328,0.1714463505532462,0.620274343062605,0.5148284577284907,0.1630213464192519
0.321064952237201,0.0834921097574488,0.2018887372095352,0.1302748320626745,0.0949062624456724,0.0975703537110427,0.0376431029723679,0.1118941964063783,0.0609997718329722,0.135655334126692,0.6463992567011685,0.5888560309448901,0.1570802380500096
0.3018677988331993,0.1213473637247863,0.2112010969830195,0.0872583241702439,0.1196814377562075,0.1072723140551631,0.0217060620392403,0.2246727239251139,0.0851678700836245,0.1300152710986633,0.6234977547808467,0.6294222006941473,0.2499595461521297
0.3872883607366903,0.082627664692724,0.1583303099042262,0.2200925972119504,0.1137462842365977,0.0719505489765643,0.0779176429514016,0.0651541338490341,0.1277418398482536,0.2499847989422077,0.5644512303436957,0.4427675322030678,0.1790649418841142
0.298379042342492,0.1257998252880344,0.0869995294884805,0.2813703367322976,0.1247633562929205,0.1439393052210468,0.1799235930172232,0.0586773353581249,0.1612587533021771,0.3422234715276198,0.4030073400642439,0.3628973903598631,0.1181198791955349
0.1920589888916323,0.0791132448944775,0.0740998174931812,0.21620735407488,0.153546048940749,0.1969414028626905,0.1264761389743968,0.0203467521142204,0.0895276492333977,0.1578755378099225,0.482812654713769,0.6147019472086503,0.0438032603727321
0.3016524346675048,0.051907720317764,0.1273436206720661,0.1513622469952923,0.0667143997944001,0.1031369419658173,0.0392299714911918,0.0696574058732146,0.0485601714599984,0.1007478176249533,0.6101804475706369,0.5737269276382214,0.1065310414285407
0.4064551518448128,0.3607387452319359,0.4399245336046854,0.0823910344643264,0.2310375139141992,0.1548415109192215,0.1452854379033278,0.2695865924149536,0.204784641702537,0.1473447615228723,0.7264028686032646,0.6122588881403677,0.369159121067776
0.2749713169249745,0.1859892641507489,0.2251725676352786,0.0396577099313507,0.1200388231587951,0.0892551008173641,0.0349085574046428,0.1923962564363807,0.0530188925525041,0.057781037353453,0.569816562885181,0.593162327159046,0.2639530796100506
0.3310319200294178,0.1428244370070273,0.2313868651154568,0.0961571377786976,0.1027759598142348,0.1170749267300191,0.0371161804518501,0.1849307352061627,0.0638624082013201,0.0947259771303423,0.5948995396279664,0.6079126734478301,0.2122010137379496
0.1801897144286097,0.0887209224306895,0.0429568792675049,0.2412358602081246,0.129571636250426,0.1872365385384449,0.1368287008429145,0.0360128665182212,0.0851593948135921,0.1781788104039585,0.4148246709668207,0.5652404626087402,0.0437512296253606
0.1934449776507763,0.212565970315468,0.0341161677480516,0.3752929158433948,0.2109890908256965,0.246487128316879,0.3077259454522109,0.0883250905476473,0.2413394838033807,0.384839828566213,0.2425936981857622,0.3777541457648967,0.0838630722947561
0.2740842961941327,0.0305794675215502,0.1345883085870555,0.1403271841497096,0.0915178879035601,0.1196528828902065,0.0200353708955728,0.1372548331868848,0.0288859712290828,0.1102813213472974,0.6023151284790738,0.6472922389849102,0.1237041368693404
0.4105141665896779,0.1514004112608904,0.1903779773891907,0.2296742352517448,0.1064360733272299,0.1233474004281681,0.0984163469954718,0.0765232621649192,0.1881635435858577,0.2448770684218325,0.5903223481042703,0.4175720783078676,0.2172707684166331
0.359224765520934,0.1559669461673064,0.2337379739335176,0.2844997273127088,0.2023881737707815,0.2564518893721749,0.142879700567877,0.0662926114794031,0.2358729984248664,0.2034537919580384,0.7150554306190974,0.5589869826431003,0.2193310755777685
0.1184803626743354,0.1130045639284851,0.0296048026425616,0.2648228267893077,0.1984929578238252,0.2326204713782295,0.1910880767139133,0.0473013043434951,0.1125426642131641,0.2193252174933203,0.3555026208503317,0.6251728907182446,0.0303027832762752
0.6239354472232087,0.2120840137178882,0.3067175209510393,0.3264699680405948,0.1462447575559252,0.1972115394452271,0.1702021882858724,0.1256230843081875,0.3900312980786462,0.4127784972774895,0.7522331825715061,0.2784940113353646,0.3525077185249523
0.7273283910485253,0.2730438120061743,0.4028086645354949,0.3265542219073318,0.1226374441743968,0.0723453763919816,0.2161882311664387,0.2225087278686313,0.3758536385386822,0.5563538232794406,0.8058364967338268,0.1981342590472199,0.3566762156376857
0.2918017206266999,0.1918668675173876,0.2677035280681715,0.0373782857172151,0.1489001768604427,0.1222059559265783,0.051457636361772,0.3214270852639027,0.104280333062073,0.098398592090941,0.6358196994167498,0.658792964113039,0.3006423405821946
0.1750180986928858,0.1500347621799049,0.0964268666186211,0.3467670627130066,0.2634728943333889,0.334481778388318,0.243563059616487,0.0770956436722151,0.2380046928754883,0.27119168632371,0.4578538371055393,0.6461954178828963,0.0730959973477677
0.4207629428811144,0.4416776879858793,0.5585658160427526,0.0886810746376066,0.357122375911281,0.2163283172359515,0.1959688067825819,0.4089709736373495,0.2795743704808642,0.2651536598215577,0.8182692042843572,0.6755929542584491,0.4297922720327243
0.1947878363793638,0.1004595652796215,0.0835312669277327,0.269315976565928,0.196708569378376,0.2354166246332942,0.1445590069305027,0.0760959402170168,0.135679076044652,0.2118826088736093,0.4689543921298731,0.6192746745010193,0.0919005587511342
0.3831970612271855,0.5688778709412305,0.6155198576493324,0.0129873128260803,0.4574139243431595,0.2624112551740432,0.2326920176653932,0.6328382517634035,0.3546729818424994,0.2292849199159246,0.7924402279853068,0.7876773349286517,0.6306482539005831
0.3353818789721581,0.027796742662791,0.1566103116519741,0.1700031986814693,0.0960172138361805,0.1302945370382831,0.0302433805909471,0.1311292211861783,0.0827824005312919,0.170348481787513,0.6672219425864376,0.6150984814697581,0.1487790436531189
0.2524630367884702,0.065398094183218,0.1232290613662581,0.2073587709818813,0.149553814815888,0.186033541046364,0.0859283964605558,0.0570068448488915,0.1028481582377022,0.1689602170041286,0.5742293675585011,0.6127738525752657,0.1028220943661683
0.63920631566768,0.2767916221785384,0.3696618564642011,0.2719074389723559,0.1173143099187495,0.0587901191260097,0.2092342242278033,0.1495976442155455,0.264615856061919,0.443005226143368,0.7055110828284665,0.258364081159316,0.2757652101800709
0.3179580043976044,0.0735814396031231,0.1866942144750782,0.2118675900225647,0.1668146317642073,0.1926192175421049,0.0670512660877521,0.113931427861116,0.1443420687516273,0.1744934348721677,0.696537441346013,0.6536972404987738,0.1676704842966864
0.5015954457026471,0.1648221159503212,0.269994754007188,0.2685878469131797,0.1280037945194365,0.2167465852752531,0.1417107476220878,0.1018375816497833,0.2509374992851838,0.2180591521421233,0.7923350207916265,0.5115944184286122,0.2397738005469386
0.3093049248419259,0.1115337943300883,0.2004707685849394,0.1118869740715589,0.0994696915246764,0.0389024390035582,0.0346924083530612,0.1149123032233965,0.054166662831531,0.1567915021162192,0.6404594196521238,0.5415060223450149,0.1544316494781594
0.3444379302234847,0.1310336965777233,0.2508682664553637,0.1212465763008826,0.1152744327881791,0.1111425508610766,0.0305356843650213,0.1648289166583774,0.0946122735743897,0.1723883455492637,0.6619520141739037,0.5736216831455866,0.1861196120291896
0.5331759194727979,0.1977902991729771,0.1915919801727935,0.3063571813327034,0.0548129219094849,0.0827968862727929,0.1613449567452556,0.117346271497452,0.2864377626245822,0.4270499923283358,0.6007988950969649,0.1678078817929841,0.2906421719745652
0.362039069128297,0.0996177528967191,0.195476008968375,0.1872965001103724,0.1324138474953682,0.0891877588468852,0.0640259896489991,0.0913399611400508,0.1608749055884536,0.2308570091541228,0.6403809756062744,0.5074013985940894,0.1913836254757097
0.4397067117248434,0.2334319149206722,0.3262011883304138,0.3489954472228268,0.2653805328207936,0.3271010661573933,0.2299319302970636,0.0867578505688249,0.3198452357367652,0.3337552566220907,0.749953979786022,0.6097564868136456,0.1701900687475842
0.2744945605605337,0.0459735082569999,0.1154013289259039,0.1445205785661062,0.0847170742356916,0.0990229321616387,0.0246971159208036,0.090469828261697,0.0420922372386287,0.0979754686226747,0.6021019606412614,0.6149303205289697,0.1089232400271598
0.3869051698146526,0.1798105574358589,0.2739171568809658,0.1037381616020502,0.1103515114682635,0.1178609658208941,0.0614069035060265,0.2153771831480057,0.1328302370513889,0.1707607379768825,0.6858695393109291,0.5311412068356253,0.2742094269677645
0.1595608619958437,0.1600212730244257,0.102063494916237,0.3452544688951591,0.2719719751129205,0.3352683489265362,0.2495246421864524,0.0662272322595849,0.2415683160942543,0.2638946313891227,0.4565437805310177,0.6148607108416507,0.0788492385283241
0.3307651099641645,0.3927149075506613,0.4525504968878474,0.0204199697670202,0.31949830169835,0.1754273989689655,0.150179668723144,0.4462445554145242,0.2054190111078621,0.1752040651721549,0.70953271202147,0.6900787971218998,0.4289467141768329
0.1554894322337102,0.1801416269175212,0.1053738962521096,0.3288960659211458,0.2914295163973672,0.3210022808391348,0.2055682936539445,0.0567996797072956,0.290638361622038,0.2327995270490183,0.4527890212236448,0.5941587898330158,0.2016780096315436
0.1331362587833864,0.2298129760868482,0.0802818183387186,0.4946023875599102,0.4163923142952399,0.4672800302909801,0.4345583350506674,0.1115613142270747,0.4024671255894766,0.5027713202769853,0.2829275897893113,0.6549782461561376,0.0005974679544146
0.4852248297981209,0.1398721096937534,0.2778314985979494,0.2744963568773957,0.1516140609284518,0.1869197294910247,0.140656956202747,0.0898855307134785,0.2320499863771425,0.347260712477628,0.7308256520934703,0.529744127024657,0.1894700768220563
0.353799701672251,0.3420706383812791,0.4003260882801278,0.0279013323935392,0.2198123829387955,0.1407880787098569,0.1125744762889721,0.3604658966229201,0.1712446263028803,0.1360921483964689,0.6761945588479782,0.6186824700861538,0.4073976123451605
0.235724593823819,0.0966989774739424,0.1367807946423872,0.1373117348446948,0.1448189892584748,0.1077028907945367,0.0572638887979471,0.1433199483644462,0.0565163539858561,0.1327577980113207,0.5212825267567279,0.6081282492948653,0.1873266109418127
0.4730402863465424,0.469049468310494,0.5313544340043754,0.0808438934272638,0.331858319129156,0.1555322311330546,0.2039487039853842,0.3903977006717645,0.2630230885402256,0.2180630372216887,0.7135459148749702,0.5360253705463546,0.4450161054763625
0.3019210242079745,0.1599951856777119,0.2279952355517193,0.076179541739229,0.1267455630416625,0.1029213166964755,0.0472869349852978,0.1776465173803734,0.0846575859221281,0.0822579250698384,0.6309734508694756,0.6466773444892746,0.241710849854612
0.3586195850656551,0.2939382113288995,0.3755936419746944,0.0502192616491226,0.2209161417214188,0.1091621502974463,0.100560535577777,0.3075620701567665,0.1632009571186239,0.1704864841912282,0.6729107469719539,0.5556969878638001,0.3709117077047236
0.3267428604483232,0.0622897594471339,0.0968244413857947,0.1496413876097806,0.0,0.0,0.0318732537089694,0.0336063687403898,0.0397339523427546,0.1504022972530189,0.5263511017819696,0.383889958586011,0.1557103145749098
0.3491395738440302,0.0443890740146298,0.2147086660414825,0.1703104098049516,0.1043738153567583,0.1328183235299962,0.0269704195861271,0.1569456886215979,0.0788980840303339,0.2156970237663996,0.6774686545784789,0.6054083846276633,0.1183438755213246
0.2020582891130034,0.0790011456455333,0.0910532957846383,0.2791839458501666,0.1991109694885947,0.2413782395962397,0.1537559974450573,0.0806852527909982,0.1085631695184233,0.2455002899035427,0.4855421442882047,0.6395288713554105,0.065027334687596
0.2798223093583218,0.0727007391062752,0.1742841193123421,0.0813166468175289,0.0711271035874034,0.0673817815789,0.0174400808691418,0.1008341649542034,0.0062399312311121,0.0746298832440567,0.6300798976138237,0.5688373825632034,0.1246767279845415
0.279819052283149,0.0905485481165456,0.1957920657518172,0.0758024971493399,0.1058117929549882,0.1177846556765001,0.0136864371185862,0.2453841592697654,0.064125232704259,0.1114976905117163,0.6257618331168636,0.6630908268458466,0.2185715204691787
0.314625651067878,0.121387339132816,0.2497990301603686,0.0998066076042367,0.1182341607117687,0.106711380874626,0.0313276231749461,0.1929364627625359,0.0891942977253186,0.1608157003616516,0.6687243989522789,0.5877063734129055,0.2103742162600698
0.3317893568328966,0.0990257559687799,0.1764682470253755,0.2746904873656571,0.2065070081559165,0.1902003729203967,0.1214214303380931,0.0671881851986591,0.2189144296366085,0.2976531274014989,0.6195026641634742,0.5628869055345755,0.2065861702872562
0.5382156157199375,0.2356496092870399,0.2944815021972372,0.3762891536203516,0.2089292073656311,0.2440777453559047,0.2111373475443614,0.1405027025983001,0.3988546921058792,0.4471161875177974,0.7494621373760677,0.3619289857444742,0.3365916053764828
0.3988563795784857,0.5411852925939611,0.5981026696716182,0.0210270157663947,0.4105616392335018,0.2114454264979758,0.2205317731390258,0.5117911048812229,0.3357955481265612,0.228304216394773,0.8167661816060117,0.7314046762893726,0.5844579096894091
0.2969883665727335,0.160244052642091,0.2156559448352974,0.1392790928021846,0.158728534469101,0.1354663263480337,0.0635016648016942,0.1405422668472031,0.135524434262739,0.1447239634553,0.5997000535585169,0.5750514661231164,0.2203455287921686
0.2309573479428417,0.0876251921782654,0.0442304863187421,0.239912813034126,0.0960474607814636,0.1570598195800803,0.1275874783881483,0.0231445711794275,0.0660128484911427,0.1863305500112612,0.4065676979585146,0.4818214448818006,0.0694319593200625
0.2702617451068134,0.0532723746403321,0.1309069231569745,0.2340287237348872,0.1538958877175367,0.1756426066725377,0.0877870137704623,0.0780861248225863,0.0713248014460669,0.1982853994770135,0.5657178468435367,0.631579391517681,0.0990529121171972
0.2781505082807212,0.0482525846156354,0.1733714997779244,0.0990193603907441,0.0907844232255508,0.0990219641682637,0.007632845678377,0.15588676973855,0.040097532313949,0.1077638226206185,0.6524945953526775,0.6349682186664958,0.1367311497985552
0.2602951427425428,0.0521892909290285,0.1256455509951861,0.1793622863976447,0.127215975139584,0.1358424012643436,0.0561425161693092,0.0974888346743322,0.0835850906220981,0.1757846821052797,0.5733344278136145,0.5973401935000986,0.1363259406447826
0.2272824615221373,0.1585395379495208,0.0804024162162182,0.3803867831076651,0.2286772764742108,0.2843431380116933,0.2731377300100363,0.0622752969294542,0.218171649680418,0.3498052316590866,0.3661812535309706,0.5166371583616451,0.0871691802268505
0.2690752800063039,0.1340295850561129,0.101760480861599,0.2708050898746422,0.1173569733948111,0.1729492600079744,0.1532303499292816,0.0465750712214938,0.1994127786129969,0.2606880727619588,0.4867875338331444,0.3652012434399864,0.1953071769181357
0.2501623818799445,0.0200736619379218,0.1025399241420627,0.1597464071336368,0.0955155186429805,0.1196021486492003,0.0356731610661716,0.087286299859313,0.0260882207990471,0.1238082162757036,0.5763945755424802,0.6310353248788924,0.0844900507838206
0.4506097152572097,0.1637905360488613,0.2739898187366797,0.185955884651054,0.09614031709022,0.092354406821157,0.0852744798929458,0.0872720455058076,0.1390408146859697,0.2486400032744107,0.6662383163505814,0.4007993028729035,0.2018636531560806
0.2856809931856204,0.0849981508674829,0.1725419584511336,0.1264504090571302,0.1119028007030761,0.0957217520885074,0.0366859438049524,0.1118548192224821,0.056548341295333,0.1460666250653076,0.6226290899833563,0.5975219015569575,0.1551899738377065
0.1536864107470744,0.1871105342471919,0.0471419421193042,0.3937018220996698,0.2976917479321986,0.3545739613464302,0.300403587260398,0.0811751292771186,0.2480222251106995,0.3094061278320315,0.3263088968543888,0.6095762646558812,0.0380289051933942
0.4970516987312107,0.3162528480646787,0.406191898608746,0.134651126548522,0.1906476704222384,0.1167854587503763,0.1508816362872259,0.1605035060425036,0.1864198524652331,0.1988327907719401,0.699792400576346,0.4527449028701362,0.3019044404620986
0.1301561064970413,0.1212277459529198,0.0433031375277852,0.3159902052038402,0.2376556975107913,0.2833771375642527,0.2324566780050534,0.0659686710074166,0.1682124845338852,0.273329869958179,0.3621802800983599,0.6404138246648867,0.0593500041121903
0.2852534583767178,0.1895490341370012,0.1577189881781612,0.4133877967640509,0.290944252816178,0.3186343033202686,0.2893187079485636,0.1069612921814637,0.3114245901867473,0.4302989366263632,0.4787874128375487,0.5789674126291533,0.1236948463772417
0.3254888388422783,0.0903622661081018,0.1843970819741709,0.1131564183302848,0.0788347298275152,0.064599398504101,0.028260629057669,0.0915753824508986,0.0450473998614265,0.1185888800048853,0.6041391234152245,0.5151774967644815,0.1617549721811856
0.2628909045498963,0.1302439123734429,0.1067745909692889,0.2758046281692524,0.1332531894337429,0.2055606246563742,0.1633542510174403,0.0385244200037777,0.1381168006489905,0.2080217919037568,0.507491899461057,0.4925138944483305,0.1266609033383335
0.136627843368634,0.1541409321443127,0.0409591240136311,0.3497459488427434,0.2498014132187941,0.3083400733826287,0.2562755539771977,0.0690931055742051,0.2031566881404188,0.2885278962939843,0.346770057624543,0.5982394971143452,0.0286752690160405
0.2166707835037639,0.2771354307369879,0.1600346910582461,0.4432355464299424,0.3487788385152288,0.4092569320330664,0.3567695807795727,0.1043764279198076,0.403194230852704,0.3817822818921803,0.4987066545263586,0.5200853545418559,0.1945077488669079
