rely,data,virt,turn,actual
0.2652751099427162,0.5308993248687464,0.1722833832324117,0.4350961491103618,0.5072075568063144
0.2859717690816893,0.1280154691404049,0.5516227295104585,0.0855358748308699,0.2628547671429916
0.2470061151113426,0.4727517284954931,0.2419506874788961,0.3661592749961449,0.5059379556244238
0.3042290773119613,0.3344866219808454,0.307446417709306,0.2999501562847141,0.284746663564993
0.0741619422435543,0.2457144765281164,0.2324808354934192,0.1058572630796958,0.3728512793874829
0.1391427833975247,0.1962490506572167,0.3813543176609549,0.1529331832932759,0.3131491942442636
0.3844172400670249,0.4402777408916045,0.3131791869872902,0.4531069215889588,0.3597689517588043
0.4969150054695196,0.5282798160113786,0.4760667180958229,0.6084749740262331,0.4609694507930301
0.3416588990993394,0.3154649844267173,0.4420720337973962,0.3100521993213515,0.2618349963332392
0.2264650841296009,0.3926352689275406,0.2005561291416882,0.2457650637729309,0.3969286962498959
0.2187567456385059,0.249135505142766,0.3604811767000537,0.2254462947834628,0.2813292835825535
0.2730008096539525,0.4457835477781541,0.264261085145631,0.3821998112320102,0.4800321888141379
0.1112204051965184,0.3139939104922498,0.2167131916503579,0.2042634750335071,0.3721909796951849
0.1152932851592777,0.4298984198279673,0.1291719159851316,0.266605991147312,0.424349663579883
0.0730090776430961,0.5105972529221559,0.0518302654859397,0.3243048087977191,0.5299628954562678
0.2331136788646928,0.5665945965754491,0.1521335797065291,0.4396033807742431,0.5884069944204862
0.0603689848367777,0.3121346440227347,0.1609212650890762,0.1575518463789755,0.413222676326118
0.2559267632974706,0.3386404142747717,0.2675486523302176,0.2432062731785472,0.3302311247252777
0.3321967054096091,0.3251457362821401,0.3800335098282354,0.3544619110820991,0.266879111375388
0.1978650041693744,0.3706512046129256,0.2249905470782858,0.2140327761674557,0.4082951167191844
0.1086735738890846,0.4754019863948932,0.0658720531629357,0.2884051497199527,0.4803290426576949
0.1609772555559667,0.3142030254413981,0.2436740994071085,0.2379927616157991,0.33857872559456
0.3870560244238372,0.4771033053604787,0.3809015506289786,0.5303890947145669,0.4474062701813218
0.2807044423634047,0.2650661748868371,0.3696883291768582,0.2218530265767113,0.2413707037812997
0.156124720998618,0.6002873623368946,0.112000382646557,0.4633347568142383,0.6421858206811167
0.2066036925818732,0.4372448313848265,0.1838265992188574,0.3451084455959842,0.4211225003232266
0.5941560039623373,0.2817914509371527,0.57371482758548,0.3955647796788032,0.1218266123759869
0.3354155206055538,0.5366091237468537,0.3035798128198166,0.5301221447683773,0.5257876782353723
0.2553760051882627,0.5253359115384628,0.1921148528082207,0.461313975639847,0.5076558430299283
0.2423098142345984,0.2680300063656843,0.3642238206092664,0.2419699488919162,0.2989864760683341
0.1214058273527952,0.502826810720092,0.066200657396831,0.3105556729035179,0.5454138679798495
0.2712858377062069,0.359808775525814,0.2689261485417609,0.2961770905999317,0.3315911439244096
0.3032663816520051,0.6833213321320948,0.2725841859425467,0.6065660194205459,0.6862219581080409
0.1394313931378319,0.2403216458242874,0.3188468363870684,0.1847612488589329,0.3401576662395763
0.078538405674605,0.5664799485124123,0.0246119503318311,0.3839164139786065,0.5907757430570963
0.1679323402715412,0.6346134205470453,0.1010379758768524,0.4895373588987061,0.6544077206938017
0.0719891167727085,0.2006642493461282,0.3845858467685314,0.1072002318658702,0.3091885189418931
0.2613455141107101,0.6232994844971678,0.2062627518019078,0.5205867762358252,0.6507794785722114
0.2054649885780126,0.6790787889753004,0.1328320388365625,0.5303968847531741,0.6915558888308748
0.221105510250585,0.5471842186065752,0.1608062513647929,0.4171877535449408,0.5582650041630937
0.188493145916583,0.5674577895123694,0.1647668136543109,0.4801116774967189,0.57227440633503
0.1713944634091481,0.3020039078394954,0.2746304166609298,0.193189573876003,0.3242534807783703
0.045254948436484,0.3024772646022733,0.142990224080102,0.1626130175273057,0.3861089640646049
0.4056119421804069,0.214712845010154,0.5743277931057154,0.3098463108589414,0.1943943026193601
0.1808542609563874,0.6788097969882048,0.1378807578787764,0.5377888975473349,0.7067752040884159
0.1309230977184796,0.3297802167599608,0.2454796063332938,0.2077557832109162,0.3905050219529657
0.0825378875542057,0.2404397901505531,0.2565242202219734,0.149801903890629,0.3387649745051703
0.2310879090701813,0.5179680423014639,0.2261527709651811,0.4635668773849153,0.5338493730624202
0.1844440111203848,0.3225649721214522,0.2881187974941763,0.2199615882679796,0.3373829010396058
0.5412003898809292,0.3345868252238797,0.5155579551443334,0.3724291270839611,0.2174015078267219
0.0747041105711975,0.3978605478528125,0.0901852907201168,0.2410539532508019,0.4363849017492804
0.4288201825161632,0.8085453033758438,0.3427309195953831,0.7420930467432922,0.7899889496774609
0.1237640813811648,0.1715346041438706,0.3799196845865777,0.0538884139718822,0.4136404262799631
0.2291155118358452,0.4180064029175305,0.2250333773012107,0.3340098421131571,0.3965660844031137
0.1243839643085838,0.3511508873905803,0.1844218720449107,0.1521991866628424,0.4683791147520788
0.4232675331844541,0.3209276782644364,0.4283202358810619,0.3417941793154417,0.2636951258240447
0.0661626843730004,0.5408231206768973,0.0552894899252328,0.3666923845947524,0.578766582705045
0.2987226553646248,0.3494162703303047,0.363240496993834,0.3311007707393071,0.3549497039862608
0.6078938587421578,0.3740533133036046,0.5410606395677977,0.4551645078732921,0.2218247897765843
0.6758302940817684,0.185115344435078,0.7547129727004642,0.336025520247765,0.0099812337354361
0.3553050603397985,0.4624327476258367,0.2857980721376663,0.4363773846630508,0.3894918845100124
0.2947308376808613,0.4819427041419242,0.2581793728839123,0.3827795481631516,0.4767757305267255
0.1094053402351925,0.403894733309277,0.1401343451790367,0.234107643564092,0.4487152667679348
0.8379702496678403,0.2973987361014076,0.780711501045035,0.4805268470398021,0.0777497512436596
0.3711140645657808,0.2996091313267975,0.4817942176866934,0.3560667549994574,0.2564555616498722
0.1779091509754367,0.445318979683525,0.1540178852732157,0.310337749395955,0.4386733705778266
0.1302084590334978,0.2929580638306508,0.246745945783037,0.1854624991024379,0.3773951112351129
0.0963373327114089,0.4021249395482532,0.1043468909002998,0.2290664950729648,0.443371598563694
0.3484725076039462,0.4747102459140516,0.3194885945807256,0.3957657118702732,0.444733037600307
0.2424302614838502,0.4472305488953655,0.2023578463779915,0.3739781254564334,0.4181397277117858
0.1963175199866396,0.5725950936435416,0.1688886507937113,0.4718425515150145,0.5675327512569223
0.1430753462940593,0.4970482049297808,0.0950233343987818,0.3305606444609975,0.5046166137746693
0.3071948961922735,0.7550412359677983,0.282489762567632,0.6630190744187051,0.7695002066290706
0.1526994482834338,0.3424057203249462,0.1934257715685266,0.1286986328537564,0.4696639659649089
0.1651543720422454,0.4387727379535572,0.13398464274145,0.2615991978554344,0.4544648701694911
0.0655477667372412,0.3038476755266194,0.1895913678309326,0.1675695707151214,0.3905992143376083
0.4961655405402482,0.3276921681546044,0.4771642930127222,0.3919903091739086,0.2125455619338398
0.5935587849097417,0.2500372699400901,0.6545832217916225,0.3680898497814453,0.1117022557678151
0.198905007863413,0.4434565671419284,0.1648868503995027,0.3475481163391416,0.4284818564704598
0.1561000675469973,0.3656873880002575,0.1991408930007297,0.2389499767220663,0.3684309306835341
0.299391075315568,0.459966842772523,0.2235087334860899,0.4105425457852716,0.4057801536927287
0.502145170353361,0.3557028379818177,0.5048714781615868,0.4169323193079969,0.2927110547732617
0.1560840644292785,0.4429721601539793,0.1363396995489013,0.3098446625319316,0.4411835069562679
0.4073363862437753,0.2886858335017546,0.4842055816615605,0.338062807272075,0.2163951115605771
0.5007125020525078,0.5926749128247149,0.4913159816962911,0.6977390506934539,0.512498727638475
0.0757931616584606,0.2485971709774274,0.22680248975001,0.1015006896334895,0.4511987110153921
0.1580954660191787,0.3702319218818892,0.1873989089011922,0.2155402784719552,0.4070676926436715
0.2885831751317018,0.3818983535627651,0.2597831517025418,0.2946871553969873,0.3385453980626256
0.1248498280408773,0.4718488735870168,0.1008013332891427,0.3071418296077335,0.4788216654831975
0.1740747693686901,0.5058743604761258,0.1337671055725528,0.3647352220689878,0.5412834427665952
