Transactions,PointsAdjust,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.03410419,0.12567496754049806,0.09219317553159054,0.2583991,0.118860275,0.021708097,0.08997637100236289,0.28816774
0.27487054,0.22613158356789503,0.07235054434103266,0.4443605,0.17053682,0.062697336,0.24319832568016742,0.30237564
0.22380543,0.26118589567115374,0.1342530080551805,0.44957334,0.18256038,0.09041473,0.18953652104634788,0.31561375
0.18256134,0.20822081249324878,0.08674067520444052,0.37165362,0.16007401,0.08754132,0.1925277507472249,0.277609
0.15925577,0.31409141884548514,0.26534351592061095,0.56929404,0.31804729,0.0822584,0.21308911869108813,0.43388784
0.643042,0.6035017362101042,0.45809712748582765,0.6560226,0.57278633,0.5079974,0.5617536938246306,0.44347507
0.15678892,0.1416046584962795,0.0531034031862042,0.31276983,0.14064501,0.07047528,0.1693104630689537,0.22801349
0.18053561,0.28765387725923264,0.1888882013332921,0.5415709,0.26981282,0.08343194,0.2858488014151198,0.45638895
0.17112572,0.1634095398045724,0.07103376426202586,0.30641586,0.13183196,0.090218835,0.19468526053147392,0.247098
0.08939038,0.037768895266133716,0.026676788600607317,0.19963606,0.07235563,0.034843188,0.08115236188476381,0.16769844
0.13069913,0.1287688277261297,0.050669651040179065,0.2730137,0.06733295,0.024689429,0.12621788737821124,0.17101109
0.0,0.4973292698397562,0.7762843465770609,0.73088807,0.40726358,0.09163501,0.3709118629088137,0.2954375
0.15310323,0.24192604451556265,0.169384300163058,0.42657012,0.15754597,0.053429663,0.2584750141524986,0.31974638
0.31451985,0.23289398397363906,0.056690643401438603,0.33974278,0.17793518,0.0719284,0.07168480283151972,0.1655036
0.25466236,0.20107242206434534,0.06979485418769125,0.28641984,0.10082024,0.07801235,0.054277191572280836,0.12952922
0.47467357,0.5155825309349519,0.4597808275868497,0.6688606,0.42084804,0.2525318,0.5698276430172358,0.5858613
0.10377919,0.3669141720148503,0.4669568480174109,0.6763245,0.43436864,0.066686094,0.18384744161525582,0.36102825
0.11041387,0.09451659567099574,0.037624662257479735,0.24953848,0.10274692,0.03912536,0.11281326871867313,0.14492379
0.17983344,0.24057720443463226,0.1433512486010749,0.3880794,0.16446652,0.050320998,0.28184661181533877,0.37214756
0.45503086,0.4679858080791485,0.2734172464050348,0.74742985,0.38312376,0.1744287,0.48820747117925284,0.5564923
0.15378949,0.1910152714609163,0.12041451722487104,0.37920126,0.18541631,0.049612865,0.08301346669865332,0.2590289
0.24320352,0.1973584518415071,0.08885793933147636,0.34780553,0.100682944,0.05605551,0.13197910680208932,0.30337027
0.40322775,0.4440397866423872,0.3015463880927833,0.7553804,0.48633283,0.24337503,0.4231236776876322,0.63237125
0.06397186,0.15900771954046317,0.11218818173129091,0.35424286,0.10438134,0.052532576,0.10428253957174603,0.235557
0.33650422,0.3660419819625189,0.18219578093174688,0.6283763,0.26868787,0.18433255,0.201216249878375,0.23400933
0.8910309,0.8987117539227053,0.7295023437701407,0.473859,0.87752396,0.8125004,0.9469656553034345,0.5681077
0.11227758,0.15053289903197395,0.08722350523341031,0.3009567,0.06451573,0.05761593,0.11186353881364612,0.17272946
0.33268592,0.35631242137874525,0.15957926957475618,0.48693168,0.15892312,0.13558969,0.3211739378826062,0.26904672
0.17336212,0.23740567424434045,0.10185196111111766,0.37177816,0.16410115,0.05947242,0.2521351947864805,0.24619798
0.3398664,0.3896725433803526,0.27795281667716903,0.6739809,0.4505833,0.1634799,0.3446612055338794,0.6080305
0.21175516,0.1907963414477805,0.07944001476640089,0.3427835,0.07219541,0.085628636,0.09745259025474097,0.21764895
0.17773893,0.273690216421413,0.14297444857846692,0.45901877,0.13767761,0.09429018,0.20656504934349504,0.30519915
0.12971553,0.10646735638804139,0.036409149184548954,0.23326057,0.056920707,0.065601915,0.09627345037265496,0.1463776
0.16494155,0.15793481947608917,0.0317971649078299,0.21730801,0.028857956,0.094356775,0.13438138656186135,0.12939434
0.11043971,0.21215406272924378,0.13330176799810609,0.38620612,0.16755065,0.08475551,0.07433579256642073,0.17471999
0.27555922,0.33931052035863124,0.20479418228765095,0.58996236,0.2824965,0.10974683,0.17836378216362175,0.34731132
0.19871098,0.29751594785095686,0.14674926880495612,0.4768721,0.1507502,0.074622795,0.26464287353571264,0.33086437
0.32329693,0.291660017499601,0.10572836634370197,0.3973502,0.15247977,0.088583514,0.29888299011170094,0.19360211
0.49328452,0.5253568015214082,0.3442303706538223,0.8670257,0.45875442,0.2644391,0.501030449896955,0.66145223
0.28074077,0.3542527512551651,0.2005617020337021,0.59466577,0.23687592,0.07836878,0.35530968446903155,0.4196875
0.19534394,0.25656711539402693,0.1354320381259223,0.46890312,0.1690669,0.09111025,0.20919815908018408,0.3181337
0.26109922,0.31600438896026334,0.20139781208386873,0.44136435,0.20175315,0.06853612,0.3102320689767931,0.28646645
0.12766016,0.1854065111243907,0.09140824548449474,0.3287332,0.14665604,0.04981857,0.099961030003897,0.20885742
0.18532142,0.17957639077458346,0.061548340692900445,0.25435108,0.10530242,0.075292096,0.15275886472411354,0.14714424
0.35722274,0.43683585621015136,0.3657327819439669,0.6998851,0.51368326,0.18983877,0.42488242751175725,0.63075405
0.15357572,0.15440659926439598,0.047948362876901775,0.3167077,0.04929462,0.068307914,0.11736469326353066,0.21350719
0.64066404,0.6451762387105743,0.5023803301428198,0.7561223,0.55507565,0.48770905,0.6399513360048663,0.5570789
0.31491405,0.34866062091963723,0.22596122355767342,0.6544187,0.3581347,0.15416932,0.27604681239531875,0.5344847
0.3277115,0.3129390987763459,0.1322397679343861,0.48193628,0.27756125,0.124592066,0.3243767275623272,0.36250305
0.27493614,0.267206716032403,0.0709695782581747,0.45957726,0.1419395,0.09128463,0.24401427559857242,0.22780178
0.46337795,0.33990415039424904,0.09348342560900554,0.61425275,0.21994507,0.18597937,0.19684398031560194,0.3838665
0.39895982,0.3628504517710271,0.1395835383750123,0.615831,0.27911398,0.16238564,0.23562101643789835,0.3771103
0.38663623,0.37726819263609157,0.18200932092055927,0.6369932,0.35185155,0.15432152,0.397183560281644,0.5247986
0.24839458,0.3210695592641736,0.21006381260382875,0.57877666,0.2964027,0.09808525,0.18120808187919182,0.42060047
0.33875966,0.38147809288868556,0.23532671411960285,0.6019666,0.3276756,0.10744044,0.43792577620742235,0.50704515
0.350646,0.33329221999753317,0.15442829926569795,0.53030276,0.2071381,0.116615176,0.18321125167887484,0.3826629
0.5642627,0.547899532873972,0.3641641018498461,0.7042308,0.556487,0.33568212,0.5852308914769109,0.54605997
0.28639024,0.23537112412226746,0.08987324539239472,0.4849844,0.1592424,0.102485105,0.16398173360182663,0.3526346
0.17232281,0.17991805079508305,0.03581559514893571,0.25182322,0.022551922,0.11689024,0.12409981759001823,0.113634676
0.17313088,0.1662670899760254,0.06677745400664724,0.3009263,0.06636604,0.074645676,0.10803613919638608,0.17860791
0.5879919,0.5873614852416891,0.4435243266114596,0.7212104,0.55371964,0.3458781,0.6239626376037362,0.6109689
0.06807682,0.12509492750569565,0.05940181356410881,0.2515038,0.09974162,0.03131793,0.06779626822037317,0.25801244
0.08128139,0.09488493569309615,0.06688631401317885,0.2361578,0.100040585,0.056386016,0.07493171850682814,0.18931082
0.18630242,0.41023162461389745,0.44703340682200443,0.5499709,0.18048956,0.053036235,0.4327096567290343,0.41525525
0.42815524,0.48784395927063756,0.41190605471436326,0.7926093,0.48699355,0.21853489,0.5196112480388752,0.74786997
0.25472665,0.3155198889311933,0.08174603890476233,0.098331384,0.2974873,0.11357309,0.13741804625819537,0.06892288
0.06281146,0.09206822552409354,0.06483298888997933,0.23870078,0.0896669,0.044037208,0.060286381971361803,0.21932088
0.15990853,0.09139837148390229,0.034517962071077726,0.26931942,0.11410864,0.061962523,0.10722915927708407,0.17946318
0.11327739,0.03462168807730128,0.051557328093439686,0.15393266,0.064884424,0.015048735,0.04229513177048682,0.13600335
0.21656784,0.34658985079539106,0.28171579690294785,0.6647046,0.33903477,0.080847144,0.36539563346043663,0.5753536
0.082863465,0.2546974852818491,0.1697152701829162,0.45555788,0.18243381,0.072035976,0.22889625711037428,0.32536548
0.31111917,0.35316735119004106,0.22810783368647003,0.6459407,0.34367463,0.1405085,0.34208371579162844,0.5711635
0.18557999,0.25820521549231296,0.12148121728887305,0.44634703,0.15851456,0.08866099,0.20995292900470708,0.2850429
0.12536204,0.1065061863903712,0.03771519226291154,0.2709574,0.11079753,0.055510856,0.11848746815125319,0.17658445
0.2665073,0.29594336775660207,0.15816467948988078,0.5583312,0.26121596,0.1358056,0.300024069997593,0.41507632
0.16048329,0.36415090184905413,0.38578822314729344,0.4866398,0.18660067,0.046526644,0.3802966119703388,0.4050017
0.119526975,0.12721126763267607,0.05054307303258439,0.2896961,0.12056121,0.05300562,0.13256645674335432,0.20033458
0.13828972,0.12471615748296945,0.05187600311256019,0.30163682,0.109065935,0.07305087,0.12501524749847523,0.20134565
0.12658256,0.17970067078204027,0.09483910169034611,0.36371753,0.10182083,0.096544735,0.12798872720112725,0.20071134
0.13371307,0.18208228092493686,0.08236884094213046,0.36596975,0.0903939,0.07423141,0.09771102022889798,0.21341056
0.46519926,0.4342395060543704,0.18872301132338068,0.6488842,0.30427095,0.20687059,0.26691937330806265,0.42036974
0.225642,0.2173300630398038,0.08771935526316132,0.39088273,0.17565444,0.09455052,0.19707919029208096,0.2911054
0.2170017,0.2158524529511472,0.062328818739729126,0.3647156,0.10819419,0.07394338,0.15205685479431452,0.18023384
0.19022775,0.29069127744147666,0.17210485032629103,0.5362869,0.23194803,0.07114769,0.29570895042910494,0.40060085
0.18731466,0.1924879815492789,0.056500006390000385,0.34462586,0.095913336,0.10787246,0.13317094668290533,0.16954938
0.5874957,0.5581325334879521,0.3241366594481995,0.743069,0.6313737,0.3630431,0.5419763458023654,0.54225516
0.2471464,0.22734858364091504,0.09160155549609333,0.35752827,0.14897914,0.1155167,0.2224794377520562,0.23390533
0.20366305,0.26350699581041975,0.12352172241130335,0.46064675,0.2582944,0.1103612,0.2707035229296477,0.33947584
0.16523287,0.13040219782413187,0.028064062683843764,0.22636035,0.06376923,0.057583198,0.12670995732900425,0.16288471
0.17838533,0.17964079077844744,0.06422148385328903,0.3173449,0.10295986,0.048684508,0.07657282234271776,0.212215
0.17106065,0.2221702133302128,0.10052626603157597,0.3321237,0.054510638,0.06290068,0.21562183843781613,0.2690375
0.28668237,0.270513916230835,0.09130685547841133,0.48003012,0.15279119,0.09484051,0.16579125342087464,0.354473
0.21033332,0.2187778531266712,0.07616536456992187,0.340783,0.15343133,0.10935123,0.21451245854875414,0.24531157
0.1531111,0.15515135930908155,0.05041593302495598,0.28759316,0.08819085,0.09094143,0.10809387919061207,0.12882295
0.5038331,0.4683541981012519,0.2241668234500094,0.7377802,0.47070464,0.2690698,0.39483251051674895,0.48101413
0.77822304,0.829095849745751,0.8319830499189831,0.77925956,0.77072906,0.7835076,0.8535322146467785,0.75597465
0.19878066,0.18257443095446585,0.07947767976866078,0.3550089,0.116759956,0.12384856,0.14511208548879143,0.13753304
0.17879793,0.2688527861311672,0.1674996700499802,0.536682,0.23093766,0.10686413,0.17705087229491276,0.36566776
0.20648196,0.22949828376989703,0.06391412383484743,0.4247489,0.124972135,0.08307084,0.20674697932530203,0.27062187
0.12357333,0.14556520873391254,0.053899093233945594,0.2655239,0.070853464,0.069819085,0.12891711710828826,0.18446727
0.19688621,0.2493785949627157,0.1354430381265823,0.45211938,0.21220201,0.113910325,0.11809221819077818,0.22609755
0.18225089,0.21428166285689976,0.048096454885787294,0.3854327,0.015628904,0.07076581,0.12429462757053723,0.21520022
0.27349278,0.3441010906460655,0.1966740618004437,0.6185882,0.2649879,0.16084772,0.3176795482320452,0.42798257
0.24290562,0.1978892618733557,0.08021241881274513,0.3839289,0.13113849,0.06949601,0.09577074442292555,0.3457592
0.3205867,0.341128550467713,0.1628802197728132,0.5883648,0.28951553,0.15831713,0.16529940347005964,0.3436116
0.240424,0.20014235200854114,0.07315071438904286,0.32787284,0.16823436,0.078394964,0.23574854642514534,0.2773624
0.3565232,0.3451249807074988,0.1892724113563447,0.6667494,0.30589092,0.13991292,0.22550701744929824,0.4216994
0.20892668,0.1919373115162387,0.05008807300528438,0.3669838,0.12616451,0.065724775,0.1923025307697469,0.15672472
0.42594504,0.7425508945530537,1.0,0.785927,0.4895565,0.45706913,0.7422453257754674,0.6361835
0.122697696,0.18253865095231905,0.10831553649893219,0.34152412,0.11024758,0.055694528,0.16715820328417966,0.2573529
0.2635783,0.22607649356458961,0.06811209408672565,0.16557601,0.12518975,0.06412392,0.202377659762234,0.084647074
0.1097592,0.0858181051490863,0.03736085624165138,0.24321072,0.08212094,0.08384858,0.07996656700334329,0.124115154
0.18642247,0.18785274127116447,0.019410271164616272,0.22032087,0.023796806,0.11018976,0.13885541611445837,0.142032
0.16981226,0.20086964205217853,0.08309476498568591,0.35722148,0.08016063,0.07893139,0.1502309849769015,0.21749857
0.23340341,0.23279495396769725,0.10727112643626759,0.46049267,0.1741966,0.07025945,0.24356492564350743,0.32246393
0.23587081,0.3076135984568159,0.2481042148862529,0.44176224,0.14479215,0.07085244,0.3558037644196235,0.4129696
0.21972272,0.3086931585215895,0.3203988592239316,0.34173372,0.06368581,0.07491954,0.2811456318854368,0.21500996
0.20681453,0.1678587700715262,0.06760832405649944,0.28058767,0.12753649,0.07343349,0.20545813945418603,0.19381076
0.35324615,0.3560723013643381,0.12612732756763964,0.15796809,0.3123735,0.14686549,0.30053910994608896,0.1195209
0.2140725,0.22403770344226223,0.08620545517232732,0.30223426,0.061074216,0.06404066,0.22726203727379624,0.16789359
0.113956995,0.11210773072646385,0.03883703233022194,0.2614199,0.11542909,0.0667331,0.13027195697280428,0.20075792
0.23856309,0.23842163430529806,0.0819631049177863,0.35891938,0.06648718,0.10282102,0.2090219790978021,0.17313746
0.11985613,0.10013351600801096,0.027228654633719276,0.22444652,0.017975662,0.096866146,0.0913492348650765,0.13439861
0.516433,0.4820589089235346,0.26365543581932616,0.72652465,0.5404969,0.24734783,0.4912336008766399,0.56128883
0.11614126,0.42688812561328754,0.5830058349803502,0.62211055,0.28878564,0.018508844,0.4490080550991945,0.44541013
0.324469,0.278356116701367,0.107441566446494,0.53551954,0.19088337,0.13674012,0.17639218236078175,0.2752869
0.52167636,0.4710939482656369,0.2500186150011169,0.80545586,0.47939125,0.32033598,0.30636980936301905,0.49103355
0.39769822,0.38022350281341016,0.17482763048965783,0.5862757,0.2745946,0.17999688,0.2791651720834828,0.35555595
0.42296594,0.37253170235190214,0.16063368963802138,0.28719512,0.3535969,0.20087683,0.3203439379656062,0.14310846
0.21032253,0.20095777205746634,0.05835738050144283,0.25402877,0.1369003,0.046011724,0.18881921111807887,0.18848956
0.5027973,0.5323257319395439,0.4339751860385112,0.83002377,0.55481505,0.30829543,0.5594953440504655,0.7873793
0.20877859,0.1990085319405119,0.03363166201789972,0.3927043,0.15041168,0.08278195,0.19244430075556992,0.27646157
0.3829225,0.2621455157287309,0.08134883488093009,0.37553108,0.21128869,0.10611616,0.08659561634043836,0.16613196
0.27349615,0.26701737602104253,0.16224623973477437,0.34156534,0.11840978,0.0686174,0.28852770114722986,0.21681106
