AFP,Input,Resource,Duration,N_effort,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_AFP_PDR_AFP,Effort
0.15409583924575035,0.22166789,0.23573787414427244,0.3723059072305907,0.11275855,0.073427215,0.05753826645229599,0.021338118,0.080735296,0.10204319,0.080740094,0.10513328,0.2197514419751442,0.21542297292537838,0.11962609717756584,0.1180238
0.16428524985711498,0.32431096,0.20120720207243215,0.3181283818128382,0.11145468,0.09822352,0.08572033514322011,0.09239365,0.28974104,0.095695876,0.16905512,0.099462196,0.2195243919524392,0.24336349460180967,0.1310756778645407,0.123768725
0.1646891898813514,0.273397,0.265511465930688,0.34182033418203345,0.12295991,0.081936486,0.06751209905072594,0.038795725,0.12003404,0.09427998,0.07310765,0.092562936,0.18277473827747384,0.21193619271617156,0.1378536882712213,0.12997037
0.21418146285088777,0.34540647,0.3229367193762032,0.3137252313725231,0.15386319,0.11192085,0.09064160543849634,0.0778228,0.20689817,0.10479838,0.10607106,0.08960542,0.19499365949936595,0.25855378551322716,0.17463783047826983,0.15952767
0.12439265746355944,0.2453003,0.24196957451817447,0.2713679271367927,0.10477455,0.07290214,0.062022119721327186,0.032426108,0.11697225,0.08407187,0.06556342,0.0740346,0.13797660379766039,0.20062430203745815,0.11976323218579393,0.112289
0.1062276563736594,0.18367027,0.20785994247159656,0.36471626647162664,0.09587388,0.066520676,0.0532747531964852,0.015261309,0.064046934,0.089761645,0.06869793,0.084052265,0.1864867586486759,0.2202661932159716,0.10520835631250139,0.104939654
0.15006512900390775,0.24912621,0.26204814572288876,0.18795727879572788,0.104399264,0.06930673,0.062171470730288246,0.038240902,0.14709838,0.09003407,0.082830526,0.077713445,0.15901128590112862,0.19626921177615272,0.11852916311174978,0.107884124
0.4109170646550239,0.50459576,0.2531890451913427,0.4691084469108447,0.2009602,0.11854103,0.09524367571462054,0.08035739,0.2028955,0.11290634,0.20432547,0.19450183,0.24103575410357542,0.1088352715301163,0.21470239288214357,0.19821936
0.10579749634784978,0.17949596,0.20986665259199916,0.3856481685648169,0.096685216,0.06713098,0.05260920815655249,0.014668016,0.058184445,0.09126363,0.06827308,0.08783751,0.19746649974664998,0.2195534231732054,0.10562221633733297,0.106114775
0.24216831453009888,0.37882736,0.3643974918638495,0.33162019316201935,0.16890271,0.11540489,0.09761047585662856,0.08088949,0.21157698,0.1144165,0.08568906,0.11191422,0.199785939978594,0.23452051407123084,0.1888669113320147,0.1709196
0.22344421340665283,0.38939214,0.10379229622753777,0.23682337368233736,0.06460475,0.014878257,0.029367716762063005,0.0031558638,0.20205732,0.038353406,0.02768309,0.06192919,0.33392835339283533,0.25602723536163413,0.08491173509470411,0.07148191
0.22984285379057123,0.36650652,0.33448844006930645,0.29241004924100494,0.15018433,0.097119495,0.08425368105522087,0.06897339,0.19368733,0.097407475,0.082056664,0.095183924,0.18287102828710283,0.21053163263189797,0.17364291041857463,0.15543953
0.221457133287428,0.33570156,0.34414815064888904,0.26856055685605573,0.14273584,0.09477559,0.08693028021581682,0.07724744,0.20476039,0.097927414,0.08691389,0.084090665,0.20523736052373606,0.216480432988826,0.16946038016762283,0.1498763
0.3792222927533376,0.3722396,0.15610382936622977,0.24434495443449544,0.16482633,0.082190536,0.09589254575355274,0.026944011,0.17240737,0.118583485,0.1640633,0.080984466,0.18476351847635186,0.4280862456851748,0.17063915023834902,0.15756498
0.13229379793762788,0.22044703,0.23438100406286028,0.36953113695311374,0.10851404,0.0737529,0.05914545354872722,0.025159849,0.08460376,0.092912786,0.07060014,0.09051202,0.19282338928233894,0.21671885300313118,0.11998151719889104,0.116896495
0.07743168464590108,0.18789992,0.20512335230740114,0.2582851258285126,0.08391205,0.061802078,0.05253992315239539,0.018087288,0.086424455,0.077954486,0.05944763,0.06296475,0.12344290234429024,0.19876581192594872,0.09608642576518556,0.092746854
0.1622180597330836,0.29699776,0.3648066218883973,0.3439951843995185,0.16947465,0.13926905,0.11407140684428442,0.0850465,0.211468,0.14087208,0.07845508,0.12161712,0.17493927749392776,0.28517176711030606,0.17562092053725523,0.16509563
0.13926218835573131,0.24964932,0.24212734452764068,0.17096516709651674,0.1052373,0.07445471,0.06316583378995004,0.03664718,0.143669,0.08881715,0.089269556,0.070785895,0.13110548311054832,0.20590819235449154,0.11670683700241022,0.108594805
0.1932710215962613,0.24471478,0.20910994254659657,0.37472303747230373,0.12892528,0.08014377,0.06805830408349825,0.014929884,0.08893563,0.107980594,0.09490613,0.090409,0.21181970118197013,0.27944605676676343,0.13159488789569326,0.13279183
0.2605849656350979,0.43221387,0.1105403866324232,0.27095702709570274,0.07760132,0.030221231,0.03898516233910974,0.017808698,0.23501436,0.04856996,0.05082642,0.06704536,0.40281389028138903,0.3177347390640844,0.09807059588423575,0.07972677
0.39999237399954246,0.5798665,0.4696878281812697,0.4553515755351576,0.30728984,0.24623819,0.24425013465500808,0.232492,0.36504096,0.25061765,0.22178492,0.25832132,0.2298576929857693,0.25427286525637194,0.3271503196290192,0.30638045
0.15443617926617076,0.26525205,0.2839141970348518,0.26153084615308464,0.11431624,0.07777135,0.06948294416897666,0.050628502,0.15390223,0.08634141,0.076238886,0.07314636,0.17289114728911475,0.21394042283642536,0.1359106981546419,0.12270645
0.08622003117320187,0.18525963,0.20623289237397355,0.29748602974860294,0.08773899,0.06333046,0.05246964814817889,0.017018143,0.077777594,0.081931,0.06233313,0.07062288,0.14624877462487748,0.20518486231109176,0.09896171593770295,0.09679522
0.715529782931787,0.9189222,0.5414322924859376,0.35383555538355554,0.59067345,0.4970506,0.4934829296089758,0.561061,0.7594775,0.45430377,0.7250887,0.45804536,0.5782565578256558,0.8467723508063411,0.6342841780570507,0.5779417
0.19911439194686353,0.31968576,0.28864888731893323,0.28147264814726486,0.13002369,0.088545874,0.07263055835783351,0.06606427,0.19797902,0.08374744,0.09843995,0.08178117,0.20121526012152602,0.22654789359287364,0.15476325928579554,0.13883346
0.1370038282202297,0.25435618,0.2546344152780649,0.2765469576546958,0.11395328,0.08369525,0.06834469410068164,0.04342723,0.1367726,0.08911489,0.08199199,0.07187404,0.15430574543057454,0.22666202359972143,0.12952158777129527,0.1211973
0.24119062447143746,0.22878882,0.2516167350970041,0.42555512255551226,0.1499955,0.09510793,0.07215271432916286,0.02870002,0.07382509,0.12132016,0.10742832,0.11039165,0.2279413527941353,0.24556747473404847,0.14706665882399952,0.14776517
0.09535509172130552,0.2004504,0.1852051111123067,0.2672721267272127,0.0866181,0.06699255,0.050529379031762744,0.02980522,0.12291695,0.069950454,0.08622766,0.06073013,0.1584908858490886,0.21951338317080302,0.10248423214905393,0.09772874
0.12988082779284968,0.27131695,0.11570864694251883,0.34177530417753044,0.09888628,0.0812075,0.07374658442479508,0.06753802,0.23995136,0.08197838,0.16096088,0.10371349,0.2099472209947221,0.22447685346861124,0.11979415718764944,0.11597201
0.07748503464910207,0.18783124,0.20461161227669675,0.2581501858150186,0.0837474,0.061634757,0.052407379144442746,0.018066712,0.086519584,0.07776701,0.059682865,0.062942125,0.12339665233966524,0.19877396192643773,0.09598995575939735,0.09263706
0.1944188916651335,0.30395934,0.27174384630463083,0.30891529089152914,0.16119216,0.10661435,0.07931361075881664,0.011691935,0.12689586,0.12412533,0.079702444,0.08002692,0.18387131838713183,0.23795595427735727,0.14908645894518754,0.16083837
0.12433428346005701,0.24390747,0.23425461405527687,0.18311031831103183,0.09772517,0.0669136,0.058421887505313255,0.027890656,0.12746316,0.08492933,0.07118749,0.072947174,0.11701715170171519,0.18412065104723907,0.10892058053523485,0.10120748
0.10947361656841699,0.22106901,0.22333745340024722,0.2275896927589693,0.09382858,0.065515,0.0561034133662048,0.023657722,0.10812631,0.08375417,0.0677341,0.07202835,0.1283624428362443,0.1923137415388245,0.10503642130218528,0.0994816
0.5466198627971918,0.5257334,0.34614678076880684,0.5009944900994491,0.36398143,0.30506846,0.3051726383103583,0.29480726,0.3528704,0.30286175,0.3518265,0.31154084,0.38570705857070586,0.3103513186210791,0.3900807234048434,0.37919915
0.1914629114877747,0.38171145,0.15534723932083436,0.44590346459034647,0.16026193,0.1426347,0.12370413742224824,0.12230748,0.36958712,0.12590751,0.20758998,0.1454891,0.3285990128599013,0.2481891648913499,0.17398145043888702,0.17230475
0.3440693206441593,0.45999748,0.4416611264996676,0.3848911384891139,0.2798683,0.23367092,0.21207879272472757,0.2118254,0.2907611,0.21891707,0.18194014,0.2141009,0.24680134468013448,0.28000585680035145,0.29975156798509406,0.28049043
0.3849519230971154,0.2623229,0.3012290480737429,0.5014190001419001,0.208306,0.12641722,0.09419727565183654,0.04203045,0.079852104,0.15923166,0.1482138,0.13603094,0.2837954783795479,0.28706677722400664,0.19157749149464948,0.1951367
0.20749504244970254,0.3496426,0.30730216843813013,0.29304277930427797,0.14301915,0.09388474,0.08020765081245905,0.059904177,0.17416058,0.09607956,0.080297746,0.0941148,0.16567789656778967,0.20898313253898795,0.1631927897915674,0.14790109
0.60124716607483,0.68386376,0.4421116965267018,0.6217355121735512,0.34664106,0.22649533,0.17738600064316004,0.17850083,0.3684224,0.19428536,0.37501413,0.41114002,0.5414616541461654,0.1932029215921753,0.34961082097664925,0.33938262
0.11965883717953023,0.25205803,0.19806005188360312,0.2816932781693278,0.09692286,0.06521317,0.050555739033344343,0.021443656,0.095707744,0.07499116,0.07422507,0.085651204,0.12211011821101182,0.17383221042993263,0.10856488651389319,0.09997727
0.17393256043595362,0.21059147,0.23784978427098705,0.48307128830712887,0.12238014,0.077564046,0.05725393743523625,0.01779911,0.054300115,0.1126364,0.0869618,0.12491345,0.28131135813113584,0.23365700401942024,0.12660024759601488,0.1284959
0.34350120061007205,0.27014992,0.2915610174936611,0.3459114745911475,0.1895716,0.11758904,0.09258352555501154,0.045143023,0.111287236,0.14092146,0.1368818,0.10514124,0.19523194952319495,0.26058126563487594,0.17786856067211362,0.1768972
0.10210889612653376,0.20963624,0.2203204732192284,0.28136398813639885,0.09430109,0.06684666,0.05610711136642669,0.022945223,0.09433024,0.08300351,0.06416429,0.07217934,0.14200083420008341,0.20227254213635254,0.1067450964047058,0.10242659
0.339177900350674,0.42871127,0.16721610003296603,0.4320858232085823,0.1599191,0.10436995,0.07330859439851567,0.08680628,0.2547295,0.07564401,0.18396407,0.18070045,0.4783267878326788,0.14614832876889972,0.19273899156433952,0.17520893
0.23745690424741428,0.40235543,0.3319033199141992,0.27561352756135277,0.1640662,0.109756246,0.09809587588575255,0.09319247,0.23346348,0.107303195,0.1290774,0.10136263,0.20571816057181605,0.26514767590886057,0.19148205148892308,0.16705102
0.45068335704100143,0.5378188,0.44679082680744964,0.5079434507943451,0.301286,0.21241398,0.16902285014137103,0.15562381,0.2835642,0.19128802,0.2596116,0.29514977,0.397073189707319,0.19016422140985328,0.3000325780019547,0.2921891
0.13361514801690888,0.27770147,0.2488159949289597,0.20685132068513207,0.10737407,0.07583052,0.06542452392547143,0.030166052,0.1267801,0.0933362,0.07053191,0.07333752,0.10409751040975104,0.17543931052635864,0.11642505198550313,0.1075785
0.15940307956418479,0.22405535,0.2501762150105729,0.3425215342521534,0.11238219,0.07302446,0.05951289357077361,0.02836088,0.099132285,0.10091193,0.08496818,0.100266814,0.22525248252524827,0.2179807430788446,0.12216058732963525,0.11781819
0.2775076466504588,0.4290263,0.4875395592523736,0.3784855978485598,0.22895601,0.17777386,0.14798066887884015,0.13465714,0.31199294,0.16634524,0.09890027,0.15223199,0.23189335318933535,0.31494836889690214,0.24246646454798787,0.21996978
0.31544126892647617,0.46207815,0.6027826361669582,0.6168999116899913,0.38834625,0.37318003,0.3384492603069556,0.31911394,0.47814018,0.36827457,0.31269473,0.35584196,0.2889647288964729,0.4381299262877956,0.37186374231182456,0.36908484
0.15128064907683894,0.28797656,0.284665367079922,0.32181653218165324,0.13866675,0.105672404,0.0840163450409807,0.0563675,0.15927066,0.10946159,0.080384314,0.11072215,0.15161341516134152,0.22949896376993784,0.14722525883351553,0.13656317
0.5107899306473959,0.5614587,0.3850914731054884,0.4177609217760922,0.29921755,0.19606948,0.18539249112354947,0.15345606,0.32690275,0.19518182,0.26100066,0.25272873,0.3320020332002034,0.325200549512033,0.30881561852893713,0.29971302
0.1861461111687667,0.29952276,0.30510829830649794,0.2475409947540995,0.13226488,0.095344186,0.0792670897560254,0.06696412,0.19344427,0.09557422,0.10057312,0.07661152,0.1869981586998159,0.2439662946379777,0.15293507917610477,0.13801959
0.12390260743415644,0.24444619,0.23114977386898644,0.19659291965929196,0.097954884,0.06698584,0.05782259346935561,0.02751055,0.12393671,0.083889686,0.071242884,0.074178144,0.1187288018728802,0.18412469104748147,0.10940950256457015,0.101642326
0.18115229086913745,0.37590474,0.267924866075492,0.24652575465257548,0.15904814,0.1193956,0.10664147639848859,0.10945913,0.24947132,0.11571797,0.19646364,0.095335506,0.21656682165668217,0.3571210214272613,0.1861006711660403,0.16012734
0.29946868796812126,0.45920885,0.38061588283695297,0.3211379321137932,0.18309885,0.11484508,0.09784354587061277,0.08584316,0.2302882,0.10760473,0.087891586,0.11551233,0.19260589926058994,0.20727229243633755,0.20827938249676295,0.1855213
0.17457264047435844,0.28136104,0.3613118416787105,0.28104212810421286,0.1534697,0.11743809,0.10099049605942977,0.07829817,0.21621008,0.12228423,0.088259734,0.088815354,0.2082741308274131,0.275698316541899,0.16720588003235282,0.15518221
0.10294150617649038,0.21913989,0.165438749926325,0.2555462955546296,0.07784888,0.047563754,0.03973979038438742,0.013602031,0.10010058,0.05869043,0.061650973,0.07135205,0.13611744361174438,0.15917050955023057,0.09458642567518555,0.08941709
0.12246756734805404,0.22482483,0.23385410403124623,0.24442719444271946,0.09836005,0.06746468,0.05773692946421577,0.02701256,0.112116024,0.08703683,0.07225162,0.0767653,0.1493359049335905,0.19824001189440071,0.11019931661195899,0.10402155
0.1395620083737205,0.23907071,0.2586904155214249,0.26531436653143664,0.10548724,0.07263655,0.06535340392120424,0.042731494,0.13775721,0.084473126,0.07979449,0.07134683,0.1698446569844657,0.20855171251310275,0.12499514749970886,0.11482726
0.2964486977869219,0.31139585,0.15532804931968297,0.24043702404370243,0.13995016,0.07376431,0.0829306749758405,0.02039746,0.14158866,0.10725801,0.13977462,0.073088534,0.16645157664515767,0.3743267024596022,0.14637099878225993,0.13703032
0.18515717110943025,0.25360385,0.2834160470049628,0.36717430671743073,0.1490582,0.09882124,0.07608624456517468,0.02233382,0.12053953,0.11995661,0.087469146,0.08061698,0.2486331448633145,0.260274115616447,0.14649063878943835,0.15392116
0.5944674956680497,0.5147659,0.17054757023285422,0.22000564200056422,0.2266307,0.093918055,0.11630696697841802,0.04122281,0.27604628,0.14037767,0.23837149,0.07948201,0.24276911427691145,0.6523628391417704,0.24385216463112988,0.21824968
0.26791779607506777,0.4534036,0.3596249215774953,0.299785759978576,0.21670634,0.16900581,0.14704580882274854,0.1609499,0.29847246,0.1509594,0.21597472,0.14114071,0.24131609413160943,0.34655814079348846,0.2444589746675385,0.21571147
0.1675559400533564,0.28555626,0.28570853714251226,0.27907767790776783,0.12636024,0.09062868,0.07490128449407707,0.056734964,0.16595487,0.09222125,0.088170364,0.077026814,0.17447377744737777,0.23424236405454185,0.14561917873715072,0.13341811
0.25813951548837094,0.4222693,0.1651902699114162,0.35480473548047353,0.10629967,0.05334699,0.04946657896799474,0.018980717,0.17587413,0.0748661,0.06470162,0.09924398,0.34368073436807345,0.3005798680347921,0.11621662197299731,0.099579945
0.168778400126704,0.27385804,0.24267761456065687,0.3030957303095731,0.117781565,0.07867743,0.06829246409754784,0.03820634,0.13062811,0.090075776,0.08785036,0.08790514,0.1610934261093426,0.19101153146069189,0.13282745796964748,0.12578806
0.4168916850135011,0.5658418,0.43007312580438756,0.39053293905329395,0.32269675,0.2521711,0.23769119426147167,0.24847029,0.38324153,0.23792708,0.3049942,0.25191277,0.3577711957771196,0.4195439451726367,0.35070660104239604,0.3242588
0.11171091270265476,0.19305485,0.21472235288334118,0.3107318610731861,0.097894445,0.06862177,0.0560824383649463,0.019378293,0.07931952,0.088314846,0.06961111,0.07588161,0.15634432563443257,0.21135471268128278,0.10681557640893459,0.104967594
0.09160528149631689,0.18296069,0.23853354431201265,0.2282950228295023,0.084158465,0.061288,0.05660008639600519,0.033646226,0.119635776,0.07745165,0.07111253,0.05571845,0.15884448588444858,0.2133237527994252,0.10313366218801974,0.09447536
0.19300057158003428,0.39595467,0.20745645244738714,0.44265594426559446,0.15378615,0.12222566,0.11720351103221066,0.09373212,0.24340336,0.13387285,0.12541519,0.18274319,0.27048134704813476,0.11001225660073541,0.1669101700146102,0.15800902
0.15807208948432538,0.25186437,0.2458800847528051,0.2618082461808246,0.1112396,0.072486,0.06011684960701098,0.027795997,0.11618666,0.09712785,0.08072998,0.094627164,0.17226524722652473,0.1963262417795745,0.11962840717770443,0.11375199
0.10660991639659499,0.17925678,0.21001742260104536,0.38930669893066994,0.09705646,0.0672887,0.05261499715689983,0.014570491,0.057371378,0.09165091,0.06851958,0.08855188,0.19959191995919198,0.22014968320898098,0.10589861035391662,0.10650152
0.09052794943167697,0.19419834,0.20645169238710154,0.2491862149186215,0.08801596,0.062367897,0.054072890244373416,0.019452373,0.08533439,0.07905078,0.067003645,0.06327648,0.12683983268398327,0.20080940204856412,0.10037329602239776,0.09720917
0.1688412201304732,0.2779734,0.42536442552186554,0.36543663654366365,0.19027057,0.16634879,0.13910800834648052,0.11582476,0.26638442,0.16700798,0.09838766,0.13576823,0.22345910234591024,0.3384511403070684,0.1954912117294727,0.1827659
0.20855392251323537,0.2772331,0.23708225422493526,0.3736172673617268,0.12552476,0.07342548,0.05950989557059374,0.027795078,0.15820025,0.09696119,0.08537872,0.07513815,0.2103151410315141,0.37268006236080375,0.14905196894311815,0.13499168
0.12052913723174824,0.22949715,0.22889210373352623,0.22955044295504431,0.09763806,0.06702312,0.05713207942792477,0.02491366,0.11174825,0.086487606,0.07063532,0.07653423,0.13572431357243137,0.1922280915336855,0.1082946564976794,0.102448344
0.16265860975951657,0.2744711,0.1871762812305769,0.2857759285775929,0.10284783,0.06750402,0.05036974302218459,0.040500127,0.1638191,0.061831217,0.09991381,0.081615545,0.197815559781556,0.19760067185604033,0.12498564249913856,0.1156695
0.0816298148977889,0.19916016,0.3254373895262434,0.37918329791832983,0.08523807,0.06183399,0.04513538870812332,0.019749707,0.051169187,0.071812816,0.115531966,0.09369357,0.1314910031491003,0.2668155860089352,0.09743492184609531,0.10172341
0.10367493622049617,0.19552183,0.20200111212006672,0.29419949941995,0.09210614,0.06423449,0.05496631529797892,0.017232206,0.08284286,0.08413916,0.06868303,0.07106234,0.1485670348567035,0.21941741316504482,0.10289410617364637,0.10016319
0.14286503857190233,0.21318161,0.2766759866005592,0.22764491276449128,0.09984338,0.067271665,0.06263045375782723,0.045832284,0.1482766,0.08861109,0.088305324,0.0710373,0.20798262079826207,0.22090202325412142,0.11972426718345604,0.107573576
0.15287973917278436,0.26980677,0.2498373549902413,0.1712347171234717,0.10712123,0.070581585,0.061414323684859426,0.03204835,0.14201652,0.09108867,0.07851798,0.08273427,0.12838925283892527,0.18099537085972225,0.11715523102931387,0.10805443
0.26945178616710713,0.355825,0.2417493045049583,0.32309136230913627,0.15977612,0.10338844,0.0864379651862779,0.06712556,0.12654015,0.10698848,0.15345375,0.14065062,0.22519646251964626,0.15041512902490775,0.17429882045792924,0.16262612
0.15043601902616116,0.3711018,0.26728986603739197,0.4222949222294922,0.16767165,0.1405321,0.14049283842957033,0.102730155,0.25221944,0.1626084,0.12722072,0.17474315,0.1787871278787128,0.1570226094213566,0.1695961801757708,0.1681084
0.22347079340824763,0.34939465,0.24003140440188428,0.30040273004027307,0.13192911,0.08590543,0.06410922384655343,0.06445122,0.21228547,0.06967847,0.11110486,0.089984275,0.21543839154383915,0.21183891271033475,0.1584834295090058,0.14302757
0.04108100646486039,0.21303412,0.47920915875254955,0.43179468317946834,0.06862828,0.055767834,0.03280229196813752,0.023241837,0.032799028,0.049055886,0.1713013,0.11045013,0.06632602163260216,0.33488162009289724,0.0837648150258889,0.09430657
0.23802100428126025,0.33393615,0.27299208637952516,0.34601560460156044,0.14525574,0.09115833,0.07968123478087409,0.049779996,0.15461175,0.10225697,0.10113479,0.10440602,0.19748637974863797,0.2205180932310856,0.16118868967132138,0.1507005
0.23935063436103807,0.24488963,0.25975211558512695,0.26280870628087066,0.14759725,0.09629029,0.07868929472135767,0.037264466,0.11556104,0.11361423,0.10577552,0.080089256,0.1382056738205674,0.23040233382414002,0.14533696872021812,0.14185481
0.11022139261328356,0.18035743,0.21133651268019077,0.39671209967120996,0.09847665,0.0678716,0.05281667016900021,0.014615388,0.05647716,0.09290266,0.0695314,0.09076151,0.20504663050466304,0.22128154327689262,0.107034116422047,0.10779543
0.29504756770285406,0.40218583,0.28133521688011304,0.5032784503278451,0.200745,0.16159357,0.1327427379645643,0.0953663,0.27475786,0.16935991,0.15771408,0.19790265,0.3404307140430714,0.3289214597352876,0.1926911315614679,0.18208009
0.16267572976054379,0.28923875,0.2660577759634665,0.22330417233041724,0.11682083,0.07767647,0.06698963401937803,0.040287137,0.14733928,0.09029956,0.0747074,0.08314995,0.1376247837624784,0.1910041414602485,0.13105384786323088,0.1203323
0.08172034490322069,0.18248397,0.2192467631548058,0.2479031947903195,0.08319206,0.061184842,0.05408979524538771,0.024992203,0.100161254,0.07723078,0.06453244,0.05894767,0.14069992406999243,0.20652368239142094,0.09871218592273115,0.0930555
0.3484826609089597,0.37197757,0.24010096440605788,0.33098773309877333,0.1803635,0.09924358,0.07463094447785668,0.042715438,0.10597575,0.10980879,0.15796055,0.13300478,0.18370315837031584,0.1946722516803351,0.17962552077753124,0.16894686
0.1429196385751783,0.27293885,0.34224590053475407,0.3337507033750704,0.15712057,0.13019054,0.10667998240079894,0.075955525,0.19351457,0.13426685,0.07540362,0.11405663,0.1669858366985837,0.2779683966781038,0.16299465977967958,0.15414381
0.1384925483095529,0.25955462,0.25452573527154415,0.2716150571615057,0.10978001,0.07513086,0.06453590387215423,0.03791956,0.12909473,0.08488683,0.068432376,0.07602281,0.1470591547059155,0.20183344211000653,0.12657522759451365,0.117309794
0.2183090030985402,0.23782703,0.2526691451601487,0.2597499759749976,0.13926286,0.09179622,0.07535790452147428,0.034899704,0.11243287,0.10881436,0.0997735,0.077436216,0.13489641348964135,0.22599555355973322,0.1389027483341649,0.13536249
0.29712037782722267,0.29888117,0.3624691917481515,0.5620190562019057,0.23664811,0.20192058,0.17238932034335921,0.12544467,0.2867368,0.21439898,0.21206462,0.21312469,0.31333038133303814,0.3139800188388011,0.22481124348867462,0.22865257
0.12706580762394848,0.2037392,0.22969900378194022,0.33594495359449533,0.101851724,0.06892508,0.05612838636770318,0.022587156,0.085541055,0.09323875,0.075065024,0.08865355,0.196209779620978,0.21454131287247877,0.11203841072230464,0.109169826
0.10178438610706317,0.2163749,0.219824233189454,0.22144567214456723,0.09105485,0.06440231,0.0554829033289742,0.023042392,0.10707517,0.08159947,0.065670975,0.068373166,0.12108706210870622,0.1915537414932245,0.10272000616320037,0.097188696
0.42541965552517935,0.3077033,0.3224721793483308,0.2873683887368389,0.22126268,0.13604206,0.10823479649408779,0.05830854,0.14387944,0.15591712,0.15884036,0.103119716,0.16606503660650368,0.269071416144285,0.20221443213286594,0.19917005
0.12817396769043807,0.24664038,0.23882226432933587,0.1763407876340788,0.09854545,0.067180425,0.059118475547108536,0.029775571,0.13259658,0.08530464,0.07281171,0.07289102,0.11969207196920721,0.18454261107255668,0.1102581466154888,0.10184616
0.19362254161735248,0.29859662,0.2479665448779927,0.2740609874060988,0.12658992,0.08069737,0.0730881283852877,0.039413817,0.14320114,0.093421295,0.08556567,0.08133548,0.15397894539789456,0.24034497442069847,0.14153215849192952,0.1308319
0.18383581103014865,0.24088158,0.18342499100549944,0.2885124688512469,0.11257663,0.06867157,0.06615966996958021,0.017950023,0.103516564,0.09498217,0.09772362,0.074792996,0.16419246641924665,0.28461639707698383,0.12118386727103204,0.11619799
0.1095059265703556,0.20623615,0.28768675726120546,0.30336899033689907,0.13005742,0.108992666,0.08802548528152912,0.049888507,0.14677332,0.1295836,0.07810524,0.11054815,0.1708455570845557,0.262445415746725,0.1291504877490293,0.12650129
0.07748503464910207,0.18783124,0.20461161227669675,0.2581501858150186,0.0837474,0.061634757,0.052407379144442746,0.018066712,0.086519584,0.07776701,0.059682865,0.062942125,0.12339665233966524,0.19877396192643773,0.09598995575939735,0.09263706
