AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_3,Effort
0.2733335,0.31401575,0.22272375,0.3872320232339214,0.30861846,0.23149736,0.18880543,0.15782526946951617,0.1718936,0.8897371533842292,0.15509716,0.16808563319143668,0.3297596,0.17226149
0.122642204,0.22042619,0.12622747,0.18304288098257285,0.1153017,0.08820456,0.2483387,0.23786570427194226,0.22145244,0.14981881898912913,0.08378329,0.2222923277707672,0.39745343,0.09440333
0.2046479,0.28964782,0.16138984,0.22767421366045282,0.24391639,0.19759807,0.27607882,0.26513518590811114,0.24481969,0.542501182550071,0.22967623,0.400675659932434,0.23256052,0.25447798
0.08650466,0.2384208,0.13722406,0.13220377793222668,0.10488847,0.08859663,0.07686536,0.12394376743662605,0.09136508,0.01592701395562084,0.030313157,0.2415767258423274,0.37547362,0.029630609
0.12240728,0.20933113,0.14760661,0.2006555620393337,0.07410875,0.02597621,0.18572411,0.17263059035783543,0.151154,0.14907771894466315,0.050241344,0.23891295610870436,0.33798516,0.08363415
0.096792266,0.15794969,0.17078562,0.14489597869375873,0.110509045,0.099418394,0.29232895,0.2627654857659292,0.2755287,0.34753459085207544,0.048073947,0.12168142783185722,0.55741894,0.05360078
0.3835489,0.43323803,0.35069412,0.5399761323985679,0.36315116,0.4237997,0.26166674,0.26301549578092975,0.22227661,0.3736357024181422,0.36978352,0.3515078048492195,0.27820444,0.40896198
0.30619413,0.33967516,0.36434957,0.31261941875716515,0.21070918,0.2707513,0.2571847,0.26401611584096696,0.21586506,0.23339082400344946,0.24723375,0.46987058301294166,0.21855855,0.27549496
0.09281476,0.26551473,0.08173996,0.09791844187510651,0.20716923,0.21570411,0.31754613,0.3219890193193412,0.32790434,0.21549560292973616,0.11823139,0.305148569485143,0.34295762,0.13629368
0.08053435,0.15344878,0.09273082,0.19918186195091173,0.1468083,0.09106255,0.41126636,0.379053082743185,0.38449225,0.18454907107294427,0.13804886,0.5462063053793694,0.28860152,0.15008721
0.13053206,0.21623638,0.18725649,0.1663262899795774,0.06677961,0.10294016,0.22939575,0.17329946039796762,0.1400118,0.4064771443886287,0.042123206,0.203185909681409,0.392622,0.07818309
0.091469616,0.23622221,0.1176009,0.09508744570524674,0.089558415,0.10417359,0.415681,0.387679183260751,0.3711569,0.20126385207583114,0.13810734,0.2784127921587208,0.48829806,0.14807382
0.12902296,0.24994546,0.12706849,0.10859191651551499,0.18521035,0.16225022,0.29569522,0.2803004568180274,0.28130502,0.2394630143677809,0.13149771,0.43203701679629825,0.30634212,0.14721513
0.18927741,0.32722348,0.16524023,0.15451309927078596,0.31142142,0.20331003,0.20707539,0.2177513630650818,0.19350317,0.11571587694295261,0.14636286,0.302154989784501,0.34275925,0.13743822
0.12335165,0.17530943,0.14475307,0.23258901395534085,0.08349944,0.066855416,0.28677145,0.27510155650609336,0.24759643,0.228036383682183,0.13328724,0.2937193206280679,0.27032864,0.163382
0.06832699,0.086356305,0.081132464,0.1975326318519579,0.14125767,0.098439105,0.5332615,0.516633600998016,0.51200473,0.2163624929817496,0.1304222,0.5554103444589655,0.22121704,0.15442324
0.14855945,0.23693264,0.12645099,0.2471965748317945,0.16986838,0.13333178,0.3332322,0.2997846779870807,0.31372792,0.17954281077256865,0.17354988,0.6503075349692464,0.25757134,0.20038709
0.20792735,0.2759954,0.16330144,0.28055811683348697,0.28470564,0.17428783,0.21859208,0.21235231274113878,0.20040183,0.2162698929761936,0.17582528,0.3243149175685082,0.26446998,0.18494141
0.14021403,0.19410285,0.20720452,0.11478655688719341,0.102562524,0.1739773,0.27466276,0.275151716509103,0.27086622,0.25689916541394997,0.08430069,0.4837582216241778,0.26324153,0.10577808
0.3091361,0.41681784,0.15417682,0.27798761667925703,0.49417004,0.26529062,0.18513796,0.18383446103006768,0.17480405,0.3433427706005662,0.22231367,0.301499929850007,0.26814592,0.22950202
0.23028374,0.3601677,0.23528562,0.4075767644546059,0.20921057,0.14565386,0.1482841,0.12297735337864121,0.11247669,0.3727115923626955,0.09963069,0.11282678271732172,0.52397275,0.08348979
0.35163662,0.3996294,0.37846506,0.3220630193237812,0.2825166,0.3155724,0.21539107,0.2280252436815146,0.19845171,0.15576008934560537,0.2398227,0.44808490519150945,0.24550855,0.24108315
0.559535,0.6160842,0.39772186,0.6644171398650284,0.67425925,0.5161042,0.17512167,0.18600536116032168,0.076621786,0.5727582943654976,0.29598892,0.2833089516691048,0.25676823,0.32229784
0.28949592,0.37501547,0.3280641,0.31772865906371955,0.26296967,0.32181403,0.3421035,0.3371895802313748,0.30577675,0.3097603185856191,0.3597921,0.4749041925095807,0.25037825,0.3771451
0.19623297,0.30952984,0.21394947,0.2524137351448241,0.16593957,0.19061235,0.3018945,0.2961052877663172,0.25069383,0.3605503216330193,0.1914585,0.3830558316944168,0.24660885,0.19589642
0.2738741,0.3968264,0.109794214,0.28241319694479183,0.5621488,0.281299,0.27838945,0.27075119624507177,0.23835988,0.40045632402737946,0.2957199,0.3917470208252979,0.23569882,0.28807938
0.19071884,0.27418223,0.16298243,0.1846317110779027,0.23672317,0.16093901,0.39361003,0.3970905238254315,0.3939873,0.20835407250124435,0.27377096,0.5812851818714818,0.20511985,0.2711974
0.13957381,0.15911035,0.18261555,0.24571891474313487,0.11243552,0.117629565,0.33650908,0.3216785393007124,0.3232628,0.23770998426259907,0.15851739,0.3504494649550535,0.29437172,0.18280268
0.08263884,0.22676365,0.086373635,0.14562286873737212,0.15233424,0.16628098,0.33571628,0.34018340041100403,0.33619902,0.20651982239118935,0.10505907,0.35643276435672355,0.31271493,0.08923103
0.11886664,0.21253373,0.115876816,0.15789899947393995,0.19292824,0.15931278,0.30819976,0.30804584848275096,0.29499274,0.22775821366549281,0.13770689,0.3931594106840589,0.27210474,0.14080727
0.1374303,0.14068724,0.19323143,0.17928884075733045,0.17059258,0.14207584,0.67020535,0.6635725898143554,0.71033055,0.449463066967784,0.3077575,0.5098263490173651,0.20202315,0.30570722
0.24150865,0.2780971,0.1877449,0.3269006796140408,0.3224674,0.17961657,0.33742556,0.2993814479628869,0.30127978,0.41691359501481573,0.24960527,0.4843805515619448,0.21773529,0.27059072
0.42506245,0.5950581,0.25009912,0.6173323770399427,0.4478008,0.3904151,0.3193841,0.31002111860126713,0.32181048,0.5211528812691729,0.7110946,0.5092266490773351,0.21708667,0.7015702
0.14104676,0.23916416,0.17350091,0.18394586103675167,0.15706351,0.10618049,0.24512306,0.22808781368526884,0.1949889,0.1580190794811448,0.10174511,0.2880707111929289,0.33387566,0.13531986
0.16210362,0.1462495,0.17774704,0.23407542404452547,0.17866223,0.18932414,0.28705078,0.2832849769970986,0.25205374,0.18394406103664365,0.10741479,0.4282152271784772,0.2742598,0.14410482
0.11104304,0.19137697,0.12093164,0.2540633852438031,0.10704728,0.12629879,0.6146459,0.6028201361692082,0.5674023,0.3477173908630435,0.23313569,0.5248373475162652,0.20106232,0.2537004
0.30857468,0.38064247,0.23966733,0.36514322190859333,0.43813425,0.35582405,0.16511038,0.1707879702472782,0.1553065,0.20150490209029412,0.15044989,0.34735819526418044,0.24843979,0.20087934
0.07202139,0.11181159,0.115208924,0.1106523416391405,0.20236433,0.13489121,0.41996378,0.3560320913619255,0.37781522,0.3036520982191259,0.08581836,0.24403875559612442,0.52783406,0.11017195
0.10779801,0.23654354,0.10064305,0.1415247884914873,0.114921585,0.15230459,0.21897805,0.24110215446612926,0.23041342,0.1886336613180197,0.07480414,0.35327431467256853,0.32784796,0.09267478
0.10746867,0.25238904,0.08515456,0.23790505427430328,0.07490761,0.15360406,0.16435397,0.17869758072185485,0.1713399,0.19868616192116972,0.073612735,0.38844336115566386,0.28259957,0.10045067
0.052440397,0.0970585,0.07521473,0.15116493906989636,0.11068998,0.12597123,0.47652128,0.4376738262604296,0.45190984,0.23261769395706164,0.09399787,0.5185719781428021,0.23965049,0.12177903
0.38602594,0.4224454,0.4562907,0.2828375569702534,0.28347713,0.2830848,0.14513567,0.12974618778477126,0.08567179,0.3597028215821693,0.11337583,0.28552923144707687,0.31897247,0.11523019
0.38518208,0.5346872,0.2636704,0.8007617480457049,0.20349213,0.25180793,0.3803716,0.3638894218333653,0.3405773,0.25977031558621894,0.55122375,0.5499704450029554,0.25636768,0.57899684
0.1404729,0.24336961,0.14462885,0.13059185783551147,0.15919113,0.15139435,0.38345844,0.36664500199870015,0.34267637,0.31031386861883214,0.17498969,0.4443878555612144,0.2284807,0.2007291
0.2584673,0.39218515,0.18824628,0.4167636850058211,0.26734242,0.1882551,0.43621063,0.438681866320912,0.46757156,0.2719408463164508,0.3936058,0.51134819886518,0.26741767,0.42563727
0.12668993,0.19885771,0.13781069,0.17539583052374985,0.17797002,0.12708338,0.26553395,0.2646686158801169,0.24400547,0.23411498404689907,0.11194675,0.3778801222119878,0.30749357,0.12052074
0.09286136,0.25827047,0.10109012,0.18025156081509366,0.11729619,0.12155468,0.34389848,0.3019944181196651,0.34253252,0.25425431525525893,0.13584848,0.12964257703574228,0.7052717,0.13169825
0.1976388,0.19004793,0.2412488,0.21221654273299256,0.2147358,0.18010782,0.25930792,0.2477479448648767,0.2317435,0.15664174939850498,0.15128374,0.2907933309206669,0.35311902,0.16959052
0.13728362,0.210122,0.09843381,0.3649579518974771,0.2202848,0.11701492,0.18916127,0.1907629014457741,0.17267756,0.1957082817424969,0.09494844,0.298814620118538,0.26972985,0.11919603
0.1599191,0.30670136,0.12149463,0.18647369118842147,0.24288881,0.1840452,0.41504547,0.4104416646264999,0.42030206,0.15903084954185098,0.21258321,0.3431957656804234,0.2809142,0.23714668
0.19549842,0.39121416,0.0894536,0.2555031953301917,0.2750675,0.15284546,0.2860672,0.2748278564896714,0.29755697,0.14601043876062633,0.28239143,0.4213320178667982,0.23923814,0.27097657
0.12605977,0.21182427,0.18755344,0.11891950713517042,0.14468391,0.075671636,0.08905093,0.10322131619327897,0.08437909,0.07598033955882037,0.08942059,0.21642672835732715,0.45743406,0.08520046
0.21125859,0.23835868,0.23411098,0.32222257933335474,0.18586423,0.10269269,0.15118451,0.1594964095697846,0.14270663,0.13131600787896047,0.10508077,0.3136970086302991,0.2656319,0.11702781
0.1780963,0.21438155,0.14981657,0.2759767965586078,0.23189759,0.12229177,0.42923623,0.39782252386935146,0.3954251,0.17365931041955862,0.27399576,0.6674469632553037,0.2483778,0.29461735
0.1549945,0.29894948,0.0954213,0.17153076029184564,0.21137443,0.12535995,0.33729532,0.3119366387161983,0.29652557,0.26459671587580297,0.20056166,0.33960791603920837,0.3195511,0.19693723
0.12623131,0.16686428,0.13519856,0.17871916072314964,0.1568448,0.078943625,0.3131279,0.29172213750332826,0.28250825,0.23286877397212646,0.120429076,0.4145655785434421,0.27416646,0.11817375
0.1253149,0.22276771,0.1002472,0.17020550021233,0.19755569,0.15443516,0.25054348,0.25352127521127654,0.25398114,0.19561533173691992,0.12125174,0.37923630207636977,0.28140366,0.13214651
0.17146298,0.28712624,0.12128346,0.2560089353605361,0.18322791,0.13118613,0.2185938,0.1987702419262145,0.18036796,0.31715925902955555,0.083144605,0.2410712458928754,0.3614161,0.10442277
0.19878165,0.28024143,0.18530506,0.09112562546753754,0.26192343,0.16400133,0.22203797,0.21583260294995618,0.2065759,0.261276415676585,0.13792738,0.36577382342261766,0.25873184,0.16000336
0.11816947,0.2118452,0.12931783,0.20283825217029514,0.105790846,0.047413614,0.38121778,0.34420909065254546,0.35160547,0.15171030910261854,0.151615,0.28166381183361877,0.3220824,0.15847656
0.1387285,0.42299333,0.07064654,0.13278638796718328,0.18949425,0.18953247,0.26068127,0.20572771234366277,0.14452438,0.46401112784066767,0.063073926,0.3158273384172661,0.43274987,0.08891254
0.31086212,0.49127832,0.36850706,0.3239339794360388,0.2766685,0.2672802,0.12188053,0.04963376697802602,0.043539383,0.4865383291922997,0.06295131,0.0038248148175185183,1.0,0.0658679
0.20015743,0.31599203,0.112789795,0.25802917548175053,0.28872716,0.21361586,0.24540693,0.2414323844859431,0.2236128,0.4544395472663728,0.16759059,0.2942307305769269,0.2803588,0.18483084
0.15301156,0.2961833,0.12728496,0.21493040289582419,0.30294028,0.20369692,0.58822644,0.572903434374206,0.60408556,0.4104776046286563,0.3267738,0.47822011217798877,0.23897743,0.31866187
0.11843049,0.2596815,0.08156886,0.30697331841839914,0.21075684,0.17566797,0.14893672,0.18162538089752286,0.15121448,0.2551191353071481,0.08148697,0.25196937480306253,0.32848084,0.10243991
0.3764392,0.24710092,0.5494143,0.42477806548668395,0.22472551,0.3928144,0.29066992,0.272326916339615,0.2512285,0.36900600214036017,0.24639776,0.2292943170705683,0.38562763,0.28225005
0.092441395,0.065380715,0.16008595,0.23083068384984104,0.12623802,0.06430707,0.26527593,0.24024167441450048,0.25836495,0.14897773893866434,0.10637883,0.41701288829871114,0.2784505,0.11889486
0.15149991,0.27153793,0.13191785,0.2864818771889126,0.08172172,0.065532885,0.30052814,0.2902360774141647,0.29151982,0.22337584340255062,0.12198977,0.1920098907990109,0.36786664,0.16608626
0.24804668,0.29425374,0.15093896,0.4990473099428386,0.25233868,0.1057093,0.22828728,0.21065019263901155,0.2040948,0.34547072072824325,0.1382106,0.10729137527086247,0.37322128,0.14990968
0.18272468,0.2997408,0.14491814,0.14297335857840152,0.19788776,0.18279354,0.19889827,0.18314281098856866,0.14918855,0.18551555113093307,0.08462163,0.5233382476661752,0.28893542,0.124605075
0.104687184,0.22052655,0.09888047,0.17732493063949584,0.20367259,0.12152347,0.3631807,0.33665498019929885,0.34165734,0.2681815460908928,0.10931973,0.298379390162061,0.4157145,0.10016653
0.15238933,0.2863167,0.12066718,0.18509849110590948,0.18116531,0.14170691,0.47747886,0.4680155780809347,0.4565412,0.18314069098844146,0.28906807,0.6222610377738962,0.24002898,0.29439068
0.14914191,0.18740615,0.17555493,0.20736552244193135,0.22945267,0.16085573,0.353577,0.332585349955121,0.33559665,0.18388505103310307,0.16659147,0.39011106098889387,0.308815,0.19172835
0.15181124,0.23840171,0.17836082,0.108329916499795,0.16237083,0.20130862,0.22244132,0.20478345228700714,0.16272748,0.2991016679461001,0.08166271,0.28831067116893283,0.4037918,0.14156504
0.13124849,0.1636932,0.21938433,0.07233027033981623,0.17521098,0.21056946,0.4239176,0.386265483175929,0.4198177,0.2133025627981538,0.17426382,0.41010583898941605,0.36878014,0.21567386
0.21515878,0.27405003,0.2630402,0.1987336819240209,0.16831651,0.1534921,0.17065853,0.17180433030825984,0.15113464,0.016594883995693043,0.08001545,0.4566882943311706,0.2775072,0.09121308
0.11273024,0.12696588,0.13785161,0.33983656039019366,0.13414373,0.058223233,0.3130164,0.3003934780236087,0.30452067,0.1625010897500654,0.11662355,0.3612219338778066,0.2882191,0.12752292
0.1300067,0.26946682,0.10403375,0.15211731912703916,0.15321991,0.12531006,0.3061212,0.26933551616013096,0.24508299,0.287513917250835,0.099866994,0.3397637260236274,0.3194176,0.12874582
0.13642643,0.17112494,0.19413994,0.15795037947702278,0.1541729,0.098836236,0.20264325,0.1951832917109975,0.19559373,0.14781749886904993,0.12460001,0.3989905301009469,0.28754592,0.1468906
0.10114784,0.30329522,0.09269028,0.14229515853770952,0.11450348,0.19614726,0.2048834,0.22585900355154023,0.21428968,0.165891899953514,0.09317792,0.3262276273772372,0.31768394,0.094026834
0.20358665,0.3049295,0.1853141,0.29732926783975605,0.10573459,0.0607988,0.33403814,0.30186767811206067,0.34111443,0.45196985711819143,0.23774408,0.19285828071417194,0.38087845,0.23688272
0.13821001,0.2528743,0.119392596,0.2553819553229173,0.18350205,0.16321105,0.47666472,0.4633205777992347,0.43456167,0.47733076863984614,0.27752703,0.4444921755507824,0.19741905,0.29362836
0.25270277,0.37422442,0.2032917,0.30795401847724113,0.24054658,0.1862508,0.26222163,0.23680065420803928,0.26092917,0.3573188214391293,0.24114661,0.25293490470650953,0.35581994,0.25031525
0.5484622,0.6310942,0.6129,0.494775799686548,0.33387196,0.57992584,0.097775854,0.1226668733600124,0.08333309,0.4319474059168444,0.26831472,0.43157365684263427,0.19766486,0.28856692
0.6121682,0.609756,0.7023541,0.6247238874834332,0.24920475,0.5519812,0.23241797,0.23204627392277644,0.2007491,0.2597086555825193,0.39396557,0.49791629020837097,0.21761036,0.42501646
0.4517646,0.55836284,0.40440413,0.485070199104212,0.47538355,0.44092345,0.1316682,0.14765832885949975,0.100760914,0.2216817533009052,0.21089332,0.20227392977260703,0.4109565,0.22401392
0.09043566,0.15442339,0.10314351,0.17849238070954285,0.13517897,0.11395396,0.46694458,0.44704802682288164,0.45464572,0.2491009949460597,0.14909278,0.502625849737415,0.19702494,0.16375202
0.08392461,0.18813111,0.13778162,0.1103934416236065,0.10516029,0.073950715,0.16818088,0.166858100011486,0.166663,0.1390297183417831,0.071544304,0.30716416928358303,0.3552767,0.07548508
0.24634123,0.41014767,0.25699413,0.1974442618466557,0.24055491,0.19746868,0.00828445,0.037133208227992494,0.004741952,0.03007082480424949,0.11137568,0.19823494017650595,0.5330688,0.09914826
0.28362146,0.23129141,0.3873775,0.23490647409438847,0.2950083,0.29066807,0.20721853,0.1912045914722755,0.148098,0.19892482193548933,0.102934055,0.2567588443241155,0.3778131,0.118755445
0.09790549,0.26283574,0.12917855,0.07036234422174065,0.15115045,0.15223224,0.35587144,0.340034800402088,0.30900133,0.280083416805005,0.13978235,0.42758823724117623,0.26155138,0.13780148
0.1693395,0.28310615,0.1984543,0.07374344442460666,0.18024579,0.17407471,0.25067368,0.23011119380667164,0.18078794,0.3008460880507653,0.11041931,0.5020300497969951,0.28081822,0.13641176
0.10482781,0.15772131,0.17569426,0.23449055406943325,0.10639394,0.124159396,0.26607302,0.270895016253701,0.2552852,0.24305142458308548,0.124016024,0.3596548640345136,0.27024186,0.12433033
0.17278516,0.16531631,0.219105,0.24594464475667868,0.17575617,0.14978774,0.26415628,0.25963027557781654,0.22252622,0.15992498959549936,0.11181013,0.2538977746102225,0.35998738,0.119592465
0.1291382,0.21862772,0.17140724,0.12476423748585426,0.11936319,0.108631864,0.3989269,0.35807945148476705,0.38752988,0.3951571537094293,0.10851675,0.21845804815419517,0.47037625,0.10496591
0.6375631,0.7544006,0.64660656,0.5497994729879684,0.47944802,0.5646597,0.0931052,0.12484104749046285,0.0874549,0.17383761043025664,0.21453577,0.37089536291046366,0.23423374,0.22329259
0.0955521,0.26147467,0.063626714,0.16617496997049822,0.13508758,0.11778103,0.26187953,0.25324793519487615,0.24965046,0.20116840207010414,0.048421964,0.10928510507148949,0.606159,0.053937968
0.14740422,0.121073924,0.15649572,0.33910470034628204,0.16419852,0.044363692,0.36982408,0.3263228195793692,0.3380811,0.328400899704054,0.17843932,0.42516275748372423,0.22627938,0.19913763
0.12848733,0.24217933,0.09983731,0.1933456116007367,0.18813112,0.11732893,0.25464243,0.2524969151498149,0.22469722,0.19833014189980852,0.11988905,0.3582138041786196,0.2504344,0.12344407
0.11722609,0.20802023,0.15686394,0.09109171546550293,0.18944225,0.11497013,0.2937608,0.25998796559927795,0.26501265,0.2967087778025267,0.080085754,0.45993515400648455,0.31489515,0.09803907
0.14810061,0.18970802,0.15197273,0.17700436062026165,0.1960235,0.14685583,0.33388886,0.31477791888667517,0.32354754,0.20707656242459374,0.18424897,0.5068317493168251,0.23805153,0.20046276
0.10561488,0.35963497,0.08962994,0.0809154848549291,0.17100284,0.15340364,0.15999763,0.1614575596874536,0.1396611,0.15922785955367158,0.10819011,0.3140324685967531,0.3676741,0.10139991
0.13399251,0.2758962,0.07330638,0.2681226860873612,0.19117104,0.1786319,0.24323425,0.2650680359040822,0.257905,0.1435686686141201,0.11727828,0.21851920814807918,0.39429498,0.11974131
0.1498068,0.3236171,0.098243,0.1863946411836785,0.21676028,0.2137767,0.33547834,0.31233931874035914,0.33023134,0.21774534306472057,0.12802683,0.3714207628579237,0.32318795,0.14070451
0.4823592,0.6276854,0.4172203,0.6684336401060184,0.36069354,0.51686335,0.31802928,0.3299557197973432,0.32457298,0.63131449787887,0.6884603,0.4646535535346446,0.2604481,0.72676605
0.12621725,0.13240094,0.1560018,0.3203030392181824,0.19551352,0.055980932,0.33624515,0.3069498184169891,0.33053583,0.15200770912046255,0.13361692,0.398593860140614,0.26486623,0.14616844
0.12216764,0.18230627,0.15844531,0.14069334844160092,0.21686798,0.16215414,0.5415278,0.54579683274781,0.5226153,0.33781862026911724,0.24669847,0.6193593680640632,0.1650312,0.22094405
0.14795415,0.1764647,0.14203678,0.28164787689887266,0.30414495,0.29848552,0.30839503,0.3273598796415928,0.3155244,0.18111963086717786,0.16569701,0.2859894314010568,0.34547853,0.17850146
0.10177617,0.1453199,0.076387666,0.30902231854133916,0.11646789,0.07725082,0.30867097,0.29501971770118307,0.25639284,0.3853197031191822,0.07780958,0.30790586920941304,0.3113364,0.09718841
0.14431898,0.25599575,0.13513833,0.18272633096357987,0.19056532,0.14460948,0.29949203,0.28389881703392905,0.28186384,0.16076740964604458,0.14341368,0.35980262401973756,0.3280102,0.16181068
0.1874575,0.24916789,0.19487509,0.2173756130425368,0.19764131,0.15650235,0.2978607,0.26826466609587996,0.27197275,0.48093434885606096,0.191557,0.4414687858531214,0.26819503,0.21716756
0.19928242,0.26171833,0.19136943,0.274032416441945,0.20603053,0.19483699,0.26701394,0.267637416058245,0.2609143,0.20066775204006515,0.19192663,0.2526991747300825,0.38054633,0.22351384
0.12556027,0.24086629,0.054121807,0.20588167235290034,0.092193514,0.08033904,0.498838,0.4720536783232207,0.49233043,0.21129725267783517,0.11378797,0.29604205039579495,0.32312727,0.14217961
0.12440987,0.3109014,0.121064536,0.19290585157435108,0.099149376,0.17170781,0.20146137,0.1681988200919292,0.088482976,0.6575539394532364,0.0498622,0.27590272240972774,0.37483084,0.08974625
0.13929494,0.23493527,0.12714972,0.3266397895983874,0.14710899,0.08230478,0.12571913,0.11253752675225161,0.09470785,0.23036883382213003,0.07636017,0.15530166446983354,0.46494853,0.0826212
0.12735836,0.26805955,0.11766495,0.11517620691057243,0.16110003,0.16613503,0.32057375,0.3078231984693919,0.33635327,0.1655936599356196,0.2006528,0.3391796060820394,0.33062017,0.1900841
0.23196836,0.30084893,0.1681821,0.26243241574594495,0.3651583,0.23598707,0.21680868,0.2154046429242786,0.22523694,0.17823342069400525,0.16142315,0.35797330420266954,0.2944163,0.18720174
0.17454718,0.24270329,0.17402686,0.18318976099138568,0.26005846,0.20165086,0.24779767,0.24711230482673832,0.2406328,0.20565755233945315,0.1513606,0.3443655655634434,0.3124627,0.1739163
0.10695122,0.16910352,0.12821317,0.28982679738960787,0.14969125,0.13470957,0.5810644,0.5807258348435501,0.5450797,0.4962011897720714,0.33637017,0.5958622404137759,0.15261722,0.3510808
0.15185918,0.27185273,0.16925237,0.09664413579864814,0.23051225,0.16414045,0.26904425,0.267909116074547,0.24674936,0.23253689395221364,0.17413813,0.44014503598549637,0.28753412,0.1612258
0.17747854,0.4238786,0.07732545,0.13179937790796267,0.20633149,0.14808118,0.45318303,0.4309508458570508,0.4359134,0.3451702807102169,0.23684628,0.6518646348135364,0.25283432,0.27413025
0.14648987,0.18844934,0.13337587,0.24472349468340968,0.19971725,0.07804809,0.47124416,0.43757596625455797,0.42962736,0.1935233316113999,0.24683459,0.5386424461357554,0.22230005,0.25692683
0.21162692,0.25000533,0.2729735,0.2505770750346245,0.22985771,0.16316047,0.0782747,0.10936710656202639,0.045476425,0.19005344140320649,0.0666791,0.20624714937528504,0.3703537,0.06632233
0.13284676,0.28022298,0.07791849,0.15842488950549335,0.1528799,0.13315846,0.41345584,0.371314782278887,0.37668073,0.17742612064556723,0.18012393,0.3947621205237879,0.2837659,0.1838899
0.11831711,0.17815539,0.10840713,0.23310467398628043,0.1718414,0.1107848,0.37650338,0.3503954010237241,0.34589645,0.20640923238455394,0.14861801,0.3733555326644467,0.31216383,0.16924109
0.122967064,0.17851293,0.114634484,0.2970951378257083,0.16134387,0.1066879,0.15348604,0.13401574804094488,0.14996092,0.14307474858448493,0.057376668,0.47479857252014274,0.29086435,0.060814213
0.075788304,0.21051036,0.15126684,0.04492562569553754,0.14065902,0.08296001,0.22733113,0.21273061276383676,0.23709328,0.035509302130558126,0.083359204,0.2875467212453279,0.51486945,0.11090913
0.14903317,0.17482841,0.20861737,0.10167509610050576,0.1813273,0.22733131,0.47672763,0.4366923262015396,0.46515435,0.3853669231220154,0.1827745,0.3921874407812559,0.30159974,0.18572882
0.14748074,0.23838845,0.16193101,0.23624630417477827,0.11401974,0.12695205,0.18160647,0.19844681190680874,0.17428866,0.1432270185936211,0.091280825,0.2927591507240849,0.30741024,0.09984552
0.24326706,0.28594005,0.31459898,0.26842471610548296,0.30627686,0.30220535,0.21859938,0.1940739016444341,0.16820724,0.17961485077689104,0.1615422,0.1197335780266422,0.63976085,0.1488114
0.2852485,0.28290763,0.22586752,0.24046444442786669,0.376917,0.25003618,0.24026483,0.23518404411104266,0.20802642,0.12418421345105282,0.22212031,0.42672522732747725,0.21611738,0.26465723
0.18184316,0.22759876,0.19598167,0.2483137948988277,0.1946699,0.15117161,0.26566908,0.2472925048375503,0.23981592,0.20411755224705314,0.15357034,0.42632445736755425,0.26455343,0.15868643
