size_D,duration_D,app,ifc,source,t01,t03,t05,t07,t10,t12,t13,t15,Generated_Var_1,Generated_Var_2,Generated_Var_5,Generated_Var_7,Generated_Var_12,effort_D
0.17091180025470804,0.12151291229077475,0.12263335773666423,0.105807334,0.19689514,0.0885822,0.09717599183055951,0.06254169,0.07494155049649304,0.16727734,0.3128008387680503,0.08710803,0.1280514,0.23341633,0.078320935,0.2571666,0.20180102,0.15227017,0.29123557
0.07674643860478632,0.07828586469715189,0.21521240847875914,0.29678208,0.38651776,0.079413995,0.16037574962254497,0.12136456,0.05039400302364019,0.19213173,0.33454932007295923,0.07451381,0.18832558,0.37661713,0.2263763,0.367478,0.32292005,0.29125676,0.17260389
0.07441182446470948,0.07703161462189688,0.011787323821267617,0.11290836,0.14639612,0.002748087,0.018276618096597086,0.01538834,0.03567883614073017,0.016927823,0.10606378236382695,8.587539e-05,0.004144013,0.35567105,0.23021886,0.40381628,0.3418458,0.29351804,0.28828448
0.18679432120765926,0.12311851238711075,0.15279699472030053,0.21519446,0.2625233,0.1264915,0.14999974899998494,0.118407995,0.19001169140070148,0.22192428,0.34729864083791845,0.09966247,0.22217283,0.23740727,0.09542072,0.2459903,0.19298834,0.17182462,0.30766472
0.17951451077087063,0.13321842799310568,0.21748966825103316,0.19782788,0.29307914,0.13406782,0.17952220077133205,0.12661529,0.09727782583666955,0.21767682,0.3757744925464696,0.13121034,0.19940141,0.29456657,0.1286447,0.27159455,0.22914894,0.20047349,0.25640872
0.8635063118103787,0.836340850180451,0.8126090187390981,0.26250196,0.074185714,0.8370464,0.8116220086973205,0.8081987,0.7839094470345668,0.81752765,0.8460935907656155,0.83134985,0.80361724,0.022559002,0.084341794,0.06678499,0.021814121,0.005369313,0.88394094
0.09067293044037583,0.05979665358779922,0.12385429761457023,0.24795586,0.30751395,0.07255055,0.07937938476276309,0.07126427,0.05089784005387041,0.11825642,0.3038226882293613,0.082275465,0.0703339,0.335217,0.14728668,0.3432122,0.2689789,0.22382218,0.2314822
0.13031676781900609,0.07473433448406007,0.05578997142100285,0.15245819,0.2070931,0.048581213,0.04113289946797397,0.03404361,0.07286000437160026,0.10441893,0.267863016071781,0.057853058,0.057487637,0.2349832,0.076064855,0.2823995,0.21120055,0.1572187,0.28601718
0.22755898365353902,0.15255173915310435,0.4939919506008049,0.6098538,0.6154542,0.2693097,0.42604352556261155,0.3787047,0.37150117229007035,0.47455135,0.5932258355935501,0.2221644,0.5966003,0.39691585,0.27007312,0.2691295,0.30705887,0.31853017,0.20628764
0.49528830971729865,0.4412663864759832,0.38951289104871084,0.07689831,0.04711415,0.41735554,0.41132559467953567,0.36558607,0.3467278208036692,0.44679865,0.5197124311827459,0.37131923,0.40148094,0.11889009,0.023455918,0.12486026,0.0687941,0.031079039,0.59811836
0.1102636766158206,0.08191749991505,0.13589958641004135,0.16531664,0.25704658,0.08022086,0.12285638737138324,0.06840178,0.06610802396648144,0.1687034,0.3111846086710765,0.054128483,0.12938717,0.28238267,0.121837914,0.28143185,0.23450728,0.19725312,0.24680327
0.10099189605951377,0.09269698556181913,0.32978182702181724,0.41472197,0.47428805,0.169143,0.2533916352034981,0.19736552,0.07425263945515836,0.24668625,0.4110002446600147,0.16834827,0.2630796,0.43600932,0.27827474,0.39907485,0.3766306,0.31331083,0.16640514
0.08911283534677013,0.049545339972720405,0.09034662496533749,0.23696399,0.30985725,0.066427395,0.07934746476084788,0.06859121,0.12544370752662246,0.15342599,0.3055111683306701,0.03485574,0.12968177,0.282649,0.11599335,0.28139564,0.22815904,0.18783297,0.23667458
0.09393257563595454,0.06167089370025362,0.09408395559160444,0.1814534,0.26781005,0.051717013,0.07264018435841106,0.045223475,0.0480679298840758,0.11753726,0.2904614674276881,0.047785565,0.07382092,0.28571436,0.11845249,0.30437297,0.23887348,0.1942119,0.23873445
0.09001640040098402,0.10005731000343861,0.12935440706455928,0.23354429,0.25751,0.050658032,0.08801067528064052,0.080549985,0.05015936800956208,0.0751681,0.15870741952244516,0.0470659,0.09921545,0.4317449,0.3207602,0.46581894,0.42264777,0.37184978,0.25058293
0.12222729733363785,0.08339274500356471,0.0495711810428819,0.12512225,0.18302883,0.038722366,0.04045295942717757,0.024850309,0.052930626175837575,0.07568383,0.22677993360679602,0.068139955,0.034921527,0.2711216,0.10955256,0.3350641,0.24663721,0.19757631,0.29682222
0.11651314699078882,0.11371289682277382,0.3564746343525365,0.43784797,0.47799832,0.19478004,0.28639067718344063,0.2184076,0.11987561719253703,0.28558257,0.44338979660338784,0.17867582,0.3096002,0.43898487,0.27208924,0.37619817,0.3631644,0.31185612,0.16683054
0.06977040018622402,0.049721105983266366,0.06758793324120667,0.19258654,0.24738203,0.044896692,0.053675267220516035,0.03726858,0.045111539706692384,0.086708635,0.24065563443933807,0.027151927,0.03296289,0.313902,0.15198863,0.34771883,0.27011678,0.23077846,0.2501148
0.06496737389804243,0.04970665298239918,0.08517497148250285,0.23573053,0.2772897,0.05857353,0.0555370783322247,0.052905053,0.058957848537470915,0.093458265,0.2465228847913731,0.040986165,0.036649883,0.34545875,0.17445984,0.37452173,0.29185742,0.25111675,0.24037167
0.2501145750068745,0.17712059062723545,0.19637705036229494,0.22266579,0.25741786,0.19770361,0.24141849448510966,0.20342314,0.33522250011335003,0.32207242,0.4155932949355977,0.121598765,0.3361496,0.20490275,0.08302146,0.16636193,0.16647251,0.15852097,0.3695121
0.3564570213874213,0.2554055653243339,0.296913030308697,0.16017455,0.19739579,0.26148063,0.31792898907573935,0.26435837,0.3814388228863294,0.39974675,0.4668527480111649,0.17843212,0.39546308,0.1633526,0.054522917,0.11001141,0.11385401,0.13112597,0.48345655
0.08116316486978989,0.13034550782073048,0.18573011142698884,0.33466685,0.32801133,0.09890284,0.1388228583293715,0.14396396,0.09656438579386316,0.077469125,0.15361978921718736,0.09556757,0.142227,0.5339968,0.40776107,0.555551,0.5012421,0.45825735,0.24893126
0.34150430049025804,0.28041516682491,0.203174239682576,0.04972565,0.047746733,0.24073695,0.21472258288335497,0.19415125,0.17379967042798022,0.24159291,0.35926645155598713,0.23598911,0.19043565,0.15822934,0.063679814,0.2250524,0.15141174,0.097231954,0.46429935
0.1426720685603241,0.09015232540913952,0.06787928321207166,0.13166669,0.19773243,0.06539251,0.0608697566521854,0.045602202,0.08637816518268991,0.12732363,0.2782929366975762,0.06232913,0.07616514,0.23424917,0.07329716,0.2689099,0.20454115,0.14859074,0.29018277
0.2872666572359995,0.1894208413652505,0.2308287669171233,0.19917536,0.25743508,0.18659304,0.24479590468775428,0.21197465,0.34270182056210924,0.33000252,0.4380892762853566,0.14053269,0.34393385,0.19026501,0.062468424,0.14418694,0.13431461,0.1621518,0.3954498
0.08521956011317361,0.04739018284341097,0.017657814234218576,0.1532675,0.22033457,0.014651194,0.010174170610450237,0.009492278,0.05592719035563143,0.06254031,0.23710916422654985,0.025421336,0.014372498,0.26015288,0.09152308,0.31011108,0.22738333,0.18122555,0.26420203
0.10266315015978901,0.09761550085693005,0.11938183306181668,0.17284125,0.2478125,0.06838606,0.10878551652713099,0.05823365,0.06938744016324641,0.137656,0.24554537473272248,0.07780121,0.118401945,0.34621978,0.19298115,0.3695311,0.30479074,0.24198645,0.24885887
0.05148884308933059,0.04249688254981295,0.3534670446532955,0.5735662,0.6169495,0.1434996,0.21448861286931678,0.2246716,0.17011983020718982,0.28560087,0.451609967096598,0.13035466,0.35093638,0.4819008,0.3284596,0.4285584,0.402301,0.37324944,0.099217996
0.1084393265063596,0.06966557017993422,0.04219409578059042,0.14912516,0.21391077,0.038165286,0.0370172282210337,0.029245734,0.05763495345809721,0.08696133,0.2683642961018578,0.046012953,0.032750607,0.24035399,0.07053091,0.28873873,0.20607449,0.15498568,0.2787991
0.15444767926686076,0.09521009571260575,0.07336896266310373,0.13838911,0.18505888,0.07155569,0.05440155026409302,0.046082914,0.07437304446238267,0.11848745,0.261265015675901,0.08283438,0.07167694,0.23646043,0.09522092,0.29162246,0.22801101,0.16452515,0.3029104
0.08979831538789894,0.058611533516692016,0.17522616247738376,0.32057393,0.37797213,0.08999051,0.10613004036780242,0.09886849,0.07284784437087066,0.1561437,0.3354283801257028,0.09247576,0.13115478,0.36085433,0.16487357,0.3393094,0.2825257,0.23515353,0.20977038
0.2940913176454791,0.21152807269168436,0.20814764918523507,0.11183217,0.16104709,0.20676182,0.1952558917153535,0.16289303,0.20693371241602276,0.26783952,0.3935944936156696,0.18708132,0.2198855,0.17856275,0.026904732,0.18817914,0.13159743,0.10140088,0.42272323
0.048328782899726974,0.04148364648901879,0.13377843662215633,0.29451954,0.35082817,0.050488606,0.10498852129931129,0.084904164,0.07740718464443108,0.13914576,0.26136471568188296,0.05798106,0.15792683,0.36784115,0.22628653,0.38673276,0.33842957,0.28130093,0.20210359
0.26405663584339817,0.18182893090973587,0.23704201629579835,0.24739242,0.28034794,0.18870182,0.18056861083411666,0.19170699,0.2950072477004349,0.3014917,0.41516345490980733,0.14562063,0.3245289,0.21880564,0.074013636,0.19777808,0.17180222,0.17234237,0.35309878
0.09736162584169755,0.05230796313847779,0.08921580607841939,0.20626122,0.254795,0.049888074,0.023539261412355683,0.037497282,0.04559645273578716,0.09677857,0.25828786549727195,0.048448846,0.05769816,0.32088467,0.12660593,0.3444602,0.2652912,0.21383339,0.2538898
0.0832493549949613,0.05224597313475839,0.09799315520068447,0.22141224,0.29043752,0.0567296,0.06313228978793739,0.051823795,0.07208744432524666,0.118920594,0.29584898775093926,0.04697208,0.06297207,0.31553647,0.1316084,0.3213837,0.24624628,0.21696779,0.23075221
0.10418163125089788,0.06403513384210803,0.10032560396743959,0.21644473,0.2656461,0.05395694,0.05867284852037091,0.05240509,0.05314091318845479,0.11275163,0.2877003472620209,0.07027914,0.07521555,0.27820572,0.10368067,0.312674,0.23913486,0.18949851,0.2569896
0.07756445465386727,0.03769679226180754,0.08219926678007332,0.23099911,0.29199517,0.041882336,0.04900613694036822,0.049993366,0.06736484404189064,0.10829449,0.26456291587377495,0.04414417,0.07622874,0.29187822,0.12955907,0.32058716,0.26098055,0.20138517,0.24040024
0.14696598881795933,0.11495318189719092,0.038048263195173675,0.057700217,0.104832724,0.053585008,0.053737853224271194,0.029623121,0.04972911298374678,0.07896569,0.19822697189361832,0.056526527,0.019194156,0.2723644,0.123931885,0.32163727,0.25306812,0.20125535,0.34029308
0.08580788014847282,0.06722893403373605,0.19643564035643596,0.3144369,0.38148868,0.09219937,0.12708962762537765,0.09723371,0.07058838423530306,0.17008641,0.3485561509133691,0.09297784,0.1433692,0.38132015,0.18799502,0.3549716,0.29147714,0.2597152,0.1962278
0.22796769367806163,0.17882022072921325,0.29583913041608695,0.30068123,0.3614747,0.21868975,0.31345781880746915,0.25931433,0.326784449607067,0.38103285,0.48285018897101134,0.16114853,0.42696002,0.25708643,0.13981557,0.1973122,0.22164379,0.2062934,0.29860914
0.10357799621467977,0.08794905527694331,0.13852868614713137,0.20363593,0.27811676,0.092974976,0.1383137782988267,0.08221182,0.09600487576029255,0.16997144,0.272596416355785,0.069929734,0.15733111,0.3324451,0.18959266,0.34894013,0.30006358,0.2305108,0.24515906
0.18327377099642628,0.13293359797601587,0.11247070475292952,0.081775635,0.1648838,0.101984605,0.08942178536530714,0.049918085,0.06089341965360518,0.14874026,0.2829021969741318,0.10539718,0.10292506,0.25220382,0.09729159,0.29020417,0.22200395,0.17764398,0.3297869
0.07812712068762724,0.15125813907548835,0.10852475914752409,0.288599,0.23078935,0.03283456,0.09971553598293216,0.1417175,0.1348522080911325,0.006021425,0.06325251379515083,0.06474872,0.11308026,0.52910453,0.41054127,0.55838186,0.4883106,0.48730853,0.29232457
0.372621682357301,0.2710715362642922,0.4139947786005221,0.3650853,0.38789183,0.2968585,0.4022926941375617,0.3721867,0.5142181308530879,0.48681352,0.5729452743767165,0.25282305,0.5715593,0.22720648,0.12307185,0.12943657,0.15557216,0.22610268,0.41213393
0.15126559907593595,0.10950700057042004,0.2601485739851426,0.28506738,0.3566926,0.1600299,0.1904937414296245,0.12984726,0.07777357466641448,0.23168302,0.3844582030674922,0.14928554,0.22157481,0.331312,0.18517727,0.33006802,0.2995986,0.24587047,0.23484999
0.06749080404944825,0.11271238676274321,0.10905446509455348,0.255588,0.25200236,0.04260607,0.0845839150750349,0.1094268,0.07331854439911267,0.04256998,0.11901944114116647,0.040069267,0.08335835,0.4748302,0.34864584,0.5007622,0.4394116,0.41835326,0.2637971
0.18882955132977308,0.12757166765430006,0.2199413280058672,0.20281368,0.27418602,0.14750214,0.17582269054936145,0.12950963,0.0835755850145351,0.20230708,0.3685309521118571,0.15103666,0.16979423,0.29808116,0.12416309,0.2886147,0.23937812,0.18031041,0.27691025
0.054443571266614275,0.08872902932374177,0.2678723932127607,0.45738685,0.43782622,0.12480746,0.1952831517169891,0.20271,0.06634804998088299,0.15833259,0.28898195733891746,0.12488122,0.19087419,0.53917795,0.39792278,0.5217477,0.48408183,0.45962664,0.1990892
0.2514154450849267,0.16916550014993,0.19780780021921995,0.25137657,0.28041738,0.1984417,0.23924879435492766,0.20389706,0.3635915218154913,0.32548082,0.4206082452364947,0.12318255,0.34950963,0.20223255,0.073866576,0.16187778,0.16635689,0.16280997,0.36776114
0.07931621875897313,0.05820989549259373,0.09993251000674899,0.19897556,0.26842165,0.0643432,0.04187780851266851,0.039195627,0.034255149055308944,0.08417219,0.22841291370477484,0.049053296,0.05181262,0.3525616,0.19090638,0.3872568,0.31408653,0.2571656,0.23953082
0.44569700674182045,0.3285574197134452,0.403639779636022,0.28149283,0.28597915,0.34935343,0.4381196762871806,0.40688792,0.5882290352937422,0.5228281,0.5790968347458101,0.26785284,0.5792556,0.1594512,0.077622116,0.0654428,0.115565,0.17277783,0.53586274
0.06461991387719483,0.04442827266569636,0.07929372207062779,0.21530235,0.2842723,0.045492142,0.03966880238012814,0.032175183,0.03098398585903915,0.08716783,0.2469465248167915,0.04260139,0.046914577,0.3303886,0.16627088,0.36293828,0.28167802,0.2378985,0.23030521
0.0834029350041761,0.0378895382733723,0.042702461729753824,0.20332831,0.27314967,0.02442944,0.01976749418604965,0.026836425,0.0808294148497649,0.091027945,0.27272029636321776,0.02960135,0.052274972,0.26383352,0.08826262,0.29444784,0.21784565,0.17445818,0.24781847
0.2210892532653552,0.16206717972403079,0.1305101069489893,0.09369579,0.1146497,0.13003959,0.12193510731610645,0.11735031,0.07432011445920686,0.15223044,0.31991516919491014,0.15730892,0.075918555,0.23537275,0.06816305,0.27719492,0.18087323,0.14374402,0.3673516
0.1702579102154746,0.09987587599255257,0.17152793284720672,0.23506868,0.30003738,0.11796151,0.17943649076618945,0.13658538,0.1965565217933913,0.24490386,0.37814127268847636,0.06625204,0.24596277,0.24736187,0.0942415,0.21041235,0.18018368,0.1810376,0.2938083
0.22614128356847701,0.17949514076970846,0.16200126379987362,0.060893983,0.13395552,0.1530696,0.14269084856145092,0.090442985,0.09531355571881334,0.20756531,0.3318054599083276,0.113926575,0.1458843,0.2159655,0.06037703,0.22181994,0.17152968,0.12171091,0.36494124
0.1706455402387324,0.08961640537698433,0.10663281933671806,0.20068872,0.2463303,0.091634765,0.09396440563786435,0.09179735,0.1677883700673022,0.1777707,0.3253644195218652,0.059620425,0.15315166,0.23022696,0.060952276,0.22981177,0.16507636,0.15888266,0.3144763
0.3009352580561155,0.23443318406599103,0.49571590042840996,0.5362994,0.539796,0.36159497,0.5027000601620036,0.441618,0.55177883310673,0.55560994,0.6327482879648973,0.2859611,0.67841303,0.3266812,0.2432588,0.21381739,0.28356972,0.2804245,0.29559204
0.09696663581799815,0.061902500714150044,0.06251462374853763,0.17043918,0.24041925,0.041046992,0.04114327246859635,0.027468383,0.054042611242556673,0.10281551,0.275087516505251,0.04193063,0.056239992,0.25846758,0.087289035,0.29179406,0.21783347,0.17867255,0.26146618
0.07814667868880072,0.04030502441830147,0.033254976674502335,0.19298983,0.2612067,0.022184849,0.011807084708425083,0.016476989,0.06948057416883446,0.076851174,0.26275144576508674,0.028931513,0.029073,0.26318774,0.09156349,0.30840832,0.22159924,0.17505226,0.24531275
0.30847681850860914,0.2755457965327478,0.1711962328803767,0.0,0.0,0.20672463,0.20392785223567114,0.16712338,0.1388143683288621,0.20952454,0.29100273746016425,0.19627301,0.13781875,0.2073077,0.11011383,0.2494601,0.19479936,0.12857127,0.48638234
0.18350641101038465,0.12872855772371347,0.28723502127649786,0.28355533,0.3666188,0.15917517,0.23380471402828285,0.18095174,0.23050422383025343,0.2912739,0.42815848568950915,0.12792997,0.29777065,0.32583705,0.17047077,0.27132845,0.23253444,0.24363041,0.2550342
0.11646041198762473,0.10195157611709457,0.24650723534927646,0.27415437,0.35990226,0.12053217,0.1924262415455745,0.13282457,0.07644102458646147,0.21238166,0.36785596207135773,0.1136588,0.18895355,0.36298788,0.19994149,0.3394819,0.30196324,0.2621898,0.2003251
0.11063609663816582,0.083186049991163,0.2198932280106772,0.33271134,0.38179386,0.12787713,0.15232116913927016,0.12296733,0.07814413468864809,0.17696926,0.37047019222821154,0.13453518,0.15074593,0.37777424,0.18353209,0.35183024,0.29446113,0.24646458,0.21955976
0.07998587479915249,0.07657419459445168,0.1491495550850445,0.2567234,0.3149861,0.0803612,0.08856887131413228,0.082476735,0.046418877785132664,0.09246045,0.2134299128057948,0.077621594,0.10247937,0.42106688,0.28349042,0.45868522,0.39591572,0.33492637,0.2300397
0.07731434463886068,0.12548655752919347,0.11581950241804975,0.25586307,0.24023442,0.055252597,0.10276169216570154,0.112225324,0.10580254234815255,0.030439898,0.0810431648625899,0.041509077,0.098325044,0.5008071,0.39675912,0.5350015,0.48933604,0.4495364,0.28148076
0.07631151857869112,0.062296956737817405,0.030046310995368898,0.14466047,0.19624375,0.02569449,0.020984934259096057,0.018223703,0.04147798248867895,0.04069838,0.16491419989485198,0.023947671,0.017275125,0.33833662,0.19394967,0.39113295,0.31683064,0.2604506,0.27919355
0.07874611472476688,0.0733029583981775,0.12552778744722123,0.22754496,0.2891636,0.07481374,0.07751170465070228,0.07117349,0.026011915560714936,0.08662003,0.23046301382778084,0.06926434,0.08019674,0.38419652,0.22933379,0.4118449,0.34939006,0.28958535,0.23996246
