rely,data,cplx,time,stor,virt,lexp,tool,Generated_Var_1,Generated_Var_3,Generated_Var_6,Generated_Var_8,actual
0.10447973626878419,0.04479246,0.087168455,0.02170574,0.14199638851978333,0.089918755,0.030303745,0.04708095,0.08200973,0.09467472,0.030452804827168292,0.03231304,0.035017543
0.11525814691548882,0.05328349,0.066526994,0.035641775,0.1898563513913811,0.08774385,0.035949595,0.042995945,0.0729901,0.08286827,0.043985399639123984,0.04918413,0.05470534
0.09074894144493649,0.019366033,0.073286295,0.005185088,0.1352192581131555,0.074506946,0.011701321,0.03922358,0.07003814,0.09024814,0.015516512930990775,0.011124894,0.018199462
0.17892093073525586,0.09031643,0.15909494,0.084327176,0.22230742333844541,0.17074361,0.090151705,0.09912318,0.15206535,0.17897236,0.07553910453234627,0.079234004,0.08164251
0.1367979682078781,0.07994272,0.09938376,0.053864818,0.20613190236791415,0.11554876,0.050678916,0.08823025,0.10633763,0.13319674,0.07114866826892009,0.06533338,0.057413984
0.20241199214471953,0.12070662,0.17704214,0.12127308,0.25371713522302813,0.19571735,0.12973122,0.107734054,0.16888905,0.1952002,0.10066386203983173,0.10397832,0.12368861
0.1667781900066914,0.0925556,0.12651311,0.08255231,0.2196166131769968,0.15089276,0.08897894,0.0857155,0.1280085,0.15349263,0.07346296440777786,0.07458177,0.08182518
0.1102656416159385,0.032985628,0.0932949,0.024895981,0.15498964929937897,0.086074024,0.021732839,0.03811513,0.07184715,0.09756031,0.02020663921239835,0.020088777,0.024630152
0.27218591633115496,0.19507931,0.22930548,0.19181962,0.31817753909065233,0.26982334,0.19812961,0.18951301,0.2395324,0.26905328,0.17197097031825823,0.17656101,0.18309842
0.11239238674354321,0.017655924,0.09607121,0.000801065,0.15697804941868299,0.091407694,0.01681299,0.055210754,0.08303688,0.121135935,0.012514569750874185,0.017854653,0.009464806
0.08811933528716012,0.044034205,0.06589643,0.026170593,0.12003649720218983,0.073951006,0.029104723,0.018440872,0.07789246,0.07696027,0.026669608600176517,0.020920373,0.034657583
0.13025418781525128,0.05258932,0.10009788,0.03318652,0.18560001113600066,0.10515368,0.025752364,0.05888775,0.09256794,0.12125436,0.04103822546229353,0.04702428,0.03394361
0.12571180754270847,0.038734406,0.10898733,0.031471293,0.16224216973453018,0.103036255,0.04167334,0.04668674,0.0896727,0.11397283,0.027189308631358516,0.029439025,0.03310203
0.15800348948020937,0.07946512,0.124054566,0.06721164,0.20570670234240215,0.14869471,0.07281873,0.07805705,0.12829626,0.15405151,0.06153729969223798,0.064772695,0.06386337
0.37066902224014137,0.3219784,0.34379905,0.30727783,0.4074185744451145,0.35431626,0.3027483,0.33098412,0.35520363,0.37467587,0.32243423934605436,0.31806973,0.31114784
0.34648099078885947,0.28484568,0.31140265,0.27847767,0.3803411928204716,0.33570284,0.28039774,0.29053235,0.31569362,0.35074323,0.2668744460124668,0.2693647,0.26788813
0.10386045623162739,0.04424689,0.08144031,0.014751184,0.15472753928365238,0.08884567,0.009171719,0.049373686,0.090645246,0.11154675,0.03562597213755833,0.03578227,0.024709959
0.09562670573760235,0.031025775,0.070315644,0.005454112,0.14186132851167974,0.07098505,0.0054393206,0.04929471,0.06834619,0.092150405,0.022811689368701364,0.01643233,0.020025663
0.10234475614068538,0.013727628,0.09126511,0.0101882545,0.14698847881930874,0.08436441,0.021098275,0.040315136,0.06870685,0.09650493,0.0058951455537087335,0.009229168,0.019695863
0.30092001805520113,0.23458394,0.27500153,0.2217894,0.3342319900539194,0.29039443,0.2245321,0.22618125,0.27544904,0.2884792,0.2246302134778128,0.22417176,0.23445417
0.1377499482649969,0.072668344,0.10004674,0.047694664,0.20709557242573437,0.12285089,0.043390743,0.06976214,0.11225966,0.1373051,0.061613429696805784,0.058548734,0.054455113
0.1924171215450273,0.0973393,0.16923748,0.10034047,0.24018611441116688,0.18639113,0.10907217,0.09805806,0.15727921,0.19020328,0.07974990478499429,0.08316365,0.09449381
0.10275279616516778,0.048702136,0.070579305,0.032790568,0.1321956079317365,0.08654703,0.03313847,0.027533278,0.08378754,0.09377443,0.03209279692556782,0.026862197,0.044415027
0.0277016666621,0.11482674,0.016483176,0.038146876,0.047627455857647355,0.038062215,0.02359861,0.053969175,0.12953815,0.096221745,0.11976999718619984,0.10035622,0.019747589
0.09895670593740236,0.04889697,0.06786039,0.03509446,0.15985781959146916,0.071384616,0.034606673,0.035600707,0.05646934,0.05943182,0.036702552202153134,0.032972403,0.060081203
0.5006114300366858,0.46212026,0.49124414,0.45541015,0.527796031667762,0.49609965,0.45852008,0.45800573,0.4935362,0.5039493,0.44688465681307943,0.44564977,0.45708004
0.07179996030799762,0.033122413,0.024685487,0.028687939,0.1116471966988318,0.03303513,0.022812983,0.012259975,0.031071648,0.030839916,0.01896819613809177,0.016495287,0.026944287
0.084149850048991,0.0068164207,0.06341076,0.012296044,0.1365949781956987,0.061048735,0.01477175,0.025217757,0.047710985,0.06719877,0.006095596065735764,0.002992548,0.022275507
0.2474733448484007,0.18336467,0.20565248,0.16441835,0.30753214845192894,0.24297489,0.1724103,0.20138623,0.2371312,0.24957025,0.17926098075565886,0.18779758,0.16065903
0.24130291447817487,0.17515348,0.21831644,0.16353631,0.28607226716433604,0.22800611,0.16306297,0.17844172,0.22412904,0.24496654,0.1659671899580314,0.16491681,0.16515581
0.053093608185616495,0.0726704,0.025479004,0.025015682,0.0814932048895923,0.050904397,0.011510685,0.027711347,0.10165303,0.08984455,0.07240252434415147,0.057738915,0.015985437
0.17273223036393381,0.108386084,0.1418703,0.09056641,0.228134983688099,0.15599689,0.08743461,0.096478194,0.14372975,0.16125214,0.09226523553591413,0.09083828,0.09168255
0.18430033105801985,0.13314718,0.14610119,0.10698642,0.23655004419300266,0.18445572,0.11367709,0.12257929,0.17385848,0.18456444,0.11891844113510648,0.120227545,0.1128474
0.08218116093086966,0.055289164,0.064353615,0.023861535,0.12143868728632123,0.074892744,0.023136726,0.027624056,0.084185965,0.08435751,0.04416442964986578,0.031589113,0.043600734
0.18468756108125367,0.11223492,0.16664106,0.09961028,0.22851136371068184,0.17960131,0.1049785,0.11738552,0.16813949,0.19315636,0.09460686567641194,0.09924151,0.10086331
0.12523529751411785,0.046232216,0.09993549,0.02815948,0.17971028078261686,0.097513326,0.023819609,0.048825055,0.08476539,0.11055714,0.03028310981698659,0.033973426,0.037563585
0.15732503943950238,0.08564861,0.1458532,0.069522925,0.20619715237182915,0.14839306,0.06688161,0.093088195,0.13851327,0.16285361,0.07402259444135567,0.078291565,0.070458114
0.04454547267272836,0.08059502,0.0128529295,0.035003066,0.07916953475017209,0.034506217,0.01978375,0.036272913,0.08307753,0.066221386,0.08161367989682079,0.06571397,0.02323889
0.2490438949426337,0.17703491,0.22732025,0.17053473,0.287169917230195,0.24364321,0.17437719,0.18047284,0.23100051,0.26245284,0.16151957969117478,0.16594781,0.17257243
0.14223567853414074,0.0716707,0.11651325,0.06602873,0.18478295108697707,0.13018507,0.06670146,0.052727968,0.111571625,0.12564093,0.05277733816664029,0.0543337,0.07806519
0.07477385448643127,0.019220755,0.05096197,0.009095647,0.12493275749596545,0.059327118,0.010888839,0.02848418,0.054757204,0.068098135,0.016971239018274343,0.012627237,0.026048139
0.23695093421705607,0.16917261,0.19374552,0.16484585,0.28336949700216985,0.2299732,0.1682658,0.16930069,0.21654184,0.24057874,0.15573277934396676,0.16030791,0.15289322
0.020189916211394973,0.120340824,0.008795477,0.051066108,0.048887692933261576,0.017561834,0.0341278,0.07303406,0.091340356,0.04851573,0.1363581781814907,0.11448403,0.038791403
0.07601556456093388,0.060588703,0.0567052,0.020059783,0.11269377076162625,0.0781059,0.019668765,0.03131415,0.10792598,0.10601418,0.05372444122346647,0.0448118,0.028541483
0.432552065953124,0.38093725,0.3804199,0.3780284,0.46058758763525526,0.42197385,0.3824111,0.3709126,0.40151933,0.43664414,0.36042338162540294,0.36500236,0.35586232
0.06800907408054445,0.034260757,0.03952358,0.025821645,0.106876366412582,0.04263959,0.020118352,0.028078705,0.04275825,0.046618134,0.029266045755962748,0.021255717,0.029006291
0.3247430194845812,0.26086485,0.30165166,0.2607572,0.35498262129895725,0.31332022,0.2729092,0.2646349,0.3007941,0.3394763,0.2556495153389709,0.25576445,0.25425428
0.07291070037464202,0.022552624,0.032687373,0.008681635,0.1387877883272673,0.058015227,0.010598645,0.015779585,0.059568614,0.07160217,0.026553401593204098,0.022264227,0.03238838
0.11996351119781068,0.050032906,0.1113662,0.043321956,0.16657947999476883,0.09048715,0.049623758,0.054028153,0.07333266,0.09218307,0.03516668211000093,0.030702926,0.050826896
0.06739576404374584,0.020136595,0.022302315,0.011859934,0.11439446686366801,0.045786243,0.01188959,0.014641747,0.050268024,0.057518214,0.01895075413704525,0.01692047,0.028552298
0.050168243010094586,0.06618497,0.03822989,0.018700957,0.0810669448640167,0.068323195,0.013930356,0.041749567,0.12195294,0.12462419,0.07353763441225808,0.06229548,0.0020750072
0.1387136483228189,0.07642715,0.12134415,0.047772203,0.1896255113775307,0.13274512,0.050438106,0.079036444,0.13476558,0.14985865,0.06496350889781054,0.067701325,0.053788964
0.023027149381628965,0.13950358,0.040264495,0.060143273,0.03212712192762732,0.00792183,0.05500534,0.08432414,0.08079763,0.029025458,0.1375940682556441,0.11858985,0.043252345
0.290527017431621,0.22596398,0.26046604,0.22823726,0.3144264388655863,0.26425737,0.24954006,0.19150485,0.24191125,0.26448837,0.20260347215620836,0.20346385,0.21731846
0.23172874390372464,0.17233244,0.20695382,0.14899538,0.2696691961801518,0.21629512,0.15165083,0.15047033,0.20725171,0.22236174,0.15226991913619517,0.14825526,0.16539067
0.12369108742146524,0.031013258,0.11140612,0.0152727,0.1616925697015542,0.10338587,0.03438794,0.05788088,0.09128118,0.12663178,0.021205270272316216,0.02520445,0.025023226
0.08194502891670175,0.11064023,0.063034266,0.048541613,0.11969337718160263,0.0748977,0.027840072,0.036765173,0.11931331,0.109262586,0.09640607578436455,0.08334689,0.061504643
0.3716412722984763,0.29769638,0.3499987,0.2991907,0.4008611640516699,0.3677004,0.3125025,0.28423852,0.3376726,0.36612797,0.27633358658001517,0.27207276,0.2988644
0.1429219585753175,0.080018595,0.10460955,0.056483913,0.20117993207079593,0.13036141,0.052488044,0.07453525,0.12043187,0.13872242,0.06743942404636545,0.06535433,0.06199388
0.1109138366548302,0.03275089,0.08398151,0.025766566,0.1682595400955724,0.08208628,0.03146685,0.04107052,0.064626224,0.087913305,0.021442645286558717,0.020289287,0.039139576
0.1098562865913772,0.05589795,0.108582675,0.048119407,0.15821594949295698,0.09843065,0.05434937,0.046574965,0.083294205,0.09300417,0.044476846668610806,0.03698402,0.058621544
0.06397158383829503,0.048782863,0.035354704,0.016816463,0.09537178072230686,0.062993206,0.010052292,0.016266331,0.08459783,0.08330192,0.044006216640373,0.03324475,0.029466935
0.0637145898228754,0.09447543,0.022775847,0.03702427,0.08938005536280333,0.054195616,0.013546269,0.018115737,0.106612295,0.0917908,0.0797513147850789,0.06692502,0.03940483
0.2401519444091167,0.16450533,0.20520872,0.15398218,0.28802429728145784,0.23640007,0.16330336,0.17695381,0.22333753,0.24517687,0.15088970905338253,0.16066441,0.15109919
0.09378798562727915,0.0072701015,0.06927888,3.1633303e-05,0.15410465924627956,0.07291502,0.00973529,0.04088752,0.058596842,0.08648261,0.0071651940299116415,0.005487472,0.018032659
0.1928108915686535,0.10700184,0.17104852,0.111826435,0.24201065452063927,0.18395993,0.11940301,0.08875732,0.14845943,0.17661324,0.0850040251002415,0.084721595,0.10590188
0.18103572086214326,0.13796203,0.17507724,0.10944762,0.2238709434322566,0.16887745,0.110823,0.12663285,0.16009414,0.1654908,0.12184249731054984,0.1211023,0.12786803
0.3800837228050234,0.30287105,0.34012538,0.30756944,0.4181459750887585,0.37255198,0.31652614,0.29782796,0.34950882,0.37571758,0.286828917209735,0.28963953,0.30296972
0.11435314186118851,0.055440955,0.09466371,0.027467325,0.15527166931630018,0.10214924,0.02971684,0.04635653,0.10252809,0.1148834,0.04104069246244155,0.041068003,0.042395182
0.08928934535736072,0.028701939,0.07188266,0.015961282,0.12737428764245726,0.070425585,0.018646762,0.023679301,0.066115536,0.08034491,0.0162458649747519,0.011294745,0.02329227
0.1609838096590286,0.087509766,0.14144892,0.07815615,0.20479078228744696,0.14818425,0.081598334,0.08576,0.13527942,0.15735216,0.07087754425265266,0.071493074,0.08348012
0.08623195517391731,0.05375793,0.048362195,0.031937808,0.12926532775591965,0.06854086,0.016226789,0.029307872,0.07094826,0.0724333,0.044807412688444764,0.04081989,0.05401765
0.08042892482573549,0.021620654,0.059426583,0.021946933,0.11788805707328343,0.041902192,0.03516172,0.031618714,0.026719207,0.038456738,0.012153514729210885,0.0063407123,0.041489422
0.28517855711071344,0.25080448,0.27732974,0.22140503,0.3314781398886884,0.2719255,0.2065826,0.28204173,0.27616486,0.30327103,0.25402076524124595,0.2521091,0.22141944
0.110177516610651,0.02700691,0.10833807,0.020200837,0.15609404936564295,0.09317003,0.028721763,0.04511857,0.07874759,0.106469676,0.019149059148943548,0.021003157,0.022002432
0.16640386998423218,0.0685117,0.13574485,0.07547964,0.22091023325461398,0.15040588,0.08547833,0.06600289,0.11817846,0.14844415,0.05257264115435847,0.05549173,0.07274741
0.07901406474084388,0.02540835,0.055990353,0.013363355,0.11498220689893242,0.04857294,0.03689213,0.036938846,0.032058794,0.045845985,0.01353304181198251,0.0075899884,0.03650186
0.15267208916032535,0.09931676,0.10566059,0.07958249,0.23065231383913884,0.13488856,0.080813065,0.09948613,0.11924599,0.14404395,0.08821012529260752,0.086322874,0.076126724
0.16846247010774823,0.09097986,0.15051123,0.08290456,0.21248225274893517,0.15783295,0.085292235,0.082072794,0.1382896,0.15730728,0.06932051915923115,0.07192066,0.08596514
0.11348175680890542,0.046942644,0.08495456,0.033199433,0.14708917882535072,0.10018605,0.03459333,0.03267017,0.094195135,0.11208198,0.034152792049167525,0.02947668,0.045464743
0.1093286465597188,0.07802522,0.09573178,0.040177774,0.18084035085042105,0.10793775,0.05593446,0.07740359,0.11263516,0.10477261,0.06907475414448526,0.073082834,0.061499175
0.15449427926965675,0.09630044,0.12868729,0.07174601,0.2213118632787118,0.14095172,0.080237634,0.101404995,0.13344246,0.15305623,0.0822957349377441,0.09010796,0.07179715
0.18908254134495248,0.10477176,0.1743802,0.094528355,0.22925519375531164,0.17859945,0.09807273,0.10513881,0.1607025,0.18729869,0.08551127513067651,0.08922988,0.09102672
0.08962078937724736,0.045647785,0.07224323,0.017820109,0.14170384850223092,0.0779863,0.015056958,0.041797787,0.08273253,0.089735635,0.03820649729238984,0.035820223,0.032452628
0.11327568679654121,0.03378421,0.09901054,0.01774028,0.165491249929475,0.103880554,0.028687732,0.056632146,0.096584514,0.117183216,0.028222234693334083,0.033404753,0.022926789
0.283128316987699,0.2350918,0.23662767,0.2102855,0.32711555962693356,0.28051138,0.21209763,0.22835414,0.26785442,0.27481052,0.22038193322291602,0.22489753,0.21571326
0.25684119541047173,0.20792651,0.19347206,0.18998536,0.3034905382094323,0.25649148,0.1916732,0.17510454,0.23608054,0.24400476,0.19290797157447828,0.18637234,0.19906218
0.05839497350369841,0.062719434,0.032183252,0.02902409,0.08522677911360675,0.048765294,0.020739544,0.021687508,0.07712058,0.06456982,0.05207951712477103,0.039586842,0.029574063
0.268801316128079,0.17859218,0.2442027,0.17967106,0.3108235186494111,0.26241684,0.19128253,0.17035107,0.22661453,0.26904452,0.15891048953462936,0.1586518,0.16871484
0.10396739623804378,0.02198501,0.082180746,0.009290325,0.15857841951470517,0.08104526,0.005624716,0.036903203,0.07043905,0.09805078,0.013114341786860507,0.015380494,0.013488676
0.07782582466954949,0.019630276,0.048583172,0.0112313,0.12227430733645844,0.055890605,0.014713332,0.02244971,0.050727002,0.06389336,0.011682287700937263,0.008688971,0.015945412
0.33265279995916797,0.26600736,0.30464908,0.25968975,0.35533782132026925,0.3073867,0.27154693,0.2503261,0.29790568,0.31881636,0.25264786515887194,0.24607408,0.25963092
0.30561979833718794,0.23832607,0.25116232,0.23204316,0.34368836062130165,0.30317235,0.24166554,0.22640379,0.28359208,0.30292138,0.21620471297228278,0.22335905,0.23092069
0.4065074243904455,0.35637382,0.35895562,0.34218156,0.4359570961574258,0.38973817,0.3411474,0.34643286,0.37718564,0.38767368,0.34541210072472606,0.34348726,0.343636
0.05978567858714072,0.06529369,0.022863045,0.03301073,0.07751702465102149,0.028058803,0.0335557,0.026719868,0.051383525,0.039183017,0.04920475295228518,0.042835757,0.04025459
0.2174456230467374,0.129708,0.1976191,0.12753788,0.26147355568841335,0.21365283,0.13723195,0.13687755,0.18901215,0.22135738,0.11174457670467461,0.1135865,0.12447162
0.12267952736077165,0.036898583,0.10950376,0.014547973,0.17178057030683422,0.10871686,0.027716478,0.061628684,0.10034991,0.127079,0.02685145461108728,0.035252243,0.021821093
0.28618945717136746,0.20672113,0.24714628,0.2089407,0.3222542593352556,0.2661304,0.21902251,0.18153943,0.23117182,0.26075876,0.18964035137842108,0.18305674,0.19118571
0.09125479147528749,0.05260075,0.074360855,0.027838498,0.12729330763759847,0.08789719,0.029356292,0.028295279,0.0956439,0.10380726,0.04382749262964956,0.034120448,0.03418996
0.556995783419747,0.51495624,0.5289935,0.51053226,0.5774183346451002,0.5533284,0.51198506,0.5140553,0.533466,0.5642416,0.5037236302234179,0.5004393,0.50516146
0.11556444293386658,0.07677548,0.08935332,0.04382817,0.17271955036317302,0.094557896,0.055426583,0.054066896,0.08254099,0.09000501,0.05949889356993362,0.048315167,0.073103264
0.08905910534354633,0.009741023,0.05378773,0.011501421,0.14457057867423473,0.06349332,0.021528548,0.015339993,0.04560466,0.058722265,0.00571180934270856,0.0059517846,0.029450327
0.08999657539979453,0.012295149,0.065831676,0.010867964,0.1352971581178295,0.06744878,0.012654597,0.028750122,0.050197385,0.073262654,0.006510414390624864,0.005668588,0.020296533
0.14711988882719335,0.106776506,0.12999834,0.08215085,0.18005357080321427,0.14898022,0.09061703,0.07261932,0.15242425,0.15380412,0.09197791551867493,0.08088982,0.088674575
0.07388302443298146,0.013859332,0.045704983,0.011413549,0.11996291719777505,0.047012445,0.012786847,0.021534406,0.035784815,0.048431177,0.005316824019009441,0.0023816302,0.020525139
0.11555813693348821,0.038408868,0.097444475,0.034924243,0.15698491941909518,0.09848583,0.04084193,0.035826012,0.081041425,0.10096474,0.023183660391019625,0.02087222,0.0421044
0.09303760558225634,0.13236684,0.08274053,0.053872216,0.14468968868138132,0.08829363,0.036387905,0.06529383,0.1415563,0.13053015,0.11448036686882201,0.11042827,0.07772426
0.05946301356778081,0.030087493,0.01499515,0.015730444,0.1095898365753902,0.03290221,0.017371353,0.030824468,0.036845207,0.037045375,0.02693274761596486,0.023805335,0.0319079
0.10601282636076959,0.038181454,0.07837249,0.025288042,0.168039600082376,0.078467496,0.028009133,0.04156892,0.069618225,0.08276314,0.028785192727111567,0.030168884,0.03906884
0.11324646279478777,0.06620914,0.09128505,0.053213954,0.15164055909843357,0.08676073,0.040588506,0.042414084,0.07302611,0.078237064,0.05010645300638718,0.041516915,0.06594068
0.31555961893357715,0.25604492,0.28598043,0.2589809,0.35267099116025946,0.3001209,0.27467117,0.23107953,0.27864096,0.29866558,0.23887397433243845,0.2337063,0.25757283
0.07748394964903697,0.0358148,0.044391274,0.012066021,0.11942531116551867,0.06339022,0.009827264,0.01718337,0.068619356,0.073719956,0.028472007708320465,0.021879561,0.028296549
0.2907029574421775,0.21285191,0.26197946,0.21420002,0.330322049819323,0.2899501,0.2247212,0.19886951,0.25844222,0.28468376,0.1863128111787687,0.18732038,0.21412307
0.2761268765676126,0.1974508,0.2404995,0.20068042,0.3136833788210028,0.26103294,0.20436312,0.18342964,0.22917137,0.26164103,0.18316729099003745,0.17887087,0.18587387
0.07591706955502418,0.0114059895,0.03041464,0.0,0.14274138856448332,0.057679653,0.0055465885,0.019800484,0.050177284,0.06950338,0.015630037937802276,0.012746915,0.021141384
0.08046050082763005,0.087702096,0.055772193,0.027137626,0.12652598759155928,0.078276224,0.01573907,0.029989094,0.1147953,0.11409442,0.07345599440735967,0.062288463,0.05327953
0.1691732201503932,0.10477024,0.14373715,0.089281745,0.20985969259158155,0.16288885,0.09283195,0.086526304,0.15428463,0.15929583,0.09037718542263112,0.0899041,0.09605084
0.22486042349162544,0.14435445,0.17096394,0.14452034,0.2717253763035226,0.21650961,0.15859194,0.120603144,0.18115327,0.21191968,0.11586116695167002,0.116730645,0.13473806
0.20842012250520736,0.14174142,0.1990095,0.12811384,0.24767441486046488,0.19566616,0.141596,0.12966229,0.18298073,0.20676842,0.12173300230398014,0.116683796,0.12944056
0.06278693376721603,0.0550726,0.021216322,0.030419394,0.09285712057142724,0.009149112,0.047733285,0.03814718,0.012402467,0.0,0.04066755244005314,0.03676585,0.055586334
0.1399638783978327,0.054151215,0.11997786,0.049888875,0.17915384074923044,0.11998441,0.05899918,0.048189685,0.09763261,0.121258765,0.0332743399964604,0.03479185,0.054247584
