Transactions,Entities,PointsAdjust,Envergure,TeamExp_0,TeamExp_1,TeamExp_2,TeamExp_4,TeamExp_?,ManagerExp_2,ManagerExp_3,ManagerExp_4,Language_1,Language_3,MI_PointsAdjust_Entities,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_Language_3,MI_PointsAdjust_Language_2,MI_PointsAdjust_Language_1,MI_PointsAdjust_ManagerExp_4,MI_PointsAdjust_ManagerExp_2,MI_PointsAdjust_ManagerExp_3,MI_PointsAdjust_TeamExp_?,MI_PointsAdjust_TeamExp_0,MI_PointsAdjust_ManagerExp_5,MI_PointsAdjust_YearEnd,MI_Entities_Envergure,Effort
0.1391106043329532,0.4552631578947368,0.2258064516129032,0.9787234042553192,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1028013582342954,0.2210020590253946,0.0314120719461507,0.0,0.0,0.2258064516129032,0.0,0.0,0.2258064516129032,0.0,0.0,0.0,0.0903225806451612,0.4455767077267637,0.5248354278874925
0.1106043329532497,0.0842105263157894,0.0683111954459203,0.0212765957446808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0057525217217617,0.0014534296903387,0.007555514205535,0.0,0.0,0.0683111954459203,0.0,0.0,0.0683111954459203,0.0,0.0,0.0,0.0273244781783681,0.0017917133258678,0.0763016157989228
0.0992018244013683,0.2657894736842105,0.1242884250474383,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.033034555078398,0.0634664298114578,0.0123296385166785,0.0,0.0,0.1242884250474383,0.0,0.0,0.1242884250474383,0.0,0.0,0.0,0.0497153700189753,0.1357222844344904,0.2253141831238779
0.1220068415051311,0.1710526315789473,0.1091081593927893,0.2765957446808511,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0186632377908718,0.0301788525980055,0.0133119419099526,0.0,0.0,0.1091081593927893,0.0,0.0,0.1091081593927893,0.0,0.0,0.0,0.0436432637571157,0.0473124300111981,0.1044284859365649
0.0877993158494868,0.1105263157894736,0.0588235294117647,0.574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.006501547987616,0.0337922403003754,0.0051646656382051,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0235294117647058,0.0634938409854422,0.1107121484141232
0.2417331812998859,0.3,0.2552182163187855,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0765654648956356,0.1629052444587992,0.0616947113564224,0.0,0.0,0.2552182163187855,0.0,0.0,0.2552182163187855,0.0,0.0,0.0,0.1020872865275142,0.1914893617021276,0.5936564931178935
0.0592930444697833,0.2342105263157894,0.079696394686907,0.2765957446808511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0186657345450913,0.022043683636804,0.0047254418742521,0.0,0.0,0.079696394686907,0.0,0.0,0.0,0.0,0.0,0.0,0.0637571157495256,0.0647816349384098,0.0870736086175942
0.1402508551881414,0.2157894736842105,0.1404174573055028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0303006092080295,0.0,0.0196936684704411,0.0,0.1404174573055028,0.0,0.0,0.0,0.1404174573055028,0.0,0.0,0.0,0.0842504743833016,0.0,0.132555356074207
0.041049030786773,1.0,0.340607210626186,0.2340425531914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340607210626186,0.0797165812103839,0.0139815958751911,0.0,0.340607210626186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043643263757115,0.2340425531914893,0.3285457809694793
0.0524515393386545,0.2763157894736842,0.0891840607210626,0.1489361702127659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246429641466093,0.0132827324478178,0.0046778412692917,0.0,0.0891840607210626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535104364326375,0.0411534154535274,0.1166965888689407
0.1311288483466362,0.1184210526315789,0.0977229601518026,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0115724558074503,0.0187129072631111,0.01281429922173,0.0,0.0977229601518026,0.0,0.0977229601518026,0.0,0.0,0.0,0.0,0.0,0.078178368121442,0.0226763717805151,0.0930580490724117
0.1265678449258837,0.3131578947368421,0.1641366223908918,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0514006791171476,0.0349226856150833,0.0207744185694287,0.0,0.1641366223908918,0.0,0.0,0.0,0.1641366223908918,0.0,0.0,0.0,0.1313092979127134,0.066629339305711,0.1250748055056852
0.0433295324971493,0.0657894736842105,0.0056925996204933,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003745131329271,0.001090072267754,0.0002466576802494,0.0,0.0056925996204933,0.0,0.0,0.0056925996204933,0.0,0.0,0.0,0.0,0.0045540796963946,0.0125979843225083,0.0439856373429084
0.1334093500570125,0.2631578947368421,0.1518026565464895,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039948067512234,0.0581371876135491,0.020251893746795,0.0,0.1518026565464895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910815939278937,0.1007838745800671,0.101735487731897
0.104903078677309,0.1,0.0692599620493358,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0069259962049335,0.0147361621381565,0.0072655832480489,0.0,0.0692599620493358,0.0,0.0,0.0692599620493358,0.0,0.0,0.0,0.0,0.0415559772296014,0.0212765957446808,0.056852184320766
0.0786773090079817,0.2421052631578947,0.0986717267552182,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0238889443723159,0.0188945859744034,0.0077632259362714,0.0,0.0,0.0986717267552182,0.0,0.0,0.0,0.0,0.0,0.0,0.0592030360531309,0.0463605823068308,0.0843806104129264
0.0684150513112884,0.1763157894736842,0.0664136622390891,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0117097772895236,0.0127175097904638,0.0045436941098578,0.0,0.0,0.0664136622390891,0.0,0.0,0.0,0.0,0.0,0.0,0.0398481973434534,0.0337625979843225,0.0451825254338719
0.2109464082098061,0.2368421052631578,0.206831119544592,0.6382978723404256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.048986317786877,0.1320198635391012,0.0436302817739447,0.0,0.206831119544592,0.0,0.0,0.0,0.206831119544592,0.0,0.0,0.0,0.1240986717267551,0.1511758118701007,0.1316576900059844
0.2451539338654504,0.2710526315789474,0.2476280834914611,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671202436832118,0.1211797004319915,0.0607069988034938,0.0,0.2476280834914611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981024667931689,0.1326427771556551,0.2666068222621185
0.3580387685290764,0.4657894736842105,0.4117647058823529,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1917956656346749,0.2628285356695869,0.147427728217855,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.3294117647058823,0.2973124300111981,0.4622980251346499
0.0376282782212086,0.0631578947368421,0.0,0.4680851063829787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295632698768197,0.0308198683423099
0.0741163055872291,0.0947368421052631,0.0417457305502846,0.425531914893617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0039548586837111,0.0177641406596955,0.003094039322427,0.0,0.0417457305502846,0.0,0.0,0.0417457305502846,0.0,0.0,0.0,0.0,0.0333965844402276,0.0403135498320268,0.0855774985038898
0.104903078677309,0.131578947368421,0.0806451612903225,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0106112054329371,0.0068634179821551,0.0084599256997829,0.0,0.0806451612903225,0.0,0.0806451612903225,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0111982082866741,0.026032315978456
0.1003420752565564,0.0921052631578947,0.0626185958254269,0.0212765957446808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0057675022470787,0.0013323105494771,0.0062832798547748,0.0626185958254269,0.0,0.0,0.0626185958254269,0.0,0.0,0.0,0.0626185958254269,0.0,0.0375711574952561,0.0019596864501679,0.0
0.1425313568985176,0.1842105263157894,0.1309297912713472,0.1702127659574468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0241186457605113,0.0222859219185271,0.0186616008083448,0.0,0.1309297912713472,0.0,0.0,0.0,0.1309297912713472,0.0,0.0,0.0,0.0261859582542694,0.0313549832026875,0.0739078396169958
0.5393386545039909,0.5789473684210527,0.603415559772296,0.4468085106382978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493458503944872,0.2696112075578343,0.3254453361143626,0.0,0.603415559772296,0.0,0.0,0.0,0.0,0.0,0.0,0.603415559772296,0.3620493358633775,0.2586786114221724,0.3656493117893477
0.2326111744583808,0.1736842105263158,0.2020872865275142,0.0212765957446808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0350993708179366,0.0042997295005853,0.0470077610622724,0.2020872865275142,0.0,0.0,0.0,0.2020872865275142,0.0,0.0,0.2020872865275142,0.0,0.0404174573055028,0.0036954087346024,0.0020945541591861
0.1482326111744583,0.3578947368421052,0.198292220113852,0.3617021276595745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709677419354838,0.0717227179135209,0.0293933735630567,0.0,0.198292220113852,0.0,0.0,0.0,0.0,0.0,0.198292220113852,0.0,0.0396584440227704,0.1294512877939529,0.1451226810293237
0.5290763968072976,0.4605263157894737,0.5521821631878557,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2542944172575651,0.4111994832249989,0.2921465492806899,0.0,0.5521821631878557,0.0,0.0,0.0,0.5521821631878557,0.0,0.0,0.0,0.3313092979127134,0.3429451287793952,0.5691202872531418
0.2508551881413911,0.4263157894736842,0.3083491461100569,0.723404255319149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1314541096574453,0.2230610844200412,0.0773509830606756,0.3083491461100569,0.0,0.0,0.3083491461100569,0.0,0.0,0.0,0.0,0.0,0.1233396584440227,0.3083986562150056,0.0365050867743865
