size_D,duration_D,app,har,ifc,source,telonuse,t01,t03,t05,t07,t09,t10,t12,t13,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,effort_D
0.07700631462037888,0.044895416693725,0.04882305511769448,0.11398334860166513,0.18537062,0.25435704,0.28685899721153985,0.03354901,0.02458839247530355,0.025210649,0.05038690902321454,0.062123984,0.07642096,0.24768458486107509,0.031407014,0.025899053,0.2927331,0.12529767,0.14259939,0.16688902331109765,0.3306386,0.24824673,0.10079658604779516,0.15494742450525753,0.107491344,0.17702697,0.20625952,0.2449058
0.0848633750918025,0.045628986737739206,0.05622571137742886,0.17426745257325474,0.19448775,0.2731096,0.3618057617083457,0.041059196,0.040751429445085766,0.03390014,0.08917144535028673,0.10324511,0.11282146,0.28489245709354744,0.03000553,0.06933141,0.26456544,0.0938113,0.09946214,0.11731035826896416,0.29099786,0.21791203,0.06305298378317903,0.2211826978817302,0.14840293,0.122624144,0.17067279,0.24758774
0.08539728512383711,0.12416192144971529,0.08847125115287488,0.04970523202947679,0.2115637,0.19236983,0.12165736729944204,0.028613612,0.0824347449460847,0.10087758,0.13302761798165708,0.055351913,0.008222222,0.042717258563035515,0.028841302,0.08385721,0.48761246,0.40235093,0.40423796,0.42798761720123824,0.524058,0.4812969,0.35313142118788526,0.008246242175375782,0.012707233,0.46593067,0.45443472,0.30215183
0.13131920787915247,0.07125032427501947,0.06670900332909967,0.15012828498717148,0.16510713,0.23131965,0.3148847988930879,0.056436017,0.05149087608945257,0.044737846,0.09006625940397557,0.10954735,0.12002471,0.28747935724876145,0.05891277,0.07205516,0.24402343,0.07386257,0.09843728,0.12322583267741673,0.2709298,0.20468526,0.05914941754896505,0.20976199902380008,0.15579,0.12689342,0.15996484,0.28117317
0.36091062165463733,0.26811335608680137,0.38188086181191383,0.4292068370793163,0.17548454,0.23652156,0.42347712540862753,0.3042789,0.3594104215646253,0.28877798,0.3363350201801012,0.48054206,0.4265842,0.49774472986468377,0.22012503,0.43118975,0.19958434,0.09313476,0.06677809,0.0898075810192419,0.13890351,0.15294166,0.12893376773602608,0.5198146480185352,0.503775,0.07135291,0.14511634,0.44428533
0.09162533049751982,0.059530183571811016,0.11586983841301615,0.13610802638919736,0.21243721,0.2840038,0.2965754477945268,0.06896691,0.07316381438982886,0.05204749,0.03278613196716792,0.12736765,0.111827224,0.2798974367938462,0.06573282,0.06289396,0.32369426,0.15204269,0.16371047,0.1893335110666489,0.3403471,0.27381817,0.15397817923869075,0.18644112135588786,0.16676128,0.190962,0.22047141,0.2327126
0.0796630947797857,0.14479843868790634,0.17648120235187975,0.15886290411370957,0.35550654,0.31730187,0.15784924947095497,0.07047407,0.14350846861050812,0.16386652,0.11897636213858173,0.13774818,0.05647935,0.1067241264034476,0.088607684,0.16095138,0.56376874,0.45487025,0.45916915,0.4849915315008468,0.57975715,0.52847487,0.4524644271478656,0.10128429987157,0.10118902,0.49752033,0.52313614,0.26872003
0.21308706278522377,0.14836990890219454,0.1213599318640068,0.16520257347974265,0.06694263,0.13829039,0.25851596551095796,0.13319294,0.1146760968805658,0.08011964,0.11306363678381821,0.15429625,0.1822207,0.32209041932542515,0.10413863,0.12296161,0.19059902,0.033252344,0.057863712,0.09514600048539995,0.21099263,0.14830512,0.02206161732369704,0.22740196725980324,0.18655047,0.10101314,0.0953919,0.3580509
0.08100286486017189,0.07813357468801449,0.06777583922241608,0.059721881027811896,0.1650874,0.20958532,0.1911726214703573,0.048518226,0.04669165880149953,0.04207346,0.04616809277008557,0.059949577,0.048972636,0.15437067926224074,0.03116496,0.03987536,0.3777791,0.23884818,0.258144,0.2799514220048578,0.4274965,0.35643998,0.22673146360388782,0.07755742224425777,0.07589638,0.30729333,0.30599788,0.2723144
0.07773803466428209,0.08512174110730447,0.09420006557999343,0.08853044114695588,0.22024047,0.24044518,0.19842614190556854,0.05930595,0.06484949989097,0.07124248,0.06542155392529324,0.07722819,0.051929787,0.15712900942774055,0.03941457,0.068394125,0.4211618,0.27549437,0.2985918,0.31824106817589315,0.45888805,0.38667715,0.2742690564561434,0.09411568058843194,0.09001151,0.33923134,0.3475993,0.2625444
0.08850136931008216,0.07002652420159144,0.10589455541054445,0.11820925817907418,0.2089997,0.27282125,0.2699198861951932,0.065881595,0.060879621652777306,0.054657787,0.01405173584310415,0.12923697,0.09909004,0.25141443508486616,0.06530909,0.07135558,0.35011137,0.1745247,0.18490154,0.22406065759393423,0.37176716,0.29715273,0.18960036137602168,0.16965240303475967,0.14694965,0.22193764,0.2511798,0.24556144
0.1908339714500383,0.15117417907045075,0.12538225746177423,0.04453089554691044,0.06039688,0.11206807,0.12824792769487564,0.10379423,0.08892569533554172,0.06578353,0.05334982620098957,0.11872986,0.12034997,0.17961967077718025,0.079596564,0.077887386,0.32597518,0.20041686,0.2177197,0.2635724736427526,0.35898602,0.31363878,0.20382513222950793,0.08877173712282628,0.11545679,0.27669266,0.23393169,0.3463505
0.0873750852425051,0.07912543874752632,0.034698482530151745,0.02423533557646644,0.116966814,0.16559412,0.18306343098380587,0.011795744,0.025916861555011696,0.009572774,0.03467577908054675,0.03695613,0.037977055,0.13531680811900848,0.016271576,0.023183256,0.35357866,0.21843514,0.23238194,0.25530252446974755,0.39836365,0.33145082,0.1956041917362515,0.050054738994526095,0.04440698,0.2933321,0.28834024,0.28323543
0.1904080614244837,0.1446076286764577,0.30764978923502107,0.3533185046681495,0.28925914,0.33382016,0.43131318587879114,0.21136595,0.2670161560209694,0.18777263,0.18608976116538567,0.38970613,0.3211703,0.4399237863954272,0.1581508,0.30079445,0.3113796,0.16475374,0.11931184,0.16427804357219564,0.26609373,0.25114152,0.20400048224002892,0.46154465384553456,0.42378357,0.13978067,0.24521357,0.29423314
0.07532031451921888,0.05045714902742895,0.03224333677566632,0.09566157043384295,0.16577792,0.22587733,0.25819471549168294,0.027401865,0.020403997224239835,0.025199145,0.048053505883210355,0.03847137,0.061863482,0.2202264032135842,0.02245687,0.014442474,0.29731444,0.1314426,0.15090561,0.17721320227867976,0.34381264,0.25429305,0.10124016607440996,0.1311265868873413,0.08051345,0.20014021,0.21613395,0.25743467
0.14166677850000672,0.10462192627731558,0.1921845807815419,0.2638043236195676,0.30240458,0.34889078,0.3894305733658344,0.102815494,0.1341185980471159,0.11278689,0.07807296968437817,0.23773003,0.17814484,0.34666822080009324,0.12563784,0.18237117,0.3363959,0.15705028,0.13902327,0.19682382031761794,0.3140493,0.26591516,0.1903841914230515,0.3081453691854631,0.2725611,0.16962686,0.22551134,0.21864554
0.031123363867401835,0.011730090703805443,0.16463078353692162,0.3429656657034334,0.41130483,0.465163,0.5206351012381061,0.06882365,0.09148553548913213,0.095199764,0.10471341628280499,0.21371949,0.17348304,0.3462403907744235,0.06430723,0.18557644,0.3813416,0.2233806,0.15468015,0.17954562204543778,0.36658674,0.31452966,0.20266421215985272,0.36078258392174156,0.25500467,0.15509507,0.28057578,0.16811138
0.15466595927995755,0.09931365595881936,0.07303049269695072,0.08146729185327081,0.105633676,0.15184782,0.20624835237490116,0.070695326,0.05590361735421704,0.045369,0.05135038808102328,0.07484108,0.1019479,0.2437095946225757,0.07415597,0.04749149,0.23714808,0.093845874,0.12190062,0.15594373440562653,0.29830593,0.22482567,0.08574623514477411,0.1398761260123874,0.11886558,0.17406166,0.16408038,0.31824344
0.07899506873970413,0.09644400178664012,0.045809681419031856,0.031895366810463316,0.17029363,0.18055205,0.14680815880848952,0.012143582,0.04362219861733192,0.0499613,0.06708667402520044,0.030098766,0.011715695,0.08868267532096052,0.021635398,0.039934218,0.41511726,0.29903764,0.31055287,0.32794906720509326,0.45988655,0.39926693,0.26327164579629875,0.02734006726599327,0.021437645,0.37478426,0.3586076,0.28123268
0.08481769508906171,0.047055086823305205,0.02429517857048214,0.10473604952639505,0.16602838,0.23090462,0.294559617673577,0.019550651,0.014900297894017873,0.016065717,0.05767894146073649,0.03913772,0.0704183,0.2511410850684651,0.02604194,0.018856615,0.2513064,0.08052984,0.11493768,0.1299351370064863,0.2980824,0.2156233,0.04864600591876036,0.1605486539451346,0.09098855,0.1490375,0.169301,0.25896782
0.07761051465663088,0.06632332897939974,0.033221716677828333,0.04346230165376983,0.116864085,0.18131901,0.2227860233671614,0.004698649,0.022570149354208962,0.008950561,0.026736886604213195,0.043200046,0.0515036,0.17066276023976562,0.014921352,0.023809493,0.32347208,0.17965755,0.18955103,0.21951377804862218,0.37005,0.2979243,0.15270257916215477,0.07660953233904677,0.05153638,0.25302535,0.25996277,0.27567855
0.07686990961219459,0.0486323599179416,0.048051829194817076,0.08881270111872988,0.15977639,0.23503704,0.26758824605529474,0.039545715,0.02088345725300744,0.015941888,0.033652844019170645,0.05874175,0.07076515,0.23117342387040543,0.026826248,0.021313548,0.2987412,0.13674548,0.15686765,0.17840726215927377,0.33945912,0.26232073,0.11442715686562942,0.1304253669574633,0.1005944,0.18916954,0.21000433,0.2498942
0.3577062714623763,0.29466675768000544,0.3111037688896231,0.37148409285159073,0.10711989,0.169784,0.34639015078340907,0.2767691,0.2910785174647111,0.24961081,0.2883597773015867,0.39484787,0.36971405,0.46995079819704794,0.23270218,0.36081502,0.17700152,0.06093277,0.05383286,0.08804632619536738,0.14923473,0.12753923,0.0936104716166283,0.4471930552806945,0.41612408,0.084093794,0.10907048,0.4484684
0.07843921470635289,0.050758183045490984,0.10496126550387345,0.16952370304762968,0.23031574,0.29494375,0.34027000041620004,0.054223552,0.05489367529362052,0.050914675,0.06576830394609824,0.11490995,0.11839533,0.2940783176446991,0.045397118,0.067118436,0.32712966,0.13345966,0.13664506,0.1710946128905387,0.33062494,0.2504439,0.12535360752121646,0.21094193890580612,0.16614115,0.1720419,0.22546265,0.2244635
0.099113849946831,0.07073638424418306,0.061356120864387916,0.11502917449708255,0.1433987,0.2229243,0.2774309966458598,0.04328887,0.054235313254118796,0.025108904,0.05049112702946762,0.09236449,0.100822955,0.2445870646752239,0.04066451,0.05982378,0.28541714,0.13075969,0.13417064,0.1615499138450086,0.32091886,0.25393176,0.10545054632703278,0.16261028373897163,0.121040225,0.18356158,0.20470288,0.27034295
0.15394372923662378,0.0935509116130547,0.06438421356157864,0.10869152913084708,0.12514782,0.1728821,0.24562887473773248,0.06519489,0.04926941095616466,0.041164696,0.07177818430669106,0.08651212,0.11429191,0.25906376554382593,0.07047908,0.061032236,0.23220327,0.084777206,0.10806516,0.14524333547566642,0.28367108,0.21704489,0.06843123410587404,0.16173523382647662,0.13525382,0.15696087,0.1576183,0.30655178
0.17091180025470804,0.12151291229077475,0.12263335773666423,0.15153138484686152,0.105807334,0.19689514,0.29228283753697026,0.0885822,0.09717599183055951,0.06254169,0.07494155049649304,0.17933846,0.16727734,0.3128008387680503,0.08710803,0.1280514,0.23341633,0.078320935,0.09810211,0.13604564639543537,0.2571666,0.20180102,0.08895040133702409,0.23481290651870934,0.20659864,0.13604678,0.15227017,0.29123557
0.07674643860478632,0.07828586469715189,0.21521240847875914,0.2424882757511724,0.29678208,0.38651776,0.3982004238920255,0.079413995,0.16037574962254497,0.12136456,0.05039400302364019,0.26702577,0.19213173,0.33454932007295923,0.07451381,0.18832558,0.37661713,0.2263763,0.18969113,0.2305043369495663,0.367478,0.32292005,0.2523096951385817,0.31387593861240615,0.27237627,0.21288252,0.29125676,0.17260389
0.07441182446470948,0.07703161462189688,0.011787323821267617,0.010776667922333207,0.11290836,0.14639612,0.16027692961661577,0.002748087,0.018276618096597086,0.01538834,0.03567883614073017,0.008023858,0.016927823,0.10606378236382695,8.587539e-05,0.004144013,0.35567105,0.23021886,0.23793167,0.2629599337040066,0.40381628,0.3418458,0.18486605109196308,0.02401081959891804,0.008419812,0.31063062,0.29351804,0.28828448
0.18679432120765926,0.12311851238711075,0.15279699472030053,0.30822996917700307,0.21519446,0.2625233,0.4100745546044733,0.1264915,0.14999974899998494,0.118407995,0.19001169140070148,0.24745846,0.22192428,0.34729864083791845,0.09966247,0.22217283,0.23740727,0.09542072,0.076119125,0.10192429980757002,0.2459903,0.19298834,0.08489636109378168,0.3638764236123576,0.27663675,0.09462153,0.17182462,0.30766472
0.17951451077087063,0.13321842799310568,0.21748966825103316,0.23485929651407034,0.19782788,0.29307914,0.3585893215153593,0.13406782,0.17952220077133205,0.12661529,0.09727782583666955,0.28780776,0.21767682,0.3757744925464696,0.13121034,0.19940141,0.29456657,0.1286447,0.12104556,0.16646583335341666,0.27159455,0.22914894,0.1649330698959842,0.31611224838877516,0.3071834,0.14922196,0.20047349,0.25640872
0.8635063118103787,0.836340850180451,0.8126090187390981,0.7945790705420929,0.26250196,0.074185714,0.0,0.8370464,0.8116220086973205,0.8081987,0.7839094470345668,0.81497914,0.81752765,0.8460935907656155,0.83134985,0.80361724,0.022559002,0.084341794,0.03636211,0.11172612882738711,0.06678499,0.021814121,0.15442514926550896,0.8126202187379781,0.8169937,0.113174096,0.005369313,0.88394094
0.09067293044037583,0.05979665358779922,0.12385429761457023,0.16311938368806161,0.24795586,0.30751395,0.3136099188165951,0.07255055,0.07937938476276309,0.07126427,0.05089784005387041,0.13314635,0.11825642,0.3038226882293613,0.082275465,0.0703339,0.335217,0.14728668,0.15960985,0.18755151124484887,0.3432122,0.2689789,0.14999482899968974,0.2103666589633341,0.17495659,0.18362321,0.22382218,0.2314822
0.13031676781900609,0.07473433448406007,0.05578997142100285,0.12530522746947725,0.15245819,0.2070931,0.28120771687246304,0.048581213,0.04113289946797397,0.03404361,0.07286000437160026,0.07854435,0.10441893,0.267863016071781,0.057853058,0.057487637,0.2349832,0.076064855,0.10512784,0.12846128715387128,0.2823995,0.21120055,0.057150665429039925,0.17939034206096577,0.12875214,0.14354756,0.1572187,0.28601718
0.22755898365353902,0.15255173915310435,0.4939919506008049,0.707134029286597,0.6098538,0.6154542,0.7768646966118818,0.2693097,0.42604352556261155,0.3787047,0.37150117229007035,0.6336393,0.47455135,0.5932258355935501,0.2221644,0.5966003,0.39691585,0.27007312,0.15702137,0.17489616251038376,0.2691295,0.30705887,0.33249695994981765,0.7833601616639838,0.6473783,0.09530431,0.31853017,0.20628764
0.49528830971729865,0.4412663864759832,0.38951289104871084,0.401908459809154,0.07689831,0.04711415,0.15678819940729197,0.41735554,0.41132559467953567,0.36558607,0.3467278208036692,0.40420413,0.44679865,0.5197124311827459,0.37131923,0.40148094,0.11889009,0.023455918,0.020249948,0.07861349213865078,0.12486026,0.0687941,0.04543984272639057,0.4545587545441245,0.42854223,0.085400045,0.031079039,0.59811836
0.1102636766158206,0.08191749991505,0.13589958641004135,0.16001830399816958,0.16531664,0.25704658,0.3369915402194924,0.08022086,0.12285638737138324,0.06840178,0.06610802396648144,0.20169824,0.1687034,0.3111846086710765,0.054128483,0.12938717,0.28238267,0.121837914,0.12008563,0.14949400505059948,0.28143185,0.23450728,0.12642446758546805,0.25345305465469453,0.22088704,0.15660125,0.19725312,0.24680327
0.10099189605951377,0.09269698556181913,0.32978182702181724,0.32372164762783523,0.41472197,0.47428805,0.41969057518143454,0.169143,0.2533916352034981,0.19736552,0.07425263945515836,0.3745727,0.24668625,0.4110002446600147,0.16834827,0.2630796,0.43600932,0.27827474,0.23180866,0.2744537725546228,0.39907485,0.3766306,0.32576616954597015,0.3965364903463509,0.3899193,0.22938412,0.31331083,0.16640514
0.08911283534677013,0.049545339972720405,0.09034662496533749,0.24607640539235945,0.23696399,0.30985725,0.42169025530141535,0.066427395,0.07934746476084788,0.06859121,0.12544370752662246,0.16122058,0.15342599,0.3055111683306701,0.03485574,0.12968177,0.282649,0.11599335,0.09525782,0.11569228343077165,0.28139564,0.22815904,0.0831604349896261,0.2758218324178167,0.19319782,0.11112602,0.18783297,0.23667458
0.09393257563595454,0.06167089370025362,0.09408395559160444,0.13866104613389538,0.1814534,0.26781005,0.3163346189800772,0.051717013,0.07264018435841106,0.045223475,0.0480679298840758,0.13308904,0.11753726,0.2904614674276881,0.047785565,0.07382092,0.28571436,0.11845249,0.13040869,0.15681998431800154,0.30437297,0.23887348,0.11514446690866802,0.20587562941243703,0.16201329,0.16230915,0.1942119,0.23873445
0.09001640040098402,0.10005731000343861,0.12935440706455928,0.10087339991266,0.23354429,0.25751,0.2199981131998868,0.050658032,0.08801067528064052,0.080549985,0.05015936800956208,0.12411219,0.0751681,0.15870741952244516,0.0470659,0.09921545,0.4317449,0.3207602,0.32663023,0.33570276642972335,0.46581894,0.42264777,0.3165247589914856,0.11417460858253914,0.12115291,0.35656962,0.37184978,0.25058293
0.12222729733363785,0.08339274500356471,0.0495711810428819,0.0901348209865179,0.12512225,0.18302883,0.22586841355210482,0.038722366,0.04045295942717757,0.024850309,0.052930626175837575,0.043701023,0.07568383,0.22677993360679602,0.068139955,0.034921527,0.2711216,0.10955256,0.1378072,0.17466039253396073,0.3350641,0.24663721,0.09372878562372713,0.13465228653477135,0.083678305,0.19883165,0.19757631,0.29682222
0.11651314699078882,0.11371289682277382,0.3564746343525365,0.38467049153295085,0.43784797,0.47799832,0.4647887578873255,0.19478004,0.28639067718344063,0.2184076,0.11987561719253703,0.41584855,0.28558257,0.44338979660338784,0.17867582,0.3096002,0.43898487,0.27208924,0.21327901,0.2643925735607426,0.37619817,0.3631644,0.3290419197425152,0.4511775548822445,0.43225667,0.21228498,0.31185612,0.16683054
0.06977040018622402,0.049721105983266366,0.06758793324120667,0.11744640825535917,0.19258654,0.24738203,0.2745085864705152,0.044896692,0.053675267220516035,0.03726858,0.045111539706692384,0.071064174,0.086708635,0.24065563443933807,0.027151927,0.03296289,0.313902,0.15198863,0.16228163,0.18788637121136284,0.34771883,0.27011678,0.12902766774166005,0.14947324505267548,0.11553413,0.21031287,0.23077846,0.2501148
0.06496737389804243,0.04970665298239918,0.08517497148250285,0.13855160614483936,0.23573053,0.2772897,0.2784153967049238,0.05857353,0.0555370783322247,0.052905053,0.058957848537470915,0.08026624,0.093458265,0.2465228847913731,0.040986165,0.036649883,0.34545875,0.17445984,0.18016168,0.20868671913132808,0.37452173,0.29185742,0.15301588918095335,0.15641951435804854,0.12646872,0.22185448,0.25111675,0.24037167
0.2501145750068745,0.17712059062723545,0.19637705036229494,0.4600697539930245,0.22266579,0.25741786,0.5147173708830423,0.19770361,0.24141849448510966,0.20342314,0.33522250011335003,0.33821893,0.32207242,0.4155932949355977,0.121598765,0.3361496,0.20490275,0.08302146,0.034343734,0.04770998922900107,0.16636193,0.16647251,0.043200376592022596,0.45002445499755445,0.35820106,0.036410198,0.15852097,0.3695121
0.3564570213874213,0.2554055653243339,0.296913030308697,0.45076762492323746,0.16017455,0.19739579,0.4351284261077056,0.26148063,0.31792898907573935,0.26435837,0.3814388228863294,0.4037696,0.39974675,0.4668527480111649,0.17843212,0.39546308,0.1633526,0.054522917,0.028698154,0.03284708671529133,0.11001141,0.11385401,0.05173579310414758,0.48585655141434486,0.43271175,0.037898846,0.13112597,0.48345655
0.08116316486978989,0.13034550782073048,0.18573011142698884,0.15032370496762948,0.33466685,0.32801133,0.18501210110072605,0.09890284,0.1388228583293715,0.14396396,0.09656438579386316,0.15482318,0.077469125,0.15361978921718736,0.09556757,0.142227,0.5339968,0.40776107,0.41610909,0.4342508765749123,0.555551,0.5012421,0.41860076511604594,0.12824502717549727,0.13334647,0.4540498,0.45825735,0.24893126
0.34150430049025804,0.28041516682491,0.203174239682576,0.17425183257481675,0.04972565,0.047746733,0.09147406148844368,0.24073695,0.21472258288335497,0.19415125,0.17379967042798022,0.2130813,0.24159291,0.35926645155598713,0.23598911,0.19043565,0.15822934,0.063679814,0.06861533,0.13954867604513238,0.2250524,0.15141174,0.0696846581810795,0.2513026948697305,0.23285615,0.15253362,0.097231954,0.46429935
0.1426720685603241,0.09015232540913952,0.06787928321207166,0.1393749260625074,0.13166669,0.19773243,0.2909480474568829,0.06539251,0.0608697566521854,0.045602202,0.08637816518268991,0.11136207,0.12732363,0.2782929366975762,0.06232913,0.07616514,0.23424917,0.07329716,0.0929191,0.12612082738791727,0.2689099,0.20454115,0.05233735314024119,0.19399383060061692,0.15701601,0.13106066,0.14859074,0.29018277
0.2872666572359995,0.1894208413652505,0.2308287669171233,0.4065191593480841,0.19917536,0.25743508,0.48436745906204753,0.18659304,0.24479590468775428,0.21197465,0.34270182056210924,0.3633436,0.33000252,0.4380892762853566,0.14053269,0.34393385,0.19026501,0.062468424,0.039939165,0.04604712539528746,0.14418694,0.13431461,0.06363019381781164,0.4707265029273497,0.38930598,0.046364337,0.1621518,0.3954498
0.08521956011317361,0.04739018284341097,0.017657814234218576,0.0910856308914369,0.1532675,0.22033457,0.2804141468248488,0.014651194,0.010174170610450237,0.009492278,0.05592719035563143,0.030278713,0.06254031,0.23710916422654985,0.025421336,0.014372498,0.26015288,0.09152308,0.12449969,0.1419615858038414,0.31011108,0.22738333,0.05776217946573077,0.14450556554944344,0.076294005,0.16258955,0.18122555,0.26420203
0.10266315015978901,0.09761550085693005,0.11938183306181668,0.15826271417372856,0.17284125,0.2478125,0.28514291710857503,0.06838606,0.10878551652713099,0.05823365,0.06938744016324641,0.15129259,0.137656,0.24554537473272248,0.07780121,0.118401945,0.34621978,0.19298115,0.17400306,0.20375153962484602,0.3695311,0.30479074,0.162304949738297,0.18694832130516784,0.16785961,0.22591406,0.24198645,0.24885887
0.05148884308933059,0.04249688254981295,0.3534670446532955,0.49755237024476295,0.5735662,0.6169495,0.6344811380688683,0.1434996,0.21448861286931678,0.2246716,0.17011983020718982,0.40563387,0.28560087,0.451609967096598,0.13035466,0.35093638,0.4819008,0.3284596,0.2312353,0.2626971037302896,0.4285584,0.402301,0.36520752191245137,0.5382081961791804,0.44943509,0.2009038,0.37324944,0.099217996
0.1084393265063596,0.06966557017993422,0.04219409578059042,0.11615805838419416,0.14912516,0.21391077,0.2825108369506502,0.038165286,0.0370172282210337,0.029245734,0.05763495345809721,0.054834962,0.08696133,0.2683642961018578,0.046012953,0.032750607,0.24035399,0.07053091,0.10176389,0.12355268764473123,0.28873873,0.20607449,0.04205167552310053,0.17363867263613272,0.107657045,0.14057682,0.15498568,0.2787991
0.15444767926686076,0.09521009571260575,0.07336896266310373,0.11483387851661213,0.13838911,0.18505888,0.2460747847644871,0.07155569,0.05440155026409302,0.046082914,0.07437304446238267,0.102740735,0.11848745,0.261265015675901,0.08283438,0.07167694,0.23646043,0.09522092,0.11747439,0.15263165473683452,0.29162246,0.22801101,0.08225521893531314,0.16794326320567368,0.14461055,0.1627987,0.16452515,0.3029104
0.08979831538789894,0.058611533516692016,0.17522616247738376,0.23944604605539538,0.32057393,0.37797213,0.39384606363076385,0.08999051,0.10613004036780242,0.09886849,0.07284784437087066,0.18948072,0.1561437,0.3354283801257028,0.09247576,0.13115478,0.36085433,0.16487357,0.16005296,0.18705938129406185,0.3393094,0.2825257,0.17538417052305025,0.2914695408530459,0.23452085,0.17737289,0.23515353,0.20977038
0.2940913176454791,0.21152807269168436,0.20814764918523507,0.25652742434725756,0.11183217,0.16104709,0.28185524691131486,0.20676182,0.1952558917153535,0.16289303,0.20693371241602276,0.24764878,0.26783952,0.3935944936156696,0.18708132,0.2198855,0.17856275,0.026904732,0.051209375,0.09008753099124689,0.18817914,0.13159743,0.043246002594760156,0.3241652475834752,0.29026958,0.08855138,0.10140088,0.42272323
