ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,Effort
0.33540058,0.004401998,0.0031809034,0.011987692,0.009405065,0.006233889,0.0024354532,0.00040490506,0.010259425,1.5089754e-05,0.05493255,0.00012504065,-0.00022318908,0.039443985,0.010032989,0.0005752061,0.0021849452,0.009926037
0.1707938,0.004579096,0.0024111993,0.01125361,0.0038970653,0.0112492265,0.0028968784,0.0041824225,0.0021828676,-1.13444985e-05,0.052890845,0.00018007336,-0.00021366429,0.054392345,0.0070465654,0.00059201114,0.0017018745,0.008606403
0.4116662,0.011350531,0.008808842,0.010174419,0.05001887,0.021232635,0.0031349557,0.017214358,-0.009582734,0.00072220643,0.056507453,9.456041e-05,-0.00031418746,0.09463948,0.023088705,0.0008648565,0.004737152,0.024521936
0.14378937,0.004134811,0.002172928,0.009900753,0.0036449307,0.010388207,0.0048128637,0.0022642873,0.006062993,7.2940544e-05,0.0449459,0.00014891192,-0.00022401504,0.059317574,0.0058472585,0.0005455952,0.0014091642,0.006987249
0.5447476,0.02140015,0.011507699,0.03761797,0.0012042427,0.047663298,0.015336484,0.01637248,0.026612682,-0.00059157773,0.021184217,0.00023476598,-0.00033336712,0.033922788,0.015286468,0.0013101845,0.0010979243,0.015396114
0.7906755,0.010278513,0.008233128,0.027941417,0.042928714,0.004013283,-0.0018610333,-0.00018470106,0.02745979,0.00061939505,0.09690488,0.000111437155,-0.00033218926,0.07902487,0.03608033,0.0012893685,0.007857611,0.032278564
0.41697276,0.0053203586,0.0038558452,0.0111788735,-0.0016295202,0.011852701,0.0027247677,0.0037257639,0.0044321152,-0.0011070984,0.070717,7.036769e-05,-0.00024637327,0.03102542,0.01286583,0.0008372648,0.0023864717,0.010067774
0.1824346,0.0041770674,0.0021994486,0.011089429,0.0015157284,0.010690058,0.0003647625,0.0020829446,0.005794828,-0.0004236484,0.054115348,0.00016111754,-0.00017163643,0.034129664,0.0063213636,0.00057750125,0.001411567,0.006933744
0.39865083,0.004601462,0.00253829,0.013805039,0.015888842,0.000117639545,0.0008426653,0.006307643,-0.0061262418,-0.0002265973,0.012336286,8.787726e-05,-0.0001706307,0.017280698,-0.0020805262,0.00087713415,0.00050552946,0.00096363714
0.47528985,0.006079702,0.0060320254,0.005166742,0.0044517787,0.0092595,0.004206645,0.0026934147,0.008826295,-0.000747537,0.07179736,0.00010355002,-0.0004409875,0.027436461,0.0115413,0.0010995809,0.0017668311,0.006825877
0.1993784,0.0040727016,0.0033823587,0.009972474,0.011163424,0.0045646527,0.0016395503,0.0041735484,-4.3324893e-05,0.0002599468,0.028474081,3.681463e-05,-0.00026331807,0.029695857,0.0008957165,0.0005175573,0.0005396969,0.0030649188
0.16420978,0.0037593918,0.0033981358,0.007917535,0.013418421,0.0037447212,-0.0009176766,0.0013744908,0.005114487,0.0005006562,0.033476114,6.805253e-05,-0.00033980352,0.0019968506,-0.0011797147,0.0004896469,0.0004502572,0.00073290383
0.6486541,0.02498966,0.011607604,0.016916769,0.040203676,0.061428312,0.033736527,0.027916532,0.006136057,-0.0013800039,0.029040536,0.00020961792,-0.00036501404,0.05802779,0.030780096,0.002070599,0.0038771275,0.026678292
0.15939455,0.0038186633,0.003908559,0.009582811,0.006910353,0.0034879358,0.0005319072,-5.06551e-05,0.009761175,0.00022102875,0.054644637,0.00018793323,-0.00032850436,0.018743511,0.0041686445,0.00044580945,0.0011105926,0.0047510723
0.11288079,0.012542,0.0072942576,0.021939818,0.028890088,0.027122386,0.0013593035,0.016398199,-0.0028133772,-0.0008998071,0.05793461,0.00021890437,-5.95156e-05,0.108253546,0.018465057,0.00075836503,0.0024335487,0.016975772
0.37200058,0.012790989,0.007286576,0.037022438,0.012062056,0.015242559,0.0019328902,0.008350321,0.01723682,-0.00027631014,0.019016782,3.113914e-05,-0.0003030734,0.041187793,0.0058168415,0.0009886759,0.0005260955,0.008418968
0.13119215,0.0055857943,0.002411917,0.013944774,0.004332258,0.013745805,0.0041478197,0.0052575255,0.0026760537,-0.0003789448,0.058090743,0.00021128624,-0.00016074187,0.07103994,0.0109338565,0.00068288535,0.002392477,0.011659293
0.102996215,0.0026537217,-0.0008663407,0.012535813,0.0016571737,0.00200225,0.010972514,-0.004292027,0.014629872,0.00122231,0.02988549,0.000104555715,-0.0003918301,0.039905846,0.0042456565,0.00065484457,0.0018791066,0.0047059357
0.5826247,0.0060764863,0.0067082094,0.0029717488,0.01839241,0.008683275,-0.0009887109,0.0021235875,0.010341171,-0.00081044494,0.09473896,0.00020424709,-0.00042513665,0.04740312,0.016383164,0.001201502,0.0034841325,0.0114301825
0.17869891,0.0032324,0.00198989,0.009279934,0.004018267,0.0058175656,0.0044022445,-0.0011982254,0.01069268,0.00082887494,0.03816224,0.00014136259,-0.00033566705,0.022619814,0.003688728,0.000473889,0.001606583,0.00597429
0.37826532,0.003412276,0.004003416,-0.004378657,0.015234636,0.0049864156,0.011388961,0.00631541,-0.00787784,0.00010513427,0.047538906,0.000115099334,-0.00031102137,0.0072687324,0.006084068,0.0006555421,0.0020126333,0.0070595862
0.15945463,0.0049728164,0.0026732318,0.008893192,0.0051084515,0.013485531,0.0030917374,0.004986309,0.0016751894,-0.00089608587,0.045325946,9.9786215e-05,-0.00017211147,0.046077855,0.007073347,0.0006992193,0.0010576046,0.005953938
0.21322167,0.0046996037,0.0019772607,0.013701907,0.0041453103,0.011532502,-0.00063834176,0.0013519329,0.0087970095,-0.0006542159,0.07915746,0.0002718354,-0.00018313869,0.07570596,0.010597024,0.0007772445,0.002786253,0.010728764
0.38637027,0.0026436006,0.002084111,0.004953155,0.010854671,0.0034065165,-1.2348639e-05,-0.00015633111,0.005438489,-0.0006547483,0.088102505,0.00018984657,-0.00018302104,0.057428613,0.005940174,0.00064506463,0.0021033767,0.006132791
0.32110202,0.0051668813,0.003606844,0.014034428,0.00781306,0.008678008,0.00406666,0.002549114,0.008087985,0.0005071835,0.048818577,0.00013139119,-0.00024343198,0.039379414,0.008712059,0.00048627175,0.0020245763,0.010514388
0.18699296,0.002473519,-0.00015702914,0.008982496,2.3260247e-05,0.0062428243,0.006039586,0.000980796,0.002590694,-1.8784951e-05,0.06729144,0.00015577732,-0.00013153994,0.08703547,0.0022584859,0.00042163781,0.0013767278,0.005644466
0.3376152,0.004147852,0.0018171244,0.014855452,-0.000644865,0.010129465,-0.0006373257,0.0010009236,0.0072887586,-7.530261e-05,0.06295743,0.00013835254,-0.00019838345,0.03065414,0.009271971,0.0006294761,0.0026156188,0.010743425
0.1869479,0.0033543177,0.0026061586,0.010641534,0.00615671,0.004686488,0.0021149404,0.0017028281,0.004178385,0.0007531904,0.04926787,0.0001798562,-0.00023794257,0.025108969,0.0039038816,0.0003229902,0.0014928071,0.007237311
0.11845663,0.003703901,0.0034589528,0.0076638046,0.000821732,0.0039036204,0.0066402224,-0.009418681,0.03304797,0.00047793836,0.018079445,0.00011468727,-0.00058827,0.061757587,0.0030259793,0.0009338686,0.001065608,0.0007584472
0.08336726,0.0034393605,0.0035388987,0.009412183,0.013393413,-0.001460595,-0.001775631,-0.0029950042,0.01447715,0.00081502536,0.073084965,0.0002707666,-0.0003090165,-0.0025366042,0.0035528531,0.00035291002,0.0013954423,0.0041480972
0.6236366,0.013816637,0.008308428,0.029147256,0.006286202,0.029302292,0.006741682,0.011014231,0.015196225,-0.0010734632,0.055948716,0.00013908255,-0.00017684282,0.061538413,0.022864655,0.0011737912,0.0029904158,0.019913528
0.14662613,0.0044994773,0.0030832812,0.012427179,0.015450556,0.0020929608,0.00042843586,0.0032458669,0.0017753049,0.0004104771,0.011334583,-7.7355115e-05,-0.0003915637,0.01797667,-0.003100764,0.00068272353,-0.00010884041,-0.0018392801
0.5317956,0.004047377,0.0045435755,-0.0052210977,0.014064492,0.0069096126,0.012408472,0.0038190465,-1.8992228e-05,-0.0008147041,0.07236802,0.00013286536,-0.0002928839,0.011358665,0.014177167,0.0008760893,0.0031482633,0.010635197
0.17397478,0.00479512,0.0025362426,0.010930134,0.008406259,0.012552895,0.0013057534,0.005659708,-0.0009830312,-0.0004441965,0.054985527,0.00019934104,-0.00021531065,0.0597431,0.007991957,0.0006846828,0.0018547475,0.00939603
0.1708883,0.0034327516,0.0027239858,0.010893831,0.003463496,0.004248053,0.0046090926,-0.0015525573,0.012976652,0.0007793516,0.03389615,0.00015234729,-0.0003272457,0.055724904,0.0036712105,0.0005357812,0.0013843236,0.005872884
0.10509605,0.0048384676,0.0014311601,0.0131081,0.0058131698,0.01091035,0.001779896,0.004388732,0.0015028168,-0.0010657547,0.08202385,0.00034379028,-0.00012804414,0.128437,0.010442457,0.0008956082,0.0027554855,0.011355792
0.95316064,0.01410408,0.007905055,0.026636325,0.011630258,0.024794169,0.014993397,0.010294125,0.015284849,-0.00042356993,0.054370396,0.00036794937,-3.1824748e-05,0.04399108,0.023968726,0.0013519118,0.0032966277,0.021256197
0.26088032,0.0038466156,0.0029135179,0.014297854,0.01634486,-0.00028127246,-0.0029694384,0.005014987,-0.0037493773,2.4284178e-05,0.020424176,8.626989e-05,-0.00015437044,0.04647828,-0.0019276715,0.0006019367,0.00017409772,4.803203e-05
0.83447313,0.008900683,0.008254806,0.014161628,0.025941897,0.008447842,0.0021475353,0.0032242062,0.013591012,0.00086714653,0.13496986,0.00026877073,-0.0006604855,0.08354148,0.029852666,0.0014481349,0.007596584,0.02646053
0.33112046,0.0045282566,0.004699901,0.003917444,0.010495764,0.0056303674,0.007087428,0.0036246134,0.0029491356,5.657738e-05,0.050223924,0.000103657054,-0.00033748843,0.027747761,0.007139682,0.0006697751,0.0013909044,0.006234308
0.06875701,0.009424212,0.003107558,0.02510593,0.002958795,0.021858057,0.007414106,0.0099645695,0.003067328,-0.0012719716,0.054995194,0.0001279172,-0.00011252736,0.06658052,0.016330805,0.00084050826,0.002159088,0.013599686
0.36381423,0.0030524032,0.00074444374,0.012616607,0.007320655,0.00026188884,0.0019638224,0.003964722,-0.0049712593,-0.0010133997,0.032937646,0.00012043129,-0.00014163242,0.015104691,0.0037761074,0.0009215198,0.0014800483,0.004430203
0.030879617,0.027981099,0.014685709,0.060118288,0.07132636,0.038113724,0.0017969185,0.03170243,0.0012041429,-0.001453909,0.043567587,0.00017817384,5.278713e-05,0.092522725,0.04374363,0.0015020382,0.0057174545,0.039354555
0.37208176,0.0045444854,0.0031909517,0.012846524,0.015107943,0.008169698,-0.006462711,0.0015180393,0.0084394,-0.00031325512,0.073820814,9.6286974e-05,-0.00025572052,0.06063599,0.0059997924,0.0006747929,0.0011514013,0.0056223483
0.40502548,0.004730283,0.0035762428,0.011527835,0.0064054797,0.0070769987,0.0017341683,2.9086368e-05,0.011717468,-0.0006890716,0.0609354,9.3616494e-05,-0.00021722258,0.035114422,0.011707201,0.00073868025,0.0022014293,0.009546472
0.38657838,0.003931391,0.0037619765,0.0006014686,0.009550236,0.007908706,0.009914962,0.0040852316,5.043694e-06,-0.00030572142,0.06318797,0.00012482557,-0.00026334188,0.02222767,0.010763781,0.00066122506,0.0025145472,0.009274144
0.42016035,0.0050641177,0.003689976,0.019128922,0.0070872707,0.0031595554,0.0023536645,-0.0006641799,0.014486811,0.00086244475,0.07793617,0.00020683596,-0.0004581358,0.07534969,0.01057428,0.0007613946,0.0031492768,0.01185573
0.07923666,0.004120166,0.0005259111,0.01112416,0.0021694826,0.009904891,0.008422278,-0.00039243535,0.011222462,9.744329e-05,0.038683157,0.0001246418,-0.00030305856,0.05726676,0.0071046064,0.00075639674,0.0016397034,0.005710033
0.38567883,0.0050149374,0.002421426,0.017100625,0.002036189,0.010682857,-0.0018839112,0.0008942394,0.009606626,2.3813569e-05,0.08157803,0.00021091785,-0.00026513703,0.056313112,0.012760385,0.00080477935,0.0035868862,0.01370982
0.11673648,0.0045815753,0.0023766265,0.009018078,0.0051202793,0.013530433,0.002853121,0.0038040248,0.0038815178,-0.00027932634,0.054546364,0.00018546777,-0.00017073077,0.052822113,0.0069015506,0.00053262734,0.0014067639,0.0074228114
0.22563618,0.0053075626,0.004391808,0.016947953,0.022475414,-0.0027390579,-0.006387295,0.007188984,-0.005821203,-0.0008065639,-0.0063959025,-0.00014106999,-0.00025900212,0.036303848,-0.008254371,0.0009464347,-0.0016009044,-0.008610956
0.3032963,0.008842241,0.006147559,0.015602201,0.019731695,0.016485747,0.0014318775,0.011197768,-0.0013633117,-0.00039913936,0.025951082,9.8981516e-05,-0.00014957695,0.055213444,0.0053648,0.0007132306,0.0005101701,0.0060099
0.39302373,0.00413217,0.0027158326,0.014239679,0.007826458,0.0010947292,0.0039839502,0.0023309547,0.0013741327,0.00083405676,0.12933344,0.00034161675,-0.0004670218,0.083550744,0.012883537,0.00071658916,0.0048274095,0.01461933
0.18304193,0.0038695284,0.0036636402,0.010098607,0.0062561417,0.003353881,-6.141397e-05,0.0013637214,0.0054687154,4.533457e-05,0.07372019,0.00021970924,-0.00031347346,0.009040106,0.0059361802,0.00046288065,0.0016025393,0.0058441022
0.4288184,0.007888555,0.006115014,0.022511063,0.0050308765,0.0121695055,-0.0026460073,-0.0013019957,0.027182087,4.0647865e-05,0.031838026,0.00017413155,-0.0004782988,0.007245071,0.006270057,0.00087728957,0.0017251264,0.0080617275
0.39379933,0.0048158295,0.003485127,0.013471683,0.005266205,0.0071619255,0.0005055601,-0.000225408,0.01260186,-0.00063847576,0.059399184,9.0464884e-05,-0.00021143764,0.037350133,0.011340283,0.00072071084,0.0021066095,0.009572515
