size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,effort_D
0.3634873077436705,0.295581027865674,0.38111549723068794,0.07437309543018683,0.208004676628466,0.07432110890623578,0.05798079965819143,0.20646792343342146,0.18306644329554742,0.37649860334624585,0.1451279441447324,0.4198593458867508,0.5766798484393865,0.09434682379904544,0.06560732388358803,0.28982470273142585,0.2658070374884353,0.1545447901936423,0.12840413407486184,0.05411788876963537,0.2858261666062896,0.47397426413106897,0.11169291907843976,0.6863288089878793,0.27625577379336014,0.610428273842186,0.31881207715542637,0.1376976289861299,0.2552581442645681,0.1508053057017564,0.3183261419910018
0.5941001619951618,0.9680688717057525,0.9999999999999999,0.06846827125106988,0.8038891855539829,0.19174325300403527,0.003945784622206211,0.02658629709198787,0.02094830407010953,0.9254046803227167,0.36186669057167425,0.9329286817074762,1.0,0.46054740016910967,0.2474999535517624,1.0000000000000002,0.9218718323171728,0.6410298466476437,0.42266273066155136,0.06460877782223814,0.9779075573817793,0.8976372958347023,0.4425185869670282,0.9475757972916027,0.9992849573693248,0.8825013376906999,0.9757535438103951,0.05647981871440896,0.013079246775959008,0.0,0.8891002140988915
0.38312982248508154,0.4425316302524295,0.4941849972480994,0.006681673549620876,0.312790698357153,0.06213259051546138,0.015152995405135358,0.14386454047039676,0.13042519853575202,0.4712807468803188,0.16843122685131628,0.5521633476219435,0.6519838411510097,0.15630251556112004,0.07532106113221587,0.41214777607700454,0.38695741619452634,0.22996435912008362,0.14413652848113523,0.016492926708488523,0.39570017457708234,0.5559352906769572,0.15414441912341426,0.7447278820085164,0.4586943984161513,0.6903962440690304,0.42842808978906344,0.09998551039371947,0.17195085082145356,0.1135095297987422,0.49998426828299525
0.3027435707385663,0.21974731640204642,0.2866518900585705,0.022313930085203076,0.13935277132304302,0.016735442280298274,0.03905411108048036,0.1962308276764685,0.1660628337372368,0.3433767441062732,0.10718285058902682,0.41125427196708225,0.5116553979212948,0.05455558211285835,0.010477238473663553,0.21166975920374514,0.2731781844228069,0.08626856160460084,0.0848761513241773,0.017438648797263326,0.2110744561769619,0.4695072047500571,0.06300804772759666,0.6331843837061699,0.17587913819889872,0.6342979041505716,0.16292785541504262,0.08646129711949144,0.2412189711102137,0.1723247654015667,0.3169373414866646
0.35160943777982606,0.1555312265578721,0.15129152696564305,0.28538860022778334,0.15298010381324956,0.20899397104928186,0.25323032381824434,0.42980469333151405,0.3881705957231911,0.15425397244133582,0.21060016898886696,0.1762130408280741,0.304511098132197,0.1707869984048678,0.22284871593381111,0.10938884193769438,0.053632098596727185,0.18029594130162852,0.25173881934292464,0.2603823477283125,0.1122995875345742,0.2696824969601782,0.16206063988506242,0.487895524247739,0.17054715867961273,0.4557767394148317,0.2452851717698371,0.3422516822349006,0.5292414009113988,0.3751421550390223,0.11509062327109543
0.3192171419948963,0.26831423696627615,0.2758078882052326,0.1908597655966031,0.25387972550452464,0.17948985147251473,0.18947483328887166,0.36091347757994907,0.3320241510012651,0.22899390688969828,0.15527839859579468,0.29881118810714746,0.384631815153619,0.18481497592925103,0.1687094020442868,0.22791415491575823,0.14859597657777762,0.15477009567859923,0.24469889101224596,0.17855491950579072,0.2102270843544785,0.29633738196589066,0.13355057628535183,0.5773912660219693,0.27191928967178997,0.5624648298728131,0.39689393008886165,0.2585292078489336,0.3575775840340912,0.23438477607913993,0.20875661285597844
0.2705568837819842,0.11021300191355277,0.05951524943147116,0.20883738822236933,0.07307036836548414,0.1273954948364156,0.2092225227392292,0.40844493218371614,0.36579144301721944,0.09580364663002038,0.11580687438906095,0.1576596376407526,0.2665083451087206,0.08704560447090062,0.1155266689810045,0.005510645671170988,0.023886414876232442,0.07321855952542566,0.1513885821560812,0.20069019596358528,0.021369412809929655,0.23063156753945271,0.07468861872037713,0.4407335266209985,0.11118131348777494,0.4687853710080274,0.10745267274117337,0.2822462703298516,0.4573023303580017,0.34972549799753055,0.12089312268732827
0.5424241222711486,0.44406075130000855,0.5290444482304226,0.16211108149906042,0.3095728482005373,0.16383615576284483,0.10042019069153922,0.23988736416699472,0.20865958536076792,0.4384245710032337,0.15795698810645525,0.4514934244074001,0.6694213554003132,0.2265655841318344,0.1686625878104599,0.4487353781210152,0.2464163372101153,0.28298136524151596,0.27041018341734224,0.13291512259041316,0.4050262408601592,0.48257216361327476,0.1652455671474496,0.759060978099221,0.4828479628646511,0.45539471609623433,0.5843496008121625,0.21408184533637453,0.29956944961754967,0.11796974793320113,0.34406328323439794
0.4856833624297656,0.2342141112002804,0.2762335692914415,0.2051310225974081,0.05874750292168396,0.1323242548492221,0.1621374067482803,0.35239737467549254,0.29516821139400307,0.310982733870024,0.11875648306445291,0.29470388240536854,0.37081625561557546,0.12316110281308765,0.1653483263808263,0.22362014282037473,0.09377779230649325,0.16272101989175947,0.13879189565836336,0.15206078173388649,0.17617354682896563,0.4010723745762099,0.06438371983918051,0.7196500801903387,0.2554300228646074,0.39532782081189954,0.32630568889668743,0.30498262102233126,0.46766548607777286,0.28687179605325464,0.24724559482706052
0.4041931210813851,0.08788740741257112,0.21183365632816,0.1908386892670901,0.05010716035944324,0.12624001039367594,0.15007348021933414,0.3378258140081489,0.29578314465764693,0.21597519772532414,0.07264839627887404,0.22204249349876778,0.41606614966989053,0.059694768750274824,0.11668987126571478,0.13198047654050604,0.05818951658707755,0.08031190488282813,0.22820809624316085,0.15465627472229437,0.10113416653448876,0.3215312696287179,0.08240540985878758,0.6372753861809457,0.16680838112340163,0.44958475693064237,0.21852374948299846,0.25817373337982313,0.4386992000626858,0.25280822195524266,0.12303142441111523
0.43611194935338987,0.1464345463959837,0.24777958036470707,0.35325533544755827,0.24816921793850566,0.29982348537693326,0.28931334687996346,0.43478888739323784,0.3970773426197503,0.254570106192918,0.21306992816407294,0.20421505756568925,0.5208345179367887,0.17972558001440317,0.3065081806659172,0.24759372208922398,0.1334341707251589,0.3484559611800553,0.4804500607495117,0.2903506498759159,0.24055636615462123,0.29662548183513804,0.2560120365834356,0.6894441233658674,0.4102514753766244,0.5590486006028558,0.4253216789702583,0.3967373897756679,0.5387799912440636,0.35407883879588314,0.19217502372102047
0.26208451628979595,0.051043822755734214,0.1612646824219611,0.10918395585978605,0.1325808144325471,0.07892968337955325,0.13326869692299043,0.2800705679073128,0.24373476384434828,0.24206237295940503,0.13979987135557848,0.2751195373620161,0.4143994592859236,0.021867820818435885,0.07146226398772043,0.09436954439168033,0.2154898617547512,0.06856755004831494,0.09797225112016139,0.07157456488441226,0.09735356883299862,0.38350076898066493,0.0814449954954023,0.635020339552971,0.04426080626083656,0.7120816964135679,0.04066595310012905,0.16337532781080696,0.3805840365464802,0.2812521284922084,0.17386239936275888
0.12200943222277916,0.33034822011924814,0.04938048078329066,0.6087267828631312,0.5168175260765279,0.5591791084020187,0.6130302294606197,0.7273995832706702,0.701652439572063,0.036267924695504175,0.5539743710657594,0.0631533709703885,0.1274376565531052,0.5575964118220751,0.5730027484047759,0.28869927527439704,0.20397638472649765,0.5496400074374594,0.5810078159045745,0.6279453733402696,0.29631248154273276,0.071858389632768,0.5354067425177538,0.21616837626810428,0.4906426438607892,0.5630298061907542,0.5434653765651045,0.6961318236051914,0.7433624194396735,0.6861134133629949,0.10591852257755474
0.2676455352226433,0.06116435609091003,0.16460240996492118,0.14458971042367433,0.14499225080687583,0.10520553803513127,0.15470651289571363,0.3024196916577304,0.26619723162840625,0.23758642518870127,0.177704527462551,0.2732221119082722,0.4290542277399764,0.030875234810146118,0.09199138687304131,0.09530615225396627,0.19196381826054704,0.13136547344676475,0.13058493320180242,0.08981044145716784,0.11668052751676322,0.3763737072833643,0.09918109098330952,0.6568587166786481,0.10380387713510736,0.7064204744087067,0.045236592427337796,0.18918814681162036,0.4128957745721073,0.3119383493619668,0.2154662741072181
0.2743549511969071,0.17794413617172405,0.2576296824482992,0.028701330178326212,0.1329266294935192,0.019765075083481964,0.05111321366013254,0.20679189430003223,0.1768997371328132,0.3109777623866699,0.10192867745096068,0.3732268102110015,0.5157572999579447,0.04303853577311487,0.011562816303847812,0.17920106879304315,0.26325029845052655,0.06749337792066579,0.0777850931576416,0.021678100922843738,0.17651957727164685,0.43759748360196615,0.06492270795625499,0.6447292792381605,0.15786321060511316,0.6468231232382943,0.14017094514143907,0.10091300651393462,0.25951010311444245,0.1819757597750966,0.2578943182850142
0.4554102945221506,0.09103207782045997,0.23421740844775205,0.2416894035483876,0.1267864391589819,0.18504969476310307,0.2046499188520544,0.3630988656679177,0.3186426600890298,0.25571621191115385,0.17640409479418667,0.23536200510843278,0.4462304782649109,0.09201487587355175,0.20281788015992674,0.18674010797352297,0.11466643433192852,0.18558448246223758,0.2907875898958163,0.1841086390553089,0.17105995674188273,0.3617925433401415,0.18215775228356762,0.7421361821247734,0.21071119278486944,0.5508143100521655,0.25076556331231914,0.30185835088664226,0.4948569068400176,0.31769112622509194,0.18616556553736882
0.22589176986420717,0.07521360682691752,0.10264257572994309,0.25182388596607486,0.17545480163478222,0.19375563570784488,0.2622834941697837,0.42208002448560056,0.39368117607932873,0.12820429719735044,0.22865595960969826,0.1664566001350497,0.2753365772544631,0.13720625715369264,0.2118307015238376,0.08222741137481698,0.06745147919549516,0.1553117109996347,0.2196918814531993,0.22589392841492,0.08048208545544672,0.2622736517242186,0.18834596879707516,0.5243158136976758,0.087764089451347,0.6257901412340664,0.16063573263814912,0.3297686299281963,0.5034869219808913,0.39734668488305264,0.09982708985495506
0.31084258208692167,0.0286036768106398,0.16342445949776527,0.12849437334501582,0.09577866620348452,0.09162512547425017,0.14269217303579068,0.30251499305653423,0.2673804342703542,0.216693503444358,0.11972694387352345,0.23569618513714893,0.40839683262014903,0.014281727299924302,0.08591052733203297,0.07908570451726965,0.13089644684517437,0.05403583382445093,0.11279946576325611,0.08763707253085141,0.06522297273169736,0.35656537874129357,0.08243567015402131,0.6682706361762322,0.06280181050840716,0.6377469302924388,0.06791462268289322,0.20102030574263005,0.41988120130764717,0.2872762619752474,0.1469921972870731
0.3489493447657668,0.17917966468266855,0.2938814846647785,0.10742955957178699,0.13774006429725183,0.07990327849328821,0.10198357971193527,0.2562735698589573,0.22826894616316282,0.295062452454055,0.11465853056214165,0.3227205415977303,0.49731813851690576,0.06275426178825147,0.08820086464525717,0.19241748505369288,0.16319344471838565,0.09450743539540873,0.18093343031075598,0.08046706138565397,0.16153286075489443,0.38396707459284146,0.08383019430477961,0.681145750960698,0.21530262350164514,0.563279504171054,0.2916312181182398,0.1933841444990908,0.3187311567753516,0.187797404222399,0.1981026005034895
0.4508201540897161,0.4738083694454416,0.5466091516626559,0.09420195975064671,0.36286794852006177,0.1236376860460261,0.05166027892439558,0.17196958272166618,0.14807658824625491,0.524770927685315,0.23098312007458638,0.5606971698378149,0.6708107653128731,0.1941592294915174,0.1332497992610977,0.4996004955447532,0.4266927079862401,0.32656670811681254,0.18912950360064795,0.0691324537469306,0.49576090509487963,0.609896755616292,0.18549161758632998,0.7819636907566209,0.48551449626135673,0.6534854797980627,0.45330116435008205,0.12927644791125276,0.21839239854050652,0.12477479620549933,0.5020202099394321
0.3031342926539304,0.026706364056426485,0.17547104106689834,0.15395219392662876,0.11958922040661502,0.11432598867522392,0.15167488137188034,0.3032996455974063,0.2718506978331517,0.2326230967501638,0.1313442214620037,0.23408636734474716,0.46441605634988326,0.016558158897442138,0.09122718692809784,0.10070633151984743,0.17227008202473187,0.08886913897827087,0.192724646791548,0.10110112046011109,0.08837090114519225,0.353421771085161,0.10470947919481338,0.6823814448450042,0.11683882288019248,0.6379054797417859,0.10888661060072441,0.21610960298252946,0.4081341069558667,0.28045089541138135,0.13365428384425188
0.48462163536428887,0.17836278295064578,0.3199217700766843,0.35759980963387705,0.2835504591405129,0.2964470873733851,0.29961503766889636,0.41848156766556577,0.37912028389957525,0.3277485180544537,0.34327637780523296,0.2643441301860828,0.4424745359457889,0.19153462627195053,0.3675305577499058,0.30150456339497206,0.14764144932168127,0.39342811340206574,0.40434280760144814,0.2730994180840452,0.2997782157518239,0.3685470818956224,0.3319614270089866,0.8264097121969585,0.38272915194396245,0.6138597101515268,0.4649117274744007,0.41646190270824646,0.5722205693194848,0.3932317290166874,0.25290990108387945
0.3911597679516018,0.06250606156812777,0.1810804546019907,0.2025570255736702,0.08433974294569219,0.13241806086796476,0.18257552688277223,0.3544789697947334,0.3114351599992533,0.21068817593548084,0.13286157005754307,0.21787167239618208,0.36868338403284734,0.060137892477813454,0.14302522349587704,0.1107194513162183,0.07842237417200942,0.11025361224894137,0.18458582096984277,0.14885071213281786,0.09415507573172865,0.3372238721463602,0.10676841297033052,0.6700033864511354,0.11537494258073366,0.5439606473305751,0.1613113915800819,0.2753176703410342,0.47048737536374985,0.31693946425769276,0.15592746860129134
0.21883662727647868,0.12821977177666327,0.14064930663984407,0.33093893569924315,0.27490770752953275,0.270911627460958,0.33447851340331075,0.4714108275498552,0.4445917899352747,0.13902722347121294,0.31446870516328246,0.17057570016633053,0.2604357302036993,0.2102085423375423,0.3108462331224539,0.1517696120701872,0.09912663557365659,0.24247498772384468,0.2928823591341285,0.29698632093659405,0.1616040228426469,0.2573333788710691,0.27460548399997636,0.5395914783676776,0.17005416300825577,0.655533999190509,0.29527607254314614,0.3939640707450267,0.5458818755638596,0.4409996632493258,0.1262688515570982
0.3698214133289977,0.10025351919502418,0.13082707312688416,0.2266289722484798,0.0855688154356784,0.13990278355633856,0.19747505904969853,0.3908008211249408,0.339759831821252,0.17185791085465613,0.14672610120682011,0.19761036109989033,0.35872498417753296,0.08767854303992698,0.13934512563143658,0.07480086398690095,0.06630916673249015,0.1403542992771133,0.19108357823926442,0.19180899737069224,0.07660554030709449,0.28509808827782834,0.08662526555557648,0.56363360201965,0.16641276683929557,0.462078062654025,0.16128371789890583,0.2948427745437589,0.4725253403867622,0.3382163137923015,0.19062800377453368
0.32817689503830894,0.12474393935144545,0.24383436850350168,0.17224128410283188,0.15695171855320167,0.11798376606805078,0.16352260378804856,0.30993048392155115,0.2822171976230036,0.24476237224628822,0.16154653530401852,0.2789033490243692,0.4254392973865856,0.07137937097021421,0.12435675845282068,0.15944007850350123,0.15326605446837277,0.14552846985825352,0.21159858219766803,0.12197649101629303,0.13951895834034683,0.35868320428393197,0.1205846704892965,0.6822863141082964,0.19891935952595458,0.575368056335634,0.23472247859927065,0.2525602127671725,0.3890061435672531,0.26595593342788626,0.19052800541480616
0.3325840355105465,0.07307978833113987,0.16320682683840973,0.16481416051693268,0.07907696442727824,0.13015105630371804,0.16003738866611816,0.3443614443060778,0.3103407554968523,0.18061359758475948,0.09112566260332783,0.2017641950120628,0.3914023777249538,0.06457960385757569,0.12287347590555564,0.08893736655452522,0.031618241849893314,0.04554589155042649,0.1880751696138187,0.1386576964629216,0.06754799911564818,0.2885516021826211,0.11518943173535917,0.564138098584872,0.07195765637780865,0.5258826634854255,0.18798410768671592,0.22740108117434918,0.4249366497003051,0.26677937892731135,0.08147354475419472
0.3019921873284574,0.029837524256971948,0.15837850967814684,0.16403300794555167,0.11874113163536204,0.11515009736337811,0.1644048864653237,0.3183695971255884,0.2825635883200014,0.2201833164717774,0.14292636658505092,0.23625986665651644,0.4290726162170422,0.024808714583533426,0.10552459331706487,0.09140954916598948,0.15196216460588846,0.09525006954050197,0.1698381902664639,0.11131781075716711,0.08636266742334414,0.35284826831956817,0.10180582158455082,0.6719916998896012,0.09597334167575322,0.6445700182975221,0.07690766666248888,0.22508075672847982,0.4329475896034304,0.30570203730543893,0.16980729082670384
0.3640181156678084,0.07625206521293798,0.22053450491982055,0.14588039004325,0.08931447176537888,0.10821247333913853,0.13344430926731898,0.3002588098724075,0.2642275891764982,0.24569924092180667,0.10688161484678632,0.25855884156104464,0.44276352368031135,0.03927745052291967,0.11209905521888947,0.13684857765267933,0.12928684599559997,0.07726668568104123,0.17762977752611703,0.10649986296640336,0.12350538056289978,0.36929042878555574,0.1051962083503527,0.6820116232517017,0.12469827983128112,0.5715223352949192,0.16306536152506046,0.21308764734124436,0.41064846559206286,0.25059493080309125,0.15414179144683612
0.24843053940196322,0.026799323844967665,0.09376415879967728,0.2121116423183921,0.11812211835893038,0.15910355318329528,0.21539658954903268,0.3814139681501887,0.3552122169331068,0.14581263211287532,0.1482108701821997,0.16489617634107842,0.3345324699428635,0.07219410495837844,0.14928196081940764,0.05698006732310873,0.07411024517160664,0.048693315218248656,0.18683233813281103,0.17043659120640742,0.04147348832146458,0.27611348398774355,0.13735473758744665,0.5310689926709495,0.03132773170556713,0.618569769325089,0.08619379096845348,0.2661419327753894,0.47702206139425213,0.34645868645231165,0.08110301278629023
0.2881584357792574,0.13149550353387157,0.15190861409048453,0.29952556929687124,0.20643711983872537,0.221119191644227,0.28745118479518483,0.4454863553610179,0.4046259953992592,0.15904897865432266,0.2698942520382572,0.1902389493182074,0.2617684628333252,0.17375980899428026,0.25101420858245255,0.11702375581829116,0.06895566891383187,0.19650963409917177,0.2131453363395458,0.25482403994527286,0.1367770843768364,0.27472656316637134,0.20428834820470437,0.5889400573934289,0.17861469431537397,0.5858505657625058,0.2552397458232545,0.37355521993470414,0.5468451246503951,0.4216813187607916,0.17971416200419138
0.25666018329700546,0.043611705012303104,0.11083730254911536,0.16378296858763455,0.10823068511930078,0.12027864950266576,0.1793418218878734,0.34506508678967374,0.3093295961766356,0.17601207954056425,0.13586643027635775,0.196613327389215,0.3336496211943447,0.04329610460491615,0.11373947654619532,0.04278021089631606,0.08780321659214224,0.04419394928236192,0.10728991952085032,0.12314423756072089,0.04479647036044754,0.3088064251158479,0.09269425678309884,0.5850109910028467,0.04084274898868473,0.6440469148837991,0.07537396317695866,0.22566539992039264,0.4478900349607611,0.3168048598095498,0.09170609707602295
0.34533302214548645,0.0482231659849191,0.16314649818110952,0.1533181453417509,0.06980180730117574,0.09663326873375022,0.13586915856434867,0.31867817218634586,0.2779765065224596,0.20298216637765332,0.08566095090620407,0.22447431556238595,0.44590818538531884,0.02352887197297862,0.07628283244920198,0.08908162762923771,0.10484172406405651,0.07866460401073283,0.1714463505532462,0.12153852028100685,0.06501420079705372,0.3297583202980061,0.06717777224815435,0.620274343062605,0.09753398937236868,0.5148284577284907,0.11402138192938699,0.22472315931104325,0.4140015878541647,0.2711584841487236,0.16302134641925192
