AFP,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_AFP_PDR_AFP,Effort
0.004047377,0.014177167,0.0008760893,0.0031482633,0.011210721,0.010635197
0.00479512,0.007991957,0.0006846828,0.0018547475,0.008906549,0.00939603
0.0034327516,0.0036712105,0.0005357812,0.0013843236,0.0058410116,0.005872884
0.0048384676,0.010442457,0.0008956082,0.0027554855,0.010125762,0.011355792
0.01410408,0.023968726,0.0013519118,0.0032966277,0.021459553,0.021256197
0.0038466156,-0.0019276715,0.0006019367,0.00017409772,-0.0001272969,4.803203e-05
0.008900683,0.029852666,0.0014481349,0.007596584,0.026070392,0.02646053
0.0045282566,0.007139682,0.0006697751,0.0013909044,0.0065241484,0.006234308
0.009424212,0.016330805,0.00084050826,0.002159088,0.013958804,0.013599686
0.0030524032,0.0037761074,0.0009215198,0.0014800483,0.0046154186,0.004430203
0.027981099,0.04374363,0.0015020382,0.0057174545,0.038433164,0.039354555
0.0045444854,0.0059997924,0.0006747929,0.0011514013,0.004745393,0.0056223483
0.004730283,0.011707201,0.00073868025,0.0022014293,0.009782568,0.009546472
0.003931391,0.010763781,0.00066122506,0.0025145472,0.009750554,0.009274144
0.0050641177,0.01057428,0.0007613946,0.0031492768,0.011191495,0.01185573
0.004120166,0.0071046064,0.00075639674,0.0016397034,0.0057820906,0.005710033
0.0050149374,0.012760385,0.00080477935,0.0035868862,0.013464128,0.01370982
0.0045815753,0.0069015506,0.00053262734,0.0014067639,0.0071556717,0.0074228114
0.0053075626,-0.008254371,0.0009464347,-0.0016009044,-0.008304039,-0.008610956
0.008842241,0.0053648,0.0007132306,0.0005101701,0.0059029297,0.0060099
0.00413217,0.012883537,0.00071658916,0.0048274095,0.0125870835,0.01461933
0.0038695284,0.0059361802,0.00046288065,0.0016025393,0.005012408,0.0058441022
0.007888555,0.006270057,0.00087728957,0.0017251264,0.0070448457,0.0080617275
0.0048158295,0.011340283,0.00072071084,0.0021066095,0.00975042,0.009572515
0.0046330607,0.008273348,0.0008112438,0.0019516307,0.0053293584,0.0055725016
0.004724785,0.002646231,0.00071724015,0.0010959029,0.0038598063,0.0041467864
0.0036093453,0.0054314956,0.0006717935,0.0015429077,0.0049554063,0.006260339
0.0043406403,0.007760275,0.000686099,0.0017882889,0.0075223586,0.008116307
0.0045144386,0.010835223,0.00066858815,0.0029819824,0.010401312,0.010356132
0.031836092,0.049789112,0.0016803165,0.0069794934,0.046011634,0.04612124
0.0065887435,-0.0038641756,0.0008868788,-0.00093593635,-0.003681207,-0.0040022666
0.012492384,0.041875895,0.0016988355,0.008355956,0.036020815,0.034447975
0.006646974,0.021152768,0.0010064739,0.0054609533,0.018075109,0.018748721
0.002932097,0.004972916,0.00042404063,0.0019649959,0.0048885187,0.0061663752
0.0054924497,0.015796207,0.0009848963,0.0038520433,0.013477936,0.013621662
0.004219837,0.00507519,0.0004184933,0.0016839152,0.0076277643,0.007922314
0.0067709815,0.014800687,0.0009898124,0.003011886,0.013453665,0.0137633225
0.0072712917,0.018594038,0.0011815458,0.004184016,0.015548573,0.015589956
0.0061257016,0.0111929495,0.00081522856,0.0014710436,0.008266423,0.008169554
0.002810754,0.0027871367,0.0006210167,0.00011487212,-0.00077865645,0.0002028197
0.0050944,-0.0034836028,0.00089535327,-0.0006796301,-0.004132934,-0.0043491907
0.005135309,-0.0038652522,0.0009829595,-0.0008663242,-0.0052257497,-0.0054851444
0.004684505,0.0047508213,0.0007854126,0.0018464513,0.00614549,0.0065556094
0.0037341954,0.010216329,0.00069478503,0.0035958346,0.012864563,0.013838571
0.0044625793,-0.0017718486,0.0007324894,-7.284153e-05,-0.00092139,-0.0010052575
0.008964499,0.017337408,0.0010905153,0.0024781898,0.013751511,0.01330235
0.005268666,0.007704289,0.0006430241,0.0012247928,0.0066505796,0.0067702397
0.004822357,0.008953813,0.00075023837,0.0017563676,0.008614036,0.00844641
0.0052889306,0.005044446,0.00066474406,0.00077242276,0.0046438156,0.0046201884
0.004261493,0.008608234,0.0006733292,0.0017583822,0.0060428553,0.005843459
0.0055496185,0.023086,0.0009792645,0.0067883767,0.02075511,0.020202238
0.003630763,0.0122056855,0.0006614877,0.00426845,0.013001962,0.014199575
0.0061721243,0.035871387,0.0021254173,0.013894264,0.027464816,0.028922789
0.007531277,0.007677185,0.0006752673,0.0012800074,0.009113788,0.008846086
0.0055334168,-0.00046207896,0.0007398403,-0.00028273324,-0.00027153268,-0.0004565101
0.0036010833,0.00826776,0.0007212282,0.0019604787,0.0073670987,0.0074754553
0.007127426,0.017658219,0.001211733,0.004573319,0.014506746,0.01423981
0.0044616563,0.010771916,0.0006973826,0.0021085707,0.009261625,0.009200271
0.003983952,0.0018104571,0.0005270627,0.0006487948,0.0036763698,0.0035647685
0.0042518787,0.0061789723,0.00074739754,0.0008819387,0.00454654,0.0039026625
0.0044910125,-0.001119487,0.0006742771,6.612949e-05,0.00015268568,9.40375e-05
0.007494823,0.01811824,0.0012528112,0.0027007745,0.01453262,0.013086781
0.004204583,0.008117329,0.0007228509,0.0022357916,0.008817531,0.009004657
0.0043098433,0.005753114,0.000705936,0.00093569316,0.0046060337,0.004090965
0.0016782895,-0.0017741267,0.000361689,-0.00018049299,-0.0011334224,-0.00010399707
0.005138719,0.0018833666,0.00067832234,0.0003129202,0.0017726971,0.0018509068
0.00584222,0.014668695,0.00099177,0.003681982,0.011996328,0.013051299
0.010225492,0.013612039,0.001335019,0.0028097937,0.014700592,0.013978615
0.0006577906,-0.0019444539,0.00020913628,0.0012724552,0.0010759286,0.0038898885
0.005005946,0.017351266,0.00052391965,0.0047026677,0.017108066,0.017873138
0.0038873628,0.006697119,0.00053735776,0.001233733,0.006981838,0.0065384097
0.004858224,0.0036043522,0.00074754085,0.0012477193,0.0038751387,0.0043201884
0.0043980284,0.007264821,0.00058654137,0.0011829799,0.0042800987,0.0046953615
0.0038647887,0.003831945,0.0003842133,0.0011347707,0.0037302878,0.0050491467
0.0049361563,0.004699604,0.00062740303,0.0008998602,0.0052862596,0.0051278425
0.0046672802,0.0065063513,0.00070964434,0.0010371171,0.0048697363,0.004788412
0.0047102924,0.01420503,0.0009399146,0.0041347137,0.0101451175,0.010552464
0.0062439656,0.020651828,0.0010360057,0.0041525555,0.0162012,0.01599728
0.009246343,0.014543467,0.0010058413,0.0012179132,0.010201519,0.009496727
0.0066015874,0.011897537,0.0009260111,0.0026337565,0.012146649,0.012275672
0.0021473498,0.0025554334,0.000337207,0.0019292815,0.0034401184,0.005067495
0.0024280082,0.0013132459,0.00034972792,0.0009760016,0.003807663,0.004445207
0.0038189352,0.004323571,0.00040445957,0.0013856067,0.0062411083,0.006803074
0.0041090054,0.0064913244,0.00049848267,0.0009840329,0.003917144,0.0043788333
0.0065349126,0.010383126,0.00075541006,0.001874059,0.009276279,0.00922726
0.002955156,0.0032476927,0.00039772305,0.0012773583,0.0027158703,0.0039461628
0.016656484,0.038613155,0.0013847305,0.008332735,0.040354878,0.03959184
0.0035555793,0.005601026,0.00048864365,0.0017770428,0.007104757,0.0068611247
0.0022370876,0.00536415,0.00051215326,0.003749593,0.008162707,0.01116966
0.005606508,0.018122828,0.00078523066,0.004860813,0.016628169,0.016580774
0.033802725,0.06754434,0.0023915244,0.011568288,0.06467781,0.0629282
0.007738946,0.021570109,0.0011747547,0.0033017271,0.015527649,0.0150346495
0.011339597,0.0037380971,0.0010435255,-0.00044263923,0.0016474943,0.0013677077
0.003267867,0.004777169,0.0006115673,0.0007882011,0.004118204,0.003935592
0.0039425646,0.0039668526,0.00038882555,0.0013292537,0.0030221296,0.004865557
0.0059631635,0.0064057056,0.00056958734,0.0014951231,0.009080593,0.0088585075
0.006007199,0.017875992,0.0010409906,0.003473355,0.014249677,0.013724011
0.002139337,0.00039672758,0.0007310163,0.0006301786,-0.0009708721,0.00018587057
0.0042359205,0.005698937,0.00046479364,0.0011814891,0.0050436314,0.005732199
0.0034118067,0.0099847205,0.0008643712,0.0031285575,0.009068682,0.010230272
0.0039141835,0.0099987285,0.00073470676,0.0030592626,0.009491115,0.010460216
0.007541744,0.0003801044,0.0010624764,-6.0046208e-05,0.000652893,0.00012533739
0.0044529177,0.0061717797,0.000607233,0.0013850627,0.0031093503,0.0050279833
0.010705267,0.024709836,0.00088994275,0.005710762,0.023216054,0.026067995
0.0035274012,0.0057711955,0.00054173265,0.0012660682,0.005427225,0.005554229
0.0088020675,0.015165276,0.001107302,0.0013903544,0.01010498,0.009243118
0.002600236,0.0016621649,0.00047892507,0.0002082627,0.0006846241,0.0012680772
0.005121894,0.009492515,0.0009401402,0.0030732094,0.009888166,0.010326736
0.0045484356,-0.002301177,0.0005728991,-8.436211e-05,8.678995e-05,0.000111354515
0.010214637,0.033679273,0.0013561781,0.0072547738,0.030101405,0.02958252
0.0037714401,0.014228991,0.0007866154,0.005367798,0.014093691,0.015016945
0.011858579,0.05006459,0.0018156267,0.016361855,0.048611507,0.046346396
0.0031630725,0.005065623,0.00066010165,0.00060997636,0.0031724214,0.0028263289
0.008586087,-0.0035220208,0.00074775866,-0.0003613662,-0.0012137797,0.0008303169
0.004757484,0.0065201996,0.00079804973,0.0016906428,0.006017143,0.0059740464
0.005715431,0.016312316,0.00090126565,0.0036291822,0.015207985,0.014628723
0.0052765193,0.0069476273,0.0006114454,0.0015856462,0.007883751,0.008036091
0.0027893295,0.0038915176,0.0005271532,0.001581499,0.0043530185,0.005715977
0.005103576,0.01254976,0.0009616229,0.0025558393,0.009336246,0.008618457
0.0045453333,0.006056851,0.00050535053,0.0012831863,0.005664871,0.0064233793
0.0042940355,0.0070022596,0.00054255396,0.0014222072,0.007804994,0.007602914
0.004827283,0.012715635,0.0006666762,0.0027749354,0.010182491,0.009746393
0.0042261695,0.0025796634,0.00049410306,0.00091629795,0.0049970937,0.0050106538
0.005855935,0.013597699,0.000914132,0.0018971853,0.009143687,0.008726378
0.0041459813,0.012151796,0.0006177124,0.003210437,0.008454724,0.009094877
0.0045479876,0.0065932833,0.00063607085,0.0014800037,0.0040953606,0.005743157
0.0063667814,0.018430956,0.0010495492,0.0041528237,0.014448192,0.014261529
0.003815832,0.0067932894,0.0005122358,0.001906544,0.005213987,0.0061332965
0.0035922644,0.0049748775,0.0003697644,0.0016591569,0.008375117,0.008474429
0.013730688,0.021386854,0.00065852964,0.0034774225,0.021483228,0.02215631
0.0054044425,0.0048047267,0.000770111,0.0012052124,0.0048005255,0.0046431636
0.005303016,0.013986138,0.0008476989,0.0024674968,0.010805031,0.010364141
0.0035561074,0.0037146457,0.0005567444,0.0007918795,0.0030574924,0.003359586
0.006791641,0.0018135835,0.0008375152,0.00015153026,0.0020087762,0.0015823534
0.004563531,0.0063655237,0.000729174,0.0012564634,0.0058627753,0.0056342706
0.006031898,0.012211855,0.0009317163,0.0025872565,0.009944025,0.009823698
0.0043013985,-0.0028064125,0.00064433523,-6.9651636e-05,-0.00121288,-0.0011308668
0.004121126,0.005482371,0.0008649229,0.0014071356,0.003822315,0.003831298
0.0054785707,0.0018607241,0.0005102449,0.00072633073,0.0045728665,0.004711181
0.005259408,0.013057091,0.00086791103,0.0028791758,0.012038938,0.0111576095
0.0034102008,0.007266322,0.000372243,0.0026018438,0.010516874,0.010559581
0.008665842,0.013064196,0.00066234655,0.002790731,0.012645546,0.013420513
0.006870267,0.0052467086,0.00076088484,0.0009448785,0.005906393,0.0057058134
0.005327943,0.007405822,0.0006294544,0.0015085207,0.008367286,0.007975293
0.004365219,0.012567059,0.0008212386,0.0038786766,0.009624297,0.011277101
0.0054580634,0.012268595,0.00095577515,0.002133177,0.009821072,0.0092961425
0.0036697562,0.004936085,0.00078624696,0.0014121947,0.0039772345,0.003921566
0.003958875,0.005773798,0.0003922488,0.0018393502,0.008758776,0.009029807
0.0046807416,0.007762948,0.00083938043,0.0016796344,0.0058004363,0.005958077
0.015068633,0.025744915,0.0011471133,0.003468229,0.022180546,0.021724243
0.0043328335,-0.0014173146,0.0007193728,0.00027884892,-0.0012953002,-0.0012078714
0.0031534096,0.004375479,0.00039648695,0.0015129152,0.003377622,0.004762538
0.0033627902,0.008698612,0.000644668,0.0020771206,0.006875128,0.0070893653
0.009400757,0.03028695,0.0011757889,0.007316704,0.031074932,0.029366152
0.0055552344,0.008397993,0.00085734425,0.0031240173,0.010667702,0.011381344
0.0048195594,0.007738772,0.0006207528,0.0019451627,0.00824661,0.0083892355
0.003587767,0.0033112736,0.00048872945,0.0013954426,0.005781537,0.0058608656
0.0050156834,0.016278416,0.0012234902,0.0061149485,0.014073502,0.014587304
0.011520543,0.016587464,0.0013288031,0.0016139128,0.011998061,0.010950913
0.020984963,0.041785654,0.0014622827,0.0078003593,0.04224149,0.04131853
0.0064160973,0.028746556,0.001859819,0.011997375,0.025370948,0.025110167
0.003854761,0.004692373,0.00059730717,0.0011413624,0.005980603,0.0056190616
0.002342585,0.0002204976,0.0005250785,-0.0002730384,-0.0011564288,-0.0006193761
0.0062632374,0.009393869,0.0007687462,0.0017255205,0.009331002,0.009046898
0.0024853593,-0.00030705146,0.00016684864,0.0011996136,0.0014249599,0.003699813
0.004193704,0.0065924767,0.0005068161,0.0016912504,0.008271193,0.008311914
0.0036827382,0.0052082827,0.00047823536,0.0015427958,0.0070409896,0.0072386274
0.0033417365,0.003350557,0.00057001284,0.0017322733,0.0045565367,0.0048068305
0.009226049,0.014565484,0.0009978876,0.002226168,0.013009528,0.012732689
0.010975584,0.014464892,0.0009243436,0.0021611918,0.014340559,0.014280617
0.005472698,0.011007513,0.00080922485,0.002221703,0.010286147,0.0103475535
0.002993375,0.0020477893,0.00028754194,0.0012627058,0.0041077062,0.005279385
0.0036084976,0.0058206823,0.0004623569,0.0019843518,0.006642197,0.007278194
0.0044227485,0.007104887,0.0007110175,0.0013304469,0.0050761835,0.0053245993
0.0109145,0.0100520635,0.0010335883,0.0010568354,0.009370507,0.008640512
0.006503159,0.025897253,0.0013616261,0.0081835985,0.020462483,0.020061849
0.0031801604,0.0015527303,0.00047691446,0.0010380065,0.0006070691,0.0019420804
0.005830343,0.0077706915,0.000698847,0.0017003386,0.009558287,0.009037311
0.003473428,0.0018494742,0.0005309894,0.00040791905,0.0025287592,0.0025293217
0.0037448432,0.003852793,0.00040070782,0.0010148361,0.0030912803,0.0042389943
0.0057735043,0.010328041,0.0006151203,0.0027110586,0.010394754,0.010935371
0.0043468066,0.0063252663,0.00047485167,0.0015604971,0.0076586423,0.007954222
0.005091575,0.003283492,0.00044158648,0.0009908155,0.006004353,0.0062648505
0.003382564,0.006372911,0.00080645294,0.0018613207,0.0044554956,0.0045469147
0.006258282,0.017386205,0.0009051006,0.0032601613,0.014941037,0.014902361
0.011998587,0.043210354,0.001961222,0.01109463,0.037789904,0.036061984
0.0046975203,0.010026865,0.0008624294,0.0012677129,0.006846646,0.006042638
0.005435642,0.017737424,0.0010206529,0.004513328,0.013418532,0.0135332
0.009556473,0.011531932,0.0005943153,0.0021125996,0.013384365,0.01346883
0.003872552,0.0034892468,0.0006063158,0.0021405034,0.005261481,0.0070103966
0.011862969,0.01963754,0.0010373296,0.003240338,0.019730825,0.01894087
0.0040737856,0.0041156122,0.00043177023,0.0011999896,0.004999065,0.0058281063
0.0033798958,0.005228945,0.0005070804,0.001107032,0.0059052054,0.00567522
0.007172804,0.02233158,0.001304298,0.0064252885,0.018654432,0.018024644
0.003491988,0.004612786,0.00035268327,0.0015441276,0.007441605,0.007700143
0.0051549934,0.005826657,0.00062087766,0.0013533835,0.007341299,0.007125421
0.0033570777,0.0029026608,0.0003062851,0.0012207093,0.0041464837,0.0053729154
0.0042614373,0.006753888,0.0007317648,0.0016647921,0.0056479867,0.006935072
0.0040477077,0.006301064,0.00066285045,0.0013967188,0.0032408647,0.0045444285
0.0055269254,0.019250851,0.0011987459,0.006076662,0.01707618,0.017693583
0.0053486032,0.017240973,0.00094851246,0.004996312,0.016813979,0.017951421
0.0040442436,0.006105721,0.0004450682,0.0016172421,0.008462135,0.008461219
0.0047347527,-0.0031739576,0.0009769673,-0.00058710785,-0.00445331,-0.004693048
0.011544767,0.04721448,0.0014440326,0.01184169,0.044608645,0.045039605
0.0055518327,0.018597499,0.00121206,0.0054841936,0.015276657,0.015012277
0.0110189635,0.018427968,0.00080920744,0.0028517353,0.016976917,0.016835708
0.0042127706,0.0051064915,0.00051042566,0.0010379014,0.003568559,0.004560104
0.010826996,0.014793565,0.001450288,0.0016533196,0.011473825,0.0098540485
0.03133955,0.054488596,0.0020965918,0.008932678,0.053008966,0.05120357
0.003976984,-0.0030218111,0.00067036686,-0.0001961001,-0.0016225148,-0.0016563935
0.0020856333,0.0084042195,0.0005000432,0.0035116933,0.0074964524,0.010115503
0.0038290028,0.008559793,0.0006895957,0.001237131,0.004952104,0.0052385195
0.0037979044,0.0090597365,0.00058027543,0.0030589022,0.0078355735,0.008973358
0.006485698,0.017914124,0.0008821415,0.004777061,0.018799104,0.018160392
0.026181074,0.07258985,0.0031262096,0.0144505715,0.0656182,0.06091577
0.004400645,0.0052519115,0.00058165146,0.0013596432,0.0066522965,0.0065960535
0.005018616,0.01362674,0.0006588574,0.0038466065,0.013932683,0.014025119
0.004773531,0.009634871,0.0007322914,0.001847531,0.0069411714,0.0074011586
0.0050138384,0.008777223,0.0006912214,0.00247054,0.010472441,0.011059919
0.0107116215,0.011194713,0.0011215473,0.0011356492,0.008590446,0.00768498
0.0022703817,0.0025646351,0.00031738475,0.0018439853,0.0040125162,0.005509804
0.0045313668,0.0119875185,0.0006777409,0.002258361,0.009868777,0.008884632
0.0060817236,0.011553008,0.00082840887,0.0016138279,0.009146001,0.008880253
0.0037327309,0.0057155807,0.0005775363,0.0016477939,0.0061111865,0.007262124
0.0045001702,0.003815555,0.0009983017,0.0010160098,0.0003828071,0.00011855364
0.0034988394,0.0048111537,0.0003705792,0.0021942076,0.0041359263,0.0065854853
0.004491849,0.019991878,0.0014123889,0.00738779,0.014681474,0.015405397
0.0073556006,0.016892208,0.0009934729,0.0038585828,0.01720737,0.016058493
0.0054477956,0.02151443,0.0012836873,0.007091799,0.016725145,0.01687748
0.0035561472,0.002828715,0.00059460494,0.0011308332,0.0036891187,0.004011846
0.0057531046,0.017410744,0.0015195775,0.005318662,0.010644123,0.010763368
0.006078066,0.011900755,0.0009508416,0.0019794442,0.009237626,0.00943868
0.008282056,0.014149886,0.0008533534,0.0020838543,0.011697842,0.012088092
0.011988716,0.03741479,0.0015844661,0.00933157,0.037780553,0.03702958
0.0036965932,0.009555334,0.0006623626,0.0022511566,0.009137963,0.008960167
0.013121759,0.020576932,0.0013493771,0.0034942336,0.020473182,0.019365344
0.01901496,0.019537099,0.0010675513,0.0021130785,0.018377388,0.01890177
0.0054744966,-0.0045711687,0.0007456236,-0.00081260223,-0.0033882363,-0.0035161953
0.006022245,0.013176504,0.0008336118,0.0029751873,0.011766428,0.011908067
0.0028237712,0.0037482022,0.00049299805,0.00087061647,0.0038653882,0.0040472513
0.012436483,0.022322394,0.0012903622,0.004140204,0.022527123,0.021602903
0.0034240396,0.005288838,0.00067649345,0.0017311864,0.0059247636,0.0065996307
0.0034059668,0.0053925305,0.0006251029,0.0010873091,0.0044310847,0.004383537
0.0056187967,0.008142442,0.0005921738,0.0014268709,0.008424564,0.008427297
0.0052301185,0.00010797568,0.00078891765,6.1016646e-05,-0.00033221208,-0.00057752524
0.004337382,0.008248409,0.0005886555,0.002165256,0.009585011,0.0095326435
0.0033110552,0.0048281355,0.00041947587,0.0017004278,0.007773843,0.007881115
0.0049047014,0.00496505,0.00051882025,0.0010632266,0.004767808,0.006024207
0.0032726813,0.003150239,0.0002982593,0.0014624819,0.006036411,0.0068916483
0.003662362,0.0038452952,0.00044293376,0.0014345271,0.006722279,0.00685292
0.0023282021,0.0016172552,0.00048516452,0.0015481983,0.0023566773,0.0034856638
0.0044399044,0.0016014338,0.000606757,0.0005906621,0.0030666338,0.0030092634
0.004364997,0.007440669,0.0005729939,0.0015208549,0.007156916,0.0073582847
0.0045688776,0.007418344,0.0005324769,0.0015685897,0.0085631395,0.008445887
0.00863197,0.01932016,0.0009049814,0.0035365745,0.017647035,0.01737062
0.0056234384,0.017987993,0.0009112118,0.005855783,0.016895393,0.0177761
0.0048704892,0.010906636,0.00094105955,0.002749701,0.007811733,0.0075471066
0.0053130845,0.009808801,0.0007228049,0.0017800699,0.009147269,0.009147669
0.0050035957,0.0073657604,0.00064364437,0.0014259331,0.0076367743,0.0075810477
0.004618291,0.016058989,0.000921887,0.0039604874,0.0128652565,0.012177195
