TeamExp,ManagerExp,YearEnd,Transactions,Entities,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_6,Effort
0.06606244,0.65670633,0.2773057,0.07116155711615572,0.47217885,0.31250378,0.6481415388884924,0.18651564134843585,0.786267,0.3034924903492491,0.34149160048949606
0.3525948,0.8840048,0.5114618,0.10336059633605964,0.4324274,0.40722066,0.4623902677434161,0.15342293465770654,0.6814335,0.18218933821893382,0.17190647031438824
0.23662324,0.6680468,0.41090152,0.09366708936670894,0.4416451,0.5866325,0.8642427818545669,0.28736663126333684,0.464633,0.3336791333679134,0.3009852380591143
0.25815603,0.6988724,0.35686845,0.0893878789387879,0.49324995,0.49695206,0.852527151151629,0.26635620336437965,0.53028774,0.35034555503455556,0.25847245550834735
0.055387948,0.37113404,0.3262786,0.07816389781638979,0.4144495,0.4631819,0.8239918494395111,0.26714009328599064,0.44634557,0.36466289646628963,0.19620648177238892
0.18449761,0.8958562,0.47778183,0.08390907839090785,0.45373726,0.15537441,0.48158392889503576,0.14091977590802238,0.8643655,0.22476982247698224,0.1371972682318361
0.33534113,0.39505845,0.72944456,0.23207282320728234,0.2502318,0.56158245,0.7469365448161928,0.40707282929271704,0.16965824,0.32357535235753526,0.21351565281093918
0.72417796,0.8339852,0.42526,0.23207468320746832,0.6528777,0.683156,0.6954609017276541,0.5252852474714752,0.43017685,0.40184287018428705,0.7598414455904867
0.7228658,0.9397368,0.36515045,0.098656789865679,0.5149324,0.54655683,0.836542450192547,0.33236676676332333,0.5191869,0.2696275669627567,0.41391387483483255
0.71351063,0.7614144,0.715618,0.41551614155161415,0.35496798,0.75313556,0.03008288280497297,0.3510494148950585,0.30946302,0.0497805149780515,0.15277997916679875
0.53823173,0.93421674,0.5515383,0.1278544527854453,0.46740004,0.65439856,0.8015302880918173,0.3341388365861163,0.4880445,0.2506238750623875,0.36603512196210736
0.033393614,0.42961735,0.3494923,0.055129127512912754,0.3917818,0.4117447,0.7119041427142486,0.22351132764886722,0.49681026,0.302713070271307,0.24020858441251508
0.6983133,0.4289475,0.5751933,0.2381416238141624,0.45549786,0.59749687,0.7490218149413089,0.503941309605869,0.2898609,0.38269165826916585,0.3910537234632234
0.7303695,0.5664876,0.45655668,0.24520414452041447,0.626996,0.6773716,0.7971947078316826,0.5610697938930206,0.39959043,0.45439374543937455,0.5851842351110542
0.113294154,0.8387161,0.2973344,0.10420509042050906,0.40110725,0.52637875,0.835223350113401,0.16404931359506864,0.63616866,0.3086842008684201,0.25653231539193894
0.15847945,0.7790486,0.31146625,0.06925216692521668,0.4302585,0.35210955,0.7716587462995248,0.16533583346641664,0.6865753,0.2891691889169189,0.20783033246981997
0.70993567,0.8777196,0.32059807,0.08166496816649682,0.44712198,0.34281057,0.838421250305275,0.27804500219549977,0.52119374,0.2388280838828084,0.1900310614018637
0.5447968,0.5373243,0.33294484,0.3207721720772172,0.70182264,0.43921572,0.7159747929584876,0.5596766440323356,0.4883783,0.5764927576492758,0.5152491609149498
0.73656297,0.91630846,0.35070524,0.06845801284580129,0.47691375,0.47745934,0.869027782141667,0.3095483490451651,0.5261552,0.2577457257745726,0.2963000377780023
0.01941751,0.66018575,0.3053151,0.10686853068685306,0.3371689,0.49031338,0.7425187045511223,0.18496958150304185,0.6114494,0.2697987269798727,0.28464971707898307
0.7283517,0.42904258,0.21543995,0.09173540917354092,0.45233554,0.60848665,0.821714549302873,0.306018109398189,0.39520723,0.297210659721066,0.3042878382572703
0.74134886,0.93836844,0.38465956,0.09654505965450597,0.50106615,0.57799447,0.833077449984647,0.3547003245299675,0.47470593,0.2566062256606226,0.4351392061083524
0.6224807,0.21224728,0.5297626,0.19353418935341896,0.27768275,0.53154457,0.7346337440780246,0.3913227208677279,0.16091138,0.2758595875859588,0.1729708303782498
0.33846882,0.05131702,0.23398383,0.06707090070709008,0.37221903,0.3793617,0.5480072328804341,0.2232090176790982,0.39088428,0.22214230221423023,0.1360671481640289
0.0837421,0.22920583,0.42998213,0.06505448250544825,0.33498213,0.362009,0.6905783414347005,0.26935827306417265,0.38302797,0.3042360004236001,0.14702061882123713
0.82953995,0.454696,0.5947688,0.21735192173519216,0.51875687,0.63205254,0.831660199899612,0.5578894042110595,0.3189872,0.40005920000592005,0.45533126731987605
0.5220748,0.31954813,0.264362,0.060021850002185004,0.40796268,0.37879997,0.7801585068095104,0.2778951522104848,0.4112252,0.2851749085174909,0.12724745763484746
0.669458,0.35360748,0.47379586,0.21605781160578116,0.4801955,0.5834236,0.8064514883870894,0.47549490245050974,0.31117818,0.42779444277944434,0.3699089221945353
0.0997718,0.8358308,0.44426617,0.03694447369444737,0.45001942,0.26574677,0.4562921273775276,0.1323373767662623,0.82358396,0.19573377957337798,0.18450506107030368
0.36745557,0.36068696,0.6366072,0.1505201750520175,0.41930494,0.55947924,0.8042846482570789,0.42616452738354726,0.2874843,0.38511863851186384,0.23929907435794448
0.2984615,0.82641804,0.62457615,0.13527061352706135,0.32724443,0.58637726,0.2686128761167726,0.14577528542247145,0.5488698,0.06491350649135065,0.17601056056063363
0.18815301,0.45591986,0.6965948,0.21338146133814614,0.31929845,0.5670855,0.7789378467362709,0.41907651809234814,0.22928435,0.3786887378688738,0.23113679386820762
0.02044835,0.36957592,0.3196893,0.046314460631446064,0.3503962,0.334684,0.6608681396520883,0.2121662287833771,0.54526615,0.2677630467763047,0.2168860130131608
0.20225872,0.9003119,0.43831757,0.14689399468939948,0.38762945,0.7630452,0.6891321913479316,0.17300494269950573,0.5254349,0.2389569238956924,0.3830132229807934
0.5386419,0.8538137,0.098034434,0.18218411821841182,0.27679878,0.84803736,0.9108590546515433,0.21780227821977216,0.4146101,0.26648582664858267,0.42577856554671395
0.16421363,0.38986915,0.5638415,0.14541541454154147,0.40323728,0.5537326,0.8642267518536052,0.3830792216920778,0.3075093,0.4094001409400141,0.2182378730942724
0.73963124,0.7779979,0.38843706,0.27305998730599873,0.6695271,0.66892695,0.7538993852339632,0.5506789449321055,0.45523494,0.4434539443453945,0.7069271024156262
0.07474864,0.42385584,0.40970245,0.049721390972139096,0.4704456,0.34673244,0.822589749355385,0.30690830930916907,0.55932003,0.3809112380911238,0.23690231421413888
0.8289472,0.55685484,0.520866,0.12308996230899624,0.55502814,0.5607377,0.760845115650707,0.48951145104885485,0.3785376,0.3211271321127132,0.4210047952602877
0.7751413,0.43049675,0.3111335,0.11519714151971415,0.52853245,0.6792774,0.821562349293741,0.41782705821729416,0.37289685,0.3542064154206416,0.4575103774506227
0.03161817,0.42090303,0.51573265,0.07040797704079771,0.4026997,0.38341302,0.8095270485716229,0.3204426179557382,0.44203568,0.36752135675213565,0.20240938214456294
0.069589704,0.40128464,0.4285488,0.08984366898436691,0.46125317,0.5107788,0.9161381549682893,0.3435676356432364,0.41071224,0.42081059208105925,0.2164734929884096
0.13906656,0.837814,0.44836643,0.11737791173779118,0.30125087,0.60161114,0.4957589297455358,0.10405103959489603,0.6061234,0.14169798416979842,0.21226561273593678
0.7141333,0.52337253,0.39522767,0.11499132649913266,0.54525733,0.69972944,0.8407480504448831,0.41735195826480415,0.3913638,0.3503563750356375,0.4479812068788724
0.69371474,0.8306029,0.44392726,0.25239949523994953,0.62108684,0.7306347,0.7654874459292468,0.5013710498628949,0.4223892,0.394065539406554,0.6631129397867764
0.121638,0.8486683,0.21448039,0.10415857041585705,0.33025238,0.43936113,0.8066681484000889,0.11234156876584311,0.69476527,0.2711595571159557,0.2124076027444562
0.15919961,0.80067176,0.5437447,0.030372965037296504,0.5499456,0.4344261,0.45400342724020565,0.18215510178448982,0.6817135,0.23419340341934036,0.19646726178803572
0.38510004,0.8283043,0.39731044,0.09298232929823293,0.58086014,0.51283866,0.8195913891754834,0.32359590764040924,0.537314,0.34841195484119547,0.3448389206903353
0.72410107,0.69879735,0.5019158,0.7413194741319474,0.4609655,0.44579124,0.285048617102917,0.6151904384809561,0.36615342,0.4402029040202904,0.3646162418769745
0.25172213,0.4276358,0.45696753,0.1189226518922652,0.49583945,0.5184517,0.810765148645909,0.3672322232767776,0.3707859,0.4053687905368791,0.2531089951865397
0.70540756,0.59102285,0.14054586,0.08715939871593988,0.40046018,0.62234783,0.8133923888035434,0.24793687520631244,0.42605746,0.2655942065594207,0.31518588891115334
0.753194,0.89844066,0.48131984,0.10139790013979003,0.53449297,0.50981736,0.7970018478201109,0.404139989586001,0.47845095,0.2690021669002167,0.40104932406295946
0.5492459,0.17548811,0.44236007,0.13722138372213838,0.37010467,0.5375608,0.7776490466589429,0.37741926225807376,0.26443586,0.32963163296316333,0.20913895254833714
0.5021673,0.3866018,0.6986799,0.26398139639813967,0.28968626,0.6248232,0.7105995426359726,0.44725672527432747,0.17352462,0.32510183251018326,0.28931601735896106
0.09269531,0.7337457,0.40897906,0.06118715611871562,0.36113852,0.33024773,0.3485021209101272,0.08579655642034435,0.82153785,0.1494638749463875,0.1902783614167017
0.46628308,0.3822465,0.15089636,0.1473394147339415,0.37791455,0.7434592,0.8697616521856992,0.2897633910236609,0.3459869,0.3315442831544283,0.3698843621930617
0.08432065,0.8558214,0.42112064,0.0499563529956353,0.49249452,0.30858642,0.6244697974681879,0.1621390537860946,0.80658877,0.27337042733704275,0.2484313549058813
0.60635406,0.59623253,0.2872188,0.11610790161079017,0.5155562,0.6279125,0.8543105012586302,0.34698126530187345,0.45916432,0.3557371555737156,0.3817502529050152
0.5844234,0.87337506,0.44006443,0.08644504864450486,0.49821478,0.5697894,0.9180370550822233,0.31062390893760905,0.5622251,0.30398640039864006,0.3187523191251391
0.39055654,0.8520544,0.18132263,0.11286722528672252,0.33734322,0.45307425,0.7903605474216329,0.1290932570906743,0.5835473,0.24595582459558246,0.19841650190499013
0.46796823,0.810395,0.6030555,0.200311590031159,0.49452183,0.69492996,0.4064501743870105,0.29718637028136297,0.43195933,0.17743809774380978,0.31443525886611556
0.7592449,0.89472467,0.5152565,0.21387573138757315,0.68840826,0.5559199,0.7257432435445946,0.5646553035344697,0.45892912,0.3840649784064979,0.6166257069975425
0.8669865,0.0973566,0.28777516,0.11914171691417169,0.4555634,0.5831404,0.796569747794185,0.4126446387355361,0.30494213,0.3238163023816303,0.282954766977286
0.7027915,0.8097412,0.24185005,0.06791246679124667,0.38868135,0.14477359,0.7793726467623588,0.22309116769088322,0.54403406,0.2099586009958601,0.056013653360819204
0.0004046932,0.77117366,0.42817163,0.07679816767981677,0.39199448,0.53969646,0.6995568119734088,0.1688999531100047,0.643909,0.2640231264023127,0.26195289571717373
0.6825032,0.91699535,0.37370813,0.08887275888727589,0.47896978,0.5499488,0.8515828510949711,0.303714389628561,0.5251363,0.2568112256811226,0.3473865608431937
0.7859198,0.5936029,0.29540303,0.04740219474021947,0.5042007,0.46495062,0.8013090980785459,0.3386001661399834,0.45831692,0.27998178799817885,0.2772336766340206
0.038092036,0.8302155,0.40789327,0.1085949308594931,0.36430985,0.5180602,0.7410732944643977,0.18854880114511988,0.6789544,0.26705660670566067,0.34782805086968305
0.72388875,0.7704387,0.46555686,0.301660830166083,0.7015576,0.515189,0.7124851427491086,0.59476650052335,0.46577442,0.47619604761960477,0.587093865225632
0.60209775,0.3357364,0.5155059,0.2089097608909761,0.39874,0.6406871,0.8094279485656769,0.44679672532032744,0.24926291,0.37489303748930375,0.3136916988215019
0.025415462,0.35954508,0.33510086,0.03889609188960919,0.42696407,0.39070427,0.7803135468188128,0.2488127151187285,0.47588795,0.33853117385311743,0.168765550125933
0.58411235,0.81211144,0.6083588,0.22504986250498626,0.5233491,0.7155149,0.5046735702804143,0.401596479840352,0.3869384,0.22146135214613524,0.3886233533174012
0.7917243,0.791767,0.31310996,0.5507007150700715,0.76188135,0.3685794,0.6953579017214742,0.7500190549980944,0.5479261,0.6762100676210068,0.7708556462513387
0.13529031,0.11126212,0.35366476,0.04053792805379281,0.32242996,0.293603,0.5240503314430198,0.22423941757605825,0.48979533,0.2405683940568394,0.15354650921279056
0.71163934,0.5878413,0.27714613,0.061080816108081616,0.5033766,0.51452315,0.7836015070160904,0.33034520696547925,0.457294,0.30464566046456604,0.3300750798045048
0.24369323,0.7446218,0.3282325,0.14460766446076645,0.32284006,0.7326348,0.8622929517375771,0.22294150770584922,0.46677607,0.28554218855421887,0.34323510059410606
0.7227657,0.8730736,0.54991275,0.10637719463771947,0.551838,0.52388144,0.6980164418809865,0.4354000264599973,0.4495052,0.25390547539054753,0.42534824552089473
0.7155549,0.7152816,0.2585405,0.09365802436580244,0.4700372,0.6639848,0.8469526108171567,0.3107441989255801,0.46251613,0.29145717914571795,0.42766087565965255
0.80897754,0.44412947,0.6291635,0.2573719557371956,0.4482826,0.66659975,0.6761867805712068,0.5419730458026953,0.24853145,0.32150805215080525,0.41190018471401113
0.75189507,0.27741092,0.40129852,0.2283507228350723,0.4907535,0.71055114,0.8730325523819532,0.4924711707528829,0.30090094,0.4581428058142806,0.4114174746850485
0.8150608,0.31754035,0.47395664,0.1605194660519466,0.50463533,0.61539763,0.8434276506056592,0.48781008121899183,0.31028536,0.38072625807262583,0.37388442243306536
0.58731353,0.8055777,0.28585577,0.07114092211409222,0.41321278,0.17884439,0.6931496115889767,0.20857400914259908,0.60796964,0.20532521053252106,0.10461739627704378
0.44302642,0.4651463,0.5314467,0.13299251329925135,0.46347463,0.53379035,0.8261868895712133,0.3909794609020539,0.3577234,0.3605161960516196,0.25888563553313815
0.3241414,0.668878,0.05747345,0.09243038924303894,0.2722292,0.46186385,0.6609952796597168,0.07450900254909974,0.5717433,0.1708526170852617,0.18797008127820486
0.3993487,0.903364,0.42858636,0.11057145105714511,0.5811676,0.54217434,0.8402178204130692,0.3259662674033732,0.5520549,0.34656695465669546,0.3668474220108453
0.7690736,0.8748466,0.42259514,0.32707643270764325,0.68987554,0.6879183,0.7196888431813306,0.5694361930563806,0.4142986,0.4688309868830987,0.7824988469499309
0.0844837,0.2729655,0.48705697,0.10188551018855103,0.29205677,0.40766174,0.7234825934089556,0.3167365683263431,0.2811823,0.3115821811582181,0.18373538102412287
0.4021713,0.6577683,0.26942307,0.0693576109357611,0.40228224,0.4434804,0.8106564186393852,0.20526601947339804,0.5521344,0.27097122709712274,0.17573513054410783
0.031933233,0.5015648,0.2793709,0.10668483066848307,0.36937964,0.4782804,0.7956603477396209,0.21563490843650915,0.50028217,0.3225176322517633,0.23655541419332485
0.7186145,0.8042233,0.36322,0.17286688728668875,0.48973995,0.9108716,0.8969408538164513,0.40711657928834205,0.402036,0.3377734337773434,0.6309728378583703
0.7451256,0.555981,0.42588845,0.10474647047464705,0.5351913,0.5955666,0.8788285527297132,0.4225478077452192,0.41877395,0.35037243503724347,0.3714675522880531
0.79100657,0.8205304,0.5016087,0.3207237120723712,0.6524708,0.6079408,0.6345339380720363,0.5631331436866855,0.40519786,0.38348275834827583,0.5836615350196922
0.72848326,0.9006184,0.55724347,0.16218693621869365,0.48438123,0.7652466,0.7096715425802926,0.42439415756058424,0.38199443,0.22178151217815123,0.543941032636462
0.63012713,0.8472722,0.14832437,0.08477131347713136,0.3825311,0.46874967,0.7931237075874225,0.199102070089793,0.509879,0.21919053191905322,0.24771410486284628
0.009779256,0.7262789,0.35951233,0.12225963622596363,0.30604282,0.6207973,0.8196530791791847,0.17912669208733079,0.5457761,0.2815619981561998,0.2876201472572088
0.7055905,0.3299219,0.28353631,0.1400247340024734,0.5096706,0.71810925,0.8480414108824846,0.4134172586582741,0.3382265,0.38435453843545386,0.4430535065832104
0.43479094,0.40258974,0.6179086,0.1807270180727018,0.4090466,0.60723376,0.806453748387225,0.4423608357639164,0.25127637,0.37309107730910773,0.27517773651066424
0.907794,0.18094967,0.37619203,0.11845845184584519,0.46572298,0.53752613,0.8016857481011449,0.4442437155756284,0.27623665,0.3229118022911802,0.24706310482378632
0.73183525,0.6394611,0.29947054,0.0688934668893467,0.48943973,0.5394078,0.825358799521528,0.3309851269014873,0.45215625,0.2832280983228098,0.31886291913177517
0.046754446,0.33429158,0.5266106,0.06250928625092862,0.35637942,0.45720476,0.45649829738989783,0.2313506568649343,0.45249647,0.20379420037942003,0.15117520907051255
0.180095,0.5439992,0.27039364,0.08750785275078528,0.4445607,0.47794282,0.821644849298691,0.23578042642195735,0.5202531,0.35403657540365757,0.222433883346033
0.5751947,0.8514968,0.13938028,0.13132021313202133,0.31467974,0.68884957,0.8746734224804054,0.20459528954047104,0.44999897,0.24537366453736648,0.34576314074578846
0.8273347,0.533221,0.5586171,0.11295498129549814,0.5398451,0.56683046,0.8037990782279447,0.501918649808135,0.3304553,0.3278723327872333,0.3911254934675296
0.08712842,0.58153754,0.34894365,0.13087511308751132,0.463758,0.59143925,0.8583442515006551,0.2825998417400158,0.4833629,0.39434850943485095,0.26595911595754695
0.292558,0.88576335,0.5483072,0.09131866913186691,0.4287538,0.63863456,0.6001304760078287,0.22263069773693023,0.53545177,0.20599886059988606,0.31978185918691154
0.8609301,0.59097457,0.4112348,0.49741019974102,0.49881256,0.454792,0.5123623307417399,0.6203853379614661,0.3775298,0.4343596234359624,0.5772932346375941
0.7108993,0.84013516,0.1878748,0.06671770667177067,0.37761098,0.22229815,0.7921863475311809,0.2213465078653492,0.5395244,0.20294632029463203,0.09632897577973855
0.72914773,0.8270708,0.32755035,0.07261699726169973,0.45917293,0.36283228,0.8342193500531611,0.301832739816726,0.5084712,0.25009658500965853,0.19916398194983892
0.7916456,0.5909195,0.52659935,0.4814018781401878,0.43530464,0.4873209,0.555922733355364,0.6281734371826563,0.33714938,0.40165571016557106,0.5531854931911296
0.818724,0.28766078,0.21476932,0.13450180345018037,0.5522935,0.7754998,0.8591349015480941,0.4261795573820442,0.34645548,0.400078740007874,0.4986147299168838
0.7254401,0.83042777,0.53414863,0.28512736851273685,0.61791074,0.5847165,0.5920527955231677,0.5241859075814091,0.4273106,0.35163939516393955,0.5332585319955119
0.73568356,0.8980539,0.5055409,0.13561683356168336,0.6091709,0.54105157,0.7419226445153587,0.47739811226018875,0.468526,0.31388256138825615,0.5207255312435318
0.3981665,0.29219013,0.26150247,0.13499745349974535,0.46884966,0.6332824,0.8679699520781972,0.3575928142407186,0.34107414,0.393636119363612,0.2955243177314591
0.123731434,0.25579774,0.24900313,0.10254624025462403,0.38490283,0.47350323,0.8415279504916771,0.28677457132254286,0.35790396,0.36194599619459966,0.18273501096410066
0.47053018,0.61526495,0.36212638,0.20711802071180208,0.65186316,0.68709326,0.837264350235861,0.4544917545508245,0.4520278,0.47702924770292476,0.4704698582281915
0.5610398,0.9376947,0.2531005,0.1085908968590897,0.39138895,0.58497626,0.827095149625709,0.22099826790017318,0.5144922,0.23597573359757337,0.3304076398244584
0.2290041,0.6925495,0.23084171,0.1404861840486184,0.36169595,0.6450417,0.9183162550989754,0.22687170731282924,0.4680519,0.3491687349168735,0.2696707361802442
0.02855002,0.43277204,0.40855008,0.032882146288214634,0.4599238,0.3309405,0.7951094977065699,0.2831975216802478,0.5620828,0.3686431668643167,0.1976803918608235
0.2067241,0.49398458,0.34063265,0.19578742957874296,0.5313384,0.74464715,0.826685649601139,0.34653189534681045,0.38104272,0.4483331448333145,0.3638648218318893
0.71759933,0.95042026,0.41011736,0.09223934922393492,0.48104036,0.49592915,0.8341796500507791,0.3271359672864032,0.49564248,0.24241864424186443,0.34064086043845165
0.7067619,0.80074996,0.354821,0.100097560009756,0.4496991,0.18403219,0.7810973968658439,0.29356149064385095,0.5396616,0.2666830066683007,0.13299437797966268
0.74719924,0.94123006,0.45524627,0.08733794873379488,0.49818796,0.4135315,0.824309149458549,0.35659354434064555,0.49581206,0.2401868640186864,0.29420946765256806
0.7248579,0.8747699,0.14257658,0.08615568361556837,0.423582,0.59279925,0.8895851933751117,0.24295200570479944,0.56134593,0.27474325747432576,0.37035132222107936
0.766362,0.67450607,0.43583226,0.09086863908686392,0.4916768,0.38120133,0.817494249049655,0.37050568294943165,0.44474,0.2715879271587927,0.1912754914765295
0.78747106,0.74683505,0.5405681,0.20376376037637606,0.5423217,0.62552714,0.5880631352837881,0.47096870290312964,0.3845505,0.26499554649955465,0.46956017817361073
0.3157845,0.89179754,0.15049528,0.15599848559984858,0.1355572,0.68717086,0.648666298919978,0.019545462045453793,0.5687666,0.11403091640309165,0.2761268765676126
0.78064793,0.8299626,0.45321453,0.11488383148838316,0.56360245,0.6370826,0.7592895455573727,0.43273505672649426,0.4426267,0.2845662484566248,0.5133837808030269
0.11696981,0.81237316,0.21064395,0.14554566455456647,0.23160037,0.65478265,0.7498462449907748,0.10293509570649043,0.56053644,0.20300682030068204,0.270956416257385
0.15015456,0.13785863,0.36548468,0.00799395129939513,0.37613946,0.24366403,0.5319308919158535,0.21401784859821513,0.59264785,0.28217577821757783,0.18400992104059527
0.75648487,0.9131326,0.35538527,0.13397897339789736,0.56962115,0.6313774,0.7954016777241006,0.40540160945983905,0.49104846,0.3193791819379182,0.5700209342012561
0.6921614,0.76992166,0.39739993,0.399490369949037,0.63065207,0.44433433,0.5661471339688281,0.5583102741689725,0.433729,0.43384481338448133,0.526907181614431
0.032349173,0.70341796,0.3595606,0.06888514688851469,0.40376705,0.47665516,0.8390610103436607,0.21469811853018814,0.6070848,0.3227460722746073,0.23447719406863166
0.7915176,0.6364085,0.1893204,0.09521748352174836,0.50415105,0.71156394,0.8673469520408171,0.32151320784867915,0.46798533,0.34482238448223845,0.4583262274995737
0.476945,0.89286965,0.47337437,0.0693057169305717,0.5280143,0.5145132,0.8510089510605371,0.29602501039749896,0.564815,0.29575806957580697,0.30476491828589514
0.7169061,0.84590846,0.27699164,0.0498111549811155,0.43160704,0.45936853,0.840614750436885,0.2547260245273975,0.5244916,0.23891222389122238,0.2549299152957949
0.072005905,0.4035247,0.34892565,0.0,0.3991235,0.23803319,0.5004968900298135,0.18577378142262183,0.63070005,0.2387575738757574,0.21130207267812437
0.33365455,0.35791236,0.46418864,0.15492543549254356,0.46076375,0.5963473,0.834449550066973,0.40357159964284,0.32853606,0.41163887116388714,0.29503991770239507
0.033164207,0.39843822,0.34657073,0.06380128638012865,0.39762163,0.4387825,0.801304448078267,0.26495990350400966,0.46212554,0.3344222334422234,0.25965298557917915
0.20246482,0.81049067,0.24853076,0.12563304256330426,0.24157418,0.5391731,0.64552799873168,0.07207527279247272,0.6642381,0.17041538704153872,0.22044582322674938
0.3280757,0.40432996,0.5766636,0.21256782125678214,0.33832675,0.59908414,0.8368419502105171,0.40523798947620104,0.21807027,0.38574523857452386,0.22948114376886863
0.6942529,0.50457764,0.2840878,0.41433046143304614,0.6974831,0.4054048,0.6841635410498125,0.6306111369388863,0.47974014,0.6177402617740262,0.5647654838859291
0.20253098,0.92007476,0.40307793,0.08118401811840181,0.4097351,0.5145811,0.7712025462721528,0.16888475311152468,0.6363936,0.2563438056343806,0.25864757551885453
