rely,data,cplx,turn,acap,aexp,pcap,vexp,modp,Generated_Var_4,actual
0.3085526635693343,0.3520327129024285,0.1067381395458938,0.1938358560869566,0.2186547745990238,0.2826586604385914,0.168790615021283,0.3298681888942652,0.0829424436830285,0.1168994255408368,0.2313308414980482
0.2073246713675872,0.2195220226977625,0.1889714919649831,0.0403022809322472,0.1449403115249412,0.3229301107959202,0.0798782688386582,0.4737050202268706,0.0201490282269768,0.3423594622208323,0.1725755578963098
0.1905447308678045,0.3908826737610589,0.0973963065804646,0.2162393373363382,0.3512552919410073,0.3985406805345458,0.2119046382625113,0.3951265083412793,0.2039849620095865,0.2394728372125668,0.3341594835483095
0.4528116843659581,0.2159432443858717,0.2886585683041651,0.1602506951448322,0.0428976387943049,0.1222121492560769,0.1183486732929893,0.4852722699302275,0.1243314008367114,0.1650516282184154,0.2292945134601542
0.5302878448073507,0.1673374440668345,0.3930801807222505,0.1724272453408631,0.0446952223035662,0.1109167202346558,0.1682074124104689,0.5610068297673079,0.20992792493111,0.2311760611942323,0.238997394415842
0.2108661050376018,0.2526380743453407,0.2284603614061781,0.0388778564260355,0.2257030535353795,0.4460107158680071,0.1372450910877126,0.4849503277141783,0.0290129695956862,0.4098037872604075,0.2030473187519394
0.1932308701950507,0.2001998784790281,0.2124045809234041,0.0721690081144664,0.1260220654807382,0.3786049098392138,0.0400155157804915,0.5331932126228556,0.0420266625509215,0.3805317472164287,0.1133211888045567
0.2256594453883833,0.2301721126831947,0.1641072660955994,0.0684841394306894,0.123704000001703,0.2480441686064909,0.0362724371609257,0.4740023113331084,0.0128507658716444,0.2851099106127615,0.1289702759812681
0.2445416660690524,0.1691327842913407,0.2589629453824974,0.1150480911709623,0.1210997487372466,0.366022610807916,0.0620325302294805,0.573379741803429,0.0798762249916615,0.3817682013947051,0.0934442576093586
0.2610804316395256,0.1787047706502012,0.2452677780309378,0.1187236107299415,0.1126941762092086,0.3271727608971754,0.0505023631300115,0.5634828683953094,0.0700409385624385,0.3498339616197591,0.0938448045685505
0.321352667347422,0.2566814413456173,0.1787987388012928,0.143648834009993,0.1243309115347762,0.2204042384331107,0.0720841257518518,0.4258776814567214,0.0290859697485887,0.1843338844292191,0.1382338901257271
0.4362270628388107,0.2680614462099327,0.2483673586582242,0.2014557229316358,0.1064994093632896,0.1590856718583287,0.1781715656448048,0.4214817479360676,0.1627551727157871,0.1008515054345745,0.2090141301444301
0.3725349755887723,0.5698111446230236,0.0572811314175314,0.4658558067006368,0.4101458379856573,0.4033224587606455,0.4277012204143341,0.2013072692819777,0.3719598476562609,0.0284571196853126,0.4404120939511601
0.4443070806378018,0.2237867147958324,0.2733358742357652,0.1599954310244109,0.0371901339294553,0.1019298011085353,0.1107060518402563,0.4797809436560662,0.128222984824993,0.147298251240673,0.2255372784267451
0.3862048724038327,0.275220808649034,0.1928115656320905,0.175783194815841,0.1231928315500696,0.1930350417974781,0.163168702976772,0.387631875998623,0.0953473341249386,0.1035990505677668,0.1851774418364178
0.4299586264412267,0.2550467101382863,0.2364914132817111,0.1794804891959122,0.0622117679015931,0.1220424893431131,0.1208492048380233,0.4514226016879548,0.1295192938904261,0.1288936900304458,0.2446210043149643
0.3737053665287314,0.2345249910399033,0.2167124364183581,0.1355216559786842,0.0993835196072441,0.1705605809458107,0.1054247858605646,0.4335772071780757,0.0523085502344927,0.1613428041691745,0.1791186007579963
0.3213031207587612,0.4236618197806709,0.0897057604915181,0.2906127138447494,0.2796869189029931,0.3175862620908055,0.2494734356490843,0.2892706344097708,0.1945007966609876,0.0837566598231841,0.3026134053854152
0.673189972395472,0.1598826793895249,0.5607171718240708,0.2807871770337551,0.1016787323737677,0.1188886551658056,0.3108931948844955,0.7306290714396232,0.517185986189201,0.4113451703113547,0.4969807561644258
0.5155744669835363,0.1861608750770018,0.3571304843408314,0.1725790088197388,0.0257676414531813,0.0457293229066352,0.1458036356700521,0.5551530698721608,0.2127036562867127,0.2089178141847782,0.2771548496728216
0.4496268613641204,0.4327230237995718,0.1586443676290995,0.3511139629352353,0.2545972057742535,0.252612861549101,0.3147369322933014,0.2950741359161945,0.274190477879502,0.0209100433814029,0.3072447558265089
0.3134124679460157,0.2742064734926786,0.146220987879636,0.1325461828695427,0.1363426357107321,0.1916741336806262,0.1192570410256962,0.3964870323280174,0.0458598450474008,0.1666971123984161,0.1786922923979177
0.4028318108456071,0.1927976448858708,0.2724103039970926,0.1270189255007601,0.0872704749979403,0.1946964534783661,0.136410622539665,0.4955404077441341,0.1081117542571497,0.1994154967116556,0.2039411310053723
0.3666043923534769,0.2158161541551136,0.2380509243306422,0.145637984989159,0.0576701771356642,0.1650640125217786,0.0780964580321109,0.4733303249553469,0.074423453885726,0.1863727003870296,0.1877920376715454
0.4119228052721114,0.249618605390386,0.2428421266215461,0.1626887024521995,0.1097714984205338,0.1826835685431981,0.138239083023034,0.4202072152640151,0.0706889013678986,0.142151533768956,0.1805084872042243
0.2141323883916155,0.2538300050622415,0.179139789951345,0.0605325928918275,0.1579722331559968,0.3025405148818056,0.1091452200629102,0.4486453098829226,0.043666978246283,0.3331919276264418,0.1951279155987494
0.2454441509430001,0.2297869252162043,0.1517213248110809,0.0777073987385493,0.076068899171959,0.1973311438003542,0.0462071526528751,0.4671149462199014,0.0221295981759616,0.2280712354369881,0.1267344939315462
0.3248001257496851,0.2770723025947725,0.1601957277051509,0.1412899816893633,0.152192487322439,0.2282754952973075,0.1269280115469109,0.3829964568662712,0.0414992688001756,0.1707898766717411,0.1593686994082166
0.2053364999305601,0.2194776781282058,0.1868737587638066,0.0514347101941612,0.150133720832456,0.3414018359696317,0.1068639474423077,0.4676566675382823,0.0315847031504006,0.3371195867424301,0.1731656363961633
0.2566283960373456,0.2096342349914458,0.2036198809568835,0.0947628504691434,0.1263091134318387,0.2857886407589014,0.0785595037040496,0.4920462966534284,0.0511610968415057,0.2800575011339,0.1437753878735322
0.277332709715644,0.2567492421581758,0.1595651254036758,0.0986110865041974,0.1371747639635182,0.2244236907289482,0.0873908373067209,0.4139197284377507,0.0195649448349327,0.2225007389345661,0.1550027380466797
0.3347343217230598,0.2691383091449785,0.1742888114027305,0.152530003854361,0.1751457964739765,0.2462245337933911,0.1620350994998959,0.4004267365921038,0.0584454247337336,0.1687577780934662,0.1805236794455252
0.8035851487103135,0.3078057695556562,0.6760912450267642,0.5034236596859909,0.3318929560638241,0.2795576590289093,0.5423871374484555,0.7972058797785584,0.8187323555288903,0.5671390904166129,0.8452114244242728
0.4024897831296022,0.3383949967332315,0.2214145749594861,0.2616896615087414,0.1209105619127561,0.1118182481249312,0.1364725680848496,0.4343199556609131,0.2275893193949443,0.1326921764934886,0.3880047483023139
0.3058265225722666,0.3697848946417774,0.0971158055146623,0.2156869382217763,0.2206387349113022,0.2747303916522989,0.19429617613089,0.3195320929391733,0.111780783985077,0.1166787377185926,0.2381227236459653
0.1872180118116548,0.2217407047848219,0.2049729940433633,0.0373432021561472,0.1579346810508543,0.3589151589163043,0.1077937947111568,0.4791362684074184,0.0354736166518956,0.3810157453642208,0.189857170495139
0.5735748184389804,0.1632848460787048,0.428502392715878,0.2036080235138679,0.0308130988725214,0.0819680611817207,0.1811707969321604,0.6333058748247717,0.3212978374055632,0.2966897237372706,0.3577230694129851
0.4623911948633865,0.3979890845940714,0.2118792190312629,0.3438589648265646,0.2327473090318986,0.2249515368565393,0.3125486977446053,0.3427293442781225,0.3062403729807268,0.0587622580197502,0.3365658062199977
0.2439345979199294,0.2500187502305896,0.1552336129259513,0.0925135184744708,0.1333459926219906,0.2347192699419577,0.0643160781785441,0.4438190123984977,0.0240118051949732,0.2500564154921939,0.1490070725029612
0.6431621801291942,0.1331780182875653,0.502229298452397,0.2135594890321325,0.0666477167617567,0.0735053765682169,0.2612845677099102,0.6780106544796565,0.4275378132369731,0.3481590341430438,0.3793219813039366
0.5126891857019902,0.1996097662697707,0.3596545370069056,0.174843836058066,0.0369223729439211,0.0637623744462899,0.1211150590055813,0.5861574480682255,0.2361280023204476,0.239531030163544,0.3297894742134609
0.2841324805116556,0.2084956452809109,0.2152365133752158,0.1090773649861648,0.117814727194813,0.2848027386635576,0.0205906338988886,0.5270584532411922,0.0351550686626661,0.2966976093567255,0.1050192274906476
0.3492280049119804,0.3038394643388535,0.1536391396570005,0.1794095454239671,0.1652694970253155,0.2312349901926594,0.1609281032132538,0.3584027651292062,0.0682545061554377,0.1325576372384141,0.1746179578941713
0.4823261872669814,0.2062979589280854,0.3145175739839341,0.1610009009486757,0.0532115884434035,0.1371041964506665,0.1570187078812479,0.4878175369584819,0.1377447834950769,0.1687086207481143,0.2120383611324897
0.3553961587342566,0.3602285639958081,0.1306761171571611,0.2445050921132073,0.1917476481503991,0.235679426381984,0.2150213048039804,0.3232181709928545,0.1321701628702501,0.0952474950494692,0.224187871713634
0.3939366006562445,0.2372779599105431,0.2142245177667772,0.1358913432718763,0.0843713204950832,0.1245885575128959,0.1044932076002068,0.4513701441901805,0.0799741154508955,0.1565673131855451,0.216103624720431
0.2843921773994092,0.1630512438657453,0.2820506497622466,0.0968378644847704,0.1343963552318449,0.3643830579967063,0.0447452813334775,0.5941309797418641,0.0664520097433052,0.4245032938205081,0.061735069570629
0.3101767806891208,0.2323529895445304,0.2024536285551839,0.1352789510131379,0.1175847099067946,0.2330438073590025,0.0699872091702922,0.4658178153658475,0.052108071998241,0.2141152405704898,0.1344999136609253
0.532095875505946,0.1694648637848796,0.3803839718443876,0.1741463253212652,0.0271380484784052,0.0913467201453974,0.1438132784902967,0.5867166592132207,0.2529281031689844,0.2442373303125812,0.2836607819986902
0.4644088686178157,0.6499811848693641,0.1335789763386248,0.617633017761926,0.5342277645874707,0.5215835872255664,0.5367094853000174,0.1973743508629284,0.5525683612092211,0.1010897259824817,0.5922965695516813
0.0392859029402268,0.0958610534492755,0.3933942511203018,0.0744486211587286,0.2871285263374584,0.8469154563757929,0.1789113631100888,0.7479489923165901,0.2062382434386995,0.836286143392232,0.0949450017539695
0.4283710366664579,0.595721747967138,0.0689938436129286,0.5418548843276444,0.4460633408643327,0.4525517977389672,0.4615279843082898,0.2068074383230091,0.4324891696354149,0.0669544948190613,0.5002692038007478
0.2896634551754962,0.3334799074941308,0.1157115942297715,0.1779354883739373,0.1967025675293928,0.2652287485996608,0.1618016878147016,0.3473921863722314,0.0847067932185247,0.1511127462413591,0.2168845503522722
0.1260604270148664,0.2354343716253991,0.2500456189169312,0.0309319010992992,0.2919906085676277,0.6144281644880115,0.1925120573356644,0.5311114080267791,0.132163623601324,0.5488936106266389,0.2655748074835109
0.2605208140566318,0.2238199390650809,0.1963432804779837,0.114462102638832,0.1210196844133005,0.2788361443478577,0.0362273987214831,0.4924569660899022,0.0434015318596948,0.2705615815997101,0.1142557152773654
0.4219716557131274,0.2505424837353178,0.2443010107412724,0.1723874887320305,0.0814973923213608,0.1541108786090975,0.1315583702856473,0.4300348003615373,0.0943324121979893,0.1353112517430618,0.2017678259681294
0.302696091206769,0.4214154242353008,0.0856800421527636,0.268062357915034,0.2606101195259664,0.2690008224679185,0.2485366753009394,0.3018905292381194,0.1797675156372408,0.0959393760147658,0.3030053800206367
0.3608967279544791,0.2462969428438538,0.1797529701010228,0.1266175453066753,0.0811502588732282,0.1514957598006374,0.0926504386757066,0.4327739292770283,0.0552700379120107,0.1508492990126957,0.1970577004854243
0.3158720380346154,0.4233506411382575,0.098216032088125,0.3082284527944493,0.2478890245883265,0.2602275217684503,0.2776130432714129,0.3102076055998806,0.2373505648661583,0.0577423845702522,0.3313999752051761
0.3819679685793702,0.3686845200519945,0.1341912573755618,0.2598012015167866,0.1893771182931758,0.2251470456138199,0.2038440640109773,0.3200157046581048,0.1360666016665618,0.0827615202032262,0.2332848895418291
0.3483455998746234,0.3457416364154963,0.1264194816093269,0.2219566818691186,0.1841566199528981,0.2283719598134569,0.2103561847074631,0.3290985530481519,0.115810041838311,0.0998837373108495,0.2134808959145338
0.641047325562833,0.1389905005802424,0.5366102273455206,0.2390300310978231,0.0805481479084606,0.1669420867047973,0.2798880995640189,0.7101540321720867,0.4526570966919584,0.3911735458276562,0.4453508311949193
0.3715943833362076,0.5382180867980276,0.1193945221512047,0.4616200771880461,0.3612002666114312,0.3367619426175261,0.3968431940516601,0.2581313524960405,0.3954565707293148,0.0740695048903389,0.4894126874753738
0.3732222319006568,0.2368549463435452,0.2261263531683598,0.1522287386683488,0.1056397237408283,0.2072081024414981,0.1124960494745678,0.4446370961427192,0.0862622011288763,0.1567216212505031,0.1754168772610383
0.4538500054863896,0.1755835186871693,0.3298831233030537,0.1327647669526277,0.0648606495449787,0.1843861010402947,0.1246254880116863,0.5146669769862758,0.1346980798994582,0.2141936404213202,0.1863799490790133
0.4633731886605594,0.2011958778542114,0.3080804205347799,0.1581291532534266,0.0492180583049652,0.1217540760901578,0.124561789701515,0.5050744920632233,0.1378280410562008,0.182423173280053,0.2409303510377032
0.4522805948435865,0.1599884702601022,0.3171868628367549,0.13317876951881,0.0614756593598302,0.1673397599098114,0.1370189735176807,0.5452051169041938,0.1585683698369476,0.2164429129752073,0.2198950330407305
0.37174322716557,0.2792601909382889,0.1728491845091659,0.1531455078052749,0.1224298042798756,0.1781608291015954,0.1312408585413054,0.3960147391110382,0.0604817188403322,0.1373328544158122,0.1915610710661923
0.2873738990343371,0.2627694793664782,0.1588165182398579,0.1173111974960096,0.135137849648098,0.2367116947343324,0.0938373109667458,0.4083139933754256,0.02943677584872,0.2019479305428431,0.1611972479379531
0.3518249446376049,0.2020504254913444,0.2559608226804932,0.1521540721044106,0.0933174815480579,0.2280796769730291,0.0727702733671062,0.5163041070342561,0.0756300893743453,0.2266323198045827,0.1382880268322181
0.2797911720316095,0.1876577092470568,0.2245019438670061,0.0935679185289702,0.1065621239334425,0.2415278692935215,0.1072254851593606,0.4846190115262031,0.0596133450113491,0.2579143805177374,0.1666838931791084
0.6988567319984322,0.0692257139463363,0.6680303308165939,0.2945903414860411,0.2083795904734311,0.3662618201063867,0.3878709969324437,0.7826589291737629,0.5009545620781701,0.5033505440324457,0.242217507819765
0.3367034517145812,0.3465942901857849,0.1263449215798289,0.2149839697314309,0.1869854600547997,0.2466144334271269,0.1943177318742056,0.3319712137344162,0.1068059615399231,0.1170213605824077,0.2143023136208741
0.633862627097961,0.2114677220208661,0.4884417951702671,0.292900067486703,0.1316672815362642,0.1486831372475775,0.2758636531737512,0.6729274614373786,0.4691648819483927,0.3774786252024855,0.4932487839400686
0.4179340460159423,0.2329427108353811,0.2441923433858363,0.1483776438100094,0.0842875946280053,0.1462926952868578,0.1236184537629851,0.445794308383858,0.0800074212143059,0.1519945392085274,0.2047235869685875
0.3469325834062422,0.3597929252824023,0.124457131203631,0.2290899798002922,0.2107474912575335,0.24403458805825,0.190663663233098,0.3277582472051235,0.1087558756700781,0.1097460552165859,0.232405208170841
0.3577196068876404,0.292667623526127,0.1661367551657933,0.1690801322287671,0.1624026364813592,0.217500156030366,0.154035708721813,0.370055946236904,0.0568630312120332,0.1459414135894687,0.1722553854218426
0.2375092513590912,0.2398626042491623,0.1611387790538333,0.0766026847990556,0.1245685392976181,0.247434184035482,0.0750183632070896,0.4401450983814329,0.0148827598097764,0.255659458428616,0.1513141457802207
0.4494753996931119,0.2132593655994678,0.2665943047958585,0.1388295322679995,0.0466559786506489,0.0781273494307828,0.1190210600700866,0.4823068197027693,0.1148036449268727,0.1413189894158832,0.2248531092301589
0.3881604992299813,0.4532624499836503,0.094437599232199,0.3365952005963705,0.268041029719596,0.2897930274608455,0.2778444953435785,0.2657490247105129,0.2233252778213539,0.0521050976011973,0.3157615929432529
0.3131376936896722,0.3179942190606478,0.1301512637796029,0.1727442024463333,0.1742339657939492,0.2259224593488227,0.1624299288649585,0.351719671924722,0.0766308508739236,0.1491097167579498,0.1883681827510669
0.4090160506926085,0.3914956262321781,0.197847650858663,0.3113613508359504,0.1808971227721798,0.1052722647765055,0.2519538702738352,0.4158657682048076,0.3194985798145847,0.0888212628062026,0.4257559252622785
0.2431306902344711,0.2412254353847112,0.1621500745334983,0.0561602931061746,0.14075959563791,0.2668923272495335,0.0824350630510935,0.4348135769605871,0.0095213125045406,0.2686855799537695,0.1638957281468599
0.5183965819034029,0.1679180907371947,0.3692940057686483,0.1633875899196242,0.0525505947559464,0.1334431883419544,0.1442929482127622,0.5562099282919905,0.1780973658112914,0.2301888071937293,0.2202579560626114
0.2463275319863517,0.2450898148892417,0.1736479798513846,0.0706619586984142,0.1809601247308925,0.3439312563141993,0.1165030661956192,0.4204407577695239,0.0296518869830819,0.2816161796117765,0.1897410751142149
0.3293857622297806,0.2443230174279813,0.1943617170647854,0.1231827428828008,0.1342769825393355,0.2151119154349641,0.120252219615574,0.4238988028327512,0.0488228802377746,0.1910768648474646,0.184129424014297
0.5521706979678902,0.1702126413577563,0.4054036705201655,0.1907775965128503,0.0241587338554155,0.0654004998096765,0.1685697884064286,0.6120631444009091,0.2874556485212111,0.2737869824942442,0.3393670037516887
0.2211190876571156,0.3700970866357889,0.1314678301441018,0.1695990753843414,0.3410128168911241,0.562909663551752,0.2209612838165249,0.3429586750864026,0.1403275071300285,0.2395249516652142,0.324791510677254
0.4173111979371641,0.3391509456394063,0.1878399880597827,0.2368076366640821,0.1731926718897586,0.1917764111770677,0.1969894029570778,0.3559154937109854,0.1447913285048649,0.0906978576989771,0.2243125196723172
0.3944937111747555,0.231601276220316,0.2056453166499672,0.1285320226977672,0.0864455527471898,0.1608821407410926,0.0828247212151082,0.4533658216747902,0.0655644357990668,0.1476501105013497,0.1451913022944991
0.2086705002596268,0.2208434901114892,0.2123276404560759,0.0306141221699362,0.1772438713325228,0.3955085749800419,0.1344671545449904,0.4617431770295207,0.0237703726472583,0.3749281657944189,0.1993634162106585
0.3661034284163736,0.3530666617256603,0.1496244317644326,0.2544225608140251,0.1853325181432655,0.2718635776764565,0.2208904764657552,0.3330410187797243,0.1547197875333322,0.0969818476052017,0.2366416343864038
0.2079179938074343,0.2167236199994813,0.1748594900509638,0.064481850048477,0.1086813271731418,0.2700126765965784,0.0288066707840314,0.4945884802959449,0.0182765376714272,0.3141917465948886,0.1288380516481457
1.0,0.0473622167560358,0.9809883347933844,0.4377382260692312,0.2451306266156293,0.3650796869307675,0.6056878639096654,1.0,0.92589851095711,0.7786198130660973,0.713165547686309
0.4945946525832616,0.2330405580921205,0.3057771442652334,0.2018133778801406,0.0467931694338637,0.0715783048087121,0.1577590823437015,0.5028703904836044,0.2002296550162458,0.1585833210843073,0.2742469115277988
0.5334093731790986,0.1772796339522017,0.3961940587160711,0.1895328002323764,0.0218923344530133,0.0808988339694677,0.1530161002895111,0.5984430068278261,0.2790672386803715,0.2540814583577002,0.3349936128781591
0.2004337623678441,0.1839641337599363,0.2355479418557645,0.0814481233504954,0.1579144361234221,0.4078077405955136,0.0452083814391115,0.5660098228282161,0.0602257971899494,0.4290425447879684,0.0981184696703044
0.3349743235794535,0.2807714735285634,0.1628820554813878,0.1559969346755501,0.1463060564690845,0.2206235838492224,0.1397660243817231,0.3863490437468252,0.0558780392793,0.1583228400898139,0.1738479297026782
0.243332363157721,0.2366839366195561,0.1903946695172569,0.0701067288571103,0.1878353851102497,0.3500682156676914,0.1457115556311821,0.4377178107978834,0.0375824178984515,0.3026570567372601,0.1968814161842529
0.4858698178250411,0.1685808682262137,0.3356586403216217,0.159546090030837,0.0288855625141433,0.1175520824546145,0.1284112317615822,0.561207249840272,0.1928924788752512,0.2150298081435175,0.2715724723311212
0.3194232597504106,0.2734546362511246,0.1570017107609733,0.1447622508537877,0.1375383104916196,0.2085975079203146,0.1368103400505603,0.4247518622361784,0.0872943990511144,0.1566985302583494,0.22124352649157
0.3592625009518099,0.2712614221946384,0.1921230074077161,0.1706539601042135,0.1350176254339301,0.2216786913667422,0.1001616245279101,0.4160553884396432,0.0623345984365052,0.1639727403992469,0.1559667604225828
0.2850403701499819,0.4573264529214135,0.0698652312543026,0.2886638673570112,0.3342499254386347,0.3950082287207557,0.2812901482523464,0.2733390822501254,0.220699162199821,0.1342092729317395,0.3606610341405303
0.2975835339276358,0.2626471754192418,0.1587685262548732,0.1188733863783756,0.1410527958329936,0.2206460618528963,0.100649720586399,0.405626267535643,0.0238526304876877,0.1970406840008219,0.1543289170989406
0.2162971545285686,0.2144810539363674,0.2234195226737219,0.0644409906503181,0.2428289635725421,0.4716143831224898,0.1929386433185306,0.4757432859784795,0.0552108558163784,0.3818173313594338,0.2134415639299473
0.3318853578927692,0.3944625906702509,0.1032084587583323,0.2567858804850466,0.2225328171125198,0.2759376513492401,0.2253062466911118,0.3054743788358671,0.1682399554261518,0.0868181055465521,0.2617914334029244
0.3836651753714857,0.1971805195884791,0.2593455620723706,0.1215093830025562,0.0923412758306434,0.2291194781223241,0.0822672221951868,0.4962201824667,0.0649278191387488,0.2277620534408612,0.1484020609308298
0.4087802875241363,0.4118877482880781,0.1734124933808352,0.3558973221741552,0.1980227454207825,0.2336852129802886,0.2540701108172055,0.3707873716646029,0.2975788065786278,0.0729591841158434,0.3843142678044015
0.2714016134067075,0.2384791440077106,0.1644138709099914,0.0762117424708233,0.1453702341663273,0.2575270312612621,0.1167157495296657,0.4238554277432257,0.0177337441135452,0.2370222349369723,0.1683400202602545
0.4032345328412023,0.2809107854627524,0.2002643332499762,0.1987996934720504,0.0485921047337579,0.0908764018848984,0.1085382843609707,0.4475832991734533,0.1569390305270191,0.1135946390930406,0.2679735402052397
0.0307470923592023,0.1366076896922175,0.399791209808076,0.0599006243665138,0.3571621806022088,0.9096447369577402,0.2224957696853743,0.7466075198194504,0.197971607795329,0.916341517964404,0.1608622164395003
0.5050695173971027,0.1886145902142958,0.3490598420255966,0.1630924638283327,0.0683318882301186,0.1252684526309093,0.1646085830832921,0.5211910737276951,0.1786199869228316,0.1881868857128684,0.1961596057724208
0.2112384204235026,0.236619400924525,0.1649795528497142,0.058091080540678,0.1271106188369789,0.260935088736434,0.0679132636081244,0.4572431313119367,0.0144417049510619,0.2928017665247879,0.1609608240820626
0.1991904846528596,0.2177095389932248,0.2152681665655582,0.0246133607803033,0.1743197353130076,0.3896975552789058,0.1074733000003158,0.4771734058155842,0.0343572504640655,0.4040852893632166,0.196229322239609
0.4012135415992528,0.5614284231452495,0.0671576711517849,0.466062253076997,0.3929351270353229,0.3793370357890233,0.3986782627856314,0.2097032727299857,0.3489437026463635,0.0252065103637711,0.4379061516435816
0.4008725400305302,0.3246591107047263,0.1945257240724406,0.2357831313317013,0.1087874906359228,0.1389381917328309,0.1546963160472602,0.4088228159265484,0.1868812473556189,0.0980793542480831,0.306219100588659
0.5659774804982458,0.3143474118372059,0.439977753887255,0.38421058820582,0.2195399739391795,0.2383478939030658,0.3629368154350446,0.5544844943900212,0.4698320243269021,0.2370702422961536,0.4732563991158129
0.3895788679893005,0.3360247521640872,0.1545595952707377,0.2346871062482369,0.1629962215855205,0.1779572888005385,0.226860557311768,0.3484475909676975,0.1509830917786735,0.0894110140473092,0.2279011344028067
0.3399040400701185,0.2496375288775316,0.1750705162330973,0.1274364050141813,0.1195316077388842,0.1930259095710428,0.1055730305861845,0.4247487668683716,0.04652606987404,0.166549257033637,0.1615744869630095
0.1243657039656044,0.1287295793570305,0.3210874865881121,0.0886416181257847,0.1946886868748367,0.5899520778248682,0.0925815582777484,0.6690184432518211,0.1335586037298209,0.6149393608185201,0.0775826691117182
0.1820846386101674,0.2225112998476142,0.2208643032225586,0.0743017324301232,0.2259043319674215,0.4736283916138781,0.1703605589992126,0.4944934345311715,0.0823211788980325,0.3881286836350169,0.2120731144643364
0.5297876563110914,0.4973046005065702,0.309204458856321,0.5225552633422174,0.3823602605060209,0.2521729840433863,0.4843512924246696,0.4058717002475531,0.5782307805921894,0.1528025870307935,0.629308398995924
0.1719660352246043,0.3851640991784591,0.1355127172716993,0.1508977351687579,0.3901563138308618,0.549571608289812,0.2713676476816091,0.382586051035314,0.2065076133866435,0.3297191519290082,0.3938992145132401
