size_D,duration_D,har,ifc,source,t02,t04,t05,t06,t08,t12,t14,Generated_Var_5,effort_D
0.3534809476625652,0.5531649262878304,0.2193736887297649,0.3010609272525528,0.0883547219239485,0.4015663930944814,0.2057107343781846,0.2612059208200427,0.1138398187153842,0.36102219371804,0.1222710473647333,0.0968350542224247,0.3455557366427061,0.6834374447332839
0.3291549409868873,0.260987368313841,0.2305767182082114,0.0715621039199899,0.2702674522199578,0.083570448325718,0.2225868542564172,0.0722420920767165,0.0999014134961647,0.182440626392788,0.0767267603151146,0.2218498741889001,0.2005906393364808,0.5281087927710385
0.3555280193699803,0.2549426678696391,0.2903089002015144,0.0940206525520881,0.3286118663310975,0.0764234608235088,0.2265674816419778,0.1226430664723962,0.1630826232051034,0.2440386719176334,0.1541251327071469,0.2819422249162646,0.1766846478565084,0.5160316329847704
0.3359015512399387,0.2441488463580117,0.2266263340086257,0.064122897046548,0.2754919761566559,0.0747353425618077,0.2346882615069662,0.0416148377561327,0.0869200775157851,0.164879310867187,0.0703387708739845,0.2292166796097248,0.1991273507999969,0.5271668435146156
0.1828494244185214,0.1361856990615155,0.0501960847028006,0.161205841979294,0.160026491036864,0.3372412224896465,0.4877372054551422,0.3636521638625603,0.3223399555349237,0.0615285890904338,0.0876999064367896,0.5069131433510601,0.5417473342465801,0.2841459640747648
0.2395720961684247,0.2102677324208923,0.1611367673268523,0.1434133139173091,0.2527477789866994,0.1982362643901598,0.3312644832127746,0.1765150546654612,0.1829071884527366,0.1533860376797871,0.0850607300167897,0.3373739370976026,0.3268911951164101,0.4411166962152973
0.3194384680033236,0.2284102983352575,0.3172592362992287,0.1269161016444505,0.3565686697541221,0.1335868432374826,0.2628474436285323,0.2045593723574989,0.2481390759152258,0.2845236039815166,0.2224018787025171,0.3610329966080831,0.2061139225561695,0.4613669497251434
0.279810618706018,0.2027645170682387,0.1927251032497867,0.0357781193539695,0.2446365912988374,0.0829277336694804,0.2545013068145075,0.0865507511333261,0.1226150876536799,0.1443499117923724,0.0736403946679041,0.2942892046968049,0.2466300359953908,0.4608579447458774
0.269633090159565,0.1921378940479407,0.2017664709568328,0.0733539262014582,0.2682556291994997,0.1328739696431053,0.3052045637416886,0.1265824867626296,0.1651384832853403,0.179953014335519,0.1304603629259013,0.3624588539246499,0.2665273144231509,0.4386691465839033
0.3762759734811239,0.2623003982233026,0.3459574177590297,0.1599270628296992,0.3914331511756879,0.1386981587182288,0.2787370065475786,0.2252267194413966,0.2506613963542305,0.2918294513825035,0.2322601774110031,0.3408612923690913,0.1737010071528558,0.5184307229903878
0.1969452600652544,0.1693936126971425,0.1447913304528367,0.1850878449915691,0.2680590993386614,0.2658340666978338,0.4512686700942068,0.283002557561527,0.2840543833464377,0.1395779028668482,0.1369097250783881,0.4379572409332045,0.3997725392696218,0.3748352652393009
0.3148131884933155,0.2462204760716931,0.2077478989510934,0.0944290994023919,0.2654936229268504,0.1061958595598343,0.2815084314706144,0.1109635310457996,0.1166319055012665,0.1621757881469243,0.0781053447399174,0.2460055678477141,0.2310384424160577,0.5111046647108608
0.5302209595818312,0.5468829952057498,0.4841324015326046,0.3366327866494087,0.4114190455762744,0.2819089004492298,0.2633774135959458,0.4722226553038696,0.3668874293672313,0.6203633504516602,0.4735976060763595,0.3274029807524965,0.1541121244528729,0.6434005371501639
0.3923062974281133,0.2877074000793309,0.2612446278635394,0.0657328977544465,0.2883872422098876,0.0549723556463774,0.2036838212844189,0.0281468972340142,0.0856920138664182,0.2040740863766759,0.1039541689601315,0.2036799735367271,0.156807023745532,0.5633191732376286
0.3907821480677438,0.4928934775781893,0.2242534245031602,0.1886323066795558,0.1097033156081133,0.2529076858217932,0.2247884663080873,0.1946344599450218,0.0949971948172656,0.2965307919997343,0.106600562271593,0.0839093022953116,0.2449012797172177,0.6698085524209518
0.205262773847714,0.1700421997736675,0.1015430088877976,0.1458279076727645,0.2079693720007473,0.2480587545351712,0.423336717353989,0.2779818023419769,0.2444527957302111,0.0713718521849684,0.0661271694853913,0.3975384172591068,0.4128283506020934,0.3737043965354966
0.4248926801828756,0.4555664354736882,0.2226136817435872,0.0733399963228379,0.1050085825636161,0.1194510046689086,0.1281499222787111,0.0701418476401818,0.0308749469410259,0.2693720412664957,0.0587264512290549,0.0617835136572212,0.1956334710343453,0.6678968041554525
0.287605331717604,0.2214839242948048,0.1695191677362437,0.0778421982619258,0.2381178150594997,0.1176959159152933,0.2902773082486065,0.0901768110152976,0.1252810405826626,0.12551198933843,0.0606338415140335,0.2899295310556274,0.2609059052900785,0.4749605325272718
0.2234054698451716,0.1273727384251483,0.097570336976678,0.0781634000829764,0.1793618711910977,0.1951004340879278,0.4180933236635334,0.2174425550197002,0.2411468076205171,0.0460845705458433,0.0747638823732927,0.4377597745049934,0.4076412805796321,0.3253512646141982
0.5896564526084813,0.3659144388114935,0.4613602331128292,0.1552569691956618,0.4067178347925249,0.0843185785250668,0.2072397646506061,0.2423901133999828,0.2849582076181731,0.3841110923327441,0.2898342900167849,0.2872625270749358,0.0971897381598356,0.6042417582638304
0.3441900346458792,0.2756532376128168,0.2093248439810245,0.0704139886610788,0.2561937599117041,0.0683566131458194,0.2379583775691203,0.0751191702232834,0.0827672095795079,0.1518993385431742,0.0590907752261613,0.2055073533870466,0.1998722034638539,0.5481484724400227
0.4097384906606307,0.3268260583192202,0.2660377124340772,0.0887508409858737,0.2641600225976103,0.0506870183133592,0.1984122797180587,0.0534039825219919,0.0910878248954489,0.2139754245117553,0.1065693972870115,0.1879883906223481,0.1506683833647861,0.5806716525947505
0.4467044869746115,0.9698893205331478,0.3657325835809741,0.7054281152686863,0.0263593318766129,0.7978135394023068,0.1596769143625175,0.6177697776948912,0.2371183002376125,0.7787373077199651,0.3697231891774664,0.0180846463235158,0.5040809678786005,0.8735876769556655
0.2553276478997944,0.1989846749513965,0.2043545449236563,0.119766245232173,0.289576460175015,0.1394602760932008,0.3271236451980193,0.1452863107452209,0.1820368582157203,0.1818879096964146,0.1365731032897987,0.3608493449028703,0.2663257960462762,0.4427541356770955
0.4756966328209187,0.3277409538654379,0.6095821102407638,0.4233189915321815,0.613673396510939,0.314764159292674,0.35037986842633,0.5190398719310709,0.5694444005648074,0.5961174042975531,0.5396597153268444,0.573749838215555,0.2043485077276213,0.4695082559773617
0.3488224840525553,0.2812583701794379,0.2420612084490117,0.0939028595434046,0.2789768845639326,0.0678313723951673,0.2112150919272178,0.0710415794729427,0.1058942316168808,0.2111104743500687,0.101424511157156,0.2252488164434245,0.1864435988217602,0.5447348548754855
0.2837146076953364,0.2086123623161788,0.226316591966283,0.1491498986092196,0.3137089623517728,0.1725672384919725,0.3585438779444252,0.1624641959525983,0.2180619626903052,0.203333894250863,0.164890254221536,0.3897675236266708,0.2571042797113438,0.4551300092640742
0.3471398984832768,0.4664806319251913,0.1990403265452205,0.2061417567988193,0.116026810053652,0.2900984836248356,0.1963706224988192,0.194713524609527,0.0928085408005038,0.2968606261080706,0.0893447500394265,0.1269156423454988,0.3168943305514138,0.6374636044845885
0.4541872061026716,0.3209028292235821,0.32097487704717,0.1696553316284574,0.3296145593206195,0.1002909358771972,0.3296230865378868,0.1923111324969512,0.2071740675761132,0.2460178444778886,0.1893943393233864,0.2568849919953573,0.1317221262294484,0.5857656303958364
0.4109771698766118,0.4189862010296151,0.2302699775962733,0.0915419487704681,0.1522209780290142,0.1248007713153206,0.1676422004906386,0.0720329453299756,0.0457764547076367,0.2474798316079339,0.066539789219822,0.0919314750285932,0.1836229466385052,0.6492589761560245
0.4350939122110232,0.4226430843623307,0.2442911643775594,0.062433390130852,0.1599537504339915,0.1034484161229359,0.1503159396990847,0.0699561129960982,0.0446158581234881,0.2469848322302968,0.0702958774002803,0.0790781066829548,0.1598694666058445,0.6601666618192852
0.171703793332216,0.1685544268543518,0.0863705319451367,0.2572640854900274,0.2019254310060468,0.4655058010695597,0.5426351814274358,0.4868131845656937,0.3941344928428349,0.1392946090958435,0.1470485003241274,0.5471092068859817,0.5753087609686299,0.2875955615579875
0.3478106388706264,0.4281116948793067,0.1940890814601267,0.1436352959011698,0.116977443725098,0.2130963919778693,0.1918409938666074,0.1308188029359023,0.0637942376807635,0.2449266177512511,0.0522169649623498,0.1055801490502716,0.2631753513747545,0.6349799937937999
0.2536739796489387,0.3099826446938595,0.1329096013626048,0.182228554116886,0.1130649570463483,0.3408685983577271,0.3579323906642775,0.2726578819757262,0.2069673808969349,0.1751786546666817,0.0947561700384865,0.2916167486506636,0.4114824669140139,0.4655297141832489
0.3313035744858139,0.242238557399732,0.2873804426543942,0.0714986455840532,0.3259894672095413,0.0930120936584428,0.2239289584856176,0.1495287522974154,0.1811960015062888,0.2391457895230583,0.1458440702282284,0.2880055570646057,0.2062040197819958,0.4942952168888825
0.3577226311186819,0.2960556321755252,0.2419626398019007,0.0282480016937428,0.2204043251546188,0.065979357500531,0.1698858859940425,0.0653719554644253,0.0888154994881369,0.2126181403649273,0.0728513395441219,0.1937727960704658,0.17710628561702,0.5484090857561722
0.295693817674321,0.2006570585587586,0.2518891507076794,0.0240757179325029,0.2817767601750598,0.0792389244465521,0.2439395607498896,0.1594895433975029,0.1981955821301961,0.19011746051098,0.1299800941984966,0.3277037883280428,0.24981702716303,0.4450127139177525
0.323844168556705,0.3175997562077778,0.1677201679643198,0.0800359504914193,0.1631202932186995,0.1303368586876697,0.2150131418145444,0.0918088236761681,0.0721420130765848,0.1716656585968763,0.0291070134816693,0.1845787862820054,0.2621022749822373,0.5463585323409541
0.2969905475765234,0.2996221959673659,0.2349423126702396,0.1535160602132445,0.2926372224951765,0.194151444897548,0.2639625538094072,0.1584764303898013,0.1513861577353487,0.2789432167732105,0.1616349700294234,0.2808598235185172,0.259371568751561,0.523790857654169
0.3898163670907179,0.6281698306082313,0.237251787919801,0.2943549533467184,0.0456725045771162,0.3875341199829372,0.115928628200836,0.2636909747156177,0.0851776539296253,0.4280684591936147,0.133666951829605,0.0539507290975722,0.3562568622167424,0.7316491390874329
0.4401549385321328,0.3482681473387423,0.2984054677959038,0.1078770530991495,0.283603177410464,0.0614919277857605,0.1964551582133679,0.0788541611307442,0.1224570292375967,0.2560644760707836,0.1442390735222773,0.1999282747811457,0.1365425435156042,0.5908021765370027
0.2665142199556259,0.2211316090806499,0.2493400256434593,0.1643258904063949,0.3342919957838667,0.1470091915163187,0.3275413715454135,0.1764798029042169,0.2344839763172257,0.2404011740575763,0.1858011015057364,0.3751935415159443,0.2349763203693258,0.4552326895059716
0.2462743427342404,0.1794269981116775,0.167315485939179,0.1282901904898682,0.2620069712955026,0.1494637308993373,0.3393047280246022,0.1622775568901505,0.1770473884793362,0.1188961143016084,0.0947613309066598,0.3516713827032806,0.3026807634239538,0.4330354872948181
0.2345502800987232,0.2760788435308107,0.1072437984930505,0.2172367014666532,0.1045216939758883,0.4526649702733155,0.4207244901049626,0.4253648837350153,0.3091162578811367,0.198531332962714,0.1338382843289755,0.4184762849463856,0.5400661842197498,0.3706777815781632
0.3285345215192031,0.2321244326027535,0.2174557747012228,0.0760709856839133,0.2782694204759425,0.0821182357211733,0.2867929265851008,0.1315005699428704,0.1464790497946688,0.136023542475267,0.0858816410155702,0.2565043942588577,0.2222039222678987,0.5057541698692583
0.4360304785113457,0.5747229509421209,0.2604037162707695,0.2234776129336397,0.0939736011301735,0.2791902448766065,0.1630284044912181,0.2075362962359866,0.0834175737436934,0.3955963423310101,0.1456743775531002,0.0512548249342086,0.247028876317193,0.7308399733424837
0.3659643934212051,0.2962501335433449,0.3432372204541014,0.1444393187197773,0.3950645514516926,0.1971386909814338,0.2992781210684035,0.2594134766743258,0.262497331127235,0.3569026985730185,0.2939372967502361,0.3565302319661422,0.2043399411796275,0.5231179453432592
0.3087596088831047,0.2614231179289977,0.2764364840108714,0.0872113857451397,0.3283333506751343,0.1188201777998331,0.2877800565290384,0.1717619250618882,0.1793093899988738,0.22574129631813,0.1645671089580634,0.294426486615624,0.2288594073091293,0.4998437841823943
0.2856604072258155,0.241340307330869,0.3325126357083863,0.173821505793811,0.3792828115705419,0.1802941033295382,0.2995606230145053,0.2534770903582703,0.2944486936918803,0.3348433452245416,0.251122942484638,0.415270881938633,0.231527155855171,0.4463776203602204
0.5090062040785213,0.3591187980895009,0.3579141222090745,0.0457418927088163,0.3034131893201438,0.0329190671314888,0.1462689586329565,0.1402619584071766,0.1849706411256604,0.3074683918105068,0.1867692886990155,0.2117353972130118,0.1182162377658853,0.5944293325046694
0.2104446523044217,0.1508584550338031,0.18893010579703,0.0895445996833924,0.2588549237241794,0.1849590757022422,0.3824330037579613,0.2112441545925188,0.2514067953194978,0.1679230343277878,0.1397152396092037,0.4453475852381569,0.3504732937647787,0.3724962446317356
0.3576416849289693,0.5121389999639487,0.2111475206714342,0.23959342350065,0.0853177814051007,0.3334629793182682,0.214959465421598,0.2072954948464957,0.0907418472625136,0.3013180369541228,0.0795795966774863,0.0768359341773166,0.2945318024292409,0.673464114287673
