size_D,duration_D,app,har,dba,t01,t02,t03,t07,t08,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.047397911572589,0.1196342196846073,0.1970495810520143,0.147468434106063,0.0804194508331027,0.1748942195850101,0.2431530026807214,0.1163729379073868,0.1019572108310641,0.0819874060546256,0.0631594939003745,0.0910106929506947,0.2706045009451364,0.0650018109721927,0.3519821479681371,0.1213024663754612,0.180512434612197,0.0511037495634484,0.1749823490268791,0.3384760669074463,0.3672659586523484,0.0691727961518002,0.0515453541658896
0.0864554886535552,0.1531735011704204,0.1338737831772699,0.1782407391059525,0.0502033061484974,0.1887469331768576,0.1672511595689484,0.1418819780722842,0.1314571195516595,0.1123881241169423,0.1233175892935414,0.1243724061008883,0.33613844302165,0.0810511793981789,0.2546797217921563,0.1173682358082607,0.2314687253253319,0.1148878090107047,0.2491214396656566,0.3678090397207557,0.4201461196699143,0.1232187497798416,0.1045312735613421
0.042766693445502,0.0920986001774944,0.2000711971866354,0.1524646709911766,0.1021962980717891,0.1838490334398595,0.2679838863466197,0.1346173593824081,0.1123630872749021,0.0846892250101589,0.0645221752832641,0.087704516388111,0.3037697449800054,0.088924298763056,0.3633285058050243,0.1593617821213803,0.1667356986471542,0.0363943285436957,0.173016275442801,0.3107488905827221,0.3521468319398161,0.0526863361373109,0.0447828219571322
0.0330988034250578,0.0982491270867502,0.1429948699043444,0.1363067284731461,0.0650406463830113,0.1627541710078944,0.2535368707327632,0.1024935570324697,0.0898084800305242,0.0696839230240844,0.0749400238895663,0.0804431779366104,0.3391566742905915,0.0564505172459869,0.3598157482094221,0.1387294942138579,0.1786859397654269,0.0407140327662465,0.170816086816939,0.3156368522257775,0.3675455974405087,0.0494241756276315,0.0303485252693806
0.004620103447779,0.0418295093156804,0.1241472060127893,0.1023536881280177,0.0479607413974165,0.0645780596130868,0.273707020671642,0.0378382118154207,0.0,0.0114273536888709,0.0575864007641706,0.0616372966814047,0.2660507815449892,0.030548261982491,0.3112497317100844,0.0585642210756033,0.1360210403978663,0.0210153884694359,0.1602960555185983,0.3146912518013002,0.3745898849103158,0.0258630061439349,0.005116593525858
0.036911359112535,0.0945192287019899,0.1776389834824927,0.1732175007521568,0.0592528024773514,0.1654637158094092,0.2552323151172791,0.1084516739151421,0.0921407058955214,0.0650525428841709,0.0988236157471087,0.0959516442134281,0.404375580648617,0.0400796900869762,0.3658840216846256,0.1324557242433791,0.1833983021559174,0.0575143516852579,0.2015288525623003,0.3410576484939185,0.3935760700267815,0.0616050014343508,0.030675588002356
0.0598861457956147,0.081533804486433,0.1668398725228419,0.1948444765781539,0.1105184716445303,0.0362415811086262,0.2601506672500258,0.0406513606368047,0.0476911926691734,0.0348200620224295,0.0331440524939619,0.1479487811690711,0.1568419652281118,0.0566064257468503,0.2729868353911473,0.1090109769751759,0.1373201649294511,0.0401496622850226,0.228962208236557,0.302077479469401,0.3883095767807316,0.0439763003583562,0.044054388227266
0.0557006698270044,0.0659422554140019,0.16207544534203,0.1643109945074539,0.0819523438906483,0.0875470872150855,0.225038595793547,0.0634976039934969,0.0730762564605797,0.040890658449147,0.0302762176056186,0.1128670875299339,0.1619507217751353,0.0610234474396086,0.2594056091353268,0.0998063812558982,0.1497867442205688,0.0437258543966548,0.2177500765004727,0.3077831120640215,0.3722209670362578,0.0590331837557652,0.0467599566752125
0.0597507690428936,0.1279529340211909,0.0885394474400378,0.0812011048012264,0.115099334791388,0.1837453107404131,0.2585913308966331,0.1704843146320275,0.154757964191876,0.1448514709257028,0.0405595293354753,0.0632127057381756,0.1897019205382916,0.147075326614663,0.2875606657336123,0.0778900307268971,0.1787892639449629,0.0319641189815647,0.1648146890189544,0.2655242337679018,0.3230798067607359,0.0663548037898122,0.0713963829034755
0.3450402661690354,0.422398925158806,0.3124279392599847,0.3420993519016618,0.1825067247249156,0.3579343845464056,0.0962418095756005,0.2364941427683587,0.3653858043349318,0.3069317883230377,0.3425375794643502,0.3264861899825219,0.3823192752217367,0.2207413053637024,0.063679122994119,0.2465499919931612,0.4498618382078782,0.3675699551682834,0.4116182165160229,0.5386249212184087,0.5692498990044208,0.4178231834160619,0.3842655566918624
0.0503772602447504,0.1601641821788931,0.1774582847097874,0.0890880101642662,0.1735228342613613,0.3112643384366401,0.2773481966268918,0.2691425961491586,0.2599321145743852,0.2192046726365752,0.1421786960593297,0.0412124842673458,0.3915012507178529,0.1919153880000816,0.3230275725080713,0.1795313961619717,0.2097439203362552,0.0550009262456566,0.1459428906246784,0.2884172238941778,0.3235651109676932,0.1264478289011387,0.116765635346172
0.0387450481386371,0.1044742096119924,0.1445684155350489,0.1420219153618695,0.04037668467295,0.1676752898711102,0.225378919856771,0.1033026020524313,0.091309551545464,0.0655144838392133,0.072301416025844,0.078629187731137,0.3583447145828491,0.0416440345909903,0.3270441126484781,0.1105883015705915,0.1940753644241865,0.0504613897080994,0.1878225694629257,0.3275064789710028,0.3780307365666004,0.0557039610586755,0.0365064799723759
0.2432346711500204,0.2932771184376328,0.206169076128432,0.2821646273754477,0.0428845157510714,0.2081948995642779,0.0301291311718853,0.1139211861339145,0.1622691566466176,0.1587022782774019,0.2094112445208084,0.2610380029109631,0.2935303816431031,0.088319172497396,0.0645361713266293,0.1597887703717685,0.3677530248356106,0.2837156083938301,0.3821697208602088,0.496269312342882,0.5461021705972495,0.2684319451380043,0.2504922033520497
0.0836431097305222,0.2289357381009491,0.2148990412340778,0.0486737561270852,0.2917699473778384,0.4009713292058368,0.3476847911616286,0.3737756378426276,0.3868931235476771,0.3482210038385923,0.1819633063421299,0.0302105880459852,0.4655726227140664,0.3157160951199437,0.3818324031224352,0.2849542902762002,0.2152717132310879,0.0573609378803125,0.1187552155673377,0.2413599367051315,0.2752384067676745,0.1621200951469978,0.1818971781751334
0.1586990066778721,0.1183864179318865,0.268052878109927,0.3246376174555648,0.2055614704027973,0.0819789340024406,0.2439876280110284,0.0414290001456454,0.1275775856097854,0.0860649109790988,0.0735224990867718,0.2695785044260186,0.1052979594536766,0.1071956232550761,0.2816988159213227,0.2188351957683423,0.1469597269084853,0.1238795529003525,0.3584281398308043,0.3401291573679323,0.4267793252276765,0.1015435949806687,0.1296088447026456
0.0497351828140452,0.1527573167411053,0.1232896113750815,0.0730842608632087,0.1368470110372479,0.262371267737176,0.2553691141617286,0.2156411046871157,0.2020788413367506,0.1947157684694972,0.1029752697379834,0.0423308865518532,0.2942891104711983,0.1681206226885127,0.3220631724174463,0.1415656176047882,0.1917734732499642,0.0462952743238179,0.1440259994619837,0.2760806108960202,0.319838229695156,0.0961339156659146,0.0952916654975905
0.0959640772079785,0.1425421800795297,0.1660344309716595,0.1495406261555368,0.0715985110201467,0.1403728974176697,0.1112894885233807,0.140364528864061,0.0690517451992491,0.083701326903404,0.0589414950003686,0.1079559884630508,0.1547621821323846,0.0777029115348003,0.1449060946520856,0.0463780500186209,0.2164882680138392,0.0999533851417869,0.2098289851162639,0.354455731411915,0.4114651530502715,0.1171596455892317,0.0879042752495286
0.165015295987014,0.1874273016569587,0.1676550430386648,0.2159684199862017,0.0822058373438637,0.1378228171220349,0.0990037574497444,0.1277898728627649,0.1117615403169181,0.1030769623209804,0.1011910115328891,0.1861215744155362,0.2192261647950291,0.0924392134329218,0.1244322364993353,0.1149510554522762,0.2525051955876897,0.1551782652809784,0.3183582024064005,0.3839826488309127,0.4707042502509658,0.1822575334602389,0.1490471692933964
0.0826733874761282,0.1195479592189068,0.1403509126793457,0.1197919993297044,0.1080529866202746,0.1665951074931436,0.2296632888567644,0.154110424926114,0.1341587468097489,0.112261529392398,0.049837913540343,0.0878291510700999,0.2046313587426436,0.1342168392065448,0.2408511736930687,0.1098185501528604,0.1836588189940668,0.0442304356512652,0.1981660782004907,0.2937298005824319,0.3499159559525496,0.0863636587062898,0.0737101750861951
0.1448326305947233,0.2077933830763924,0.1343663857918333,0.1987486252909625,0.0141664183970481,0.1397758000931198,0.044052088757293,0.0966657616303494,0.0930366274140509,0.0968170828199227,0.1263588487371592,0.1682953215490461,0.2623842727425464,0.0518892594768593,0.1005127424437092,0.0772619675746931,0.2868647251769523,0.1880795985359367,0.2914039417849615,0.4215709050804774,0.488762270995482,0.1846537877971025,0.1496677481492409
0.1210415368188086,0.210493105209696,0.1366663077273372,0.060738845683871,0.1662057044934986,0.2488073380517831,0.1683730197042666,0.2396322400197944,0.2288411021397939,0.2307030944206786,0.119595632076808,0.0684628530601736,0.2722939798702625,0.2196649161279034,0.1442577010092473,0.1368955272458294,0.2321602694879869,0.0998156729043939,0.1783598076640505,0.276296057615236,0.3468302368373815,0.1754668214591051,0.1491525259509379
0.1626924744474007,0.275525212851872,0.3227809967549094,0.1496731099091981,0.3628610865774172,0.4400945470096775,0.2992471647345322,0.5022341955463975,0.4556802326249975,0.3938863234284553,0.2415736140066116,0.1129803000419504,0.4699911135515996,0.3724244210514004,0.3034922965748012,0.3397391558055563,0.2611199113675655,0.1347469115815888,0.1896703951654803,0.294521021756993,0.3303452765054191,0.2604131810740764,0.2483025682735211
0.0469056812212006,0.0711124523721973,0.1826177529517708,0.2097676256900946,0.0843718041816412,0.0671572353822937,0.2617708127761367,0.0263513281624648,0.071036917261717,0.0320938958795996,0.0555474971722249,0.1400339266324347,0.2529940833113318,0.0315050758801004,0.3625292732782289,0.1337673532869656,0.1388125917981987,0.0487268094688897,0.2238370363496532,0.3193456508588231,0.3843270437523544,0.0354085251503216,0.0304024897845435
0.0519806409057385,0.0590629261826245,0.0373941808469421,0.1035823844282761,0.121812809216648,0.0987050383189931,0.2710038629156534,0.0949566834785173,0.0623828030914458,0.0897670246068162,0.0095435862396438,0.102861855914968,0.0924090529375917,0.1372000087401035,0.2428907377910043,0.0302821261936059,0.1294521168232957,0.0294312478374104,0.1922222293745505,0.2443516799646441,0.3237004437396026,0.0390795330070729,0.019965351013882
0.0716749534001756,0.1725173659683732,0.1298762597061095,0.0606634440237237,0.1876050609390563,0.2668713570473184,0.2973676084868789,0.2421340323258052,0.2376603434152686,0.233928198194491,0.0949484521581382,0.0397318082959167,0.2785500571062609,0.2254818367896137,0.3200085280103023,0.1649662179091729,0.1867366308559376,0.0369974718095455,0.1481646781043403,0.239296961230598,0.2963694730376552,0.1057399446151291,0.1144631307255049
0.0683278818845979,0.1110770652275271,0.1613438165900626,0.1590487919787737,0.0793442756724257,0.1340681651363022,0.2141373962959051,0.1025992357637775,0.110250554368306,0.0924383130680549,0.0506667809001112,0.1086060641355444,0.2011419056924199,0.0866988742730423,0.2799089001384072,0.1035076057386133,0.1682559124331797,0.0601978298796127,0.1892693429223818,0.3133691455646001,0.360787257605486,0.0673523813993245,0.0665764358690688
0.0363507659553681,0.072761495044435,0.1695560044732545,0.175410288375968,0.0721714007256401,0.107916367856259,0.2487124208328165,0.0458006147491138,0.0725659184024604,0.0421357594970462,0.0647128627284828,0.1147999819249541,0.2775797482641277,0.0335646577181328,0.3627971873791651,0.1273088762667781,0.1504302251613143,0.0467902299899301,0.2043955299068849,0.3273415372339151,0.3766615826977068,0.0383876934211828,0.0286439119303197
0.0588784286215305,0.1202630678218524,0.2272778787344841,0.1205671557035195,0.1448201774630133,0.2566821206120215,0.2719858036494703,0.2339850539695052,0.1670445488958206,0.1400741174839312,0.0825566240550343,0.0682110430837829,0.3373378501234326,0.1463535613931757,0.3389011966535553,0.1860943130249254,0.1908345679604461,0.0409498648690893,0.1597738151920607,0.2949083443472063,0.3416463287412905,0.082531860362371,0.0778135108507206
0.0565276357921094,0.0899310065045153,0.1597130577501193,0.1565223773153312,0.0736502408407756,0.1104414796394543,0.2286913570190963,0.0769799541187027,0.0875834700863083,0.0565071726777168,0.0392812443034239,0.1086088693950835,0.2386666756428772,0.0693844164766547,0.2995188021271349,0.1053122677782084,0.1565296336332157,0.0436429665780877,0.204614262856461,0.3145789930001154,0.3669661822344444,0.0545163905563137,0.036071741677754
0.0412938262205143,0.068324422773935,0.1894076683354439,0.1833513850039652,0.0665820350454424,0.0731611686545644,0.2312423190899578,0.0320245498696419,0.0503108641746655,0.0284432953891382,0.067805257267499,0.1267389371626027,0.2239716043434711,0.0178851069529554,0.3276152554984967,0.1103197578275484,0.1518370435766333,0.0494029847669535,0.214100140744805,0.3374196298267355,0.3870787144694645,0.0410276913230651,0.0387664723641822
0.048508628762379,0.0619488297494785,0.1911541269143901,0.1934982685678977,0.0813181153680049,0.0553007543599893,0.2467267616483198,0.0427500519797008,0.0552106803783754,0.029523490501427,0.0717110393978931,0.1294204124191655,0.2803625588990638,0.0310289311235167,0.323080425174047,0.1216383587438688,0.1405938404901803,0.0509336702633567,0.2253368740110147,0.3187099709019489,0.3911834650980482,0.0442099313056579,0.035509399834308
