AFP,Input,Enquiry,File,Added,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.0927626910571764,0.1501774221458251,0.1291512818529544,0.1390313127191539,0.1314413695648964,0.4706292301107194,0.3857331699901334,0.3553293039432351,0.4089340232118633,0.3913210561411447,0.1861456390936689,0.1658295003598211,0.1948844146238544,0.1126466361028599,0.2755902425704988,0.1452327997486913,0.1352660888489613
0.1032988443016681,0.1832627938960615,0.0231260761815002,0.1295258401528427,0.1322942538045701,0.3212863059332156,0.1936158104577104,0.1760427541703553,0.1896186936998686,0.1794579573910469,0.1878175803888625,0.070700885787144,0.1537589579570978,0.0412792837817705,0.2767373897777671,0.0726570342584774,0.0689489123645441
0.261349115907471,0.3252399429999214,0.1250272653683018,0.3318105855481165,0.3434044883266842,0.318567951603014,0.1986841587851099,0.1640671676635267,0.2038532908060932,0.1840339072615583,0.2610980878490042,0.1536931930548659,0.3129115507018563,0.0517166553083338,0.4088766966186143,0.1431058152136217,0.1512794739577377
0.0766651397410174,0.1433637137719929,0.0668806555349595,0.1115996246215591,0.1334835504512563,0.412341355335168,0.3359827249083493,0.3088142148840403,0.3306352076007859,0.3137797994141547,0.2496547628986177,0.1211561383192888,0.1793654800610836,0.0839140542327438,0.2885052576572834,0.1212333860211479,0.1104857295199391
0.1120837806053019,0.1340578140562485,0.0661665090064595,0.140972317274954,0.1548898728331109,0.4411767809441165,0.2844833542210793,0.2543878627769599,0.2807563439664812,0.2587137982247285,0.1782421629493,0.0963546876847091,0.2207882578691573,0.0595630734124454,0.2973654188907315,0.0895105397990342,0.0826430981926276
0.1208174571397851,0.2301000075261851,0.0691214133693766,0.1170940262238789,0.1377379345433983,0.2674910549439885,0.1773788085376597,0.1586163176785079,0.1651352684147474,0.1548263567271352,0.1681164026406852,0.0368962464062142,0.1150471725001592,0.0367787693193134,0.2407526293866412,0.0528979212533793,0.04822163425841
0.1315851038340592,0.1608792755354349,0.0528185350159839,0.1781355889829657,0.1737589072602217,0.339679530465327,0.2297007047429421,0.2007794006589971,0.2263769876003085,0.2017529145327916,0.1478031524116051,0.1241350877009371,0.2021189072788017,0.0524430010846321,0.2919511869477897,0.1104772967286082,0.115323492743924
0.1203285267513046,0.290755249903843,0.072920736892869,0.1341907006567257,0.2363456346786715,0.4815265590708868,0.2168043266783775,0.1763163820776968,0.2205282573654034,0.1868459918268834,0.20073357937005,0.1083443113402556,0.3300289023002715,0.0561069560582221,0.3660020610810601,0.1066702556656096,0.098587831666797
0.1446759456317217,0.1819482884361589,0.3543554553156267,0.1294668750242117,0.1608062961363517,0.2930551144355878,0.2726230352233938,0.2565638964013244,0.2869482123108212,0.2763609733843988,0.2765951333269291,0.1550214701033199,0.1978746388094871,0.0875802400597901,0.3336867398926592,0.1483853079224176,0.1353529721688654
0.0879420908882315,0.1853274414125301,0.0373816097116088,0.1538567656501767,0.1857486861364882,0.3426019673567506,0.1946645682346463,0.1669767989848479,0.2060405865848534,0.1851698763242378,0.1687944344288851,0.0674567677215751,0.1804425968055872,0.0383427076895723,0.2932902183465569,0.0606119593370823,0.0596751630639104
0.1408859452153275,0.2159565768776362,0.0390051932902042,0.1303667014121491,0.1651496792517387,0.3934675961306255,0.1833991113018366,0.1540046304577821,0.1880436077737315,0.1625596692616246,0.1706731664776278,0.0680830881377602,0.227412192651647,0.0272803280675246,0.3111702639428941,0.0524648815979545,0.0555863985129521
0.1340937153424466,0.2309329077796019,0.0519752606450783,0.1409867601673688,0.1881404991186406,0.3570282799613459,0.2434348147640325,0.2140086559994462,0.2556760845470949,0.2338011245595123,0.2078404906829785,0.1081795570885571,0.2084903741062779,0.0501698104285081,0.3101455350621691,0.0980202654719899,0.0997493912790838
0.0873532849840115,0.2531325048269576,0.0426607982702858,0.1370122336582738,0.1087135162751081,0.2824985290254332,0.1317894131168114,0.1112172929961729,0.1525039760043477,0.1393884325108434,0.1275150155457994,0.0201760417613229,0.0965260853981174,0.025382809763925,0.2121157822583146,0.022471366228455,0.0175008018948956
0.1382157370842692,0.2595273364543505,0.0466667414392768,0.1935011895130966,0.1374465804978255,0.2942056052690454,0.1440674085694994,0.1281411889603979,0.1523442682180779,0.1398929964280014,0.1882519222279006,0.0438102465102331,0.1293145599859944,0.027879542218414,0.2463797533567812,0.0420704017963462,0.043123503231747
0.1341632993511931,0.2392718242464031,0.1106982454138387,0.1615688723467233,0.1370467873972253,0.4673104171912015,0.2857649446986713,0.255089029566837,0.2994124152589081,0.2789944544459525,0.1999509406113541,0.1403068783218942,0.1971479075260516,0.0742325649822412,0.2870927326517195,0.1294728594710787,0.125718348625247
0.1216618042090949,0.2623595058576879,0.0645636614955566,0.1287619323649294,0.1254288626344579,0.4349627772791494,0.2278397128642756,0.2183126975833808,0.2320160988696763,0.2299259853235349,0.2174231849399219,0.1142317619967356,0.1912854473203206,0.0639185351438485,0.2774774340775164,0.1074152323278281,0.1065819981589023
0.0823003880980258,0.15742308456331,0.202443410537854,0.0751532798580924,0.1360909019389904,0.3675667407145849,0.3140971603666204,0.2838402394995536,0.3313067470921904,0.31344395213049,0.2024161964745916,0.1204647516272538,0.1724705351664066,0.0788900717034508,0.2906652111559724,0.112848405019924,0.099177664833262
0.1086426559792025,0.204403418924004,0.0411952112485467,0.1686084085628614,0.1289515622380939,0.3430283647008398,0.2682470647595514,0.2335281183939871,0.2324148724517933,0.2153131400014899,0.295413904465748,0.0712548148257134,0.1924070761132733,0.0558573518348764,0.2352599951322153,0.1025155454752157,0.1001707655149882
0.2178176423581242,0.2337647260137449,0.0963954905218219,0.2239802305191308,0.2990481286835035,0.3132145303126389,0.2587722765967742,0.2431763690228408,0.2516991982587924,0.2498834753208726,0.1962528953915857,0.2276777742508052,0.2874704742804471,0.1169606278395323,0.4454313858620986,0.2268395073422677,0.2249893752091555
0.086933699667637,0.2361488563019168,0.031501663513399,0.0941084864083938,0.1281707596975217,0.3282494011306795,0.2821632628584113,0.2578497622566412,0.2927646801617948,0.2744362294705902,0.1832442385109156,0.0780314480833133,0.1403389671376416,0.0535599284545313,0.2591316415171783,0.0755403322390975,0.0720882415146879
0.138452991736601,0.1589665990251872,0.0451978059250677,0.1869441681605234,0.2027004931239398,0.334918704782544,0.2438276461896703,0.2195168834663569,0.2329656826013889,0.2102370506308124,0.201713334270154,0.1285149900374015,0.2180605880595397,0.0544581731152185,0.3376483067133191,0.1171525983777666,0.122266456567321
0.0936781264928971,0.2125140713546938,0.0374714528464407,0.1352576325531936,0.1546807602244873,0.2837000915924428,0.2291652937324154,0.2082952930601502,0.2369721987642674,0.217166817568215,0.2027247538456909,0.0784645250503539,0.1714081581185426,0.0410394927999952,0.2998589411083608,0.0723915725034606,0.0744493631482248
0.0926726748217617,0.2029378822921985,0.0863025559354672,0.1123854847770826,0.1117184348075351,0.3369611976480713,0.3237536725314463,0.3065816169792708,0.3277317128577541,0.3160567949884751,0.1780225271257878,0.1115506960510262,0.1696095374590718,0.0738874236741139,0.260838413186049,0.1064085555010967,0.1055414931222775
0.1164486468592834,0.2192051355112899,0.0330009401091718,0.1927300488821455,0.1578082379671984,0.3077957096667464,0.1789116803114871,0.1603692742338039,0.1854002422294663,0.1691179383246005,0.2012408054637334,0.0736631266722026,0.1624312275438904,0.0393017358802378,0.2901084713826913,0.0705320064439608,0.0706011752873083
0.108961257553972,0.2504043748796268,0.0753068684717317,0.1431031205008745,0.177700976642904,0.3246405076487288,0.1856556463425444,0.1538508130367414,0.1986436346659295,0.1763154437511734,0.1573216213187329,0.0542155323801873,0.2075600913536466,0.0354106486043163,0.2802055832483004,0.0535254743559623,0.0461468112509466
0.7325486765143071,0.6033738614858745,0.7754041094548709,0.850640651584564,0.7155518665887555,0.4757607023383077,0.2936194075886041,0.2543146530537333,0.2702987255133614,0.270380931378099,0.5036699790502387,0.4803316126116372,0.6828547785154097,0.1818435125450517,0.7440076349211509,0.4649913799614408,0.4656628207785939
0.115227092716309,0.1820077862411109,0.0494322167006647,0.1415544331841802,0.1750618016654728,0.3747996727923955,0.2404295768348838,0.2154624623547217,0.2432284421129796,0.2277339351520621,0.2006780310626947,0.1179980084731256,0.2086543232296172,0.0589569687522182,0.3172054326560719,0.1125549029153518,0.1102962699504343
0.0863679700126467,0.1719935816095884,0.0261746166520641,0.2466798883023584,0.0828030722561396,0.0,0.8895242669320451,0.9111035121470196,0.8547647583982423,0.8742350621208396,0.428587552406779,0.53032252633747,0.4881932770958844,0.5854959027743238,0.3682440083789205,0.5059144655665828,0.5320696889990847
0.1134215868556011,0.2142266890077666,0.1815285880591865,0.1202485735752902,0.1304060164801949,0.3164366855662557,0.2990627476313194,0.2808491153141985,0.3103172075261971,0.2967335417635337,0.2106057502107429,0.1274905352057394,0.1831510778314927,0.0754059473980037,0.2882842070010405,0.1197682788030906,0.1164660445746421
0.1181335903214274,0.2747877957126516,0.0191966133423338,0.1286012443080214,0.1136180430030087,0.5334877131014604,0.0677937270876909,0.0538077112349845,0.0818423529194226,0.0844787936213098,0.1804688255375632,0.0478888480389017,0.1209042500341049,0.029470560384632,0.2298803557764226,0.0482773543402483,0.0373556254578598
0.0795769819815159,0.2038608016222831,0.0495771804538916,0.1053820143489618,0.1319532409598771,0.2698105162314262,0.2638320973919878,0.2423460399295653,0.2761949141343673,0.2570911398895386,0.2052684948638909,0.0650517370363727,0.1518843145591036,0.0422912944278204,0.261322978260441,0.0585110004408246,0.0586240281391987
0.0475453151552202,0.2410051040453122,0.0543935990425707,0.0578240748573663,0.1004287908073654,0.2732922359337253,0.2217001627471828,0.1995732609335108,0.2405488637567114,0.2234421145339773,0.1311352866057233,0.0395922967253869,0.1236008803580306,0.0379753998674111,0.2359356023261342,0.0411745932463712,0.0359964381916633
0.1249456487915687,0.2317746440995111,0.0639110517402581,0.1497488278437581,0.1766769185144877,0.3493248167309449,0.1732484887507146,0.1557749485049963,0.1716461396500085,0.1584417962992767,0.1761940798440117,0.0741237544972068,0.2034333521991567,0.0407787267684545,0.3006816657157566,0.0790441772703115,0.074999227356699
0.1132287335476658,0.148394460431405,0.0555881849852538,0.1372777704832306,0.1523271557517827,0.4472366873776457,0.2233391720093915,0.2076129630392249,0.2101904164239083,0.2046372498275949,0.1898797818257793,0.108152302866946,0.1980492209156154,0.06214178667613,0.3042355814366621,0.1111282784660062,0.1031653987500759
0.3128586052863672,0.5242702398136255,0.0650180314934408,0.2872881213954739,0.1565194532059222,0.6878331716653376,0.4588030102370654,0.4573652567388764,0.4514618623976643,0.4537938104536809,0.4168853889581863,0.452935853083749,0.5421371783610947,0.2567443796387031,0.4813270472604271,0.4160129905774776,0.4202595972311595
0.1490221402448074,0.1045034377972168,0.0578095651941667,0.1286929991539511,0.1952833939686358,0.4883693323619664,0.5006844294000824,0.4686046368271647,0.5110807776809373,0.4842280816500834,0.4619615544190258,0.1538802858400484,0.2802952210169155,0.102931613668656,0.2766554923603274,0.1226134628804377,0.1143152318765522
0.0679455557524704,0.1477357346177291,0.1277522456862128,0.1482637296606335,0.161707761184798,0.3749697541426323,0.4638278829016605,0.4227478451661965,0.5001577608608933,0.4692550036999527,0.2097949110640511,0.1537593369076698,0.1781433523738729,0.125212807395299,0.2805596677488362,0.1251412373509479,0.1147208868744119
0.1594988281328886,0.260489998799793,0.1104762545604034,0.1837261591128284,0.1072430755412656,0.4991018183742221,0.2668716306263246,0.2369075750751543,0.2832370763442955,0.2693660722220797,0.1653184228273891,0.1560809582935923,0.2097972268121999,0.079189684748785,0.2847929884420718,0.1425454984488658,0.1387632707282998
0.0885780176130855,0.1876810808771824,0.1090781914302534,0.1066886910069879,0.1148815189334814,0.3386017964148826,0.3057737302852173,0.288387133272617,0.3108611851325483,0.2994191424572524,0.1783082746126939,0.1111868564301799,0.1736827516782906,0.0720226589256043,0.2700151410627807,0.1061328838855228,0.1036285374887351
0.1241613219775781,0.1641767989280887,0.0442915542712734,0.1603227470489124,0.1342363018843878,0.4742817733598887,0.3508088926084873,0.3165561449143774,0.3104223414965285,0.2976687818340844,0.2851131994553226,0.1203492511176761,0.2041278580442971,0.0871085157276815,0.2479852920801034,0.1473766373092383,0.1386207123665344
0.0990252549882704,0.2378213777405576,0.0836187236382615,0.0921859257888339,0.132559118252014,0.2320887423646924,0.1993663017268937,0.1831378903650902,0.2117921203144237,0.1952115263223388,0.1428246122394051,0.0460828774944701,0.1354219158746638,0.0319067294020028,0.2581118027411573,0.0469188384729359,0.0474965959134992
0.3240872755126794,0.3851534267243244,0.1691204773843563,0.4160464451094506,0.4186602792020694,0.3743880225727166,0.2708059835179343,0.2281608554467426,0.2431361012728146,0.2160108807713112,0.4230015612219431,0.1928682368491673,0.3279771866486444,0.0780293895876937,0.4829372376704853,0.1958676759362328,0.1958718544826331
0.2167426161099517,0.2826035370658465,0.1506419342280382,0.179733673271085,0.1863167099669188,0.2393198522959858,0.076933000642195,0.0714383512559204,0.0783891229958491,0.067348819194406,0.1176139949899366,0.0194314863326943,0.1450397973574081,0.0120265133879221,0.258991619151882,0.0251342946696826,0.0296825474226227
0.7055816742035431,0.828822799482534,0.5201127581119368,0.7602388684489036,0.2966643918695562,0.6434953128722914,0.2975958363346433,0.2733214782685642,0.2615646851512487,0.2616911041341231,0.5329600396149068,0.4923768646639818,0.6818091989331367,0.1851882028537896,0.5363539041145159,0.4657806742816459,0.4729948521863155
0.0817134842552205,0.2528425162078234,0.0409487646266834,0.0931052923844938,0.1100947968127177,0.3213773272072925,0.1899404660556528,0.1709790672542316,0.2061418566571299,0.1938286543711233,0.1687725169161155,0.0504124969422845,0.1279200067909905,0.034798030354724,0.2426171678048898,0.0473998013413901,0.0450755760905075
0.1988912038303731,0.2990289382151965,0.1041796862973659,0.2814058752919647,0.2797809490911992,0.2567884934394711,0.2095836254609438,0.1812811570660814,0.2134097989772591,0.1961173406164954,0.2307836900883138,0.1091593590684636,0.2506230266110469,0.0438145463042189,0.3633249536463052,0.1043302498450445,0.1099912904240184
0.1972866342526372,0.2200987616468993,0.0148253292145513,0.2263486472993143,0.2328209682974133,0.7415464045483444,0.0936767363325872,0.0848551143073233,0.0812768393231374,0.0856963387231274,0.3120631066497828,0.1484845250723414,0.2610653189868364,0.052007564883141,0.3772202639445851,0.1377487411952761,0.1324766738839454
0.1889771960112124,0.3211661367594569,0.1492832842739941,0.2301844992475657,0.0573862111696898,0.3430715411832488,0.3685896603267368,0.3639716063418073,0.3577172524272884,0.3548082690297927,0.2751911537581138,0.1898173803941523,0.2685397482074379,0.1064200777695875,0.2672265740734697,0.1768748841683308,0.1817523350122422
0.0687964940147652,0.1978599716815943,0.1085820916673672,0.1412290619632513,0.1941361926698337,0.3438492449337845,0.4472071043702365,0.3894114778116997,0.4779615136184634,0.4326786683470057,0.2051098595194806,0.1092980214287485,0.1680817834327009,0.092529660554067,0.2872019974082445,0.0893412383345094,0.0793594282901284
0.14185731068835,0.2045656773607287,0.0903300548083117,0.094212200984597,0.2073038155672737,0.4503092846314085,0.3421830160377332,0.3051596298308415,0.3007823351872921,0.2809375222529031,0.2942532738586401,0.1430096289903516,0.1513737090191166,0.0939675216442492,0.343830727098035,0.1555141735695927,0.1373503414261254
0.1224596482347426,0.0751174108320468,0.0625894360436778,0.1502809137394313,0.138830970039016,0.5262709049765972,0.3324593193480738,0.3033253207427415,0.3174361850944417,0.3019324699668957,0.1878039481457331,0.1305086345321144,0.2291337691003225,0.0791507233644763,0.2898948133743619,0.1269982386896497,0.1148082568987576
0.0852543130543368,0.2503571598769595,0.0563959334785507,0.0902505509253744,0.1401214015677787,0.2807016064372843,0.2182443654205538,0.1924636490326645,0.2357213641073743,0.2178989837056311,0.1598909436510758,0.0600322171051873,0.1474093906621409,0.0386455080275068,0.2637704519921072,0.0567907369822302,0.0550059811043051
0.3292256551257161,0.4007319214500767,0.2117278209718493,0.3736798882919977,0.3784942420599645,0.424397855602461,0.2352775162003574,0.1932428112005353,0.2520226541174979,0.2309923208695567,0.2505455817410301,0.2219787663776018,0.3543020342440284,0.0843237809478664,0.4282012236827568,0.2045588630786162,0.2118935727606993
0.0687030917956421,0.2170510271350811,0.0568145435160022,0.093923491916741,0.0977211654283286,0.3123559486420151,0.2323757824877814,0.2113467416832276,0.2476066279942722,0.2341510414892114,0.1471163383826876,0.0617989014943222,0.1255039107316533,0.0476898705581404,0.235242967692945,0.0598419034120479,0.0556263483973904
0.1229969491453652,0.1908111736995432,0.0890517375086765,0.1360214823208791,0.1254414201124828,0.4524480264168649,0.4959369447717752,0.4731050233913071,0.5148464308860827,0.4979008234462843,0.2277755132744493,0.1760458742767576,0.1730117531079635,0.1331063084471194,0.2503325085198915,0.1543762625503222,0.1476047107281031
0.0954508996058046,0.2256382811187064,0.0306584403913957,0.1027721122003867,0.1548731330328383,0.4402925450855143,0.1829917105701969,0.1627905744641007,0.1930176959275706,0.1818530270412913,0.2026849961595018,0.0795243038231757,0.1753448660164752,0.0397627244657411,0.2916424306065904,0.0724426355564973,0.06931018715213
0.0529067499819449,0.2354507502123918,0.0394037653531193,0.063056671578666,0.0940781743650671,0.2509170081425532,0.2158956125106197,0.1919199266863884,0.2359230622483029,0.2179635359495435,0.1333761038008761,0.0427199390136968,0.112733689577965,0.0342780077310798,0.2278219801684272,0.040096131139959,0.0378270828962173
0.0729958730659094,0.1399238094384385,0.0916672079254848,0.092279002014369,0.084902471889095,0.4453711600050413,0.4021458290297464,0.3863665779793563,0.4263225961630207,0.4212434086779895,0.1774096420790359,0.1599336046479996,0.1592470506929439,0.1236431914715731,0.2360580189617699,0.1413405041380443,0.1300068198473309
