Transactions,Entities,PointsAdjust,Envergure,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.3569917,0.4327318,0.4321281,0.74444807,0.2323493,0.3298962,0.43684223,0.10995805,0.356418,0.515439,0.57362026
0.18863001,0.20788813,0.20992845,-0.06097755,0.045456268,0.04436837,-0.016629023,0.031116117,0.14273821,0.10780047,0.100321285
0.0861389,0.14520733,0.07474848,0.3523131,0.008220095,0.046818934,0.0057369694,-0.006645194,-0.0026886612,0.17245549,0.06312795
0.109040946,0.09397808,0.0926853,0.7922978,-0.019280383,-0.0546038,0.11517805,-0.029296521,0.03475582,-0.008073158,-0.016873717
0.11552304,0.19338576,0.100588016,0.45815063,0.013678769,0.09867661,0.04419954,0.012034087,0.048058957,0.29327235,0.043343797
0.1469861,0.2584451,0.15689296,0.49439532,0.0107214525,0.107556656,0.07012211,0.01639947,0.14146812,0.26325595,0.12808268
0.12921734,0.1568354,0.10518412,0.38312763,-0.023010397,0.07715202,0.04470119,0.00047335587,0.11061509,0.24165945,0.09837414
0.32377398,0.37972564,0.3936993,0.44142592,0.24305646,0.2637311,0.28137106,0.1294787,0.32766464,0.4059479,0.34453762
0.2761594,0.24173117,0.2370274,0.65187776,0.0674256,0.0022357611,0.19017488,0.054380942,0.23153478,0.01356832,0.074673556
0.10244714,0.44178486,0.20896427,0.4173463,0.10031561,0.14025179,0.099792175,0.006097962,0.16249926,0.4745422,0.07873707
0.11548511,0.29435372,0.15406448,0.5119699,0.05802673,0.12620555,0.077268146,0.004576086,0.083539546,0.3962469,0.07190201
0.19074707,0.23263647,0.1916558,0.63968426,0.049514752,0.18173729,0.15948719,0.023786895,0.0885213,0.3243552,0.17866834
0.25326687,0.4290015,0.33939037,0.69127715,0.16522495,0.24928452,0.3167493,0.046271447,0.24301054,0.45064732,0.36007482
0.17922187,0.35412243,0.23640278,0.56965953,0.08400377,0.22754744,0.18935895,0.006341913,0.049968623,0.46405157,0.0871294
0.06415901,0.084809154,0.048745494,0.30679888,-0.017907174,0.039984442,-0.015992062,-0.0070496793,0.0013212711,0.1525598,0.059571378
0.35436147,0.5812522,0.5070442,0.94613194,0.4124013,0.3589754,0.6093088,0.17178,0.39358902,0.5827334,0.89810103
0.15850264,0.25695473,0.18418941,0.6133977,0.067106776,0.12423988,0.12778696,0.030177854,0.042468973,0.3159599,0.2399472
0.28128862,0.19770308,0.27355528,0.46619952,0.042151697,0.2493272,0.18510662,0.04371514,0.06339289,0.29614475,0.1529339
0.08636996,0.09550007,0.081727244,-0.12322502,-0.007267889,0.02950169,-0.048781566,0.0040955907,-0.042142976,0.08091634,0.017933756
0.2159174,0.60717916,0.3582048,0.29796818,0.29861808,0.20443653,0.15000477,0.07740961,0.27402773,0.5222211,0.19502725
0.36446398,0.45768383,0.41596615,0.8718785,0.25839397,0.30853534,0.46990514,0.10555679,0.3223557,0.4561995,0.5629863
0.23576187,0.29568735,0.27817988,0.69726026,0.108981825,0.20490049,0.27174088,0.048543774,0.21782593,0.36995485,0.3951781
0.18479714,0.18833956,0.15999317,0.56173444,0.009192763,0.13320918,0.11127936,0.025269203,0.0979673,0.2671656,0.17235404
0.21186592,0.15757734,0.16037375,0.61216074,0.004080213,0.07263398,0.14534435,0.016658291,0.12915781,0.13387418,0.12578954
0.16242325,0.18329878,0.14331526,0.51273614,0.009013349,0.10115449,0.0669754,0.025614236,0.060317095,0.21449307,0.11159736
0.13766564,0.25770006,0.16339818,0.6679607,0.05053801,0.14730844,0.13710926,0.021923706,0.122981995,0.3627449,0.25212958
0.84329075,0.8075904,0.859751,0.7849601,0.79072636,0.5656361,0.8792975,0.520689,0.77759725,0.5550014,0.69633335
0.13433665,0.16592978,0.10521451,0.48989326,0.01049789,0.020392638,0.037329376,-0.007725565,-0.05043779,0.12214898,0.12633023
0.08473993,0.1316399,0.063431695,0.3816473,-0.0052689807,0.037914313,-0.0017654393,-0.0008027544,0.009860631,0.18614462,0.057991557
0.1246323,0.20807722,0.10099212,0.48946118,0.0058766785,0.09575498,0.0573913,0.014347703,0.01931374,0.26913017,0.08008695
0.25764263,0.16933693,0.2036649,0.7321513,0.005229291,0.10436733,0.18195984,0.031986885,0.1594002,0.12323274,0.15806729
0.12688044,0.19821176,0.12551314,0.4411505,0.0071634497,0.112234704,0.059675075,0.012132964,0.03445641,0.24529834,0.09511414
0.28952444,0.12109771,0.24068333,0.534196,0.022340756,0.22631401,0.18756141,0.05585048,0.07392512,0.21013612,0.21403891
0.12254639,0.2994978,0.18846616,0.51358986,0.06566923,0.15022895,0.10583444,0.0069431504,0.14213498,0.3812639,0.11655178
0.17366037,0.21358939,0.18469264,0.49683112,0.046689246,0.18286511,0.122435756,0.022598892,0.074956685,0.31011927,0.14355318
0.10416021,0.4174789,0.20268573,0.47122246,0.094551325,0.18012449,0.115386516,0.008847774,0.13277195,0.47372574,0.09130281
0.21606725,0.22481985,0.18747403,0.4713173,0.02404115,0.15965833,0.11446493,0.041235227,0.060806476,0.27867368,0.10758616
0.19357586,0.22645856,0.18615726,0.57652026,0.033187803,0.166167,0.14872721,0.045454327,0.052977655,0.3043334,0.19900383
0.18404388,0.25983667,0.20917042,0.639145,0.058272514,0.16517134,0.16545671,0.039200593,0.17396514,0.321693,0.31569263
0.13158268,0.13324268,0.12509668,0.41113818,-0.011200713,0.032716498,0.057979614,0.0015241466,0.110756904,0.106866576,0.092271
0.16600594,0.36586973,0.27864206,0.7621533,0.15676546,0.18418781,0.2986689,0.045765117,0.21775314,0.4325452,0.5647659
0.12993379,0.64034754,0.2793253,0.6725257,0.2448018,0.25039634,0.23754139,-0.0071641435,0.081841394,0.68695414,0.109826624
0.20914273,0.4189655,0.34981385,0.7373094,0.19484964,0.25892842,0.3189084,0.045073956,0.24542111,0.51291156,0.47054142
0.18413061,0.22502367,0.1978677,0.54108,0.052123975,0.18543632,0.14100356,0.017995581,0.064099625,0.30132487,0.15570055
0.24398807,0.18418907,0.22243915,0.61022747,0.052306082,0.21328114,0.19356169,0.0533729,0.09427841,0.2687151,0.22301789
0.16804947,0.082903296,0.12565345,0.55579746,-0.03393582,0.09360083,0.086929545,0.0148678,0.023315653,0.109935306,0.13999057
0.48322546,0.61870205,0.61403024,0.77647394,0.52210546,0.4443343,0.62414074,0.28625184,0.54732877,0.60189456,0.725779
0.15473098,0.15374176,0.13119853,0.54705596,0.007139089,0.12411201,0.08363337,0.016298037,0.058691088,0.23701271,0.11274725
0.29406726,0.41235116,0.37795597,0.8372262,0.23338981,0.2986156,0.42411843,0.10432422,0.22970946,0.51466465,0.59196913
0.14232172,0.080785096,0.090489596,0.42975473,-0.035426423,0.044776917,0.0427702,0.006179911,-0.021670833,0.083197266,0.08518039
0.11979709,0.2806248,0.17208397,0.51069176,0.043944173,0.12619098,0.08194987,0.018198047,0.14069635,0.31412098,0.16861716
0.2272776,0.15010071,0.16859028,0.5057483,0.0073387832,0.113801375,0.11128069,0.035604384,0.01163817,0.14405999,0.2272051
0.13080731,0.31389108,0.16986921,0.39662814,0.047730293,0.11799188,0.1122178,0.0069229594,0.027769791,0.34109285,0.13006207
0.120364964,0.5902116,0.2474785,0.37521875,0.18362409,0.17565936,0.1228479,0.0035770666,0.20001665,0.54368925,0.1539142
0.1197582,0.16903561,0.11106472,0.4143688,0.0031675473,0.074315846,0.029093834,0.007926407,0.08085221,0.21391016,0.059469417
0.17275468,0.20483106,0.1966226,0.41395503,0.045155834,0.17910479,0.13006318,0.022022825,0.05067127,0.29968476,0.16680665
0.2937507,0.38051108,0.34567222,0.8175283,0.19866851,0.26896057,0.39138672,0.079688296,0.22824842,0.4300559,0.51112586
0.10345466,0.12431528,0.09176306,0.41848963,-0.009097082,0.0662142,0.028886648,0.0059891893,0.047761023,0.1908349,0.08329081
0.28069282,0.13402894,0.22977255,0.62087965,0.0037866835,0.19969553,0.1756229,0.04078386,0.07560683,0.17116778,0.14728756
0.16860265,0.21891552,0.17064476,0.55823934,0.043066245,0.15753675,0.13308825,0.023011278,0.08871983,0.28500906,0.1462087
0.14636551,0.4525348,0.28979105,0.5720157,0.14621735,0.23285545,0.20020026,0.022442184,0.21242832,0.5803812,0.24460499
0.28488415,0.44030404,0.35257253,0.8257053,0.19414614,0.25597253,0.3788338,0.06296549,0.2531603,0.40162003,0.48438382
0.1329703,0.12832396,0.13169254,0.3831432,0.009315273,0.025114201,0.064748466,-0.00487992,0.12559953,0.0831069,0.08577977
0.20874828,0.34971398,0.29214877,0.32554948,0.106872156,0.21246722,0.14324285,0.03407132,0.217793,0.45365512,0.13206404
0.09106335,0.12583162,0.07790014,0.32692635,-0.024396243,0.06703258,0.003401734,0.0034867786,0.08208972,0.16756605,0.101709016
0.14257216,0.17246968,0.13520637,0.4454872,0.004391981,0.090403244,0.08023269,0.0043351417,0.10145156,0.23097286,0.14463265
0.17552058,0.3262302,0.21800983,0.5970679,0.09326343,0.20289673,0.18575305,0.015362193,0.06404182,0.4202005,0.15454042
0.28880244,0.36463198,0.3352457,0.77411884,0.17410877,0.2573782,0.37107924,0.059882913,0.28051692,0.44259575,0.5359001
0.11750528,0.33466652,0.20028265,0.5101865,0.059220504,0.1908241,0.091745704,0.018777072,0.13666847,0.42702723,0.19911976
0.23936407,0.32350472,0.28713435,0.6423661,0.10518247,0.28906348,0.23674378,0.032162465,0.09225954,0.46422634,0.14860716
0.2018656,0.12770623,0.15095517,0.48687834,0.000881691,0.129695,0.1134157,0.033280578,0.03970384,0.17158723,0.16317748
0.059036873,0.10176159,0.05837269,0.1974299,-0.018619645,0.026456954,-0.02184044,-0.003963612,-0.008602638,0.15514225,0.043312762
0.116251364,0.2263798,0.13215715,0.38152587,0.0146703385,0.10150196,0.048652604,0.007073122,0.1204865,0.30862436,0.07676308
0.15655148,0.28370464,0.20001759,0.28192663,0.032855988,0.13450013,0.074100375,0.03101825,0.014464166,0.31556123,0.047290187
0.13783231,0.20305035,0.11990544,0.49638063,0.015320832,0.078946985,0.054209873,0.015398509,-0.0067018066,0.22637834,0.12666662
0.058674507,0.11581035,0.039187025,0.12883057,-0.032838892,0.025140693,-0.018032711,-0.00041555054,-0.02942662,0.14267904,0.06071472
0.25614333,0.25411564,0.2569248,0.6043172,0.06681162,0.2385632,0.21103884,0.04808461,0.08772598,0.3444696,0.19646707
0.23159578,0.15649419,0.19157943,0.5539461,0.020628178,0.19035248,0.1552339,0.04212675,0.06366271,0.24047615,0.20244566
0.08913364,0.22715499,0.10530331,0.32602042,-0.0023198742,0.06243342,0.020434028,0.0089212125,0.10574317,0.23490445,0.12762432
0.33424437,0.11001913,0.24072629,0.54393023,0.012106748,0.24928926,0.21410257,0.06821333,0.08344592,0.2280155,0.26051033
0.14638898,0.15166251,0.15946192,0.4830938,0.010855103,0.122749515,0.09647733,0.018530063,0.0431339,0.20612894,0.11128144
0.12716648,0.13963686,0.08004833,0.5026384,-0.02149977,0.06879184,0.023649137,0.011628493,0.0648282,0.20380612,0.08737897
0.092356205,0.08290703,0.07585288,0.41961712,-0.0021766173,0.036458507,0.009281846,0.0026494898,-0.010332499,0.12469414,0.049976125
0.17205502,0.37347835,0.2513743,0.720116,0.114819564,0.16195653,0.22013487,0.017657097,0.17248309,0.4015724,0.40337944
0.11699316,0.15061447,0.12757316,0.37257946,-0.009487777,0.08448126,0.072046384,0.009006358,0.04064162,0.21187635,0.12890208
0.11501585,0.09339318,0.062058523,0.400253,-0.03459932,0.043451212,0.010509408,-0.0014594914,0.016566262,0.14419475,0.0537902
0.16190617,0.28001535,0.22022721,0.5761785,0.062349293,0.17778611,0.16735774,0.030458603,0.19473173,0.3937368,0.27045512
0.2969216,0.21219352,0.2564597,0.66694057,0.07033668,0.23993944,0.24048318,0.07566788,0.1078617,0.3252531,0.30732134
0.18762556,0.17126608,0.17350633,0.596426,0.018274695,0.11954613,0.13334511,0.027915303,0.120667115,0.23283255,0.24138544
0.40108967,0.22607577,0.36119252,0.67341864,0.0918403,0.34003052,0.32822323,0.098767534,0.15093163,0.31928685,0.3280303
0.11716555,0.1398689,0.11005144,0.4120918,0.0017287033,0.030397236,0.05129744,0.0017994,0.10382603,0.120021164,0.08801237
0.26634336,0.2546985,0.27889526,0.73949724,0.09413133,0.23421992,0.25630543,0.056233715,0.112579614,0.31093365,0.27590916
0.27762085,0.3506253,0.3230252,0.76020956,0.14214645,0.25937954,0.33347988,0.07355309,0.253266,0.4435156,0.45908695
0.23210938,0.51368016,0.33808455,0.6823893,0.23974347,0.3062064,0.31045258,0.04143627,0.13703045,0.6096471,0.21156208
0.2838648,0.4133057,0.3516441,0.87392837,0.22984503,0.2382668,0.42161834,0.072891355,0.2571179,0.3757844,0.5512994
0.088494785,0.086761795,0.06772122,0.5097902,-0.017506847,0.047737718,0.014103916,0.008103897,-0.038723186,0.14180513,0.09250789
0.31708032,0.20282343,0.27869993,0.5591189,0.042271797,0.23762605,0.22124262,0.07617976,0.08114284,0.26358524,0.24273007
0.13017268,0.5468877,0.26336637,0.49038976,0.1920824,0.20500474,0.15906675,0.009258538,0.20344086,0.5692213,0.1921875
0.10578677,0.22143547,0.13667367,0.45354444,0.032651026,0.10253891,0.06280494,0.004313928,0.10532172,0.32810587,0.0971863
0.2291014,0.04425301,0.09910452,0.70427823,-0.057251144,0.10157473,0.09181826,0.03226153,0.026839413,0.06953177,0.17858961
0.101690985,0.16732217,0.10922234,0.3233882,0.010259988,0.07467736,0.022105103,0.0022801403,0.06715745,0.22959948,0.034802698
0.08038753,0.106952354,0.04644224,0.38907707,-0.02928355,0.016019095,0.0011167442,-0.0017041005,-0.02455141,0.12877609,0.047175337
0.08564017,0.12751622,0.06196099,0.38608557,0.008958206,0.042472765,0.006400567,-0.0067110807,-0.013800021,0.1534138,0.08419457
0.09356116,0.11760238,0.06420106,0.39769077,-0.024871841,0.028570399,0.017058698,-0.0138976285,0.07885161,0.17501251,0.089204796
0.27661607,0.19441764,0.2562129,0.628067,0.057880305,0.23170099,0.2109701,0.053433593,0.10517278,0.26653558,0.224602
0.11117834,0.1424705,0.09304737,0.44717413,-0.021475675,0.043600306,0.06119047,0.0070480583,0.015710285,0.16343865,0.09561876
0.31330547,0.3640068,0.34426165,0.4163965,0.13919342,0.2098992,0.2337738,0.06614141,0.27702895,0.3707127,0.21360908
0.2572875,0.44274047,0.365669,0.56132525,0.19306162,0.27175093,0.2867444,0.060605627,0.28651062,0.545795,0.30839524
0.2575667,0.29485217,0.2679627,0.5468524,0.09281277,0.11295961,0.1950653,0.03039008,0.21110491,0.21206024,0.17634082
0.07727059,0.18121801,0.10413289,0.3847574,0.0015427251,0.06185499,0.03198865,0.0028772429,0.03396379,0.21274279,0.07629982
0.08768009,0.10154005,0.07072608,0.35675085,-0.020096295,0.045357883,0.010935563,-0.005847963,0.029841147,0.15949216,0.049102478
0.09270431,0.106051564,0.07149116,0.33200794,-0.0274051,-0.040602453,-0.0033515329,-0.00627528,-0.088219896,0.0440911,0.07007182
0.20094591,0.41732517,0.30855945,0.6112665,0.13205902,0.2455174,0.24950472,0.033689637,0.21835296,0.5395643,0.23360604
0.0929986,0.09890878,0.053670183,0.39628106,-0.027035862,0.050904617,0.0036805747,-0.0037822425,0.044505645,0.17041473,0.06607107
0.27935332,0.28735307,0.30036172,0.6273972,0.09441898,0.29874593,0.24045296,0.026721664,0.07159795,0.43924034,0.12588748
0.18500163,0.68093854,0.31578282,0.70241725,0.26787388,0.31057185,0.2996376,-0.011830545,0.094588116,0.7582362,0.156072
0.15737835,0.21655712,0.17926456,0.40127718,0.04278502,0.093606375,0.098792836,0.011747492,0.11965592,0.2579957,0.13201782
0.19820403,0.33920893,0.2643143,0.7033273,0.1155072,0.21207641,0.25159758,0.044236798,0.21110839,0.43121415,0.37244073
0.37990236,0.53101665,0.4547036,0.9945946,0.3291771,0.32539666,0.57598597,0.12308218,0.33552498,0.46974295,0.7028651
0.21176836,0.36499184,0.30544594,0.7640821,0.1654195,0.20529108,0.33024704,0.059133243,0.2156039,0.42277047,0.5971803
0.16394925,0.09210208,0.122941375,0.6236871,-0.02188734,0.095483355,0.107667536,0.009542079,0.04766801,0.13026838,0.12758738
0.36974746,0.532247,0.5019376,0.82438624,0.39202994,0.3617728,0.559317,0.1852943,0.41374615,0.53231466,0.76058364
0.028170247,0.20804031,0.10659203,0.35322684,0.0121213775,0.033468194,0.033436444,-0.0020973822,0.013407642,0.22286998,0.11055663
0.12151468,0.21526799,0.12683907,0.43006104,0.011624547,0.08005583,0.064430095,0.0034505008,-0.009869097,0.24069668,0.067913935
0.11853656,0.6170622,0.2773769,0.6771921,0.22254178,0.21852179,0.2227485,0.00067548547,0.14544336,0.6658871,0.22475478
0.12939714,0.5565039,0.24363825,0.40891284,0.14828795,0.17906515,0.13567545,0.008632288,0.19128715,0.5402223,0.13116421
0.09327857,0.2338872,0.114736915,0.34551555,0.010571929,0.070853405,0.03902611,0.0041409777,0.004919529,0.24706373,0.06995354
0.092350915,0.058174703,0.045995124,0.31972522,-0.042155188,-0.041853853,-0.015032597,-0.014529293,-0.08834292,0.007463308,0.04975888
0.34039456,0.46229175,0.40353253,0.86230344,0.27238724,0.3131135,0.48799503,0.10411285,0.26321173,0.46939033,0.63880455
0.26397973,0.10868093,0.17824325,0.75777227,-0.02201288,0.05996246,0.13926882,0.04272723,0.09717007,-0.0006613353,0.10701641
0.045725316,0.15837389,0.061648197,0.27120715,-0.01377341,0.03504216,-0.000897496,-0.0026625842,-0.0094899945,0.18837607,0.13189405
0.12812129,0.12101078,0.10576765,0.48323917,-0.008169618,0.058918633,0.051205926,0.006766281,0.055120092,0.11251789,0.09668689
0.27492896,0.40436316,0.3442773,0.81770945,0.2184283,0.25333294,0.41121998,0.073724695,0.25467128,0.42888886,0.60398626
0.16626129,0.21528395,0.19940974,0.39137357,0.0448761,0.20320313,0.1153009,0.022572715,0.0569961,0.32921997,0.18705246
0.116894074,0.107109934,0.09936508,0.46838564,-0.01474214,0.06585916,0.040460356,0.014453101,0.061591733,0.16474754,0.11644568
0.061035253,0.09361655,0.044679213,0.4106604,-0.03758399,0.014058654,0.0029975032,-0.015330343,-0.020409849,0.11787087,0.06300145
0.087289035,0.12839526,0.077110544,-0.027397849,-0.0068041403,0.046494186,-0.043189242,-0.0041373116,0.021532292,0.122110814,0.101035364
0.17158046,0.14508492,0.13820648,0.18669873,-0.0068742773,0.05630497,0.016219616,0.004797983,0.1079181,0.10957336,0.08473728
0.030170135,0.1330396,0.030071776,0.1844883,-0.015188208,-0.027486535,-0.02782871,-0.02526518,-0.025124881,0.1280511,0.076534785
0.07338676,0.06475844,0.03932965,0.39714032,-0.040032282,-0.016813004,-0.0029444518,-0.03511925,-0.06713337,0.053527486,0.04461193
0.10627557,0.18237694,0.099519856,0.5819344,-0.013804711,0.07394661,0.06367831,0.007954516,0.09477951,0.23640679,0.10433177
0.21121909,0.29537562,0.24732849,0.7073617,0.112163685,0.17720734,0.2613274,0.04144435,0.19468889,0.34065518,0.43317094
0.09926607,0.12525208,0.081229515,0.36064637,-0.010230092,0.05747296,0.025995787,-0.0010512872,0.025856983,0.1236236,0.08436962
0.16316107,0.21053246,0.16877213,0.5217307,0.030695537,0.13457438,0.10747817,0.011555678,0.13803759,0.28577662,0.1595965
0.16700874,0.47585708,0.27430835,0.5884395,0.18995613,0.2427605,0.22922766,0.014142956,0.09461042,0.55192363,0.14001286
0.14670777,0.26938382,0.17908804,0.4574359,0.045326024,0.15288955,0.12396716,0.012726226,0.03221811,0.3423187,0.087787434
0.09884993,0.24993621,0.14785784,0.3736868,0.027952453,0.07635136,0.05560475,0.003817468,0.1358717,0.24910127,0.18076779
0.14585595,0.2239089,0.17735767,0.052382164,0.0290049,0.070789546,-0.008490179,0.0006762473,0.112853006,0.18283656,0.10389251
0.29818487,0.14092615,0.21432564,0.71792513,0.011398729,0.18389072,0.21807264,0.060908202,0.14915712,0.18372244,0.28979784
0.14813551,0.28726166,0.20204633,0.5837152,0.060733464,0.16064422,0.14444365,0.0069977446,0.15541457,0.36598882,0.22956532
0.20014374,0.14063455,0.17140694,0.64236015,0.020527488,0.1185921,0.15527289,0.024476234,0.12615581,0.19407825,0.24750327
0.54910344,0.44915336,0.55916846,0.45054966,0.40417206,0.36578506,0.45090446,0.2632621,0.5165635,0.36066028,0.42582142
0.32294613,0.16823465,0.24179524,0.78486097,0.036229376,0.18768367,0.278223,0.06273819,0.1792767,0.17215525,0.34178913
0.1861773,0.073399834,0.091409296,0.6310879,-0.03511252,0.07782123,0.06430794,0.030493557,0.0074886736,0.091817945,0.1287415
0.12291938,0.26847568,0.14241533,0.84899646,0.00046027405,0.045866206,0.1622482,0.010080011,0.1100176,0.27556816,0.10949858
0.11713126,0.33811566,0.18873282,0.475119,0.08022143,0.1488314,0.09498205,0.0035539,0.11767319,0.3782243,0.12688816
0.08886904,0.27509364,0.13012731,0.39273608,0.02480335,0.09655028,0.042830996,0.0060318997,0.07516402,0.31031486,0.09143222
0.19157021,0.30349913,0.265553,0.42722958,0.08755049,0.26804274,0.18171598,0.018923506,0.060668036,0.4467308,0.16012064
0.31073257,0.3452514,0.34429106,0.81249523,0.16193755,0.19951604,0.38605285,0.07020149,0.25158244,0.29637912,0.372971
0.14786789,0.81839424,0.3921615,0.63457656,0.47424597,0.27795163,0.3396856,0.059546646,0.33416805,0.7994483,0.3999708
0.10705656,0.50161016,0.2304083,0.36151797,0.14375395,0.17182107,0.11246017,0.012095966,0.20286074,0.56017035,0.1322306
0.10737699,0.15563424,0.07740139,0.36108387,-0.014339978,0.040324315,0.012273117,0.010713565,-0.0004694704,0.18457377,0.052319717
0.09318869,0.0784246,0.059039682,0.2353215,-0.005326459,0.007882415,-0.02479654,-0.009050193,-0.049900595,0.051332165,0.08084967
0.22198927,0.29137528,0.23663762,0.73125464,0.08243614,0.18970057,0.21596593,0.034097046,0.19720833,0.32594922,0.30669928
0.12754808,0.10584165,0.101299435,0.37999725,-0.043908108,0.07326035,0.032987975,0.011779393,-0.0039542243,0.13464029,0.06497347
0.17056537,0.13099718,0.12734643,0.33930302,-0.019230803,0.08156227,0.07943833,0.019370638,0.0125899995,0.1494736,0.1071444
0.13537884,0.2724729,0.18378502,0.3364961,0.052386783,0.08322734,0.079681784,0.007861472,0.15959316,0.22466871,0.17287269
0.3007149,0.36819768,0.36727592,0.59011,0.17569825,0.27249834,0.3182581,0.09301444,0.31674814,0.44737825,0.36865774
0.03040019,0.053971693,0.017917037,0.43456995,-0.03609336,0.0027937193,-0.010994012,-0.028300066,-0.02888276,0.110675134,0.047650322
0.18404846,0.22406311,0.20378514,0.6568517,0.05930115,0.1476646,0.18225563,0.03297416,0.16211484,0.29148313,0.3466541
0.08313791,0.0837135,0.067163914,0.42250848,-0.022367034,0.038571842,0.002367911,0.008578903,0.018445395,0.13417284,0.077055685
0.15993297,0.16471341,0.13116962,0.5868041,0.0059701963,0.029176738,0.053681217,0.014363873,-0.03452117,0.13331324,0.15631036
0.25630897,0.12699312,0.21824509,0.5821831,-0.0039678495,0.18857957,0.15615875,0.03866862,0.05928328,0.16961412,0.13796109
0.40547538,0.6473428,0.5306581,1.0724514,0.433388,0.36443087,0.69485927,0.15870972,0.35943803,0.55320865,0.89996606
0.05726193,0.07256372,0.041878894,0.27531752,-0.020668382,0.015092315,-0.03246057,0.0027923798,-0.092366904,0.10299203,0.038412467
0.12177175,0.22544856,0.153725,0.031443287,0.026494427,0.083297886,-0.00812554,-0.0020436058,0.09815258,0.22538723,0.07448925
0.45071852,0.45268795,0.46066388,0.7576247,0.28220603,0.2353312,0.49023846,0.17577216,0.4028128,0.30056494,0.3999439
0.29207402,0.107376546,0.22997664,0.7090639,-0.001901224,0.1909151,0.20739454,0.055047136,0.08673452,0.12572713,0.20224367
0.051535487,0.16239065,0.057781473,0.21180381,-0.012621721,0.018606866,-0.01997531,-0.0008172281,-0.0049466044,0.16555238,0.090999335
