duration_D,t05,t06,t07,t08,t10,MI_size_D_t07,MI_size_D_t03,MI_size_D_t10,MI_duration_D_t07,effort_D
0.4152336630098061,0.4540249177483495,0.3213953006066866,0.2565899141099523,0.551923377583891,0.2751819012889296,0.0374390690614187,0.0207574397779297,0.0827350502655922,0.2383607612028717,0.4287390684707352
0.6130655650513206,0.3375841565504787,0.1829779678502437,0.7341110536768627,0.6404601155426007,0.6098059737284762,0.7628627068434097,0.7941841972996129,0.7707282278860941,0.7362657032640274,0.848154399443928
0.3780433838164905,0.4265866237713985,0.3139539197284032,0.2205844576738543,0.5151515213628367,0.210935934123617,0.0197585844476563,0.0116169298754813,0.0693316300189365,0.2125360557761746,0.4039271902926612
0.3344782735241866,0.439150202948362,0.3257274813525333,0.1824894827108756,0.470718504766687,0.129216300384726,0.0245723097364645,0.0151240476870397,0.050832537683709,0.1963901597602024,0.393983073725017
0.5966845792273237,0.3617492759153218,0.1329626335791431,0.5113414279221541,0.7091184356495847,0.511510880787704,0.1491417072854562,0.297905572271613,0.1590458349010951,0.4039055891642978,0.5329315296381977
0.3862060409282397,0.4431324256271049,0.3400333646103819,0.2482906713867319,0.5494277034238844,0.2342496314756044,0.0289866757925792,0.0234143048096246,0.0653919611337539,0.2189908414486605,0.4249365791907933
0.2901896697710359,0.4430215180565509,0.3130947802444224,0.1306237631647569,0.3732423845897353,0.1043513960425857,0.0208666265141185,0.0441378212073922,0.0747876146593435,0.1756111195134319,0.3579494751736863
0.5419548044651015,0.3283725604503017,0.1899564298894603,0.5683903910825427,0.6001600741430553,0.4618359285154373,0.5403083850934632,0.5507644213395756,0.5646030383859869,0.5914743138455434,0.7153101736718005
0.4078902967198259,0.4540590264429175,0.3236787464296737,0.2497012595354343,0.5475322688677826,0.2628082471856884,0.0335898321119223,0.0198789024571269,0.0779449840393998,0.2315262684304204,0.4261525160095192
0.4652595103677953,0.3125095407938846,0.1954896877241058,0.3565012419736945,0.5665178062883547,0.3076177257201456,0.2029201933476548,0.1891630423426034,0.2427726691968353,0.3724039953149136,0.5357743211858472
0.1388053223676223,0.4645637439849616,0.3325811153989066,0.0647017209972262,0.2573321700397551,0.0991792083823538,0.0298447423017605,0.1347745947839018,0.063026247877817,0.1182691266714302,0.2776232614227302
0.2568593725088423,0.655619251551177,0.5725561220206978,0.2152765095038933,0.4397225256828093,0.0564209430262448,0.0641141969384273,0.0792472383211987,0.0786235391242303,0.1979167187280525,0.2967897446511219
0.2519472254271522,0.5098792086204967,0.3536092431232335,0.089947071508865,0.3054658981044399,0.0498862903778218,0.0338116501078368,0.0947440454524375,0.0869760674997539,0.153641643213479,0.3038169220385621
0.4163500304531785,0.4357040407690581,0.3025561949873497,0.2823850178826987,0.5689143167765727,0.329875002129107,0.0480463410792683,0.0404307416513586,0.0960181963581164,0.2388028163367476,0.4229667171273558
0.474359844151085,0.3265154289322048,0.1995881316610988,0.3823061454280745,0.5668403322683758,0.3111846587324607,0.256622350896476,0.2418497977394204,0.2943627341634368,0.4164925730679724,0.5736360240610053
0.3935356686724784,0.4414005946796585,0.319146322281868,0.2245584505395973,0.5159670857471752,0.2038073372554648,0.0245412138708049,0.012246494485809,0.0680088652826052,0.2179525577373348,0.4140395273012608
0.4767783303938744,0.3369719815214735,0.1673132362850406,0.3242210573783234,0.5795387960475142,0.2540785538101577,0.0724542917685497,0.1764483534275466,0.094418004312053,0.2904392831795611,0.4635291072451852
0.4493811711807733,0.3232825221324421,0.2116488833527233,0.3058975394120333,0.5582742620732148,0.2173866478839619,0.1329513136386979,0.135225405546628,0.1724119333712819,0.3286846175947974,0.4948145870613917
0.646181558337536,0.242515577489691,0.0734636774487236,0.7883076213955261,0.7259122568430056,0.6464578994193186,0.695817005705949,0.7516563539333896,0.7057696987200652,0.7845263400746783,0.8599245301188543
0.332668351051434,0.8266428531492845,0.7886199387807085,0.3837813693025228,0.5452173327531896,0.1713085280235594,0.1111111583474885,0.1193909163742845,0.1409001321627427,0.2901466681638271,0.285057079241509
0.451353997652562,0.3570988487022928,0.2433139570043507,0.3187054625001365,0.5866902690365784,0.313785007877389,0.0784242274835909,0.0765250749143148,0.1111046515335975,0.2924840563933476,0.4390106883782935
0.583099871718571,0.1570752745975312,0.1667913804142372,0.4375946618170932,0.7028342777577956,0.3853665394757647,0.12636845568404,0.1636315594350896,0.1579253504048617,0.3900115049575912,0.5035186798640203
0.4957617363589572,0.410760276392963,0.2227009950982735,0.3587658229899155,0.6175490490326091,0.355772800017907,0.0848288494810899,0.1540592772892136,0.1044597896441513,0.294131676951854,0.4667654370190228
0.4825189141751732,0.4040101331500241,0.2482811280088789,0.3099307964905997,0.5908495577207488,0.2764741026881807,0.0575848551351209,0.0936726671018716,0.0837907545415088,0.2582071347487603,0.4399656150046942
0.3925702458778803,0.4499574776463945,0.3293289899204733,0.2325442033340492,0.5310153516524742,0.2227915770450546,0.0267719188866492,0.0158439703439364,0.0664410517578239,0.2212597021241467,0.4175448428432433
0.2455275927989741,0.3582991162839155,0.2238652145575379,0.1441488775624447,0.3647735782043768,0.1409025950677346,0.040647795854721,0.156234973493324,0.0617407377823951,0.1619030766485459,0.3418712458334473
0.545168308903154,0.3026981639387477,0.1778765706759545,0.5486147334295707,0.6203891608518641,0.4304903701672287,0.4781116831536503,0.4854150343771425,0.5014355101170012,0.5779885986620152,0.7033819703706208
0.4007881022902526,0.3276707794908851,0.3213907909248643,0.3178744594859631,0.625314628090496,0.2051399273518114,0.040302509456967,0.0743840182383726,0.0267958022883986,0.2577709832056056,0.4301602346939929
0.3801135518904394,0.4387323823025452,0.3195537269377014,0.2230007228902184,0.5182580860681126,0.2080954176433497,0.0246194949891306,0.0216610973672515,0.0692346151392508,0.2173264752216533,0.4097849661734845
0.2663119905842296,0.4666495449710048,0.335151318359933,0.1115384226095058,0.3464287360297031,0.0696216586348792,0.0328043314794341,0.0596706087162197,0.073138316148415,0.1635127643805396,0.3448625230052127
0.1985030509256683,0.5099885954212293,0.3652606600152047,0.0662288399014802,0.2791256307358342,0.0602214099552012,0.0300362531211034,0.0930868503205825,0.0790503334631234,0.1251565193304291,0.2732112808613708
0.1431429005090388,0.6953945951775367,0.531523925120269,0.0849883271697072,0.2402090126180218,0.1184139169124279,0.0616432800381034,0.1238098722456961,0.1375083477873262,0.1215182960184264,0.1797037547287651
0.0615980073775871,0.9587061785695092,0.6813852068564444,0.0492731932383572,0.0254415041947593,0.3346391855240178,0.1565209532815404,0.2464190588975655,0.289624210463841,0.045638651749209,0.0293827058655675
0.490283870877949,0.3110277787183015,0.1772014262103267,0.3499565417968963,0.6306297091726767,0.2962050595584194,0.0741211994411905,0.1688654852699868,0.0929050964857076,0.2955657917789334,0.4821173697648125
0.3871479862340967,0.4045259022349874,0.2993884140880404,0.2736712919092319,0.5577786205040127,0.3137732441792057,0.0509380304126509,0.0237756730934633,0.1013180212893572,0.2416218851100736,0.4264112138997908
0.377938437588489,0.3645431038796913,0.2264400444521141,0.2786451020103575,0.4380230766467567,0.1864961812707465,0.2250815596055436,0.2794999294924744,0.2719495595835363,0.343900150433464,0.4910695218153756
0.5798318674619893,0.1356786243602841,0.1430299661051412,0.4489346913701806,0.6666119045497326,0.2284418283286762,0.2518702301965764,0.2666543055848274,0.2671726886917231,0.5010196175741839,0.5844548029397031
0.4711389263985331,0.8757292186342229,0.9309793648053626,0.5953581050048207,0.7358094333673573,0.3236451436329168,0.1254677040512204,0.125655694261917,0.1180897948019206,0.3584180168785042,0.2801441558898431
0.4486714898009651,0.3613167581154442,0.2433258084481799,0.3124490372162388,0.5683650541102154,0.2661530096870378,0.1268132387421678,0.1095231477820659,0.1687424955032362,0.3259590453894453,0.4841818150600663
0.7081580273772747,0.4629304371966655,0.6303243344225989,0.6810423371994316,0.8721890367095955,0.2858594588527283,0.1097568100397816,0.0703026984644167,0.054981407366251,0.4816586707195178,0.4279035230693189
0.3991520124769431,0.3303940111476121,0.2736477545432857,0.2823432332832081,0.5813444700963227,0.236613922410323,0.0566050887799925,0.0533326470799158,0.0935432039943867,0.2690545207607822,0.4375710358693291
0.3483890783894158,0.4376518427564413,0.2926657412017889,0.2019683420785411,0.4675192151232401,0.1577470998501476,0.0313102342051648,0.0271579409669503,0.0705426468171966,0.1987967893893523,0.3878490533325284
0.3664683481482844,0.3778407586494951,0.3723544075605285,0.2869447165221789,0.605971742235228,0.1851941931281459,0.0329271258988156,0.0368918797531087,0.0340568042121361,0.2346544079997972,0.4058912380081991
0.3850253988524619,0.3744342342493245,0.3000155304422599,0.267009550461191,0.5654300728163635,0.2647691086266017,0.0440564854666145,0.0377837484444852,0.0822002172282921,0.2342736845057622,0.4168813353273751
0.2811727005028355,0.4253155209040186,0.3747041862934409,0.1698240434423105,0.413124793521112,0.0421584147795836,0.034203276039884,0.0825059838848409,0.069958122276584,0.1958026872342496,0.2994830259952954
0.3651903226209902,0.3181911259843848,0.2029860596625313,0.2762093872559835,0.4152465035729206,0.1718663969021934,0.2730401488168302,0.3186577566249447,0.306324804298645,0.357646946771368,0.4965678765630085
0.4714744027935473,0.3867612468179113,0.2301280171496345,0.3321832709601539,0.5971553403287069,0.3182284180967015,0.0691343967532678,0.1281932221527142,0.0938607951526079,0.2825205832783991,0.4499725463120603
0.3965689291297417,0.4506277352199396,0.3331363789926502,0.253661890207874,0.5548567037158181,0.2613414202222955,0.0297819867581927,0.0158699279547393,0.0732150313129041,0.2307369967214068,0.4192712571989998
0.3963038122635018,0.6063723796742204,0.6511210478242107,0.4432774228386608,0.7021436447905673,0.2557022382518949,0.0607579353850515,0.0726931432166775,0.0319931703634676,0.278803801242403,0.3624908727988458
0.3166011397421022,0.4401101997608285,0.3723488696712506,0.2179671935514144,0.5257631334152237,0.1203120386296974,0.01818015641444,0.0300924731070723,0.0310359519552999,0.1965219455905524,0.3877458908815517
0.5450508078683389,0.323974439813302,0.1091283044795021,0.4145979830990007,0.6305679608717671,0.3533593956432736,0.111594604668548,0.2714677787218567,0.1256525308643346,0.3520851709014202,0.5049961886207679
0.4272498686109575,0.4399450876087794,0.2991108431718732,0.2700762626096266,0.5578545042977073,0.2801831068637626,0.0421024444172709,0.0421103467069713,0.0861461257243467,0.2385595024389075,0.4229635575410955
0.4352999389979872,0.2674240165553609,0.3172992017042412,0.322186680095153,0.6338902244343202,0.1977727643183507,0.0463525194725083,0.0558688874467749,0.0583671343558856,0.2657100226745798,0.4049051783528591
0.244456445378352,0.5269183482062992,0.3831204656784036,0.0833046186754098,0.2955927111793172,0.0329918715704786,0.0410872129755865,0.0971218154867579,0.0778122338604556,0.1470044016582903,0.2885591157562857
0.4449078935131417,0.4353735774868451,0.2847023421041564,0.2959170131440478,0.5776516987931204,0.3184334903991272,0.0560579900002479,0.0680839672739752,0.0942756081918234,0.250148286083994,0.4350487417036367
0.4329856576517494,0.3865560732437072,0.2723035807405812,0.2805554850205374,0.5680110903023038,0.2522614382256553,0.0436560193473456,0.0491667887882644,0.0783386861420744,0.2451384644580693,0.4284275739500419
0.4817035571928724,0.3203349117511937,0.1389486228816187,0.3187574296680289,0.5373132171546311,0.2551241260093039,0.0844795710333919,0.2111314498369006,0.1086728337285086,0.2865508535778678,0.448765010484209
0.3128306347234438,0.457230635356232,0.2976342651108637,0.1299232690477177,0.3714415371442676,0.1167277868395015,0.0234947802816117,0.0514819366374059,0.0786262725005826,0.1871193122956317,0.3445718802608255
0.4367192061019326,0.2674912888946794,0.157560638963108,0.3172408096299419,0.5162816177562901,0.1968699413289639,0.1973963627332554,0.2471377079127777,0.2416341939691135,0.3677705303567628,0.5124942656682027
0.6853141020157687,0.2231715808876991,0.1118241133534862,0.5696069166796663,0.7935386629171526,0.5913224263428087,0.1564060587142397,0.304327502812506,0.1670952446268734,0.4176841076447994,0.4830561718635765
0.6591450779190768,0.3929719404172377,0.1083166632193155,0.5936210753662329,0.7625811650669416,0.5766322631594836,0.1659877303295113,0.3643530454981719,0.1761911858331309,0.4422305340814851,0.5577297747521065
0.4168232330789363,0.4569624475982096,0.318317172182006,0.2642488036841653,0.5573298128432058,0.3002099125740741,0.0429661788597007,0.0219353820535579,0.089709787522188,0.245284411634599,0.4293811307380994
0.1690599627856395,0.5902764432569984,0.4191183198635602,0.0527760245139868,0.2441445469819249,0.0666669035744773,0.0350656761266587,0.1031968957165436,0.0733431051804339,0.1095137828521952,0.2339195582028729
0.2810674135015062,0.4094993844086702,0.2208137654105185,0.1824710930478328,0.3555195012664038,0.2525227720484892,0.0566677173037893,0.18468217147666,0.0997745348141114,0.1793984485820653,0.3076364848417777
0.3248377386875032,0.4478607271176363,0.3000136138274854,0.1568028357770461,0.405802054829724,0.1488381898004898,0.0192591595578599,0.0404837586391275,0.0781174025424651,0.193288887923677,0.3624277379947154
0.4620337859177778,0.3559944113447083,0.2121265353223038,0.3426531154197846,0.6111510411096615,0.3094451835559675,0.0698642484687606,0.1412999734551478,0.0894853757251979,0.2836210611524156,0.455116201576378
0.3002436732562025,0.4178748938489087,0.3126828433583576,0.1495408277599077,0.421545814139049,0.0988750269227345,0.0162754593058085,0.0368669357671759,0.0608567143176219,0.1755036368956046,0.3691783442741551
0.6142171158461678,0.3196855756253359,0.4634998845115582,0.5303750621164418,0.799388686696654,0.2951535401563028,0.0801503095199308,0.0845189943990725,0.0672595605072897,0.399871066305803,0.4157095123422156
0.4133575862707137,0.4619139329226885,0.3255922810914985,0.256803797988142,0.5526607701565798,0.290758385607246,0.0363138553476568,0.0165564825216201,0.0820721185845439,0.23927070495515,0.4255684740476755
0.4770835437259888,0.3901159455550934,0.2237378701622377,0.3208127547417808,0.5967009292017553,0.2769172019864149,0.0673666055717338,0.1200024841080973,0.0883041767061635,0.2809673864106587,0.4545195940538193
0.5353385528009619,0.2995635097320959,0.1753935984904183,0.5202543659967783,0.6155047447035715,0.4057052874188024,0.4401095970133353,0.4404940667633495,0.4623180412541938,0.5577649211989452,0.6775225857695633
0.3144474092653948,0.3877277829406103,0.295198581448917,0.1694811433704743,0.4525261716714476,0.11750002460982,0.01538261076537,0.0228878258485822,0.0639535098398591,0.1989652277337876,0.3719572862382663
0.2960765200409511,0.4150869534362766,0.4155726095888084,0.253309262592491,0.5479855961967556,0.098968278738541,0.0366669638302848,0.0428154263701186,0.0269242414053416,0.2249136215990524,0.3864953161886433
0.1649913492598271,0.6528318977211904,0.4453676264210605,0.0542113282810332,0.2002740292231905,0.1394547125599576,0.0493659987321858,0.1235768450663699,0.1260357438350654,0.1072036110004418,0.1929316528116725
0.4098425572223583,0.451695337359919,0.3264353525791462,0.2489404024870193,0.5446147743852879,0.2573266089093594,0.0347048259186035,0.0180918267228997,0.0798903104062147,0.2339726429307001,0.4258518728853471
0.2976191207842483,0.4425230314343448,0.3026684409679087,0.1392972027913044,0.4050810960164556,0.0818427032618978,0.0261209678348955,0.0461630987860839,0.0441936252836097,0.1696493888439665,0.3635701477139237
0.4194512171980861,0.4399913190113532,0.3331562351217141,0.28274859384002,0.5641201274505427,0.3420141256690553,0.0574276908506778,0.0115354917277688,0.1060028205566717,0.2493616366781723,0.4550148148763325
0.6122759633584256,0.2887340317946695,0.4270452401449315,0.4999452749375595,0.7629237272176312,0.2307063810751179,0.0763295094456849,0.0828436928420929,0.0631252216772217,0.4061870059260871,0.4336925961450623
0.4850283809180041,0.2771639498168118,0.1753487902918312,0.4037330827307991,0.5485580183192091,0.2486495744216681,0.3290424270382574,0.3542296874616619,0.3584144217667805,0.4556820210341957,0.6035629700596077
0.2877822646398792,0.4269805031551683,0.30784239892272,0.1363248139658625,0.3902827195919467,0.0805625269763452,0.0278625197128284,0.0446640577798788,0.0700680487629865,0.1755695223444546,0.3668258466100188
0.1875894395469671,0.5403517859958803,0.3767569979686679,0.0476200102529307,0.2386758509876679,0.1035107000842289,0.0328991141509618,0.0942647209814101,0.0955672883648592,0.1153933320069244,0.2456902954138503
0.3876070377990319,0.462127210027513,0.4838615940045837,0.3622062159769038,0.666383563944875,0.2210939283509905,0.0370376185389249,0.0449463082355445,0.0104125678342888,0.2541224992153055,0.3784405174293734
0.4553926518222297,0.3464698625405487,0.2273333041887629,0.2958495640329177,0.5747738872020983,0.2462533744556277,0.0688450768219365,0.0794776385594623,0.0988676452974553,0.278460217196693,0.4406141056210683
0.3944031460384933,0.3896821459635092,0.2898298277877881,0.2700283740181785,0.5644361711400534,0.2733113834162163,0.0385065147018026,0.0504284873276122,0.0693794217457608,0.2317021305093485,0.4247280707590557
0.5454996003625636,0.5947661902757437,0.6906310016254968,0.5617688360979164,0.7721348570593449,0.2598142226133652,0.0995277264287212,0.0878447306507303,0.0600307455287197,0.357184911102526,0.3683616761409154
0.3886770780052626,0.4433049786886378,0.4614653415573935,0.3537619091102724,0.663066373479243,0.2237236458952026,0.0327871902909571,0.0420435620492282,0.0113625655732591,0.2502155531275932,0.3885463411739161
0.7007600177852589,0.2251365458487823,0.2263603989614491,0.7168273229951094,0.7464731855825455,0.4826573066841456,0.5782044421280416,0.5180848690695798,0.5667480434899679,0.7039951428634221,0.7613146920854419
0.3284477119677655,0.3593803836270054,0.238454653079332,0.1541334102687878,0.4143971108559303,0.085079386786189,0.0322207832099086,0.0775137414754837,0.059603147161578,0.1793238697339239,0.3697664873528369
0.3731092132122578,0.4445266239488941,0.342995098147227,0.254181167901863,0.5563282349050898,0.244670201249509,0.0325249074251556,0.0219083226765919,0.0646443850990963,0.219432188580152,0.4230016759990793
0.2587647408079264,0.4309748050913505,0.2893469040001572,0.0994094077032467,0.3392227513331355,0.0824573564919704,0.0283487241774856,0.0667447682991818,0.0576670910966083,0.1584967930997912,0.3182331922095017
0.3633324383948184,0.3848707778527988,0.3142421334936712,0.2739610650547038,0.5692539221828952,0.2768086001783262,0.0303644061071009,0.0381053154256815,0.0596829769364896,0.220727215511024,0.4218506758631219
0.2701613155170501,0.4827782648405219,0.3755152570788769,0.1440526620019442,0.4184687835692331,0.0377135586057028,0.0304112077082139,0.0438323058574263,0.0374474396623554,0.1718332304765908,0.3409232206541763
0.3688310731133838,0.3530920547282912,0.3128977071487846,0.2752821908776439,0.5717797863939232,0.1544475540636899,0.0733476619973332,0.0612998145804671,0.0718253060490369,0.2558231540542096,0.4415738500099799
0.252514798350791,0.4295356354334111,0.3223720976894131,0.0977949739685829,0.3564182990295473,0.0296400590194541,0.0254605473296057,0.0552199361590411,0.0488501345052942,0.1505953014546576,0.3383828517141596
0.4989313707149159,0.4000239564697453,0.4878028755300669,0.464666199093484,0.751803473144639,0.3051117802531377,0.0478378899700656,0.0621675468805083,0.0250087376131495,0.303142891079855,0.3762828540749846
0.3489783316708776,0.4429081446663577,0.3658746982921393,0.2555115662434951,0.573058680819548,0.2208829741994732,0.0222003431818875,0.0387309985138166,0.0401474478313144,0.2004253467970001,0.4163589332915789
0.3331088430248112,0.4520933228222069,0.3443489948239406,0.1861058648841648,0.4726874351738921,0.1263396268710152,0.0280477650875514,0.0187632650580227,0.0522570055996331,0.2022437196114486,0.3897265296909196
0.8589082081724714,0.1298620219662382,0.1912760665133693,0.6909057778035058,0.9154286815579656,0.5191174187407233,0.1689267604499734,0.236061889554751,0.1791894279524432,0.5830215899175528,0.5519807311894742
0.6837873418515825,0.2071681615888325,0.1097674116267191,0.5374578236352073,0.7754614250677707,0.4794009679808066,0.1437539368797813,0.2661560098022373,0.1780053564905404,0.4507693025358464,0.5167485645857784
0.226761584672977,0.5021821580481979,0.374989324455706,0.0833489225588538,0.2908289015049008,0.0522477547572824,0.0504506762894546,0.1164710368096659,0.0996062723218742,0.1447344960219258,0.2836486558741198
0.4215593964442826,0.4249653962405418,0.3019029224785605,0.2654419731884262,0.5515626624576018,0.2700441224458836,0.0507015986624771,0.0272546760360714,0.0928238544663473,0.2470839368477455,0.4321759378190439
0.6067900986719335,0.1969805462798553,0.3338044116900441,0.458785025038797,0.7528434836351885,0.325654089190154,0.0848563531498599,0.0708244739857088,0.1028459227239978,0.3539559268028765,0.424045587062978
0.4900408098180406,0.3102493400972396,0.1993229623699431,0.3545559774240195,0.5778880589905859,0.2701388774009024,0.1914233098493456,0.1917380186042251,0.2297230429588776,0.3829756947423536,0.5275690417654194
0.5725619647273061,0.3682436799874914,0.1391726864229634,0.5146998664934879,0.7216932593453746,0.5051616697703631,0.1173040720859441,0.312187700938047,0.118717224559703,0.373520801717099,0.531953186987693
0.3851085116735669,0.4447990046865672,0.3403517030502235,0.2560684001352734,0.5565770728712452,0.2366756818257848,0.0306414958490583,0.017751634384716,0.0667290888836604,0.2289841688913881,0.4205752593198231
0.4961223343245572,0.3146968748907965,0.1694747358018688,0.3291881530882959,0.5912978862557352,0.2171772377178311,0.107559348560622,0.1610086849912929,0.1300915228712229,0.3392897012337064,0.4933074746796861
0.5831141004996263,0.3612747957310123,0.4772302421752353,0.5008526333420372,0.7689281473711083,0.2474337471990247,0.0757310000617102,0.0634969985300566,0.0462073827664073,0.3802656784628434,0.409141403429243
0.4765107695252415,0.3086306761497962,0.1864023496452463,0.3811084312243472,0.5656730075424652,0.2845064701769624,0.2620304250237005,0.2665999113893545,0.2982947360078744,0.4210651582612565,0.5752261189726998
0.4226128403916019,0.4355642277092538,0.317871345037046,0.2528896186944986,0.5551405153046879,0.2527791471457695,0.0326852115605693,0.023584296310931,0.0830471027401522,0.2349804585174066,0.4254069926888145
0.4125038295150021,0.4616238786671612,0.3235516320281464,0.2579929666031289,0.5473092934472447,0.2280680041419655,0.0251465265892459,0.0181624389162935,0.0725194685529926,0.2284185526360169,0.415391482162288
0.3536724950224973,0.4455819838918105,0.3116770264731041,0.1757106389516724,0.4394212785259855,0.1601346894426569,0.0159623393689263,0.0222174672442991,0.0796237758410163,0.206763648385305,0.3914808185773222
0.5545543900895177,0.3222518964244084,0.135146483079083,0.4404659407903014,0.6666871811090989,0.3781836580420379,0.1197358980036994,0.2408733629861944,0.1376013545142613,0.3793613377005492,0.5094881554240234
0.3380241216340294,0.4141562531681573,0.3057324540884852,0.1844729804465387,0.4641766489243215,0.1312701685644003,0.007280359808283,0.0196624825297071,0.0606480953617784,0.1988655100939682,0.3834645021976668
0.5263201959276846,0.3158234828998504,0.139353641915768,0.377270940266024,0.6072661685363762,0.3139284596413452,0.1267292242365281,0.2167082816600412,0.1524317994227332,0.3527084921753401,0.4990625322805486
0.2518379173005549,0.4788223188917664,0.3758692625922515,0.1085924973637413,0.3614790962528927,0.0174551387489397,0.0306017211631309,0.0670736840606861,0.0613791480564631,0.1599960149301829,0.3178808787456985
0.3721685425182164,0.3692809536321735,0.3637869546215161,0.2831994013914971,0.6021836172072683,0.1775798453866104,0.0297212026133148,0.0408353873100843,0.0340846344591066,0.2311568186975996,0.402501699933925
0.4581268735209391,0.3808056732187839,0.2752474424083642,0.3064758371591675,0.5856500689454369,0.3298246959809039,0.0671973484866485,0.0660717489296149,0.1031170624688868,0.2402119332584558,0.4336625735436627
0.5819050845604501,0.3352615173900192,0.12234235994554,0.4571133414086558,0.6875338430651303,0.3964530407668918,0.1152635642717095,0.2704855652051052,0.1315787353613909,0.3753438705253543,0.5203990083415505
0.4138035987720012,0.3027199000845537,0.3488950111527588,0.3098990390851701,0.6178490407260534,0.1418599722074461,0.0339967062490234,0.0566720749796826,0.0357693728728317,0.2569179549242378,0.3956035336976967
0.4381266477735557,0.3528083008048815,0.2436807655044192,0.2822519508580259,0.5636390979377759,0.2291786933120966,0.0679568495977562,0.064459622644428,0.1014985871721113,0.2673768635013929,0.4376822559184622
0.3621462004622895,0.3611371660621661,0.1952115891751654,0.2127965574550784,0.4399890810556366,0.2072267338863987,0.0541897002574937,0.1580377681254003,0.0922895673050848,0.2121615046605612,0.3618508792859821
0.4191562222830221,0.447837806943898,0.3215239167322608,0.2638811269540654,0.5538825281875869,0.2921543853044941,0.0408041558966349,0.0169026971136514,0.0873306263742908,0.2399568264625776,0.4264683449301472
