AFP,Input,Output,Enquiry,File,Added,PDR_UFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_5,Effort
0.2770799331554203,0.3883318848625464,0.3419701794682965,0.1818904031684539,0.3319500591120315,0.3657984623063927,0.4949337096229697,0.3869174156118531,0.5477278198078592,0.3138074403999255,0.610344444491247,0.2115756543034241,0.4887779811408523,0.3367091004278045
0.0848381151149187,0.1783848215695434,0.1504317824823417,0.1179190868996311,0.1616364151892957,0.1313527845731768,0.5386688374334543,0.4515378926493688,0.4340754011241243,0.1725037442895637,0.6785123144513151,0.1555341966546521,0.6251287925885027,0.1671030496033171
0.1620350310828825,0.2301129112688557,0.1825943713260293,0.1631279554780957,0.2520901486641196,0.2065070638847687,0.3055499372857738,0.2416276036299501,0.3215216132394888,0.0737809702120684,0.5025782526831899,0.1764141995919619,0.645525408549654,0.0982859078732377
0.1475965382275662,0.2254964627834067,0.3784204518901832,0.0411010714255292,0.2140551830151833,0.2016282801985371,0.4003409892145909,0.3315172156101723,0.5159531403736746,0.1872613466973286,0.5048656772842918,0.2294319756238687,0.5016221562379086,0.2039950744987626
0.2173700490485644,0.3460680384618767,0.2012240699143976,0.237280898053737,0.221700130052421,0.2089772260775517,0.2392325315814516,0.2075101660729931,0.3597702576109446,0.0838502870721388,0.4634758681403852,0.375181370024932,0.7682197712382783,0.0932108958679459
0.317981055997401,0.4766441100331565,0.2787019930675341,0.3678366831813313,0.27601853547338,0.2391348165185441,0.4664098627048205,0.4118087096740981,0.4046558044961289,0.5384084695662329,0.4694931424912807,0.246792979829884,0.1433716052012641,0.5140584932177464
0.1111499188542885,0.1816288670581627,0.3054191490718643,0.0897538939337299,0.1412747266632019,0.1260132638360748,0.3925041287061699,0.3122821883867107,0.1921586575107967,0.0856240186528939,0.4377286713787468,0.3065000805105966,0.4045930588946227,0.1165053797250794
0.0408744547838878,0.0154818638647361,0.2089020665305377,0.0919436941900168,0.160338738183132,0.121289121682798,0.4321902509685926,0.352409699372087,0.1633853896542346,0.0616388325773612,0.6698131139323685,0.1468017829115819,0.6278709335234609,0.0888615699271165
0.2449273886076677,0.2882603302513393,0.2671639469602692,0.1719552857536812,0.4460436754733267,0.3842677915320884,0.0782224507258662,0.0717625951234937,0.337320452447561,0.0412756405385098,0.3371403809539857,0.2999501895980312,0.6659317192778051,0.0469594198202706
0.1196132191379892,0.1930175404641927,0.236441478575998,0.099837562700531,0.1537723218650062,0.1665183595093903,0.5147278672015189,0.455652895216604,0.1757254483555416,0.2611972634625095,0.5825170911189366,0.2776165943840762,0.5439422487512009,0.274926162671765
0.1065934696456088,0.2091582864490271,0.1407705955125159,0.1065165197257507,0.2754098026756116,0.1832735038340066,0.5326343235766507,0.4535487237514165,0.3815040579540926,0.1964064763363046,0.625775155431248,0.1333085166055319,0.5700370835706305,0.1778368104868914
0.147032499202579,0.2626585033723825,0.2696032238887182,0.0687431234323851,0.1575086319900035,0.1930219119776519,0.6398094346365252,0.559016535373801,0.3461273332438467,0.1960903260604324,0.6555687246213207,0.1695498749873927,0.4629041696192955,0.1944832925937344
0.186956601039504,0.3135594089868775,0.1705278750420069,0.1677344681727647,0.3393819810815488,0.2405056042036996,0.4942057059568694,0.4116581258604821,0.3777519747545332,0.2903148191207805,0.5587777585887348,0.1983482499119693,0.4258425535059842,0.2907438080636315
0.1192291901124913,0.2080935053101077,0.1737329990660008,0.0487522934896917,0.2440438784026285,0.1861646894115167,0.5805707707073663,0.5075596871716715,0.265132661029931,0.1757762113734177,0.6272959280382808,0.2236197298736781,0.393632755270171,0.1712600710305069
0.5391074699965063,0.5162575188135287,0.6740095963544059,0.6811637561881225,0.2465187021967967,0.4162589720811137,0.5056530955657313,0.4123194554078,0.3298790398251574,0.885999792574324,0.805814139610116,0.2539843897916103,0.3902513248790329,0.890435173066327
0.0891300417004539,0.1953417364703027,0.2241196301886288,0.0598018484078498,0.1860667624838608,0.1409812607973927,0.4370578193456282,0.3812659124286306,0.1769473427706633,0.0801596261225634,0.431856245050631,0.3741175463555244,0.4078617169736676,0.0652715787944627
0.1008868981770504,0.1221973032051409,0.2757351366638312,0.0240002215379205,0.1796893173549543,0.1660158064879954,0.5443641422345213,0.5013892411290682,0.1995994918234529,0.1804794586373152,0.7503375048440633,0.1186121477219042,0.4769825363771134,0.1768762650068183
0.1144312992577931,0.1920659298835188,0.2459304874856366,0.0543200934893926,0.2029779897095049,0.1881340429273509,0.5972205782854597,0.5238384511471682,0.2483474739227111,0.1895585565558308,0.6600125208505333,0.1469750576402788,0.4287110742062681,0.1603684805592982
0.1310688561692226,0.1607871803621624,0.3185501755432685,0.1751541580755969,0.1813615520128234,0.1500644526749976,0.5599516582029956,0.4747975835210024,0.3589757866727181,0.2135591585698736,0.451869703122104,0.2983784635039275,0.2433041765751822,0.1994432280451216
0.0900001712153953,0.1406317502635722,0.1986314616649032,0.1761938809886847,0.1512279421569048,0.113268229322771,0.4858091919615044,0.4214033031674257,0.264548042448987,0.20340060598378,0.4468099526545467,0.3231715247291395,0.3007808852235232,0.196243951112047
0.1120481467652294,0.2509664595283988,0.2768816389365843,0.100669934378088,0.1163195288284042,0.0952164495658599,0.4245653620199086,0.37444731363297,0.2867834022330451,0.1450947625368338,0.3860075756937541,0.4582122577825438,0.3356596136874459,0.1255916261810654
0.1276223704338429,0.1388372630338062,0.3657002037229568,0.0856009081169036,0.2089628721157659,0.2094752676673825,0.5294551781033957,0.4407322164711319,0.3226358536223471,0.2460164559293192,0.6861056469141212,0.1124191133925396,0.4120678546741385,0.2355363205504784
0.0988289273894822,0.1801917213528053,0.2098636645535182,0.0791675366381259,0.1711640382737095,0.1417747068350745,0.5969352340123656,0.5151623450177064,0.2906766025697934,0.1451013561674494,0.6783127074522756,0.165474048161262,0.5340951478343281,0.1368087362752027
0.2600073956061805,0.3180473193875769,0.179595338279875,0.3371031247640836,0.3244480233713893,0.1318183694243123,0.5327023900472688,0.4729879401249378,0.383305218000431,0.3771624506496188,0.6712739149298242,0.1525942770236914,0.4988398885319165,0.3794491605985197
0.1173765259587289,0.1730354268019107,0.2371253980271592,0.0850753196417653,0.1918505611515416,0.1433935812101716,0.5020106701694717,0.4342115110000742,0.26432238694146,0.1720770414766106,0.6074157870128558,0.1820022542967003,0.4680511779359275,0.1659399076146893
0.1478381165300726,0.2082510236143181,0.3329042795276314,0.121861696223588,0.0862891994284738,0.1539917845353921,0.5119639138264468,0.4280938858255766,0.3935724981884209,0.2218377430288645,0.5901269565803441,0.2694154399859858,0.5709704766086574,0.2361467997826196
0.1330253731801706,0.1418090102136868,0.2473218356704096,0.0966686210815277,0.2339596631832086,0.1441856312041062,0.3876995719616594,0.345177867667895,0.1389617672017936,0.0745791241762811,0.5935209600512208,0.2538311100022474,0.5224101277709425,0.0673909320630898
0.1451879342233331,0.1954178564268347,0.302247470993299,0.1241404156368708,0.1279569247177478,0.1575657303930996,0.2588431477213903,0.2529142384832499,0.0,0.1308090466369678,0.3820648030361747,0.563290176114718,0.4857239121645416,0.103570535136781
0.0879866380808827,0.1491748856001322,0.3077354885544082,0.0760791829327758,0.1204837914132778,0.1190124067208966,0.3729481101666712,0.3041180785926494,0.1459601771128564,0.0931821796662149,0.4400034119054439,0.4065271975411533,0.3831425826337595,0.1052489255491147
0.1501187736198971,0.2151444079844462,0.3048931899833897,0.0738169967703061,0.2189804674044203,0.2604577341647474,0.7049722885752187,0.596449136128004,0.3964440689520146,0.2349068662857786,0.7811165249953665,0.1011523853254841,0.4745962325179005,0.2301722885919886
0.1010548732951716,0.1421171756532819,0.2025608387548603,0.0880500807049574,0.238669145066963,0.1838497113734951,0.4557822234107065,0.38502782465993,0.3264133155389177,0.1386244298006643,0.5559018592778555,0.1776733056943111,0.4819686898152777,0.1356148974346524
0.2021008426609535,0.2561224475621935,0.2717224881023955,0.2029092766777141,0.3223751565422337,0.2844407032264974,0.5588971226941541,0.4935911483448636,0.4704772754499125,0.2495183115554995,0.5097273529510876,0.2296456383605567,0.3522834002112849,0.2191413246421706
0.1103481400556996,0.1539107025862727,0.2030213123388091,0.0757730678554329,0.1851502322698458,0.1083047659524419,0.5631783031072203,0.4801845617067615,0.2396314713965968,0.1263461781367236,0.5991142735589965,0.2329182613957885,0.5091878567609045,0.127738516778598
0.1953789711866719,0.2742307740390202,0.1118216951548438,0.2716692144286146,0.3752677554707643,0.1429623093756809,0.4795606097232362,0.4332942514996942,0.5041726601581649,0.3384270678228854,0.6640962768108374,0.144330505730408,0.570335621530208,0.3166300914535486
0.1544400947122995,0.2557979468910507,0.2412520035364633,0.0912101546298271,0.1927215165877069,0.1516985738705725,0.2462628485425869,0.239603025004503,0.1940781942168213,0.061387887683855,0.5221219945746491,0.2532024195646059,0.7142638280852618,0.0752294155419817
0.0784340738339455,0.1484325956395858,0.238249608016815,0.0725598783121528,0.1205909955511839,0.1248003461415754,0.363853814553064,0.2872951209725668,0.3642420735778712,0.1013419431853766,0.5880722839547775,0.1959789380740804,0.7015868116389372,0.1041446694048113
0.1753220138557653,0.2364484345171591,0.3483304915714727,0.0344682117793279,0.1564567112159968,0.1916804713252785,0.403148628158664,0.3614047089346878,0.1477708106853575,0.1637114241065771,0.598463852757325,0.2703475049677692,0.5287921537598741,0.1536532687166862
0.1153297792240339,0.2060564352616901,0.2203750291532878,0.0975639249392851,0.1970290337913438,0.2077736738649758,0.6563028631758351,0.5553031123810878,0.3425638339852421,0.173978096164989,0.6316935477077051,0.1510095674899982,0.4221129375144008,0.1754895245432187
0.6367867944207638,0.6818801351453339,0.5921317395509803,0.6519825888230836,0.5959877861513119,0.6309033630335912,0.299213561335737,0.226691858544742,0.5868557315765273,0.5502400692948897,0.6208255231588348,0.1333757562245308,0.4816232430951956,0.5715152647356493
0.1328521717105898,0.2150504850332144,0.2598529908538533,0.1262211603242035,0.2441434473420835,0.2090721252337038,0.2246239077430962,0.1855505916319229,0.4628740794808366,0.09398537100352,0.439098804148203,0.297554180977204,0.7629656857417366,0.0874228809448789
0.0737783658555225,0.1310471809455635,0.1316934656761331,0.1265765671011831,0.1438178952651586,0.0929813579579465,0.5244833570338377,0.4479439589644021,0.2004095436689218,0.1431985237599257,0.4263172166433591,0.4171739055424912,0.446269514522587,0.1624679335283692
0.1194650409897491,0.213460721593111,0.2617871925394712,0.0671542344629383,0.1767216041651691,0.1912114813092356,0.5226169717349716,0.4517814643838277,0.2938508276771494,0.1897116965144162,0.5791212447978973,0.263428747237425,0.335196786380374,0.159632695203412
0.1231368125374662,0.2228295510265313,0.2031354966194219,0.1026680558899793,0.2631801325115556,0.1797868092900262,0.4268263723773093,0.3718364097286225,0.2465706482902451,0.1395091488947376,0.553709899580462,0.2177723160332874,0.5231457127827461,0.1145619107327403
0.0990048680624428,0.1402119857446397,0.2572509744472799,0.1325595540032657,0.1066822579017167,0.0631386983951747,0.3775801605318156,0.3173486942026543,0.3017477356962911,0.1449229590381243,0.6549507379825109,0.197789099396082,0.6675216610657289,0.1510969890513747
0.1027407144968464,0.2876957461260544,0.0450632845133358,0.1095244318222089,0.1694049034297014,0.1107170761377941,0.5025785237270998,0.4419269958575341,0.2829550825146447,0.2194135593293112,0.5494640991727182,0.230762169928673,0.5439821581507776,0.2395869642222083
0.1238595978124248,0.1918809361643412,0.2363656297750132,0.0781246626456049,0.2077201946595911,0.1503823438250633,0.3605934172378687,0.3236372425220294,0.2118977862852505,0.073342920378508,0.5548810782463649,0.2241294238803277,0.6376583877124262,0.0730374852530939
0.1183517522085768,0.1639907600373931,0.1858856479649145,0.1497624709690714,0.2181464645653057,0.1149193092964183,0.2323028941574459,0.2393563358610828,0.4162538423246121,0.1082346022310099,0.1939193158076528,0.5207624441955401,0.4006263775916112,0.1191998657915177
0.1299018492410605,0.1114102648039193,0.2363318426595412,0.2662417223204559,0.2385082190004385,0.1148680539792218,0.2772428118704587,0.2784784926886096,0.3631097120263599,0.1392059573879465,0.167269085609341,0.4477169937520238,0.3059367188213251,0.1599137166046546
0.1034971919733761,0.1059906702121403,0.2170772856669965,0.1574395857247388,0.2030251896190927,0.0396621369583121,0.1651469076629463,0.1464283472622773,0.1874765566491318,0.0198118111032295,0.1499529020151303,0.659985680615349,0.4749416792379826,0.0426545983436347
0.1230348121348944,0.1568568440128922,0.1769074447925336,0.1438301624106395,0.2192556211096997,0.1624576165493401,0.3581634308642145,0.2976082647254757,0.3138840102301561,0.1138643901851473,0.4128759940860306,0.3744261850540484,0.3745556275296602,0.1139445131738484
0.1248582652051646,0.2530310049917837,0.3576520605139117,0.0538494213191526,0.0618585262258348,0.053891584163057,0.5353522485053834,0.4692397958814293,0.5367317856983856,0.093513984165268,0.2971324988205759,0.4375403658896952,0.5263552892996728,0.1281501748621335
0.3102286609846438,0.4590151262947684,0.3291698657340677,0.2674044468974515,0.2364942735295214,0.2671585225572999,0.4959118341665632,0.407443586767146,0.3586763321502438,0.5147706051176442,0.521449617529612,0.2962053409491052,0.2159085474804474,0.5254332103405562
0.1553866990199586,0.2293735614647812,0.2467790129364023,0.1345140848243793,0.2208946841229953,0.1598548103139053,0.3441641771187881,0.3055151939647762,0.2588884356140635,0.1225651553212425,0.4800586236963151,0.3155431457171018,0.5113347476969494,0.1144896279245706
0.1058773574587952,0.1231401267462098,0.3634209348611625,0.1003221338230793,0.0351111227498979,0.0467411640004807,0.7855810962706058,0.7217760706978692,0.0608305216208148,0.2163292618082766,0.5732589278192449,0.1530654630774868,0.5578008964398902,0.2027892554721481
0.0638514556366668,0.105831727668354,0.1932226509341741,0.0567672417072348,0.1901378436850533,0.1391477343266816,0.6164286955873157,0.5291832044719406,0.2684008423535515,0.1569388489848552,0.6757263988812321,0.1196283507006192,0.4842526117180605,0.157207649329803
0.1331909461809154,0.2344614026907756,0.2195358192172347,0.0381108004320477,0.1960444084082916,0.1715358839209795,0.5650539957270198,0.5249361838417603,0.2237765552607105,0.1768431692780201,0.7301405515492578,0.1419646443466522,0.5050827967881193,0.1621426446068033
0.310608869702102,0.3754872070782298,0.5057581367209344,0.1118967553960609,0.3929973806337156,0.3912254247009969,0.4818497560048375,0.3941752712004819,0.5561616549714672,0.3423135184229391,0.4710082285892403,0.2905478126774994,0.1664414118710899,0.338847674919741
0.1102030898226271,0.1822264318677771,0.3611823739440274,0.082167397095896,0.1005976660308759,0.1804024776509419,0.6812104842712481,0.6034771311244329,0.4926066324911097,0.2750451281412225,0.5922708758066418,0.21316640213185,0.4659077214689093,0.270440351090562
0.1128104652437333,0.2248484337763323,0.2762668730806963,0.0908285202860004,0.131740329496259,0.1376312313793361,0.3089426189115091,0.2495554224652595,0.2760593839992734,0.1097535251411105,0.5660429268251589,0.2389750027869053,0.6666606527230123,0.1092660713829642
0.1588269380354356,0.2339940798676142,0.2498174466784724,0.1762925781805501,0.205498288536238,0.1591916923749136,0.4007586926847154,0.3286442538044395,0.3007875503389361,0.1280019628228959,0.4761858214267662,0.2538448233455959,0.476283904513066,0.1549994518807033
0.1194322130645436,0.1642980087037891,0.240720567950899,0.0778627132367509,0.2198957488736002,0.1519898907568778,0.5976176371549279,0.5180837505855999,0.3404081246593021,0.1775874510705089,0.604271568718303,0.2404800643376987,0.4834469896226865,0.1738349316549927
0.0960872216775769,0.2213153380323361,0.2463916994736874,0.0791105997019154,0.1330985059302594,0.1254420898951035,0.4165883300488119,0.3526520068619196,0.2568985625824465,0.1732369856426706,0.4921944238513251,0.3632761973518208,0.4087911973254616,0.1668726929354819
0.2552795062782086,0.4087155220351994,0.3791876845189806,0.1648268301083754,0.1550769991715961,0.1650478941870432,0.4298932148603382,0.3625773640401314,0.4121258936349294,0.2616224446683974,0.3147466449596469,0.3377174007286654,0.2110503823563934,0.2638202262073003
0.285992626781189,0.3107621117083512,0.3786500613805247,0.2817654458975723,0.1816020114424704,0.1134996026928814,0.5394464801445319,0.4485089580736098,0.2444794826335853,0.3635910338525306,0.6428744355613217,0.1741915320547191,0.3631811878045916,0.3840080366583923
0.1188773998708954,0.2290831666087123,0.2212808014331821,0.0836395855036561,0.1373720265241779,0.1309699435815368,0.5494047251492499,0.4816622044591708,0.2905393997770927,0.1850132701837944,0.7224289607588752,0.2294448042353882,0.5821525860682286,0.1830845363889195
0.0771280775397901,0.1589491306628686,0.1444191185511614,0.1080735437620624,0.1924560525030963,0.0685910270808054,0.5255085530855994,0.461514738236422,0.2498372978099481,0.1242176507248153,0.7021332833482166,0.1983699258417781,0.5481595158702901,0.1252218444660809
0.3187293383361917,0.2846287508409541,0.5167019692198165,0.3548769911834151,0.1521790025903575,0.2397742806922945,0.5941293709479188,0.4580188289864115,0.4774966414422453,0.4936281009287992,0.6629631872251522,0.0861941137021959,0.3539788541046251,0.5335370435414082
0.1190345366111203,0.1371119162458229,0.2814923879835507,0.1509108089112214,0.1435003685505608,0.0847953114066774,0.4067089191222054,0.3394049879052718,0.2938197064877297,0.1691465668797088,0.471748812151438,0.2734622033715361,0.4782968511570684,0.1758845911275675
0.1283226225723513,0.1049044106514228,0.2400902785161818,0.1702936863253231,0.2216680793023729,0.0996253437906877,0.3761169453749269,0.3359086102480797,0.2625901293948942,0.148611721243042,0.4377596839143401,0.16012774642878,0.5197154172879868,0.1529813387838928
0.1384021014390906,0.2034488081716902,0.3814884183777951,0.1211146933741565,0.1374025331510893,0.1885064292161217,0.5619242485921662,0.4629574096176964,0.372899798253538,0.2633974369734221,0.8523162520429312,0.1263351930396379,0.6903554892814134,0.2740827890567975
0.1282121646515837,0.2065132476042354,0.2567637405517092,0.1785984159941145,0.2117133455862425,0.165923725556095,0.2906999569638039,0.2488435413234636,0.4326411690536322,0.0806356056530313,0.318309927381173,0.3263735904010136,0.5587912842740446,0.0986662149986338
0.1459761566983219,0.2170894025185333,0.309067330256759,0.0815591854453162,0.227909703867161,0.1537020642640358,0.2436766436011997,0.2168413714794925,0.1764697664562997,0.0938762534473596,0.4448455796869471,0.3429609187409204,0.5828270897005057,0.0783926922059227
0.1309282123486823,0.191518282911579,0.1744226821714025,0.0871478842673418,0.2379195785401315,0.1920741988444712,0.5555951633768604,0.4879914314410689,0.3433232120365281,0.1675776468740949,0.5821690557025156,0.1912807908794767,0.4957601697236338,0.1675559570905236
0.1311052827152762,0.1474265815147963,0.193920700226422,0.1673749551088224,0.2949704481724272,0.190632847596853,0.401964057608508,0.3593888072112076,0.2922455903702537,0.1193129637770766,0.4772518786541087,0.2710824959346574,0.3995304776520405,0.109372381285082
0.1393610594932562,0.2673332873403344,0.3840000042116382,0.0919393716971293,0.0838158304826572,0.1012972625440099,0.4629648140262482,0.3880946752053688,0.3121517526835902,0.1477071861044834,0.4220104231605196,0.3413809867591035,0.3510053429904227,0.1636567240802744
0.1374742524751936,0.2476173110856863,0.2748578818238384,0.0813844406642184,0.196474189348028,0.1998332133978153,0.4486287021259761,0.3708484798631661,0.3068954953900469,0.1894859663573933,0.5146552395915823,0.2653107266656405,0.3670914829515566,0.1825044011713223
0.1577848928366242,0.2209702423753871,0.1668675877902311,0.211699552834128,0.2314888236896395,0.1214176997551383,0.4399636558745821,0.3913679659839248,0.2889900840668806,0.1901513304765202,0.5081550858452258,0.2424670614340089,0.4537735685002673,0.1918117409568933
0.1134862103187443,0.1890857474641729,0.233056282063147,0.0978448804745372,0.1894733516198954,0.146003832444068,0.3712688769050535,0.3228300359711248,0.2634710002873148,0.1276529046556117,0.5683182465333356,0.2074613637610305,0.6063820259889316,0.1193518518493387
