AFP,Dev.Type,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.1095585124510366,0.8235465581732666,0.0544579204168624,0.0879826934525008,0.0890491514538861,0.0598137674731491,0.0774728791061229,0.0813403220860598,0.0775955265833334,0.0486651138747297,0.04897862743754,0.2453184490863489,0.1599116483905193,0.1480121512184453,0.0585015937737039,0.0482822643769469
0.2697100853194939,0.8264673068679704,0.2003815492303146,0.1375057434291555,0.197940613800608,0.2331369915360407,0.2364655670793737,0.1958372003001169,0.2479015036829652,0.0746428783053068,0.1232290982523595,0.2110028197550782,0.3102545208574245,0.2408747871895875,0.1797643489449845,0.1782801313007828
0.23511551150601,0.7939482928147763,0.1516437827564199,0.0548419925572736,0.1400159807756664,0.0272441118126866,0.1655886763627967,0.152145145018753,0.1767313498628106,0.0947820968102742,0.039881240420675,0.2355468867204478,0.4095259594617819,0.0872802031163115,0.1342439507016674,0.1252170922806729
0.141203682809471,0.8324829222337655,0.0738079279323902,0.0891998238413911,0.1128668160369769,0.0659852881309951,0.1052012326165603,0.09836983231935,0.1145047050904952,0.0473499139965535,0.0475496226203064,0.2750179909384633,0.1497637916630625,0.1509966293403675,0.076235669666659,0.0679459200182955
0.1701459966256365,0.7662247266911243,0.13427215987697,0.127421556216958,0.1584960169696096,0.1486526785996903,0.1733343848456824,0.1614661852997342,0.1797738759587724,0.0758324390044638,0.0847020395958467,0.2875364385236614,0.2425438851211804,0.1614016826614965,0.1258769177621265,0.1244505979888041
0.2252928899875767,0.8057998913138473,0.1496395584292224,0.0796368189546216,0.1257958850379807,0.1800865001157877,0.1412113896702958,0.1187807560978096,0.1649770726534043,0.0785518238278576,0.0819194310642101,0.2456289726002063,0.1898599882846852,0.2056585174910742,0.1345666806467532,0.1275807305747867
0.1662608214572506,0.8571027342606045,0.1139000669556695,0.0734925703742436,0.101997233831346,0.1423440789021395,0.1351469270010184,0.1088074609882542,0.1478959551856475,0.0543290792539509,0.0657673125619078,0.203422181487012,0.2310371241393899,0.1660938931690538,0.0979190631546,0.0818238967538989
0.5216285426022369,0.5126667446438337,0.4532539600463837,0.360344296485388,0.4058668385729302,0.3520595651033165,0.3721983996169178,0.4058446632168823,0.36615866093314,0.2906498244430593,0.3803291445426215,0.5355804030877628,0.410971510497634,0.4531604877593214,0.4563732049921148,0.4608909370503827
0.5310882939190678,0.7087404957113652,0.4250482497463804,0.4147620726366116,0.3731622755110211,0.4039844106862096,0.3803849006137444,0.3237136786615869,0.4315002304621107,0.0984600511605405,0.3182150942335938,0.375297197532429,0.4757569911057718,0.5665552087269304,0.4080421653527869,0.4256202504380747
0.3283001689089604,0.6690123885129119,0.1689898521840789,0.0900375805667986,0.1582741095964505,0.1710498422861653,0.123069356843987,0.1352768584097332,0.1581309578646012,0.1372916732869551,0.1105731384465499,0.3766890687295018,0.134644273289771,0.1802382333054907,0.1569058317932929,0.1685555362731041
0.4869570426818313,0.5565221110171442,0.3977054463006502,0.4086870155515972,0.4012583894747848,0.474026566890415,0.4039626373985044,0.38408700131486,0.3833315131926688,0.1400920453445449,0.3568736090723151,0.3662674893645607,0.4797323168749763,0.5976256004315055,0.3834701699354321,0.3772101297672574
0.2111400431947109,0.8905409205993114,0.1029132959661389,0.0984236272400433,0.0982845593106604,0.1304594187807037,0.1065153007287143,0.0793932607096837,0.1075425541634587,0.0350010817944636,0.0715186002886162,0.1441769340065136,0.2069760356630481,0.2518275607888506,0.1019355603535983,0.0865303187353433
0.2528393117388456,0.8399055381092595,0.1274209913823844,0.0824148193519783,0.1025228708949586,0.1265266859662531,0.1112494840489894,0.0987808875188775,0.1149947358495244,0.0781793236618915,0.064315518717255,0.275664484713999,0.2194099207114822,0.1582896296705721,0.1188412714409421,0.0994735219171955
0.4553543436697945,0.4715828532590184,0.2706348544230662,0.210609443614241,0.2049412451385305,0.2297097376805018,0.1727933819754862,0.186673681553268,0.1970563137694188,0.1735366121091971,0.1985687489126637,0.4362027962967951,0.2738812888219041,0.2379746333323645,0.2510875251986312,0.2730013941856082
0.2777142521442859,0.71926867273881,0.2431920332758431,0.1589269123051158,0.2194459489881952,0.2300629246049304,0.2501611954367209,0.2287693070343113,0.2553284938415475,0.1177904859349415,0.156099122525472,0.3067020281052411,0.3377163894701955,0.2296788867769985,0.2237707506760292,0.2138189844252674
0.3007353345682247,0.751081549879431,0.1576049760387146,0.0900852821556041,0.1321709811240106,0.1492719887341406,0.1162527492743627,0.1157183382755192,0.1335882167879377,0.1086347816794043,0.0850066050749928,0.3231714157273597,0.1762080055907916,0.1857931389875347,0.1499060466026788,0.1457257024955583
0.179330307843107,0.8091717631097469,0.0984505835314741,0.0640096414350995,0.1029537340314154,0.0312710633116911,0.0971262481166462,0.0973191862374905,0.0969169418879954,0.0541492087693415,0.0421318373824328,0.2555617481140905,0.2258296227223453,0.1179424462488427,0.1010796540243818,0.0846737846682304
0.177431874476392,0.8214517650986027,0.10111635080159,0.0311205031165361,0.1172093948647542,0.0306115487284842,0.1177292463408273,0.1082784358571864,0.1108130278816257,0.0499981908914689,0.1357725597191635,0.1938425853238565,0.2547775362645111,0.1033378089235283,0.1067388094880135,0.0914016373968651
0.3294557703817983,0.7402464637026143,0.1302318744684471,0.1646718000196831,0.0745631174822062,0.2173140181865447,0.0947473771878156,0.0849264488964448,0.0813650388092379,0.0713902605777002,0.0738780123013727,0.2247632872717137,0.3030045188091658,0.2998881092524464,0.1284594181710263,0.1228990268168534
0.2105963498454274,0.7530204652827472,0.1800271607164619,0.0674004908817337,0.1659774283964862,0.1522124267567819,0.2175276071376116,0.1872853094400394,0.2368919219461294,0.0895969169854106,0.0520557816183838,0.2507243809138972,0.3430826339587181,0.0923374933708931,0.1495929663901702,0.1422819874263188
0.2659317337676712,0.748351910955332,0.2198535099505951,0.1892976189851009,0.2240257036961822,0.2420589614461264,0.2492505866371853,0.2243507904172292,0.2518113608365494,0.0986435545448319,0.1322762799346505,0.3487299320727363,0.2993637057111181,0.2271761874856756,0.2119430107428632,0.2151843288526511
0.5448166702293438,0.497997892426117,0.3961109109088914,0.3044459946764292,0.3206164801414762,0.4478082786616816,0.2934447805704094,0.2856020283545151,0.3327876649372328,0.2110319962605464,0.3410199562401284,0.5703527332998038,0.253511192761108,0.4032033297771619,0.3721647698243759,0.389531992688074
0.150739512498166,0.8386935352766732,0.0816103151972661,0.0974416886041766,0.106766345506637,0.0694784325465652,0.0969636625325917,0.0989678775234658,0.0947684557537086,0.0588114880594117,0.0692808418588735,0.2687171379356191,0.2309487952480591,0.158476485908651,0.0874607038916845,0.0806592916855574
0.2395993460128999,0.820906012543372,0.1222434113056155,0.061810469993368,0.1119116309453405,0.0523909050557921,0.1051553889462742,0.1063395136502171,0.1056569458287087,0.0744076061005446,0.0492832016489952,0.2720288474146793,0.2434687627495042,0.1200460064782991,0.1212338589088391,0.1038360868899376
0.3517801441784949,0.7642688359213647,0.2106424327363825,0.1095993074663065,0.1715963494012962,0.050963949300854,0.1781401664580269,0.1642895959321458,0.1976815319636292,0.1499445783534343,0.0668094566099693,0.2977675130674343,0.4580340186891584,0.212784247526682,0.197354955028099,0.1992317328504375
0.1394334104247276,0.783980029083731,0.0898192056887368,0.1244242175079154,0.1336276305557642,0.1263003434640378,0.1433728947250379,0.1264339891113072,0.1344260922318938,0.0500546329801219,0.251521608510909,0.3138098766653322,0.3342864926412892,0.1661757438775165,0.1017099912798381,0.1097142081591066
0.1756068988822973,0.9229258840168492,0.0911933984781555,0.1155884578993854,0.116150314734768,0.1492809961237428,0.1193615812489266,0.0887407981840389,0.1289959349045054,0.0448073813306082,0.0397553691323332,0.2841852536311093,0.095423303055115,0.2313390343255512,0.0932933515668997,0.0791830122391528
0.1788559073855029,0.7913243228088251,0.1202342592968657,0.0686254102581201,0.11258552121311,0.1313013897337014,0.1268282886237649,0.1114143442403903,0.1399871557894146,0.0648090069063898,0.0510027409583276,0.2624281746451621,0.2036084083159158,0.1316710495406916,0.1087455101517243,0.0998539682547207
0.2654842970444563,0.8489083798951207,0.2061921194872248,0.176223862627448,0.1628669491426345,0.2301100686800721,0.1936792288613506,0.1627880173143477,0.1887633273285479,0.0752369266214043,0.1772389194630157,0.263727986457976,0.295911235741914,0.2938031489984986,0.1992647254430237,0.1753968916318042
0.1827812626758101,0.8652455437472716,0.1107129008193543,0.0792746407480052,0.1057712355876782,0.1189336788219112,0.1232724625544545,0.0988273421727928,0.1280522373308149,0.0565613052345742,0.0280612533880959,0.2490211161329337,0.1962099479925965,0.1635153373590019,0.103618106876891,0.0842874968935775
0.1274283174988813,0.8092782534165937,0.0789040453671563,0.1242210010406729,0.1139593583159035,0.1125478772280293,0.1070284279979764,0.1051493992047463,0.1064773550675512,0.0558094502166368,0.0720504380855426,0.2710493251850714,0.1586871401182247,0.1840716975135548,0.0826068371558401,0.0762268121211235
0.2024339571418452,0.6841261267536375,0.2136886278673,0.2100361557701015,0.2453978350837095,0.3013256631435886,0.2942215304628994,0.2612743683793126,0.3098561130549349,0.1072778915506031,0.1473731588359097,0.3512748122361794,0.3068596196464529,0.2078044243123954,0.1894890001309221,0.205725697336633
0.2462139832853824,0.7413186114194057,0.2606045620124705,0.1685282864753366,0.3111166864184422,0.2505957670409333,0.3535124098974488,0.3235182801307797,0.3630018428384611,0.1185806625909811,0.1604984365979297,0.3803703014327756,0.3867548570739569,0.1682590857478847,0.2349934975570363,0.2391615076077869
0.1276978414514599,0.8404176465833844,0.0679680640659442,0.1134114085241584,0.1041782822821611,0.0860438880311543,0.0935506360750531,0.0957945765682412,0.0914575182468626,0.0573659107110027,0.080399170967375,0.2754157335585657,0.2199747688361799,0.1735190051074499,0.0746765008073643,0.0719395395710795
0.1392317448737204,0.8341936777602329,0.0735576423781584,0.0916345755143255,0.1015457880211311,0.0638124302115442,0.0910873923388255,0.0932984073180178,0.0902838314401447,0.0549759472466049,0.0594809170795668,0.2598930930386611,0.2027984543150938,0.1530764863136638,0.0785905779970655,0.0700168499561934
0.1857379861700934,0.751144336831573,0.0850854389116087,0.126937696049707,0.0907683792138721,0.0935869030054417,0.0948559215127886,0.0871536831181267,0.097174740594477,0.0450305613490726,0.0885200351147109,0.3444963505323213,0.2522421786666954,0.1440825840199094,0.0878484896229803,0.0866604672651935
0.1685733778992392,0.8437750290826358,0.0931442960727361,0.0984566108032808,0.1133773897111976,0.0704794128700963,0.1043185169250095,0.1056321910138529,0.1012926936884175,0.0625922375295527,0.0748153753341938,0.2759820640103801,0.2575423350908239,0.1599796391716964,0.0995062600701382,0.093318816024701
0.1753270617197828,0.7885652945970804,0.1220741146039222,0.0831053922900861,0.1374971972671605,0.0881713917757623,0.1548203668818907,0.1336922761330694,0.1691389989035143,0.0608960928814148,0.0654023826670253,0.1880234318448656,0.2664911109559509,0.1251121004012486,0.1097913510006607,0.1093236426594011
0.1311795847255529,0.8302510996204309,0.0806410971720074,0.0735708610880538,0.0940330549315026,0.0957514782944023,0.1055729320973383,0.0931653951657472,0.1083853479319911,0.0515665191377987,0.0565568809418834,0.2252645260292559,0.1931785420115022,0.1420698352884334,0.0751888739594885,0.0602657289897069
0.2582000570682282,0.694436997186908,0.208585596766532,0.0946542111050534,0.1901936952303188,0.1823348047641357,0.1967863976661304,0.1840410924738956,0.2251455615919102,0.1143760573452795,0.0935818578406322,0.2969113234517649,0.2407932982134906,0.1963370759694458,0.1918884927883084,0.1965338519717088
0.0831448015261894,0.8418913000480348,0.0394554744330011,0.1050357306866828,0.1073735426019256,0.0885413894067494,0.0969469578595289,0.0916376304721331,0.1098336441714134,0.0437097233448308,0.0502135199496108,0.2672628849576784,0.0942588299103969,0.1684325205758424,0.0409932831859681,0.0389813896581632
0.663611997675694,0.520161204650856,0.3861590140482731,0.3788083111883406,0.2183154464478461,0.4699015529364865,0.1641340038770939,0.179306630756434,0.1855414873157416,0.2066993438861517,0.2809790725582675,0.7485311640134851,0.1613361718453051,0.4180646081215077,0.3697640970808952,0.3885318722829414
0.1936576134712048,0.8502340081643847,0.1133573441745273,0.0653358494335142,0.0998967185971336,0.0789933827640659,0.1116888450697793,0.0947338786748054,0.1121226156576996,0.0559646769723976,0.0316047019048854,0.220294820430148,0.2347900537233488,0.1411280542135866,0.1088112173454583,0.0887994957136616
0.1725694209743674,0.9028910801349004,0.0980900378829109,0.0843440125855346,0.0894351132062391,0.1207043116428985,0.1214085251264498,0.0769834380660479,0.1346725699098877,0.0286156340747112,0.0749071958561676,0.0906754501170085,0.2284823050627469,0.1912975788810115,0.0854725110239428,0.0751192814977955
0.2329513032995081,0.814814468006253,0.1850087620854431,0.1378356673520257,0.1870104998036477,0.2338419529150633,0.2303479909371486,0.1925472803734869,0.245717575542069,0.0739525812203207,0.1285130010650302,0.2244195573296519,0.2980283981222337,0.2247137393213605,0.1629925810010252,0.1626798829222347
0.1747672398060601,0.8896790648172059,0.0883774738383947,0.0881779461170664,0.0944238266438785,0.1128719232788991,0.1108018842103005,0.0718826949329454,0.1156017206157137,0.0312984472185506,0.0463274110802856,0.1019516884465173,0.2007776603926145,0.1996137904959215,0.0793800286207966,0.0685945795771855
0.240204963618352,0.8359613226679843,0.1165318623689215,0.063699748859805,0.1168753688544857,0.0905938840565568,0.1181419508349563,0.1084847631752371,0.1207127465085043,0.0754565219830808,0.0571731249481464,0.2607709152839881,0.2097711861791283,0.1303433150728141,0.1125920749531345,0.0927895800083392
0.481783698996171,0.7271177262471363,0.4100901402214352,0.392803202283551,0.3429929887913627,0.3727295097342674,0.3701086413723889,0.3269682815252754,0.3714861760221425,0.1378246775617999,0.3053480948905923,0.3635204131406191,0.5018885791245,0.5088344612543295,0.3998395015478178,0.3924165708890116
0.1769492954453238,0.8297085176255776,0.0960607887960284,0.0646334985433322,0.104665663921022,0.0355030706978432,0.0956860852321001,0.0979704826569427,0.0941975800344563,0.057541678452091,0.0411539244166073,0.2474682240994947,0.2236166453369825,0.126974120038176,0.0996480612382414,0.0841072579880711
0.2062088979549543,0.8534085823948145,0.1207759924748351,0.0823458009059855,0.1117736748439299,0.1276959331265462,0.11692121514254,0.0946903347448903,0.127677017594666,0.05434453376022,0.0669784122385129,0.1924164359814138,0.1897935679069302,0.2094287996992422,0.1155619065916001,0.1049089272266595
0.129829934718191,0.7994256631180484,0.0872562459876886,0.1275471582755844,0.1246386141524731,0.1197507439953302,0.1262273620380312,0.1162520051135114,0.13049412072898,0.0551995614511168,0.0797557860709882,0.2423018303939622,0.1825689872265752,0.1777904311194697,0.086089791806851,0.0848263884659984
0.4507508543293024,0.6333532218916953,0.3865491617101007,0.3708585996745322,0.3356135497928207,0.4209424772122884,0.327851698850174,0.2902137093024903,0.3427578660530921,0.1033947874391864,0.376780945358568,0.4930462639948944,0.2938981780744768,0.4059109953356818,0.3768530698068466,0.3692315729934697
0.1990353494989809,0.811718473294682,0.1190713264505298,0.0426607612850783,0.1177835586934795,0.0235888390153251,0.1189812726761346,0.1184761573921342,0.1217804374165948,0.0655234778763855,0.0325311524620167,0.2411095543828031,0.273748266804561,0.0908129667474945,0.1156872856816142,0.0995640227121266
0.3263816958774239,0.8066765868517791,0.2710385582927406,0.2146075550876096,0.2874018292103273,0.2616320885174932,0.2989632858742389,0.2735276185644114,0.2888099288508676,0.1078589142852768,0.1736017496916236,0.4073732404583984,0.321902611690581,0.276768428917153,0.2720694626997207,0.267981299788291
0.202561387379797,0.8206113092300653,0.1028644360040075,0.0784219876502292,0.1088690100598557,0.0708216635731647,0.1016222596006177,0.1023782834665863,0.1016259657527512,0.0694777926946204,0.0673194220099698,0.2725625898228281,0.2229764817121673,0.1368444033660854,0.1034479452054332,0.0905766938761166
0.2402441466166601,0.8441327876683928,0.1543532213501139,0.1050039461083716,0.1414139017830649,0.1351004473291966,0.1501050091846509,0.1316469078724345,0.1437306647062571,0.0646851925672802,0.1084396053661076,0.2644231182686383,0.2463018658682252,0.196778688844851,0.1577175691858346,0.1412416692332901
0.4290557663249091,0.852948894947452,0.2169386541394003,0.1924090819883797,0.1196376444440208,0.1443904235193547,0.1392808697201497,0.1233384738097282,0.1250096214228325,0.132920541960673,0.0857108134155013,0.4084299871914861,0.4423583624264617,0.2285164165990454,0.2075365490364715,0.1912931926050097
0.275998137610672,0.766676107160779,0.1206840881637385,0.1325469254182321,0.1124667924386319,0.1640344287901364,0.113317016509519,0.108802510251809,0.1215414917914567,0.0992320884883749,0.1248129412030134,0.3784686233421455,0.2403320859377335,0.1593674879056024,0.111320861261897,0.1078459312626611
0.2096674230077256,0.6840465068090933,0.2131778638461564,0.1133858395967169,0.2250774592119794,0.212185085508724,0.2890874712314301,0.2556768414991367,0.3139336408156196,0.1076610240309392,0.0918054209005182,0.2867172759892206,0.389021403373099,0.0965129170500391,0.1744197727403686,0.1822726584162857
0.1617818393786307,0.8580404863584861,0.0971828869552782,0.0415124621663308,0.1162587562207419,0.1027099437853214,0.130845748183332,0.1025360806216426,0.1201224559113907,0.0318530701830282,0.2356950636771482,0.1481900293446989,0.2202604809881834,0.1575885703476296,0.105224844669482,0.0893445961223468
0.1143728358401647,0.8515297214572355,0.0615475776502686,0.098072796127884,0.1110897733132136,0.098217340345698,0.1086686562515143,0.0968049110019305,0.120742413254849,0.0476250474169967,0.0439360081364629,0.2657219983970173,0.1211949509927215,0.1678786178961347,0.0604298075181801,0.0542646377654703
0.2529942078727175,0.791210850698038,0.2101609162336682,0.1709613606288602,0.1966891507271415,0.2608732680428028,0.2244521007379371,0.2013957017631013,0.2219024867425176,0.092021732794565,0.1465174391098046,0.2932521431029203,0.3018501951186961,0.2652930041420899,0.190712958454597,0.1744953066991175
0.3031090827224998,0.8190073835177734,0.2226069655511672,0.1516404160365388,0.1977964671206759,0.2094227576167261,0.2280384987857212,0.1902299744866689,0.2318913275741466,0.0838118074063959,0.1084526863652406,0.2646470660799705,0.3277118359312625,0.230153520109363,0.2131925735631111,0.209898696206431
0.5030690663880313,0.680452306996107,0.2914856577120568,0.1903386522152877,0.2202195198134273,0.1466424330066136,0.2888821923124447,0.2448786296683912,0.3073864189428179,0.1677865331638958,0.116915612527288,0.2325881519576192,0.7947138079875034,0.3773557451544981,0.2666244982568949,0.2713794141411537
0.2235218076648802,0.7850440560042529,0.1896247864193188,0.0972455954140956,0.1714074841275183,0.1930571411429932,0.2342855599902438,0.1871178175277856,0.2543962946874905,0.0792231383827492,0.0796913503616408,0.2070158713283674,0.3495714088121624,0.1360869460079792,0.1579924146088859,0.1538432225898684
0.2959008689221345,0.7323839284677771,0.2710712829784825,0.1738558055946699,0.2381986837114043,0.2491521302487986,0.3037743604514752,0.261408336852668,0.3085961620505182,0.1198548140587764,0.1400031743108132,0.2757598759436969,0.4348929608997199,0.1991630469638571,0.2419206501343798,0.2354634505517606
0.2801424821248718,0.8347847545438676,0.1577446863167826,0.0865256724904266,0.1311550206024862,0.0243242055441849,0.1455965527263965,0.1320311526729924,0.1462989858143799,0.1031591062185824,0.0517006415153089,0.2564644961854804,0.4125913870805604,0.1572904350504765,0.1507383174932624,0.1358486333403952
0.1349685266660777,0.8521559482012573,0.0845649313660753,0.0329329039170879,0.1000658869324974,0.1347746993679521,0.123108695477928,0.0872435689479428,0.1036654007422531,0.0322481954273497,0.2341490811082752,0.1669060628888487,0.1852326419499481,0.1525642255035143,0.0918705116479049,0.0680210409415864
0.1709640519568717,0.784231352121888,0.0859108886079806,0.1056516981562546,0.0750418341267718,0.1083098541096956,0.0891306479943781,0.0675528154993722,0.0914310410677472,0.0353606193045199,0.0475968094575705,0.2963075262159476,0.1677792940934333,0.158314966796096,0.0842474319556457,0.0661593821096656
0.2201576853801961,0.7313687358433658,0.0646003766878386,0.1263290425647665,0.0602315712119378,0.1094740140630591,0.0635186366008715,0.0544904923695735,0.070622069761879,0.0322957964812681,0.0507464032950216,0.3636113914721971,0.1680958255907341,0.1347284901265021,0.063989399724932,0.0633639696574604
0.4875914040853072,0.3362053462985706,0.5033389763466019,0.4097559309202026,0.569634273865271,0.4365026617067826,0.6075120640573404,0.6101231990659992,0.5960215616927974,0.2255307059204413,0.4078283213114517,0.3772835263423131,0.7778424399157504,0.5827377460988928,0.4730474978246799,0.4836343867159237
0.3270389695256616,0.6908895508186617,0.1857048936926823,0.087327464965475,0.1663103054043682,0.1834835826894458,0.130971504243903,0.1364830277740261,0.1694386137890737,0.126992614537283,0.1170088357491911,0.3475261210987744,0.1242035403384554,0.2245663027427945,0.1775821472259901,0.1897410671971696
0.4365219003667786,0.7752006597832103,0.1413852783648291,0.1709551096617924,0.0849514686344614,0.1530424264490487,0.0951746352929081,0.0930486446479917,0.0865038742251027,0.1294311250358282,0.0751922434600163,0.3368157550339852,0.3548708764413246,0.1996539284575825,0.1292071915255792,0.1314411543460574
0.2605282147150554,0.817664139198881,0.1768580717833103,0.1576568764856266,0.1817906160658577,0.1519372035361854,0.1934111784133027,0.1603489663245457,0.197444646556776,0.0633689921734294,0.1186165790300365,0.2057714135204439,0.2866464963332302,0.2222778016285327,0.176163555616935,0.1809458107257667
0.321775920712042,0.7106484721403571,0.2578036867968506,0.1407494373414485,0.234060400599449,0.1926513455060292,0.2479063194467303,0.2336492590149658,0.2594878572237765,0.1216122062073293,0.1284673019803867,0.3358205480182782,0.3370548321154109,0.2077018012111313,0.2472201335634928,0.2483901207724621
0.2839027540617196,0.8007526439407031,0.0918501777696366,0.1234542351709235,0.055166983133035,0.1946721962004885,0.0711872323626089,0.0691240510415958,0.0679677672894925,0.0565475685948407,0.0279521003967323,0.3091510922730368,0.245266981641729,0.2977587483960301,0.0856632574428957,0.0720217080045654
0.2276200757088601,0.7404915113311119,0.2472653280504728,0.1017072143297366,0.2923026249502986,0.1850822206795169,0.3475248381933484,0.3147012711743503,0.3657833856227022,0.1141893153945277,0.1224327262101269,0.3185783458949227,0.4357386077723286,0.0836547010790971,0.209996880189534,0.210538542368953
0.3383847963559055,0.798668813667207,0.1449073980627242,0.1228918953482022,0.1226722497926772,0.180436051667035,0.1193652081261927,0.1181694059199996,0.1269958710734649,0.1222345940774715,0.1236888950808076,0.380162612355028,0.2539295329880706,0.1635276503443324,0.1325712899281708,0.1269251984908693
0.1362370622873693,0.8704963750473941,0.0828074944136748,0.0931565765151372,0.085366549242941,0.1380377825492501,0.1043781590688203,0.0842016556519671,0.1102409397000952,0.045052107045109,0.065072873928896,0.212764536064935,0.1749469706422776,0.1909205655503719,0.0756259522241133,0.0591398535070189
0.1938447577346442,0.7513167134639188,0.1836865234625968,0.1469074980869127,0.1893987391716861,0.3265009697531625,0.2075148698539444,0.1792368088770617,0.2285614104552098,0.0626585547288891,0.1436914833954602,0.359051516865346,0.2233959771812136,0.145296598035259,0.1542305159272342,0.1601550282137788
0.2083026775567804,0.8035193329710462,0.1357527824541931,0.1090784465182814,0.1344255112585243,0.1805682449504261,0.1660375921481043,0.1230382704225755,0.1843603153469743,0.0380198389463416,0.0948771911179294,0.1349807978717713,0.2750061876747802,0.2347075319042893,0.1159697780625569,0.1096474035627635
0.1728465223464626,0.8611145061843998,0.0983582013640509,0.1323092474048606,0.1265403026572391,0.1054522887024433,0.1179242626268922,0.1178034878228493,0.1128107821543792,0.0701869758239125,0.1116724750445812,0.309006124788917,0.3093958352169459,0.193372781184915,0.1077969974091715,0.1112043497771125
0.5306822450252554,0.3274847172418687,0.307818739508372,0.3205858150646731,0.2641777061861535,0.4144239289247031,0.2446904756268464,0.2498792388845949,0.2637991468185533,0.204981477350538,0.3003090576700588,0.4939329512456256,0.2871818350314787,0.226547762447116,0.2730343954973579,0.3195645708130778
0.2725477119374316,0.7506704722152677,0.1181428956656298,0.1043425443499138,0.1180765322200155,0.1493560654221757,0.1353858340459019,0.1114776785878625,0.1472772074265133,0.0371331492342541,0.0782264181756914,0.0509678623576093,0.3495884595086078,0.3409792507167536,0.112005996995231,0.1125659435264024
0.1742825297382443,0.8858027672694784,0.0623845779135363,0.1235534313082129,0.0913641606281782,0.1746415909893501,0.0924649451005599,0.0814806006081446,0.1013079145930158,0.0508666720572857,0.0297908449824496,0.3690786109582109,0.0865593565195253,0.2115908891651447,0.0581033892308647,0.0531062749966921
