Transactions,PointsAdjust,Envergure,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.0861614636102413,0.053643173273122,0.3268919988171959,0.1489263932579722,0.0547587457743903,0.1123595476756317,0.1078081545870716,0.0987980297542416
0.1868642553573504,0.194656816165354,0.5690489252911152,0.2998083749333745,0.1336764970153728,0.1201268053440864,0.0956514662559977,0.2313159063256338
0.2256683670267757,0.2303709037436868,0.5160085266224448,0.3287336104601591,0.1567025102397545,0.1890991224490186,0.1151252555310879,0.2462684393760214
0.3851819289752929,0.4451305789108816,0.8301475127120161,0.3901105213566571,0.4578473634068235,0.3287123533131538,0.432079146130877,0.4341391383490577
0.2246094896000255,0.2333189507166327,0.6055661840718403,0.3545594349109888,0.1687634840454427,0.172681495801596,0.1182060049694733,0.2798024122603745
0.2106929865033835,0.2512971071942402,0.6282856834593178,0.3373672006261743,0.1767389232790702,0.1412490169315506,0.1535658159120173,0.3578480982907002
0.2041475874933751,0.1915417779233437,0.704838263252809,0.2960537736719472,0.1829548900483401,0.1225681670599034,0.086178031622263,0.2221996407589678
0.2258950984507949,0.2405747894989105,0.6627243335373194,0.3754204683723003,0.20921741546866,0.1838307774163567,0.119717791214325,0.2413297630281478
0.3053950271995384,0.3888501840590063,0.6992400194790287,0.5098203200212218,0.3378302106301686,0.2230478015749137,0.4081374366307546,0.5040119615988956
0.2153930547714629,0.2322392024996759,0.6323193383404129,0.316415454015252,0.1688987367068994,0.1345115408815724,0.0930569852572869,0.2561848170237747
0.1671009826440326,0.1480326489209052,0.431918013902193,0.240737399685042,0.0903369967102865,0.1184274037906117,0.1381494957587216,0.1217243649997842
0.2914260982119189,0.3621516454269877,0.8150179664454165,0.5153756449988032,0.4005082308790544,0.2165822563048685,0.3104819634561911,0.5919610092975469
0.0500419440144332,0.225358171427877,0.6761645341942957,0.3048362343324728,0.2110057379927726,0.0435105610081483,0.2338501982450843,0.3114858576642598
0.2818122744802414,0.2651601380267642,0.6587264097722003,0.3978285979838393,0.232400089526048,0.203306972170007,0.1094478411604046,0.3071861021290637
0.213663465847897,0.2852065908456671,0.6738318755822007,0.4684342733135748,0.2938725770736726,0.1935700166276432,0.3102134331007323,0.5611426409405019
0.0678104803153504,0.1105352354477467,0.3553882621194181,0.1778100841315844,0.0901275556481263,0.0909884640306028,0.1149691944506672,0.1912686856165152
0.1011025123737253,0.1396004453314051,0.6019244064005431,0.228465178311281,0.1284795414825298,0.0832191320588663,0.1776253804014801,0.2084158208339226
0.0653799714102769,0.1500056069454846,0.6033905108131845,0.2174897241818068,0.1077624638286115,0.0650579942121343,0.1229074427418029,0.1983519701279537
0.08929016241016,0.1113816415429162,0.6033353158143873,0.242053854267565,0.1774059717646872,0.120421389838232,0.1748276132370509,0.2873484852359429
0.1285129721642799,0.1385339225205494,0.4681857519673794,0.2066607773277486,0.0824012481380652,0.0994206960040171,0.1651098735760219,0.1639689726633975
0.1707385903819313,0.1461653250350161,0.3640102160845609,0.221692438555565,0.0766103997865671,0.152668943223022,0.1887642159394218,0.1544879298196778
0.2253413953073917,0.3184202659370627,0.6474816302415233,0.4009748426465336,0.2591703742251217,0.1848148381532517,0.3297350139808574,0.4064026780851764
0.2050761633612369,0.2267281424526585,0.5661526004967128,0.3681532865632581,0.173891113447601,0.1546939488136124,0.1748363999581757,0.3292321141047992
0.0608060218878971,0.0577238482025907,0.2996368933653667,0.1542270961482581,0.0629454362352424,0.0569797194857917,0.0875439428115698,0.1629294516100651
0.2876567383536221,0.4773515477585325,0.6491673350200915,0.4855372960775782,0.3735891881978798,0.2185245008892022,0.4499679982442421,0.5307606440685895
0.143146279973468,0.1836946903730842,0.5947778555305567,0.3312786866488657,0.1600496233438319,0.1503858373004192,0.1675486749509351,0.2506970157548518
0.1124730851694733,0.1820824939714206,0.7286354631959566,0.2682799674151474,0.1702967213354245,0.1012575844550733,0.1975626262548247,0.2935955577180534
0.0248553703844868,0.0745306982550761,0.4800990827414027,0.1786196971455956,0.1085714533671694,0.0605877967460624,0.1029973615098597,0.0895224583685478
0.1006810441495509,0.1906916215625855,0.5333867229653713,0.2425807228870581,0.1294774016227589,0.0820555351827734,0.1912338359880417,0.2573084437158305
0.2770508604504089,0.2604007923557156,0.6705406880965351,0.3592915595956099,0.2168347443046994,0.1820397687184564,0.1484344179850981,0.4193715011653755
0.213189413686491,0.403035091134642,0.6154262536089464,0.4955500830622278,0.3188304096242204,0.1777126717882029,0.2653793065862622,0.302720764946525
0.1211557566628465,0.1210440267482192,0.4769653611988755,0.2080395679681012,0.1015962712798111,0.133862236451235,0.1357214167140356,0.1715312463670907
0.1745402739467031,0.1976312642122319,0.6316024659873016,0.2885111168287884,0.2017079962277649,0.1604945822365154,0.1710223568138832,0.2393284628093816
0.1396435311556185,0.100197155838965,0.4464480099556049,0.2045054599715488,0.0931511305571181,0.117325266110415,0.1140993033941122,0.1902680584934092
0.2217353318697838,0.2127165135634666,0.6240882712790209,0.3129750378090438,0.1701009096992509,0.1529549824321466,0.1214337322884921,0.2802374965139874
0.0632122804355541,0.0886848650900695,0.4574258291899886,0.2052676719800694,0.0976925598989115,0.0728078692542749,0.1217812071693375,0.0859891538102024
0.1846502221899215,0.235885972695299,0.659851353751643,0.3701107335540383,0.1894156368759947,0.1476835145086236,0.165410355644662,0.2904883991994569
0.0850691702258493,0.0945936860645931,0.5079594210155307,0.1510760302724427,0.0971080246230672,0.0857060906203179,0.0566251015226974,0.1383381312398045
0.2230708443665179,0.2428021886195838,0.6653886500135588,0.3514209199440823,0.204313579025034,0.1663299809120465,0.1420144558085996,0.3498617346697478
0.0670138514194327,0.0435371018057153,0.5727147979823358,0.104369350613979,0.0820244873669271,0.077032487861156,0.0281233767439153,0.1286278485528443
0.0900254293066959,0.1114262169808549,0.2108373130104667,0.1427982645897515,0.0505171744419018,0.0495753100666434,0.0805338426899701,0.1687245954946782
0.2169717636478588,0.160815513735001,0.2400656571452842,0.2128139967361975,0.051444486900291,0.1327120695892824,0.1842311893777851,0.154286083872213
0.0577223662703772,0.1053715076906353,0.5118637462958822,0.1887879297895484,0.0931186752371688,0.0807288013030973,0.1229031900669753,0.1539666125473927
0.1835286350405958,0.2136498621553076,0.7018541288950165,0.3372611757861815,0.2108477784860055,0.1620989652171817,0.19097469097623,0.2841661845773918
0.1199090639958607,0.1940831150591718,0.7676059721949877,0.2858191518032494,0.2035320965491339,0.1052354331057987,0.2221823937864719,0.3328727496362852
0.2570321914856285,0.2544772926228295,0.5045341999753982,0.3200637104174341,0.1516772446968723,0.1330526846150329,0.1519595946037635,0.2915620996975753
0.0843533549261538,0.0729115534170367,0.4358934009230802,0.1600659335665633,0.0842062442149181,0.0977699724898474,0.1002784312320669,0.1459741920424151
0.3908121968741181,0.471270099174142,0.4155721970499613,0.2365995138267518,0.3014001777472171,0.3083018951763732,0.4052901839672762,0.235675322743134
0.0519434807673334,0.0391854229361072,0.3493138558969116,0.1244723411791222,0.0568234571011091,0.0638755076289883,0.048419840488059,0.1135442278671027
0.2007015188252589,0.2264195861183618,0.6629332444232681,0.3256038590973941,0.1752383655851205,0.1234905106765075,0.0993483606722225,0.240473202396986
0.084284189122352,0.042032674309308,0.6116221385625589,0.0979995510376058,0.0726792972042115,0.0785022863853978,0.0178066850348731,0.1192660447231351
0.0855094849245626,0.0643106953107097,0.4131019150239788,0.1621016375729779,0.0673543964211139,0.0677178527257196,0.0503721269872119,0.1056374856069989
0.1806750882738935,0.3011811604717784,0.5721638528637354,0.2662484359674462,0.2080249758810131,0.1266082764778356,0.2938522675528446,0.3096303823876386
0.2521910939985411,0.2708753836214563,0.6891367424274336,0.4089648248623252,0.2382906166290946,0.1835526835453328,0.0995821709213841,0.2594322607917266
0.1499019021515095,0.195982480338857,0.5681031101995894,0.3043437985536902,0.1539826308545454,0.1367427733877536,0.1877906234449623,0.244624397623058
0.0921401314859748,0.1476349118677688,0.6024783879722437,0.1924525797933542,0.0953628375700769,0.0435897188141327,0.1197189676869794,0.1882525067828194
0.1009584911009767,0.1363900041129272,0.607854460953372,0.2566625669738753,0.163759330594222,0.1235341097516786,0.2045787843608147,0.2662492205497088
0.2414431584931601,0.2758349556738552,0.701914748732086,0.4121232302566091,0.2486267123345959,0.1705841323899103,0.1304298674341926,0.3934505085627617
0.1510352778193722,0.1685424435716113,0.5133800432054508,0.2959327817776902,0.1332139209458897,0.1284674943902675,0.182334046965657,0.2308960389874843
0.0957435048897383,0.1142088941523518,0.6463239915992046,0.2077994612155867,0.126241177528508,0.108650391674907,0.1608456606297127,0.2049218676327185
0.4803930951111456,0.4903754342833664,0.8685611201928405,0.5994318525894826,0.5293439635587001,0.376679868970748,0.4311610253606904,0.5793991467608859
0.2478313447807512,0.269597597507047,0.7208633083257512,0.4094690151944156,0.2636529882722579,0.1883544229395943,0.1459958847628606,0.3352935264264896
0.0761645022010262,0.1125327343349449,0.480682576889637,0.1947933803082208,0.089452001514227,0.0822334616696621,0.1279360003408182,0.0958139863106375
0.1504392485901291,0.1572990777031523,0.5359553292748309,0.2301727271912678,0.1179662765362042,0.1127626169998538,0.0810828409159513,0.1756912821153489
0.1528850360214313,0.2522656903768375,0.5905802904353554,0.3683700257561341,0.1718669464497503,0.1361424499611191,0.1525207663946988,0.2156412881118939
0.0721850436631842,0.1315611143921956,0.3774141322192409,0.248916348345978,0.0946746911762661,0.088656842934051,0.1522693638192963,0.2193232357299611
0.3977056440457434,0.4163383077860814,0.8568432947648206,0.568023612300516,0.4865860120230418,0.3350351428849067,0.372993063702293,0.5953786549545456
0.1037941591558188,0.1362909254782764,0.385892513652552,0.2006859994235714,0.0876591110270504,0.1320829346354698,0.17192478026635,0.1727273177594793
0.1195458174136507,0.1559548711024416,0.6033348060980396,0.2661970851858755,0.1780796953447873,0.1303148840236802,0.1661849958493931,0.2656269590413849
0.1707349098527278,0.2342094647099992,0.773051199121179,0.314921874930765,0.1986716260579803,0.1530652336748566,0.230122715539846,0.3680761526166974
0.107863861022204,0.1293851685174928,0.4260023260687078,0.2151079624334815,0.1089060458023885,0.0700214747217484,0.1719462220942055,0.2251238239143136
0.1940445456549561,0.2030164764874656,0.5245208333195285,0.2985796487055123,0.1235157506344974,0.1276382463494514,0.1377059636796265,0.2220567120877418
0.2472481865786343,0.2609154242919625,0.6505042481835692,0.3208425634270773,0.2105958623704375,0.1442061148363572,0.0912128351013816,0.3367438340891892
0.1135553068939508,0.3542206494145516,0.7004382679509372,0.4195414488443317,0.2913650552261682,0.0822442892161057,0.2588995010415182,0.3421919955231927
0.181071026615499,0.1652350475426291,0.6443961424288156,0.2419100240762792,0.120168532040879,0.1284478791169096,0.0645378822023046,0.1820576016566669
0.0724164136365083,0.0625813016172516,0.432316888789279,0.1733424245879555,0.075571250685416,0.1023059424358917,0.1285538656502597,0.1114088073185088
0.1015350611558194,0.1032420332767392,0.303067830510256,0.1997888808375327,0.0826291002277581,0.0648232847725153,0.1711469911560793,0.2156559418635676
0.1266088936812121,0.0941702601895568,0.3890966415860252,0.2047978467923091,0.0848435579469827,0.127327473844707,0.1348082624335456,0.1343822389174107
0.2676114721528037,0.3389435396590491,0.7927443086656374,0.3495355265188138,0.3399493093502241,0.2032897197374527,0.3413668349941584,0.3970122551911202
0.1468326005978831,0.1668956890196691,0.5518181898875874,0.2689169780453992,0.1409798747940205,0.1502585218782942,0.1702572001495536,0.2215469798991327
0.078503954813606,0.0429199961004798,0.5121291920064563,0.1508171937777623,0.0805400957235142,0.0724241512971408,0.0479080314502299,0.1395928245347706
0.4805663397857697,0.5714875910023456,0.6508458309531704,0.5159913989656387,0.4799144900007971,0.4221740902538611,0.5700842888837478,0.5172213590555904
0.2145119036048963,0.3084152437345802,0.7810692557208542,0.4895571071401809,0.3415272821837773,0.1432818306289813,0.2184192769897603,0.5197230360481716
0.2141709675247109,0.2875536304019774,0.7282768049287065,0.4080654599873036,0.2650919808517512,0.1562668724075255,0.0818033596017834,0.2292928151161436
0.1144850897588897,0.1403071515464826,0.7541983496942936,0.215334942242433,0.134517872729475,0.1012082216669665,0.1299087353698874,0.2273563660810587
0.15500076658387,0.1399931836883656,0.271761302193616,0.1976599404527869,0.0655339155434069,0.0914661296289018,0.1783455497334742,0.18186260906773
0.1763662386099704,0.3191725871199304,0.784250613896908,0.4395329284548219,0.3151722007720913,0.1036813084351818,0.2618630035550813,0.5496113221666382
0.2837816823566707,0.2687389955879737,0.6893441241643391,0.3624228618209056,0.2276229469075927,0.171650014626741,0.107159943647904,0.3163148722304912
0.1786688209800002,0.1675524032991605,0.4977327926077847,0.2713407300121637,0.1098239271412284,0.1057656208021309,0.1094450888186811,0.2001891816580771
0.2537104705791599,0.2716566425300468,0.7069174180801907,0.4232098172256812,0.2702290555569266,0.1782630518329366,0.1683855473488038,0.3464417673987585
0.1319343379863893,0.1807156962482911,0.6265842794172396,0.3112641656522056,0.1708638295618074,0.1502135240998924,0.1847210778785807,0.2453603952306463
0.1232254589600702,0.115722602810017,0.6125792038220454,0.2053968982158582,0.1060711606558549,0.1027612220968733,0.080007419331319,0.1490020272172462
0.1329253421245934,0.1334958972994722,0.439926444144558,0.2117728017902172,0.1030337027913915,0.1173027003649591,0.1929838909923872,0.1797275861817305
0.633599204262658,0.7346676153585201,0.5105399401242031,0.5114103356765636,0.5518996662913721,0.6310258000118004,0.6758558182341817,0.4767561328967703
0.1370889407860105,0.2032478191307825,0.5865262104920406,0.1860735277218893,0.1478583690685802,0.0711785031467198,0.1609333427778468,0.1797366496708048
0.1272524233873516,0.1063037719881814,0.4052624047792519,0.1973111736248206,0.0654343531849402,0.0967961356577878,0.1291768579633234,0.1263430378905217
0.1739599952174337,0.30407196864314,0.7373645449740682,0.4879748581059251,0.317091605131692,0.1121739863803533,0.3471691395851192,0.6344187319309904
0.0888595307507776,0.0947943859542777,0.4437342728386219,0.1860148706546185,0.083927051074809,0.1295756174646666,0.134296902834708,0.1409342737862139
0.1028861834264105,0.0329576831560303,0.6903012768037708,0.1512341530158762,0.1059208779509768,0.0797474665420334,0.057557614604063,0.1399824005569115
0.1651076405026949,0.2994979577152819,0.633512344015602,0.4516397121835465,0.2395796810904023,0.1613143542828651,0.1383177672278794,0.2054631599798341
0.153351759599688,0.1322930279627153,0.5144662414608039,0.2472492622079221,0.096106479440638,0.0804231468206148,0.0929237804156657,0.1715900992817535
0.1066874339877466,0.074714235457174,0.3741539209241932,0.1712316551425272,0.070111503650399,0.110344431532664,0.1269511152195961,0.1120184520041074
0.2191933310750688,0.2464280090557115,0.651122388480125,0.3668106457899892,0.2083462934769381,0.1586718432080913,0.1462998660350777,0.3254018992526414
0.2953975191234858,0.2813357298465524,0.7743431116128143,0.4475099498908931,0.3448413380569953,0.1943372906793991,0.239745657564841,0.4681828951411435
0.1653882159039436,0.3018730098654854,0.4474787219456764,0.2303699944434811,0.17263654140679,0.0972725821850571,0.2657060279607327,0.2214104873855046
0.1350420794200201,0.1512849051033143,0.5637360789820918,0.2269318306804722,0.1260431940488439,0.096923519343668,0.1891884448026696,0.211720426875854
0.2573951024901758,0.2577920001775616,0.6895958512234972,0.3853889942326622,0.2422474495288394,0.1711416308664322,0.1004778272955894,0.3218385091054677
0.1854140943759284,0.321285249998429,0.7856468726065859,0.4398190133579974,0.3267312659794492,0.1116049129748314,0.337972890784229,0.5583184090140226
0.2167193442950166,0.2938625221492849,0.6413985297144569,0.3994949997730325,0.2362451478357021,0.1886945453403076,0.3129245227453615,0.4418977079636015
0.074234378561301,0.1327273873043524,0.3860137460450289,0.2353951016770092,0.1075700562246842,0.0547264437685691,0.1943311976735225,0.2461473764009202
0.079513404898171,0.0919708836104308,0.3655588872638727,0.1833737973061074,0.075222453507302,0.0872053371608797,0.0592017856815422,0.1718160371462835
0.2305366246543675,0.2883164364122469,0.6684889050370264,0.4257321474306048,0.2590061030752311,0.1622319792553626,0.2325450689583876,0.4844011617954052
0.2380727571754327,0.2852090280209171,0.7523034573266165,0.4417629087642835,0.2878190198741586,0.1693894744495942,0.1264713107701237,0.3220527412083667
0.1280312666671479,0.1398620298378948,0.4849602693947015,0.2253135548634606,0.0922574027772931,0.108057447947268,0.0915657542369019,0.1743715353574627
0.1041809611249309,0.1938301163729197,0.6230334497057017,0.2914441548188154,0.1630100835945219,0.0820987535291657,0.1953693828600247,0.2927587537920892
0.1478216670457124,0.1254760786837433,0.3859935103060239,0.2083536348623656,0.0690716807813445,0.118445264966962,0.1210991457316694,0.1348114501772155
0.3282499444437648,0.4018247799578668,0.6954152099489233,0.5227314105985847,0.3310788356848104,0.2575985687807017,0.3345988408590728,0.4400259009370758
0.1867226199335324,0.2964546719021607,0.671209610704649,0.2919368983084176,0.2886827841920146,0.133705741792529,0.2923958680543052,0.3227040228915737
0.1914899011599186,0.170374144908235,0.4596063738805964,0.2411935255871147,0.0938843573300586,0.1283716858580244,0.1087781817839846,0.1774930786882904
0.1451202127358003,0.1820566698614253,0.6408634294926088,0.2434230751014288,0.1493941372210785,0.1206102024587562,0.0717381677206986,0.1903220072858453
0.2824687076887648,0.363624246398927,0.8655621676526534,0.4267577599006817,0.3943913710902916,0.2211812804963047,0.3878005960807372,0.5225118116421701
0.23510865380651,0.2582926556598242,0.6184531094783408,0.3212682382664449,0.1753925576082815,0.15963803045301,0.0983679973227032,0.3111736235687953
0.0981840259167538,0.1195422642283402,0.4600617690289836,0.1999919084362884,0.1003216845931514,0.0945177638617929,0.0702604312004551,0.171927373478215
0.2614215256631627,0.2810611546985977,0.1141430099360536,0.2767567235306414,0.0464859075901692,0.1086192586522409,0.2643328124436136,0.2256744762734785
0.0528751201345029,0.0608519128976206,0.5524500415538971,0.1760464063364206,0.0564584083284187,0.0768221809546318,0.0809690280449364,0.0866645975186198
0.1375198766303065,0.1056282904645,0.3707391781958375,0.2137299213766854,0.070505088797727,0.095452223591188,0.0944654817352431,0.1283102494602965
0.0516194599663637,0.1380609712549036,0.5296860949008974,0.2253414026926321,0.1219776563932973,0.0514588742121658,0.1768885270632238,0.2363515675233096
0.2862159194213254,0.3092691802038894,0.7065027565496493,0.4748830674268748,0.3075940892242239,0.1827314846457502,0.1430164158347025,0.3496282745460253
0.0860121261378108,0.0777542335706213,0.4234275085014679,0.1653973755368815,0.0690982696417624,0.1062891756542116,0.1248590522498699,0.1060963882984448
0.1837242443426739,0.26535981728714,0.7480431534306717,0.419979161330961,0.2544692195348333,0.1365307264592228,0.1770688408535964,0.3528668800904188
0.0809929884630488,0.1051931959912263,0.481592609893552,0.1965150961943409,0.1087736032404685,0.0983744091596053,0.0958957306827108,0.1732726212119549
0.1715136015813216,0.149489900662597,0.2721228636595494,0.2103812349966358,0.0655512282386601,0.0747907230316786,0.1802014495087301,0.1859986747261917
0.1734506316258462,0.1931016496645392,0.5061452385906857,0.1782725833401522,0.128786436264744,0.1407708434016507,0.0874780905573113,0.132144100741497
0.0869714723123221,0.0902151226650646,0.3658440517154419,0.1330591112976741,0.1105492147181276,0.0953240202124334,0.078372342340248,0.2074957675080582
0.1192300496581654,0.1466070605621546,0.3855545789956684,0.2187197994139019,0.1126743006344832,0.0748378767483684,0.1578701478977198,0.2152373387706605
0.1521145064076005,0.1354074345286914,0.6646399203887143,0.2038266745204314,0.1397564762422661,0.1452526316310989,0.0647730759870846,0.1407358033735465
0.1605887083968553,0.2161816495432175,0.6257201645745929,0.3272476256786993,0.1768347503326732,0.1441846944441128,0.1893119272213999,0.2511311805573792
0.2188909539508325,0.2771248679785897,0.7233308451651179,0.4598373622772531,0.2897559408163607,0.1635603022026588,0.1565436041649549,0.4501828816941713
0.1011043418132412,0.1546651080125183,0.5400393368494197,0.3098318456376797,0.144694652634111,0.1211468065961985,0.1807232141867419,0.2419155338215197
0.0981083910416226,0.0838746809380725,0.5654052543876692,0.1600670240937079,0.085554262259693,0.0940846143249843,0.0510652412249539,0.122599034220073
0.1896737873248135,0.3544508182346869,0.8648395355048127,0.5101116483167628,0.3853326296205837,0.1232402325263365,0.3401786164972398,0.6531648914269059
0.1984196556696275,0.1894207988060331,0.7004191244612489,0.2469726671064223,0.1781711521174073,0.1353621424583779,0.066112702265722,0.224983957015202
0.2181220697500575,0.2564603375686475,0.6933900704910767,0.4098063031779684,0.2322496738511603,0.1777786747463177,0.1434878877230395,0.2597986160767057
0.1525006155712155,0.2181577808694489,0.6173768361284442,0.261685527616726,0.1825771488449976,0.1411361283855162,0.2310295153572831,0.2928031632795142
0.2650653470003636,0.2750796302994549,0.6990990537822326,0.43674634850648,0.2703616532505245,0.204209591431995,0.1527429799848388,0.3307097409578738
0.0974093286448543,0.1440610679242164,0.6190571524770506,0.2180681466720114,0.151585917348395,0.0606671322489351,0.1687589121816416,0.2234790684374451
0.0995513208656684,0.1313799477160652,0.5848847855007661,0.2236237965922183,0.1255259673054049,0.0864830071034278,0.1864700942634079,0.2136977983801225
0.2001543756839065,0.415052553600753,0.6994371996073174,0.5881357760944438,0.3618680325487889,0.1992217805236665,0.1991030217464078,0.3532572445418654
0.2004230976161029,0.2103909310970099,0.6731951452022771,0.2830722542421998,0.1874339493638856,0.1090358962774887,0.0641098212107142,0.2660409418925877
0.0856040377197996,0.1120710139707569,0.4412959427459801,0.1669667191793643,0.0809012108000865,0.1008632451502613,0.0796066321105993,0.1400377859916685
0.1486221929725514,0.1640045824186851,0.6413694030660152,0.2636732410437196,0.1964697490745996,0.1106150990812514,0.1218011581060845,0.2773258018030091
0.2510101096029229,0.2575689439300945,0.7111144006424232,0.4001171418164824,0.2669754301207495,0.1884431535056773,0.1839827515890076,0.3405667737846336
0.066197975520798,0.219270435926107,0.6819071806093882,0.3131493252172512,0.1965023267269577,0.055050423902437,0.2264996613061751,0.3360629460810322
0.0831175241503525,0.0668733731488386,0.4624626204067429,0.1722427485852933,0.0746316606628047,0.1078377442181584,0.1066690250253862,0.0975678852285988
0.0753925003755141,0.1271647685662311,0.7014082363156834,0.1988809369848613,0.1008353379891984,0.0807468348982106,0.1050114203769633,0.1954289190467568
0.0988250875033098,0.0046011531020191,0.2377638713242051,0.179253065710587,0.1190337420441383,0.071134881199672,0.1298210381145604,0.0
0.1098928176961281,0.1702726191506802,0.5321963678151903,0.2820706924497808,0.1450477199224675,0.122741191047984,0.1938599476720826,0.2255788809441291
0.1074891831492915,0.146109459009695,0.5690761150174355,0.2975606212469742,0.1740786986725125,0.104755398157008,0.1366438241502341,0.284406057872435
0.1124741243777189,0.115350158662148,0.4497524282213251,0.1779188759072669,0.1362715751818817,0.0951854615035208,0.1502879515962515,0.2355321182365825
0.6358014597366358,0.6686024592608325,0.8307857503959968,0.6955974163713382,0.6747544256674244,0.575788704648376,0.6533095979188482,0.666307203433782
0.0960940958640313,0.1076711068846314,0.4463425205166109,0.1937340747342437,0.0908124850541709,0.1086492700732598,0.070205807367389,0.1816663292472735
0.2422756617237256,0.2839639398454733,0.7434031108556671,0.4235033856559887,0.2746432432371098,0.1642417011541725,0.205707008417558,0.4540857101957988
0.1231106913994375,0.1049111203120942,0.4662788157305717,0.1975797633216383,0.0910063393718028,0.1110299984438678,0.0571232627884702,0.1855947127425059
0.2028383258299304,0.172179504856851,0.2054417783310158,0.2098632272179033,0.0490376951538778,0.1264778346460992,0.1990215750921817,0.1634374724703415
0.4416984467102655,0.4019097130284138,0.7368910476136744,0.5381051354818737,0.3803742932023461,0.3360672803066863,0.314558658369469,0.491021014226954
0.2044713658124209,0.3633351178330513,0.7492811088060686,0.4973601858041626,0.3440309035776662,0.1273208022942026,0.3008893774471174,0.5606906847594719
0.4062014962067833,0.4508709423321291,0.7283031062922496,0.5566994602702992,0.4138837993878982,0.3337184441291143,0.4637034581139006,0.5743227308938496
0.294391165013486,0.2854641057668722,0.7065150844036023,0.4147277684840904,0.2679339311381297,0.2192078140408607,0.1050414242064479,0.2836246968469206
0.1977368525518698,0.1932183058039516,0.5279422023604046,0.2791286200700911,0.1314696159272966,0.0895344448141165,0.0618706647903281,0.2513046120183635
0.1318051405862619,0.089673273947251,0.2879193650291609,0.1850636072727673,0.0674840201961233,0.0863599884272526,0.1325728274813135,0.0750529405568552
0.0487185058185037,0.0836605636525629,0.4203430838114284,0.1415358292570265,0.0768489712092626,0.0978127684102702,0.0471566761508994,0.1658015605038753
0.1680753811004775,0.259666824594628,0.6242973277982118,0.3710399709954243,0.1749296003581041,0.1046155770964376,0.2273989075271155,0.2765889307168897
0.1600775370159238,0.1883982694953525,0.6250466836459978,0.3164886645734454,0.183650057258659,0.1310802948971702,0.1523224278346858,0.2814721584177442
0.2178959120555906,0.2253204399759462,0.6870954740880124,0.3062383986866803,0.2217547587661631,0.1328077620027667,0.0604602437504044,0.2336240963304304
