PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,actual
0.6448526854083476,0.05422107230073353,0.0,0.8614172538718022,0.33690619669322885,0.317083269385918,0.7762871098828363,0.4911340546149825,0.5691243054382167,0.21213384990412915,0.0048358360906082
0.5616624111854749,0.17040621341775122,0.6573187763078016,0.5668756090988828,0.06483408343970082,0.1285346424945727,0.27560975390766246,0.49492680870716266,0.5911363548413688,0.5369713713205382,0.0029927769635162
0.46846627569336236,0.10975530764480573,0.719744662392219,0.41197828341146703,0.10791679991809852,0.12441775556163526,0.4329817313711151,0.4289753224851979,0.6444645738895449,0.5628778373383636,0.0002720706330469
0.9186834413955542,0.6293013755205482,0.7654424858577142,0.5858018764526189,0.46528508196539237,0.7118786329306102,0.40511520467540346,0.4751152123657035,0.7289389710445195,0.6684211793188762,1.0
0.4602771288373667,0.459208637234067,1.0,0.8678442281271888,1.0,0.3768666069298764,0.5289196207740763,1.0,0.0,0.6863226212833793,0.5787293423789506
0.7497879317642648,0.35251477909759077,0.6909666388272202,0.41367254343786514,0.6284064666727289,0.5944539102214886,0.6389385779548292,0.41985211758300656,0.7228329118726019,0.0,0.5611763983114068
0.3790175080631234,0.46475876028102014,0.6263082156626538,0.7995798728371994,0.48478727915013026,0.24103749162168658,0.2476561790001675,0.48537018502870205,0.8854858135662463,0.610677722642108,0.2149445765791067
0.29016059923685633,0.2662667450642544,0.4449149620777221,0.5472907694232343,0.2609216945149867,0.9293853835557051,1.0,0.3097603625799644,0.36027115653915043,0.6165615743723523,0.0630238456745157
0.2538316943052389,0.31492944432696635,0.3977445853117167,0.4651124062902493,0.28168435677698284,1.0,0.9639361859181592,0.3207357892508354,0.4915564942024548,0.45767759902383837,0.0467873724120378
0.42414845611173135,0.5650711438988498,0.22173183230550927,1.0,0.28291814448862784,0.0,0.0,0.413896179828624,0.1629952291035494,0.45528185637150564,0.039239606462994
0.41664255426734903,0.27682241422129805,0.44220829275443174,0.8937376154640722,0.38856427267108634,0.3532966923752582,0.336375636816912,0.27069965629292775,1.0,0.6747626547945215,0.0453831368866343
0.5226498693713763,0.42819347328016943,0.20516640624458912,0.4588700486114658,0.4800630461866106,0.7102727394602475,0.3630006528808984,0.14941018856882515,0.15555994898785092,0.7796081949240923,0.0334471349207045
0.4946699689127197,0.2752460365020286,0.32850536851470125,0.5643305327571099,0.08531832531897623,0.16128854544023957,0.5615059725147387,0.5376363001439777,0.36654093838355506,0.9993826228624583,0.0072054835397267
0.7425095006024358,0.36356163966856375,0.421901345373974,0.4002207184354804,0.4474417419214673,0.5950543786385939,0.1524236467152103,0.2639514665120618,0.7085975611813597,0.4661631418622389,0.0080831307431038
0.5073555652602508,0.5882579157838478,0.05279936320605022,0.968436812619188,0.1337390829599419,0.8610014515230255,0.39315795495360184,0.4369939821308951,0.3339693697891512,0.4134752046912064,0.0001228706084728
0.4811470504888165,0.5498804583631463,0.062471014031188654,0.9589113629205946,0.17760316249926122,0.9020192100568494,0.38502553946141915,0.42739735733609,0.3572061898312848,0.3620085682994867,0.0
0.7525148018108165,0.1982221908108387,0.7776498659409128,0.47563468519971003,0.342656991562358,0.2769732910380093,0.43891655351775316,0.0,0.2830120139217421,0.4163639140986606,0.0927760858690023
0.30981201417550475,0.49858482234427365,0.5381948889514487,0.26527428814916,0.805823563420808,0.5752849100690591,0.5361862533287883,0.37510809743483514,0.4802693277485769,0.65947623721675,0.0610930218270859
0.5008280698727208,0.10439407391367517,0.8907541059267546,0.5730875751510782,0.07708209675262462,0.22530881903456523,0.4783091953821316,0.16619244929454888,0.4534983299262434,0.5802796738368358,0.0525798439543272
0.4219210365554158,0.4365632459277232,0.2150996932009411,0.7031435557757268,0.27148330000436977,0.5515240312164632,0.884408333676542,0.3635789311428611,0.8138432363753401,0.9677118511615503,0.0196680738276827
0.7227122142972462,0.5214609214096508,0.21982330876519257,0.0,0.35150243927531016,0.3849388783604153,0.22330235685501307,0.5722992517505513,0.5925085294652317,0.8549223303304033,0.0066788952177003
0.1900182183515777,0.6911213188809563,0.3831401163309161,0.5976977128309313,0.14826052684908222,0.12327425433655348,0.541446692056265,0.3775664564298906,0.5694044813224578,0.501614558112166,0.0043092477685819
0.15563882386022804,0.3874601497199012,0.32383726198565416,0.2201405241489429,0.47754787295169165,0.5094262746129372,0.45955673325965496,0.2075244412682319,0.1245714269892082,0.38462627188510184,0.0036071300058802
0.02527186268763254,0.2847421348917669,0.46771326058576346,0.5243867448254382,0.2932063278573507,0.42549334725668947,0.34666798309329505,0.4642042948586944,0.6710232533325762,0.4787608525884657,0.00053536479406
0.2146739129660832,0.2634397595271806,0.4282466970672069,0.2598984794003272,0.42791155030104816,0.8869024791684301,0.20537014355280597,0.38304960699305274,0.6581455860190892,0.8459688354396279,0.0001843059127092
0.23835560378044493,0.3509529576670627,0.3412135500494803,0.200681628746595,0.3264024101315312,0.14839635628583786,0.53555922741933,0.5937224805004411,0.792584360899299,0.2538876777971633,0.0001843059127092
0.021143939722137683,0.3312924243647348,0.37605726638183684,0.39072717558697945,0.21272689363633307,0.4845015511953723,0.3291668204143523,0.4383240120151161,0.41993833236382555,0.5926072608228051,8.776472033771834e-06
0.29041305491290703,0.5304519376025937,0.5005792504581942,0.5195367616032496,0.26625763363870114,0.9069019286903496,0.20473141695445188,0.37936363385012933,0.49412096876206585,0.447527577589927,0.0034316005652047
0.394857172654907,0.5435621463489027,0.5761352203911604,0.4662054044148697,0.20299904108874428,0.8364661907030726,0.23443114412334962,0.409306683677241,0.5346726196935424,0.4807739844179857,0.0067666599380381
0.4552040260197437,0.6396400823929239,0.5556377166390924,0.422668370430644,0.15356519428229015,0.7648794786985748,0.2401360332168987,0.4375847175194103,0.5384302026696332,0.4732888118671475,0.0071177188193889
0.34345867598386615,0.6189495042209116,0.4947255268687807,0.5021680879077798,0.19659373114483092,0.8013935759815614,0.24874182492914282,0.40533318346357305,0.5052359808551377,0.4338023468938363,0.0087852485058056
0.35092309980638053,0.5831243382690684,0.47753353230130513,0.47722496517826735,0.2356338396340278,0.9131412844749669,0.2114335660606576,0.42101917575770426,0.4768513050326008,0.6113140136492073,0.01054054291256
0.18936966648221382,0.1722871157430527,0.17565985940255296,0.24258254364348594,0.5667956672436736,0.5454098793160709,0.30888556321003485,0.6158932707425693,0.9299234979236481,0.19879412421141135,0.0026417180821653
0.3059272383289726,0.7444580769493316,0.5085851544022111,0.37641166368847756,0.3727483907159251,0.4230330998703255,0.6683651009917306,0.7643823820059296,0.028338585589776033,0.5498599083033018,0.1111189124195855
0.13146396250233539,0.20994194105535607,0.24967415562542414,0.6641161341555148,0.5756834284378074,0.34527218289183625,0.22755382643459016,0.24007547391254233,0.34472803795315476,0.45141740955538684,0.0131734845226915
0.42880666693932246,0.26701782338732843,0.40687995972589985,0.5564216571540549,0.32047960011573595,0.07150620808347685,0.3390205826961459,0.3362562759367846,0.4741353248915988,0.5145245845583241,0.0149287789294459
0.6589848110084376,0.9102896742210178,0.3774164413841159,0.21277211080912303,0.19090521253629433,0.5213667524434374,0.4451704350457221,0.4399457617364644,0.43935545234362156,0.38493155785860167,0.0101894840312091
0.5513609068702429,0.5379110055432742,0.1127950613726526,0.18551527886609143,0.47943544949554584,0.258701148175426,0.37871486540343957,0.3199525126694428,0.30574876447177013,0.2261876240604357,0.0030805416838539
0.5767094873517854,0.18125017900748833,0.10147429862894936,0.3526907707573293,0.4964195595093662,0.65984670851635,0.290925459356561,0.26517948484989573,0.2651271619361131,0.5760398908618752,0.0007108942347355
0.2500142198087567,0.3534692542667288,0.2540428285930444,0.22465525547991205,0.2930579636147413,0.13454243121415987,0.5471972904724189,0.3359616556177721,0.3252169094428557,0.9999999999999998,0.0012374825567618
0.0,0.5021875508053404,0.3834615430449097,0.16758014381683933,0.3216936343132238,0.1742557552417353,0.6750347561368027,0.3914723365681809,0.44995495924862844,0.32527784982350805,0.0010619531160863
0.6408827119320183,0.27209968029758225,0.3667193656337377,0.3183167093264575,0.3053303752992105,0.4357172367227954,0.5270607959216798,0.5581573332898182,0.5975716188349908,0.34109802239731174,0.0835607902335419
0.7411043949885832,0.38868422305958705,0.056002839479324384,0.44131140549138836,0.2966831650439674,0.576482943794623,0.7835524710784849,0.3846985739460566,0.3546206484417408,0.5018512173507849,0.0202824268700467
0.3499038875050779,0.0,0.7605448368819231,0.3981540277397037,0.07446198469056947,0.6136737210765126,0.4620163926409222,0.3370451229382932,0.2142863011898965,0.6122061052886739,0.0108916017939108
0.31730265954055337,0.3688962558739653,0.26066333393791863,0.48230451151191545,0.22944803513692613,0.14461292729395492,0.34164806654157326,0.5480486530571123,0.4448490296426196,0.5983184214484587,0.0056257185736477
0.6155774141749885,0.3237931359173061,0.16598749971560797,0.47528414023072585,0.3318576058930263,0.63531889473099,0.2920007011653347,0.6067808223911771,0.6012626903050101,0.27638281252492697,0.0044847772092574
0.1428696328473681,0.28723482754717616,0.3077569910381239,0.5050658713053044,0.24414597539500166,0.45698768493472225,0.27145646281854874,0.6032823436383252,0.506055089511569,0.6433813194310565,0.0038704241668933
0.679716950631726,0.11340640926613033,0.12042440831412121,0.13242389076136868,0.6299557177622467,0.49822887600135124,0.17155249272160217,0.4076685791758864,0.546410615269308,0.9189292331757661,0.0028172475228407
0.09201954277170354,0.14217544039564223,0.2953962461292965,0.34350917353718363,0.4268802443695062,0.391456770758899,0.39940817139480694,0.4173826987704372,0.5342768825117787,0.6082357509013474,0.0007986589550732
