PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,effort_D
0.23034215679300357,0.5454355296181986,0.24384945442062766,0.3802700057511272,0.422434745223301,0.5635084632837934,0.5578662275609372,0.5708325151292267,0.8602402880459075,0.6101258319637376,0.28172006378154707,0.9263511327756541,0.5099192743677285,0.6995636508029808,0.5521912681312163,0.6679802432777536,0.0588962304511099
0.049624082898599764,0.4612902244031076,0.852866928654979,0.6312936528136015,0.29219420423721765,0.9519376084144755,0.5461134436161359,0.0,0.5156025635466361,0.6322292791284172,0.4603756331560677,0.461372889540246,0.0,0.764106912849787,0.6639583090008372,0.7192682087546542,0.0565194657032846
0.4982412221872764,0.42026661997530634,0.0,0.37492461497896246,0.0,0.6680725595065661,0.32048564952366143,0.2970490995140758,0.8037612458055877,0.311658757051287,1.0,0.31287122751418983,0.7181009915401706,0.8543917877663366,0.694701429388995,0.0,0.0050228961670707
0.41481313966378575,0.30053615586222676,0.25091903881386785,0.46585298754323756,0.2810058841392298,0.5110796254338356,0.30004331190876754,0.29997010342311664,0.7275075462657248,0.6108220824586476,0.9887418196825684,0.31932916580015547,0.748030608742261,0.7151174289467102,0.5573788304834009,0.8049709657762051,0.0
0.49332914655776744,0.4101197322806541,0.2342232301502376,0.35497420076093095,0.2988242160711384,0.5614729206729244,0.5472855116455693,0.716930995178352,0.868593829791175,0.2394674579195754,0.5062656527799428,0.6416668659491733,0.5449988659931511,0.7161693155670638,0.6844074316451798,0.7463360126949214,0.0314049848679311
0.43169501141865396,0.15682544680245789,0.6246073321333395,0.19713182008682065,0.49119996154847184,0.6671483488076838,0.3606078127103418,0.46008177588843413,0.780443202381079,0.8962904312671045,0.36518268067310233,0.6380833110732473,0.6052113162160843,0.5394906219436476,0.5380267527227689,0.1610415678618975,0.0548874205764446
0.4275641159816953,0.025949624946299543,0.5507646831029986,0.24219910191060295,0.40201366336658306,0.6726671833522386,0.5942907092765439,0.5783446479015285,0.7609627802411119,0.01689431568650024,0.3816411031312031,0.6128126635585416,0.6457493227061649,0.5557407580894346,0.6104617548106286,0.4091381315380267,0.0148468571247484
0.8413895256992638,0.6245298578168006,0.40786213664320237,0.5848009067152871,0.5180312498534853,0.6327573060984298,0.7738937421605436,0.413037158999888,0.6055754240231817,0.33107642757174854,0.5054657638211448,0.48803153147698186,0.7406323947106908,0.14515179362473013,0.39022913272747717,0.22749487507700622,0.4013088051211357
0.9999999999999999,0.31713391947206276,0.6483311392534601,0.48124103674463575,0.6704989924761671,0.7084207279526742,0.8722064996802534,0.4132353888026068,0.5828493124573298,0.5577443807648699,0.33906236476116347,0.2362195526983848,0.42331797207563626,0.8764997832656332,0.4383907313579527,0.3705389388374461,0.5815626435962035
0.5606097233410452,0.41991695535643053,0.6256477973265938,0.6243925718953731,0.6270746176164245,0.39887423654942755,0.5161527752141308,0.3918513654446959,0.7086279279741186,0.3455620674254791,0.5339137163276253,0.8927714987311686,0.5537170336463557,0.4513688489847146,0.6684937811318065,0.5966380445281714,0.2292627275752246
0.6259422620504334,0.2703197535866054,0.7205645247901105,0.3888021867897741,0.41277892960068185,0.5564620996607629,0.5775159817089961,0.2405075042439887,0.7588853386601275,0.82619502293693,0.6889244129771254,1.0,0.5870305080026044,0.6254733041094716,0.7295352989963457,0.42483576393026007,0.1656763480217394
0.6456700290925331,0.40659010282962726,0.40033918057981777,0.4717263950922837,0.6961088169245419,0.8355283443676719,0.17788572139046382,0.6622062158311184,0.49119866579665983,0.8279082879365257,0.43889218487197895,0.4553663771750387,0.3305940561891786,0.9772046548959343,0.8722097942481546,0.6590197798306698,0.2838966265785679
0.6859704286907502,0.12718932318385714,0.5004312496547427,0.2962205557701597,0.2622025061361863,0.7629726793825242,0.32617685362496807,0.6410902834408219,0.7964200163051113,0.30472919661531045,0.38054862420279884,0.5771468480703628,0.49883845438780505,0.2169208705006146,0.9686852797190281,0.3021280515539082,0.1392150338292849
0.22458871332181335,0.3963260004497262,0.6377892393148057,0.4975156722466265,0.21766550323545264,0.8780608971739947,0.48845504401320283,0.49047689925707366,0.6110797948104117,0.8097260756589455,0.45827441413008974,0.6908923922074572,0.993767451721538,0.16110401715742106,0.32196907853926066,0.6855164697838959,0.1045934940026302
0.7658075087820522,0.32176352852236784,0.29743989018042005,0.3786590451416206,0.4820546120807097,0.6009013890191509,0.3519877050738982,0.18479758027496468,0.686956266805189,0.32635708192495405,0.177691147626778,0.5899762045481338,0.7446458068407812,0.5048672672006923,0.19615100300022514,0.7002922860265134,0.1562960498169891
0.47448587663514596,0.4701517765740538,0.4101509984115831,0.3913065382643897,0.5429105899695181,0.7737996966130791,0.5364870938473655,0.15073440130105026,0.685796199360761,0.8566123871177473,0.4816207983664301,0.5149853163134033,0.31180322245466197,0.21739594947211982,0.5349659057120936,0.2576768736320759,0.071572309106178
0.797208916744586,0.29924962186822474,0.7040481898894041,0.6271863195315153,0.5823108935126217,0.6682320496235205,0.7241541222485339,0.749678148185337,0.536019753062404,0.5094881841822518,0.657099645833371,0.6947548480328516,0.8187033403423636,0.9808087526019796,0.6143930107171575,0.4825365705648704,1.0
0.5398348706392666,0.19849917148322427,0.39087214470469633,0.16829762948235907,0.5394645200651649,0.6902552661553866,1.0,0.3173627343884138,0.8304232586102526,0.5380473743434566,0.46501782976493145,0.5615762983454465,0.7589942705747528,0.1498931530313195,0.5010733592015891,0.49327582797422753,0.0169225650045158
0.15564383629007333,0.49569193200748046,0.05336939358053633,0.1549130482110866,0.886454462385527,0.7059531650384558,0.6314878417075075,0.5857383035870457,0.8048646145426139,0.4328618762427572,0.37448097514739,0.6713206383137849,0.28487877116611604,0.5504232812178093,0.3283165190089031,0.22336561265178617,0.01373770024243
0.4708860340487605,0.5092273337310865,0.23504930237573268,0.2574264543867093,0.5373492225092208,0.5134009363823497,0.7082423149418625,1.0,0.8077013812188465,0.6713690373525624,0.763073638344698,0.5136698414706481,0.3987775159448841,0.4007757357586577,0.5686788395754399,0.759699679018971,0.0184120042464863
0.42209520303109066,0.09393436194255217,0.640490655413142,0.30848355105494063,0.5888819059674342,0.43399138699037465,0.15873852051853238,0.45212112901247026,0.8141081513104453,0.7019322166086245,0.31394232822141466,0.17805040886948942,0.5516151082491999,0.4919181647519206,0.4665744665826057,0.8424239093768843,0.0192517944573846
0.2583206746183183,0.3674408956972706,0.47626233153117065,0.5053355170982275,0.58474432172435,0.4704607435291289,0.5441648133795667,0.6336165311691814,0.7483646615076087,0.0,0.5867960803911184,0.6142382574085405,0.39394409808763153,0.7034905319067231,0.6040588284935864,0.9143285734454407,0.0376162634089144
0.32800959544160446,0.09927859592385152,0.5393930892333644,0.19854040696382688,0.5359291986483996,0.6684692679451322,0.5284127021194239,0.6279679924156144,0.7538702333282187,0.5505356474862719,0.4112288769288671,0.6357120066879223,0.3490202242201553,0.5354699262502611,0.4800492055204316,0.29162809370728965,0.0060211373611573
0.44306797413892235,0.12610329953860303,0.3973788733224118,0.18928241183146138,0.35567023327294944,0.7695447999788675,0.5120294598263255,0.3623894603949854,0.7879918092103999,0.23586743748320227,0.7881383289432957,0.3330155100097222,0.5256134448246885,0.4627102817634308,0.9110440533205885,0.509776951631087,0.0102993139072427
0.6750618262719366,0.9999999999999999,0.8711150463344117,0.07685470693499147,0.44813534612602446,0.4973740053661517,0.5703979590721227,0.5035490804333003,1.0000000000000002,0.3378668159816516,0.4787771566038105,0.7282843168899252,0.5321352533827545,0.4896536575401133,0.8642020423207982,0.8331139100243037,0.0421004262331447
0.7105339692270872,0.8436904176546212,1.0,0.05978361735646259,0.6278390138559278,0.7012886139565764,0.19522126719026595,0.33050752154119734,0.7493865651973285,0.2867619848271071,0.48384853639598757,0.6480666962756417,0.5193098955759863,0.6729375167163991,0.6145921161338542,0.4738996360264589,0.1492132908684698
0.6899501659400583,0.8116859588172235,0.9939672850629202,0.017703125177459533,0.6018743011722133,0.6828084719316846,0.19517657792767268,0.29450536175996966,0.7846730978568404,0.28112024647150907,0.46441461577720156,0.6462308245297403,0.4764361289466934,0.5572459500181144,0.6001617050995375,0.5541082722233848,0.0985089762481976
0.28423659775986376,0.20197354783993757,0.7723358850046564,0.4029043505756281,0.6419226748715773,0.47314400011290003,0.6455632129624632,0.40878042943208664,0.7229968747755621,0.4240699604154623,0.6116838770420692,0.3960024400987581,0.41061204219890124,0.5543871936150433,0.743945259617731,0.37409038911347825,0.0517659362076341
0.8910350574367045,0.32770479313983814,0.521950438179399,0.37610444528237996,0.7206842768369697,0.6215006778326705,0.7675067803762728,0.43210799687495893,0.6918615207031109,0.5268158887098038,0.7820769469593122,0.5267007589315398,0.5101647559323448,0.6189446735873309,0.7550789684079897,0.324374915666355,0.2125936841438101
0.31393025816922493,0.382251961893025,0.28067233096318317,0.38269802386269725,0.45893073141277635,0.6937726597943045,0.504241231622885,0.6388203360579466,0.7077504874278479,0.2308970691189865,0.5378556930222338,0.7863892308477625,0.5822979200010523,0.6824276392465106,0.6250493223256184,0.7573933006798699,0.0824578916512177
0.6040188432982438,0.42224298005040345,0.4147962333874761,0.3003765163765249,0.8069377957919274,0.8453447795006752,0.7930008216434846,0.35258504157127435,0.4289586014156225,0.21708819034019794,0.3903973868879522,0.4341203806641567,0.74388383187712,0.03488880751026685,1.0,0.8223198876253214,0.1444597613728193
0.13127402099960256,0.6661029003790615,0.6441462162705108,0.18489591559300417,0.44727458406975096,0.4340433169404927,0.5286873298495496,0.5438811935461181,0.789534911600234,0.6781970410348535,0.3325550810205961,0.0,0.9999999999999999,0.6536839652563181,0.8160664265255899,0.2952082557570321,0.0081919158308377
0.4806125942797036,0.1348184131444602,0.44116960298093855,0.2545772560684578,0.3721244088601361,0.8067077531416986,0.22541377119158001,0.47676742313496606,0.7191372944404283,0.8184085145447942,0.3034498104217636,0.76949217730285,0.671483004129303,0.5833233428391251,0.6165659036022281,0.5437165329495359,0.0791462661025811
0.4369773851167567,0.2932141005117712,0.4723603526542668,0.24244980406455707,0.4878154811469002,0.6740062481401924,0.5327171859761558,0.2884993257798598,0.7214401135430096,0.6907355071128455,0.725136783160832,0.4485186471126875,0.48044277095551985,0.34111978393819076,0.7859756482490221,0.4957019287249471,0.0075581118980843
0.7344726172033771,0.5308599761790121,0.15524788176283133,0.276525648125539,0.5007702551778412,0.5986864396158696,0.9739198947465866,0.2561849978496922,0.8312182030330423,0.7185850519115249,0.5674153276442406,0.39187500254066615,0.31578585752344923,0.7817341813395141,0.6691108969507132,1.0,0.0744085817052494
0.5744487503304749,0.0,0.6105398854859222,0.22415134510113882,0.4326509550828857,0.6906732235119035,0.5818910519685145,0.32806414311996696,0.7206244439388422,0.36503982250069555,0.4166184818246105,0.3671774915041718,0.8110687259463174,0.6222780242007008,0.824024600870293,0.9595947966107261,0.1193769707341034
0.7092868925845924,0.13788083140955032,0.7232509884291058,0.0,0.2562389390768935,1.0,0.5967917619390084,0.7215163696320426,0.6158900957501885,0.2994723344613741,0.7512951128130919,0.40162978426459994,0.31883566565290833,0.90094325788726,0.0,0.7023335279229156,0.1287731140371726
0.40314746172662685,0.45632720659390325,0.4764978886947837,0.10734062345596426,0.04188924528561727,0.0,0.509795146157611,0.6164863401214772,0.0,0.48103662056089824,0.48451128018213235,0.6703476274012292,0.2314174969678922,0.18863977257330994,0.6164699371426666,0.4148466431181951,0.0033750059419118
0.7417197895189234,0.1247949657033195,0.6363814769383109,0.4145780546795671,0.497625757784227,0.63990464824849,0.3367411832851168,0.9409253930586319,0.8144404308542257,0.9198480781251183,0.5358234873776534,0.3222673781578813,0.2310481961554448,0.0,0.7151335085765341,0.7889186051710766,0.1654228264486381
0.2832227866002268,0.191516986230508,0.47731665307997895,0.11415972373103622,0.6291302710075515,0.9122621431151762,0.39300772700070186,0.47100337565627365,0.5561350853663553,0.5882677181709369,0.5915832728251432,0.5937495355857544,0.3479750082115035,0.4227785380131167,0.8048056341059776,0.8271016318982245,0.0185704552296747
0.5424338252685877,0.6463524321562629,0.2667713621340007,0.4503888624898902,0.6808498417523485,0.6050800615166632,0.7426777215114859,0.5235056541659319,0.5239667727062226,0.7467491524574299,0.5224345556663598,0.4278866645044397,0.6949476595937951,0.5283777913161823,0.7498111329941883,0.5474411564362255,0.0847395858091299
0.4424797469020489,0.23981199800359643,0.3949944829035468,0.2671940592918569,0.7564300635612243,0.7267108276870747,0.4362704606936239,0.23997854718195336,0.663147726533319,0.22731336081305292,0.24456929840559177,0.2674087863345349,0.38848670514259487,0.5098408482094717,0.6502414970504533,0.352449568925685,0.0613680657888482
0.4105247818778225,0.03404735621436589,0.6139155806305079,0.2610714542588832,0.479986200222979,0.6104468980294416,0.7736597784608462,0.4220985976133943,0.8014376840131655,0.2575352772298049,0.49828104294999054,0.6659963227447537,0.7749668026435053,0.6791649055777742,0.6635965340285366,0.4279608195805542,0.0478046616279254
0.0,0.37470367761908935,0.5472900025094853,0.2092698894773271,1.0,0.43188049093529246,0.8345475328369405,0.48135945131002067,0.7405432557439298,0.5979459643656081,0.7745431731587392,0.51095333214335,0.45997642664836186,0.8773432068283776,0.46063533162898623,0.5960060831559951,0.0629684207190505
0.6048336380817296,0.24510374757878006,0.6975931673454627,0.40505763119768984,0.3703802238163507,0.5698691759069409,0.7621464120185313,0.4574475014143933,0.867985362905991,0.5282263041339084,0.689617801636198,0.3364049661048679,0.1671761213684223,0.4002400205991177,0.7265593115201913,0.5030787537641951,0.1294386081665636
0.3349941740668073,0.18531999478725847,0.7411564826641929,0.19668506034373753,0.625451243973672,0.5814551839865233,0.6600451231929971,0.38017927915873634,0.824414999438722,0.8960754682830963,0.6642744976573199,0.5591266923073777,0.437402749146126,0.5547007705755699,0.5534403969731534,0.3019294291874399,0.0452694458969117
0.5535752769332417,0.1855695281024475,0.5029045189401777,0.25445713648927143,0.6381945212411684,0.5477300074067184,0.3816628427004269,0.6153360879664624,0.8153029880090938,0.7156450139013689,0.690898797310187,0.5001975958608486,0.4103504005436978,0.35543887314881123,0.7430521918566502,0.5490722806968893,0.0221514474497314
0.3429373894120492,0.08003793137337412,0.7857748531042521,0.5495669790278399,0.5774974690685547,0.40156889870600665,0.5699177691400779,0.5214153582717055,0.7593492131299687,0.23650411894599926,0.2901293349184576,0.34881654251154537,0.6220362611453278,0.4813813142105571,0.5621928619621951,0.4570818415389109,0.2078401546481595
0.47082017980095636,0.6371680837185743,0.6938482279816964,0.29875569381217076,0.28711024449211814,0.6910100159198916,0.5690749684998365,0.30910694569808583,0.6463515782895645,0.5667016988711528,0.8108784950944523,0.3301511052867073,0.7807058412406281,0.35321864837639305,0.3407085904215459,0.992968458752272,0.1033417312354423
0.5794261354516017,0.5110898240595537,0.12297147492863225,0.44277195251807416,0.6250511751970428,0.6994499565334442,0.40196996535679347,0.34144533794899584,0.7733501733632657,0.40135495511859437,0.6561683354356301,0.6460356289269191,0.37438913325059586,0.311844248104668,0.584681444127001,0.5912385874783452,0.0987624978212989
0.7898530595366341,0.3795170096098641,0.30137461991973613,0.37712280290674854,0.3465357672041838,0.500208963071992,0.761757096840392,0.489827305951159,0.8846798658326555,0.8279288779237047,0.0,0.27359213328516097,0.5810493940830063,0.5233104484999695,0.5589908549310401,0.6915233218730616,0.0639666619131371
0.7978176839682634,0.43101454113574506,0.18115529174013323,0.39586222029667745,0.5337227823996123,0.4979483772536876,0.0,0.4619466084554433,0.8646471076924033,0.2191834013169645,0.5365075414422877,0.33841922158026655,0.23428553813533243,0.24968346572045985,0.42947195813021016,0.4322115637700873,0.1088241352537592
0.717385339685686,0.35246562691317906,0.6004632702005931,0.4100802224582227,0.8752071873098126,0.6016495757622687,0.09904064656999473,0.8608120724097817,0.5558844964611446,0.7083516765351859,0.6533787723451219,0.45813214738015323,0.9234450093058125,1.0,0.6467502323188794,0.37047918574874866,0.6163109442094088
