TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Effort
0.6575155,0.14455372,0.65470797,0.37912345,0.24579793,0.30721167,0.32838687,0.64280814,0.37454826,0.38145307,0.11938611
0.58242893,0.3852302,0.88705075,0.47165307,0.33787858,0.38387617,0.4257451,0.8153412,0.571433,0.12638761,0.27684534
0.818142,0.14467686,0.64244485,0.36785096,0.23027886,0.26634926,0.32813653,0.5470542,0.19875714,0.19911921,0.15376873
0.6372326,0.49685496,0.85693616,0.48728076,0.3922171,0.41649115,0.4181718,0.8435133,0.6661827,0.16829777,0.2692151
0.7444299,0.19657733,0.47005194,0.29813355,0.29060307,0.313292,0.37876695,0.68305945,0.36752447,0.4239838,0.122980595
0.87605035,0.7009851,0.7696113,0.65342534,0.5807506,0.5812727,0.37752584,0.58625335,0.7373716,0.23905277,0.4696251
0.50671,0.3057909,0.7642178,0.41708404,0.32064098,0.3593141,0.40937257,0.7665037,0.5250965,0.21007511,0.19949615
0.12599078,0.32283792,0.7969458,0.3679191,0.30168548,0.31922552,0.26171708,0.75021255,0.56537217,0.30824354,0.12648469
0.7791267,0.72031224,0.4314294,0.6299858,0.37701374,0.4963875,0.75197923,0.7315884,0.5645649,0.25966242,0.5869803
0.73151124,0.17996298,0.5516019,0.39355943,0.27380756,0.3100701,0.49915397,0.6944241,0.32713598,0.44408882,0.21759732
0.5727286,0.8727049,0.29321754,0.36287123,0.15046588,0.26317835,0.47039977,0.77963793,0.60399884,0.22632825,0.17266947
0.6569641,0.7236293,0.5538066,0.36950994,0.27100924,0.30725294,0.33391812,0.7031938,0.5847814,0.15336749,0.15073912
0.41633478,0.74907756,0.45016652,0.33774978,0.14029866,0.24248537,0.29628018,0.76271427,0.5585164,0.22392446,0.035193097
0.20108108,0.756898,0.7867403,0.18597163,0.49629366,0.25433603,0.16635373,0.3871982,0.5458213,0.13916954,0.13449441
0.4999414,0.71817136,0.68481475,0.5460756,0.44113356,0.47916135,0.46091267,0.5633029,0.6266299,0.113995776,0.40058842
0.20811202,0.23398098,0.8799379,0.36222386,0.23290274,0.2649415,0.225006,0.7342597,0.4505046,0.24364454,0.097267285
0.86332184,0.8490813,0.18383805,0.3080248,0.16937661,0.26534355,0.27533785,0.90381825,0.6620181,0.4455524,0.057063777
0.6015177,0.8101362,0.5577161,0.673885,0.3967655,0.5544527,0.7040724,0.6829544,0.6536286,0.15560617,0.60868436
0.6287983,0.70552444,0.8250437,0.64892423,0.50308293,0.5771493,0.5576467,0.68060035,0.7073209,0.10942954,0.52934295
0.6387148,0.78721184,0.68298,0.3622803,0.31669557,0.3101343,0.2808118,0.69537234,0.6611572,0.13694191,0.15498513
0.58418506,0.041058484,0.59158313,0.44004035,0.21698871,0.30152443,0.18396667,0.56456995,0.36068234,0.9210372,0.046638127
0.44530433,0.78494406,0.5582346,0.42161387,0.25068408,0.33321145,0.5155728,0.8025773,0.65536743,0.15549506,0.24389343
0.5412007,0.23537275,0.61469096,0.34242532,0.31200087,0.33328545,0.39654565,0.7371197,0.47808456,0.30607912,0.17495342
0.68472093,0.28713554,0.6096344,0.5084715,0.3267774,0.40567753,0.57265604,0.66363597,0.3809928,0.30335978,0.37770444
0.7271828,0.7102505,0.5631631,0.6209731,0.4016847,0.5014893,0.629796,0.69076383,0.60502285,0.18077387,0.5304955
0.8583401,0.7997087,0.33130652,0.30382097,0.21965918,0.25968036,0.18593918,0.83031976,0.65993583,0.33291316,0.016504396
0.47542065,0.7691619,0.4169653,0.32077044,0.17281908,0.25067192,0.41646543,0.7928866,0.5744652,0.18273288,0.077489465
0.5953854,0.64483404,0.8071251,0.5575024,0.45678943,0.48539034,0.5082905,0.7153663,0.68892443,0.102933794,0.41935974
0.39603794,0.7497085,0.64500284,0.34847772,0.2480264,0.2676601,0.22014782,0.65306795,0.5942899,0.1124423,0.107106805
0.1296361,0.27307498,0.7552838,0.45959577,0.34027407,0.3884147,0.13029383,0.7608846,0.65332794,0.5064704,0.13054743
0.22902553,0.7732513,0.5956277,0.36102486,0.23359385,0.27870202,0.3060156,0.6278474,0.555604,0.10856217,0.15033807
0.5394144,0.6818454,0.82072896,0.46964574,0.37770125,0.39696306,0.4526431,0.76110154,0.67936033,0.100612804,0.30067554
0.76843584,0.6902652,0.6953264,0.5573674,0.46178538,0.5065284,0.34859177,0.6111853,0.68712133,0.18927468,0.3993716
0.7974664,0.17148028,0.54490805,0.38173503,0.24446787,0.28031534,0.44903305,0.57340497,0.21509269,0.3251801,0.2135929
0.300035,0.7220418,0.65272534,0.29003394,0.26854813,0.2550847,0.22062641,0.5615327,0.54329425,0.11845316,0.10780455
0.2260774,0.16851072,0.68903404,0.4468543,0.28195104,0.3787595,0.15283109,0.7366604,0.6022345,0.7351341,0.08964138
0.71371305,0.42709392,0.79115605,0.57263076,0.38672,0.47072443,0.5063222,0.667266,0.49216783,0.13630596,0.4101986
0.27276403,0.43723926,0.7817076,0.4150852,0.3522495,0.3680491,0.39354584,0.72731894,0.56085944,0.09989089,0.2446378
0.28316486,0.44908002,0.8859162,0.37659168,0.34711516,0.32348177,0.27228707,0.7123003,0.5658249,0.08536312,0.17240573
0.5537275,0.39629382,0.56625444,0.5003047,0.34644955,0.42789525,0.6501099,0.8346937,0.5539789,0.389791,0.39423016
0.5690209,0.365599,0.5084625,0.41899428,0.30175105,0.37079287,0.5586345,0.77226794,0.49568957,0.3259207,0.27428132
0.5033191,0.36207807,0.44817418,0.44245133,0.31217417,0.39509964,0.5817847,0.856185,0.5950166,0.4678777,0.25846785
0.11481775,0.6405668,0.67706877,0.28445646,0.40751964,0.30265868,0.22532897,0.3775955,0.43885803,0.07018462,0.13684765
0.2773735,0.270486,0.84047586,0.42611232,0.2902593,0.33760834,0.31749004,0.8105754,0.5860296,0.31894258,0.16477855
0.76287884,0.72769547,0.22751263,0.26910895,0.16823094,0.2513647,0.24189197,0.8094767,0.57685906,0.36034074,0.018616233
0.79487425,0.36449182,0.34572858,0.23869833,0.25772995,0.27691638,0.39386624,0.7270893,0.39570782,0.35454026,0.09666756
0.27009657,0.70493966,0.63401365,0.31150046,0.25438064,0.2656471,0.30863684,0.66383153,0.55383366,0.09826164,0.117144346
0.79087645,0.5719412,0.636259,0.44744477,0.3639989,0.39193934,0.49037772,0.71655774,0.5524763,0.16316183,0.30083552
0.085143715,0.22182772,0.8695571,0.32307428,0.24355736,0.20742616,0.06858682,0.6773676,0.43824673,0.40031764,0.0699542
0.5360822,0.3791023,0.7453961,0.45891392,0.35146776,0.4024551,0.52826273,0.85183716,0.6112334,0.27991775,0.2851956
0.78125405,0.6067716,0.5141753,0.36118594,0.33108747,0.33366534,0.3442453,0.6576028,0.5331695,0.1827953,0.16777332
0.32229894,0.52702636,0.41480178,0.32217452,0.19770075,0.2483774,0.2398446,0.68920326,0.4951306,0.25857982,0.039065685
0.50161093,0.09141372,0.7319822,0.36291933,0.22939032,0.2727629,0.24114521,0.6517099,0.36114094,0.46700472,0.1051244
0.10870811,0.3732635,0.7356152,0.3915553,0.29041296,0.2948498,0.12669712,0.6213561,0.45942044,0.21067321,0.08675687
0.79145575,0.14785352,0.6164406,0.3915484,0.25509927,0.28854924,0.46174914,0.6638944,0.27460167,0.3607688,0.18914947
0.4632243,0.5934477,0.8276786,0.35040364,0.49028927,0.3884926,0.28280526,0.56867045,0.60111004,0.07296798,0.25941142
0.45648783,0.6616724,0.5532321,0.3341908,0.25583354,0.28436613,0.30771592,0.76147276,0.60099816,0.18549134,0.10119277
0.76602304,0.66536057,0.9310452,0.534943,0.47540173,0.48555437,0.41744998,0.7496952,0.72506034,0.07497524,0.39448872
0.30538124,0.1614595,0.7879171,0.38625723,0.24148613,0.28306356,0.24394633,0.6988487,0.45225608,0.41655818,0.102167085
0.8668852,0.62083095,0.6697864,0.4839265,0.46867463,0.46473134,0.35313073,0.6168009,0.62762743,0.18258925,0.3203885
0.8667555,0.7376766,0.5247187,0.4087717,0.33764786,0.34414825,0.29712355,0.70947313,0.61086434,0.22867733,0.21402384
0.8751377,0.6823159,0.46065694,0.3141039,0.33626312,0.31310594,0.2358105,0.687471,0.57886225,0.2548213,0.11565706
0.7273475,0.5459804,0.84274304,0.45941904,0.37244537,0.39088202,0.3588425,0.8266041,0.6613317,0.15135834,0.22250818
0.48274672,0.78196394,0.40032667,0.51567996,0.18690333,0.3632326,0.39445546,0.64481026,0.6087,0.31293458,0.25598213
0.4797756,0.76876134,0.6416074,0.38085645,0.2587828,0.31470814,0.36403412,0.73488,0.6440934,0.119047076,0.16603957
0.7915812,0.72181964,0.6219518,0.48094338,0.40599576,0.42169878,0.2749013,0.61469823,0.6593007,0.2437863,0.2600335
0.63393205,0.2793102,0.64384294,0.34025693,0.28740475,0.31943825,0.31747293,0.7136235,0.44643623,0.21179315,0.13021523
0.5840542,0.10293114,0.7025866,0.3860504,0.17098254,0.21282066,0.3017368,0.56039345,0.19613847,0.31279603,0.11047812
0.6000574,0.100773916,0.68630093,0.3615501,0.20110059,0.20306587,0.3277676,0.56595147,0.20322096,0.33508205,0.12671298
0.44012433,0.41977704,0.68355966,0.10324447,0.46562645,0.20489454,0.10718238,0.384196,0.25028458,0.17176344,0.10302162
0.29403067,0.77787006,0.50894403,0.34538525,0.15664713,0.2311571,0.32217744,0.64920145,0.54687274,0.13453436,0.11288546
0.65241,0.85691094,0.5515889,0.4068229,0.26496246,0.3051485,0.42518413,0.75941044,0.6561554,0.19057071,0.19830385
0.27787164,0.5942409,0.8070034,0.3629037,0.4211887,0.36064765,0.35630977,0.6451003,0.58554935,0.045161877,0.25500798
0.760086,0.70825654,0.6851835,0.513975,0.47497427,0.49061736,0.33271515,0.6152117,0.70811176,0.1950469,0.35663402
0.5023585,0.032113038,0.77324504,0.36512637,0.14141326,0.18565892,0.18404362,0.55148786,0.1865361,0.47769362,0.04989263
0.11521542,0.68358433,0.76141316,0.2315487,0.5000514,0.29663712,0.17230275,0.3830184,0.4857635,0.13098727,0.16007502
0.3574573,0.5011394,0.71108043,0.39712894,0.29948294,0.34363788,0.3601157,0.7598236,0.5946238,0.15533707,0.16483925
0.50168705,0.30941343,0.77441555,0.3422692,0.27297226,0.26593617,0.22187097,0.6722484,0.4141679,0.11158168,0.098672986
0.50790817,0.81854784,0.45737088,0.34580466,0.16605256,0.24301949,0.339182,0.77205235,0.6025273,0.2015385,0.06293355
0.7190692,0.3457853,0.27486414,0.23592807,0.26122198,0.28198215,0.42697394,0.7917654,0.4194355,0.4480194,0.13104458
0.62362045,0.8173526,0.53571683,0.35907924,0.2308461,0.294976,0.4120058,0.8047714,0.6475873,0.15493071,0.15390372
0.6972282,0.16790879,0.67356634,0.4032127,0.2351624,0.2691961,0.4043401,0.63467604,0.2745326,0.2903215,0.19031613
0.5383737,0.02293408,0.7083442,0.3529926,0.13243632,0.17187466,0.18446961,0.53866255,0.15505326,0.59946775,0.022118349
0.17563906,0.41791332,0.7404079,0.39552322,0.29921582,0.33928943,0.29535666,0.74764156,0.5624263,0.17559022,0.14490417
0.86191756,0.6730576,0.6606771,0.40897426,0.4441009,0.41707397,0.23088075,0.6120695,0.62259454,0.19877431,0.23107834
0.26000336,0.40939793,0.49824023,0.49641868,0.3045531,0.43653628,0.5002025,0.8955971,0.67265826,0.48199046,0.23767583
0.10441369,0.35358533,0.8511707,0.3516004,0.3001132,0.28233835,0.16248482,0.70097035,0.5212644,0.23273838,0.12149073
0.886336,0.5626415,0.70025706,0.60867727,0.49753618,0.5441566,0.4945293,0.59419847,0.56348777,0.18718393,0.48334196
0.58001935,0.50930965,0.6803204,0.43178025,0.3428294,0.38031533,0.46240312,0.752666,0.59344256,0.16461344,0.259372
0.31421936,0.65936357,0.79723245,0.16995908,0.54489225,0.3334518,0.18204413,0.3839483,0.54219204,0.19357261,0.14114453
0.82941216,0.7712401,0.35957563,0.32662943,0.20898856,0.27118057,0.14938009,0.73478574,0.62115425,0.30826443,0.021363813
0.15436853,0.34963006,0.7259627,0.35099664,0.32457405,0.32402736,0.24789025,0.6985966,0.5636163,0.24008733,0.1500828
0.018426016,0.4946369,0.83014953,0.20154305,0.44177213,0.27713814,0.08067671,0.45431063,0.45363396,0.2103543,0.13989358
0.5194579,0.3414275,0.8312259,0.32780415,0.28654134,0.24586162,0.18344326,0.6440565,0.3930696,0.05251843,0.12123895
0.8576498,0.6459498,0.79982376,0.5451404,0.4832073,0.4872968,0.4196821,0.69009554,0.6765798,0.12064053,0.36773068
0.76550335,0.17837495,0.53346205,0.41385323,0.23923424,0.27480102,0.5155104,0.6109147,0.20391881,0.41841555,0.24685512
0.6674666,0.53129995,0.5384191,0.28752798,0.27478617,0.26579514,0.17684527,0.6573937,0.48537797,0.1580887,0.04642379
0.6210929,0.67712367,0.5863975,0.4036108,0.2849254,0.33879036,0.43746188,0.75178826,0.6027909,0.15528129,0.21102561
0.21330665,0.20719993,0.7889263,0.38713807,0.28226927,0.34022626,0.24183343,0.76338094,0.56406915,0.4305669,0.102888376
0.8479856,0.57300323,0.8473044,0.5802047,0.5096588,0.5290204,0.4356912,0.65924215,0.6363665,0.13664329,0.43367884
0.5480158,0.60144067,0.63764584,0.35323912,0.26031476,0.2835355,0.22896436,0.7494389,0.5642289,0.12644665,0.06791845
0.23704904,0.598025,0.91568017,0.27002484,0.41525406,0.3055278,0.2771544,0.68356496,0.61443555,0.03029668,0.20188709
0.7324311,0.22755983,0.62063825,0.45689118,0.2689454,0.3154388,0.48953748,0.60958266,0.2538029,0.24927539,0.28674594
0.537844,0.86384064,0.5367313,0.3837918,0.22425485,0.28838617,0.42919645,0.7704682,0.653778,0.16073027,0.19569865
0.41791916,0.26776096,0.6227091,0.41401404,0.35193616,0.4073839,0.42448205,0.8808971,0.66637206,0.50740767,0.19533247
0.6565944,0.6333351,0.5981111,0.5773064,0.46550924,0.5416467,0.30995697,0.51245886,0.65979993,0.29384857,0.38330624
0.59119695,0.65050316,0.5134718,0.29711384,0.2624091,0.27843237,0.35538504,0.7735651,0.5976933,0.24205291,0.09595293
0.84237486,0.7054047,0.8341791,0.5717926,0.6828194,0.6822035,0.47015586,0.6080639,0.77625483,0.1809129,0.54526794
0.5692237,0.7900646,0.39782447,0.33882254,0.16214025,0.2469764,0.26607937,0.7571703,0.60532385,0.25153694,0.040321898
0.58320206,0.79710424,0.76612777,0.52847606,0.39704627,0.4549267,0.4681927,0.701806,0.71906304,0.09575188,0.37227067
0.20624864,0.1214745,0.85895413,0.11620656,0.18209182,0.0,0.05287599,0.59401864,0.042100184,0.41590643,0.0028247982
0.16170628,0.70420235,0.68099254,0.33530176,0.36889327,0.31805962,0.2651499,0.46344167,0.4967935,0.055830333,0.16550568
0.3224386,0.38358304,0.4299,0.5035408,0.29696545,0.43924558,0.53739065,0.8822886,0.636318,0.54513764,0.26780808
0.3730359,0.10351977,0.6621953,0.40942305,0.25964415,0.3359433,0.15190348,0.6487043,0.47584158,0.7587354,0.077952534
0.66211754,0.7917871,0.46766764,0.35180694,0.26466858,0.28054377,0.31901824,0.6910111,0.6076455,0.19402623,0.14320046
0.67910206,0.6549922,0.58260006,0.7256489,0.43795222,0.59925747,0.8559739,0.76175684,0.60852677,0.26038456,0.72175556
0.5630109,0.5244245,0.8652244,0.5138885,0.45344168,0.47357175,0.49934596,0.7373244,0.62678266,0.090501636,0.3925871
0.15064374,0.23580462,0.8837154,0.3000423,0.24675822,0.20381999,0.12245759,0.682,0.41648597,0.2950588,0.076854825
0.21187653,0.24750113,0.90272146,0.24700832,0.25188226,0.17464474,0.16283627,0.6495113,0.3195166,0.11159618,0.12170625
0.48114663,0.5030475,0.8589348,0.44576922,0.348602,0.3808695,0.37997776,0.79847497,0.6322616,0.096884206,0.23236682
0.84702766,0.69706017,0.7846814,0.52248365,0.5516335,0.5308295,0.34259704,0.649575,0.7449417,0.18244378,0.38021144
0.7263628,0.7584798,0.805595,0.50287294,0.4028871,0.43831453,0.4041193,0.72537875,0.729758,0.09782706,0.31580806
0.7138978,0.32314515,0.43288195,0.44778314,0.31124157,0.36966342,0.5900237,0.718918,0.37466156,0.3393885,0.3506943
0.8323733,0.816654,0.23696485,0.32405627,0.21384655,0.27928543,0.31759343,0.7950541,0.6081496,0.37834248,0.120432824
0.70172435,0.7513611,0.6010308,0.5779252,0.40987605,0.49384117,0.41263875,0.62520355,0.66930896,0.19801939,0.425291
0.7999905,0.78859246,0.56116366,0.36324483,0.30265737,0.3187878,0.3110024,0.7451397,0.62418836,0.16654061,0.14110513
0.55151427,0.4548639,0.5696817,0.6088176,0.35707167,0.4868201,0.7769451,0.85293895,0.5541205,0.33325237,0.5160828
0.1665373,0.2467322,0.9706899,0.312958,0.24645315,0.2004185,0.15672629,0.7387261,0.43822396,0.28047103,0.10028654
0.08912719,0.40696114,0.85908,0.16568004,0.40720242,0.20842059,0.102634765,0.5615439,0.42992884,0.17306021,0.09574875
0.71168166,0.7179442,0.7333109,0.71074605,0.49025264,0.5739678,0.60164815,0.6546316,0.6679641,0.14731182,0.57339865
0.84738356,0.52903473,0.63552266,0.59566605,0.46837637,0.52106833,0.54410565,0.61353475,0.53366107,0.2256915,0.48676786
0.58771,0.37205133,0.53753024,0.46416858,0.310018,0.3681857,0.6328682,0.8059478,0.4471531,0.33334103,0.32898
0.69834363,0.6858275,0.7942613,0.47564527,0.63484293,0.5766027,0.26999202,0.5450475,0.77317005,0.21941966,0.38799593
0.807503,0.699996,0.60514396,0.57072383,0.4245757,0.46745938,0.45461917,0.6517425,0.6214657,0.21642768,0.4215981
0.8179413,0.732312,0.48285037,0.3185017,0.2596797,0.28073806,0.12351008,0.6842619,0.5981292,0.25394332,0.035024483
0.41856164,0.65011674,0.7467565,0.28316236,0.5456901,0.37794015,0.23790382,0.4524788,0.5633703,0.10838273,0.23543663
0.18231453,0.2468411,0.8986311,0.2923591,0.270427,0.22829433,0.1991851,0.69542545,0.42274737,0.18872432,0.121451706
0.32127672,0.21648243,0.84189534,0.30748752,0.2573948,0.23015694,0.24798341,0.6610718,0.3202661,0.16712289,0.15849802
0.79994416,0.67332757,0.81960326,0.7334933,0.5560335,0.67523336,0.59306735,0.64150006,0.6837965,0.1600419,0.64489365
0.19645159,0.2782216,0.5100088,0.5509963,0.37304002,0.5235261,0.20525426,0.88017935,0.83940583,0.92260385,0.1902982
0.7232197,0.6868966,0.78148496,0.52736926,0.52679116,0.5135125,0.37830147,0.6290807,0.72623444,0.14978161,0.37382773
0.11639413,0.34282246,0.7612685,0.35907465,0.3078859,0.32609373,0.23410372,0.7093389,0.5426679,0.26886135,0.1134599
0.6447522,0.70139056,0.7505933,0.4946708,0.6760385,0.6350825,0.37933764,0.4089715,0.70272815,0.25820288,0.42754295
0.62268025,0.7183706,0.83050483,0.41819966,0.48288605,0.41944435,0.30670363,0.6229053,0.67768985,0.09573589,0.33484522
0.1299292,0.42361823,0.7909513,0.3112291,0.37326938,0.320175,0.25810155,0.6863084,0.55333227,0.1705814,0.17039654
0.52886003,0.836712,0.5497204,0.57007515,0.3401003,0.46062422,0.60638857,0.6886238,0.656835,0.11860719,0.46814755
0.77100337,0.24263704,0.47725052,0.39379054,0.32021016,0.36847922,0.56789255,0.73908275,0.42554915,0.4200732,0.27751118
0.39396462,0.77307755,0.7039283,0.31961697,0.33695674,0.28071627,0.2673248,0.57593304,0.60232157,0.08922003,0.15174398
0.09537252,0.36955175,0.7330952,0.42745826,0.33364996,0.36714637,0.14549476,0.6678157,0.5812228,0.32576185,0.12550122
0.15193184,0.40356022,0.84095705,0.18885897,0.366758,0.21430048,0.1638916,0.57226604,0.4146097,0.059686046,0.11960223
0.88377404,0.1374945,0.51041347,0.38960555,0.2240668,0.26578367,0.5385772,0.6838451,0.23872492,0.64157945,0.21388485
0.4741267,0.11611976,0.7856574,0.3547178,0.13436192,0.14792243,0.1330929,0.54621977,0.14066148,0.17012243,0.049968
0.3240266,0.7173296,0.7717392,0.34706798,0.34267056,0.30765885,0.32406083,0.68482745,0.6454202,0.04509544,0.1835773
0.52328885,0.3620831,0.7511068,0.43030232,0.34828147,0.38660562,0.45012668,0.823603,0.59974426,0.24190244,0.25419053
0.7489672,0.7362522,0.82170224,0.43914184,0.7450618,0.6236912,0.3402664,0.47268528,0.75645053,0.2962876,0.40309396
0.6366235,0.24931479,0.655,0.39400655,0.2890956,0.30450326,0.4344443,0.6781788,0.36466926,0.23419538,0.20424716
0.58248186,0.4362153,0.90656596,0.4405355,0.34068072,0.33584988,0.31225768,0.7291486,0.528385,0.08237341,0.22291993
0.8248504,0.7091399,0.8704025,0.6721339,0.63712424,0.67686427,0.4710555,0.62292063,0.78390354,0.17521241,0.57022
0.73972577,0.30385944,0.5327995,0.3175068,0.25143716,0.28141356,0.25378907,0.647811,0.35752657,0.22070318,0.07986267
0.7970608,0.72743547,0.41740954,0.30975872,0.29132447,0.29419154,0.15845346,0.69361174,0.6120256,0.28273228,0.07576063
0.5723216,0.6861818,0.63869494,0.38608047,0.4433726,0.4099794,0.1930713,0.5071237,0.6346452,0.22034344,0.21792595
0.57586604,0.8159234,0.5154821,0.5735717,0.31625783,0.43652222,0.66548353,0.7418885,0.638012,0.16830488,0.46411172
0.69407606,0.5947259,0.8238851,0.5431093,0.4541268,0.4871557,0.42925808,0.69562936,0.66743416,0.108451426,0.3771392
0.20653376,0.41754735,0.18138297,0.5046267,0.3081637,0.45309645,0.43800598,0.8644032,0.713769,0.6704682,0.20402317
0.59324706,0.2809714,0.3347454,0.25502178,0.26573694,0.2644722,0.24206404,0.63606524,0.37954763,0.34895355,0.064401105
0.65816784,0.76648754,0.41716158,0.35748374,0.20691907,0.26387286,0.22316541,0.6576332,0.5731914,0.23749763,0.07153544
0.44216973,0.5399965,0.7911066,0.41856235,0.36911637,0.36741716,0.41360193,0.7094899,0.57743204,0.060446326,0.25558642
0.84453565,0.79855376,0.7949436,0.8487756,0.6954893,0.7964695,0.6245043,0.5805115,0.8410222,0.24694976,0.7486928
0.12614273,0.41723773,0.839038,0.29545552,0.37233642,0.3137734,0.21714072,0.7042379,0.5818417,0.16683076,0.15603626
0.33161923,0.2424173,0.7918787,0.43771017,0.29057825,0.34111658,0.30064148,0.76334244,0.5651184,0.3930339,0.15100256
0.3643541,0.8193794,0.6051252,0.46776223,0.2989156,0.37628597,0.4987188,0.67539567,0.61344457,0.07891072,0.31874737
0.4047773,0.25556445,0.65213877,0.45940447,0.25796056,0.35626018,0.4268185,0.7801942,0.49406463,0.41163385,0.18264799
0.6423322,0.7003165,0.69278324,0.4786639,0.3888209,0.4363802,0.5690877,0.8067105,0.69688725,0.1639376,0.34916312
0.5800657,0.28005037,0.75692046,0.39197117,0.29406852,0.31903827,0.350932,0.72301227,0.4593765,0.16330793,0.17343484
0.6871686,0.6318526,0.65422547,0.63187563,0.3789343,0.49574074,0.655433,0.747731,0.59404546,0.16038992,0.5258599
0.5461083,0.42589283,0.74685764,0.4923935,0.35064328,0.41699177,0.54736817,0.8076549,0.5809539,0.22305626,0.31888306
0.8146253,0.6950451,0.7105885,0.3505345,0.37546545,0.3336766,0.266003,0.73030216,0.6321165,0.13147299,0.1681746
0.4354607,0.6999464,0.6688334,0.24617709,0.49315947,0.34205455,0.1657071,0.41395324,0.5588678,0.20797816,0.14858489
0.373869,0.7045482,0.61877626,0.52946013,0.30809927,0.40462688,0.57848907,0.7142302,0.5953212,0.09518959,0.3748134
0.103675425,0.3149142,0.645999,0.42279345,0.35887533,0.41290063,0.23707618,0.7860521,0.6998133,0.49935657,0.16468196
0.5494116,0.3931274,0.3991711,0.29302084,0.2711725,0.29386073,0.36225748,0.7227054,0.48603028,0.3473327,0.085687354
0.641476,0.62339234,0.819429,0.38241214,0.3299057,0.32795653,0.30580115,0.76283336,0.60442764,0.072790176,0.17345318
0.65340036,0.104870535,0.567423,0.3794744,0.2223993,0.29693103,0.3109171,0.5813752,0.30079272,0.5850326,0.10130423
0.8684737,0.70963913,0.8189693,0.37216136,0.4623484,0.39041668,0.23633383,0.72526073,0.70251065,0.13807926,0.21874104
