rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,actual
0.7628445,0.08468649,0.79958355,0.8417635,0.821755,0.8103986,0.75103915,0.1712817,0.012459233,0.019782826,0.7690684,0.7841485,0.60983723,0.77308017,0.79264927,0.09681399,0.78765774,0.7505085,0.8776332,0.17476088,0.42988637
0.031092644,0.53025144,0.087275356,0.18067053,0.14487328,0.1607794,0.18337943,0.9584733,0.55575407,0.73391306,0.022087164,0.08002728,0.2403048,0.13361074,0.04553154,0.69025,0.031090051,0.036319807,0.204114,0.38758785,0.6818194
0.07523498,0.64043593,0.09476951,0.21147744,0.13145173,0.22439435,0.39256987,0.9270148,0.58332795,0.71473444,0.08062627,0.12295108,0.47211388,0.2156141,0.123728015,0.5428543,0.10063636,0.24561174,0.22489393,0.38982117,1.0
0.34660274,0.14476916,0.44751883,0.5277091,0.516906,0.5167669,0.37373215,0.5992861,0.13754007,0.36350992,0.35098135,0.4373011,0.61081785,0.2117237,0.23871171,0.26739872,0.31181535,0.33546042,0.49563536,0.06565231,0.53650934
0.7098026,0.11877838,0.76003903,0.79356587,0.74203056,0.74541545,0.75015783,0.3132848,0.046247758,0.084393576,0.724563,0.7305501,0.7021104,0.6714778,0.69978666,0.16292195,0.72359633,0.7035564,0.7940727,0.12997109,0.49649405
0.10227147,0.8195667,0.063609034,0.061975926,0.052144192,0.070308015,0.14861177,0.9604263,0.8681509,0.9211359,0.035799794,0.026574517,0.08608256,0.31358135,0.15898225,0.86355,0.10917035,0.07630816,0.09449815,0.8092295,0.81739014
0.3632239,0.2700791,0.4426875,0.5682088,0.43876454,0.4953115,0.5660422,0.66814375,0.2472392,0.4528268,0.4547911,0.43805045,0.8602926,0.35846305,0.39793423,0.37671652,0.37809637,0.4467305,0.4977154,0.17915219,0.459238
0.13871068,0.2637812,0.27937225,0.3741963,0.3117584,0.36715224,0.3402263,0.8677861,0.2788685,0.58918035,0.1703563,0.27057716,0.64629966,0.14391844,0.0504378,0.40916964,0.102210015,0.18639793,0.3484925,0.19741106,0.617162
0.027578562,0.51436704,0.09959637,0.19122174,0.14824906,0.18312374,0.2100696,0.9487313,0.5073109,0.7115374,0.018497787,0.086233765,0.2877386,0.119554624,0.0648193,0.6464147,0.03222239,0.061702475,0.19940263,0.3714344,0.60026383
0.11622992,0.3726912,0.21927384,0.29967743,0.24611504,0.30449483,0.31744123,0.90320003,0.3489187,0.6424052,0.1286512,0.18816337,0.555919,0.172116,0.08463196,0.51543283,0.12186837,0.18336074,0.31446615,0.2569852,0.52997065
0.11876336,0.3217235,0.2534207,0.34731334,0.27683473,0.337502,0.26985213,0.84301,0.29443365,0.5306804,0.17929485,0.26259565,0.57104266,0.06481512,0.015909031,0.414036,0.07270548,0.13775171,0.28423822,0.17940688,0.62588483
0.33478177,0.20353425,0.4291952,0.5232138,0.47515142,0.49599212,0.52681005,0.58282673,0.120169096,0.32226765,0.35295752,0.42345563,0.5684407,0.32701844,0.31990546,0.21537554,0.3391138,0.37481403,0.5334698,0.11094087,0.40313324
0.05087152,0.48231888,0.13114482,0.22140619,0.16820195,0.22611311,0.274729,0.97623813,0.49394184,0.7160529,0.059160255,0.10393376,0.4535826,0.1702648,0.06203542,0.58810425,0.049824357,0.118806794,0.25671467,0.33541417,0.63352615
0.25117278,0.17206044,0.38170096,0.4891423,0.43749493,0.46250737,0.4042715,0.70798564,0.15876833,0.42755955,0.27078724,0.36606282,0.61303943,0.19129635,0.13508847,0.36761877,0.19999596,0.2565477,0.446338,0.12085539,0.4888761
0.04441312,0.595105,0.07623361,0.13911581,0.11250645,0.1366347,0.18513392,0.94081986,0.6515786,0.7743218,0.0250552,0.051086746,0.21023923,0.19725053,0.10019416,0.72400033,0.060795963,0.07896893,0.19232279,0.48831773,0.56586826
0.1018545,0.51788276,0.1375849,0.2649384,0.23375684,0.26079458,0.371705,0.819822,0.44314015,0.5266319,0.16923612,0.16752765,0.37070873,0.14517342,0.20324722,0.5050257,0.11906743,0.19648011,0.20814417,0.26769757,0.56023586
0.08684859,0.8251109,0.029926237,0.09266436,0.07769716,0.11454368,0.31513274,0.9280662,0.7554154,0.86299205,0.019488953,0.024786195,0.25082964,0.28460842,0.18712959,0.7799644,0.14779988,0.19192599,0.14915751,0.65044034,0.77498496
0.071828336,0.8240969,0.022048455,0.09690511,0.06541725,0.10909797,0.2787301,0.9506649,0.76829714,0.8235255,0.017068326,0.031487647,0.18633452,0.2507282,0.18274292,0.75985235,0.1135847,0.1521792,0.12580231,0.62558854,0.9771873
0.08333439,0.38638598,0.16287272,0.26998344,0.20147237,0.2608538,0.25106803,0.8992198,0.38647735,0.65233105,0.09328679,0.15451655,0.44126806,0.09347977,0.08647115,0.49014547,0.060024917,0.14247139,0.25834605,0.23466504,0.5838974
0.29267395,0.1422005,0.41724837,0.56163853,0.49393412,0.5231254,0.44931737,0.6232253,0.08675178,0.3011339,0.3436461,0.41828775,0.5724663,0.248958,0.25529817,0.3111082,0.27908167,0.32238007,0.48176697,0.00275743,0.5915828
0.08780208,0.85524535,0.038160305,0.0538224,0.027351558,0.022522092,0.15672795,0.9397615,0.9204684,0.9406374,0.009794794,0.018829005,0.09629841,0.2931474,0.15623003,0.96781063,0.1317488,0.060300708,0.09860505,0.863461,0.6863051
0.20494714,0.20227394,0.33412638,0.43361026,0.37497663,0.43074504,0.3807677,0.7483601,0.21030805,0.45806724,0.223701,0.32046014,0.5617492,0.17679213,0.09156332,0.32054985,0.16134554,0.21475585,0.41344538,0.14303517,0.5309824
0.095788926,0.8201262,0.04003341,0.06970447,0.05120317,0.054659307,0.07278034,0.9509478,0.889341,0.9443134,0.021341868,0.017644204,0.066606715,0.2280985,0.16472945,0.9133465,0.12857875,0.08250503,0.1001336,0.80212903,0.80107766
0.25547993,0.2660855,0.35801342,0.46337295,0.39200544,0.44257674,0.3747474,0.7576487,0.230589,0.506082,0.28855392,0.35876024,0.7269984,0.17333986,0.12839663,0.41860092,0.19640777,0.27437812,0.4088708,0.14199656,0.6456095
0.19986069,0.1875258,0.32109296,0.40075883,0.35206652,0.41000563,0.35913998,0.69422394,0.27332106,0.37084776,0.2467404,0.2970779,0.4244024,0.25856727,0.17585358,0.3023574,0.20528272,0.19008799,0.38246578,0.1422047,0.4430312
0.034347028,0.4780691,0.12023823,0.21466969,0.17103907,0.21044233,0.2249487,0.94039357,0.47399718,0.6860313,0.03259494,0.103873536,0.33784786,0.11964972,0.054892562,0.5846486,0.02632457,0.07815479,0.22050521,0.3196134,0.66511935
0.47906327,0.17351526,0.5313135,0.6903749,0.5836004,0.5865014,0.66231155,0.54594946,0.080863185,0.31976473,0.51069903,0.52417636,0.7021435,0.46016884,0.5437762,0.2927309,0.5144161,0.54192835,0.6281191,0.12218958,0.46905336
0.063593656,0.5262048,0.0999957,0.21329775,0.1862465,0.1991978,0.2189891,0.9031765,0.44847542,0.6717156,0.060339786,0.13038668,0.37172925,0.049577966,0.06467488,0.5524328,0.04374191,0.06588052,0.16849212,0.3177501,0.7893727
0.06304231,0.48792726,0.12149352,0.20971584,0.19057705,0.2020553,0.2576562,0.9549202,0.4680934,0.70948136,0.062314115,0.12015312,0.44289792,0.14795823,0.08661535,0.61231786,0.06365174,0.07910383,0.23169366,0.3593676,0.64925367
0.03637123,0.48929974,0.09572229,0.20089671,0.14854495,0.18791842,0.21192257,0.96592224,0.49731886,0.7195411,0.028464273,0.09562763,0.3215139,0.10628648,0.048120707,0.638707,0.030082077,0.05423446,0.20979363,0.34695143,0.66005385
0.2458356,0.12031157,0.38310227,0.48932114,0.43777436,0.48224747,0.41415647,0.67808974,0.15433303,0.3841856,0.27981582,0.38420305,0.59461504,0.2252795,0.12469686,0.29132244,0.21151915,0.23558725,0.44526735,0.08943063,0.42699546
0.03721267,0.48508978,0.10400331,0.20994632,0.14761208,0.194467,0.23544998,0.9562129,0.5119424,0.7327176,0.025109738,0.08055864,0.3425783,0.14916013,0.036650844,0.62452644,0.019633085,0.089911014,0.23382998,0.35386044,0.66605365
0.5232793,0.18481334,0.5837188,0.69688094,0.6025764,0.62100506,0.6732743,0.47415292,0.09660759,0.26561415,0.5800159,0.5690561,0.73620653,0.5138233,0.5827493,0.20769855,0.5593132,0.54351753,0.65101075,0.16137958,0.48220396
0.04642254,0.4106395,0.15602703,0.25539643,0.18237431,0.25063813,0.30201727,0.9379831,0.45326465,0.64746237,0.0680119,0.13138607,0.40542218,0.18635587,0.027184725,0.5402184,0.04312116,0.09932971,0.26821628,0.30534,0.60718876
0.39393038,0.10805012,0.5020126,0.5854105,0.5359701,0.5711681,0.51574016,0.5462682,0.09334717,0.30008096,0.40449977,0.46817514,0.6197134,0.32142007,0.28259787,0.19151044,0.3652899,0.38578135,0.56478083,0.037739635,0.53218347
0.24966925,0.20702639,0.36313313,0.46201304,0.408028,0.43042433,0.37123847,0.7399942,0.19294131,0.46300834,0.25273472,0.3410373,0.5878349,0.15607004,0.13200417,0.34752887,0.20120308,0.25100237,0.43034673,0.100654006,0.52467483
0.3089761,0.22285506,0.39094612,0.510136,0.44679117,0.46368596,0.45022368,0.6840487,0.16583708,0.50200564,0.31670648,0.35355845,0.58850765,0.2587573,0.2514489,0.23940322,0.30983207,0.35737246,0.4943217,0.13273317,0.39393678
0.20193177,0.25420788,0.32062265,0.44293433,0.35758853,0.41474432,0.42846447,0.82128215,0.25138012,0.5220343,0.25680423,0.31003654,0.6821799,0.22569816,0.16598716,0.3595922,0.16965461,0.25566864,0.3921889,0.16700488,0.5548313
0.029088706,0.42178994,0.13782589,0.238486,0.18203208,0.21955411,0.28949386,0.9637991,0.45554143,0.6481429,0.055258863,0.12571976,0.41821414,0.15787055,0.030812114,0.5060119,0.018835813,0.047968745,0.23936015,0.3254047,0.6802997
0.2959525,0.1543623,0.4176877,0.5213297,0.47525194,0.5083586,0.44282958,0.6131713,0.110013954,0.37109774,0.33479235,0.41797206,0.6351803,0.23707037,0.22439829,0.2877965,0.2447407,0.28621727,0.46689335,0.108493865,0.4747061
0.07788354,0.37232843,0.1841712,0.28811628,0.2228279,0.28222117,0.3265205,0.9348633,0.38538644,0.6464393,0.09104826,0.1673471,0.5057215,0.13704015,0.035188682,0.50133294,0.052180737,0.14699118,0.29565844,0.25980574,0.6304563
0.4323364,0.12156589,0.5205777,0.6032035,0.5860566,0.5963211,0.50879616,0.45575377,0.061608605,0.2512913,0.45681426,0.52665913,0.59813803,0.34009916,0.38088986,0.24450263,0.38619718,0.41465598,0.5824059,0.07668114,0.45471647
0.27787107,0.18349004,0.3808487,0.5145681,0.45152304,0.48142743,0.48660785,0.6504328,0.12049513,0.36759925,0.33187738,0.3905578,0.63734,0.24918173,0.27370456,0.3659248,0.23913327,0.2815712,0.4487513,0.095838904,0.52660644
0.016139627,0.5507356,0.08672102,0.16569605,0.11728704,0.15697621,0.20477477,0.9643733,0.58529866,0.7314301,0.022664696,0.07289931,0.23660469,0.17471604,0.057127856,0.6732085,0.01945299,0.046706498,0.18489039,0.43716103,0.62503135
0.679727,0.13871028,0.72016835,0.7643368,0.7430416,0.72588396,0.58702993,0.23324841,0.079332925,0.15301877,0.6870675,0.70901686,0.6268291,0.5473706,0.65123427,0.1726393,0.692588,0.64224786,0.7783895,0.16386026,0.48803163
0.18638918,0.40172622,0.24190989,0.35585552,0.30215988,0.34275874,0.38089335,0.8087972,0.31714827,0.5410917,0.20008424,0.25481063,0.6071516,0.14462383,0.10287627,0.4128696,0.14167115,0.21714611,0.31106755,0.19073725,0.75995487
0.1063185,0.31950632,0.22207874,0.3261546,0.2730541,0.31164166,0.32332042,0.92366797,0.34877807,0.5937328,0.12529057,0.20420831,0.514632,0.15025376,0.037602328,0.4479731,0.061964333,0.13711666,0.32563126,0.23084134,0.59480023
0.11938998,0.4296787,0.19449833,0.29491496,0.25388074,0.2944338,0.26451543,0.82974684,0.3388105,0.5472376,0.16036204,0.22349255,0.4963003,0.042275712,0.014011972,0.47556478,0.056467265,0.13176169,0.22097147,0.21420991,0.7124259
0.27215695,0.19506422,0.38822046,0.51945245,0.43421674,0.48029876,0.509051,0.71457636,0.15273663,0.41335726,0.32411304,0.37521145,0.7072552,0.28370714,0.24511465,0.35342434,0.2406303,0.29962748,0.44731608,0.14454508,0.44245484
0.018493593,0.5447919,0.08965388,0.18002987,0.12773249,0.17465699,0.25425112,0.95653576,0.56374156,0.7474642,0.032897405,0.06971184,0.28181836,0.20049493,0.058188125,0.6624026,0.026598424,0.06929703,0.20979601,0.42544448,0.77070427
0.25822932,0.24637163,0.32838207,0.47108608,0.38531262,0.4332326,0.5331801,0.72550535,0.20965791,0.40730017,0.28911754,0.31843558,0.5582457,0.28688967,0.23065248,0.31808427,0.2313892,0.27485228,0.44572416,0.15215373,0.6610817
0.19280952,0.22051972,0.3195433,0.41734663,0.3623162,0.40869844,0.33952692,0.7134456,0.19053638,0.4436896,0.21908888,0.30270833,0.5147441,0.15732615,0.15308967,0.33933678,0.17703795,0.21754898,0.3963103,0.10645461,0.48921072
0.18835813,0.25790712,0.29588634,0.41677138,0.34598303,0.3863962,0.43855304,0.82316434,0.22713974,0.5340708,0.23113757,0.28077722,0.64776343,0.20496409,0.18015823,0.38261557,0.17319512,0.24139632,0.3960196,0.15982962,0.52366894
0.21441907,0.19480655,0.34203348,0.44410723,0.39016327,0.426979,0.35349107,0.7263177,0.19149187,0.45303273,0.2276147,0.32772964,0.5487843,0.13406704,0.126513,0.34745443,0.17936558,0.22963925,0.40592033,0.09639537,0.51836765
0.20332551,0.26035607,0.31408682,0.4177952,0.3754476,0.39729172,0.31059772,0.73286194,0.18502438,0.49168092,0.24132717,0.34112868,0.67620516,0.064253554,0.046059564,0.4025567,0.12685946,0.19489305,0.3179027,0.12317562,0.69415694
0.41958034,0.08986799,0.5264129,0.6319649,0.58185744,0.62572837,0.5358519,0.4709595,0.05695831,0.24332073,0.44724426,0.50919294,0.6082961,0.3795573,0.35364035,0.11178547,0.39843044,0.43740284,0.5863456,0.06188464,0.4780711
0.08507827,0.43850565,0.14808936,0.26001582,0.20690098,0.25080115,0.32145727,0.92083734,0.4579423,0.678553,0.08679255,0.12846749,0.43138242,0.15319248,0.09261186,0.5789719,0.08147013,0.16086866,0.29487026,0.2892015,0.6216199
0.15298516,0.27268213,0.25498408,0.3689813,0.32672173,0.36343044,0.27765307,0.7535262,0.21886751,0.4787338,0.19028479,0.28677905,0.55578464,0.06591995,0.030406848,0.4197269,0.06870741,0.1377754,0.27095708,0.107883155,0.7130094
0.062405497,0.60055166,0.085121274,0.17069109,0.14117461,0.15649235,0.14096281,0.9429646,0.6042984,0.78848654,0.03435515,0.07152433,0.23594043,0.13015576,0.08031649,0.710252,0.053034276,0.08711693,0.20145753,0.41486955,0.777292
0.08212772,0.37904182,0.18983668,0.2753839,0.22203942,0.27563784,0.2589662,0.9171897,0.3637419,0.6507453,0.081677906,0.16383356,0.48668966,0.09139337,0.0425736,0.5107343,0.062308908,0.12292142,0.27275196,0.24564826,0.58046234
0.23227105,0.20655009,0.36232236,0.45612615,0.40744478,0.46344516,0.37791133,0.7016674,0.17640057,0.39850974,0.27837482,0.36846426,0.60508776,0.14819433,0.08484625,0.32723936,0.16637918,0.24603643,0.39639655,0.09175348,0.5897081
0.27880305,0.16064084,0.3991051,0.5230171,0.4585892,0.4739437,0.43006954,0.6425414,0.10651774,0.38933265,0.31010735,0.39364174,0.5911177,0.22845517,0.25010544,0.26701763,0.26794901,0.29823053,0.4900269,0.08161193,0.46264184
0.1333265,0.30231348,0.26106298,0.34703776,0.30001292,0.33731067,0.2967006,0.88820606,0.31466416,0.58827573,0.15028608,0.23780404,0.5764989,0.13526393,0.044804536,0.4283737,0.092900366,0.16285925,0.34233624,0.19605523,0.5904266
0.2975512,0.26666015,0.38792303,0.48254317,0.4162898,0.43679738,0.39564347,0.76935506,0.25003684,0.53611225,0.32648456,0.3752872,0.7420955,0.19649182,0.21301219,0.36367217,0.27149722,0.33373946,0.45327094,0.14212817,0.5386392
0.6216267,0.10603924,0.677493,0.7658348,0.7215639,0.7268144,0.6821543,0.2986722,0.015571609,0.1293424,0.6176441,0.66544884,0.63460046,0.60546035,0.63671064,0.09908206,0.6139085,0.6067217,0.7451712,0.16473079,0.37597612
0.06784168,0.42183313,0.15535828,0.24811494,0.19746968,0.25212032,0.28275466,0.9358523,0.43884146,0.6717648,0.067670085,0.14057204,0.44104266,0.13382675,0.0504708,0.52123106,0.0457412,0.113828614,0.2624752,0.29368484,0.6304081
0.075099945,0.57190853,0.10032958,0.18770179,0.17910427,0.1847279,0.17264426,0.9014673,0.47901648,0.74085325,0.05962143,0.12119685,0.36008346,0.0,0.06537582,0.6441294,0.040979594,0.119260356,0.13866977,0.34341115,0.7508864
0.35364306,0.082819924,0.49546975,0.5641911,0.5096183,0.55397713,0.4488327,0.5193602,0.13281235,0.23967916,0.39255783,0.48437062,0.5748413,0.2995435,0.28762934,0.22507474,0.36961553,0.32734394,0.53618646,0.074516535,0.33014345
0.7513049,0.081879705,0.7954516,0.87232095,0.811836,0.8385711,0.7430171,0.1565566,0.0048422962,0.018621564,0.778598,0.7845634,0.70922893,0.698322,0.74989444,0.20708093,0.7599783,0.7295614,0.8245436,0.16829097,0.4549276
0.08472237,0.35121617,0.17055225,0.2672854,0.20446108,0.25946367,0.27423775,0.8889196,0.37737352,0.60287255,0.09234739,0.1582909,0.3764845,0.17808841,0.08845926,0.4532524,0.054353237,0.09622693,0.27348232,0.2524628,0.5177311
0.23797408,0.23842224,0.3453948,0.45937192,0.38137108,0.45827103,0.38674253,0.75041753,0.21662492,0.5121168,0.28449106,0.37022266,0.7499776,0.19799663,0.1180867,0.4146539,0.20038679,0.28837907,0.3865605,0.13250601,0.7340389
0.24883091,0.28539148,0.3514889,0.45654202,0.37338287,0.43573108,0.40253747,0.7923368,0.2649975,0.53434056,0.2961604,0.3505514,0.7752329,0.22493033,0.16317636,0.42090183,0.2023305,0.29118598,0.39918882,0.1762169,0.61991674
0.020192057,0.61044604,0.07074416,0.14298284,0.10065775,0.13659678,0.20652166,0.9506457,0.6387853,0.75814205,0.01523941,0.060023554,0.19408472,0.19431321,0.09110131,0.7384517,0.041193545,0.05204776,0.16876167,0.50854766,0.62870383
0.08881432,0.9471764,0.028249178,0.019765764,0.00034342706,0.0,0.1680294,0.94549626,0.9834499,0.9767791,0.023334295,0.003304381,0.0,0.33064663,0.2322101,0.94868374,0.16414273,0.043394774,0.053857367,1.0000001,0.8585428
0.30775028,0.12619235,0.43021944,0.52829164,0.48260647,0.5286129,0.41061485,0.598061,0.12030616,0.37076885,0.3265625,0.43422446,0.63302344,0.21202229,0.16034508,0.35749558,0.25670835,0.2853335,0.4681915,0.09026861,0.56160593
0.3206067,0.11052017,0.43946224,0.55978507,0.48746747,0.5102031,0.47468483,0.61184347,0.11117723,0.30790398,0.33685338,0.41336572,0.5649188,0.26638335,0.23077273,0.284148,0.3066143,0.31059813,0.5262409,0.029975057,0.47333908
0.097658545,0.2899155,0.2050674,0.3113631,0.26170838,0.2961822,0.2973539,0.865896,0.27374268,0.5657035,0.10997433,0.18780798,0.4820408,0.11434917,0.07560349,0.37825972,0.055998415,0.11724393,0.30091694,0.17702019,0.53657216
0.23390335,0.1530661,0.37722877,0.46624213,0.41765282,0.46749163,0.38540745,0.71327347,0.1891599,0.42788684,0.2622299,0.35704893,0.5939515,0.19353633,0.09149917,0.3210444,0.18767428,0.24734138,0.436976,0.11976272,0.45403087
0.27189505,0.1850865,0.3895989,0.50424993,0.43887085,0.474685,0.4874447,0.70019525,0.14054611,0.40026885,0.2984843,0.3707652,0.6227133,0.25621903,0.20765537,0.27118936,0.22290781,0.26809418,0.45441294,0.14209569,0.41359597
0.25283045,0.1920186,0.37061572,0.46509317,0.4485188,0.4597152,0.35754102,0.7088585,0.18193322,0.43564135,0.27464795,0.35712898,0.58367205,0.16684951,0.15980917,0.26324216,0.20332453,0.2872575,0.45030203,0.0678581,0.5529143
0.1365793,0.25812507,0.2664284,0.34475815,0.31192547,0.36317492,0.28405002,0.7627651,0.26038414,0.44641316,0.17543903,0.26336974,0.4270396,0.106019095,0.04689701,0.35666743,0.06952879,0.14525048,0.30806705,0.15085524,0.5060902
0.1623914,0.27964932,0.28169373,0.38549083,0.3230747,0.37507007,0.3068918,0.75530875,0.23978207,0.50767505,0.19404572,0.29296792,0.588153,0.09293549,0.10395462,0.39973542,0.122125536,0.17602845,0.30882454,0.12209624,0.6649643
0.09585324,0.37527528,0.20099708,0.29410478,0.24143118,0.28593835,0.31956637,0.92031014,0.3738441,0.6242509,0.1143054,0.17459957,0.5180691,0.1445591,0.06364785,0.47865877,0.08078945,0.12884553,0.30063188,0.24206877,0.60249525
0.062585026,0.71796465,0.041709375,0.10158455,0.0946108,0.085379496,0.2302235,0.9375694,0.72366154,0.82874393,0.021069579,0.04557057,0.2407648,0.24612914,0.16961324,0.8915806,0.14678466,0.08953254,0.14861752,0.65577245,0.7729485
0.35367477,0.1636672,0.4639964,0.5379952,0.497157,0.5293034,0.40244567,0.5897964,0.15145805,0.34099883,0.36113253,0.44695714,0.58774525,0.21380974,0.2314772,0.298281,0.31935224,0.34617704,0.50536525,0.065838456,0.5042245
0.029538572,0.515424,0.10440706,0.19535278,0.14232935,0.18876106,0.26392633,0.96921235,0.5473073,0.7112451,0.03190554,0.08588655,0.33050495,0.17495726,0.045199163,0.6106639,0.025648773,0.085265934,0.22038446,0.3741303,0.7129614
0.07485011,0.33809987,0.19931948,0.28585637,0.23119375,0.28504047,0.31826484,0.90210533,0.3701726,0.59539163,0.097149946,0.1797141,0.45469153,0.17256258,0.029382154,0.414779,0.042650998,0.09249312,0.28401828,0.2685789,0.5202326
0.090732485,0.69684786,0.07752082,0.12801647,0.103793055,0.12870352,0.21590352,0.93935895,0.68382,0.85732365,0.04643584,0.05991083,0.3167168,0.22608514,0.15258795,0.77361846,0.14044324,0.16143824,0.17985258,0.5836501,0.7200396
0.07452676,0.5022549,0.12995757,0.22330134,0.19479138,0.19473585,0.1285762,0.8903192,0.43610406,0.6816633,0.043001227,0.119529605,0.2878519,0.021275833,0.046836965,0.6328938,0.046340615,0.06480686,0.17925552,0.30581403,0.6843441
0.06038162,0.5342837,0.112899765,0.22331925,0.16314416,0.21588339,0.30521613,0.9090505,0.49034983,0.6357989,0.08694228,0.12927747,0.37352136,0.14294435,0.13749874,0.52631205,0.08387232,0.13016115,0.1991829,0.30840278,0.7803835
0.05703175,0.6486162,0.06003925,0.12817356,0.095798686,0.12827928,0.17017171,0.9505992,0.66958225,0.82715404,0.015098862,0.047868643,0.19723628,0.16218789,0.108921774,0.773304,0.07395652,0.09722772,0.16733614,0.5392209,0.64467585
0.44535756,0.13365777,0.5498237,0.6498871,0.6054342,0.61867225,0.5512601,0.5087397,0.09385946,0.25711876,0.4810885,0.51389456,0.6346051,0.4416651,0.38202292,0.23300129,0.431343,0.47593814,0.63298184,0.038778245,0.638067
0.42693782,0.15662283,0.5153467,0.5993169,0.5651701,0.5823326,0.4751986,0.4842052,0.08699807,0.2956474,0.4610363,0.51915324,0.6483551,0.29358166,0.35476446,0.30191016,0.39251092,0.4029904,0.55877954,0.078379035,0.5630681
0.6587992,0.14302266,0.6963246,0.7485186,0.73339117,0.71726894,0.5835792,0.24296206,0.05779212,0.14377743,0.6550483,0.6928766,0.60326666,0.52475256,0.6281847,0.22940281,0.650836,0.60738724,0.7746215,0.15773642,0.47872496
0.1809344,0.2761597,0.28879794,0.38679767,0.35476404,0.37170827,0.2892378,0.7700607,0.2692331,0.468059,0.20735717,0.27806777,0.46150735,0.10650374,0.060025938,0.37229392,0.11511189,0.1795115,0.35996172,0.123503566,0.60948384
0.04522562,0.74062276,0.056387592,0.103778005,0.10628479,0.08718863,0.09142728,0.9456832,0.71837366,0.7981294,0.041222088,0.06322789,0.16154754,0.13636594,0.13613722,0.8070954,0.06972483,0.025860488,0.1040295,0.58868814,0.67884034
0.15767851,0.24173838,0.2998232,0.41405398,0.33135265,0.39391252,0.3788716,0.86506987,0.2684068,0.5729772,0.19461551,0.29119742,0.6476408,0.1997966,0.06349404,0.37705848,0.12417126,0.20276581,0.38435462,0.20139176,0.5731629
0.0622423,0.34897992,0.18044949,0.27175787,0.21849482,0.2652957,0.29438728,0.8919977,0.37100643,0.5821792,0.09069199,0.16162361,0.42322806,0.15268661,0.0474139,0.40911,0.033681512,0.06440863,0.26521996,0.26624525,0.51951295
0.46628308,0.09247864,0.564706,0.66485184,0.6225186,0.65597427,0.57081664,0.4228733,0.05166758,0.19219463,0.4891695,0.5448129,0.5774343,0.40775645,0.4003283,0.11234325,0.4323919,0.4696588,0.61386275,0.07389277,0.49883646
0.39716482,0.117490366,0.5005899,0.6033393,0.56342375,0.57692957,0.4932829,0.5173086,0.07441636,0.26718923,0.42237625,0.49883458,0.57449913,0.32321978,0.35134944,0.27639654,0.38612714,0.40459496,0.56610286,0.038424253,0.5531121
