TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.7497413333514907,0.948706264613588,0.4,0.2440136830102622,0.3,0.2571157495256167,0.4893617021276595,1.0,0.1252615189996594,0.2571157495256167,0.20391938755479944,0.0627397610016898,0.2571157495256167,0.3507692307692308,0.189407540394973
0.3239934919055357,0.0,0.4,0.1254275940706955,0.1078947368421052,0.0891840607210626,0.4468085106382978,0.6120563893273326,0.01562626704941694,0.054585674190483165,0.06458156121180393,0.011186142165697698,0.0,0.07721326757667883,0.0457809694793536
0.7497413333514907,1.0,0.4,0.0547320410490307,0.0947368421052631,0.0256166982922201,0.8085106382978723,1.0,0.003941030506495398,0.0256166982922201,0.033566708107047025,0.001402054182470425,0.027001717230837396,0.1107692307692307,0.1131059245960502
0.7497413333514907,0.948706264613588,0.6,0.0672748004561003,0.8131578947368421,0.295066413662239,0.3191489361702128,0.6120563893273326,0.3896389821437259,0.18059728375787515,0.1526205587908133,0.01985053410042428,0.295066413662239,0.5819243824681408,0.1235786953919808
0.3239934919055357,0.948706264613588,0.8,0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.6120563893273326,0.4948101655881541,0.18698496903548492,0.16855329451024012,0.0,0.3055028462998102,0.7137519124771048,0.1687612208258528
0.7497413333514907,0.0,0.6,0.0558722919042189,0.0710526315789473,0.0180265654648956,0.5106382978723404,1.0,0.002079988322872567,0.0180265654648956,0.014918536936465323,0.0010071855276851584,0.0,0.08307692307692299,0.0125673249551166
0.7497413333514907,0.948706264613588,0.6,0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.6120563893273326,0.5460192348237889,0.2984791120628548,0.48766603415559767,0.17182303826006806,0.4876660341555977,0.4934116123192651,0.6166965888689407
0.6840567309110485,0.948706264613588,0.4,0.0900798175598631,0.4289473684210526,0.1755218216318785,0.6170212765957447,1.0,0.12226520053844527,0.1755218216318785,0.1755218216318785,0.01581097367037445,0.1755218216318785,0.5015384615384615,0.1980849790544584
0.6840567309110485,0.948706264613588,0.6,0.338654503990878,0.3289473684210526,0.3462998102466793,0.6808510638297872,1.0,0.18498921487536282,0.3462998102466793,0.3821239285480599,0.11727599047122433,0.3462998102466792,0.3846153846153846,0.2235188509874326
0.7497413333514907,0.3747051266947662,0.8,0.3363740022805017,0.1868421052631579,0.2931688804554079,0.723404255319149,1.0,0.08895295090741008,0.2931688804554079,0.34371523915461616,0.0986143896628795,0.1157912481359544,0.21846153846153846,0.4287851585876721
0.0,0.948706264613588,0.6,0.0912200684150513,0.5078947368421053,0.2049335863377609,0.5957446808510638,1.0,0.1690264195008028,0.2049335863377609,0.19786691094680361,0.018694055766272373,0.2049335863377609,0.5938461538461539,0.146918013165769
0.7497413333514907,0.3747051266947662,0.4,0.0877993158494868,0.5868421052631579,0.230550284629981,0.5957446808510638,1.0,0.21971245073711865,0.230550284629981,0.22260027481515407,0.020242157259416783,0.09105913688361464,0.6861538461538462,0.1119090365050867
0.6840567309110485,0.3850974927847175,0.6,0.0706955530216647,0.6,0.2210626185958254,0.6808510638297872,1.0,0.21539434632413756,0.2210626185958254,0.2439311653471177,0.015628144074049218,0.08973342260404563,0.7015384615384616,0.1280670257330939
0.3239934919055357,0.3747051266947662,0.4,0.1584948688711516,0.8342105263157895,0.3785578747628083,0.723404255319149,1.0,0.5128326764949155,0.3785578747628083,0.4438264738598442,0.05999948072067313,0.14951685438914503,0.9753846153846154,0.1594853381208857
0.7497413333514907,0.948706264613588,0.4,0.1220068415051311,0.4289473684210526,0.2020872865275142,0.4680851063829787,1.0,0.14077020386318295,0.2020872865275142,0.15330759667604524,0.02465603153756444,0.2020872865275142,0.5015384615384615,0.286654697785757
0.7497413333514907,0.3747051266947662,0.4,0.1892816419612314,0.7105263157894737,0.3595825426944971,0.6808510638297872,1.0,0.4149029338782658,0.3595825426944971,0.39678073676634157,0.068062374101809,0.14202227522176933,0.8307692307692308,0.1454219030520646
0.7497413333514907,1.0,0.6,0.0798175598631698,0.3184210526315789,0.127134724857685,0.4680851063829787,1.0,0.06574060558880292,0.127134724857685,0.09644703265065759,0.010147583512015895,0.13400852255304493,0.37230769230769223,0.144524236983842
0.0,0.3747051266947662,0.6,0.1550741163055872,0.081578947368421,0.1043643263757115,0.4680851063829787,0.0,0.013826043237807926,0.0,0.07917293725053975,0.016184205686541348,0.04122018542056627,0.0,0.0070103445327861
0.7497413333514907,0.948706264613588,0.8,0.1881413911060433,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.0,0.05152937932824081,0.0,0.21082248249689198,0.03195190607967908,0.1698292220113852,0.0,0.080490724117295
0.0,0.3747051266947662,0.4,0.2109464082098061,0.2210526315789473,0.2011385199240986,0.6382978723404256,1.0,0.07220357125480459,0.2011385199240986,0.2080743309559641,0.04242944833062512,0.0794425391741823,0.2584615384615384,0.2504488330341113
0.6840567309110485,0.0,1.0,0.1334093500570125,0.1105263157894736,0.0967741935483871,0.7021276595744681,0.0,0.017369727047146385,0.0,0.11012235817575083,0.012910582263581853,0.0,0.0,0.0044883303411131
0.0,1.0,0.6,0.1459521094640821,0.2947368421052631,0.1736242884250474,0.6170212765957447,0.6120563893273326,0.08310222351968079,0.10626785507296191,0.1736242884250474,0.02534083114983588,0.18301163900900907,0.21092404801434225,0.367145421903052
0.6840567309110485,0.948706264613588,0.8,0.3192702394526795,0.2131578947368421,0.2884250474383302,0.4893617021276595,0.0,0.09983943949788353,0.0,0.22875089969246876,0.09208553395978614,0.2884250474383302,0.0,0.0380011968880909
1.0,0.6452933606018642,0.8,0.2862029646522235,0.3605263157894737,0.3140417457305502,0.4042553191489361,1.0,0.18386204771404008,0.3140417457305502,0.20575148858208456,0.08987967865264322,0.21360568706087618,0.42153846153846153,0.229802513464991
0.0,0.948706264613588,1.0,0.169897377423033,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.0,0.030360531309297913,0.0,0.06124452005496304,0.02321178590978819,0.1366223908918406,0.0,0.0128665469778575
0.3239934919055357,1.0,1.0,0.3340935005701254,0.3631578947368421,0.3548387096774194,1.0,0.6120563893273326,0.20926385442514475,0.21718129943873093,0.575083426028921,0.11854930665391546,0.37402378682715526,0.25988855916052894,0.3207660083782166
0.0,0.3747051266947662,0.8,0.5039908779931584,0.1078947368421052,0.4041745730550284,0.4893617021276595,1.0,0.07081691237288955,0.4041745730550284,0.3205522475953673,0.20370029793651373,0.1596345362651022,0.1261538461538461,0.1741472172351885
0.6840567309110485,0.948706264613588,0.8,0.7434435575826682,0.3289473684210526,0.683111954459203,0.3829787234042553,0.0,0.3649102320829075,0.0,0.4240005234574364,0.5078551816503996,0.683111954459203,0.0,0.0771992818671454
0.0,0.3747051266947662,1.0,0.0627137970353477,0.1236842105263157,0.0426944971537001,0.425531914893617,1.0,0.008575390453948305,0.0426944971537001,0.029444480795655238,0.002677534029023378,0.01686280312659527,0.1446153846153845,0.0695904932888775
1.0,0.948706264613588,0.6,0.3135689851767388,0.5868421052631579,0.4184060721062618,0.9574468085106383,1.0,0.3987374105969931,0.4184060721062618,0.6492508015441993,0.1311991674221459,0.4184060721062618,0.6861538461538462,0.827049670855775
0.6840567309110485,0.3747051266947662,0.6,0.1972633979475484,0.3131578947368421,0.2229601518026565,0.6382978723404256,1.0,0.11338571822442786,0.2229601518026565,0.23064843289929982,0.04398187715149323,0.08806130521666435,0.3661538461538461,0.263016157989228
0.6840567309110485,1.0,0.8,0.1870011402508551,0.8552631578947368,0.4098671726755218,0.2978723404255319,1.0,0.5692599620493358,0.4098671726755218,0.19786691094680361,0.0766456286417167,0.43202747569339855,1.0,0.6172950329144224
0.6840567309110485,0.0,1.0,0.2770809578107183,0.0,0.1764705882352941,0.4893617021276595,1.0,0.0,0.1764705882352941,0.1399594320486815,0.048896639613656166,0.0,0.0,0.1478156792339916
0.7497413333514907,1.0,0.4,0.1391106043329532,0.4552631578947368,0.2258064516129032,0.9787234042553192,1.0,0.16694237661979594,0.2258064516129032,0.3581757508342603,0.03141207194615071,0.23801513707182603,0.5323076923076923,0.5248354278874925
0.6840567309110485,1.0,0.4,0.1106043329532497,0.0842105263157894,0.0683111954459203,0.0212765957446808,1.0,0.009341701941322427,0.0683111954459203,0.0023555584636524183,0.007555514205535084,0.0720045792822331,0.09846153846153838,0.0763016157989228
0.3239934919055357,1.0,0.4,0.0992018244013683,0.2657894736842105,0.1242884250474383,0.5106382978723404,1.0,0.05364585867432165,0.1242884250474383,0.10285938624615583,0.012329638516678598,0.1310083317496185,0.31076923076923074,0.2253141831238779
0.6840567309110485,1.0,0.4,0.1220068415051311,0.1710526315789473,0.1091081593927893,0.2765957446808511,1.0,0.03030782205355257,0.1091081593927893,0.04891055421056072,0.013311941909952624,0.11500731413134445,0.1999999999999999,0.1044284859365649
0.3239934919055357,1.0,0.4,0.0877993158494868,0.1105263157894736,0.0588235294117647,0.574468085106383,1.0,0.010558069381598784,0.0588235294117647,0.05476673427991886,0.005164665638205106,0.06200394327081182,0.12923076923076912,0.1107121484141232
0.6840567309110485,1.0,0.4,0.2417331812998859,0.3,0.2552182163187855,0.6382978723404256,1.0,0.12433707974504934,0.2552182163187855,0.2640188444677091,0.061694711356422474,0.2690171087072319,0.3507692307692308,0.5936564931178935
0.0,0.3747051266947662,0.8,0.0592930444697833,0.2342105263157894,0.079696394686907,0.2765957446808511,1.0,0.030311876611686835,0.079696394686907,0.03572597003206176,0.004725441874252178,0.03147723250297789,0.27384615384615374,0.0870736086175942
0.0,1.0,0.6,0.1402508551881414,0.2157894736842105,0.1404174573055028,0.0,0.6120563893273326,0.04920611751731294,0.08594340191693094,0.0,0.019693668470441104,0.14800941296903466,0.15442653515335777,0.132555356074207
0.3239934919055357,0.5724233193282996,0.6,0.041049030786773,1.0,0.340607210626186,0.2340425531914893,0.6120563893273326,0.5531228206750028,0.2084708195147177,0.12919583851338087,0.013981595875191185,0.2055130416717627,0.7156351629058043,0.3285457809694793
0.0,0.3747051266947662,0.6,0.0524515393386545,0.2763157894736842,0.0891840607210626,0.1489361702127659,0.6120563893273326,0.040018488785092184,0.054585674190483165,0.02152718707060131,0.004677841269291766,0.03522452208666574,0.19774129501344592,0.1166965888689407
0.0,0.948706264613588,0.8,0.1311288483466362,0.1184210526315789,0.0977229601518026,0.1914893617021276,0.6120563893273326,0.01879287695226972,0.0598119621448911,0.030327815219524937,0.012814299221730096,0.0977229601518026,0.0847462692914768,0.0930580490724117
0.3239934919055357,1.0,0.8,0.1265678449258837,0.3131578947368421,0.1641366223908918,0.2127659574468085,0.6120563893273326,0.08347118830989796,0.10046086845695305,0.05659883530720407,0.020774418569428722,0.17301100299758781,0.2241068010152387,0.1250748055056852
0.0,0.0,0.8,0.0433295324971493,0.0657894736842105,0.0056925996204933,0.1914893617021276,0.6120563893273326,0.0006081837201381727,0.0034841919696052734,0.0017666688477392994,0.00024665768024942423,0.0,0.047081260717487104,0.0439856373429084
0.0,0.3747051266947662,0.6,0.1334093500570125,0.2631578947368421,0.1518026565464895,0.3829787234042553,0.6120563893273326,0.06487293014807244,0.09291178585614154,0.09422233854609693,0.020251893746795056,0.0599566333390055,0.1883250428699485,0.101735487731897
0.3239934919055357,0.0,0.6,0.104903078677309,0.1,0.0692599620493358,0.2127659574468085,0.6120563893273326,0.011247344264422053,0.04239100229686455,0.023882745534253725,0.007265583248048908,0.0,0.07156351629058043,0.056852184320766
0.0,0.3747051266947662,0.6,0.0786773090079817,0.2421052631578947,0.0986717267552182,0.1914893617021276,1.0,0.03879401222854732,0.0986717267552182,0.0306222600274815,0.0077632259362714374,0.03897181167035359,0.28307692307692306,0.0843806104129264
0.7497413333514907,0.5724233193282996,0.6,0.0684150513112884,0.1763157894736842,0.0664136622390891,0.1914893617021276,1.0,0.019015877649653713,0.0664136622390891,0.020611136556958676,0.004543694109857857,0.04007218082736315,0.20615384615384616,0.0451825254338719
0.0,1.0,0.6,0.2109464082098061,0.2368421052631578,0.206831119544592,0.6382978723404256,0.6120563893273326,0.07955043059407381,0.12659230822899287,0.21396322711509516,0.04363028177394471,0.21801386504898349,0.1694925385829536,0.1316576900059844
0.6840567309110485,0.6452933606018642,0.8,0.2451539338654504,0.2710526315789474,0.2476280834914611,0.4893617021276595,0.6120563893273326,0.1089986863231645,0.15156235067783094,0.19639468690702083,0.06070699880349388,0.1684322789211139,0.193974794156047,0.2666068222621185
0.6840567309110485,0.948706264613588,0.8,0.3580387685290764,0.4657894736842105,0.4117647058823529,0.6382978723404256,0.6120563893273326,0.31146304675716435,0.25202321913478404,0.42596348884381335,0.147427728217855,0.4117647058823529,0.33333532587980885,0.4622980251346499
0.0,1.0,0.6,0.0376282782212086,0.0631578947368421,0.0,0.4680851063829787,0.6120563893273326,0.0,0.0,0.0,0.0,0.0,0.045198010288787636,0.0308198683423099
0.0,0.0,0.8,0.0741163055872291,0.0947368421052631,0.0417457305502846,0.425531914893617,0.6120563893273326,0.006422420084659166,0.025550741110438913,0.028790159000196273,0.003094039322427019,0.0,0.06779701543318142,0.0855774985038898
0.3239934919055357,0.948706264613588,0.8,0.104903078677309,0.131578947368421,0.0806451612903225,0.0851063829787234,0.6120563893273326,0.01723187207058172,0.04935938623607516,0.011123470522803103,0.008459925699782975,0.0806451612903225,0.09416252143497421,0.026032315978456
0.1967822307505056,0.948706264613588,0.6,0.1003420752565564,0.0921052631578947,0.0626185958254269,0.0212765957446808,0.0,0.009366029290127953,0.0,0.0021592619250147154,0.006283279854774875,0.0626185958254269,0.0,0.0
0.6840567309110485,1.0,0.2,0.1425313568985176,0.1842105263157894,0.1309297912713472,0.1702127659574468,0.6120563893273326,0.03916703157689873,0.08013641530092208,0.036118563109337164,0.0186616008083448,0.13800877695761338,0.1318275300089639,0.0739078396169958
0.7497413333514907,0.9872054401236098,0.6,0.5393386545039909,0.5789473684210527,0.603415559772296,0.4468085106382978,0.6120563893273326,0.5673137741448937,0.3693243487781628,0.43695609500752464,0.3254453361143626,0.627902592700885,0.41431509431388674,0.3656493117893477
0.1967822307505056,0.0,0.2,0.2326111744583808,0.1736842105263158,0.2020872865275142,0.0212765957446808,0.0,0.05699897825135016,0.0,0.006968527121638404,0.0470077610622724,0.0,0.0,0.0020945541591861
0.1967822307505056,0.6452933606018642,0.2,0.1482326111744583,0.3578947368421052,0.198292220113852,0.3617021276595745,0.6120563893273326,0.11524676040805071,0.12136602027458494,0.11624026696329257,0.029393373563056723,0.13487489001729044,0.2561220583031299,0.1451226810293237
0.6840567309110485,1.0,0.6,0.5290763968072976,0.4605263157894737,0.5521821631878557,0.7446808510638298,0.6120563893273326,0.4129567459738237,0.33796662105171493,0.6664267486749983,0.2921465492806899,0.5820370158647175,0.32956882502240986,0.5691202872531418
0.7497413333514907,0.948706264613588,0.4,0.2508551881413911,0.4263157894736842,0.3083491461100569,0.723404255319149,0.0,0.21347248576850092,0.0,0.36151279199110126,0.07735098306067563,0.3083491461100569,0.0,0.0365050867743865
0.7497413333514907,1.0,0.0,0.2485746864310148,0.1736842105263158,0.215370018975332,0.6170212765957447,1.0,0.060745389967401336,0.215370018975332,0.21537001897533198,0.05353553493343486,0.2270144374592626,0.2030769230769231,0.0963494913225613
0.7497413333514907,0.948706264613588,0.6,0.4401368301026225,0.4894736842105263,0.4886148007590132,0.7446808510638298,1.0,0.3883861236802412,0.4886148007590132,0.5897075181574297,0.21505736954729654,0.4886148007590132,0.5723076923076923,0.3836026331538001
0.7497413333514907,1.0,0.6,0.5245153933865451,0.4447368421052631,0.5426944971537002,0.8085106382978723,0.0,0.3919460257221168,0.0,0.7111169273048485,0.28465161766328634,0.5720363798532963,0.0,0.2280071813285457
0.7497413333514907,0.948706264613588,0.4,1.0,0.6157894736842106,1.0,0.6170212765957447,1.0,1.0,1.0,1.0,1.0,1.0,0.7200000000000001,1.0
