TeamExp,Transactions,Entities,PointsAdjust,Envergure,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.42099017,0.37844867,0.2244072,0.23066,0.63223684,0.12477698,0.6384509,0.62297714,0.34593636,0.385596
0.63504755,0.1547356,0.97506315,0.37544584,0.34875223,0.10103288,0.80885977,0.8157218,0.19953711,0.37585372
0.024864115,0.28231663,0.19113044,0.1797207,0.42654064,0.25207403,0.6038873,0.5493121,0.37470996,0.17261934
0.71543545,0.19723804,0.4814108,0.22766216,0.6778733,0.05138177,0.44226608,0.48325223,0.44957086,0.28805465
0.5246057,0.1983039,0.203362,0.14216688,0.5149829,0.116852075,0.46151322,0.44231132,0.48099586,0.12498966
0.58896416,0.28297886,0.19288072,0.18970913,0.5949573,0.07063501,0.25256753,0.24768665,0.61684704,0.3218035
0.75694126,0.18702863,0.3934917,0.20446576,0.74158204,0.006162581,0.4373887,0.44465148,0.42938936,0.36707982
0.666471,0.08982739,0.17772478,0.058432728,0.26010972,-0.017641189,0.5844782,0.61033326,0.25467,0.106776536
0.7090222,0.1592108,0.2901466,0.13495849,0.39292106,-0.004742951,0.59630996,0.6355533,0.28731194,0.22619286
0.7711928,0.12581939,0.1856577,0.07068507,0.27987552,0.08059058,0.56157804,0.62675357,0.33065647,0.089279935
0.13247837,0.04530338,0.5352689,0.1548807,0.5154892,0.22413325,0.6505487,0.624482,0.32757723,0.1276673
0.76679665,0.28273818,0.4502101,0.30010828,0.69448364,0.014167621,0.380319,0.42653272,0.46793857,0.48983932
0.03315068,0.18715264,0.13639082,0.04741316,0.0676106,0.1600342,1.0697405,0.9720618,0.0398599,0.20956558
0.7297683,0.6067718,0.54003626,0.5750028,0.7620792,0.061903037,0.41488212,0.4252253,0.52262443,0.7564766
0.23188323,0.25084886,0.3200997,0.2016673,0.6048317,0.16964236,0.6323349,0.5795965,0.3358805,0.25894582
0.64543426,0.14793263,0.09813885,0.057547078,0.12058718,-0.011048557,0.619979,0.6702012,0.2574002,0.091906756
0.70033675,0.12587474,0.51506716,0.18132344,0.5081624,0.036885187,0.66833997,0.68921113,0.2741579,0.24329597
0.051797844,0.10910867,0.0576727,0.019225713,0.30905467,0.28769556,0.5334754,0.5143885,0.43467325,0.090505525
0.4949805,0.093109325,0.15947658,0.060715735,0.373158,0.0108814975,0.577466,0.5851036,0.2582541,0.12958986
0.5084767,0.107338876,0.64343446,0.21916121,0.4477885,0.063558586,0.71624255,0.7350204,0.24147318,0.27341643
0.13519673,0.03480054,0.89419734,0.2372801,0.26492265,0.20647617,0.93114233,0.89303464,0.11431583,0.2776211
0.027984515,0.1839508,0.27523482,0.14121494,0.49594048,0.26919737,0.7543718,0.6846315,0.28080034,0.1495356
0.7375495,0.21368714,0.23957159,0.15239708,0.57692575,0.03369916,0.48813692,0.5006581,0.38315684,0.2967137
0.5103557,0.14653619,0.49597228,0.2057374,0.45267972,0.041190796,0.6669825,0.68292224,0.27354595,0.26522115
0.0031953007,0.111658245,0.118053004,0.028150823,0.24535823,0.3405865,0.6609364,0.5992781,0.3550199,0.07250827
0.6854864,0.13094708,0.23272385,0.09454461,0.3795582,-0.005588291,0.6059738,0.6273042,0.2874564,0.18352476
0.52870905,0.3027806,0.19383737,0.1915144,0.7088792,0.07160249,0.6411317,0.61692744,0.28235838,0.38758737
0.9022512,0.31274468,0.33437577,0.25165963,0.83142,0.5154111,0.41825077,0.49318674,0.60335886,0.08213228
0.0317379,0.072516814,0.24183431,0.060672224,0.23710614,0.32258233,0.7084584,0.66822505,0.29624167,0.07148251
0.7317196,0.13030443,0.18420926,0.09434317,0.48529145,0.07214718,0.6181168,0.60980964,0.26417375,0.14430681
0.25943482,0.43151104,0.06239882,0.22913149,0.43350488,0.20079368,0.37570614,0.35462624,0.52995914,0.3060888
0.029469863,0.27325067,0.19872825,0.18302871,0.4551573,0.23656806,0.59461683,0.556314,0.354701,0.21502802
0.5953857,0.13618578,0.57964,0.21909323,0.384325,0.047274463,0.71528673,0.74001664,0.23840415,0.25494078
0.7488897,0.124007925,0.17237253,0.06446471,0.33183336,0.0061073406,0.47002676,0.51720643,0.3981422,0.10970682
0.7414935,0.32284003,0.6343777,0.3845262,0.35883224,0.021612003,0.6456953,0.6690548,0.26840943,0.41516748
0.6871503,0.28160217,0.18309294,0.18462315,0.61371875,0.048318148,0.18227372,0.19602522,0.6489529,0.36181206
-0.005213216,0.3493169,0.12959042,0.20773417,0.41868025,0.26575807,0.50292283,0.4526693,0.46215597,0.21024445
0.7906565,0.41454762,0.49842367,0.4162426,0.96958375,0.06229814,0.30458936,0.28891084,0.6022804,0.5632261
0.73255,0.19684392,0.37901142,0.19724491,0.6377773,0.005550261,0.4910057,0.51639545,0.39888498,0.34531298
0.6942768,0.5609005,0.50067633,0.53245056,0.60809255,0.06156826,0.38437873,0.39943588,0.48236364,0.6618245
0.24763846,0.29240698,0.2514501,0.20745486,0.5342872,0.18023615,0.652966,0.59587693,0.34177017,0.21868974
0.32122123,0.16927661,0.15009695,0.07257386,0.54776543,0.09897932,0.8893941,0.8270117,0.12641336,0.23601687
0.7430484,0.1753611,0.60374206,0.2536631,0.7531799,0.06499428,0.45729998,0.49409568,0.4433902,0.30214426
0.57297075,0.15994242,0.47422406,0.20128058,0.3358546,0.043811046,0.69952303,0.7312087,0.24772802,0.27963278
0.6848598,0.13866583,0.8973695,0.34146953,0.46508375,0.08093996,0.6989373,0.7274598,0.25977218,0.37259662
0.6381904,0.25701162,0.15445954,0.14494137,0.39237747,0.062159617,0.5971928,0.5958951,0.34379727,0.19259077
0.038623415,0.14308764,0.07591386,0.032755706,0.30800754,0.32149765,0.6629406,0.5983597,0.38931954,0.050922554
0.34591168,0.2557173,-0.0018180329,0.09580003,0.39219275,0.18946642,0.3499195,0.3149352,0.57764894,0.17239213
0.719207,0.18659805,0.33049792,0.1625672,0.5692265,-0.0042186542,0.5539808,0.58040017,0.34218273,0.3163027
0.66981816,0.20629337,0.32545194,0.18563305,0.5147419,0.04136699,0.4363328,0.51435727,0.39119157,0.33195022
0.64766073,0.10530087,0.18927018,0.06421365,0.32602853,0.040173084,0.8322097,0.8005684,0.09969333,0.13864957
0.26226002,0.13247989,0.055530004,0.02511923,0.87862223,1.0578287,0.46678266,0.519655,0.6444246,-0.13860336
0.035330564,0.13300252,0.3465647,0.13763727,0.40175435,0.17400968,0.72770053,0.72203296,0.24452868,0.18180838
0.090555966,0.18405968,0.24660726,0.13759595,0.4557438,0.27568147,0.586908,0.5186413,0.4215953,0.0944862
0.7055611,0.17012867,0.2917332,0.1485441,0.5662721,0.007866573,0.595221,0.60933757,0.29237527,0.3062646
0.44562668,0.15199098,0.32586083,0.13764128,0.23152834,0.028732555,0.7559456,0.76774085,0.17490853,0.1857644
0.31850123,0.17841536,0.20838241,0.1321258,0.43368784,0.10336081,0.5753729,0.5603387,0.3416796,0.1608698
0.74405473,0.2924263,0.4469877,0.3104406,0.7819899,0.022008842,0.38732708,0.41287765,0.46701348,0.5184217
0.6902565,0.10307485,0.1273994,0.0358452,0.18572204,0.01137148,0.72387767,0.72128564,0.15910305,0.090783775
0.19670877,0.2707785,0.17196037,0.14034382,0.62759507,0.22403048,0.88436973,0.79653543,0.20676756,0.20896009
0.64186245,0.15349819,0.45173395,0.17419739,0.7427611,0.076727174,0.5644641,0.56084543,0.36233047,0.22433302
0.6067736,0.23801558,0.44590935,0.25471246,0.664974,0.058322594,0.37377688,0.386556,0.4844094,0.37761
0.611074,0.2837523,0.37795904,0.24144782,0.64575636,0.061072595,0.4181931,0.44901407,0.47787017,0.3747975
0.66225463,0.3991882,0.43418843,0.3916772,0.60731477,0.030631045,0.3871459,0.42130843,0.43311718,0.5084784
0.7561688,0.25725344,0.31283644,0.19789383,0.669074,0.007689121,0.45385647,0.47055784,0.4546631,0.40863964
0.95891285,0.23336633,0.275615,0.15489572,0.66046715,0.049551517,0.31055045,0.3507986,0.60030985,0.30307227
0.74647695,0.1339511,0.23061232,0.09701538,0.2940111,0.012585216,0.59698546,0.64636254,0.28228295,0.15830623
0.22610666,0.16033344,0.25960022,0.125649,0.6094737,0.093582384,0.6552128,0.6533708,0.29833165,0.23192021
0.72284144,0.21963269,0.4049425,0.23621447,0.62259156,0.02070667,0.4453219,0.45733693,0.42992383,0.28489092
0.10013901,0.21134141,0.28386688,0.11238507,-0.059710003,0.16201003,1.0920155,0.97988856,0.035550155,0.23891151
0.68711215,0.09382297,0.1638181,0.05305873,0.32121974,0.020205678,0.62914073,0.6429316,0.23782752,0.14029503
0.17401503,0.2640165,0.29724872,0.21151936,0.58979356,0.12980969,0.54729813,0.53619146,0.36457625,0.31449965
0.68836623,0.5370788,0.4796184,0.50388074,0.5822776,0.043267496,0.4559299,0.48530206,0.43457866,0.6013992
0.64784294,0.44489247,0.32665148,0.31968233,0.6661774,0.07523632,0.3262078,0.37508634,0.5524997,0.5023406
0.20523596,0.2616759,0.18893911,0.18619289,0.6585042,0.19237815,0.40085557,0.37799978,0.51197696,0.24788386
0.083860174,0.13260919,0.493515,0.1523898,0.070805,0.28989822,0.9636443,0.9132091,0.14324312,0.23915279
0.8049436,0.13915947,0.15081285,0.06409206,0.25364313,0.01497399,0.4392544,0.51126444,0.42345485,0.10030065
0.6978062,0.85831547,0.60089314,0.7806941,0.67789686,0.07886439,0.42110622,0.43654725,0.5052853,0.9362976
0.26308337,0.26454943,0.21449843,0.16785094,0.53455937,0.10789228,0.56344295,0.56466556,0.40322453,0.29103574
0.733785,0.31868333,0.445063,0.31646523,0.62377685,0.013241507,0.44226635,0.4855944,0.4255734,0.468357
0.44386518,0.18037385,0.32496998,0.1678237,0.57117575,0.22754033,0.5694907,0.61523557,0.35053825,0.116991624
0.2083323,0.14912972,0.21994595,0.09888451,0.4534979,0.08827721,0.6885274,0.6913664,0.26843047,0.15672141
0.79519707,0.08540654,0.90116155,0.27495265,0.5007184,0.095415324,0.7975378,0.80777067,0.22607455,0.24561784
0.7806345,0.6345001,0.4823591,0.5831736,0.93484366,0.13758428,0.3541521,0.32658577,0.6045132,0.5850606
0.6843422,0.24303393,0.17559235,0.16050655,0.6148778,0.07695613,0.14084214,0.14063324,0.70888543,0.3092023
0.16606441,0.07778412,0.48252928,0.14363882,0.34977812,0.1733987,0.7567138,0.7739686,0.23596656,0.18670902
0.24400464,0.2776913,0.15514997,0.14153443,0.5510707,0.17522104,0.8079398,0.7500544,0.20576552,0.23871332
0.044635892,0.19106881,0.13865663,0.05665078,0.29513294,0.29761472,0.913174,0.87237835,0.22701512,0.19057357
0.52088255,0.26932415,0.16855781,0.16646297,0.49718603,0.09956916,0.40355512,0.39047506,0.5101698,0.19976386
0.7474082,0.13569681,0.4908947,0.19772542,0.6579077,0.020620702,0.48872167,0.5211616,0.3858416,0.26688653
0.778787,0.24505465,0.53678024,0.25897482,0.7575775,0.07171642,0.42870605,0.4709902,0.50969833,0.34698248
0.73351574,0.13826142,0.20759758,0.09144512,0.37727088,-0.00091679965,0.5360416,0.5741523,0.34478173,0.17240503
0.42811096,0.28226596,0.24648266,0.17934401,0.6918105,0.08611785,0.6030238,0.58078825,0.34186792,0.3779597
0.10834725,0.33137214,0.13816102,0.1916749,0.4357578,0.16057111,0.6024145,0.5784003,0.35506144,0.24119884
-0.026889503,0.24059947,0.15628704,0.103727184,0.13653159,0.20535262,0.92573655,0.8594841,0.14617074,0.23515469
-0.040536568,0.22497901,0.2394485,0.15645617,0.54727596,0.18541184,0.6572395,0.6521863,0.31106764,0.24650681
0.21273716,0.21434881,0.11980697,0.08070021,0.6525189,0.063218065,0.81596005,0.78805405,0.16809659,0.258193
0.04761087,0.12647258,0.4331542,0.12618354,0.12936795,0.30806142,0.92650646,0.8773171,0.16588446,0.23418355
0.54819745,0.2840708,0.14016384,0.15331246,0.54731315,0.10242137,0.8885779,0.83106333,0.101407886,0.27125996
0.085359916,0.223886,0.337622,0.17955841,0.50413674,0.26345053,0.5873909,0.56573594,0.4312004,0.20275533
0.74141157,0.19533542,0.3524982,0.2009762,0.7054142,0.0430676,0.4593758,0.49179986,0.40293834,0.3615863
0.22271556,0.37039363,0.18674797,0.20842592,0.5676651,0.19269942,0.7740756,0.71104634,0.27236003,0.32070833
0.30369622,0.12589236,0.2625986,0.093491785,0.32009035,0.1507609,0.69141173,0.70556206,0.26388872,0.13783881
0.7953204,0.2428825,0.14281479,0.13257004,0.51264316,0.10877251,0.47040766,0.4758099,0.50777966,0.16184583
0.71075624,0.41260168,0.46417385,0.3971616,0.6924033,0.042357568,0.3097599,0.34102988,0.53630555,0.5853506
0.27345574,0.18691196,0.16523181,0.10994515,0.44906753,0.08973912,0.6298023,0.6186264,0.3217174,0.18349025
0.5799191,0.87935406,0.54644656,0.7674347,0.5105005,0.14592797,0.5097159,0.5474121,0.43825698,0.7744952
0.73114175,0.24156167,0.5911813,0.3099221,0.5885007,0.015289011,0.5350879,0.557888,0.34964818,0.44422907
0.21627557,0.15465862,0.1592947,0.083255485,0.53590083,0.07763314,0.7242218,0.7137269,0.20497641,0.20204425
0.6655185,0.19841772,0.32634327,0.17589343,0.5526697,0.019271506,0.54602337,0.5627546,0.3574045,0.23547563
0.7374544,0.12717429,0.6031105,0.22233741,0.7453998,0.07520365,0.4914016,0.5136116,0.43804285,0.21128395
0.74521023,0.13980985,0.28029272,0.13255638,0.54410833,-0.0049157147,0.4049014,0.43040833,0.41467616,0.22494009
0.78377223,0.17134342,0.2714521,0.1327516,0.422066,0.0017190815,0.45207134,0.49875498,0.43853858,0.19296655
0.04044584,0.103341386,0.1371224,0.03263177,0.2865992,0.25623593,0.90099573,0.84336823,0.15758164,0.090970375
0.7285541,0.24707805,0.3688017,0.2413987,0.7279548,0.037330527,0.47841227,0.4704523,0.44225395,0.30630457
0.047802046,0.25206062,0.15139428,0.15099066,0.40671846,0.19856365,0.62984824,0.5887186,0.34229264,0.18112841
0.03346888,0.28130275,0.27041623,0.20208514,0.48701742,0.2486832,0.5803156,0.5370433,0.39046958,0.20931062
0.6721222,0.12254126,0.29001528,0.10563118,0.45971638,0.003729919,0.6302905,0.6517635,0.2653534,0.19195163
0.65710086,0.10074863,0.59750926,0.15295368,0.19369718,0.009833846,0.9502472,0.91579676,0.06601197,0.25045425
0.5429544,0.13523442,0.54137385,0.21571675,0.5843647,0.05363172,0.58997154,0.630944,0.33237857,0.28414825
0.6762939,0.20443757,0.19663109,0.14898574,0.6524311,0.049111817,0.21694043,0.22941989,0.5889435,0.27172706
0.49306083,0.1813655,0.22304113,0.14017914,0.45889258,0.09398974,0.447507,0.4546623,0.46005875,0.21470892
0.6740132,0.20309143,0.24542965,0.14851704,0.5720145,0.037679885,0.34628364,0.36922333,0.5354908,0.25610435
0.7430231,0.22271521,0.34620374,0.19653839,0.6625179,0.009680818,0.46094063,0.48841274,0.4152718,0.39403844
0.7100844,0.4773075,0.45478114,0.44012237,0.5991571,0.05686805,0.36507094,0.4023782,0.50506836,0.54449755
0.4098221,0.13192058,0.5478223,0.2181626,0.715696,0.1842605,0.60958946,0.5430706,0.40670633,0.13258183
0.7805877,0.20475146,0.41862744,0.2089501,0.6254802,0.023374619,0.520708,0.5626698,0.39203376,0.3197646
0.32704324,0.09718667,0.8986104,0.26589918,0.13461833,0.16468273,0.975334,0.9687021,0.09571826,0.26598114
0.6924179,0.268275,0.35487968,0.24094604,0.7466737,0.0116785765,0.4443294,0.46025762,0.41341686,0.48665854
0.8028401,0.5385627,0.52727485,0.50648373,0.8266813,0.052955393,0.23254478,0.27424014,0.6436209,0.8153384
0.77813935,0.118926585,0.1959124,0.09386632,0.4208489,0.06871031,0.5644883,0.56545913,0.3103577,0.13606712
0.7276714,0.53026694,0.6269013,0.5444636,0.47555915,0.062461518,0.5486419,0.5832263,0.3698699,0.5573293
0.71204364,0.1614882,0.29645827,0.14559177,0.45075837,-0.001346772,0.5401593,0.5786716,0.32383466,0.2525923
0.7000015,0.19710806,1.4160808,0.54122794,0.24486163,0.187591,0.98503333,1.0018117,0.13016082,0.47298756
0.81475717,0.19232368,0.2882384,0.15941632,0.5546396,0.031775415,0.27686125,0.34245738,0.54493946,0.28366992
0.037827797,0.41836998,0.20078821,0.24098755,0.50942224,0.31622836,0.58078444,0.51180637,0.5481953,0.27044192
0.40129745,0.1395782,0.16208524,0.07893354,0.48624048,0.2528938,0.60927266,0.6242866,0.33856916,0.025184896
0.13901772,0.25728625,0.15812336,0.122076094,0.69823396,0.09865582,0.7631704,0.735625,0.22907619,0.29631132
-0.043609217,0.21767098,0.1891795,0.12829094,0.5375038,0.21902703,0.63329643,0.6452862,0.3291038,0.21338823
0.25803554,0.13009052,0.38527545,0.12619263,0.44844067,0.098023444,0.80938786,0.7950059,0.18962789,0.234384
0.6654258,0.34585148,0.32427225,0.25650147,0.6537324,0.051086605,0.35588998,0.3888687,0.5197101,0.43306905
0.3957495,0.053485785,0.7325802,0.22764681,0.3270764,0.08426342,0.8132458,0.79475397,0.15267195,0.24979067
0.0511832,0.07822199,0.29300353,0.09076704,0.4601377,0.21249256,0.64516956,0.6460144,0.2918568,0.15914036
0.66770124,0.34297493,0.37542534,0.32236493,0.471938,0.059706274,0.31992665,0.4020414,0.4833774,0.41884524
0.58336294,0.18856464,-0.048390903,0.04620704,0.23569903,0.07317891,0.31932008,0.33234286,0.5184042,0.09043485
0.3935445,0.11386967,0.53869385,0.17740607,0.5034576,0.11486595,0.73898196,0.7300908,0.2443042,0.22622585
0.7180043,0.16471924,0.1050076,0.06806046,0.20612288,0.028886024,0.5579218,0.5834718,0.36819863,0.10599007
0.7060451,0.27192616,0.15043639,0.18155558,1.1112925,0.8464041,0.23291054,0.291886,0.8292838,0.008350924
0.7482625,0.19167139,0.396572,0.20111738,0.7405926,0.020859234,0.41185093,0.42694837,0.45220244,0.38827968
0.55407435,0.31872335,0.2680873,0.247582,0.58105093,0.052856475,0.37799913,0.36215317,0.51893485,0.39559048
0.6969031,0.48499507,0.48446628,0.46279418,0.69202626,0.04464853,0.32436445,0.36272675,0.51252,0.6899265
0.20923285,0.16945371,0.13590866,0.06890189,0.32909405,0.062664226,0.8083669,0.7768017,0.17390065,0.18066305
0.75741667,0.16700141,0.28315285,0.13012476,0.41597342,0.013766918,0.54701936,0.5904584,0.35941878,0.19722515
0.7301354,0.1849541,0.45133343,0.21916479,0.57602686,0.025675273,0.5087826,0.5555202,0.36557144,0.30273676
0.76320857,0.5322239,0.6829821,0.5513026,0.26733488,0.066533595,0.6905093,0.7068959,0.24508002,0.4579271
0.0118859485,0.112457186,0.15401752,0.025922839,0.31332192,0.35503316,0.6698636,0.5918048,0.39910138,0.056717798
0.6359781,0.2111304,0.32184625,0.1864997,0.55849767,0.06696772,0.467928,0.48333973,0.41380602,0.21609327
0.20579886,0.20345436,0.31518307,0.16188869,0.5826792,0.18999049,0.7201624,0.65084267,0.29792526,0.18973008
0.8056733,0.36803144,0.4751978,0.368706,0.73902446,0.013835825,0.30674666,0.31670442,0.55762994,0.6103278
-0.023967952,0.18412855,0.2333227,0.12533665,0.5335231,0.16701707,0.69680035,0.69819915,0.2839372,0.20050657
0.032349356,0.12176414,0.1318806,0.033749405,0.2014308,0.20373234,0.8617697,0.8222834,0.1503578,0.14265145
0.11124181,0.32229108,0.30143577,0.2382419,0.57668936,0.18206576,0.5555476,0.54674345,0.38784432,0.3568978
0.06691599,0.2612743,0.19916727,0.15861697,0.55405253,0.20503378,0.7276862,0.6521055,0.27649727,0.2295762
0.38563114,0.29629463,0.1599717,0.16472514,0.5708057,0.124746986,0.77288914,0.7266155,0.21423198,0.28799012
0.7206568,0.15957454,0.37159136,0.16854462,0.7492618,0.009875556,0.46429422,0.46309844,0.42296878,0.3437422
0.55122685,0.114278674,0.2071323,0.09123714,0.47004142,-0.010984458,0.554007,0.5552611,0.30035728,0.14487122
0.7428133,0.13629211,0.23036449,0.094224826,0.27816832,0.05309629,0.57424325,0.63885105,0.292937,0.16598853
0.32065153,0.23691778,0.17153709,0.13390085,0.58499897,0.09360282,0.7464215,0.6989371,0.22865228,0.27288482
0.44400632,0.17465964,0.29519045,0.17285162,0.5955052,0.09107287,0.48013666,0.48714983,0.4167707,0.21100375
0.7300668,0.1610842,0.29244736,0.13826439,0.5666749,-0.003668415,0.57931787,0.59295464,0.29845387,0.28430822
0.76924604,0.26230168,0.3644555,0.23873092,0.5803936,0.014714275,0.35060316,0.3977098,0.520153,0.39208868
0.10190077,0.08136211,0.26867753,0.067683294,0.27033877,0.25034437,0.65617156,0.6629096,0.31466022,0.1362775
0.9811201,0.3439711,0.56675005,0.3813871,1.1018112,0.03121,0.18337989,0.15804783,0.7140522,0.7068281
0.032724038,0.18717384,0.32535464,0.16066644,0.50972944,0.1793561,0.6660043,0.66131276,0.30321914,0.22136495
0.8178816,0.2600727,0.4466706,0.29027027,0.901069,0.04484313,0.3456563,0.33059293,0.5289416,0.42250597
-0.014633223,0.12656933,0.12322106,0.046487316,0.3843312,0.32749572,0.5289344,0.4666838,0.4708014,0.06804372
0.48544466,0.17452265,0.14967863,0.08082181,0.031279735,0.023099437,0.8612164,0.82654905,0.11886768,0.13772216
0.016928144,0.11793211,0.3073154,0.10192628,0.3716599,0.24889743,0.7242729,0.71802515,0.26779038,0.1625254
0.7077038,0.21317537,0.24009119,0.1378413,0.5515388,0.018000666,0.5868996,0.60605603,0.33955082,0.2683881
0.77385753,0.20636925,0.49609515,0.23903799,0.33197978,0.005200298,0.6413656,0.6856737,0.27043962,0.28120703
0.4287877,0.11905481,0.52173585,0.19027588,0.2988419,0.067097284,0.77105975,0.7756502,0.19515304,0.21569458
0.7499677,0.5952591,1.1361794,0.7605838,0.3758267,0.11661471,0.78135103,0.8026976,0.2716676,0.74389994
0.4285844,0.20236792,0.18702574,0.12518677,0.50247705,0.03643506,0.63436645,0.63525003,0.26867345,0.25291443
0.07929088,0.124018386,0.26334217,0.10808548,0.4259743,0.22861363,0.7639909,0.70471454,0.2552516,0.13180989
0.7442116,0.37643486,0.4767263,0.38341564,0.67443275,0.033702053,0.41787893,0.4386061,0.4585417,0.51420707
0.6405286,0.116367295,0.24247418,0.094550766,0.502292,0.0034639207,0.5779115,0.5900388,0.28848353,0.20712346
-0.015726984,0.20572208,0.13734137,0.09265508,0.3109045,0.33349064,0.7605256,0.74731356,0.28002948,0.19382223
0.088681325,0.08704357,0.07203644,-0.0033431053,0.29159653,0.56791943,0.6633438,0.65062994,0.3707019,0.026662877
0.3585804,0.14470015,0.16520017,0.06675811,0.5039279,0.037718304,0.7591338,0.7334795,0.19810925,0.20120174
0.45052785,0.1088438,0.097045235,0.029698182,0.23462671,0.010064155,0.706971,0.6847914,0.17088911,0.0955183
0.07483399,0.176603,0.20524481,0.11163768,0.40476665,0.28841078,0.6319702,0.5524458,0.37633768,0.09536475
0.84870726,0.1706663,0.2619274,0.120124854,0.5345912,0.029080437,0.33512837,0.38120633,0.54548883,0.17238602
0.7665582,0.12785378,0.11983182,0.048176616,0.1076081,-0.007467275,0.60006034,0.65444547,0.31200796,0.06244473
0.35511732,0.34362403,0.2033581,0.20154989,0.6090525,0.13928463,0.69303024,0.65504485,0.3129427,0.3281813
0.23878044,0.15405194,0.16421404,0.04877905,0.35995573,0.036641616,0.9331014,0.8712944,0.085023426,0.19654298
0.039165117,0.065136686,0.073942535,-0.04968282,0.080380835,0.4527898,0.797652,0.7450756,0.29906806,0.10854285
0.34202147,0.12910734,0.40974665,0.1506877,0.27363327,0.055982817,0.7712656,0.76695514,0.17311852,0.18380055
0.71478224,0.20897914,0.23345788,0.13625379,-0.033569135,-0.009189079,0.7895557,0.7703034,0.1714588,0.115395315
0.46203983,0.21341465,0.37427756,0.22753876,0.63576484,0.07500532,0.55326873,0.57177025,0.34754574,0.27594167
0.4285407,0.38644722,0.22304325,0.23800397,0.5624632,0.1216606,0.5188753,0.5010484,0.43618467,0.38431165
0.5786769,0.18446927,0.21163459,0.13177478,0.61698383,0.13211103,0.51413757,0.53667074,0.41788,0.1251767
0.77372885,0.15296677,0.12417703,0.060903072,0.18048376,0.046728592,0.7606803,0.8012335,0.15854348,0.11949939
0.93140084,0.14671588,0.16719419,0.067895934,0.3642894,0.035262793,0.21111318,0.29334906,0.6282514,0.11758261
0.70637035,0.11187178,0.14056684,0.037929308,0.2126305,0.042969696,0.83517134,0.8314382,0.11608715,0.11822681
0.5798026,0.27861163,0.51937485,0.28231084,0.71740377,0.11718664,0.47566813,0.48954067,0.49573588,0.35749143
0.5717175,0.30592713,0.25432277,0.2332482,0.62682915,0.056246646,0.26504207,0.2481457,0.5893787,0.3977172
0.17327818,0.2726696,0.17466846,0.14548343,0.55709445,0.1413589,0.76182616,0.7083078,0.26003262,0.28285733
0.81611836,0.17115475,0.09371221,0.06616464,0.2405311,0.028938893,0.3709383,0.4413936,0.4931639,0.10515823
0.61768395,0.109082,0.13716358,0.07315301,0.56344026,0.06803025,0.67933327,0.63851076,0.18943366,0.15290205
0.31566876,0.22132906,0.15717544,0.12215338,0.5248962,0.08270906,0.7269866,0.70562655,0.23428465,0.24185151
0.7704731,0.103484854,0.8022907,0.27938187,0.5918189,0.07082592,0.62736017,0.65842736,0.30890867,0.26314798
0.79611164,0.2291566,0.39249176,0.2128063,0.66347396,0.039806213,0.38600612,0.42080602,0.49641922,0.3319193
