PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,effort_D
0.6574074572257006,0.27372319903559705,0.17272563609728045,0.3577136772500722,0.9230264622715123,0.48654526021555,0.35488282735208665,0.5105182786141539,0.14260403934252802,0.6417894427078921,0.3000994090484531,0.23656643803089955,0.720236994589441,0.5746517512367778,0.28261174700209124,0.2485123671160107,0.3806575777669879,0.1392150338292849
0.7897406164852269,0.24017523286299305,0.5312457367432291,0.6180664445620172,0.9203547218050475,0.4355022575281028,0.17682773174111144,0.37781075214503507,0.4091351170856793,0.4422522133292701,0.429613382931336,0.6533176991050128,0.9978392154836316,0.6712716234214791,1.0,0.6392110733191234,0.5110624982921917,0.1045934940026302
0.36594156150061397,0.21768694396569344,0.08704067316300801,0.24580495768958815,0.7183989229539155,0.8395966531695598,0.13070074983229069,0.7635701301234091,0.3460229405543835,0.6939499505660313,0.35284587398145373,0.5999781345070818,0.5616047121146617,0.4656200475562856,0.8899859828596479,0.7771497996298776,0.2670001351003384,0.1562960498169891
0.44830054732411606,0.2908765135374085,0.3091582146971094,0.713417628898332,0.609703824658471,0.4956405889123158,0.1687089729609953,0.9344626865662364,0.41616836145134567,0.30455210238584335,0.5349109187718961,0.5435083412506511,0.6194499175751513,0.669449221012119,0.5290419682637701,0.450639125097501,0.4766817064183877,0.071572309106178
0.20354995782569785,0.14876259525919072,0.5077467850070766,0.32681239075020585,0.7766563999832882,0.5717741811983159,0.44744488541567007,0.0,0.6713545797416622,0.6711071220159135,0.3880051726671126,0.6734624752962897,0.5559140256091839,0.4136661657233134,0.6038015764111739,0.31163811816961823,0.5247685842453903,1.0
0.4197490903381854,0.19555091102176925,0.16934153396078,0.6537738135815003,0.36725341254388844,0.1858750050550081,0.13487501502755778,0.7448673448416578,0.522891542055057,0.6180091959224249,0.23637080320883966,0.40533680602725175,0.9695700423791798,0.5253477982005186,0.6414262266709253,0.483996095845618,0.3986582977763935,0.0169225650045158
0.5498077379882388,0.15707451604555525,0.03788119956055244,0.9777692578561753,0.11458324501466471,0.48238378434122914,0.512066288568318,0.6573107993510139,0.2226993373872079,0.5538545129506737,0.5029227542967362,0.3864811550954398,0.35127262479731125,0.5647947651296701,0.7178128781626647,0.43109731937637763,0.635814825065407,0.01373770024243
0.5779436438308629,0.1890931789177796,0.14381477620355326,0.5081849301049223,0.18312217910282091,0.44625522237376436,0.5701958087478836,0.014779290100087938,0.3330418019980952,0.6481612543962922,0.6398129540482805,0.7344321621692472,0.6872493704193817,0.7587501867381807,0.39466899147775475,0.6826230275997642,0.14391947529453858,0.0184120042464863
0.7174470300129343,0.30725481680856,0.33685315724399434,0.1342314809402141,0.5681842309703307,0.5471478313006919,0.6745485688641844,0.906945011175162,0.18661956298249377,0.4070002940462992,0.34160098213780055,0.7088782772000445,0.6022186864258526,0.3755276205775881,0.5171859424814068,0.7382121629294496,0.35177251727431424,0.0192517944573846
0.7581924342976796,0.17998726916675317,0.44835516606628345,0.3684110981477654,0.40290839838707193,0.7185257280367905,0.5894426576267572,0.4268872381168416,0.496149704131997,0.9043582790587941,0.5339651555126813,0.415439525890415,0.34805897210058295,0.5070952028649899,0.41695971411216914,0.7873501542036778,0.6679350278931733,0.0376162634089144
0.5613636152377776,0.10942177127215613,0.27654727823181485,0.441159386673876,0.48736873214656373,0.17936865777250216,0.43797984170458826,0.4443195428171973,0.2883779273289381,0.5384294212775894,0.4928368014215502,0.47464682432703453,0.3460766166747606,0.6048560498647427,0.7146361081659763,0.39704324652027434,0.049238108881996756,0.0060211373611573
0.796360572383124,0.14426810010167895,0.09212416847012164,0.5105852521881272,0.7980129521524448,0.32441934698453195,0.3647316687138271,0.7481294962007421,0.5218597677309339,0.7468022346287385,0.5324254294269101,0.46158138466397125,0.7286388854810556,0.36482382591583257,0.1780346166232039,0.3376257512592944,0.43654684662215226,0.0102993139072427
0.5984563207315866,0.9882663159964196,0.1779405122589091,0.3642224432945832,0.5511995305979582,0.41840444772903496,0.5342896397318949,0.549353100129136,0.43143814897486027,1.0,0.4071892442079637,0.5979971736524355,0.6394713211944524,1.0,0.40605460244843394,0.4398929316477008,0.542344098801664,0.0421004262331447
0.4163971585568366,0.9939393191812294,0.15708284239106762,0.4273646202280462,0.8792612826618919,0.4484764852606517,0.6168884986372148,0.7312951292586007,0.44910169696372804,0.7570033561163851,0.5954395383142062,0.5573926963470552,0.3740319438480654,0.618537579022883,0.6944177909834868,0.39892699740300636,0.43037149048809725,0.1492132908684698
0.44641506538311365,1.0,0.13517959570442878,0.4044367679998361,0.8492172959255448,0.4139514892389007,0.5874080315684546,0.7920268739590496,0.41983257143831404,0.7641206526188481,0.601131924370435,0.5322148263964818,0.40611686195273367,0.6766287026336839,0.6740693226500921,0.4808953378245537,0.3588946964050875,0.0985089762481976
0.6424528379819474,0.2722122876499935,0.5606083285448944,0.3588714240103493,0.40733628234925,0.3853345903803609,0.5707065416189026,0.7248412679678259,0.6390373341090665,0.6094495656357957,0.47739007959609475,0.5409686046817035,0.4852795172423855,0.5060119904104297,0.4483869241289049,0.32762867524118694,0.3644898786053804,0.0517659362076341
0.14193270678491904,0.26669922865219786,0.22742690510510088,0.4903246603862865,0.5620827217047971,0.5123201294351957,0.41933473965339724,0.5563921117898516,0.6626213873848877,0.6276743874414197,0.5269786590593476,0.5846421677231961,0.702547888708538,0.5458902620599932,0.29844966006369394,0.18744125401071748,0.7025873402426834,0.2125936841438101
0.763507400612512,0.1049312248892203,0.19828972983137144,0.4950167837164616,0.6342231520555783,0.6337679195812225,0.408083829575822,0.2952818958040894,0.41310460846931446,0.8249262982879616,0.47374408222319353,0.4953620093914376,0.47629925019778996,0.6467903943327766,0.5482125696446697,0.6025442971349564,0.6427227078277095,0.0824578916512177
0.5304715628779126,0.2627784694281916,0.0624852190971934,0.7543190266318492,0.8178731674610931,0.7017451518996289,0.5653117885325115,0.589583529621672,1.0,0.645862841072778,0.024786646631207332,0.38633076798321775,0.7990174213282099,0.6436804933440045,0.43339352570267936,0.6111132278387601,0.22022214079380345,0.1444597613728193
0.9999999999999999,0.6517284804551008,0.3138581715977879,0.41781205700080287,0.3572268828126681,0.515849777931195,0.5611859910038521,0.6370929239325959,0.44646100531974947,0.5604918478400538,0.15996632409589645,0.9409106733423386,0.8581811804599704,0.2077784655411682,0.4775471092520698,0.14880368102409036,0.39735049334094297,0.0081919158308377
0.648311822048176,0.10433324675698313,0.12933253658970156,0.3150748669260414,0.948301386000778,0.3597988358376616,0.33193084812519913,0.5309000790113754,0.1795415120080538,0.45254588299588994,0.32254335864350714,0.6093565877836721,0.5453506524259784,0.7000077922181558,0.6709674825888258,0.4864815969424209,0.5967934462866058,0.0791462661025811
0.6497233461281062,0.1599111475925544,0.16966017803463002,0.44994959013745156,0.6966718632352795,0.3129089013704077,0.4061942093294111,0.7219324323130464,0.6352992098968132,0.5568390869692226,0.5617705663471606,0.6772108545327499,0.7049237283978231,0.7271576361069673,0.3942574111817811,0.3982108285739441,0.07067125156690707,0.0075581118980843
0.386683694667878,0.27033688528994165,0.060286583208368466,0.533116912114458,0.2771806766697488,0.5436263812133428,0.06161826164408507,0.6688860188183953,0.5788706876098636,0.6959697126753313,0.38727036674975124,0.929177706700713,0.4572923862471944,0.7173744293150169,0.17029318533479204,0.7457181257695575,0.5497349452908179,0.0744085817052494
0.7128131302964446,0.20270815748379983,0.15984353408266866,0.20857061959284848,0.8797746093619438,0.3857448344484128,0.3864538110197007,0.6976046249423805,0.597855181750697,0.7367561531251491,0.08196126508128998,0.624384214513253,0.7054294840712335,0.4026201533375501,0.30639028308557464,0.6391098310582689,0.5327500728997285,0.1193769707341034
0.38411772575314784,0.45595480557197576,0.11521788078438108,0.5244830759665088,0.8332797958125355,0.03712551969233674,0.12058137950740405,0.12846382116240468,0.28864102739316555,0.6097173385163949,0.7522086884837049,0.5855602070305989,0.2877673098259358,0.0,0.5187770427133569,1.0,0.4789457267496415,0.1287731140371726
0.9522891722475486,0.6578644703895731,0.09659955776172433,0.0,0.2989897742642582,0.909331406299511,0.10003079335568171,0.09539345875360772,0.9136277016859875,0.0,0.7120200195394254,0.0,0.5234156798547466,0.5625303633564562,0.5068731484025132,0.4370262970144627,0.5128786161803198,0.0033750059419118
0.46888692675495913,0.28206694733698867,0.3639299594088044,0.35618550630435264,0.7104088152714988,0.48087538921290085,0.6548596298539567,0.35676975203085415,0.015731095367203185,0.2938124974241499,0.4265664915305153,0.5157098389241017,0.9085581988234324,0.7211372233611988,0.0,0.6825880535676081,0.2654848112291133,0.1654228264486381
0.7834201561031648,0.1254994810470127,0.040697320313360597,0.6119686381952749,0.914333997618676,0.28507320961525306,0.6306127964164507,0.5380283338707373,0.6252497182474712,0.4943435946766439,0.4569093061437436,0.5697097577673476,0.40587262270554625,0.8221497615671053,0.4585901808984131,0.5931776956229404,0.22769894297763782,0.0185704552296747
0.5481472019949151,0.2701326545097523,0.179140950007457,0.6012053302517799,0.5053825311706163,0.8348136448504107,0.45994447153526236,0.37914191400397,0.7488677882798362,0.49135017883125015,0.26231775215091924,0.8023000084372847,0.7510260094333671,0.6497154747568753,0.37297289110833065,0.44047088583581573,0.6318295872037437,0.0847395858091299
0.5661490443536482,0.26063423776645916,0.14445663224468833,0.6126258165650517,0.6210176130067936,0.6511676309433269,0.477538274888695,1.0,0.4453169004075843,0.5525550005635942,0.246212182893233,0.4018018712742413,0.3786090743252757,0.24468687158176816,0.40272984234476045,0.48999264480997606,0.5769970974554232,0.0613680657888482
0.5774089507847767,0.10208758080636032,0.3318641922966203,0.31251598506290545,0.5427190236264708,0.17589133560207193,0.319313132720073,0.564689381807459,0.5543928186176905,0.8191385887843312,0.2818370745030901,0.41693377753790845,0.5978824124246631,0.3959091893274348,0.6210648050802382,0.37960060387896805,0.5243591085102448,0.0478046616279254
0.6082424209590183,0.14111100095345025,0.3744796922087353,0.5601711993678413,0.0,0.17213548191524042,0.7882370278444587,0.6139565835762525,0.7834908415525892,0.6275984093899333,0.5852016993580522,0.7463035713824905,0.3352775928814048,0.5082234891326967,0.6375792914670797,0.6134928485196992,0.5422548376703801,0.0629684207190505
0.47968440945537694,0.3664510691878108,0.5159242391326021,0.4059720484753137,0.43756265639488834,0.31283855006556505,0.24217843018138108,0.6714226375953869,0.3925531584768729,0.6012085517629115,0.5582360063615692,0.5096782895111416,0.5830271040127442,0.5208645433752399,0.13007956109749402,0.5133129603455246,0.2768660278497102,0.1294386081665636
0.4939753071335213,0.2632073488030592,0.4047044818579109,0.3791980492082856,0.3966718904156824,0.0,0.44025067655704075,0.7398138533656382,0.44310725671819307,0.429075802242181,0.518476818207342,0.6279956995823743,0.5854407537949778,0.5539707913152627,0.47651451187926713,0.47232453083301484,0.6643969398284019,0.0452694458969117
0.4748611835287184,0.1297649681190053,0.2047209803637182,0.31243634720562075,0.5292512304593995,0.3249734351292039,0.6689802251367976,0.5434879992588564,0.346306404166056,0.5333510177151636,0.6225420945536524,0.6272922827589216,0.6546179010373633,0.7234580291379988,0.4134831696441118,0.44368521104970826,0.19740504051449087,0.0221514474497314
0.6393116125253737,0.23415011678691722,0.6705790563150961,0.21180430851732487,0.43369006019376777,0.5857805204415543,0.535545528595623,0.6755645666855026,0.425864549750007,0.6661213948261303,0.22871066812997812,0.42459306557056803,0.5854806018474775,0.3011237883933091,0.5668207328020807,0.4951637932846747,0.3074601172051697,0.2078401546481595
0.7791686399387817,0.6160735764566202,0.3110408439951917,0.4481057359447701,0.7771549974735983,0.5263794342758548,0.25464187260230575,0.592664722881639,0.672147107764077,0.6306546007129787,0.5858605929199587,0.8137787351863003,0.9547760505861227,0.4407148006186899,0.4943050021186601,0.9958699871731334,0.6959409334695836,0.1033417312354423
0.43418315662535745,0.12814752738861412,0.12293327109727353,0.6937627268724107,0.5920052591131076,0.7607812224106019,0.36348920059005657,0.7741832208531301,0.3524625998124509,0.6349131379946594,0.6945017852290921,0.41153943399924975,0.660968471583868,0.6502637154256403,0.4322623499906436,0.5666228962778102,0.6412312474274539,0.0987624978212989
0.4492830132065917,0.42348138190126505,0.24769179994451285,0.3481642016371643,0.2832948024342003,0.7236724833114955,0.0412988959654676,0.6426703993623192,0.09936832893717346,0.4974212365854999,0.0,0.8308443246886752,0.6462723996174348,0.5673610838311673,0.45263460798978367,0.5841734687366883,0.49217492190337464,0.0639666619131371
0.4588342149042263,0.3422574376407663,0.0647422146272067,0.38101693928175445,0.5744622742949945,1.0,0.49481250575892555,0.8930817878279749,0.0,0.6207945202710805,0.7950637565310955,0.3971938498534979,0.6173740743688667,0.43909759446686963,0.4100368582359427,0.5190588307163009,0.3801962618577074,0.1088241352537592
0.3458813317642853,0.2982704152494254,0.24081265540727895,0.28787201638029947,0.7714144201948275,0.6869478699392844,1.0,0.2738102778738226,0.3638692038272613,0.4044429657025591,0.46799111674924,0.7635563582297786,0.5751810057615618,0.16309449567420192,0.6726018017203532,0.3065393637192823,1.0,0.6163109442094088
