rely,data,time,stor,turn,aexp,pcap,tool,Generated_Var_2,actual
0.2167391230822873,0.367373839083116,0.3255168564201878,0.5482216355050136,0.5017324915482577,0.5401843264182746,0.2613163878719122,0.352429577174576,0.4974011678161813,0.262517113909762
0.0873632043398904,0.300700246386463,0.3518688643732764,0.2574641902572212,0.3564394596615272,0.7322802746491467,0.1763127494559143,0.149190420196711,0.2948427444610149,0.1411543081562422
0.1556275347583409,0.1381448719182876,0.550837095219747,0.0838779603257489,0.0369910765154104,0.7502668820424522,0.068197221300043,0.1000147618360746,0.0875993146927162,0.1374031738444711
0.08620696322404,0.1891751661258999,0.4220367754584911,0.2230574171403759,0.2626906290640561,0.7751987561943545,0.0991276023831689,0.1539007748766055,0.2514337333438858,0.1144973996344607
0.1716006651544298,0.2504199238405544,0.4728865825941968,0.114995948019998,0.3142750554854837,0.7765224880002322,0.2031299454276293,0.164610715224594,0.1450157760778495,0.1918226146406051
0.0891599630095494,0.3547759242307226,0.2908326534436222,0.3500433371581816,0.4174460908823699,0.591194879446661,0.1825280677805559,0.1563595238922885,0.29083347781048,0.191158599632457
0.0585296187915038,0.0922572947206363,0.4932810650587976,0.1824263528169516,0.120979803266696,0.8713557098761784,0.0395978576552608,0.0929033825398051,0.1880855844732563,0.0732940063361624
0.1651620067454906,0.2171933463956343,0.4999529938132039,0.3119836777635504,0.1841022552754084,0.758566216778454,0.1106154075632105,0.2244168694290813,0.3116987846768399,0.1393384180969065
0.0620678302603062,0.414160126565878,0.214188826554434,0.2745414466788395,0.6102670145860614,0.5841493842961829,0.293506285134704,0.1889470567811454,0.3218794124508786,0.2491225395853501
0.0117036398761234,0.1216082433278833,0.4432239747215803,0.1293819444010161,0.194360285675423,0.8851343077102494,0.0574719954177368,0.0409065439865724,0.1339408795382958,0.0299908430216941
0.0807474346467654,0.3334173932975806,0.2985306295687659,0.2209361812242587,0.4209137856369241,0.6262589978858832,0.2136397650880765,0.1681800298500387,0.3059189583428475,0.1407543839920874
0.2587386072605782,0.464824508387956,0.2541924589467184,0.5465639190374079,0.5717240363339424,0.4530647499134493,0.3523021396878315,0.4297970727446316,0.6437579983340529,0.3487213923194984
0.2787118586523673,0.3472794417130058,0.3697002460424882,0.1611104984305714,0.4490849232170216,0.6708100699314845,0.1915747744143388,0.3237941917682294,0.2951402571741426,0.1261090775545775
0.3833654055037222,0.5503825061099523,0.497361401395302,0.1231247626722582,0.4560585934010704,0.4717695477176343,0.3967764872428443,0.3469598776851471,0.175809690225155,0.5550781545168978
0.2650414154110009,0.1104303775675205,0.7160216693399646,0.1470590313158537,0.1300939901681628,0.7181532600160194,0.2168366555644033,0.1691336351184818,0.0902542708236685,0.2756953001264114
0.1716585817368453,0.2748469562314167,0.3970833186719024,0.2249460289155286,0.2824741189105436,0.7154616026646494,0.1393608124669338,0.1934514433909954,0.2575208878824968,0.0921326399450039
0.4226001850386225,0.337655660494315,0.5368658967539482,0.215880538720714,0.3417190851109167,0.5111715824510192,0.3216480657324153,0.3888159887937217,0.2584341935354553,0.3980760415600398
0.0721564552923733,0.1079128608271636,0.5466832346300303,0.0616650548318727,0.0530541583057761,0.8983242415612787,0.0211712426744795,0.0537290903684888,0.0722538476210038,0.0716421464277172
0.5627503645721762,0.3906000623741969,0.736462800288872,0.2008746808568175,0.4671434546335576,0.398704620601638,0.5525423834836292,0.4520158434566124,0.2196200722874786,0.7106094478570241
0.0652899100362419,0.3255115177256791,0.3195802044382646,0.1820782383349687,0.4713827682174047,0.7203751127122291,0.1871566172352836,0.1644995456557884,0.2650202333441959,0.2105202463953414
0.1291766065923537,0.2507874932029014,0.4420111592977404,0.0808437616316072,0.2147208031248565,0.7940632932550646,0.1024502929305358,0.1063453851060472,0.1276555450604418,0.0882957469107699
0.072455887262315,0.1669571034256577,0.4493645418920247,0.098924861975596,0.2115110862567442,0.8598581939701427,0.0643380062666911,0.1068215247610023,0.1607591838387829,0.0614847735963531
0.4373091910662067,0.5622792802076755,0.3323454843630466,0.723772652600124,0.5554962444660514,0.3875582514828534,0.3724002447192668,0.6086925351231725,0.7880726900170665,0.4288189770724365
0.2519201687878243,0.1331891437434572,0.6346169170256258,0.141247173597478,0.2100432591468227,0.8021227672813136,0.178761723605749,0.2094865537483393,0.1273578773658693,0.2262239163606597
0.245569852551114,0.4033198249130496,0.4270998684223083,0.2366121007710106,0.2546296501446576,0.6092735067658379,0.1646230724843146,0.3010378352774672,0.2855688097982989,0.2892002014099796
0.0910198498707177,0.4734813438185761,0.305926795129214,0.1315225603263081,0.4096852726664089,0.6383182582001045,0.1950778461093196,0.1246201072299652,0.2279425035371932,0.2575588260142437
0.2020750684099757,0.2906877543783816,0.5315658969215075,0.2309679398941395,0.2629944141299447,0.750749573968691,0.1495768084320451,0.2497530741256173,0.2553150369816724,0.1517106493269904
0.5182100001297504,0.6365211743869077,0.2972674079631859,0.7617902330431163,0.6057090481137157,0.2863159814557329,0.4712908696265653,0.711084559796006,0.9446552995698336,0.5339746587134729
0.1117369284157911,0.1988832135991241,0.4352257281194444,0.1562233211389392,0.2512684243440066,0.6944034713691152,0.1661402023170816,0.0417131938735351,0.0662983239893298,0.0648863946503832
0.3481833636054865,0.1746363524821692,0.6792168879868861,0.1431017956538963,0.1735463790019889,0.6316036076053936,0.2843136742790946,0.2336142753177806,0.1298747915241268,0.327135222707437
0.1172492355766854,0.2362171371090018,0.4987656874579235,0.2023747106418426,0.2014519725083377,0.7982746556838365,0.0877488626241943,0.1539755031873255,0.165308839790308,0.1326726200507503
0.115950185575487,0.5636814319537717,0.1315155490212319,0.4015094593974188,0.7068189720771048,0.4069689403610438,0.3759952925010453,0.2453985584992488,0.425670589212589,0.3435275113185141
0.368911925357038,0.2843702408082405,0.6347433440928202,0.1923082365700645,0.2986065000982876,0.5651691804314365,0.3085529602983167,0.2769661128544703,0.1681190356682562,0.3752508575385483
0.1486038854970026,0.1591601291611429,0.5056110101263316,0.0961963359702169,0.1998229670901407,0.8415359727645852,0.0949637216004284,0.1353227774075892,0.1136563139750488,0.0759825467104927
0.0239817983129265,0.0999015476283211,0.4043517312618352,0.1902687147124556,0.2518914443128019,0.7950771302865692,0.0760443453392033,0.0980859442021883,0.2205145993554012,0.0612874488826239
0.0231029453364627,0.239312190122877,0.3199108934686949,0.1808855994003125,0.3457050901511878,0.7241401344054595,0.1445667154067377,0.0835486923540092,0.2111337533261601,0.1072603900851871
0.0934962965873932,0.2503032367385059,0.4333257057466471,0.1022387261545581,0.2351653422906761,0.8054851280501168,0.0765301660928519,0.1095842648380372,0.1666021082849154,0.0763617436374948
0.1361402389241087,0.5509422149100522,0.2797218167410739,0.1240101601619025,0.5424084335580881,0.5956571931622265,0.2553384661954911,0.2013124186880414,0.3130286287923701,0.3269867335592963
0.1131555657070154,0.2591432080340776,0.4409492564414314,0.2638520910016078,0.2812618093534292,0.7453413645693868,0.1379443081811867,0.1575363120901367,0.2656188750041586,0.1388070149254339
0.1309424931030586,0.2608409604508383,0.4527697464705291,0.3464151667951802,0.2570095070598545,0.7252962967401783,0.1490951229748494,0.1416759269049085,0.2961014004329975,0.1568716605761453
0.0687352891046414,0.1953004204768316,0.4503188396801484,0.146175021161668,0.1831705824838557,0.8136678215736455,0.0650352511048738,0.08632363727663,0.169207320538203,0.0736082248792301
0.2557411664845286,0.5104285029877289,0.3405381608453318,0.2673895082819979,0.5356170132494125,0.5684942341025315,0.3010063264070585,0.4183097515375204,0.4852102757243884,0.3357564789298783
0.0626507109508313,0.2277750398842304,0.3638930663342875,0.2505852367913765,0.2992500889853732,0.7198072402206036,0.123835273198481,0.116182814604041,0.2429850232131208,0.1163964464488286
0.0615662104313486,0.126207132562497,0.5259308456910072,0.0858616472670569,0.1062880796980901,0.8554938206367744,0.0442035541559068,0.0481228472856039,0.1132729932021005,0.0562830512921591
0.0514837686643081,0.1993464084907804,0.4575716874764278,0.0749286434678708,0.168033895672568,0.8562485863111773,0.0454085295640324,0.0504719787066729,0.1209006116394371,0.036747338218294
0.1156116763520479,0.1850717928125776,0.5067214679993598,0.1111674677604049,0.2073580166261145,0.8441517372664296,0.0777195998800006,0.1283415002584941,0.1030427713657936,0.1118938922637862
0.2152697143149004,0.2422138959026477,0.4966012646640718,0.4733794123643989,0.2188795209407659,0.6676207344988012,0.1388107293676275,0.2552661987569952,0.3968745202032779,0.1864768991047834
0.3148643002009325,0.1276527649772437,0.6504470297616485,0.1347738343324674,0.2302604158654324,0.7000377655219308,0.2623782239835199,0.2101333578274036,0.1322117515610247,0.2346197395409361
0.0727460197979509,0.160478783250384,0.5092547651107628,0.0845304241919032,0.1229287314230094,0.8776789319677691,0.0364156543331973,0.0934068625556437,0.1301297773288597,0.0854938881997608
0.1490294266293673,0.1722485490772375,0.4746677209783622,0.3238287799240521,0.1505405267016107,0.7073395342027538,0.1217622240975348,0.1663881249685179,0.3182518650983647,0.1290205906073117
0.1966402238192755,0.4371888102718828,0.3810627858204984,0.1664963054296276,0.3870410761827361,0.6522980076492707,0.1864500216292933,0.2689331396409271,0.2759387794364007,0.2904202586281283
0.0672112713108928,0.1410925538137157,0.5163208336347578,0.0717567037063179,0.1346547212089476,0.8957786509126066,0.0387305255750593,0.0528961021233975,0.0636819272417911,0.0545536456740937
0.0897309139244557,0.1076603914625687,0.5116221691326647,0.1152854956020078,0.1513079391540444,0.9149995562741328,0.0335572213464744,0.1138657924742602,0.1258265935347113,0.0356472016079238
0.0169097380123127,0.1497968326828335,0.3866118004958441,0.200115626940202,0.2824665394956365,0.7275910265534729,0.1027619717557801,0.0903578359772118,0.2079003599495711,0.0618149933540972
0.1587880665104963,0.3995659040168033,0.301081864257952,0.2702963389092337,0.4270377676953775,0.5073025436850018,0.2747696438350582,0.2085584505800865,0.4295843872932574,0.2500323431631828
0.1474143430823662,0.2349789961219955,0.4647945494591443,0.3266190850445813,0.2218307308184288,0.7418307539296156,0.1156895049819601,0.1950433470158692,0.2998023573297647,0.1546105154778917
0.2988057426004131,0.1936238494142666,0.6449449680912623,0.1863830015292919,0.1975815899212987,0.6185668511717951,0.2310344986582615,0.2118361598022922,0.1196241482994713,0.2980781319842138
0.2385655088172475,0.2873309788824094,0.5216660295774062,0.1715744014239782,0.183295345208817,0.6568511201965904,0.1720469049990365,0.2455979269120505,0.1989009800819914,0.2315795441533606
0.2019491702637401,0.2508446089939982,0.5562429465768054,0.2053221581825803,0.2441676236945631,0.7237620207619303,0.1738429779087144,0.2380358949933056,0.2502594905987222,0.1912349240104262
0.0932405253388336,0.2910745486644707,0.4129186475990113,0.1671359524505072,0.2836949867249788,0.7693233837323827,0.1158558035508154,0.1347358147411722,0.2032355166223799,0.1373107774499908
0.1852459582106682,0.3251259511995174,0.4827464499120715,0.1508437678212577,0.3003571200726015,0.704481281788662,0.16371550791952,0.2543926482349691,0.2579187769112364,0.2278894410232309
0.2773113196797288,0.3698138871665868,0.3923599046544379,0.2120977765003857,0.1863650876117531,0.4626034684541127,0.189418696944066,0.2725190513495975,0.2979548751893099,0.2771252493839754
0.4492806791871043,0.2700655799480732,0.6813845213609218,0.1796999611738164,0.3882770631441848,0.6332234855703986,0.4008431845284388,0.3640451245988919,0.1976720392189844,0.4265987200338094
0.0582443592575912,0.1606590543421716,0.4829129323728839,0.1113262322959187,0.2179301363925632,0.873980013813987,0.0581531343644715,0.110601990748938,0.1641724641781055,0.094040483887352
0.0665792680148788,0.1547477795811985,0.5176313149150792,0.1433495097359254,0.1617332457860206,0.8837994380459091,0.0448286610448561,0.0880357058935376,0.1234935700265059,0.0692268126336174
0.1277087191044575,0.5238589688341826,0.3157467556712053,0.0788133961880247,0.4596379820116013,0.6348076619503311,0.2014958100821655,0.1419451115547748,0.204110097578384,0.2868479166498143
0.1906637203048942,0.3209582252987779,0.4393852879078855,0.327487343605407,0.3076108714630041,0.7078342787801862,0.1606452558589332,0.2657096666430253,0.343264682063832,0.2095351450661449
0.0143964763319631,0.2032103087275205,0.3688805099569875,0.1549881336929505,0.2924741846517165,0.7924796451936307,0.1041414115325792,0.0538207472520677,0.1613363037421407,0.0522531347556631
0.2740220189797184,0.574386081107298,0.325038788136021,0.2390209953585519,0.5508342693734374,0.4938979932921641,0.2984477628707193,0.4029151770916314,0.4672817639120127,0.37267998981374
0.1237300088907499,0.4269625183460273,0.2548354710610308,0.3467829921124857,0.5078103886476608,0.5443071513006945,0.2531234627660165,0.2332558144826103,0.3824961683420849,0.2304342713732728
0.0722904800155009,0.1906007650920742,0.4633017527931938,0.1932114559844454,0.2122278899108635,0.8259449978506482,0.0913725431018805,0.0880059471651029,0.1858068922934753,0.0917693203294671
0.1041967311570739,0.2470473272105578,0.3798984824307975,0.2579971831967722,0.2936812031687563,0.685341688755485,0.1740213679876658,0.1235007270095026,0.3331407258380311,0.1957802956050947
0.0569382819266166,0.2352818435707683,0.3838750194787582,0.1199071689023079,0.2275386387130084,0.7637448687065832,0.1071229683361076,0.0737149770466783,0.1610644146278513,0.0805601154395596
0.1235195521415994,0.2450286203815414,0.4023262026689851,0.2057528511397804,0.1744451812070775,0.690371166563631,0.1077532020253376,0.1413593543052058,0.2497628267292984,0.1165630077653151
0.0699403044039038,0.2787450041650008,0.3435634423976237,0.2316913072740367,0.3294415308523918,0.7270040071416327,0.1355767743823528,0.1213387064186624,0.2293041550112011,0.1215111355975323
0.1470505364532034,0.424993910111124,0.3588741361503096,0.1249203375971986,0.3598160294783948,0.6559916323394978,0.1659937660688108,0.1851156845329484,0.2342386763840722,0.2030024544695083
0.1400455842075406,0.2332893289535376,0.4855972658999303,0.2723736069631263,0.1912457413906543,0.7545110577781239,0.0970167149166285,0.1963708876582687,0.2724946267933161,0.1267099196255801
0.0206322942039114,0.2355937744466466,0.4142885607108182,0.0765987605801137,0.2742782978348416,0.8901622141306121,0.0750220323435965,0.0426022641374791,0.1299803752162766,0.0980077939013812
0.1629795595587692,0.3550144889645943,0.3984736594370695,0.2859571898585437,0.3137939544390919,0.6711769560874205,0.165823678826792,0.2539519930384766,0.3262018449404448,0.1787056543106431
0.0409352166760341,0.2640864889192371,0.299834844899545,0.1805647834114293,0.3392795981740779,0.6347311421080348,0.1576370896721866,0.1020943319145124,0.2684193380473867,0.1400471267633041
0.1006449361346259,0.174497046648449,0.4552159980289209,0.2368408723881249,0.3275502088948918,0.7670776950323199,0.1099631431425854,0.1816764795885333,0.2665816713984224,0.1387623920690192
0.3717108833257344,0.2355590378243088,0.6420627602495058,0.1806066382550325,0.244242200904416,0.5722774262518255,0.2960464937587173,0.2829005683434963,0.1618120967770265,0.3514763979162949
0.1088867376797315,0.271594390602458,0.4155054704075498,0.1804070967288487,0.2536208868992167,0.7363356700565871,0.117646943124374,0.1581196208367332,0.2518194304989844,0.1478704640074358
0.1312445406922536,0.2461507829734493,0.4438130546255412,0.1093871321818862,0.2270110558795604,0.8029931483669028,0.1225477047153923,0.1443824342859848,0.1894896130402628,0.131382115006925
0.1680821272645889,0.2935250177346428,0.3818449230761161,0.2109500552191528,0.153084538135125,0.619177480458948,0.1326396659699377,0.1870654462845685,0.3023733961745207,0.1923561064662059
0.0896949332108248,0.6419871516021589,0.2105086726097733,0.0894579836171903,0.6304055729043616,0.7118322519284088,0.2970038350400742,0.072583294040511,0.2242516927589983,0.3216526649253074
0.5848746266461151,0.3030124676924458,0.7111813937006916,0.2373078815189052,0.5345625486453263,0.5065203033929622,0.5009949055727224,0.4535226145165971,0.25668533125424,0.4846318864807277
0.1217744580863846,0.2809657523654941,0.4045376054229737,0.0867974690647137,0.3120553980361484,0.8351357251250537,0.1422050983868443,0.152925931670072,0.1839723769338843,0.1329523758007045
0.0320956013646289,0.2549279987676884,0.3237365762305894,0.1515897274255069,0.3456763862587825,0.7660834078409743,0.1613389054881139,0.091530887382831,0.2370265032735181,0.1283696562381522
0.0739330839992235,0.4028789592812122,0.2036999987833744,0.3483224328963448,0.5782048064522327,0.4804093641966448,0.3162189776992571,0.207368011036435,0.3836239683143537,0.283422346875146
0.0305422179693572,0.1743054362454614,0.3562753292156021,0.2393994177843984,0.33827813656394,0.7140795697818183,0.1458166309273872,0.1247761559747925,0.2451890143366102,0.1041881745678003
0.0569803624802697,0.2368300188939276,0.4119580889245474,0.143315765468849,0.2814721281963984,0.8448395791714975,0.1006638206798743,0.1017690200426618,0.1801392725253647,0.0868304144362392
0.317615509623035,0.4973960110299556,0.4642518834565949,0.277184993051477,0.5235718679261687,0.6007735014518172,0.2757644929807333,0.4696241960792521,0.3801164799209141,0.3758476285040469
0.1777017663664498,0.225062389169712,0.5061636772282151,0.3124020767942255,0.290445203059073,0.7203107853096786,0.13117234509776,0.2269940506500791,0.258312481440972,0.1493835346191147
0.2257641872709579,0.476944225721287,0.3688895581543746,0.2260575941003496,0.5370374326402647,0.6755775173877944,0.2258873362745045,0.3827140933706548,0.384723148379855,0.3494610236872673
0.0184475062097156,0.1410755248833398,0.4603787595824745,0.0662363785268388,0.1593102139838141,0.9368285459899918,0.0431073942776396,0.0357427340900307,0.1302342658188011,0.0514571097264356
0.1397546272365679,0.1460778779900495,0.5098026830017955,0.0532593600375203,0.0768908494014835,0.83612037101773,0.093972411236708,0.0769256048212937,0.1127793566368944,0.085961428116198
0.1961658299858477,0.3908020937638859,0.4215794043794587,0.2581051819263145,0.4124679629176928,0.7169949967415906,0.1717391357620566,0.3185839205860531,0.3245460748469456,0.2451226607272896
0.3803379120967022,0.2942600965686086,0.5680000664408698,0.144513110672253,0.3758841906672323,0.6076663105005111,0.2759593275134155,0.3075559460704337,0.1743266934460827,0.3097710196089045
0.0533172245211645,0.1637454631276143,0.4501165884274429,0.1504233411464509,0.243858203670995,0.8530790042343392,0.0677309162436895,0.1149899039558511,0.1857298148550334,0.0867402482995567
0.0807283744869533,0.4395818640973172,0.2063783817728798,0.2969064468262172,0.5741150044332961,0.5612979790542889,0.2825899085997916,0.1877418358133956,0.345220082950202,0.254090527332243
0.3897074234061785,0.238127791082614,0.5726736825893813,0.3006464364271775,0.0630514462509098,0.4924361750653445,0.2453822039282511,0.3191229603989073,0.3158714534304522,0.2763740065152911
0.2461551476594113,0.2325378500418417,0.5485289007948208,0.0754123219677761,0.1178620579026822,0.6649069987790498,0.1706043072345021,0.179724856974654,0.1067457946818221,0.2685012141895161
0.0516339827456284,0.1981469569141709,0.4173518854891611,0.0968585218563923,0.2102018183902611,0.8202168535697855,0.080852316681744,0.0864076397632241,0.1695989844789183,0.0954728404073009
0.2437737318373705,0.3666862935237401,0.4600369351497043,0.3047826703787211,0.3108967925357922,0.6640910098302394,0.1728625176600535,0.3493216358476987,0.3559676328485445,0.22639454878265
0.1565528898136872,0.3736411542412637,0.2573623513831758,0.3927782743608691,0.5025836347098736,0.4697567981382796,0.2553943612161622,0.2073254146185693,0.3223854785279408,0.1642396181189754
0.1699542825087464,0.2919821926498665,0.4118031549359556,0.1740625555534473,0.3016876050097841,0.7154870503482802,0.1190527423931826,0.1817892915377943,0.2160323861625127,0.0673016576426482
0.0254889691631543,0.1243260446450242,0.4884667931520153,0.0761515476591457,0.1467979095047755,0.9319751491312585,0.0216970218384925,0.0479467810872447,0.115316371888515,0.0364731935137518
0.1220134658164277,0.0724743391187909,0.6278616217356643,0.0450967050718829,0.0914859585783255,0.8768170738724322,0.0766918860098842,0.0475792268887273,0.0149499750893157,0.15524716557687
0.1432440497998987,0.6704540631526965,0.0749215513272839,0.4451717876668994,0.8349228565695728,0.3767938340256396,0.4692430434156794,0.2923364584217149,0.5101998971336492,0.4539610626371265
0.1570197263231937,0.1100517284204623,0.538450426988223,0.1040249525728701,0.1149252925644233,0.8495582856488201,0.06129949845061,0.1354157903851221,0.1222804114406062,0.063334347628619
0.2760594048059751,0.3001884202235338,0.4872641420156105,0.2791289915268594,0.1625835820640249,0.5941809232659729,0.1821433965393647,0.291130408729882,0.3112797148506733,0.2199272436804981
0.16299961591128,0.3604960876781095,0.364120298479779,0.291793421993745,0.4120254996914463,0.6804135969117749,0.1977865539570257,0.2483385927930567,0.3680132556662767,0.2306720416351605
0.2382646880663515,0.2543232022310653,0.5262404419308621,0.4690466570092467,0.2489175755560191,0.6480849184207372,0.1611457879498654,0.298801485670238,0.4223543479217711,0.1934847939164797
