size_D,duration_D,app,har,dba,ifc,source,nlan,t01,t03,t06,t07,t09,t14,effort_D
0.6364295529021502,0.5827934418701581,0.3101383883023425,0.4043618012154694,0.1776170350619193,0.3984509461863064,0.4630995530565202,0.4281783667644157,0.3223674429021108,0.157007035988354,0.4146363288763185,0.4653211326088152,0.4619368674423996,0.383275774499522,0.6187258008146803
0.5494870355816588,0.5469192614923895,0.4826610185416081,0.183483708220543,0.1628876530158509,0.2069484794010619,0.2104468140478291,0.1573579791561155,0.0726577104575206,0.3182979157386261,0.1338392875073747,0.5613253274866535,0.3521743119251694,0.4236175250519759,0.7533795290238096
0.5353703523590637,0.4670457250657662,0.4833076837035611,0.391026402198704,0.2150025307497157,0.471354121780793,0.4777837769086495,0.3141306794500276,0.2423414386746181,0.2781595116900087,0.2774494252278977,0.4542534408185578,0.4051054328423218,0.2536229503384145,0.5053382334430114
0.1086811714314825,0.1501319030579315,0.4087069671043132,0.2095689031461131,0.5679997674413875,0.6674650483391198,0.3216267413056637,0.109275123573123,0.4168993626736474,0.5315053644192006,0.2864422979116039,0.1554078427796702,0.115937149743229,0.4852702732595589,0.1509452869705726
0.3647715500468806,0.5033156682339679,0.316860238088283,0.058974096788725,0.1121623129915926,0.2164405019751366,0.1517074423193103,0.0684025114565635,0.0208248331757273,0.4105859759324761,0.0939870166702938,0.2511326488645067,0.0762782803692929,0.1109936559138767,0.512631323072962
0.4739539122131582,0.4908594722615394,0.3624206968202015,0.1472058278316189,0.1499994915771075,0.1699798670840301,0.1912067539399368,0.1333132880315244,0.0650878277946135,0.3052550360770988,0.1317526707622591,0.4776285233212892,0.2614320843018183,0.3781618416631744,0.6913722141926897
0.2890069368867241,0.390842661147564,0.2616004241910914,0.0,0.1854691062511731,0.2237734999496962,0.1233042951058493,0.0266668057799146,0.1020721275747455,0.3676461998839316,0.1340912077205339,0.1800802788978122,0.0450418529692523,0.1533836748825895,0.4168867302073474
0.297731061972832,0.3831429043955288,0.2462149532337824,0.0435064951352461,0.1790871189205931,0.2369702751903477,0.1595945922778251,0.044743277727303,0.1143609481979201,0.4041474841366664,0.1523727321097619,0.1115071564195473,0.0246854700155834,0.0993998408909639,0.3326153837848988
0.3526387971923993,0.5447191869928364,0.1598069516064431,0.032680154341348,0.1138117205951826,0.1818123420887283,0.1906836136515046,0.0846118495307923,0.0559354135816089,0.3432725421436485,0.1786853218380538,0.2886248752882376,0.0736695591520631,0.1792138708230146,0.4652053078941599
0.2908213187933309,0.4188934256564867,0.2146000674869803,0.0096100175755647,0.2016858286270321,0.2166123322177908,0.125198587045414,0.0297818170175612,0.1210637767124319,0.4092940875058515,0.1669756868935703,0.1997078473491259,0.0301144744236059,0.2037893281364416,0.365354720725892
0.4349482633973528,0.5459591253710808,0.0847162055855733,0.0925332161522284,0.0569817050302643,0.11931021129501,0.2256431497203812,0.1710015348414336,0.0444457865332441,0.18319707620388,0.2221077502972072,0.283179062833487,0.1611401253630275,0.1677201940146341,0.5517000868530891
0.3991173362661608,0.5930180505468254,0.1998776782750416,0.0568555882883007,0.0698457971311311,0.1790628304153956,0.2075401450054281,0.1011189262628031,0.0268859450248423,0.3253079221434856,0.1543135545392864,0.332352365200409,0.1150731566561983,0.1327107912451131,0.5348255002108964
0.1391984196460515,0.2472055008097338,0.336735448841766,0.2432814011054679,0.5224478277362752,0.5978826839079043,0.3405879324053256,0.1448147127623382,0.326823257971518,0.4389499667398683,0.3209314207108681,0.2612243251574886,0.1782654175094506,0.4945773117158142,0.2230360499617508
0.7021030652263835,0.5386106587058317,0.5229255559820668,0.2711459798664175,0.2024283354007204,0.1848543372329864,0.2257897390205023,0.2640885198234802,0.2355877364856795,0.246266507181243,0.2163498269837845,0.7215791306085061,0.5246723140967997,0.6028947956999525,0.8387944670190138
0.3855545809431934,0.4886015316220823,0.3169484457613633,0.1240457132256804,0.1326000399799837,0.2238475395739172,0.2251313916599585,0.1239738379574682,0.022215635544338,0.3064293731026446,0.1444194580839641,0.3360764783901038,0.1659408617187993,0.2183436187469131,0.5414388053778413
0.3455259724332687,0.5577211605140604,0.1720129470629649,0.0627626921988838,0.1394355764193701,0.2291702148257685,0.2292059993433241,0.1036850956082071,0.0680715870745884,0.3313698963602702,0.1940273952928325,0.3030905580953797,0.0906589589821789,0.2058935661415699,0.4462640060727642
0.5519939209764562,0.6524953551140255,0.1104892627084457,0.2578327817876739,0.0960725468027198,0.2500167995763089,0.3906717476566949,0.3294519208420012,0.1772113437851206,0.0502616099810467,0.3558554977782511,0.3081324733170376,0.2966550539298039,0.2096117072742425,0.5398848918728526
0.339344100599425,0.4685371469244792,0.1634607600936853,0.0672859465340573,0.1370448702941424,0.2142271872194139,0.2137910576785914,0.1054033773505421,0.05515975103924,0.3185567936426789,0.1784723064810678,0.1905641383242979,0.047689024475886,0.1446573239460798,0.4238567989757896
0.3448211534504188,0.4231008000153926,0.3574616371084032,0.0541286620140402,0.1536489271738638,0.244989128680958,0.1346031020851821,0.0592456360551499,0.0674705188753646,0.427361075797467,0.1049502009101418,0.2367453562103912,0.1011562722077281,0.1277619626254754,0.4923919965602285
0.4419583983915125,0.528024375165484,0.4391225333366763,0.1657457991529167,0.1407704197886324,0.303668913570451,0.2317046062253879,0.1402921085841196,0.058826528123652,0.3982887164219719,0.1285007252411643,0.3853514897594097,0.225154342976553,0.158230568433215,0.5810789658078226
0.3551950143345028,0.478230958541103,0.1107961507390825,0.0591356940010557,0.1303825983950823,0.1662026693292887,0.18606540950769,0.1040400465001318,0.0618258297201726,0.3050723973921184,0.2056645838569979,0.2023384349900072,0.0582485526034609,0.1568947528182631,0.4360717016048806
0.2574508190722422,0.3876598151138992,0.2378915776396793,0.0802611406681852,0.2700373648955884,0.3747789194740308,0.2544822619142023,0.0909991110606125,0.1595769322260579,0.4074043641376952,0.2179313429655526,0.2139874714356055,0.0624247705928657,0.2713931126907729,0.2944477737628752
0.1028458966524842,0.1524719935787488,0.520717078041683,0.2035023367287782,0.7352254400938465,0.6331418244909348,0.1515696749091965,0.0436584810272221,0.6358181996262624,0.7160542228862251,0.2860254207402882,0.2141272478444723,0.1761759388477035,0.6083096409571515,0.1375812801044429
0.5417487894672415,0.5745940791544577,0.1225805308577721,0.2173442480118019,0.0477075929549574,0.1625467398381546,0.2938911480567541,0.293525704788942,0.1130775322717362,0.0687060427275656,0.2912278666073639,0.2296930035209685,0.261762554720333,0.1335940423492863,0.5285013225077912
0.5177744646197476,0.6099535244851256,0.097854765059464,0.1711999932543303,0.0376889404143921,0.1536010888403356,0.2855206823418401,0.2493888738772063,0.0787926613636851,0.1052200384209177,0.2699289619773153,0.2750064485639832,0.2187157552109996,0.1213723116719854,0.5263787758172015
0.4591866935641663,0.5313666066139893,0.2997579057350551,0.1798245933772787,0.1050023070436429,0.243342527225754,0.2757532404957722,0.1802176776459217,0.0650249710463438,0.272928106534113,0.2031982790824632,0.3926519571929896,0.2341855005609373,0.1521194906286633,0.5301430258294496
0.306356359298856,0.5008839744524991,0.1061279959618001,0.0797836817448571,0.1781035060483782,0.2748342346891319,0.2778145690634748,0.1220683323318804,0.0830104596918592,0.26584920235563,0.2309377451188779,0.1644574152772279,0.0560380309507184,0.1870144046296296,0.3586877094495491
0.493059099369686,0.5765663901743436,0.197590403530947,0.1458594690229404,0.0674206618039107,0.1653837611688708,0.2417264943736661,0.1900362830472668,0.0504618378476032,0.2209302226358802,0.204833543378772,0.3603902470949204,0.2201723480858878,0.1583714515371713,0.5628405172318607
0.4011262411680483,0.4598455804050121,0.3424476997227346,0.0566100757996593,0.1513130948323538,0.1787859885838811,0.10440683387024,0.0566703345365005,0.061783536518374,0.4368019980972268,0.1123726568575218,0.3411568710800737,0.1309081228342451,0.1941471884605812,0.5602187349940413
0.3962447040833915,0.5395945699764841,0.3956055127446454,0.2026931765790564,0.1381607867658836,0.3719757250867979,0.3227680020206063,0.1535132940909765,0.0941866210155354,0.4380585916788968,0.1444273282907402,0.2911114082085001,0.1614733706913992,0.0867650522196263,0.4564610511047699
0.448350736244469,0.523863616797045,0.3463848900423816,0.2023868996961086,0.0926856966763378,0.274254696762902,0.2858349096620997,0.1925198271491141,0.0943330285931197,0.3117370910391907,0.1792721053202386,0.3591844876234387,0.2353455551842552,0.1164058665938989,0.5424030809413701
0.3769558398684718,0.5168583165319215,0.2140524331970556,0.131430353602772,0.140043075980033,0.2207737676039627,0.2462374650173922,0.1434688494146767,0.0361189251765817,0.309860285084069,0.180677914680942,0.2824419630266658,0.1247669769447539,0.1748201973922348,0.4777608997191568
0.6013851924373979,0.7034541707341271,0.0974610607101335,0.2900138419646507,0.0745392223139509,0.2544893213540649,0.4031407706069942,0.3776158223127885,0.2182211296575116,0.069980967854385,0.3974293246001973,0.3151243418866444,0.3326419348959756,0.2111746914309152,0.5530134243190122
0.3312680103070048,0.4967744153779627,0.2357367682232781,0.0627585508700606,0.1128796019898117,0.2120354822237704,0.1950441036351064,0.0835003671643854,0.0522938905860075,0.3267397246907935,0.1483467188638773,0.2269447007976344,0.0654608350432351,0.0836530216694094,0.4632655076603542
0.3997855169835794,0.454769558445843,0.3328835646270059,0.1242618895229023,0.1638086162248153,0.2055335336627443,0.2067806222848008,0.1155041170307779,0.0260804161720675,0.3048439739812111,0.136004744313357,0.3200273691667321,0.1946961141428859,0.2784525654334879,0.5668902823588282
0.4361284313301839,0.4629619877642542,0.4014467540632058,0.1708503444907811,0.1724709819129453,0.2472925271308411,0.2414315027534224,0.1412951972708503,0.0745153218654069,0.3126953041496115,0.1398662513785626,0.4462653270347654,0.2581439299636658,0.3212183091021436,0.6361170886622082
0.4767866349514198,0.5202113586266199,0.2485360959208384,0.1625631666051782,0.100399943391597,0.1944753349949411,0.272176740158818,0.1936965188505282,0.0724060049906848,0.2260088551073199,0.2037236372336787,0.3838718909983486,0.2317566717691329,0.2445031489753353,0.5736738644013816
0.1670674081822027,0.2629820281317616,0.2440716871645796,0.1321563136025521,0.4417547743601258,0.4097605348529515,0.1872371952886579,0.0829484812143944,0.3003838804247613,0.4279675174435834,0.2707128778100582,0.2237637145007936,0.1307513760030889,0.4081428442977759,0.2751926099545467
0.6101969045796799,0.5268969934301542,0.3972225392195184,0.3479406255124961,0.1871040088487116,0.3405987482891958,0.3848735328119055,0.3330316696946251,0.2070212371483817,0.2446834914549253,0.2965855731170589,0.535522337236516,0.4315855437897638,0.3992395881813501,0.6632616504311616
0.3825101765330117,0.5326198112804628,0.317382939866936,0.0670270174208519,0.1125076756903156,0.2117502121302431,0.1600102956541685,0.0777479005962082,0.0250470174655694,0.4031480471181325,0.1092877611900149,0.3138957009650901,0.1071331007427608,0.1371555050558508,0.5480473572213818
0.4057226893440626,0.5202802131135759,0.1774239452481494,0.1281172745338643,0.0935727809763226,0.2159275169466912,0.289449218099085,0.1687878799952177,0.0675628242234053,0.1920326749935037,0.2006294454306403,0.2147642378900437,0.1544433002170847,0.0971493413593481,0.4665494066811038
0.4697476828478489,0.576404199843366,0.2541431981655153,0.0866042902138639,0.0701781501852513,0.1261848484906008,0.1815913404539944,0.1236479632630957,0.033070716626541,0.3039416970944324,0.1537235190195851,0.4455945615631906,0.1900554189343312,0.2166820989756497,0.6311859695660038
0.3446871556579524,0.4961541781056488,0.1087340796371817,0.0636757591426638,0.1608510664259892,0.188808634792397,0.203581172622158,0.1168919321950181,0.081664561216516,0.3066923851673613,0.2283857604252203,0.2600288855753767,0.0946209681609261,0.1900537597006771,0.421531763292739
0.5111496116406569,0.6037795532612673,0.081747775472542,0.1946735680274898,0.0604255224463922,0.167660257517573,0.3046748141456614,0.2642607011313432,0.0935787563161873,0.1089949243394163,0.2890270697670969,0.2581617100420273,0.2110588325999768,0.1471996909216041,0.5212204384400209
0.4721603452146637,0.5168408528268622,0.0820261861844998,0.1503060607440078,0.0767726941735813,0.1468850927963036,0.2840574381186314,0.2074270824199846,0.045135069997207,0.0892055064195276,0.2723344531903146,0.1289465529375675,0.1708277910438233,0.0963443991159574,0.4538847197206896
0.4573761259724704,0.6127254587301705,0.1133873839786982,0.100526274303156,0.0243724775495404,0.1311014637461346,0.2445941613760348,0.1726606752998475,0.019942941597483,0.1736438106627389,0.2031164675700608,0.2722115081419347,0.1545588645399008,0.0793826148841373,0.5294316353155016
0.4392365460153555,0.565910673087346,0.2766378887501838,0.0697402442220591,0.0921001789289695,0.1125931977851135,0.1553237273902973,0.0924846657024093,0.0059436307330077,0.305427111319529,0.121576769386925,0.3658921696766412,0.1496368432779153,0.2390418404607388,0.5948587993204538
0.7040503617448042,0.7075793582927874,0.2668818446333146,0.5117549964251686,0.2208052509437824,0.4697468294358951,0.5572615769142981,0.5455275095540275,0.4308986735381226,0.0734123653422218,0.5351400040788922,0.5048069156216731,0.5437962813162631,0.4633519266492921,0.5892964916144935
0.4493410450850168,0.5646580965014929,0.2130091970762317,0.1441020406344408,0.0642671897480889,0.1895952725802441,0.2616667516501367,0.17588147184377,0.0281129787175996,0.223065332714749,0.1902216374421954,0.3317598258571294,0.1805341126570426,0.111210031187809,0.5417450274991161
0.5034378334627719,0.4413790450613225,0.6542099803793862,0.2126432527533566,0.301862574368811,0.3563941465340672,0.1677230861525392,0.1081427312243478,0.1270682800681931,0.6027139278813474,0.0623967610331904,0.4962158605928655,0.285869192770042,0.3668117918041048,0.7082727833139342
0.2170926913760971,0.3161922983099852,0.2349358235342016,0.0839137820167812,0.2692075888277599,0.3928210949527239,0.2673376128948209,0.0881416953274831,0.1580716684411391,0.3052836956677498,0.2141549500477377,0.1582426138740674,0.0431645054933467,0.2566754175908023,0.3002539833293434
0.4697207468430362,0.5481751623098196,0.6654539416741165,0.1748599406327704,0.2517697602744191,0.3982542867393447,0.1329388381638074,0.0930374688826069,0.0768039149233085,0.6435305255389173,0.015036487722942,0.4160858288933091,0.2254217375594707,0.2808501520733795,0.6812300242598125
0.4044115947648877,0.5635936989971728,0.2308795710343957,0.0839642891507805,0.1199707136451014,0.1685884749211749,0.187573943854936,0.1079836204469301,0.0373250994445014,0.3495871709550173,0.160739166692571,0.3937876917727614,0.1417047278757611,0.2257817828530985,0.5537269626454835
0.367119800036285,0.4801535807243835,0.0648666474916125,0.1444763078900799,0.1684340443318444,0.2074883209725151,0.2764763215143694,0.1886124350676254,0.1053184963095918,0.1874370772655208,0.2729729748874718,0.1419038233057793,0.1346212368291215,0.1699356670247992,0.4208901022566509
0.3698664750448116,0.4942240633801363,0.2747935121718269,0.0962406393827456,0.1143130255672115,0.2371309740527222,0.2419779956238738,0.1138301891016254,0.061092573509566,0.2623879830042154,0.1553978031663217,0.2865785574104125,0.1486276725992864,0.152252797805623,0.5126249401601929
0.35291880181974,0.4676267210864312,0.2574762819872898,0.1193219299851792,0.1443556146575568,0.2291784152969159,0.2325428140140804,0.1233010782643011,0.0351108849865529,0.3216867063606901,0.1507900339870578,0.2625337345906795,0.0994315590042672,0.1594564481203555,0.4927604846335302
0.4280783757903499,0.5194735936830654,0.2747503731941076,0.1617172895194975,0.1086983620289207,0.2138480141382197,0.253598083013472,0.1671079212774563,0.0354887390651731,0.2873560330041963,0.1598917004350361,0.3187574486876989,0.1624203833892302,0.1770845982642532,0.5295848867282444
0.3730163891105663,0.5545872833221434,0.2207837917365939,0.043345036678778,0.1007952152740285,0.1902126617552425,0.1899034844108603,0.0781622994709043,0.0375958281498416,0.3635068604851421,0.1419496344852424,0.3098117585202202,0.0869669841082904,0.1525284692773943,0.5058150560022078
0.3943263748094907,0.3899131294034196,0.1495579834914893,0.0909622062651794,0.0898410466668812,0.1184698148629742,0.1998036216330377,0.1188281478344639,0.0403819580856095,0.1745767480150805,0.1869612191444311,0.0748150426370671,0.0992265714325192,0.0509817515101287,0.4362679001075788
0.4540800774569988,0.538620110553219,0.1687706298876654,0.1605837982143935,0.0423775266075643,0.1725077913967186,0.27452784238676,0.2088070638649908,0.0493319305797993,0.1005521885113705,0.2149702685114921,0.2075946621923635,0.1732850021828579,0.0660326417070468,0.4911447914360352
0.4211038581428819,0.5109181950421339,0.2578424109511869,0.0563387226999841,0.1072578205310256,0.1146572411868662,0.1327018189636117,0.0818556960124821,0.0349587686969565,0.3502124590773265,0.1402436809208239,0.3640722059285672,0.1401813237096993,0.2171699935305955,0.5792206826657708
0.473187198706987,0.5633403297429386,0.1604504005723263,0.1199958405261792,0.041392502114142,0.1388719720424678,0.2306824167045437,0.1777955593044792,0.0270659522016331,0.2111014836987691,0.1974900102881219,0.3138458374466522,0.1872346305676414,0.1255375296247277,0.5682823380534228
0.4218820578680233,0.4813693364668327,0.359036978885519,0.0740329503547,0.1765405183736257,0.111128107684335,0.0787004698910066,0.0700653179694598,0.068281808653981,0.3729694687379919,0.104658497284705,0.3820170036511495,0.2002599791699612,0.3308103553889209,0.6319610697938469
0.6726552293917418,0.5498754071877301,0.7342673931149325,0.3759270959620069,0.3074473306781297,0.4027031182671189,0.3209229534730823,0.268798668915524,0.2203048095420077,0.4535812615475125,0.1732056156239032,0.781612729161174,0.5680774540808273,0.6119008003262699,0.8506881301787046
0.3837462362342554,0.5034880610452696,0.2789291907310963,0.0746758222765812,0.1185918288904549,0.1946883726051111,0.1896279053706326,0.0883166168605887,0.0381125710146151,0.3256780104406241,0.1429903324882237,0.3611163572447174,0.1371198652765611,0.2195683086250061,0.5616722707997364
0.2991827677960156,0.3963908557344159,0.3046371548422076,0.029865331564872,0.202722622533805,0.2466047429854651,0.1287594909883553,0.0357928364492837,0.1029801086630705,0.3987643655830331,0.1405031125586853,0.239082982011722,0.0696946786606713,0.1853519500084004,0.4310690487374323
0.584477859632911,0.5378686197502495,0.2063754221204904,0.2284063456898453,0.0899740441141197,0.1694489928796372,0.2994970943413846,0.2913434421465503,0.1647716948134742,0.0571200648236392,0.2848096876826885,0.395065075377087,0.3380291022015381,0.3418582787362743,0.6239852097016676
0.4715340080352134,0.5699346630709,0.25378769663211,0.1287006522112588,0.0829777264117797,0.168552256173607,0.2238512226589011,0.1547197097837764,0.0433566234569671,0.28386210817536,0.1816952734500354,0.4302854909230832,0.2145041322178802,0.1961142584797994,0.5992427447735404
0.2583181760901661,0.3263653507591289,0.3800243712151403,0.0543030514495531,0.2448926168980867,0.3245629547512428,0.1310588911922546,0.0415463291687546,0.1475491894520929,0.4335861507442092,0.1155293549375216,0.1536173488083924,0.0664046174613863,0.1606975767887584,0.3879766501861997
0.4128667581024805,0.5542360483838996,0.08703211146642,0.0976542414171627,0.0590006224292494,0.1231701275059368,0.2277928298481568,0.1667610219469398,0.0224163977183078,0.147159200465686,0.2044381931318936,0.1656427536696125,0.1160938965743851,0.0723082409646933,0.4709305712649676
0.3764525251634611,0.4330039357369969,0.476362587959991,0.1736422725499223,0.213352967628535,0.4585621460936715,0.3078453129742802,0.1174110156997421,0.1224709742234683,0.5295240421745592,0.132803488259634,0.2252642264151469,0.1294576987974237,0.1477501718606324,0.444044169036608
0.5116333028038006,0.5133503437990765,0.1225257436568958,0.1847252529852924,0.0682693512033412,0.1566333800937359,0.2893960833470412,0.2550960808673718,0.1199420409089261,0.1079423611495061,0.28438348677722,0.3147613414866564,0.2574264094261667,0.1796172403719499,0.5449543352647016
0.4063986417612304,0.5770313306834663,0.22793933857082,0.059219347775933,0.0900511808390844,0.18873830056625,0.1910134948517771,0.0991613850210517,0.04123043281305,0.3577984526351567,0.1585729923224408,0.3589655419440695,0.1301400420161197,0.1542408715968032,0.5479064278401652
0.3507163692300285,0.5791970598964029,0.2345445662905764,0.0821949170845663,0.1122584288440628,0.2409270328911027,0.2375766242502383,0.1044400047317613,0.0318577893700214,0.3246884453858103,0.1581163271390773,0.3151976199355331,0.0862683116123587,0.1429540030263401,0.4942646240800538
0.6357393199866932,0.7398286632832832,0.0888603511305831,0.3552635195307149,0.1125757744506849,0.2968329552637723,0.44377727028056,0.4432678928754229,0.3008794505817209,0.0661986375042286,0.4580243970522354,0.3545009254343706,0.3914125618860041,0.3073998911057621,0.561850954733747
0.4089796179490691,0.5240354351443646,0.2369969157938203,0.1000170616343402,0.1075560255111056,0.1762014354621022,0.2243719308473312,0.1294129270928391,0.0358960069343446,0.26167968799769,0.1590107018528969,0.3543965510300965,0.1647765735791611,0.2274037718258025,0.5767393212372611
0.2435358202896171,0.3515125498780267,0.2544222661001482,0.0353808771046262,0.2518871760553633,0.3336306257225241,0.1869859151384503,0.0428412833736002,0.1558287363770312,0.3852205168654188,0.1747587556234375,0.1603752224294963,0.0253060537020762,0.2170333597446661,0.3124900369225822
0.5448507397814756,0.5533349518409227,0.2533062460639179,0.2589752228459179,0.1262790873222897,0.2665923056042247,0.3312576008376188,0.2775712879199091,0.1497526391588839,0.2141993088566109,0.2815513622803555,0.4129863492193973,0.3166119921671268,0.2447642149340024,0.5319672681877641
0.322156140106896,0.4211116423413596,0.3214205244460756,0.0730547482069406,0.167253223191788,0.2616162141537854,0.1687378467133774,0.069338848715002,0.0563819549527798,0.3915004540367696,0.1085129115042947,0.2156572158668941,0.0542000800796293,0.1603154902526836,0.4642821263802007
0.3393230150948576,0.4479724898849914,0.2272397809669795,0.0344777365417887,0.119439746683378,0.1744657070343718,0.1545866772736885,0.0671614588580833,0.0600503419635976,0.3090802381147074,0.1533664250612848,0.2323704065540236,0.0923931922609955,0.1262956565243701,0.4902837492627631
0.4164866612948325,0.4714291180994391,0.4058462515926988,0.1452555821616957,0.137427455530044,0.2648053318248516,0.2085985949263024,0.1234818385409412,0.0581538051459078,0.4160631356069726,0.1242969354776345,0.3237180486486146,0.1549397885117394,0.1344095471832012,0.5238069772499544
0.3968227242522417,0.5127595589121546,0.0905683540038488,0.1763972862128385,0.1771106099722904,0.2402657332303212,0.319112582249587,0.2113274892201803,0.1001938568950341,0.200647603762504,0.2700900919266829,0.2525242620257363,0.1605222098590896,0.2351859485785413,0.4627707452230598
0.5556746686295154,0.6401269004723841,0.1001339993133841,0.2351495070404456,0.0413110647296512,0.2078702503231783,0.3516192526044375,0.3187123589862462,0.1513592325820212,0.0811759218361746,0.3323058244047117,0.2564782968830967,0.2792903795597123,0.1547586813506587,0.5284203820374498
0.391562416600499,0.5293446465870008,0.2437433345210419,0.0932670638891229,0.0986253082388554,0.2137243996287009,0.22503629212788,0.1160946011744043,0.0324437155587247,0.3113408589573564,0.1515775514398508,0.2967198238472796,0.128991798547578,0.108123933618465,0.5162542697588733
0.1659882635146348,0.2794748737420082,0.2655724892629042,0.0844717140036739,0.3666612514644075,0.4059390393679563,0.2103539210937523,0.0678841703350381,0.2571897028933033,0.4147846353874795,0.2198419265059208,0.1269288300379694,0.0430430711689099,0.2899754289862591,0.2424383053939131
0.296878625735279,0.4471271377949444,0.1865837066136723,0.0236007498580287,0.1895974522869041,0.2238071066953429,0.1615749142274609,0.0590447110456845,0.1142097891618623,0.3914863890631236,0.1840931336443078,0.2360140382753625,0.0570083600065021,0.2170686776479243,0.4033118271267741
0.4139950808496548,0.5964797551845911,0.2167642807810204,0.0695740573927335,0.0759471948394956,0.1826604074798926,0.2113987203006153,0.1104442137291992,0.0277432525917531,0.3202209183645096,0.1590954066207417,0.3608947598321858,0.1360069485450457,0.1507923679043036,0.5497338515128707
0.1599116951213764,0.219668822586588,0.3575749730612116,0.1329237669420241,0.444698064392178,0.5114044635620038,0.2377654878703942,0.0712975995540885,0.3040418681812275,0.4683461736047936,0.2255788610680171,0.1323590191370251,0.070496364348681,0.3769482849983121,0.2023046208313442
0.2211203924340984,0.2485896756046318,0.5266254399738745,0.1235766436952778,0.4556557740152356,0.5737698059411656,0.1730983809169792,0.0311058760834029,0.3304753803744837,0.6364048361970512,0.1688845777185126,0.1665034051055896,0.0716579202693831,0.3423702001494353,0.2496021516730242
0.4032522602862707,0.6078429744525604,0.1970849014095371,0.065112330609111,0.0703327705590367,0.1878407893712782,0.2236704070787518,0.1155349388320672,0.0283458001828093,0.2998109496879121,0.1662675522745251,0.3382642539302957,0.1233718732262367,0.140008873547313,0.532590754444095
0.2372973391298556,0.3003623534971315,0.2957099733946472,0.0553280196597845,0.3367943374370437,0.3332717336213623,0.1251312665173584,0.027522782206869,0.2273480200102539,0.4662067969544212,0.1890023027645455,0.2009641811128829,0.0750029389141447,0.2946573275883525,0.3179741400427748
0.5462972209028731,0.5837419278619076,0.1063009014592063,0.2157859663067677,0.0619142145829323,0.1643391881913215,0.3159427644089687,0.292171787013528,0.13719932938298,0.0927976948037837,0.3130963561788983,0.2993861962171277,0.2753751240544796,0.202466867521003,0.5719419194197342
0.3777776105684802,0.4981799847434622,0.1515114031000747,0.0829790157907907,0.1036153892072945,0.1851520598938114,0.2405317805226792,0.1261871574413897,0.0543736109217755,0.2716575803896368,0.1980446505762964,0.1753360822329243,0.0812255960018984,0.1214638177004687,0.4150086292825694
0.4105095388650473,0.4695088994734601,0.1033955157808743,0.1371438183702835,0.1546714553324171,0.1618874751091024,0.2268302135113618,0.1807686950935607,0.1000247711108888,0.2132385063786568,0.2704155486656926,0.315489802657608,0.1979321570969536,0.2369617992865468,0.4992988659860681
