cplx,time,stor,turn,acap,aexp,pcap,lexp,modp,tool,actual
0.1704077129592287,0.44410676,0.5261368,0.072835214,0.16348949,0.053492583,0.07694051,0.5840643950438636,0.29084292,0.31459224,0.5776175
0.3599732640026736,0.68117195,0.711318,0.015193388,0.059788186,0.015811458,0.027785063,0.8617716517062991,0.19085082,0.1953792,0.65502703
0.1105679589432041,0.4186085,0.4410264,0.1905073,0.28555873,0.19724604,0.21309948,0.5185296811117809,0.41225958,0.4191708,0.5290489
0.013294218670578133,0.13542625,0.1236009,0.55888027,0.6370504,0.5825593,0.5841719,0.2442627446557647,0.712657,0.73143125,0.377693
0.2917843708215629,0.5590853,0.6430722,0.068071805,0.14717445,0.044404037,0.1202701,0.6144880368692822,0.25037816,0.28941733,0.5778967
0.43442411655758834,0.7672709,0.76229465,0.058982454,0.10239565,0.0746573,0.12144193,0.834318050059083,0.19420888,0.19217464,0.60993654
0.027527434247256573,0.2487455,0.28505403,0.31797326,0.41871342,0.3355064,0.31803998,0.4098164045889843,0.53114873,0.5375128,0.32910734
0.12468566253143373,0.43371147,0.5015578,0.095197074,0.22507794,0.11784574,0.13251042,0.5506545630392737,0.3528121,0.365408,0.34255975
0.1637187336281266,0.503328,0.54584426,0.066104494,0.189872,0.06962194,0.0958347,0.6430682885840974,0.31970355,0.35467348,0.426543
0.3245833675416632,0.59190404,0.66789234,0.083448164,0.16112857,0.07420071,0.16527465,0.5923529355411761,0.26084557,0.29552767,0.45470557
0.5468643953135603,0.72476625,0.8065634,0.084321015,0.06434305,0.07298846,0.14230648,0.7658129459487768,0.14353576,0.15229268,0.5870356
0.26847002315299767,0.6844383,0.6654695,0.14623916,0.20886464,0.16391936,0.20262548,0.8231221893873313,0.31392038,0.28512514,0.7660446
0.08775793622420637,0.32738495,0.38160932,0.16739228,0.27966142,0.20417386,0.17199701,0.4417321265039276,0.39172208,0.38615352,0.5215018
0.47015149298485065,0.7266047,0.74967,0.026173182,0.031973414,0.02358941,0.042739898,0.8644462118667727,0.14749636,0.15784085,0.5973094
0.34269698573030144,0.7525103,0.7583147,0.049376145,0.11400959,0.06686639,0.0898191,0.9023422541405353,0.24251619,0.24566922,0.6548519
0.14675372532462744,0.479163,0.5278371,0.08129249,0.21624635,0.07920753,0.11175531,0.5988246359294782,0.334398,0.3741272,0.35791957
0.21855588814441115,0.5039727,0.56660426,0.019515097,0.104925916,0.039419778,0.039267853,0.7568492454109548,0.25830263,0.24257134,0.5244429
0.04062765593723441,0.22660625,0.26451534,0.29435292,0.3693186,0.31079015,0.28204966,0.48303469898208196,0.5072829,0.5186989,0.43545794
0.02526828347317165,0.22528651,0.24405809,0.28147835,0.40713337,0.31118497,0.31504956,0.3847188630831318,0.5088492,0.5418745,0.13478214
0.03237713676228632,0.24046746,0.26163796,0.37615445,0.46875656,0.39840835,0.36486968,0.38830869329852163,0.57403713,0.5739412,0.22664219
0.303442449655755,0.5604707,0.64553195,0.033929996,0.08618228,0.026245937,0.041587263,0.7153425029205502,0.22186062,0.25145572,0.6362554
0.20777322922267705,0.49118552,0.5767268,0.07238621,0.16632988,0.06642217,0.09726757,0.5775728346543701,0.2986056,0.3217305,0.5989909
0.4146844285315571,0.74201393,0.7134006,0.10853917,0.1662092,0.12844056,0.18881586,0.7000990920059454,0.22305413,0.21137145,0.5546219
0.1501164849883515,0.5015372,0.5531624,0.05812279,0.18778391,0.056323938,0.08277413,0.6724871403492284,0.32597166,0.36464712,0.40493602
0.14836651516334848,0.44773272,0.4878226,0.09288261,0.16973498,0.079917856,0.08582124,0.6247566674854002,0.31781906,0.28256118,0.6228341
0.04886230511376948,0.28007603,0.3358766,0.27499375,0.36403245,0.3305889,0.2774341,0.4765905285954317,0.5004391,0.5109171,0.4171626
0.2745837325416267,0.50214136,0.62232244,0.090313785,0.14872952,0.06638808,0.11473432,0.5378417722705063,0.26086432,0.30104434,0.68722326
0.23337544666245533,0.5284087,0.5953916,0.067056455,0.1476783,0.059118994,0.07361755,0.6343408380604504,0.28686094,0.3213007,0.5605427
0.15530750446924954,0.4784103,0.5261992,0.06210298,0.16724661,0.07792132,0.07757661,0.7374846742490805,0.3182224,0.31166023,0.5658655
0.047728131227186874,0.31765494,0.36057672,0.23864236,0.34678087,0.25980145,0.24803811,0.4556301473378089,0.4724594,0.48071235,0.42871654
0.4406846959315304,0.7416322,0.7833407,0.08869984,0.09610224,0.10263742,0.13042969,0.7912899474773969,0.19995825,0.16174549,0.671942
0.11538706846129315,0.41251403,0.46416083,0.16458657,0.26392505,0.1665776,0.18758741,0.4813419588805175,0.38981313,0.40204656,0.48613757
0.34243949575605037,0.6614083,0.69876873,0.0,0.050355498,0.0,0.002723679,0.8817552529053152,0.19269308,0.21539816,0.61454713
0.3344977165502283,0.6498313,0.6659462,0.04873337,0.11681202,0.06967377,0.11417323,0.7776700466602028,0.22370921,0.20398946,0.5364908
0.06525387347461264,0.3678147,0.41596046,0.09645104,0.2544767,0.12175178,0.14124686,0.5304509718270584,0.3720482,0.3953882,0.33712727
0.4262095273790472,0.6813453,0.72845066,0.0331074,0.07208055,0.0350023,0.090961754,0.7676925460615528,0.18708235,0.18498176,0.5642811
0.48482860151713986,0.6124078,0.72801507,0.104676016,0.10452382,0.07810675,0.16979259,0.5471017728261064,0.18016773,0.20936877,0.53381586
0.05739551226044877,0.24755421,0.27669117,0.35370752,0.44183844,0.37558597,0.37163416,0.3598379215902753,0.54879653,0.55070204,0.42550504
0.2222064677793532,0.52193975,0.59203297,0.028599218,0.115698546,0.018696532,0.030043036,0.7190281431416886,0.25859144,0.29649448,0.54654336
0.13433885656611433,0.46922004,0.5105073,0.10605741,0.18171233,0.091565736,0.10957506,0.6505095390305723,0.33833486,0.34298158,0.7082933
0.2597232740276726,0.5224805,0.60606253,0.05915574,0.13059108,0.04245881,0.060290664,0.641131798467908,0.25825444,0.29764438,0.5926435
0.2736092526390747,0.5739063,0.5728219,0.069268785,0.12702516,0.09593276,0.071107745,0.7558374453502468,0.24675815,0.2068634,0.6747987
0.3447457255254274,0.60523057,0.66104794,0.03571202,0.09320904,0.033511244,0.07264039,0.7392548443552907,0.2113877,0.22897527,0.616763
0.15366381463361853,0.45364434,0.50333893,0.05375363,0.16142482,0.06743235,0.06496924,0.6277727876663672,0.30316514,0.31128776,0.5396982
0.08506082649391734,0.3284206,0.3619701,0.19881603,0.28928772,0.19830033,0.21523085,0.47763937865836276,0.41283616,0.40616417,0.5889423
0.06352537364746264,0.3251542,0.3890126,0.22590521,0.30183813,0.2380606,0.20214447,0.5332706319962379,0.4514622,0.44286424,0.518852
0.052417451758254824,0.3046742,0.37773305,0.2282713,0.3371229,0.2723074,0.21865481,0.46746459804787593,0.46495342,0.46789753,0.3539918
0.16534653346534664,0.45226023,0.52927077,0.05090613,0.14212747,0.06084401,0.037255436,0.6651057399063445,0.30483526,0.33101255,0.5319725
0.02929639507036049,0.23258087,0.267626,0.3976242,0.4822146,0.4238922,0.402472,0.41231020473861235,0.59182584,0.58841246,0.37505043
0.08825583117441688,0.42035216,0.46384707,0.112617634,0.2572784,0.11519756,0.1506939,0.5621933337316001,0.37662894,0.41927886,0.35262495
0.37818666218133373,0.59478235,0.6892568,0.061082684,0.09900704,0.037700005,0.096337646,0.6522926391375584,0.20458661,0.23442258,0.59184086
0.1629315037068496,0.42096263,0.4521674,0.1840019,0.3225769,0.22228006,0.24908859,0.336339050180343,0.38482338,0.40714777,0.3305313
0.25714532428546755,0.5097753,0.61642814,0.050541714,0.102508456,0.035884865,0.04575883,0.6536939392216364,0.24688557,0.26777148,0.6884364
0.3311593668840633,0.6260791,0.6657336,0.0047435686,0.05556378,0.011658095,0.0043179244,0.8392938903576334,0.19668196,0.21031837,0.59325683
0.19712725028727496,0.47014368,0.5045573,0.1558933,0.26032788,0.1948092,0.19698825,0.49502959970177596,0.34411347,0.3141296,0.34428507
0.4990661200933879,0.69060564,0.7280337,0.064363964,0.054119933,0.061462127,0.098413855,0.7443461446607688,0.14730564,0.13496272,0.59659064
0.11694268830573115,0.42747343,0.44453812,0.20828468,0.34611169,0.26129535,0.2945781,0.3995706239742374,0.45344505,0.5041989,0.2114436
0.22683527731647224,0.45179728,0.5239045,0.14998344,0.23835304,0.1629996,0.1815264,0.4492905269574316,0.33986062,0.36030418,0.5332693
0.3816471918352808,0.60137534,0.68155986,0.067930646,0.09096438,0.042666815,0.08376178,0.6138597368315842,0.18728288,0.1917364,0.5827599
0.22503234749676523,0.5824574,0.6017182,0.059319355,0.1374353,0.0648502,0.07250503,0.7823850969431059,0.26638025,0.23627678,0.6621109
0.03633950336604966,0.154977,0.18310311,0.7445958,0.7841999,0.725898,0.73917246,0.15114218906853133,0.82247645,0.82096714,0.29533786
0.057111898288810165,0.33066523,0.3468967,0.23636496,0.3823768,0.2776141,0.29870328,0.3395631803737908,0.4766695,0.5086698,0.18790478
0.2795392020460798,0.5341928,0.6108531,0.04009497,0.09929837,0.034580983,0.04524602,0.6814150008849,0.23720817,0.24517319,0.67273295
0.36753031324696867,0.57440627,0.6087758,0.12359316,0.13569494,0.09486493,0.1353822,0.5637923838275432,0.23428328,0.21306467,0.7006908
0.052315631768436816,0.25369325,0.29295295,0.44551674,0.53750676,0.487293,0.44819632,0.3070462484227749,0.62910795,0.6299917,0.15821815
0.29481527051847295,0.5559299,0.6542424,0.045894578,0.104783565,0.04197813,0.06180042,0.7024888821493329,0.23999758,0.26342613,0.6116881
0.010776853922314608,0.24451886,0.24379629,0.31822997,0.4723799,0.34956065,0.40508744,0.339996800399808,0.5516323,0.61263406,0.0
0.11852194814780517,0.4312966,0.454493,0.17867872,0.32448426,0.24135977,0.26617402,0.4008681740520904,0.41318977,0.4148209,0.446473
0.22233297776670222,0.53259975,0.5772368,0.0362517,0.11897771,0.045106463,0.043152303,0.7341834740510085,0.2563986,0.25327468,0.5789838
0.1731000526899947,0.5077576,0.56949604,0.05030849,0.16941054,0.060132407,0.06962937,0.7094349425660965,0.30847728,0.32101694,0.46546787
