data,cplx,aexp,loc,Generated_Var_3,actual
0.08986799,0.5264129,0.0569583134174988,0.11178547,0.5863455413654458,0.4780711
0.43850565,0.14808936,0.4579423274765397,0.5789719,0.29487023051297695,0.6216199
0.27268213,0.25498408,0.21886752313205138,0.4197269,0.2709570529042947,0.7130094
0.60055166,0.085121274,0.6042984362579062,0.710252,0.20145750985424898,0.777292
0.37904182,0.18983668,0.3637419218245153,0.5107343,0.27275193272480674,0.58046234
0.20655009,0.36232236,0.17640058058403485,0.32723936,0.39639651036034895,0.5897081
0.16064084,0.3991051,0.10651774639106479,0.26701763,0.49002685099731486,0.46264184
0.30231348,0.26106298,0.31466417887985076,0.4283737,0.3423362057663794,0.5904266
0.26666015,0.38792303,0.2500368550022113,0.36367217,0.45327089467291054,0.5386392
0.10603924,0.677493,0.015571609934296597,0.09908206,0.7451711254828874,0.37597612
0.42183313,0.15535828,0.4388414863304892,0.52123106,0.26247517375248264,0.6304081
0.57190853,0.10032958,0.47901650874099055,0.6441294,0.13866975613302437,0.7508864
0.082819924,0.49546975,0.13281235796874147,0.22507474,0.5361864063813594,0.33014345
0.081879705,0.7954516,0.00484229649053779,0.20708093,0.8245435175456483,0.4549276
0.35121617,0.17055225,0.3773735426424126,0.4532524,0.2734822926517707,0.5177311
0.23842224,0.3453948,0.216624932997496,0.4146539,0.38656046134395383,0.7340389
0.28539148,0.3514889,0.26499751589985093,0.42090183,0.39918878008112196,0.61991674
0.61044604,0.07074416,0.6387853383271204,0.7384517,0.16876165312383468,0.62870383
0.9471764,0.028249178,0.9834499590069976,0.94868374,0.05385736161426384,0.8585428
0.12619235,0.43021944,0.12030616721837004,0.35749558,0.46819145318085464,0.56160593
0.11052017,0.43946224,0.1111772366706342,0.284148,0.5262408473759153,0.47333908
0.2899155,0.2050674,0.27374269642456184,0.37825972,0.300916909908309,0.53657216
0.1530661,0.37722877,0.18915991134959467,0.3210444,0.4369759563024043,0.45403087
0.1850865,0.3895989,0.14054611843276713,0.27118936,0.4544128945587105,0.41359597
0.1920186,0.37061572,0.18193323091599387,0.26324216,0.4503019849698015,0.5529143
0.25812507,0.2664284,0.26038415562304934,0.35666743,0.30806701919329804,0.5060902
0.27964932,0.28169373,0.23978208438692508,0.39973542,0.30882450911754905,0.6649643
0.37527528,0.20099708,0.37384412243064735,0.47865877,0.300631849936815,0.60249525
0.71796465,0.041709375,0.7236615834196951,0.8915806,0.14861750513824948,0.7729485
0.1636672,0.4639964,0.15145805908748355,0.298281,0.50536519946348,0.5042245
0.515424,0.10440706,0.54730733283844,0.6106639,0.22038443796155618,0.7129614
0.33809987,0.19931948,0.37017262221035735,0.414779,0.28401825159817484,0.5202326
0.69684786,0.07752082,0.6838200410292025,0.77361846,0.1798525620147438,0.7200396
0.5022549,0.12995757,0.4361040861662452,0.6328938,0.1792555020744498,0.6843441
0.5342837,0.112899765,0.4903498594209916,0.52631205,0.19918288008171198,0.7803835
0.6486162,0.06003925,0.6695822901749374,0.773304,0.16733612326638767,0.64467585
0.13365777,0.5498237,0.09385946563156794,0.23300129,0.6329817767018223,0.638067
0.15662283,0.5153467,0.08699807521988451,0.30191016,0.5587794841220515,0.5630681
0.14302266,0.6963246,0.05779212346752741,0.22940281,0.7746214225378577,0.47872496
0.2761597,0.28879794,0.269233116153987,0.37229392,0.35996168400383155,0.60948384
0.74062276,0.056387592,0.7183737031024222,0.8070954,0.10402948959705104,0.67884034
0.24173838,0.2998232,0.268406816104409,0.37705848,0.3843545815645418,0.5731629
0.34897992,0.18044949,0.37100645226038714,0.40911,0.2652199334780066,0.51951295
0.09247864,0.564706,0.05166758310005499,0.11234325,0.6138626886137311,0.49883646
0.117490366,0.5005899,0.07441636446498187,0.27639654,0.5661028033897196,0.5531121
0.52444327,0.09945719,0.537545132252708,0.62529254,0.2130782986921701,0.7063745
0.14106795,0.51924485,0.053044793182687594,0.31984326,0.5540550445944955,0.5463712
0.37296617,0.15580812,0.36426662185599734,0.52608716,0.26625162337483765,0.7088666
0.3323044,0.21884054,0.2990040379402423,0.33222237,0.26856607314339265,0.45713043
0.935587,0.013199139,0.8738018524281111,0.88817054,0.09660810033918996,0.87880707
0.17885739,0.4484955,0.1082431964945918,0.25668952,0.49738625026137495,0.5297619
0.49998042,0.14293075,0.5170117310207039,0.5851198,0.2806551519344848,0.6069823
0.08920501,0.68853295,0.052692483161548995,0.17058057,0.7156607984339202,0.553938
0.3969984,0.19337934,0.387318483239109,0.5202943,0.2971819902818009,0.6578172
0.3713974,0.18429406,0.4063721243823275,0.4258356,0.27655879234412073,0.5291518
0.18845615,0.31202722,0.23689232421353945,0.31232622,0.3737300626269937,0.37688035
0.18845123,0.38504642,0.12411224744673485,0.38118076,0.4128996587100341,0.7007346
0.5174058,0.08697614,0.5128658707719522,0.64302343,0.21761398823860115,0.73553264
0.14161794,0.47010165,0.12711015762660946,0.16469815,0.5689004431099557,0.40585715
0.22904974,0.35958531,0.19057433143445987,0.3867749,0.4379798962020104,0.61619496
0.44284305,0.13742898,0.44951536697092204,0.58157223,0.25414982458501756,0.6645943
0.49103737,0.12970103,0.41593899495633974,0.47135496,0.24604890539510943,0.6744802
0.19160166,0.57930654,0.10057879603472776,0.36990535,0.6245696375430362,0.5855437
0.1807978,0.48000884,0.09726466083587966,0.24863818,0.5253284474671552,0.3693478
0.33083263,0.21630913,0.36193155171589314,0.43498966,0.3107265489273451,0.599239
0.5984773,0.06949927,0.6226300373578023,0.73231953,0.18803052119694785,0.6678226
0.20856461,0.31560525,0.2537830652269839,0.3736292,0.399267340073266,0.50432384
0.3177338,0.2405794,0.31723396903403817,0.43803078,0.3353142964685703,0.6372943
0.07892504,0.73680305,0.07796151467769089,0.1311494,0.7602341639765835,0.2577026
0.1524587,0.37859228,0.17919360075161606,0.27140984,0.44755815524418446,0.40064225
0.32060838,0.20839107,0.3251598395095904,0.40287963,0.28760717123928287,0.46506175
0.25778657,0.31412712,0.25330655519839335,0.33964556,0.400948719905128,0.6060045
0.55929136,0.110804126,0.49911872994712386,0.618938,0.23824597617540239,0.7635815
0.41321513,0.16511194,0.4361289961677398,0.5535625,0.2894883710511629,0.6158351
0.38189557,0.17470677,0.4063053943783237,0.5251213,0.2899972710002729,0.58536196
0.31230643,0.20477852,0.35833587150015234,0.4090366,0.2746509725349027,0.52470946
0.18442819,0.32814205,0.20454297227257834,0.30528858,0.38695326130467383,0.53230816
0.42776933,0.119867355,0.4550559773033586,0.5642092,0.24607408539259146,0.63288176
0.20007071,0.32217592,0.21230886273853178,0.27392298,0.39030798096920183,0.40932998
0.12252848,0.45287538,0.09183439551006374,0.2223484,0.5531258046874195,0.6085957
0.16247194,0.37335375,0.19648678178920692,0.19334652,0.36522721347727866,0.42024288
0.36616036,0.17782521,0.37108647226518837,0.52771026,0.2676058132394186,0.5866748
0.07923547,0.6363572,0.08688708921322535,0.19579911,0.6881035311896468,0.27779728
0.4094475,0.16345212,0.38951888337113305,0.5162215,0.2501262749873725,0.6274866
0.1303301,0.4629705,0.12229463733767824,0.20160621,0.5499943450005654,0.53928214
0.44980627,0.12127358,0.3970220238213214,0.5958161,0.19605358039464194,0.707066
0.16443896,0.37423447,0.17869196072151763,0.3075545,0.4328506567149343,0.5122179
0.12762418,0.6381092,0.07343487440609246,0.2535723,0.6898407810159218,0.6216203
0.2190912,0.44944364,0.1703006702180402,0.21275505,0.502525849747415,0.2695983
0.2947199,0.3205427,0.22039900322394018,0.44024715,0.34152483584751636,0.71468055
0.3804989,0.19020104,0.3934580236074814,0.49080086,0.29568660043133993,0.5746986
0.8022108,0.049431022,0.6880965412857925,0.7360342,0.18262276173772382,0.8684703
0.24727151,0.29494798,0.26585145595108733,0.39146852,0.38953356104664383,0.58598894
0.2591495,0.27628785,0.23380364402821865,0.32223812,0.35499768450023156,0.44336087
0.120535836,0.65885884,0.06786048407162905,0.25060767,0.6986907301309269,0.5615114
0.14016941,0.59488016,0.0333226049993563,0.18442014,0.6615561738443826,0.50973415
0.23515722,0.34848315,0.16035509962130598,0.19324994,0.37821736217826374,0.46953744
0.27016708,0.37285018,0.17147730028863803,0.36569437,0.3237286176271382,0.62495357
0.34329632,0.32573435,0.25711051542663094,0.36462942,0.42031158796884116,0.6152028
0.25854453,0.26887724,0.2608529456511767,0.41066423,0.33055060694493926,0.61847216
0.12637304,0.84779686,0.0,0.055365935,0.9229543077045691,0.42128882
0.2200248,0.36886856,0.09610377076622624,0.2938035,0.3201157379884262,0.74389476
0.2373938,0.32127443,0.23205845392350724,0.40630516,0.3856371214362878,0.6209364
0.641398,0.074703425,0.6721892803313568,0.6932929,0.21981031801896816,0.67064273
0.266375,0.2616622,0.3274806596488396,0.38417575,0.3389557861044214,0.6249062
0.13021964,0.41326284,0.13090625785437549,0.2821444,0.46758515324148464,0.43539694
0.43119946,0.23041633,0.3373374802402488,0.45158318,0.25355870464412955,0.7076769
0.4981872,0.10781257,0.5132608307956499,0.63971984,0.198997180100282,0.59188485
0.39313892,0.17908427,0.38123714287422855,0.5107052,0.28721837127816285,0.65490454
0.2059569,0.3097447,0.19621844177310652,0.37557524,0.36693098330690166,0.6243545
0.10498212,0.5677126,0.04496468869788132,0.3003036,0.6193091380690862,0.5302131
0.7273698,0.045711424,0.6902325414139525,0.713,0.16838924316107567,0.87335706
0.1727138,0.3198489,0.21256355275381317,0.31072983,0.37328731267126875,0.48431396
0.41274795,0.21196622,0.3573080514384831,0.53175336,0.2707795729220427,0.67381454
0.14513949,0.42487085,0.12050126723007604,0.3671538,0.46616701338329863,0.61029714
0.07504752,0.59576535,0.09584195575051735,0.30163294,0.60995929900407,0.5128244
0.36766604,0.19754782,0.36185714171142846,0.46923912,0.2904259309574069,0.578266
0.10734457,0.8962278,0.042421499545289974,0.062715,0.9251784074821592,0.50415725
0.7459576,0.05025434,0.7888712473322749,0.8002532,0.1615623838437616,0.59725684
0.4643444,0.11340594,0.4725162083509725,0.55797386,0.24803147519685245,0.71466887
0.24027702,0.29875296,0.2230557933833476,0.36073956,0.38482260151773984,0.41848603
0.40008923,0.15037987,0.43341376600482595,0.49196905,0.24734914526508547,0.62492335
0.24079686,0.31818122,0.2493665649619939,0.40763667,0.38637244136275584,0.56229913
0.08702734,0.4594571,0.10786329147179749,0.21953043,0.5265882473411753,0.46134308
0.16854924,0.38522378,0.12213741232824475,0.28574234,0.4672892532710747,0.47670525
0.35232934,0.19167581,0.3040135382408123,0.38637015,0.24867552513244748,0.5961299
0.2953892,0.32265753,0.3017725181063511,0.38682675,0.38348686165131385,0.6223327
0.75178593,0.031335626,0.7289257437355446,0.8770013,0.10339971366002862,0.70222086
0.2205334,0.54109454,0.109723966583438,0.20380047,0.597631740236826,0.33148342
0.31721145,0.23659357,0.2660737459644248,0.43645942,0.33396928660307135,0.65604347
0.2211377,0.42685047,0.17133237027994222,0.28276148,0.49220360077963987,0.43422607
0.08459354,0.48307174,0.10332490619949437,0.30363086,0.5122332087766791,0.47353348
0.24149883,0.537013,0.15204856912291415,0.23636019,0.5527266947273305,0.3882653
0.12170198,0.42918453,0.10240492114429527,0.24131897,0.46006669399333056,0.5451147
0.60499054,0.069240466,0.6208985772539146,0.66996425,0.15595522440447754,0.6044408
0.23692611,0.36101148,0.2198812131928728,0.3686853,0.41985850801414915,0.60559005
0.34079587,0.19082117,0.3441326806479608,0.4666912,0.2827848217215178,0.5996987
0.29074886,0.2669961,0.282085616925137,0.41436633,0.3427384157261584,0.6248757
0.35135832,0.21706212,0.37686419261185156,0.4722793,0.34044911595508837,0.5535639
0.27640623,0.25354394,0.3012091180725471,0.3633892,0.3388517161148284,0.5229443
0.712885,0.09645346,0.6490754889445294,0.7057981,0.16915400308459966,0.64375997
0.040530786,0.85852,0.05773022346381341,0.19242418,0.908359909164009,0.47261858
0.1647451,0.37973168,0.14994171899650316,0.37596208,0.45012052498794747,0.5241219
0.6392425,0.040129427,0.5973978358438702,0.743847,0.1615144738485526,0.7901347
0.29735392,0.22198233,0.3041352782481167,0.45053473,0.32803078719692125,0.5550669
0.3178867,0.29523042,0.274336566460194,0.41405013,0.32353296764670325,0.69758254
0.16204265,0.41650528,0.1364663881879833,0.37448236,0.4489078551092145,0.5156238
0.1521759,0.4148162,0.12513655750819347,0.33094043,0.48640732135926784,0.4940704
0.68134195,0.049662184,0.7686834461210068,0.8162968,0.14568786543121343,0.60390073
0.14963391,0.5259213,0.08574659914479595,0.2517355,0.6208751379124862,0.4417506
0.28078482,0.33371755,0.21443559286613556,0.43508705,0.3911914408808559,0.56671846
0.22116673,0.34405783,0.20729522243771337,0.35076094,0.41872169812783017,0.5823712
0.11483048,0.44140315,0.08530437511826251,0.23527718,0.5240970475902952,0.41277596
0.60990447,0.12268281,0.5082883304972998,0.55809283,0.24360952563904742,0.8127249
0.078806214,0.5671252,0.05582581034954862,0.24509227,0.6319832368016763,0.5789582
0.48630872,0.18514957,0.38792368327542104,0.4483226,0.25018364498163553,0.8088444
0.13324547,0.42266712,0.12365622741937364,0.25336355,0.501583949841605,0.4429391
0.21302378,0.3415391,0.2009456920567415,0.3677493,0.41664530833546914,0.5831868
0.5780109,0.14645664,0.5633967338038041,0.60488015,0.2676069132393087,0.64077234
0.13206688,0.5300224,0.05249663714979823,0.18605441,0.5834114416588557,0.4934223
0.064894415,0.59350777,0.07053732423223946,0.26852912,0.6479536352046364,0.51945555
0.1837411,0.3566871,0.1641869898512194,0.33235252,0.43350248664975133,0.5086745
0.57709616,0.124080956,0.49997427999845684,0.52501744,0.1947577105242289,0.8399874
0.826379,0.04641735,0.9175891550553493,0.9285102,0.11269983873001613,0.77486086
0.2715146,0.37183785,0.23745365424721926,0.4343554,0.4209883379011662,0.52526724
0.61344063,0.07794581,0.6185824371149462,0.6900219,0.1829462617053738,0.75773
0.10838866,0.46686727,0.17290134037408042,0.20576306,0.5060421493957851,0.36044514
0.13733637,0.5439654,0.09042049542522973,0.107023925,0.6165223683477631,0.29483816
0.14144683,0.3953255,0.09227350153641009,0.29637924,0.4835815816418418,0.5241196
0.41648465,0.1569714,0.41488277489296654,0.5298751,0.2612220038777996,0.673553
0.4151678,0.16877206,0.3762650225759014,0.5208836,0.20652670934732903,0.6539523
0.10715068,0.8314405,0.03820134229208054,0.055300333,0.8941176105882389,0.1756556
0.14582017,0.6359766,0.09185649551138973,0.29115152,0.7461426253857375,0.5157332
0.09092578,0.5191612,0.04997908599874516,0.175405,0.5713795428620456,0.4625377
0.25850412,0.32081264,0.2482290148937409,0.4024169,0.38881962111803786,0.62598634
0.51720226,0.119243756,0.554684433281066,0.57739204,0.2215329678467032,0.7137556
0.9748291,0.017811697,1.0,0.96867305,0.07258156674184332,0.8117454
0.22200501,0.44005245,0.12089180725350843,0.19392791,0.49450232054976795,0.5546442
0.617188,0.07014696,0.6821182809270968,0.76639754,0.16833055316694467,0.60290694
1.0,0.0,0.9285540557132433,0.9209793,0.05567159643284035,0.82201374
0.78566325,0.030996118,0.7910312874618773,0.82153696,0.10951673904832608,0.7427821
0.6359815,0.052230608,0.5773048346382901,0.7003109,0.19682978031702195,0.8246435
0.20276964,0.3358817,0.22313995338839723,0.388812,0.38487964151203585,0.5208841
0.23263189,0.28324172,0.19891498193489893,0.2632577,0.33562696643730333,0.47207725
0.32039598,0.20237103,0.3107030886421854,0.39398167,0.2941823305817669,0.52976817
0.33731952,0.2658853,0.3562483713749023,0.39846128,0.3407840659215934,0.6140435
0.15162924,0.45465964,0.09562040573722434,0.26192036,0.5264118973588102,0.3545387
0.30519828,0.2393794,0.3129867787792067,0.37671867,0.30437284956271504,0.58369285
0.17812556,0.5056489,0.08868801532128091,0.2942241,0.5159909784009021,0.50177765
0.25330335,0.27356064,0.24357641461458487,0.32783163,0.3706113029388697,0.44499132
0.4946631,0.14394712,0.4298214557892874,0.6538259,0.23906141609385836,0.79271495
0.1943019,0.43422747,0.109825716589543,0.31624907,0.5115040488495951,0.40438002
0.09544169,0.54728293,0.09304734558284074,0.26448926,0.6020451397954859,0.49414334
0.7877924,0.042709906,0.8301185898071154,0.87644684,0.1103274589672541,0.75537425
0.37231165,0.19131634,0.40763234445794067,0.43867555,0.2804757719524228,0.6706431
0.17148584,0.35480306,0.1898889113933347,0.3413339,0.4221197277880272,0.5011292
0.58731943,0.070858315,0.5750362045021723,0.6981376,0.17963360203663978,0.76470566
0.18318145,0.36515573,0.19701324182079452,0.2973907,0.4477528552247145,0.38136175
0.7113646,0.07444352,0.6129086967745219,0.5903901,0.21047124895287508,0.8820437
0.73381585,0.06261341,0.7788550167313011,0.80455506,0.12457735354226464,0.7808885
0.44537872,0.1144349,0.4621719277303157,0.5787084,0.22715415728458427,0.68105805
0.14806542,0.41482306,0.12102456726147404,0.29926005,0.48397783160221686,0.4831226
0.18871415,0.35086462,0.16642523998551442,0.36141282,0.42888805711119427,0.53832895
0.5463808,0.088793054,0.5545403732724223,0.66344255,0.22353437764656223,0.7125284
0.17360282,0.3769265,0.14535183872111032,0.37040502,0.4083257791674221,0.6014093
0.18140447,0.37293342,0.15656513939390837,0.3485536,0.44385215561478436,0.50989413
0.5366027,0.11766808,0.55458783327527,0.6113454,0.24770501522949845,0.7075618
0.2971869,0.23424906,0.329890149793409,0.44407773,0.3140561285943871,0.52023125
0.13516706,0.4216504,0.08946896536813792,0.30901918,0.4821745017825498,0.5571488
0.5289098,0.10690802,0.5465839827950391,0.6479113,0.23230025676997432,0.63115484
0.2029472,0.40747613,0.18707393122443589,0.24900952,0.4853858714614128,0.61996025
0.18426608,0.35257503,0.14432925865975552,0.274148,0.4474902252509775,0.40598476
0.39002958,0.1689814,0.38585108315106503,0.54455435,0.2732503126749687,0.5800271
0.18833199,0.38505694,0.14860299891617992,0.33434764,0.4471571552842844,0.48929626
0.63324076,0.058268543,0.6308285978497159,0.7032627,0.18973125102687488,0.68579763
0.26285058,0.26973742,0.3247839694870382,0.3813221,0.3527128047287195,0.63351285
0.3457758,0.21223018,0.32363568941814136,0.35695443,0.2681939031806097,0.5301197
0.5070962,0.15410867,0.4913457294807438,0.5826874,0.22603160739683925,0.77110356
0.14260587,0.38084772,0.12360241741614504,0.32407534,0.4506574149342585,0.5384196
0.60594994,0.17261657,0.5005227600313656,0.452867,0.2930251706974829,0.92218006
0.43527603,0.13155703,0.45318832719129964,0.5719592,0.2427073157292684,0.68289155
0.17695642,0.44638985,0.12484720349083221,0.32272804,0.4793926520607348,0.48099613
0.35472018,0.19438952,0.3809630228577814,0.45855322,0.2674460432553956,0.58464175
0.3638461,0.21095577,0.34342029060521745,0.41292226,0.26963815303618466,0.7594616
0.19905332,0.34742358,0.1673236600394196,0.41087618,0.3935037206496279,0.598873
0.20219728,0.3709148,0.17257426035445564,0.36349472,0.4356330564366943,0.529641
0.30050173,0.32066882,0.21002481260148878,0.3589828,0.4097413290258671,0.6006062
0.4273665,0.14761552,0.45978214758692887,0.53663546,0.2710471228952877,0.64374214
0.2910562,0.28225172,0.2756469965388198,0.4363437,0.3438628856137114,0.6907639
0.27429533,0.30123293,0.219901183194071,0.40937772,0.35474196452580353,0.67856747
0.13707155,0.66885704,0.05103449106206947,0.13501772,0.7424425257557473,0.30342707
0.48178622,0.121059045,0.47825172869510374,0.5984191,0.22453916754608322,0.6430234
0.11047475,0.6633588,0.034931274095876444,0.15648739,0.709058729094127,0.5809821
0.6863215,0.052315574,0.7390874443452466,0.71012354,0.12409412759058724,0.663692
0.308538,0.23279184,0.2957491777449507,0.4735438,0.34420182557981743,0.46043235
0.15012565,0.4662575,0.09564208573852515,0.23316386,0.5458216454178354,0.43502268
0.17766352,0.6556582,0.12239329734359784,0.2861729,0.7298474270152572,0.5988763
0.22867909,0.328785,0.24745742484744548,0.39098966,0.3811607618839238,0.5534741
0.18717226,0.4927597,0.09847776590866596,0.2422713,0.5389497961050203,0.4344031
0.64277124,0.06657402,0.5925297355517842,0.6574578,0.20326123967387602,0.812944
0.524885,0.08975956,0.5093894305633658,0.6029421,0.19564309043569095,0.72478306
0.110461384,0.40278503,0.13064429783865786,0.26030412,0.45389585461041454,0.47506338
0.42484185,0.18208337,0.4193249551594973,0.5076717,0.28875083112491684,0.66059744
0.37349668,0.2503496,0.3282994796979688,0.48243228,0.3892031810796819,0.60837996
0.40870067,0.1257058,0.41725474503528476,0.588968,0.2220206077979392,0.6568283
0.15980196,0.3929283,0.13731906823914408,0.22700465,0.4648042735195726,0.47677255
0.24453488,0.33774418,0.22593386355603182,0.4183591,0.40572565942743405,0.6250942
0.3085692,0.2528596,0.29308806758528405,0.40513906,0.303705869629413,0.6323498
0.43992528,0.16380645,0.4336134460168068,0.5291769,0.28241097175890284,0.64758545
0.24142447,0.51861113,0.11347806680868401,0.25106505,0.5935474406452559,0.3308005
0.079741344,0.61572826,0.09880702092842125,0.20728064,0.6619239938076006,0.3930022
0.6404286,0.05808549,0.6562472393748344,0.7267386,0.1745208625479137,0.65754455
0.15225902,0.40280455,0.12922484775349088,0.3140631,0.4630701536929846,0.5252344
0.058239967,0.80642444,0.028507614710456885,0.30999762,0.8585536841446315,0.5347972
0.4370402,0.2901782,0.34464734067884045,0.41227946,0.3526946847305315,0.6995191
0.3792073,0.17358921,0.4167199250031955,0.46519497,0.2793352720664728,0.6144835
0.21903443,0.34160167,0.2179109930746596,0.36860645,0.40665079933492004,0.5395505
0.54836303,0.06248426,0.555501633330098,0.6773744,0.1503709749629025,0.6309555
0.75816673,0.03997044,0.6936716816203009,0.8149712,0.1702736129726387,0.7834721
0.39330778,0.2920158,0.3316665798999948,0.35614178,0.38073626192637383,0.76442176
0.33852687,0.22019821,0.3325754199545252,0.44656238,0.31972386802761316,0.62216985
0.3740517,0.21049929,0.34074699044481943,0.49190336,0.3081063291893671,0.6075606
0.35756382,0.19440651,0.4092371445542287,0.44015193,0.28629163137083685,0.6630404
0.19854522,0.35868418,0.15781197946871878,0.29590672,0.4452128554787144,0.5028827
0.54955,0.08753176,0.5712744942764697,0.6879637,0.22487903751209623,0.64884096
0.38183933,0.21926638,0.4068678244120695,0.51092577,0.32777988722201123,0.5445955
0.41985297,0.15267493,0.46104683766281024,0.50641555,0.2519734248026575,0.692089
0.19049576,0.31602463,0.18528603111716188,0.22581,0.39663290033670995,0.3744811
0.4563419,0.19640577,0.4177446050646763,0.46604076,0.25336327466367253,0.7424208
