time,acap,vexp,lexp,MI_loc_aexp,MI_loc_cplx,MI_loc_turn,actual
0.26254117,0.6453235,0.39204928920492893,0.2795276,0.41594338,0.7702831,0.2747068564824114,0.36950547
0.32236186,0.40136787,0.47121988712198876,0.43136773,0.13747267,0.5465118,0.28484691709081505,0.54389
0.2602412,0.54491836,0.3352569035256904,0.2624218,0.43399242,0.8835408,0.23344226400653584,0.30553526
0.17046931,0.41301906,0.29359748935974894,0.23156074,0.28277192,0.81527495,0.3343011900580714,0.33026293
0.18490583,0.66428405,0.28239272823927286,0.20197518,0.7602026,0.6754881,0.5806719348403161,0.103022695
0.05809568,0.67284185,0.1102161810216181,0.05051197,0.50766075,0.9755459,0.5379701022782061,0.21094169
0.3438995,0.65840656,0.43957848395784843,0.30267084,0.48726338,0.7296578,0.18292410097544606,0.30512282
0.42976725,0.6130244,0.509535050953505,0.3962093,0.45747718,0.6574378,0.22908318374499104,0.4538477
0.2935838,0.7197632,0.38881123888112396,0.3014424,0.4678474,0.7704752,0.268515416110925,0.26255974
0.33668828,0.5493355,0.4477097847709785,0.3373492,0.35310125,0.6030307,0.23025533381532004,0.5872612
0.22638807,0.6131101,0.2883744488374449,0.2058143,0.51570153,0.85766834,0.3612460716747643,0.25423092
0.22903448,0.766381,0.3276583927658393,0.22009683,0.51336,0.69595647,0.36800410208024614,0.07232943
0.24510929,0.6433414,0.3685971568597157,0.2568541,0.447205,0.7153598,0.2761513465690808,0.3454472
0.07889816,0.75715727,0.15647813564781357,0.07326643,0.53279966,0.9618811,0.43960422637625357,0.14772196
0.41805458,0.67719114,0.494118979411898,0.38521412,0.40919834,0.46904823,0.20793998247639894,0.6665807
0.35558093,0.82156456,0.28047612804761285,0.20743082,0.5718515,0.7102591,0.38824456329467383,0.42393708
0.12095255,0.54935837,0.1716129971612997,0.117538646,0.52206767,0.9776052,0.42039545522372734,0.2514352
0.55155545,0.3853546,0.5618228561822856,0.49544543,0.3318268,0.58735055,0.11675780200546812,0.5531163
0.30839345,0.5648059,0.4064284406428441,0.33416197,0.45978266,0.68703425,0.29051609743096585,0.36209202
0.3960898,0.538672,0.46252180625218065,0.38137907,0.43495846,0.7375184,0.24372012462320747,0.34934086
0.264525,0.65239877,0.33229068322906835,0.25386524,0.4470616,0.7756411,0.2834499370069963,0.43638003
0.3857426,0.3046395,0.42270122227012225,0.37868148,0.40977663,0.88426405,0.270646016238761,0.34481382
0.19295004,0.7044779,0.23079105307910533,0.1543818,0.561141,0.8597689,0.43427726605663597,0.22479804
0.4083388,0.78827286,0.4059820405982041,0.3207694,0.57609695,0.7268721,0.23459027407541644,0.39123452
0.30955037,0.58968496,0.38240901824090184,0.27785856,0.40110448,0.7103856,0.23307061398423684,0.47913593
0.120464504,0.6882477,0.19445033944503395,0.108215675,0.4972735,0.9417658,0.40136762408205745,0.17376156
0.26971823,0.6346575,0.35850003585000356,0.2841196,0.42431027,0.84344184,0.2531404151884249,0.26718116
0.756968,0.18206248,0.8603602360360236,0.80533475,0.18268019,0.1691075,0.16032880961972856,0.8554469
0.36920655,0.51528364,0.5168222516822252,0.40808478,0.3533755,0.64915323,0.23794691427681486,0.46048486
0.25455382,0.65879864,0.35932019593201964,0.24122533,0.46385545,0.64765036,0.28983928739035725,0.48274848
0.35258117,0.64689875,0.3822272182227218,0.30560488,0.51752937,0.8324182,0.2621582857294972,0.4213608
0.31753612,0.7964435,0.3857196385719639,0.26573277,0.45782718,0.7802837,0.2521150151269009,0.22812441
0.5150234,0.34615558,0.6192340319234032,0.5420688,0.2785892,0.51430094,0.1869092412145545,0.6770017
0.37086833,0.67915577,0.4208284720828472,0.32295105,0.5409888,0.68948984,0.25814576548874596,0.42527464
0.35502067,0.6529058,0.396070369607037,0.31871253,0.43150645,0.6496248,0.2470665748239945,0.35839608
0.27862164,0.5584208,0.32541159254115926,0.2415125,0.44504714,0.8560847,0.2178166030689962,0.3834654
0.22585392,0.62969637,0.3204278120427812,0.23045531,0.40507933,0.7275438,0.3585731015143861,0.19492169
0.39135432,0.66350394,0.44615112461511247,0.35542324,0.46099752,0.71860707,0.10572115234326915,0.18070154
0.2402755,0.88138795,0.1589933058993306,0.120071456,0.8622793,0.7677945,0.7858493771509627,0.049171448
0.24288413,0.60888326,0.31611386161138616,0.23695105,0.4935037,0.9002584,0.24030427441825647,0.29287496
0.3406027,0.5999794,0.4498131149813115,0.29742855,0.47299773,0.65363336,0.20920201255212076,0.53848875
0.20417279,0.51230305,0.32348171234817125,0.24210013,0.37624687,0.7852383,0.2996680879800853,0.40916765
0.45196962,0.38469616,0.5494087549408755,0.4767639,0.33347684,0.63809884,0.2206063432363806,0.5212421
0.20955786,0.54291093,0.3275246327524633,0.21477477,0.3847632,0.7266656,0.2587513455250807,0.4033521
0.29308167,0.690475,0.36379588637958865,0.261379,0.49869752,0.8113825,0.18451830107109807,0.2141492
0.31093538,0.48629093,0.4112025411202542,0.30731675,0.37820932,0.7726134,0.2238478534308712,0.38370156
0.34282288,0.5581842,0.38653693865369393,0.31025508,0.4805982,0.9027821,0.18758930125535808,0.327093
0.42353743,0.43739134,0.5072835507283551,0.40951198,0.38133687,0.64755964,0.1908279514496771,0.49534774
0.3866846,0.70797414,0.4233405123340513,0.30395764,0.50204647,0.6774128,0.2224566733474004,0.46303213
0.28977537,0.43635187,0.3905175090517509,0.30176738,0.3841939,0.73353964,0.26469178588150716,0.45035797
0.4357919,0.56717396,0.4844182484418249,0.41421488,0.38612607,0.6802577,0.14929682895780974,0.3527595
0.54472953,0.57024413,0.497150749715075,0.43667564,0.49208617,0.62286097,0.13709185822551148,0.39999995
0.2753574,0.5642972,0.34763640476364044,0.27924782,0.4056223,0.8606988,0.23445297406717844,0.28879783
0.22605574,0.665465,0.2816584281658428,0.20237562,0.48534226,0.8995118,0.2704935862296152,0.31763515
0.110279605,0.6613045,0.17994393799439382,0.11043772,0.45598173,0.9095018,0.4665520479931229,0.17121898
0.21273854,0.55103457,0.2858900685890069,0.21274552,0.40814412,0.8654082,0.2751465565087934,0.5419019
0.4997148,0.589745,0.49244884924488497,0.4151614,0.6232827,0.6576985,0.1698763301925798,0.29735938
0.2571676,0.85420984,0.21197434119743414,0.14510411,0.70743024,0.79370195,0.45774902746494167,0.20997834
0.26121485,0.6031857,0.3664869366486937,0.2746855,0.42221308,0.816934,0.24339292460357548,0.2823349
0.30126488,0.5171097,0.47147754714775475,0.37365714,0.29036543,0.62621415,0.3216023192961392,0.46437365
0.44872296,0.87708336,0.4515944451594445,0.34634998,0.6323787,0.551901,0.3417015905020955,0.3464844
0.62085253,0.18034193,0.6463614146361415,0.6204148,0.31604612,0.6623398,0.20135039208102354,0.6054308
0.38339174,0.34834632,0.5237084523708452,0.45259708,0.24646354,0.6387903,0.20730987243859236,0.44300708
0.3827489,0.67049956,0.401142840114284,0.32015747,0.5813997,0.74623024,0.1932005215920313,0.29917002
0.6241471,0.44416037,0.6580047058004707,0.6042408,0.37705693,0.5311749,0.160884849653091,0.45140922
0.34911993,0.97037625,0.24106670410667042,0.15731874,0.93071437,0.65202236,0.6930475415828525,0.27942726
0.25066084,0.60054463,0.3558098755809876,0.25672647,0.45085922,0.83791834,0.2522205851332351,0.3015411
0.110223666,0.7049735,0.1575058657505866,0.0829332,0.47831157,0.96989506,0.4474009568440574,0.21222116
0.25062057,0.7113611,0.30445436044543606,0.2167548,0.6062851,0.79561114,0.4097940845876451,0.271128
0.4876271,0.3750234,0.5753910575391058,0.50032204,0.35427347,0.7198305,0.22820092369205544,0.51149803
0.32837614,0.7024328,0.3563494756349476,0.27980518,0.50736034,0.80250835,0.2732517863951072,0.40902144
0.32848957,0.5538253,0.37420223742022374,0.29651806,0.4187677,0.7700612,0.20083907205034435,0.39305252
0.3324874,0.74635905,0.3397329539732954,0.26620147,0.5498358,0.78450215,0.3018432781105967,0.34696838
0.45792425,0.33922473,0.5737875073787507,0.49353686,0.37669486,0.65295565,0.24559494473569668,0.42851877
0.38354343,0.54019135,0.44517348451734845,0.3802453,0.32770622,0.6157981,0.24134366448061986,0.56629837
0.15172869,0.71639925,0.2371754137175414,0.12968396,0.5630728,0.8427388,0.3708468922508135,0.26701912
0.38970256,0.7488668,0.4073039107303911,0.32680026,0.510671,0.7369396,0.2456372247382335,0.44143352
0.5474559,0.8236663,0.5262495526249553,0.42271018,0.6373102,0.57617736,0.23621328417279705,0.38290977
0.4375788,0.7806034,0.42935307293530733,0.34909803,0.45862627,0.5926193,0.17594209055652543,0.3268771
0.317498,0.7885843,0.3158986615898662,0.22080839,0.5602943,0.7689741,0.28740085724405146,0.23523009
0.26503178,0.662695,0.33271956327195634,0.259559,0.45471025,0.7506455,0.282381966942918,0.4793335
0.27218586,0.3964437,0.40404440040444006,0.32888886,0.2778535,0.68277645,0.25405238524314316,0.43323696
0.30095777,0.39701787,0.41421632142163217,0.32631987,0.33680093,0.678077,0.26251156575069395,0.47703913
0.17454228,0.65879554,0.24217743421774343,0.16532512,0.5069083,0.8952964,0.3483363909001835,0.25327465
0.33188382,0.52314115,0.41312774131277413,0.32557392,0.37817377,0.608675,0.22082909324974562,0.55475235
0.06495051,0.84346753,0.04816948481694849,0.035554353,0.69751215,0.8362563,0.8142766888566013,0.2918357
0.40682644,0.6539413,0.5122776512277651,0.40419507,0.4015901,0.6721214,0.2429626145777569,0.5025221
0.46976483,0.49746597,0.6724270072427008,0.5858553,0.18285671,0.30380327,0.2550706153042369,0.6281962
0.11802144,0.6634081,0.2552597455259746,0.1898153,0.40760493,0.7283896,0.4698599581915975,0.15972352
0.27481458,0.52078545,0.4056402005640201,0.3243062,0.3473016,0.66462,0.2897845373870722,0.42243788
0.18955067,0.6733139,0.27807265780726576,0.18943411,0.4342323,0.879741,0.28917427735045664,0.21667212
0.29929385,0.60156155,0.4103556410355641,0.30684918,0.45971635,0.787641,0.29145561748733706,0.36879328
0.23051712,0.60965383,0.30491298049129806,0.23189342,0.42249304,0.86122453,0.28430886705853203,0.3223123
0.1659292,0.6976123,0.21760577176057716,0.13402505,0.51376855,0.9195032,0.3601178716070723,0.23086153
0.13085368,0.6613866,0.20534729053472905,0.12537575,0.47193867,0.9568342,0.33311168998670143,0.2621562
0.37812823,0.78124535,0.40237779023777903,0.28615168,0.81651914,0.6092968,0.3974972638498358,0.21498427
0.2153509,0.6078743,0.2743433974343397,0.19759105,0.4548035,0.8807193,0.2738612464316748,0.38059267
0.2847074,0.84237236,0.3186094518609452,0.20964386,0.7581401,0.6306269,0.525104081506245,0.20860833
0.49895972,0.41741842,0.598074659807466,0.50350416,0.38453338,0.6621205,0.21267002276020136,0.5564519
0.34558067,0.47341275,0.3859580585958059,0.30166596,0.43293715,0.74331963,0.24166670450000227,0.37094444
0.06394552,0.8572993,0.08496924849692486,0.07359654,0.8735608,0.778445,0.9078095544685734,0.15704912
0.35291174,0.5299675,0.4411460041146004,0.34825447,0.49518844,0.8317551,0.2778706766722406,0.3335103
0.17879558,0.53143793,0.2763384876338488,0.18735337,0.39425808,0.833404,0.25591279535476774,0.26892897
0.16361758,0.6808121,0.21486721148672117,0.13943799,0.55756104,0.8946239,0.40449854426991266,0.23773165
0.5040854,0.41518956,0.6221799322179932,0.54202396,0.25652108,0.42095655,0.22893419373605162,0.7185464
0.36878562,0.53697693,0.40199781019978104,0.29952955,0.5027837,0.7167151,0.17548330052899802,0.5455208
0.31281093,0.59477264,0.45446057544605756,0.35271913,0.3957725,0.63209355,0.20200088212005293,0.22104046
0.38866514,0.577315,0.4778005977800598,0.37259287,0.45262873,0.7851926,0.1621054797263288,0.3302299
0.2886189,0.71442574,0.3601346660134666,0.2721359,0.5451118,0.752264,0.3128188487691309,0.38907933
0.20424613,0.6463076,0.28452772845277285,0.2052007,0.44333607,0.8692684,0.29220904753254284,0.23676151
0.4628656,0.4671354,0.596769259676926,0.492412,0.4192148,0.67064977,0.28092409685544584,0.5001795
0.32923877,0.60488313,0.40105287010528706,0.29685175,0.43564802,0.6355932,0.21524626291477578,0.50895953
0.33950764,0.59428227,0.4768951476895148,0.38338453,0.44440186,0.7680275,0.2659323359559402,0.23404706
0.2799523,0.6194723,0.33784148378414836,0.26749584,0.45917952,0.8707517,0.25721724543303476,0.2889243
0.3812093,0.53869486,0.48523746852374683,0.39201376,0.39720607,0.68336093,0.18308827098529626,0.32026914
0.5766844,0.3440287,0.692687819268782,0.6211582,0.2583538,0.38128018,0.19755508185330492,0.78377205
0.31262332,0.696444,0.33389151338915135,0.25537482,0.5322486,0.8464766,0.2719240963154458,0.37642723
0.31336677,0.6692751,0.4235555623555563,0.31486112,0.45097488,0.6881611,0.27714334662860085,0.3533442
0.341662,0.3981862,0.4578971757897176,0.37573442,0.32782727,0.5902629,0.21013061260783678,0.5727637
0.32128242,0.7911362,0.31267840126784013,0.21707812,0.69960296,0.76103795,0.3110929586655775,0.3557607
0.5677987,0.7652541,0.5812050581205058,0.47028148,0.5429333,0.5159776,0.15148772908926375,0.4609418
0.3420468,0.55820274,0.4625850162585016,0.35817206,0.4725603,0.70268476,0.3186095891165754,0.3694188
0.2295638,0.6442931,0.28586282858628287,0.19626652,0.5616362,0.85923934,0.3507657010459421,0.28585428
0.20221418,0.6553596,0.2728407072840707,0.17938232,0.50407445,0.92000264,0.26763768605826116,0.33717382
0.28631723,0.59665865,0.3289158928915893,0.23550054,0.4720017,0.84381646,0.23448640406918425,0.42179894
0.29029763,0.5804988,0.36263260626326066,0.28647465,0.4416796,0.860164,0.28819221729153305,0.31256175
0.45961523,0.3384345,0.5956302295630229,0.53717697,0.24619268,0.4880845,0.21102570266154216,0.5930026
0.19250172,0.6861174,0.3142885614288562,0.21229205,0.64653695,0.6897219,0.4722008283320497,0.08661148
0.503252,0.7457015,0.5681371068137108,0.46273008,0.5125673,0.59979475,0.22418020345081222,0.44916221
0.49901968,0.7107848,0.5140047514004752,0.43006155,0.4847883,0.65686136,0.21153169269190156,0.37152892
0.2732264,0.6350084,0.3810784581078458,0.2784522,0.41341993,0.72037864,0.24015821440949287,0.25985295
0.022778735,0.8520303,0.020564252056425206,8.714944e-05,0.52103657,0.9483528,0.7518074951084498,0.28946212
0.15465462,0.6796191,0.26634492663449266,0.20339333,0.36538947,0.775056,0.43087070585224235,0.10780318
0.5099082,0.70664334,0.599656759965676,0.46011597,0.4801417,0.5102873,0.36183437171006233,0.2823891
0.25602904,0.6401647,0.29515262951526294,0.22772677,0.49003446,0.8661691,0.2890053873403232,0.35997516
0.25069976,0.6138382,0.30355643035564306,0.23426823,0.44709197,0.8699098,0.2728344963700698,0.37198883
0.34080607,0.41894308,0.42296534229653426,0.36087236,0.36332107,0.79325694,0.21431952285917136,0.31163546
0.41720164,0.40827337,0.46616561661656164,0.3944091,0.33679068,0.6706543,0.19589591175375473,0.53983986
0.22312203,0.67540747,0.2841873484187349,0.19120033,0.46191347,0.89929223,0.2414809044888543,0.3214085
0.30609143,0.6284015,0.3675984167598417,0.29591015,0.45518285,0.78018683,0.2938040176282411,0.4380495
0.26607475,0.5215498,0.3202517320251732,0.25042787,0.41948026,0.85188496,0.24645754478745271,0.38500008
0.41823125,0.5097205,0.5208516520851652,0.42991677,0.29352373,0.44220236,0.24024188441451308,0.5372295
0.31955734,0.59981126,0.393420139342014,0.29374543,0.49774432,0.6615745,0.29253743755224626,0.3773526
0.24030074,0.56797177,0.34101233410123344,0.23299609,0.49435312,0.7843642,0.2878688772721327,0.49018413
0.32211795,0.40278092,0.39094933909493396,0.3055516,0.3424446,0.7896592,0.22952875377172524,0.5160131
0.419124,0.5844543,0.5510776551077655,0.44019073,0.33426908,0.53749454,0.21511332290679938,0.4266417
0.29698172,0.5284463,0.399309379930938,0.25602424,0.46064824,0.7304003,0.24293831457629889,0.513041
0.18965831,0.61482024,0.28215249821524985,0.20699203,0.43144336,0.8876277,0.2678837360730242,0.3364903
0.18136886,0.5735175,0.32609755260975526,0.21460266,0.43856865,0.7391231,0.34041490042489403,0.44279224
0.19304824,0.63432145,0.2545483254548326,0.1752665,0.48571026,0.91569257,0.3305832198349932,0.30818754
0.42002904,0.4058786,0.6182416118241613,0.57594806,0.03170556,0.3267492,0.29023661741419704,0.68314075
0.2863777,0.6191081,0.3722552772255277,0.27735186,0.45071533,0.81112957,0.29359551761573105,0.3728333
0.21518075,0.66455835,0.28606822860682285,0.19610664,0.46312934,0.8669535,0.2839433970366039,0.39518625
0.5098904,0.7873923,0.43344412334441235,0.34982905,0.56105435,0.57557,0.17794868067692085,0.44546393
0.23278251,0.5570707,0.38906130890613094,0.29736695,0.31504968,0.7042892,0.32267744936064696,0.43626967
0.19954023,0.60051525,0.25173666517366655,0.18178509,0.4699232,0.9370565,0.3208377892502674,0.3090413
0.3261112,0.5586922,0.40421317042131705,0.33031377,0.39782995,0.77441096,0.20139111208346672,0.38685656
0.2786792,0.59578407,0.41426821142682113,0.31252512,0.35207385,0.69749105,0.25867361552041696,0.35737965
0.2885524,0.8292341,0.27315052731505274,0.18279566,0.56488985,0.8304301,0.29080985744859145,0.18309604
0.51568437,0.8482899,0.4861594886159489,0.39280885,0.6771207,0.65250635,0.19813783188826992,0.36205068
0.19965798,0.6969953,0.2578486757848676,0.17878582,0.55361843,0.7613425,0.5172123310327399,0.15671772
0.120301366,0.81042725,0.18931265893126592,0.0890674,0.58966434,0.90913665,0.4100656246039375,0.15627204
0.20578691,0.55823135,0.30315968031596807,0.22184101,0.3656125,0.8426825,0.3049982382998943,0.34631982
0.36351854,0.3944827,0.5612538561253857,0.4780756,0.12996785,0.3840407,0.2556896953413817,0.6147994
0.67509454,0.23248023,0.7521512052151206,0.6761953,0.27102622,0.42686367,0.21323911279434676,0.7543849
0.15690947,0.5831903,0.26023802602380264,0.1734275,0.42279142,0.91088295,0.339045400342724,0.29333752
0.25930732,0.51607895,0.34211743421174345,0.27472287,0.3679104,0.7846297,0.2526623151597389,0.3805555
0.24282303,0.6086783,0.2890686289068629,0.22546448,0.45309824,0.89072007,0.2839946370396782,0.38198587
0.2424429,0.59451365,0.3644332664433267,0.26845014,0.39199147,0.7615075,0.29311956758717406,0.4102786
0.15363505,0.6802053,0.22677756267775628,0.15479517,0.437191,0.88646585,0.4298150257889016,0.18418477
0.3338379,0.7896917,0.3172427117242712,0.22224462,0.6295143,0.75961703,0.32460139947608396,0.27441874
0.39582705,0.6254837,0.495945919594592,0.37237945,0.47355342,0.7115713,0.2527061151623669,0.37895894
0.53797454,0.3246456,0.6610888661088867,0.6106679,0.21165614,0.34869128,0.16323264979395902,0.6285627
0.31687623,0.64546484,0.4129661712966171,0.3097851,0.41649193,0.7161236,0.23719701423182085,0.3534751
0.16036421,0.76026154,0.23950056395005642,0.15272838,0.50766206,0.81546146,0.47487262849235773,0.21818525
0.39484257,0.758287,0.4452122645212265,0.34243217,0.5233262,0.64997286,0.25290568517434114,0.36550054
0.40723622,0.54478794,0.5117084511708451,0.4233252,0.31257993,0.44528687,0.2766147465968848,0.49827063
0.3875684,0.6069714,0.4505073850507385,0.3395965,0.507757,0.6672431,0.20697145241828716,0.35780507
0.31916147,0.7417222,0.4041277904127791,0.28977582,0.47545707,0.7179738,0.20889034253342056,0.2953362
0.5956622,0.3599239,0.6798234679823468,0.60646707,0.35039026,0.5900268,0.20073862204431733,0.54149675
0.28328893,0.6650924,0.3669021366902137,0.26710618,0.43344373,0.6629952,0.28311817698709063,0.48551846
0.26705673,0.7263153,0.3252182325218233,0.22723994,0.50713336,0.87522393,0.21049278262956697,0.17494994
0.21059546,0.805935,0.2692462769246277,0.1613428,0.50652444,0.8401903,0.3221944793316688,0.056426167
0.13064829,0.6308763,0.2078596607859661,0.13137728,0.45292208,0.93942875,0.36159602169576127,0.2585312
0.23539191,0.602434,0.299161609916161,0.22975019,0.43151572,0.88576895,0.27068011624080696,0.3719409
0.22805718,0.5859107,0.29383608938360894,0.2226112,0.44071224,0.885096,0.281796516907791,0.36963013
0.4342488,0.7381571,0.4770226677022668,0.4081886,0.496543,0.6970174,0.1878724312723459,0.292743
0.34826985,0.79624325,0.4611754861175486,0.32206905,0.4774016,0.7136476,0.2468547648112859,0.32791218
0.5768086,0.6581838,0.6419132641913264,0.5197054,0.43973678,0.4123959,0.15514976930898616,0.5512968
0.3019457,0.5665236,0.36413246641324665,0.25224674,0.44046625,0.71758306,0.2457069647424179,0.5106438
0.3083312,0.7428796,0.3102688510268851,0.23275806,0.58998543,0.82710403,0.33924962035497724,0.32664707
0.62176055,0.49654144,0.6116544611654462,0.56670207,0.5517795,0.5745468,0.10577420034645203,0.34252757
0.30251065,0.5821191,0.4073604107360411,0.31570727,0.40545952,0.75528425,0.29473783768427025,0.45278734
0.21077734,0.76678526,0.2789066078906608,0.16746736,0.5363453,0.8511609,0.29947347796840873,0.21892735
0.17688596,0.8487242,0.09688866368886638,0.06627427,0.44223437,0.85167634,0.6551777393106644,0.34870455
0.18730187,0.60232025,0.22320781232078124,0.16537187,0.41174072,0.89652205,0.319884199193052,0.3502235
0.34151685,0.706426,0.39396557939655796,0.29929313,0.5455471,0.7251314,0.1391764083505845,0.26591673
0.26057142,0.52280205,0.37752743775274383,0.2777567,0.34744483,0.71226954,0.26459581587574893,0.39800888
0.22839233,0.5983821,0.30573261057326107,0.22913872,0.4497342,0.8953955,0.26555557593333456,0.30384767
0.21173736,0.61159587,0.2698470969847097,0.19865221,0.42228162,0.8670091,0.26191033571462013,0.40037623
0.14656436,0.6633705,0.25118734511873453,0.16110197,0.44544184,0.86789334,0.3614987216899233,0.16694072
0.2955261,0.7734461,0.3762407676240768,0.25283852,0.51829755,0.76848674,0.24056781443406888,0.2362662
0.21264532,0.69345826,0.2880142588014259,0.18613271,0.5014982,0.905239,0.2657729159463749,0.3222071
0.31691906,0.57293874,0.38622463862246387,0.28773057,0.4080664,0.6617945,0.2705501762330106,0.5024016
0.46561396,0.34188047,0.5431000543100055,0.4796595,0.30779102,0.6906804,0.21396619283797158,0.43344167
0.16022798,0.62624097,0.2686333968633397,0.19301842,0.3615902,0.8047801,0.36766135205968115,0.19294499
0.3352913,0.53965473,0.4222796422279642,0.34776703,0.3857544,0.81387657,0.1637318198239092,0.25211054
0.41792536,0.4057091,0.5550002555000256,0.44802988,0.31651136,0.5259106,0.19863767191826032,0.61446786
0.33503425,0.4773641,0.46236677623667766,0.38636562,0.18962543,0.50019926,0.26722373603342414,0.46194893
0.3118355,0.62674916,0.32903048290304826,0.26660457,0.5031414,0.80871916,0.23297788397867306,0.39746884
0.25003952,0.6455732,0.3337282333728233,0.23493394,0.53869647,0.8376427,0.26584787595087256,0.36121067
0.21049276,0.6674299,0.28601595860159584,0.17375755,0.54682237,0.809765,0.2724894463493668,0.3684819
0.14502534,0.6465048,0.22168640216864022,0.14277163,0.4784739,0.89990294,0.4013203040792182,0.138403
0.47314578,0.44551653,0.5095490509549051,0.44110548,0.3959812,0.6685587,0.14201143852068632,0.4126867
0.62589604,0.4942067,0.691074919107492,0.5987771,0.3917388,0.37125212,0.07573217454393048,0.6094313
0.3432866,0.79089344,0.3501820650182065,0.25375056,0.6841978,0.7424227,0.33329921999795326,0.31419238
0.21882784,0.6174786,0.3057735905773591,0.22109327,0.6010196,0.79836166,0.42786880567212837,0.19341175
0.5761348,0.3358229,0.6286814628681463,0.56536955,0.33173656,0.5760637,0.12687214761232884,0.5334554
0.43993306,0.4194267,0.49161742916174295,0.40045437,0.43440259,0.7098005,0.20583099234985955,0.5133708
0.3763535,0.5482942,0.4793748179374818,0.35245728,0.40855914,0.5999104,0.22810587368635243,0.56432956
0.27469763,0.6455947,0.34637457463745747,0.24546939,0.43470776,0.7170626,0.27056111623366697,0.39136425
0.46080995,0.48693082,0.5604865560486556,0.45505813,0.39329952,0.51701486,0.14325191859511513,0.61274064
0.43926722,0.6021795,0.5179528517952852,0.43386415,0.38958648,0.59139585,0.17969968078198087,0.5210558
0.31775928,0.5547307,0.47203834720383475,0.3674691,0.3848571,0.6450577,0.27069516624171,0.3416266
0.22840393,0.70666265,0.24201066420106643,0.16311699,0.48329997,0.8375569,0.34437006066220366,0.28300595
0.2701912,0.6878158,0.36646220664622065,0.27975133,0.4855795,0.7725348,0.3002905680174341,0.31973332
0.5883818,0.9244001,0.46911101691110174,0.37954983,0.6727383,0.6136433,0.21418425285105516,0.4373028
0.44992232,0.51889735,0.47212688721268875,0.3843386,0.43829405,0.6650895,0.19883207192992433,0.396417
0.38332963,0.6813706,0.4259528625952863,0.32401273,0.51588655,0.7474893,0.14385977863158672,0.30155045
0.33917493,0.6404249,0.42948947294894735,0.32621086,0.41880447,0.723473,0.25740511544430694,0.33510935
0.11982611,0.6746685,0.1684878968487897,0.092928775,0.5475228,0.925932,0.48317968899078134,0.17665158
0.30606243,0.6966577,0.3712279371227937,0.2910189,0.47069657,0.69575,0.22905974374358462,0.47681108
0.2634454,0.6879717,0.3596376859637686,0.24163042,0.46179563,0.80565846,0.23702599422155965,0.26773638
0.34088278,0.79845345,0.38479599847959983,0.27623457,1.0,0.59490657,0.5228132313687939,0.13354091
0.33162478,0.73769253,0.32418243241824324,0.21839319,0.60937345,0.6924684,0.35012545100752707,0.36980557
0.19730818,0.619052,0.25728916572891664,0.18225591,0.4356345,0.8944584,0.28540946712456805,0.3792607
0.44032305,0.7152749,0.4454448645444865,0.3618941,0.5346334,0.69709766,0.23105075386304524,0.45403242
0.36950666,0.6208352,0.5028232502823251,0.39057887,0.34246963,0.53362226,0.28519459711167583,0.55575556
0.3445179,0.75832963,0.42882789288278933,0.27685285,0.5069275,0.71491903,0.23702350422141027,0.3369024
0.5766667,0.4875357,0.7078755707875571,0.6141127,0.33065033,0.30563205,0.09074211544452693,0.5116515
