N_effort,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_NPDR_AFP,MI_N_effort_Duration,MI_AFP_PDR_AFP,Effort
0.096685216,0.06713098,0.05260920815655249,0.014668016,0.09126363,0.08783751,0.10562221633733297,0.106114775
0.16890271,0.11540489,0.09761047585662856,0.08088949,0.1144165,0.11191422,0.1888669113320147,0.1709196
0.06460475,0.014878257,0.029367716762063005,0.0031558638,0.038353406,0.06192919,0.08491173509470411,0.07148191
0.15018433,0.097119495,0.08425368105522087,0.06897339,0.097407475,0.095183924,0.17364291041857463,0.15543953
0.14273584,0.09477559,0.08693028021581682,0.07724744,0.097927414,0.084090665,0.16946038016762283,0.1498763
0.16482633,0.082190536,0.09589254575355274,0.026944011,0.118583485,0.080984466,0.17063915023834902,0.15756498
0.10851404,0.0737529,0.05914545354872722,0.025159849,0.092912786,0.09051202,0.11998151719889104,0.116896495
0.08391205,0.061802078,0.05253992315239539,0.018087288,0.077954486,0.06296475,0.09608642576518556,0.092746854
0.16947465,0.13926905,0.11407140684428442,0.0850465,0.14087208,0.12161712,0.17562092053725523,0.16509563
0.1052373,0.07445471,0.06316583378995004,0.03664718,0.08881715,0.070785895,0.11670683700241022,0.108594805
0.12892528,0.08014377,0.06805830408349825,0.014929884,0.107980594,0.090409,0.13159488789569326,0.13279183
0.07760132,0.030221231,0.03898516233910974,0.017808698,0.04856996,0.06704536,0.09807059588423575,0.07972677
0.30728984,0.24623819,0.24425013465500808,0.232492,0.25061765,0.25832132,0.3271503196290192,0.30638045
0.11431624,0.07777135,0.06948294416897666,0.050628502,0.08634141,0.07314636,0.1359106981546419,0.12270645
0.08773899,0.06333046,0.05246964814817889,0.017018143,0.081931,0.07062288,0.09896171593770295,0.09679522
0.59067345,0.4970506,0.4934829296089758,0.561061,0.45430377,0.45804536,0.6342841780570507,0.5779417
0.13002369,0.088545874,0.07263055835783351,0.06606427,0.08374744,0.08178117,0.15476325928579554,0.13883346
0.11395328,0.08369525,0.06834469410068164,0.04342723,0.08911489,0.07187404,0.12952158777129527,0.1211973
0.1499955,0.09510793,0.07215271432916286,0.02870002,0.12132016,0.11039165,0.14706665882399952,0.14776517
0.0866181,0.06699255,0.050529379031762744,0.02980522,0.069950454,0.06073013,0.10248423214905393,0.09772874
0.09888628,0.0812075,0.07374658442479508,0.06753802,0.08197838,0.10371349,0.11979415718764944,0.11597201
0.0837474,0.061634757,0.052407379144442746,0.018066712,0.07776701,0.062942125,0.09598995575939735,0.09263706
0.16119216,0.10661435,0.07931361075881664,0.011691935,0.12412533,0.08002692,0.14908645894518754,0.16083837
0.09772517,0.0669136,0.058421887505313255,0.027890656,0.08492933,0.072947174,0.10892058053523485,0.10120748
0.09382858,0.065515,0.0561034133662048,0.023657722,0.08375417,0.07202835,0.10503642130218528,0.0994816
0.36398143,0.30506846,0.3051726383103583,0.29480726,0.30286175,0.31154084,0.3900807234048434,0.37919915
0.16026193,0.1426347,0.12370413742224824,0.12230748,0.12590751,0.1454891,0.17398145043888702,0.17230475
0.2798683,0.23367092,0.21207879272472757,0.2118254,0.21891707,0.2141009,0.29975156798509406,0.28049043
0.208306,0.12641722,0.09419727565183654,0.04203045,0.15923166,0.13603094,0.19157749149464948,0.1951367
0.14301915,0.09388474,0.08020765081245905,0.059904177,0.09607956,0.0941148,0.1631927897915674,0.14790109
0.34664106,0.22649533,0.17738600064316004,0.17850083,0.19428536,0.41114002,0.34961082097664925,0.33938262
0.09692286,0.06521317,0.050555739033344343,0.021443656,0.07499116,0.085651204,0.10856488651389319,0.09997727
0.12238014,0.077564046,0.05725393743523625,0.01779911,0.1126364,0.12491345,0.12660024759601488,0.1284959
0.1895716,0.11758904,0.09258352555501154,0.045143023,0.14092146,0.10514124,0.17786856067211362,0.1768972
0.09430109,0.06684666,0.05610711136642669,0.022945223,0.08300351,0.07217934,0.1067450964047058,0.10242659
0.1599191,0.10436995,0.07330859439851567,0.08680628,0.07564401,0.18070045,0.19273899156433952,0.17520893
0.1640662,0.109756246,0.09809587588575255,0.09319247,0.107303195,0.10136263,0.19148205148892308,0.16705102
0.301286,0.21241398,0.16902285014137103,0.15562381,0.19128802,0.29514977,0.3000325780019547,0.2921891
0.10737407,0.07583052,0.06542452392547143,0.030166052,0.0933362,0.07333752,0.11642505198550313,0.1075785
0.11238219,0.07302446,0.05951289357077361,0.02836088,0.10091193,0.100266814,0.12216058732963525,0.11781819
0.22895601,0.17777386,0.14798066887884015,0.13465714,0.16634524,0.15223199,0.24246646454798787,0.21996978
0.38834625,0.37318003,0.3384492603069556,0.31911394,0.36827457,0.35584196,0.37186374231182456,0.36908484
0.13866675,0.105672404,0.0840163450409807,0.0563675,0.10946159,0.11072215,0.14722525883351553,0.13656317
0.29921755,0.19606948,0.18539249112354947,0.15345606,0.19518182,0.25272873,0.30881561852893713,0.29971302
0.13226488,0.095344186,0.0792670897560254,0.06696412,0.09557422,0.07661152,0.15293507917610477,0.13801959
0.097954884,0.06698584,0.05782259346935561,0.02751055,0.083889686,0.074178144,0.10940950256457015,0.101642326
0.15904814,0.1193956,0.10664147639848859,0.10945913,0.11571797,0.095335506,0.1861006711660403,0.16012734
0.18309885,0.11484508,0.09784354587061277,0.08584316,0.10760473,0.11551233,0.20827938249676295,0.1855213
0.1534697,0.11743809,0.10099049605942977,0.07829817,0.12228423,0.088815354,0.16720588003235282,0.15518221
0.07784888,0.047563754,0.03973979038438742,0.013602031,0.05869043,0.07135205,0.09458642567518555,0.08941709
0.09836005,0.06746468,0.05773692946421577,0.02701256,0.08703683,0.0767653,0.11019931661195899,0.10402155
0.10548724,0.07263655,0.06535340392120424,0.042731494,0.084473126,0.07134683,0.12499514749970886,0.11482726
0.13995016,0.07376431,0.0829306749758405,0.02039746,0.10725801,0.073088534,0.14637099878225993,0.13703032
0.1490582,0.09882124,0.07608624456517468,0.02233382,0.11995661,0.08061698,0.14649063878943835,0.15392116
0.2266307,0.093918055,0.11630696697841802,0.04122281,0.14037767,0.07948201,0.24385216463112988,0.21824968
0.21670634,0.16900581,0.14704580882274854,0.1609499,0.1509594,0.14114071,0.2444589746675385,0.21571147
0.12636024,0.09062868,0.07490128449407707,0.056734964,0.09222125,0.077026814,0.14561917873715072,0.13341811
0.10629967,0.05334699,0.04946657896799474,0.018980717,0.0748661,0.09924398,0.11621662197299731,0.099579945
0.117781565,0.07867743,0.06829246409754784,0.03820634,0.090075776,0.08790514,0.13282745796964748,0.12578806
0.32269675,0.2521711,0.23769119426147167,0.24847029,0.23792708,0.25191277,0.35070660104239604,0.3242588
0.097894445,0.06862177,0.0560824383649463,0.019378293,0.088314846,0.07588161,0.10681557640893459,0.104967594
0.084158465,0.061288,0.05660008639600519,0.033646226,0.07745165,0.05571845,0.10313366218801974,0.09447536
0.15378615,0.12222566,0.11720351103221066,0.09373212,0.13387285,0.18274319,0.1669101700146102,0.15800902
0.1112396,0.072486,0.06011684960701098,0.027795997,0.09712785,0.094627164,0.11962840717770443,0.11375199
0.09705646,0.0672887,0.05261499715689983,0.014570491,0.09165091,0.08855188,0.10589861035391662,0.10650152
0.08801596,0.062367897,0.054072890244373416,0.019452373,0.07905078,0.06327648,0.10037329602239776,0.09720917
0.19027057,0.16634879,0.13910800834648052,0.11582476,0.16700798,0.13576823,0.1954912117294727,0.1827659
0.12552476,0.07342548,0.05950989557059374,0.027795078,0.09696119,0.07513815,0.14905196894311815,0.13499168
0.09763806,0.06702312,0.05713207942792477,0.02491366,0.086487606,0.07653423,0.1082946564976794,0.102448344
0.10284783,0.06750402,0.05036974302218459,0.040500127,0.061831217,0.081615545,0.12498564249913856,0.1156695
0.08523807,0.06183399,0.04513538870812332,0.019749707,0.071812816,0.09369357,0.09743492184609531,0.10172341
0.09210614,0.06423449,0.05496631529797892,0.017232206,0.08413916,0.07106234,0.10289410617364637,0.10016319
0.09984338,0.067271665,0.06263045375782723,0.045832284,0.08861109,0.0710373,0.11972426718345604,0.107573576
0.10712123,0.070581585,0.061414323684859426,0.03204835,0.09108867,0.08273427,0.11715523102931387,0.10805443
0.15977612,0.10338844,0.0864379651862779,0.06712556,0.10698848,0.14065062,0.17429882045792924,0.16262612
0.16767165,0.1405321,0.14049283842957033,0.102730155,0.1626084,0.17474315,0.1695961801757708,0.1681084
0.13192911,0.08590543,0.06410922384655343,0.06445122,0.06967847,0.089984275,0.1584834295090058,0.14302757
0.06862828,0.055767834,0.03280229196813752,0.023241837,0.049055886,0.11045013,0.0837648150258889,0.09430657
0.14525574,0.09115833,0.07968123478087409,0.049779996,0.10225697,0.10440602,0.16118868967132138,0.1507005
0.14759725,0.09629029,0.07868929472135767,0.037264466,0.11361423,0.080089256,0.14533696872021812,0.14185481
0.09847665,0.0678716,0.05281667016900021,0.014615388,0.09290266,0.09076151,0.107034116422047,0.10779543
0.200745,0.16159357,0.1327427379645643,0.0953663,0.16935991,0.19790265,0.1926911315614679,0.18208009
0.11682083,0.07767647,0.06698963401937803,0.040287137,0.09029956,0.08314995,0.13105384786323088,0.1203323
0.08319206,0.061184842,0.05408979524538771,0.024992203,0.07723078,0.05894767,0.09871218592273115,0.0930555
0.1803635,0.09924358,0.07463094447785668,0.042715438,0.10980879,0.13300478,0.17962552077753124,0.16894686
0.15712057,0.13019054,0.10667998240079894,0.075955525,0.13426685,0.11405663,0.16299465977967958,0.15414381
0.10978001,0.07513086,0.06453590387215423,0.03791956,0.08488683,0.07602281,0.12657522759451365,0.117309794
0.13926286,0.09179622,0.07535790452147428,0.034899704,0.10881436,0.077436216,0.1389027483341649,0.13536249
0.23664811,0.20192058,0.17238932034335921,0.12544467,0.21439898,0.21312469,0.22481124348867462,0.22865257
0.101851724,0.06892508,0.05612838636770318,0.022587156,0.09323875,0.08865355,0.11203841072230464,0.109169826
0.09105485,0.06440231,0.0554829033289742,0.023042392,0.08159947,0.068373166,0.10272000616320037,0.097188696
0.22126268,0.13604206,0.10823479649408779,0.05830854,0.15591712,0.103119716,0.20221443213286594,0.19917005
0.09854545,0.067180425,0.059118475547108536,0.029775571,0.08530464,0.07289102,0.1102581466154888,0.10184616
0.12658992,0.08069737,0.0730881283852877,0.039413817,0.093421295,0.08133548,0.14153215849192952,0.1308319
0.11257663,0.06867157,0.06615966996958021,0.017950023,0.09498217,0.074792996,0.12118386727103204,0.11619799
0.13005742,0.108992666,0.08802548528152912,0.049888507,0.1295836,0.11054815,0.1291504877490293,0.12650129
0.0837474,0.061634757,0.052407379144442746,0.018066712,0.07776701,0.062942125,0.09598995575939735,0.09263706
0.112926014,0.0752611,0.0591166765470006,0.022981068,0.09334113,0.08827317,0.11923922715435364,0.11593683
0.542914,0.6026348,0.6318142379088543,0.59382784,0.6478423,0.4630881,0.5105408306324498,0.5348191
0.11717504,0.11887877,0.12745868764752125,0.12634532,0.12675449,0.07917786,0.1317351879041113,0.13559492
0.14761904,0.09586036,0.0816129248967755,0.061684527,0.09691853,0.09663641,0.16820319009219142,0.15233141
0.13083127,0.071291775,0.07105224426313467,0.031267356,0.09271712,0.07321786,0.1431729585903775,0.13859656
0.083971985,0.0617551,0.05251006715060403,0.018220076,0.077834345,0.0630606,0.09624386577463195,0.09284696
0.1401608,0.088455126,0.07547419452845167,0.049066328,0.09839632,0.09614476,0.15703225942193558,0.14696565
0.20381308,0.10317764,0.09400387564023255,0.077454805,0.113908194,0.17155269,0.22878494372709662,0.21126944
0.09248156,0.0649333,0.056165609369936566,0.024205308,0.08224246,0.069193885,0.10406979024418742,0.097992375
0.18578851,0.109249175,0.08473010508380631,0.061071236,0.10899736,0.15804543,0.1896222913773375,0.17437075
0.18897983,0.093301535,0.0819454749167285,0.063841715,0.09804822,0.14243093,0.20760570245634216,0.19667724
0.13704696,0.11634508,0.09531197571871854,0.061425112,0.12460311,0.10215631,0.1419846485190789,0.13612977
0.30138242,0.18051496,0.14352760861165653,0.12154943,0.16250482,0.3139196,0.29321713759302825,0.28431186
0.18192859,0.07267649,0.09220722153243328,0.03244392,0.113942645,0.084377095,0.19492813169568793,0.17365825
0.17327856,0.13417368,0.11003365260201915,0.083569214,0.13597721,0.12403774,0.18266974096018446,0.17062907
0.15398031,0.09679009,0.08717564523053871,0.06765197,0.102524035,0.10972688,0.17571496054289765,0.1618653
0.119129695,0.07595792,0.059184243551054616,0.023265347,0.10670997,0.112885974,0.12504292750257565,0.12306242
0.24135774,0.18889102,0.16238284974297099,0.16505764,0.17087716,0.16247664,0.2622351457341087,0.24006417
0.08543064,0.06258522,0.05289608517376511,0.017820856,0.078901485,0.063738294,0.09714213582852814,0.09418295
0.103163816,0.06941218,0.0601586066095164,0.030115172,0.0880734,0.07834292,0.11414080684844842,0.10598034
0.19740024,0.15222494,0.13529655811779348,0.1179816,0.15469837,0.1642782,0.20911973254718397,0.20079765
0.25999522,0.18008973,0.1644895798693748,0.15005897,0.17675373,0.21849942,0.2780629866837792,0.2661108
0.14266223,0.08020596,0.07484963949097836,0.027204543,0.11619648,0.10831945,0.1469886288193177,0.1396564
0.18400553,0.18947509,0.19635243178114592,0.18387148,0.2076846,0.17171249,0.1872292612337557,0.19223234
0.096807666,0.06656709,0.05802708848162531,0.027245808,0.08445919,0.072290435,0.10807181048430863,0.10064491
0.15796871,0.12004444,0.11991276719476603,0.077881455,0.14577405,0.1262171,0.1663316299798978,0.15916869
0.1119525,0.069076896,0.050754173045250386,0.026052477,0.07392718,0.11023027,0.12360227741613665,0.11164631
0.13880387,0.08886437,0.07196831431809886,0.0492547,0.09392441,0.10517728,0.15575350934521057,0.1424711
0.12285284,0.08094089,0.06373114382386864,0.030732289,0.10052921,0.104308665,0.13447009806820587,0.13077557
0.2368244,0.15846145,0.15245509914730593,0.12539108,0.16699319,0.20413086,0.2550995153059709,0.24849668
0.1224041,0.082249865,0.07134254428055266,0.04921571,0.08911756,0.08092759,0.14187384851243093,0.12937522
0.14257103,0.14047445,0.11117738667064321,0.06908298,0.15107691,0.11966394,0.13531992811919571,0.13480127
0.0837474,0.061634757,0.052407379144442746,0.018066712,0.07776701,0.062942125,0.09598995575939735,0.09263706
0.0837474,0.061634757,0.052407379144442746,0.018066712,0.07776701,0.062942125,0.09598995575939735,0.09263706
0.11966855,0.090114996,0.0817033349022001,0.07231169,0.08839696,0.12541589,0.1375092782505567,0.13111809
0.20001028,0.16619015,0.1335724080143445,0.10380146,0.16717106,0.14994228,0.20199109211946553,0.19151214
0.0879014,0.06320356,0.0541948032516882,0.020986252,0.07989555,0.06591549,0.09983275598996535,0.09518407
0.09850567,0.077029794,0.060924820655489244,0.03693331,0.08566887,0.06393968,0.11092465265547917,0.104858965
0.18515661,0.15194824,0.12918422775105365,0.11457457,0.15023476,0.12303459,0.19887878193272693,0.18090269
0.19753326,0.09395319,0.06962821417769285,0.015523089,0.1214083,0.1010858,0.1938572616314357,0.19554278
0.0921267,0.06496751,0.056041586362495184,0.023934703,0.081834555,0.06873967,0.10396008023760482,0.098116666
0.10550586,0.07012712,0.059351045561062736,0.027727462,0.09201217,0.08556509,0.11506508690390521,0.10847801
0.16427958,0.108327016,0.09488028069281684,0.084344625,0.11077218,0.10947936,0.18651936119116166,0.16467807
0.14735645,0.04936461,0.04105402746324165,0.019530443,0.08030683,0.09838541,0.166997650019859,0.15197401
0.37325442,0.33888954,0.3188594191315652,0.3105977,0.32813925,0.30687717,0.3819189929151396,0.3711709
0.2557328,0.11820799,0.10747606244856375,0.06350179,0.13150673,0.19195423,0.272557316353439,0.24964333
0.13676141,0.09134632,0.07150756429045385,0.061019782,0.08295094,0.061412357,0.15574789934487396,0.15107659
0.081933595,0.048227444,0.05177643810658629,0.016042514,0.07229967,0.05435249,0.09533921572035294,0.08773199
0.14840192,0.092855185,0.07774392466463548,0.045432184,0.1194774,0.09694618,0.15441477926488678,0.1485796
0.13670799,0.100925356,0.0801806648108399,0.06441493,0.09650825,0.07935067,0.15583396935003815,0.14346358
0.12781958,0.085250825,0.07255954435357267,0.04816352,0.09098178,0.08619157,0.14581794874907694,0.13382685
0.14794067,0.09074174,0.07024916421494987,0.030165907,0.12376413,0.123969,0.14822260889335656,0.14684388
0.088046744,0.050095648,0.04458484267509056,0.026136553,0.06220732,0.07720674,0.10679716640782999,0.09626365
0.2940318,0.21724121,0.19835031190101873,0.1667712,0.21394649,0.20097885,0.30180935810856147,0.28115064
0.11238296,0.07355569,0.059926759595605575,0.025298562,0.09852925,0.09530241,0.11980078318804699,0.115684
0.28967854,0.29722208,0.24045191442711486,0.21059963,0.28717625,0.21596168,0.26873411612404696,0.25718743
0.12461207,0.07914506,0.07171337430280246,0.038071893,0.09721119,0.10424203,0.13625910817554648,0.13171285
0.23858455,0.20604083,0.16162741969764519,0.111567244,0.2116606,0.15541458,0.22180594330835662,0.22336206
0.11207454,0.07434084,0.059879697592781854,0.026239369,0.09669408,0.09596186,0.12190955131457308,0.11806838
0.10994256,0.075382724,0.06433600386016024,0.035991706,0.08600939,0.07710445,0.12523112751386767,0.11653237
0.13064687,0.080621615,0.06137772368266342,0.02492859,0.11614701,0.12917925,0.1344944280696657,0.13297893
0.09057706,0.06421405,0.05534611632076698,0.022866776,0.08126658,0.06783068,0.10230796613847798,0.096824646
0.11294943,0.076940954,0.06440091386405485,0.035098635,0.088810734,0.082645506,0.12781754766905287,0.12025895
0.10327797,0.07051015,0.060765709645942585,0.030920982,0.0861829,0.07603798,0.11583321694999303,0.107896194
0.0837474,0.061634757,0.052407379144442746,0.018066712,0.07776701,0.062942125,0.09598995575939735,0.09263706
0.13374029,0.08199906,0.06086926365215582,0.022819774,0.12008662,0.13675405,0.13655508819330528,0.1367768
0.12308191,0.08371423,0.07071987924319276,0.045863207,0.08982399,0.08263345,0.1404584884275093,0.12952115
0.15417176,0.13848549,0.12190499131429948,0.110972,0.14414471,0.09965841,0.16957452017447122,0.15321901
0.18441412,0.10692771,0.09245367554722053,0.0641236,0.11478247,0.18336299,0.1957272717436363,0.18910086
0.17235747,0.12979808,0.12930040775802448,0.11626233,0.13921982,0.08857385,0.1932747515964851,0.17650297
0.15916803,0.10204889,0.08689375021362501,0.06957131,0.10038143,0.10272886,0.18126048087562888,0.16312508
0.31813532,0.2150697,0.20904981254298877,0.2755857,0.18899934,0.18470241,0.37774547266472835,0.3072745
0.19820361,0.15487596,0.12736619764197185,0.11200409,0.14635016,0.12916933,0.21209818272589098,0.1937882
0.08743483,0.06320125,0.05246490314789419,0.017098045,0.0816137,0.070037596,0.09873526592411597,0.096478365
0.13515167,0.0839088,0.06616591396995483,0.033750284,0.11269875,0.12279996,0.14219786853187213,0.13693321
0.12774497,0.07695867,0.06065729963943798,0.02610328,0.09111756,0.12209317,0.13523480811408847,0.13254139
0.19035834,0.17068939,0.1379580582774835,0.10469246,0.17100343,0.14121872,0.18819581129174867,0.17972349
0.23475266,0.11922082,0.10231137613868257,0.07653607,0.12279916,0.22108133,0.2482583548955013,0.23182929
0.15611088,0.11354098,0.1067727264063636,0.08100106,0.122663215,0.09152409,0.17085071025104262,0.15979832
0.076956406,0.044673618,0.053246166194769975,0.025512578,0.066605374,0.035188254,0.09263004555780273,0.07977151
0.19414361,0.23002462,0.2473876348432581,0.19979794,0.27435046,0.1013723,0.18244858094691488,0.1973924
0.11591758,0.0751203,0.06860124411607464,0.053571,0.095828205,0.083812036,0.13576160814569652,0.121532775
0.13351208,0.07600476,0.07268149436088966,0.021430474,0.10985707,0.09589939,0.13899069833944191,0.133289
0.32059538,0.30680114,0.3121796487307789,0.28848878,0.33186254,0.29413852,0.3220669793240188,0.3151963
0.1296306,0.08622126,0.07338764440325866,0.04940026,0.0915248,0.087146945,0.14786547887192875,0.13551944
0.0970933,0.06689741,0.0561939883716393,0.0228924,0.08710915,0.0781949,0.10748428644905719,0.102841586
0.13908125,0.09119877,0.07880993472859608,0.06000732,0.09414832,0.09002792,0.16045514962730897,0.14488502
0.15173176,0.09555346,0.08985989539159372,0.03487733,0.12028289,0.06982394,0.15418728925123737,0.15480626
0.4468369,0.41061136,0.4074908744494525,0.40295637,0.40225303,0.36633912,0.4670346680220801,0.45375052
0.12217359,0.07355285,0.05318804019128241,0.049537618,0.059650782,0.08658,0.14781547886892873,0.13758498
0.13255727,0.081045136,0.06950320417019225,0.03754859,0.09334256,0.12292196,0.1445618986737139,0.13906538
0.1425443,0.085281074,0.06503491390209484,0.029886084,0.124114856,0.14195612,0.14486386869183213,0.14178494
0.10630549,0.06745641,0.048594502915670176,0.020907095,0.07741682,0.105137795,0.11678628700717723,0.107741825
0.34470636,0.32796106,0.28609995716599745,0.28756574,0.30890062,0.34705165,0.341314400478864,0.33514956
0.30533022,0.16974701,0.1357555481453329,0.11454454,0.15999246,0.3412471,0.30739085844345154,0.29053468
0.087223075,0.063003436,0.05340999320459959,0.019361807,0.0801789,0.06686641,0.09899059593943577,0.09527761
0.17331055,0.16408719,0.14568698874121933,0.13143845,0.16193399,0.08476719,0.18421591105295465,0.17883763
0.10445129,0.1081685,0.12210620132637208,0.078273386,0.14646015,0.04307743,0.10482921628975299,0.111916594
0.14529724,0.09507811,0.07674499460469968,0.068952136,0.08976857,0.095167376,0.1666165399969924,0.14905986
0.08919369,0.07506585,0.057789533467372006,0.03241523,0.08095883,0.054707155,0.10254532615271957,0.09930003
0.10715829,0.07030012,0.0550168233010094,0.028735917,0.07742318,0.09112145,0.12057385723443144,0.1100907
0.2018781,0.23226011,0.23928496435709787,0.19236422,0.2712364,0.13302264,0.18614178116850688,0.19751951
0.1075701,0.065734,0.048335412900124775,0.028531155,0.0673724,0.10518859,0.12121335727280144,0.11473674
0.16995552,0.15376846,0.14769855886191355,0.13667433,0.16331378,0.17060056,0.17957143077428586,0.17777526
0.18555285,0.13439131,0.12472642748358566,0.086394444,0.14440802,0.07878336,0.1910283714617023,0.1865859
0.26102638,0.24071455,0.1930624615837477,0.16151087,0.23013625,0.19214487,0.25054968503298114,0.23799643
0.1393306,0.088783935,0.07119365427161925,0.04735218,0.09205898,0.087429374,0.15096624905797495,0.14190027
0.28443137,0.14571728,0.1401898384113903,0.082368314,0.15632755,0.23347291,0.28405107704306465,0.28049722
0.107649654,0.07183537,0.06226584673595081,0.034370515,0.08386431,0.07081254,0.1241984514519071,0.11821467
0.11147481,0.07299442,0.05984985359099122,0.026793502,0.09840115,0.09668397,0.11960230717613843,0.114666924
0.10243259,0.08795692,0.062397110743826645,0.06663506,0.075390264,0.058647186,0.12415953744957225,0.11437634
0.2316879,0.13889852,0.1076282964576978,0.062303647,0.1523031,0.116472594,0.21221216273272975,0.20456547
0.13331959,0.08104225,0.07148486828909209,0.033155907,0.105624825,0.10055321,0.14272234856334093,0.13488515
0.12227211,0.07688754,0.06255339375320362,0.03381031,0.10856589,0.111821756,0.1319011279140677,0.12641986
0.10395951,0.06604028,0.06388424383305463,0.027612159,0.08679397,0.07937827,0.11655574199334452,0.11121021
0.143641,0.10060066,0.0837236550234193,0.07749404,0.09529337,0.11043406,0.1652676599160596,0.14907804
0.13390541,0.13677223,0.1109776966586618,0.07030927,0.14961672,0.10733481,0.12865865771951948,0.12847978
0.19466755,0.22206812,0.24459008467540508,0.21349613,0.26577213,0.07538479,0.1855639611338377,0.18722993
0.14505398,0.106828496,0.08847702030862123,0.088603675,0.095549636,0.09487246,0.17094229025653743,0.15535116
0.10692541,0.092911616,0.10342938620576318,0.087031096,0.11757855,0.044161543,0.12698543761912628,0.11783719
0.1467032,0.07936932,0.07639338458360308,0.014423134,0.12120467,0.10864669,0.14931175895870555,0.1470292
0.095727995,0.066159345,0.05756251845375111,0.02648699,0.08390596,0.07151763,0.10707302642438159,0.09998292
0.097361654,0.05527576,0.05033269801996188,0.02364973,0.070497364,0.09019625,0.11239525674371541,0.0948261
0.1732238,0.1455852,0.11553320193199212,0.08041173,0.15504025,0.13857022,0.17344260040655604,0.16828959
0.09110235,0.06468737,0.053154373189262395,0.017606694,0.08463036,0.07525229,0.10174106610446397,0.09964549
0.12544411,0.06250213,0.050496790029807406,0.04990706,0.05024011,0.12785178,0.14531471871888313,0.16395143
0.076019585,0.06367,0.030325581819534913,0.07288757,0.015448883,0.06186417,0.1105554766333286,0.104419805
0.13049492,0.08489321,0.0724474383468463,0.051308315,0.09828463,0.09522416,0.14886507893190473,0.13688095
0.093919754,0.06559262,0.05576295734577744,0.022837784,0.08428686,0.073200054,0.10495542629732557,0.099929914
0.12321238,0.09817006,0.08856505531390332,0.06035091,0.108857125,0.07080075,0.13523537811412267,0.12980148
0.09721179,0.081886515,0.06685717401143043,0.04673788,0.08864911,0.05213979,0.11350950681057041,0.10402969
0.070972815,0.029394228,0.02431836645910199,0.0056254948,0.037249215,0.08411344,0.09240834554450074,0.08540028
0.15902004,0.12565869,0.13026590781595446,0.111127436,0.14195806,0.07652067,0.17611512056690723,0.16429673
0.10349532,0.077492945,0.06484817389089043,0.029361758,0.09320496,0.071237475,0.11217146273028777,0.103346705
0.19155228,0.15257777,0.14346907860814473,0.1297875,0.15538952,0.18435374,0.20353779221226753,0.19540903
0.15481931,0.1256875,0.1329875679792541,0.113846555,0.14468266,0.07098323,0.17157854029471242,0.16069405
0.19806796,0.11337672,0.09635333578120014,0.09431954,0.10624798,0.053745396,0.22550153353009203,0.21195084
0.110653944,0.072871335,0.054531483271888996,0.014966767,0.10365419,0.10974993,0.11676417700585062,0.118904956
