size_D,MI_size_D_t09,MI_size_D_t11,MI_size_D_app,MI_size_D_t15,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.08040934,0.053993398399339844,0.04334022,0.07276947,0.0433378466002708,0.08762645123735488,0.18423569,0.06918314,0.07848433,0.1654656599279396,0.14649384
0.031502336,0.019345080934508097,0.034928825,0.049110517,0.026895368613722118,0.07209003779099622,0.11474561,0.04443995,0.03341392,0.10617443637046618,0.10449228
0.038154736,0.049936534993653504,0.03377966,0.038348995,0.017004588020275282,0.07474485752551424,0.09468546,0.0455731,0.020213362,0.10032237601934256,0.058159914
0.12139229,0.0887655088765509,0.08884511,0.13126625,0.0805045848302751,0.1508928249107175,0.25999248,0.07502399,0.082184315,0.24743904484634272,0.21128781
0.01778575,0.035452700545270055,0.030210078,0.016662657,0.003971107538266453,0.05754173724582627,0.0407326,0.03074966,0.011007968,0.04968615898116954,0.018470492
0.0069852844,0.03640773164077317,0.043006107,0.012377186,0.004949391296963478,0.053065801693419824,0.008198559,0.02697765,0.010123197,0.028888964733337887,0.0013218941
0.008387975,0.03343389134338914,0.043430403,0.01540091,0.00322965549377933,0.04956940804305919,0.007389955,0.023596296,0.01021238,0.025324018519441112,0.006456525
0.05506465,0.08523528852352885,0.08032128,0.06454829,0.06999066919944015,0.08263587173641282,0.06344832,0.058083966,0.07015377,0.0845497350729841,0.06652793
0.43064168,0.4426394242639425,0.4411366,0.4318105,0.4178332950699977,0.4530553346944665,0.44871688,0.48598516,0.43529627,0.41734149504048973,0.43189913
0.05433283,0.09169023916902391,0.030745529,0.06267379,0.04186770551206233,0.13143660685633932,0.120457776,0.037149116,0.0017749295,0.1358746381524783,0.09678312
0.020104624,0.025599709559970957,0.030263916,0.03745836,0.023287886397273187,0.03172289982771001,0.057567902,0.034944862,0.020988617,0.048897932933875975,0.060674366
0.011243917,0.03871104887110489,0.046829678,0.01587502,0.012682647260958836,0.056459451354054856,0.015142195,0.028778953,0.015575301,0.033806252028375124,0.008355345
0.024458438,0.04428004442800444,0.027892258,0.0257812,0.018288785097327107,0.046526025347397464,0.06492666,0.03213056,0.015571039,0.07410609444636566,0.049326178
0.04286603,0.07260721126072113,0.044272445,0.040531106,0.03623116217386973,0.11234051376594861,0.09283698,0.04584153,0.016577613,0.11706337302380239,0.058416042
0.11932189,0.06709872670987267,0.093769245,0.13259831,0.07989776479386589,0.17551720244827976,0.26308945,0.07546073,0.07089156,0.24485371469122288,0.21359842
0.04502994,0.06647676664767667,0.039446503,0.0503674,0.02469056948143417,0.058815741118425885,0.11323794,0.04033569,0.02309959,0.11846884710813084,0.06570978
0.07383736,0.07491160149116015,0.10060343,0.06673849,0.031285466877128014,0.1401254259874574,0.056976683,0.052235074,0.06320946,0.024119811447188687,0.059545632
0.061899208,0.042046927204692726,0.05935836,0.03151217,0.023429283405757003,0.08402776159722383,0.050563835,0.04843863,0.065265626,0.015186302911178175,0.053993035
0.032350138,0.026917940691794068,0.0369624,0.04035542,0.015374258922455536,0.057220034277996566,0.08746364,0.051025063,0.029920135,0.08603943516236612,0.06957938
0.12931949,0.08913207891320789,0.07725548,0.11563559,0.10341485620489138,0.18563058143694186,0.27234885,0.08428264,0.088815495,0.26433904586034274,0.22641377
0.042455934,0.02888066288806629,0.031432346,0.05708003,0.019734681184080873,0.08242864175713582,0.12876573,0.051511467,0.026402723,0.111002566660154,0.10514906
0.6398835,0.6464240646424065,0.65640724,0.64709365,0.6355279381316763,0.6291280970871903,0.6571276,0.6891076,0.64303935,0.6258941375536483,0.64219594
0.20784241,0.16209606620960662,0.19783457,0.12136938,0.13104224786253488,0.301455939854406,0.17830056,0.18026887,0.18461823,0.12199132131947929,0.14497687
0.10009598,0.07395402339540234,0.07789384,0.05338493,0.037385600243136016,0.16714301328569867,0.11033829,0.07631603,0.09837259,0.04127848247670895,0.09411596
0.37141344,0.3849161384916139,0.36174542,0.27096468,0.28944529736671787,0.4166643783335621,0.37629992,0.40348127,0.37338826,0.28961266737676006,0.32011706
0.018378124,0.022262154226215424,0.017660886,0.026232865,0.008480325508819532,0.05673424432657556,0.06570811,0.03680741,0.006614916,0.06443364386601863,0.05526421
0.056072123,0.04550708955070896,0.04204659,0.07033759,0.03992391639543498,0.11177571482242851,0.128954,0.064011924,0.03483468,0.1399152083949125,0.11147131
0.057316586,0.03470797847079785,0.056517094,0.033991747,0.02962141677728501,0.052940601705939824,0.039477997,0.030590719,0.07312384,0.02169159930149596,0.06435785
0.014580704,0.04470969847096985,0.039999053,0.023391947,0.009088762545325754,0.07337000266299973,0.020696513,0.026397606,0.0044243485,0.04321667859300072,0.006657378
0.048456542,0.06357058035705804,0.03695161,0.067525014,0.031662651899759114,0.10347682965231703,0.11075605,0.050772518,0.009912524,0.13040102782406168,0.09826424
0.010634027,0.01797832379783238,0.032691788,0.0,0.03387841803270508,0.04796111120388887,0.04603023,0.027837409,0.044965733,0.04909634294578058,0.057282243
0.053193487,0.05382222838222284,0.047871314,0.045006834,0.023570978414258707,0.07270305272969473,0.13867557,0.041113272,0.056658205,0.11424057085443426,0.12253064
0.14459321,0.17299990729999074,0.1613132,0.14598477,0.14905739894344394,0.17419171258082872,0.15057445,0.18680392,0.1726359,0.15187505911250357,0.15097497
0.01424367,0.04866898886689889,0.045243733,0.022500811,0.007650532459031948,0.06492561950743804,0.019607298,0.033572495,0.02055801,0.04199605651976339,0.0
0.016723603,0.04897967089796709,0.03901542,0.023558354,0.0166933250015995,0.06413259358674063,0.034151442,0.026480813,0.015831936,0.04679060980743659,0.011866712
0.014856562,0.03216121321612132,0.031893652,0.02375047,0.006466046387962783,0.04371651562834843,0.04257778,0.023845658,0.0147455,0.04781547486892849,0.029281806
0.13254622,0.14998929499892952,0.14408933,0.13834082,0.1367192182031531,0.15495243450475654,0.15033117,0.1822991,0.14934707,0.1376673382600403,0.14409705
0.041436516,0.05815296781529679,0.06919162,0.027408566,0.03761755925705356,0.09617211438278855,0.037928127,0.062228106,0.05121955,0.06030966661858,0.029019248
0.026338547,0.06654440665444067,0.03988681,0.040951118,0.021150769269046157,0.07947654205234579,0.05363276,0.026214195,0.0,0.06120363967221838,0.029783279
0.038077317,0.06708725670872567,0.06773956,0.033297904,0.03330490199829412,0.09718562028143796,0.03145892,0.049991228,0.044117037,0.04811099288665958,0.021738
0.14689493,0.15169879516987952,0.17129724,0.14403598,0.1436065786163947,0.18336644166335583,0.14845896,0.15782331,0.17139857,0.14498350869901053,0.14367925
0.12012374,0.1410716741071674,0.13444725,0.13202228,0.12646396758783804,0.15299722470027752,0.1360887,0.14503565,0.13956165,0.1332691079961465,0.13165717
0.14061317,0.1096427109642711,0.089088336,0.13285556,0.08914602534876152,0.20483945951605403,0.33063018,0.08717785,0.104692444,0.30095978805758733,0.24703132
0.02483455,0.048278944827894486,0.027641546,0.038673848,0.01893641913618515,0.06475057352494265,0.073951505,0.03506109,0.011218216,0.07369234842154092,0.051909868
0.026203856,0.058590145859014585,0.049653992,0.032682274,0.029293493757609628,0.07389386761061323,0.043605678,0.027299685,0.028920647,0.06036386362183182,0.021489017
0.035945103,0.04895099489509949,0.060757756,0.03143833,0.014328465859707953,0.07771817222818277,0.037067063,0.03923026,0.028696682,0.023050868383052103,0.029735401
0.023322567,0.049559839955984,0.03649398,0.022650324,0.025919207555152455,0.08654070534592946,0.047263704,0.028735932,0.015002195,0.058102790486167434,0.023681797
0.10713377,0.09194951919495192,0.09818919,0.06576156,0.05495466629727998,0.16414049358595062,0.09046643,0.08930496,0.09639175,0.05257493615449617,0.06772027
0.098167755,0.10860185086018509,0.09654741,0.075658955,0.10076842604610556,0.14238911576108843,0.11112928,0.14377461,0.093890235,0.10607686636461199,0.093241766
0.076245315,0.03371189337118934,0.060223833,0.09292751,0.03833335230000114,0.12245378175462182,0.194217,0.06711463,0.05234037,0.16600790996047463,0.15277475
0.018481143,0.03451264645126465,0.025943834,0.019766321,0.005181946310916778,0.06896331310366868,0.05292412,0.03379763,0.005723987,0.06106783066406984,0.02465174
0.15408131,0.1414865541486554,0.12305707,0.1261676,0.11581744694904682,0.1310147168985283,0.1915505,0.15638,0.15922688,0.14776143886568632,0.18894534
0.09256161,0.09205686520568652,0.11254242,0.05382344,0.06758875405532525,0.15817823418217655,0.06950294,0.09545057,0.09893669,0.06908450414507024,0.07310319
0.019102909,0.03177950317795032,0.024275318,0.021888534,0.006590642395438544,0.057639310236068976,0.06763638,0.038659386,0.010433767,0.0836254750175285,0.040694565
0.17403314,0.14675514467551448,0.1403967,0.08024407,0.08538599512315971,0.199862330013767,0.1428388,0.08063312,0.24630141,0.07712219462733168,0.15925407
0.06400131,0.0809956720995672,0.057348616,0.091756605,0.040137256408235386,0.099848230015177,0.12973121,0.04494428,0.0245112,0.16032588961955338,0.10527977
0.10166658,0.09193988919398892,0.09192666,0.051485404,0.04161230749673845,0.17741304225869578,0.08201813,0.074428596,0.08804549,0.04618536277112177,0.05675436
0.4183638,0.43569107356910736,0.40029007,0.34331793,0.35892298153537894,0.38239456176054376,0.432135,0.4173696,0.4521225,0.3365480801928848,0.42221674
0.24407396,0.27141090714109073,0.252941,0.25746623,0.2431752145905129,0.27103862289613767,0.2554778,0.29867926,0.25938222,0.23880188432811306,0.25267234
0.03213314,0.05379108537910854,0.031530637,0.04718122,0.023132094387925663,0.07424152657584733,0.1041129,0.0457215,0.012605462,0.10411682624700958,0.07494089
0.37134296,0.37684661768466177,0.3579787,0.36027858,0.36293330177599814,0.3874157312584268,0.38493738,0.41739762,0.37257233,0.3566061813963709,0.38416022
0.07663686,0.06197595119759512,0.042760335,0.078884706,0.06351165881069953,0.15621973437802655,0.1773617,0.06278963,0.045575816,0.18451283107076985,0.15777948
0.41419888,0.4082274808227481,0.42207325,0.3922003,0.38704372322262337,0.4151082184891781,0.42007864,0.45365438,0.40506417,0.3768554226113254,0.40103295
0.01795803,0.037888251788825184,0.04244574,0.017316496,0.006603606396216384,0.03943587605641239,0.0108310655,0.021513812,0.03400899,0.014813237888794274,0.0089107575
0.031105906,0.06652855065285507,0.03909439,0.049285643,0.02491271649476299,0.06404551359544863,0.0889943,0.03537155,0.0110237785,0.0910244114614647,0.0706642
0.2163966,0.20662867066286708,0.2218342,0.19918859,0.19905480194328815,0.20939554906044508,0.21875983,0.23609142,0.22178236,0.1929665615779937,0.21895722
0.041854873,0.0795698839569884,0.036715433,0.0429086,0.03449277206956632,0.1012377638762236,0.087106265,0.028538238,0.023562226,0.09870041592202496,0.046854604
0.17419195,0.13613066361306636,0.13791803,0.09277387,0.09110317546619053,0.24215867578413242,0.13948888,0.08612731,0.23730859,0.06265753375945203,0.16748074
0.021250986,0.05074576507457651,0.04016149,0.028258653,0.013167158790029528,0.05392217060778294,0.04013551,0.028193127,0.010068003,0.046466032787961964,0.024327293
0.17999217,0.20362016036201605,0.18454853,0.18815899,0.1922843415370605,0.20736362926363708,0.19346765,0.23026043,0.18928102,0.17830680069840804,0.19286416
0.070656516,0.04646550164655017,0.040081963,0.06235353,0.041105488466329304,0.11408400859159913,0.14450827,0.06533496,0.041834574,0.13183793791027626,0.13549398
0.14724597,0.1494702849470285,0.1577876,0.102579854,0.1124512917470775,0.19607040039295995,0.11495524,0.13108262,0.14379565,0.10657697639461858,0.114557594
0.03895279,0.024460858446085844,0.034300074,0.05563937,0.015327908919674536,0.07758764224123577,0.120726414,0.050093643,0.023077596,0.10438275226296513,0.108438715
0.018781804,0.0495729909572991,0.05056957,0.02248908,0.015787281947236918,0.06752096924790307,0.02105426,0.040948723,0.026924107,0.042782644566958676,0.0052776253
0.07332001,0.06280925028092503,0.08406539,0.0493171,0.031323301879398115,0.09299226670077332,0.04393231,0.05123932,0.09946722,0.013370998802259929,0.06498421
0.038505383,0.020097738009773804,0.02941779,0.049071632,0.030386315823178953,0.07606183739381626,0.13260835,0.055407554,0.038205016,0.11966742718004564,0.1141507
0.07407855,0.11557783155778316,0.08517253,0.1001957,0.08150871489052289,0.12188124781187522,0.09697015,0.060466595,0.06592238,0.12699777761986666,0.096617654
0.02844844,0.05692194569219457,0.029344149,0.052771658,0.03581898214913893,0.08964762703523729,0.08179357,0.03802087,0.018562716,0.07189036431342186,0.07586394
0.3217802,0.3305560730556073,0.3263837,0.329813,0.3190576591434595,0.33833601616639836,0.32467404,0.36287954,0.31356344,0.3063721183823271,0.3455
0.3021132,0.32361555236155526,0.3086195,0.33593887,0.32213391932803515,0.28162494183750575,0.34264258,0.342294,0.32270315,0.31350766881046016,0.35745674
0.2343657,0.24042605404260542,0.22437835,0.22420295,0.2240058134403488,0.26890954310904563,0.24853021,0.26970375,0.2255356,0.2208117132487028,0.23810075
0.5801267,0.5878465187846519,0.57645655,0.45828402,0.4718646083118765,0.5345327965467203,0.5843625,0.5360815,0.6127812,0.4734012784040767,0.55943644
0.028967425,0.0500497380049738,0.033757515,0.028837137,0.009631708577902515,0.06605526339447365,0.06611953,0.032930937,0.013781983,0.07578830454729828,0.029592946
0.039017253,0.051900975190097516,0.05017612,0.024657069,0.018114426086865566,0.06464118353588165,0.03359645,0.03635137,0.03953028,0.03922211635332699,0.021709472
0.06601588,0.10243604624360463,0.07302136,0.086122595,0.07717031463021888,0.09118143088185691,0.08498136,0.080501795,0.064707145,0.09346870560812234,0.08412787
0.030807301,0.04602643960264396,0.030310206,0.04147949,0.02188781731326904,0.07745499225450077,0.09466822,0.04450237,0.016039524,0.09850458591027515,0.067718305
0.0931981,0.11307938130793814,0.105006546,0.048468158,0.05407645124458708,0.1818069818193018,0.0873983,0.09796399,0.08341594,0.05836563950193837,0.06044128
0.29185,0.25011655501165553,0.2616788,0.19580123,0.221772283306337,0.26927373307262664,0.26978773,0.25280696,0.31257138,0.21819682309180938,0.29037452
0.15359446,0.16197758619775862,0.16645724,0.15577628,0.15065299903917995,0.19703057029694296,0.14963192,0.16141622,0.13701448,0.1372411382344683,0.14867225
0.02962023,0.043625422362542236,0.032650363,0.046708643,0.02404722744283365,0.011401025859897412,0.08166402,0.03081865,0.04261492,0.07248954434937267,0.08463317
0.21147212,0.16636236663623666,0.21747652,0.14586544,0.14638926878335612,0.2759489124051087,0.17617214,0.18563056,0.21168572,0.15702412942144775,0.1794722
0.07453627,0.05173827817382782,0.06771316,0.024211286,0.029171155750269347,0.12525358747464124,0.057316847,0.048063926,0.07292405,0.03294622197677332,0.05160224
0.4462481,0.4359159935915994,0.44244927,0.40191126,0.41840872510452354,0.4132300186769981,0.43435198,0.48074192,0.44753653,0.41508104490486275,0.4517818
0.27004912,0.2379738337973834,0.26363468,0.18180203,0.19638940178336411,0.3124479387552061,0.25251374,0.2536925,0.27726164,0.21368221282093278,0.25004882
0.2642262,0.2843674684367469,0.2679997,0.27412084,0.26343561580613695,0.3132032486796751,0.2817566,0.318196,0.2654543,0.26074341564460496,0.26848552
0.029382363,0.051476033147603316,0.055452585,0.015281636,0.026760505605630338,0.0909373669062633,0.032833137,0.061590172,0.03863104,0.05683292040997522,0.014228254
0.09990772,0.09361127936112794,0.06373863,0.099212244,0.07454802447288147,0.14331698566830142,0.2314147,0.072843924,0.06704083,0.22638849358330962,0.19987994
0.02431795,0.04778295877829588,0.034568522,0.019765548,0.018406169104370148,0.08598589140141086,0.059116893,0.031022342,0.010424059,0.06793330407599825,0.019564345
0.02468568,0.039885289988529,0.043165132,0.024617419,0.01391854183511251,0.06415323358467664,0.026340567,0.037591845,0.02847353,0.03915320534919232,0.017758816
0.061186567,0.08729719472971947,0.038914606,0.07796899,0.05259386015563161,0.09231398076860192,0.15347204,0.056878515,0.044414457,0.14589295875357752,0.12195477
0.51327676,0.5045496504549651,0.52498144,0.47410947,0.4636602078196125,0.4900204509979549,0.5177228,0.54137754,0.50836986,0.47188570831314247,0.49920708
0.26056632,0.2748806474880648,0.25982773,0.25448048,0.2484201449052087,0.2811369718863028,0.27359128,0.31551176,0.264737,0.24992088499525308,0.26448715
0.040392824,0.07850659785065979,0.050477423,0.06606094,0.033477002008620124,0.09518907048109294,0.0760533,0.062183417,0.029960852,0.06837372410242344,0.04594628
0.08620631,0.03184811018481102,0.06780511,0.10102332,0.053297733197863996,0.11345307865469213,0.2050029,0.070186496,0.06315884,0.18123637087418226,0.15946168
0.032758772,0.048099994809999484,0.03554744,0.03191261,0.012566797754007864,0.06950619304938069,0.06808328,0.035816774,0.01623572,0.07403832444229948,0.035989806
0.18322405,0.1318972131897213,0.13219923,0.080302745,0.08780517526831053,0.24513958548604145,0.15153527,0.090256035,0.22474808,0.06790683807441028,0.16770726
0.5162075,0.5215422521542252,0.51542604,0.48580182,0.4938257596295456,0.5316885768311422,0.5133734,0.5582562,0.517757,0.4913210594792636,0.50470614
0.10521027,0.09205809920580992,0.117034286,0.07028369,0.055730227343813644,0.08970489102951089,0.055594094,0.02179011,0.117888436,0.05080550304833019,0.09070825
0.28972203,0.3080299308029931,0.29637486,0.27455118,0.27967239678034383,0.31810214818978516,0.28763685,0.32340017,0.3099549,0.27630026657801604,0.29601103
0.04946939,0.06844545084454508,0.08128034,0.04150761,0.050862896051773764,0.08581950141804985,0.038736425,0.049957313,0.05394585,0.059371443562286616,0.043925468
0.017497838,0.04483608948360895,0.034113057,0.0147242565,0.006014936060896163,0.05617091938290805,0.03660641,0.032379117,0.016206663,0.04103010246180615,0.01313744
0.04075022,0.054200651420065145,0.062457696,0.033737477,0.022406810344408622,0.08544320145567985,0.031115316,0.041557055,0.036634598,0.02393737543624253,0.02797068
0.020589732,0.054572449457244945,0.03685047,0.023939239,0.01653903799234228,0.07157459284254071,0.042160086,0.035196345,0.026341792,0.05656921339415281,0.00885925
0.13693795,0.09669875566987557,0.116720304,0.061019838,0.059878516592711,0.18328598167140184,0.08434337,0.084056616,0.13763991,0.04469564868173892,0.114688575
0.11142682,0.1359357335935734,0.12832186,0.08833003,0.0909977314598639,0.15281060471893954,0.120783575,0.14633848,0.12588385,0.11077508264650496,0.10111403
0.08462345,0.06299171629917164,0.06661406,0.03379287,0.0329949949796997,0.11357522364247763,0.05728761,0.07177973,0.05947027,0.03160507389630443,0.07659756
0.46161968,0.47235864723586474,0.44916755,0.34740815,0.37331047239862836,0.5238515776148422,0.44702625,0.44152808,0.46610892,0.3397797203867833,0.39901036
0.18527243,0.15742085574208559,0.10548034,0.16770822,0.12755607765336466,0.2816259718374028,0.39281684,0.09425446,0.14321974,0.3930314235818854,0.29583135
0.038776875,0.04020267802026781,0.029425576,0.051384248,0.023150900389054024,0.09548879045112095,0.12306435,0.049115434,0.018087659,0.12469406748164405,0.09530832
0.032210812,0.044567264456726444,0.032870576,0.024702718,0.01638629398317764,0.014731942526805746,0.06844322,0.028021617,0.02836347,0.0831845849910751,0.05037191
0.10431533,0.08797944479794448,0.11910595,0.07512151,0.07121241427274486,0.15387211461278852,0.08167096,0.10453424,0.099213645,0.07653973459238408,0.08287245
0.026506245,0.05627007262700726,0.039393276,0.027581483,0.018158817089529027,0.06703143329685667,0.049625807,0.027092708,0.024202716,0.06196061871763712,0.0150061725
0.38223475,0.3861354386135439,0.35929376,0.23899914,0.2679698160781889,0.4669796933020306,0.35265777,0.31002456,0.41706777,0.23611606416696385,0.3350765
