size_D,duration_D,app,dba,t01,t03,t04,t07,t08,t13,t14,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
0.3051035191291627,0.2587262209081947,0.2375471795521259,0.1671199305008071,0.1071639391924351,0.2690824386340892,0.2476134775836086,0.2124776389510431,0.1395541837208105,0.2422664789336552,0.2292501604955549,0.2106973969806336,0.1766151332720707,0.2683930373510249,0.2488994876827797,0.2351105246795328,0.2472478719591458,0.1773236789845096,0.3437278722022328,0.1417016441437036,0.2031505454369458,0.519171077889075
0.314358296145415,0.4656470929705037,0.4823408317798398,0.4085328673742263,0.3523244298000251,0.4536824135676485,0.2950284159509131,0.2395868838006578,0.2577313355908742,0.3773078551038774,0.16119035132547,0.2648501284537608,0.2212785109082068,0.2198102998781181,0.369615466564111,0.3290113208987371,0.2862983829250007,0.1814075302389204,0.4050188542144271,0.1894256264139286,0.3206592637702035,0.5896619700007768
0.3078736089779031,0.214059389683107,0.0651618685159625,0.0628714421132893,0.0417259392186921,0.1868293533237755,0.259692037067202,0.2743294012328285,0.2501393399448597,0.3115634537645255,0.3572263173123512,0.2853650597817389,0.2278654330437785,0.3151685409068527,0.22544631866321,0.2054497580184671,0.3023030178683401,0.2323250484840781,0.3074276403081804,0.2324901816754347,0.2367824472138793,0.4544108831026887
0.1572255193155227,0.092388247854424,0.0716039152070818,0.0766767335671176,0.0886112066006444,0.0826021057022551,0.5903725260360178,0.0504983683592884,0.0409681631240648,0.0317485507818554,0.6121341943191523,0.0489426402420708,0.0473886813867459,0.0543745968147356,0.6033949365285131,0.608712048891422,0.0673186114734492,0.0368502920259546,0.6815481352503636,0.0273403016984279,0.0346046885949885,0.2089122121575744
0.2484354947070342,0.2372771854112503,0.2461740902281961,0.1914878830535012,0.1149842260638118,0.2296171145872085,0.3494215105024011,0.1861220583299365,0.1441938647789662,0.2178053302317337,0.3194223913641316,0.2097498458070689,0.1793496657455069,0.2447228052047589,0.321582624662429,0.3245660998479991,0.2227316906043754,0.1647500189777254,0.407073473303795,0.1360720246152336,0.1942724224602135,0.466310210654383
0.3547391162358573,0.2405089535263639,0.1085082105932261,0.0937168265866705,0.0560131702903192,0.2163488838291897,0.2215264231918033,0.2868496292526177,0.2032681902452183,0.3095038743173833,0.2652975471375383,0.2959770181266773,0.2352163021021967,0.3320387454459313,0.1906628562212973,0.1691034314183119,0.3206787948633751,0.2616354800591231,0.2670825561089637,0.2308561775473014,0.2496129614799817,0.5104403185044187
0.3005503443559892,0.2476855004275303,0.2345106838141163,0.1653654845438079,0.1028996485517817,0.2581006101510767,0.2766571435236761,0.2089718307367867,0.1467360476631458,0.246217703021442,0.2472893204972227,0.2198299616290705,0.1862523283744122,0.2722731243245107,0.242922457555063,0.2405339044299718,0.2537528991930537,0.1908202772087614,0.3422679694993407,0.1534245387560422,0.2079433614515977,0.5107923647630296
0.4162664597197582,0.5384584055282674,0.4782323891910728,0.396293860199468,0.3822428598577764,0.5510028940463485,0.1415637101744901,0.3139189494548732,0.3884137556446129,0.4528708217363988,0.0902562991763369,0.347251771012831,0.2743631937870346,0.3288546874354592,0.2700566425531955,0.1628835806019859,0.3684106647848975,0.2425313790515815,0.2736205684641366,0.2666621488865021,0.4268971058767441,0.6942898216968167
0.2147719819147003,0.1695704450172587,0.1007974645049242,0.0955990450020238,0.0507129594825695,0.1612032353122285,0.3864524303966772,0.1927386402793418,0.2061634372539521,0.2576102031308116,0.4511337939221282,0.2142374850944107,0.1753288125008993,0.2552805524324608,0.3096049489722055,0.3145325490793613,0.2361529291577316,0.1568872353856067,0.4075773944792115,0.165647276373722,0.1924474953577944,0.3870900396434217
0.3480348299780852,0.2308138868640256,0.1848801423594333,0.1440117662565993,0.0991345143104927,0.2095833517234875,0.3262038000348701,0.2508114546904549,0.1672673594545691,0.2814733759383303,0.3021573459916617,0.2645481110397432,0.2450292481016812,0.3089592260503395,0.202595530921667,0.2244289153281148,0.2981646639349637,0.2431271335194182,0.2981266319796058,0.2106727044019264,0.2456163741760224,0.5103932635440321
0.3855883419818776,0.3284492185435249,0.264649881138585,0.1872097919156704,0.147836789247186,0.3332626525746467,0.1821946625651872,0.2800669488635003,0.1934524498286037,0.3003539005535216,0.1446569900794979,0.2774359123963776,0.2288801086094625,0.3269675796180047,0.1618793894271971,0.1415604963473454,0.3131959096018913,0.2507947422745568,0.2448459349949528,0.207122851188426,0.2861698892654281,0.5957006105499163
0.5885323376394554,0.4827178618883571,0.3552636609961127,0.3231234089499364,0.2961439095883431,0.4528785559599934,0.2237131990311645,0.4546105268159021,0.3343679767437021,0.4113738024451775,0.1335785746196332,0.4515789152655203,0.4010099700424965,0.4762967302461589,0.0794327576821502,0.0687162645200608,0.4857747423761552,0.4539388905480717,0.127847706318023,0.3861288192356168,0.4739649576104354,0.703502617615902
0.3509111502982174,0.2558372913559185,0.1275177283796853,0.1127703849281804,0.0819451874358632,0.2224987968696738,0.2453343181849807,0.2997613867172359,0.2547177118653039,0.3283889821173038,0.287173000650599,0.3175316739003425,0.2648814351370779,0.3440106387804654,0.194413228182604,0.1779434807654625,0.3393364525155968,0.2849759573560736,0.2681718067249922,0.2526887021008895,0.2716039809786092,0.5106211964419692
0.3351313158560023,0.2463845156792499,0.1113813737265856,0.0890996157628737,0.0681378788985381,0.2393948809812645,0.1770360399223032,0.2832052791632661,0.2264517026280507,0.2975429382363194,0.2550251781041832,0.2638039196383039,0.2011032735557255,0.3035780368275467,0.2039145608069118,0.1600777888456862,0.2966607136700863,0.222041799632608,0.2885800350571867,0.2011055625571558,0.2271747058797312,0.5078406499961395
0.3093120525575805,0.3108886999658303,0.3292033663553226,0.2392909664879464,0.1737049165659406,0.3002723437207764,0.3087746270892455,0.213387600918318,0.1566300999540437,0.2705717954461009,0.2123474868649849,0.237726558264799,0.2093015138149788,0.2676279915881476,0.2676865325262011,0.2773286836474779,0.2596234771817377,0.2108350817051012,0.3480368361270687,0.166435910025156,0.2440220639564797,0.5515135060073688
0.7031434340112841,0.5143922808289384,0.385928615391565,0.3738019968947607,0.354440722158343,0.4731662118444189,0.3088630918420886,0.5637746259475974,0.3746137973301542,0.4682649263755044,0.154225346790241,0.5495759587530906,0.5175982262349709,0.5753424119137841,0.0391340171767119,0.0596296579494058,0.5932715542624598,0.5988182131457074,0.0950728304302781,0.5027162652348766,0.5618749768294317,0.7410771108557603
0.3397876104541786,0.4225871905208215,0.4194941593751284,0.3359535235541608,0.3020494326902034,0.4393374287100966,0.2252986887653242,0.2613094342067473,0.2776155870342635,0.3823873209117325,0.1391681640331768,0.2812414042640598,0.2298125472511311,0.2887031079140909,0.2643167920698359,0.2181329218157928,0.3172878520384059,0.2081158992062132,0.3118831372858894,0.2108965384726252,0.3329360625283678,0.6249061353303454
0.6950695062203907,0.5475273614921855,0.3285232306105048,0.4336013875171481,0.421054607224464,0.5038640204285159,0.3262223197205798,0.6892358842727486,0.6836375489631725,0.7169959527798111,0.4060301453472845,0.7036908496591738,0.6688680228091035,0.7132679490146634,0.0864715971467821,0.0836456950441271,0.7438730960324237,0.6444765217920718,0.092292561199352,0.6607165077072308,0.6845296499871658,0.6718879560138611
0.6947472441837359,0.5445470006559591,0.3268502168706576,0.3818785097802672,0.3671588700684223,0.4826980916424165,0.2423832932380431,0.6258990218511256,0.5188552610109874,0.5460262132396914,0.2336430366707192,0.5985795779463755,0.5385304889681788,0.5972525841862611,0.0688327946918786,0.0515676759973123,0.6283450354803645,0.5930790199649082,0.0941580547672005,0.5476554886336037,0.5886066176629045,0.7114810904271103
0.3435952847866462,0.2749335794850065,0.1851087257265792,0.1403328369509948,0.0911133297822698,0.2621159376360499,0.2285534570216416,0.2725951459917361,0.175743395196088,0.2793258079919034,0.2280162146725901,0.2688428028071357,0.2247031380127981,0.3209409188238178,0.1766033636980425,0.1677235360433521,0.3024068017786246,0.2392927670563051,0.2696149014125747,0.2073669263938175,0.2497162493284948,0.5334200230914486
0.195020895110839,0.1910677071620896,0.205554796846603,0.1707150819849835,0.104283320568114,0.1805142016887161,0.4222514637714019,0.1706220600218039,0.1749192260506162,0.1802591026523815,0.4241988357740523,0.1942687726494819,0.1549465816481455,0.1987919875748209,0.4177663015990499,0.4150482450772331,0.1896740743786112,0.1416040170335227,0.4856281936198342,0.1088807572613311,0.1666971935875311,0.3867252190438335
0.4284046169921967,0.387133742185922,0.3351364748455043,0.2510686917746491,0.2192376379080234,0.3808766533856261,0.2331894254845608,0.3171949286273702,0.2453897141839253,0.3572622589879344,0.1508896206597482,0.3353562386583171,0.2900160981001531,0.372742646356099,0.151741056361976,0.1421961191340845,0.3710775474275933,0.3194473709584415,0.2183655933349363,0.2712430413200828,0.3583705751882523,0.6262379802593034
0.2319404888199984,0.1986094578298907,0.2100875589567944,0.1528264113838627,0.0919928425549455,0.2017096819501918,0.353825041561858,0.1595515915732954,0.1164824703538051,0.1456617998981029,0.3599753806266306,0.1602542011227773,0.1313604364753722,0.1841968481283256,0.390775792570017,0.3787458686393015,0.170379885088491,0.1200547190027039,0.4682363130141957,0.0767682484450711,0.1404577869963022,0.4188506348060001
0.2861090929939779,0.2382654636676305,0.1714427283191858,0.1209401739644205,0.0746495746562663,0.2319904604370877,0.255481867897547,0.230076088631071,0.1888087316243235,0.2620504789717734,0.2810279601340375,0.2411742298778988,0.1971576681657732,0.2911157332882413,0.2329095524230907,0.2178729139960711,0.266374458128194,0.194682366979972,0.3230489504413866,0.1772469363822524,0.2229969849607639,0.4834904296163109
0.3184125044980279,0.2369479561170933,0.0868402828474145,0.0773664115446499,0.0560975367269315,0.2131182937296937,0.217781681350083,0.2843903826005895,0.2472466991950164,0.3053965279331749,0.306422827789566,0.2816087621830363,0.2221117407794915,0.3101047378058609,0.2129299253214176,0.181517485242966,0.3040980312801058,0.2331027500424316,0.2919941329490201,0.223857389102509,0.2361238791467889,0.4778059110647414
0.1386572912285261,0.0885569853968636,0.0825741058774085,0.0961536256021652,0.1111986598240503,0.0770111798561481,0.6259290538466511,0.0769410263850816,0.071575023571312,0.0980218948765641,0.6518355782197696,0.0736964553218011,0.0422928282418816,0.0935564555295874,0.627930672936219,0.6416883156179379,0.0774748723142822,0.0531797857772955,0.6885572372764214,0.0525713744150177,0.0553032966470448,0.2160870594050351
0.2956761697701127,0.2264820451423199,0.15329948317266,0.129946665790484,0.0914337667389753,0.2300208620124504,0.2721871564649459,0.2498164714564366,0.2157707134615462,0.2935171206551831,0.3111810286566187,0.2578326534425916,0.209215275901982,0.3047580891218874,0.2271573703686818,0.2144705226868639,0.294454874580234,0.2062313138134976,0.3189058772945187,0.1972290718855627,0.2284218085030635,0.4802483727746238
0.2775071219437734,0.1983225054413689,0.1430423278929465,0.0965387704467612,0.0609675029255486,0.2034510411421244,0.2866490869487987,0.1947321117816572,0.1614972336788512,0.247936708605603,0.3366904623001141,0.1985123605449857,0.1681355463938222,0.2550177498283573,0.2573837934542237,0.2527600608934849,0.2375518388178346,0.154366631463936,0.3598522231996058,0.1472219358581149,0.1833617008217108,0.4515243555843127
0.3501562505481091,0.2795421302245541,0.2086047476806495,0.1391432219685182,0.1046561248771116,0.2858567379768479,0.1910240403937878,0.2576082147501788,0.1706800985122057,0.2763514075777495,0.1804552639241107,0.2551271653015848,0.2005075988881706,0.2957757375643262,0.1827928823144534,0.1614129047329963,0.2868341022587187,0.2170757551172578,0.2765910807101372,0.1781249598163387,0.2424130895173724,0.5584861785414975
0.3255310356206026,0.3003043308495868,0.2597400214087678,0.21636005174762,0.1620173163417622,0.2764050706092786,0.2722811668916313,0.2883506546012809,0.2142585284711882,0.3315442367303809,0.2485558334858368,0.2792326469058501,0.2484682134902735,0.3059446217846177,0.2416092208749363,0.2320654378124232,0.3072515495825658,0.2286548796990888,0.3134164023003801,0.211602270806665,0.2775102270080501,0.5388752286879388
0.246325064003466,0.2616962387002242,0.2676705421322778,0.1952131759380199,0.1615178157976949,0.2509670923508572,0.3457391012161191,0.1604920272462433,0.1398214822166633,0.1923312977046295,0.3206449913239243,0.1759286772069695,0.1264804847992158,0.1663856870869662,0.4165023295732787,0.4046200865637215,0.1782772118602216,0.1140178702995064,0.4678384716249548,0.0937645648513857,0.1680257854371499,0.4395438567295041
0.3560985864121653,0.4063194221254567,0.348532120008486,0.2385905718680859,0.2234485670005762,0.4068416277160992,0.139799889168378,0.2347212785616118,0.2151219229080301,0.3305570965673478,0.0927268109602684,0.24736499690664,0.1813845822469208,0.2557225614727862,0.2575453252692725,0.1887667454361726,0.2753651408636793,0.1836640164089708,0.3019978531534833,0.1776131776239352,0.2829734961121206,0.6095534286063153
0.2015968263570202,0.2345580075257798,0.2667051309250217,0.2403938932345521,0.179872677931415,0.2326608177616643,0.4460592666777442,0.1783215338462812,0.1691534294388257,0.1999744673372984,0.4101915659137377,0.1946080143825371,0.1581805512173211,0.2034909091218474,0.438455103288959,0.4323603275497982,0.1996125134523587,0.130619791300423,0.4961779166141634,0.1182838945416538,0.17634513160366,0.408011160545386
0.3506884994137279,0.2919202316216256,0.0191632349987375,0.1913226512299287,0.1802008581439358,0.2542397038310813,0.338001934642085,0.4833970607974694,0.5540456693942346,0.5861842767310337,0.5733419922540612,0.5077122879109363,0.4135176693436734,0.4900201345104297,0.2432457172801114,0.1917130200171969,0.5111337755685099,0.4181578363649157,0.2750182929133785,0.4637207431543905,0.4341566627946386,0.417833875212493
0.3405967440182025,0.2583052766439233,0.1795020323809631,0.1297826974026386,0.0845137496642995,0.2672347192771718,0.2067310769739528,0.2686089248306828,0.1841322636234518,0.2781506188946737,0.2284218580238468,0.2606271632346597,0.2112506257031871,0.3149141528478177,0.1801614673614398,0.1645867699058891,0.2947815697795517,0.2261034859804095,0.2786671647981611,0.1912430131674386,0.2396734901927693,0.5314306065401686
0.41096571151599,0.3181125381172613,0.2435718843345737,0.17253788883936,0.1471667904950291,0.3257767353389937,0.2076949703398536,0.3032980630465429,0.2186034102569063,0.3157613050758606,0.1878196670475064,0.2999492768066749,0.2596356321280946,0.3581347974404898,0.1685543270875477,0.1510759556749418,0.3369145663199716,0.271711219418625,0.2483399906909593,0.2335865935957594,0.2931165492456776,0.5824944520206441
0.5977399129005072,0.3769128593849417,0.2445821861949746,0.2292033572224713,0.1900136982337856,0.3354564263989521,0.2396764928094506,0.4725491955132581,0.2987462580656229,0.4277811195151635,0.2121608459030218,0.4843448548933322,0.4368242798783966,0.5116839066982528,0.0581880212039913,0.0949115907128192,0.5113200113403749,0.5061503609419516,0.1298414680767349,0.4177262065859835,0.436738514432199,0.641209644892808
0.3727485407432765,0.5081308748241855,0.4374982152637899,0.3556926762684422,0.3594299536156671,0.5222374492973401,0.0794130262353346,0.2852209640993872,0.3125069764878215,0.4408389846523239,0.0619911701833426,0.2918127589655717,0.2176736254631897,0.2807971928778467,0.2893654848552878,0.1786242262089929,0.3192530409386649,0.1715298573342514,0.3026663742877814,0.2050022584020346,0.3615929188133164,0.681398385365068
0.0691291406646919,0.0,0.0686589592951078,0.1486893362181682,0.2345095689434642,0.0,0.993250341949114,0.0,0.0517218282212574,0.0227369632542645,0.9971240808587656,0.0020655683035079,0.0297401389169259,0.0,0.9039565029396416,0.9461772701032451,0.0,0.0129238911373278,0.9655021529357164,0.0303478928585778,0.0080958523887457,0.0
0.3034812128844692,0.2964081697382952,0.2876226426357144,0.1983842492040335,0.1487007836429807,0.3014083085412201,0.2574442383518339,0.200014101697998,0.151271938293718,0.2483702432909245,0.1996480470886118,0.2156497011341036,0.1788687592499306,0.2447240206390465,0.2635294428287826,0.2542858399218047,0.2431206195832299,0.1814575121345509,0.3414103547719104,0.1461773083636024,0.2275415373198428,0.5381187319093215
0.3534809476625652,0.5531649262878304,0.556106782481594,0.4825412472470544,0.4362401197011753,0.5574387482582377,0.2057107343781846,0.3089935204991226,0.36102219371804,0.4907712516676631,0.0968350542224247,0.3213156374533861,0.2624154866342405,0.2777735663499126,0.3455557366427061,0.2542861422374772,0.3421420297692959,0.2063100807343639,0.3627889369670599,0.238269354420157,0.4023271664547143,0.6834374447332839
0.3291549409868873,0.260987368313841,0.1943789077656393,0.1325989558019574,0.0961828999085722,0.2641522996734963,0.2225868542564172,0.2490648611333659,0.182440626392788,0.2805905507892404,0.2218498741889001,0.2544649936738737,0.2067973505214619,0.3003554822733864,0.2005906393364808,0.1777301562050577,0.2847436340745552,0.2197130355070243,0.2861745366750848,0.1825383491543231,0.2403231840345376,0.5281087927710385
0.3555280193699803,0.2549426678696391,0.1383875382256213,0.1262301868742519,0.0900233470315671,0.2447104509306821,0.2265674816419778,0.3008759876179179,0.2440386719176334,0.3128664272405199,0.2819422249162646,0.3040674467441816,0.2523466123944234,0.3527441360110609,0.1766846478565084,0.167130045439455,0.3314741226438459,0.2692250900769719,0.2682079040474239,0.2375957253477146,0.2724043897827061,0.5160316329847704
0.3359015512399387,0.2441488463580117,0.1928274577531764,0.1314963073120297,0.0804846564358819,0.2490812313388954,0.2346882615069662,0.2478410758103067,0.164879310867187,0.2633772331232502,0.2292166796097248,0.2412851627991957,0.2043650193297006,0.2991330008042248,0.1991273507999969,0.1876745769598236,0.2762970365379114,0.213122095365573,0.299044513818647,0.1725815911534405,0.2201241140906333,0.5271668435146156
0.1828494244185214,0.1361856990615155,0.1214460114271517,0.0960741569990206,0.1000487602059617,0.1301880885173963,0.4877372054551422,0.0839549378296702,0.0615285890904338,0.0665995803722537,0.5069131433510601,0.0844454082689308,0.0565517452266105,0.088262888600754,0.5417473342465801,0.5390395619419759,0.0963441904372508,0.0473139391099987,0.608382137621767,0.0326036851225589,0.0634589413177982,0.2841459640747648
0.2395720961684247,0.2102677324208923,0.2052677063981885,0.1515541767293745,0.0860484119825067,0.2115970910086247,0.3312644832127746,0.1784287015716529,0.1533860376797871,0.1966091385607691,0.3373739370976026,0.1939388771030221,0.1625341618197911,0.2323321947581236,0.3268911951164101,0.3176060985585003,0.2115931128296652,0.1560205931580448,0.412212894582071,0.118445309884811,0.1810925879560991,0.4411166962152973
0.3194384680033236,0.2284102983352575,0.0887479339409637,0.0955556219193554,0.0777319385530908,0.2170507684153705,0.2628474436285323,0.2990945744103175,0.2845236039815166,0.3423900753192795,0.3610329966080831,0.3248286857969741,0.2641791856026881,0.3542437949321514,0.2061139225561695,0.1935411392300796,0.3448950980626158,0.2680999197262526,0.2799076054504092,0.2583130404399018,0.27739346683147,0.4613669497251434
0.279810618706018,0.2027645170682387,0.1328863762312662,0.0810845449600484,0.0427121177301184,0.1996663956801014,0.2545013068145075,0.1994849680305563,0.1443499117923724,0.2137514860436015,0.2942892046968049,0.2046866501329072,0.1620331040702871,0.2480985395397696,0.2466300359953908,0.2352954070546428,0.2349467156772678,0.1606033265595217,0.3392465405980072,0.1386144498408987,0.1773678140501491,0.4608579447458774
0.269633090159565,0.1921378940479407,0.1287442797691983,0.1015996577833924,0.0741753113904121,0.200237954712438,0.3052045637416886,0.1970690915266751,0.179953014335519,0.2615379319112219,0.3624588539246499,0.2001520936098648,0.1666937497793758,0.2516601768864527,0.2665273144231509,0.2598961610622043,0.246302560957815,0.1493169423742787,0.3683152618813305,0.153965090073897,0.1833306325599213,0.4386691465839033
0.3762759734811239,0.2623003982233026,0.1594226569942703,0.1555501155957204,0.1315025344982759,0.2442827830208133,0.2787370065475786,0.3453278592953208,0.2918294513825035,0.3707136035053858,0.3408612923690913,0.3708123223278802,0.3220514091294679,0.3992886310875891,0.1737010071528558,0.1807781926926474,0.4004627711675068,0.3405186027434981,0.2402200681426588,0.2916284069406563,0.3254888872019136,0.5184307229903878
0.1969452600652544,0.1693936126971425,0.1754698313031034,0.1609214546600333,0.0993632175847236,0.1728051373603182,0.4512686700942068,0.1447505685405594,0.1395779028668482,0.1652163120940568,0.4379572409332045,0.1804651588581479,0.1447078313810823,0.1998459327183822,0.3997725392696218,0.4035683139977711,0.1972459944031364,0.1263631299682792,0.479351131973991,0.1124992967618463,0.159056988326191,0.3748352652393009
