AFP,Input,Output,Enquiry,File,Interface,Added,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_4,Generated_Var_6,Effort
0.0134787823405105,0.0111654615057422,0.0114052953156822,0.01890756302521,0.0196277495769881,0.0,0.0013991163475699,0.144578313253012,0.0641337998497866,0.6865136,0.6642982,0.70996714,0.42763367,0.0642195113016082
0.0038837169455708,0.0029774564015312,0.0,0.0441176470588235,0.0,0.0,0.0,0.0,0.009049442195314,0.7536955,0.54404145,0.602898,0.5685963,0.0075099827819906
0.0197612656348163,0.0295618885580604,0.0,0.0766806722689075,0.0,0.0,0.0,0.036144578313253,0.0194911062668303,0.8061632,0.44739026,0.5176892,0.6851396,0.0161739385280433
0.1797361357016391,0.2206507868991918,0.2138492871690427,0.101890756302521,0.0,0.0,0.002061855670103,0.0602409638554216,0.2001502134129586,0.48865297,0.39477614,0.0,0.36528048,0.1660988387002234
0.0021131989262664,0.0,0.0114052953156822,0.0,0.0084602368866328,0.0,0.002061855670103,0.0602409638554216,0.0057337558848852,0.7572074,0.54960704,0.60419685,0.547979,0.0058248159138366
0.0026843337712033,0.0014887282007656,0.0048879837067209,0.0157563025210084,0.0023688663282571,0.0031806615776081,0.0039027982326951,0.0240963855421686,0.0048544578578101,0.66480803,0.3916464,0.50464576,0.8772262,0.0049455984174085
0.0055400079958878,0.0069119523606975,0.0016293279022403,0.0126050420168067,0.0047377326565143,0.0,0.0025773195876288,0.144578313253012,0.0767370715711956,0.5893544,0.84095114,0.86640394,0.21731052,0.0636883173975162
0.0035410360386087,0.0032964695874096,0.0114052953156822,0.009453781512605,0.0023688663282571,0.0,0.0022827687776141,0.0,0.0048544578578101,0.7836653,0.4695194,0.5429891,0.68077385,0.0040297468586291
0.0169627048946256,0.0054232241599319,0.0427698574338085,0.0,0.0355329949238578,0.0286259541984732,0.0225331369661266,0.2771084337349397,0.037571671948561,0.7326857,0.5861321,0.6389899,0.5139275,0.037659816097007
0.0134216688560169,0.0072309655465759,0.0317718940936863,0.0231092436974789,0.0209813874788494,0.0089058524173027,0.0179675994108983,0.072289156626506,0.0029309934235835,0.6537876,0.30445823,0.43399823,1.0,0.0030223101439718
0.0050831001199383,0.0022330923011484,0.0187372708757637,0.0031512605042016,0.0148900169204737,0.0,0.0083946980854197,0.1686746987951807,0.0650680540035538,0.6256305,0.7777697,0.80960995,0.2892853,0.0539986079056306
0.0183905420069678,0.0106337728626116,0.0179226069246435,0.0640756302521008,0.0362098138747884,0.0,0.0229749631811487,0.0120481927710843,0.0066680100386524,0.83116233,0.39048037,0.4707722,0.76630986,0.0055317434150272
0.0052544405734193,0.0017014036580178,0.0020366598778004,0.0409663865546218,0.0175972927241962,0.0,0.0082474226804123,0.0843373493975903,0.0068695158365238,0.7913208,0.48178867,0.5458993,0.6355068,0.006960471846723
0.010451767662345,0.000957039557635,0.0415478615071283,0.0,0.0033840947546531,0.0489821882951653,0.014580265095729,0.0843373493975903,0.0388356628624814,0.7322392,0.58475876,0.6384375,0.5181211,0.0322196578378576
0.0029127877091781,0.0041471714164185,0.0016293279022403,0.0,0.0047377326565143,0.0063613231552162,0.0028718703976435,0.0843373493975903,0.0080602319148546,0.7483757,0.5610345,0.61572284,0.5397939,0.0081510788731362
0.0097664058484208,0.0078689919183326,0.0073319755600814,0.0346638655462184,0.0192893401015228,0.0,0.0112665684830633,0.0481927710843373,0.0122552162523585,0.8122742,0.44385284,0.5122561,0.68048465,0.0123456790123456
0.006225369809812,0.004572522330923,0.0289205702647657,0.0073529411764705,0.0,0.0,0.0027982326951399,0.0120481927710843,0.0122185788345637,0.7847217,0.48995933,0.5542978,0.63026035,0.0101293182400996
0.003655263007596,0.004572522330923,0.0040733197556008,0.0042016806722689,0.0050761421319796,0.0,0.000441826215022,0.0240963855421686,0.0261591163054827,0.6957071,0.6483062,0.6955855,0.44582668,0.0217056819430706
0.0076532069221543,0.0066992769034453,0.0,0.0283613445378151,0.015228426395939,0.0,0.0010309278350515,0.036144578313253,0.0245653886314092,0.73107684,0.5904849,0.6424108,0.50707453,0.0203868556984283
0.1245645096807356,0.0750744364100382,0.2639511201629328,0.2478991596638655,0.0795262267343485,0.0,0.1343888070692194,0.216867469879518,0.3051713715217351,0.650522,0.7295766,0.76782393,0.3501012,0.2654870498589589
0.0,0.0,0.0040733197556008,0.0,0.0,0.0,0.0003681885125184,0.0120481927710843,0.0038102914506585,0.68128574,0.67983127,0.72189164,0.40208325,0.0039015276404
0.0110800159917756,0.0022330923011484,0.0680244399185336,0.0031512605042016,0.0033840947546531,0.0,0.01480117820324,0.0481927710843373,0.027276557548224,0.75931305,0.5409459,0.59799457,0.5639482,0.0226398505330256
0.0087383631275344,0.0068056146320714,0.0146639511201629,0.009453781512605,0.0094754653130287,0.0127226463104325,0.011561119293078,0.0843373493975903,0.0315631354302148,0.72024244,0.6056268,0.657204,0.49438092,0.0316518298714144
0.0099377463019018,0.0063802637175669,0.0085539714867617,0.0304621848739495,0.0240270727580372,0.0,0.0133284241531664,0.0602409638554216,0.0328454450530326,0.7243436,0.59866464,0.65088844,0.5020915,0.0272557423892735
0.0028556742246844,0.0038281582305401,0.0085539714867617,0.0,0.0,0.0,0.000441826215022,0.0843373493975903,0.0141603619776878,0.7128607,0.6184675,0.66875184,0.47977266,0.0117412169835513
0.0230167342509566,0.021054870267971,0.0057026476578411,0.1039915966386554,0.0307952622673434,0.0063613231552162,0.0303387334315169,0.2289156626506024,0.1068530289985161,0.6458542,0.7370795,0.7747672,0.34232023,0.1069348280030772
0.0193614712433605,0.021054870267971,0.0057026476578411,0.0346638655462184,0.0260575296108291,0.0,0.0007363770250368,0.0240963855421686,0.0209016468519298,0.81430507,0.42857283,0.50224453,0.7122431,0.0173462285232809
0.1439259809240961,0.0589111016588685,0.2089613034623217,0.0693277310924369,0.237901861252115,0.1399491094147582,0.1513991163475699,0.144578313253012,0.0971257945739984,0.75616944,0.4636839,0.5335439,0.66527075,0.0972084844488405
0.013764349762979,0.0029774564015312,0.0374745417515274,0.0598739495798319,0.0,0.0190839694656488,0.0120765832106038,0.0843373493975903,0.0319478283170602,0.73281336,0.5938968,0.64343697,0.49532092,0.0320364875261017
0.0112513564452567,0.0,0.0810590631364562,0.0,0.0,0.0031806615776081,0.0073637702503681,0.0481927710843373,0.0039385224129403,0.8728801,0.33117247,0.4132268,0.8175545,0.0032604315492544
0.0347249985721628,0.0195661420672054,0.055397148676171,0.1081932773109243,0.0450084602368866,0.0,0.027761413843888,0.072289156626506,0.0689149828720071,0.7329345,0.5995219,0.6466428,0.48178127,0.0571857713301828
0.0093666114569649,0.0,0.0317718940936863,0.0105042016806722,0.0057529610829103,0.0458015267175572,0.0130338733431516,0.1325301204819277,0.1917968821557456,0.5341238,0.9325426,0.95019484,0.118595995,0.1591750009158515
0.0158204352047518,0.0047851977881752,0.0635437881873727,0.0283613445378151,0.0125211505922165,0.0,0.0195139911634757,0.0602409638554216,0.0262507098499697,0.7683853,0.5316376,0.58756876,0.5666176,0.0263398908304941
0.0024558798332286,0.0013823904721395,0.0069246435845213,0.0063025210084033,0.0033840947546531,0.0031806615776081,0.0014727540500736,0.0120481927710843,0.029401527780322,0.64563864,0.73539984,0.77390885,0.34674528,0.0243982855258819
0.0020560854417728,0.0006380263717566,0.0114052953156822,0.0,0.0,0.0159033078880407,0.0043446244477172,0.072289156626506,0.0045796772243492,0.7519781,0.5551939,0.6103353,0.5459174,0.0046708429497747
0.0054257810269004,0.0031901318587834,0.0028513238289205,0.0504201680672268,0.0050761421319796,0.0,0.0,0.0481927710843373,0.0506512301013024,0.63493866,0.7540123,0.790647,0.3255711,0.0420375865479723
0.0260437489291221,0.0248830284985112,0.0179226069246435,0.1092436974789916,0.0399323181049069,0.0,0.0317378497790868,0.144578313253012,0.0889006942790672,0.6893759,0.6699756,0.7116896,0.40813482,0.0737810015752646
0.1219944028785196,0.0916631220757124,0.0256619144602851,0.5157563025210085,0.1752961082910321,0.1908396946564885,0.1645066273932253,1.0,0.0433970213779332,0.0,0.8678171,0.11859979,0.32333627,0.0434846320108436
0.0156490947512707,0.0021267545725223,0.0509164969450101,0.0409663865546218,0.0307952622673434,0.0108142493638676,0.0215022091310751,0.144578313253012,0.1029328252944732,0.65313256,0.72236407,0.7621858,0.36157554,0.1030149833315016
0.0057113484493688,0.0,0.0342158859470468,0.0,0.0057529610829103,0.0031806615776081,0.003460972017673,0.0120481927710843,0.0330835882686988,0.70435697,0.63325983,0.6820546,0.46294427,0.027457229732205
0.008624136158547,0.0,0.0085539714867617,0.0756302521008403,0.0084602368866328,0.0254452926208651,0.0054491899852724,0.0120481927710843,0.0099653776401839,0.79594105,0.46569973,0.5339871,0.6636631,0.0082609810601897
0.0031983551316465,0.0,0.0260692464358452,0.0,0.0,0.0,0.0039764359351988,0.0120481927710843,0.0105332576160032,0.7381006,0.5745628,0.6292682,0.52972037,0.008737223870755
0.0203895139642469,0.0170140365801786,0.0109979633401221,0.1008403361344537,0.0243654822335025,0.0,0.0191458026509572,0.108433734939759,0.1863745443221161,0.5764643,0.85572815,0.88211995,0.20985445,0.1546690112466571
0.0030841281626592,0.00191407911527,0.0040733197556008,0.0031512605042016,0.0094754653130287,0.0,0.0011782032400589,0.0240963855421686,0.0165967502610416,0.70577043,0.630801,0.6798433,0.46574172,0.0137744074440414
0.0171340453481066,0.0133985538068906,0.005295315682281,0.0619747899159663,0.0517766497461928,0.0190839694656488,0.0280559646539028,0.0783132530120482,0.0470058070307204,0.6954743,0.5882586,0.6607777,0.588114,0.0470930871524343
0.034325204180707,0.0145682688217779,0.0708757637474541,0.1228991596638655,0.049746192893401,0.0,0.042341678939617,0.0240963855421686,0.0168348934767077,0.8300666,0.414479,0.48533997,0.7119733,0.0169249368062424
0.03158375692501,0.0175457252233092,0.0509164969450101,0.0976890756302521,0.0402707275803722,0.0,0.0369661266568483,0.144578313253012,0.1043433658795728,0.66780496,0.689561,0.7349976,0.40780312,0.1044253947320218
0.0083956822205722,0.0022330923011484,0.015478615071283,0.0409663865546218,0.0023688663282571,0.0260814249363867,0.0107511045655375,0.036144578313253,0.0444595064939823,0.6841435,0.6684209,0.71367484,0.42294306,0.0368905007876323
0.0037694899765834,0.0031901318587834,0.0020366598778004,0.0199579831932773,0.0071065989847715,0.0,0.0029455081001472,0.0843373493975903,0.080584000439649,0.53390366,0.9325563,0.95032424,0.11903267,0.0668754808220683
0.0072534125306984,0.0044661846022968,0.0260692464358452,0.0,0.0071065989847715,0.0,0.0,0.0120481927710843,0.0120170730366923,0.7662543,0.51654196,0.5799628,0.60679936,0.0099644649595193
0.0049688731509509,0.0013823904721395,0.0228105906313645,0.0,0.0033840947546531,0.0254452926208651,0.0087628865979381,0.0843373493975903,0.0824158713293887,0.5625563,0.86327386,0.89419097,0.22164057,0.0219254863171777
0.0039408304300645,0.0025521054870267,0.0097759674134419,0.009453781512605,0.0071065989847715,0.0,0.0057437407952871,0.036144578313253,0.0192896004689589,0.70440924,0.6331688,0.6819727,0.4630482,0.0174011796168077
0.0023987663487349,0.0044661846022968,0.0,0.0147058823529411,0.0,0.0,0.0014727540500736,0.1325301204819277,0.0079686383703676,0.7185713,0.6154149,0.66382194,0.47482538,0.0066124482543869
0.0618539037066651,0.0378562313908974,0.0342158859470468,0.1785714285714285,0.2263959390862944,0.0133587786259541,0.0957290132547864,0.144578313253012,0.0968876513583322,0.71919686,0.59664494,0.65255606,0.51781565,0.0804117668608272
0.0071391855617111,0.0044661846022968,0.0044806517311608,0.0336134453781512,0.0118443316412859,0.0089058524173027,0.0098674521354933,0.0843373493975903,0.0057520745937826,0.80539274,0.4479353,0.5184319,0.6854928,0.0047624281056526
0.0037694899765834,0.0025521054870267,0.0036659877800407,0.0,0.0121827411167512,0.0,0.0,0.0481927710843373,0.0061550861895253,0.7679169,0.51540595,0.5783837,0.60594285,0.0051104516979887
0.0045119652750014,0.00191407911527,0.0081466395112016,0.0,0.0145516074450084,0.0,0.0026509572901325,0.072289156626506,0.0022715199032772,0.80265737,0.42570716,0.50700986,0.74380255,0.0018866542110854
0.1758524187560683,0.1128243300723096,0.4109979633401222,0.8109243697478992,0.0815566835871404,0.0031806615776081,0.0400589101620029,0.0843373493975903,0.0775797321804759,1.0,0.0,0.034904413,0.8837354,0.0776642121844891
0.0041692843680392,0.0026584432156529,0.0187372708757637,0.0,0.0047377326565143,0.0095419847328244,0.0073637702503681,0.0240963855421686,0.0074923519390353,0.74408305,0.5568958,0.61568546,0.55870384,0.007583250906693
0.0057684619338625,0.0031901318587834,0.0268839103869653,0.0,0.0023688663282571,0.0,0.0013254786450662,0.0120481927710843,0.0243822015424352,0.707451,0.6278777,0.6772145,0.46906722,0.0244715536505843
0.017076931863613,0.0162696724797958,0.0338085539714867,0.0,0.037901861252115,0.0063613231552162,0.0173784977908689,0.0602409638554216,0.045833409661287,0.72158957,0.60328364,0.655097,0.49704665,0.0459207971571967
0.0076532069221543,0.0079753296469587,0.0130346232179226,0.0031512605042016,0.0209813874788494,0.0,0.0126656848306332,0.108433734939759,0.003553829526095,0.8019182,0.43928376,0.51531726,0.71331745,0.0036450892039418
0.0466617168313438,0.031050616758826,0.1327902240325865,0.1628151260504201,0.01082910321489,0.0,0.029160530191458,0.144578313253012,0.2017622597959295,0.6423878,0.75726795,0.78842723,0.30202773,0.2018353665237938
0.1970986349877206,0.0514674606550404,0.7458248472505091,0.3340336134453781,0.0703891708967851,0.0903307888040712,0.2029455081001472,0.2771084337349397,0.5995530235029035,0.59962493,0.81347674,0.8447466,0.2603244,0.5995896985016669
0.003655263007596,0.0015950659293917,0.0130346232179226,0.0,0.0094754653130287,0.0031806615776081,0.0058910162002945,0.0843373493975903,0.044770924545238,0.61770856,0.7839838,0.8176004,0.29147395,0.0371469392240905
0.0031412416471528,0.0004253509145044,0.0228105906313645,0.0,0.0023688663282571,0.0,0.0008100147275405,0.072289156626506,0.0040484346663247,0.7791103,0.5034677,0.5652561,0.61030644,0.0041396490456826
0.0278713804329202,0.0129732028923862,0.0114052953156822,0.1186974789915966,0.0923857868020304,0.0063613231552162,0.0334315169366715,0.0843373493975903,0.0427009104398322,0.7288854,0.59381133,0.64555657,0.5038839,0.0427885848261713
0.0159346621737392,0.0213738834538494,0.0,0.0378151260504201,0.0257191201353637,0.0,0.0072901325478645,0.0481927710843373,0.0537104544871677,0.6879482,0.6618026,0.70772284,0.4304726,0.0445653368502033
0.0277000399794391,0.0142492556358996,0.025254582484725,0.1470588235294117,0.0307952622673434,0.0426208651399491,0.0363770250368188,0.2409638554216867,0.1589147996849182,0.5860093,0.83912456,0.86718833,0.22874342,0.1589918306040957
0.0069107316237363,0.0063802637175669,0.0264765784114052,0.0,0.0,0.0,0.0010309278350515,0.0602409638554216,0.0135375258751763,0.73155123,0.5905267,0.64217335,0.5059655,0.0136278711946367
0.0111371294762693,0.0049978732454274,0.0175152749490835,0.0063025210084033,0.009813874788494,0.0661577608142493,0.0168630338733431,0.4216867469879518,0.148015167890967,0.5429129,0.9231841,0.9398959,0.121986024,0.1480931970546214
0.0004569078759495,0.0012760527435133,0.0020366598778004,0.0,0.0,0.0,0.0012518409425625,0.1204819277108433,0.0133909762039971,0.55441517,0.89408237,0.91661197,0.16622125,0.013481334945232
0.0029127877091781,0.0010633772862611,0.010183299389002,0.0,0.0104906937394247,0.0031806615776081,0.0052282768777614,0.0,0.0024363882833537,0.7791311,0.4648307,0.542765,0.70149666,0.0020148734293145
0.003655263007596,0.0,0.0081466395112016,0.0378151260504201,0.0033840947546531,0.0,0.0041237113402061,0.0,0.0073274835589587,0.7277913,0.5918671,0.6450298,0.5108036,0.0060812543502949
0.0091381575189902,0.0034028073160357,0.0057026476578411,0.0262605042016806,0.0094754653130287,0.044529262086514,0.0124447717231222,0.0602409638554216,0.0100569711846709,0.7516506,0.5389681,0.60107595,0.5849292,0.0083342491848921
0.0766462961905305,0.0403019991492981,0.1828920570264765,0.2846638655462185,0.0741116751269035,0.0127226463104325,0.0863770250368188,0.0843373493975903,0.0698125996079796,0.7425819,0.60312605,0.6434119,0.4527348,0.0579367696083818
0.1186818207778856,0.0916631220757124,0.1808553971486761,0.3182773109243697,0.1478849407783418,0.0,0.1506627393225331,0.0963855421686747,0.4116030702156112,0.5654713,0.85793054,0.8894723,0.22805323,0.4116569586401436
0.0139356902164601,0.0076563164610803,0.0,0.1123949579831932,0.009813874788494,0.0279898218829516,0.0185567010309278,0.144578313253012,0.2302661708402791,0.53223836,0.9326589,0.9513037,0.12233453,0.2141810455361395
0.005311554057913,0.0039344959591663,0.0105906313645621,0.0105042016806722,0.009813874788494,0.0,0.0075110456553755,0.0481927710843373,0.0039018849951455,0.7843335,0.47011748,0.54296803,0.6779391,0.0028757738945671
0.006054029356331,0.0052105487026797,0.0158859470468431,0.0,0.0050761421319796,0.0,0.0039027982326951,0.0481927710843373,0.0321493341149315,0.67962605,0.676279,0.7207415,0.41400373,0.0266695973916547
0.0159346621737392,0.00191407911527,0.0757637474541751,0.0220588235294117,0.0050761421319796,0.0381679389312977,0.0220913107511045,0.1204819277108433,0.0223488248548242,0.7259761,0.59621,0.64855874,0.5044125,0.0224383631900941
0.0108515620538009,0.0110591237771161,0.0028513238289205,0.0808823529411764,0.0,0.0,0.0,0.0843373493975903,0.0202421733316235,0.7202083,0.6253659,0.6687074,0.44784316,0.0167967175880133
0.0087954766120281,0.0052105487026797,0.0057026476578411,0.0346638655462184,0.0165820642978003,0.0063613231552162,0.0114138438880706,0.1204819277108433,0.0586748245983623,0.6379534,0.7487683,0.78593105,0.3315366,0.0486866688647104
0.0050259866354446,0.0022330923011484,0.0167006109979633,0.0,0.0165820642978003,0.0095419847328244,0.0011782032400589,0.0963855421686747,0.012786458810383,0.7106727,0.6222737,0.67217463,0.47544262,0.0128768729164377
0.0245587983322862,0.0087196937473415,0.090427698574338,0.0199579831932773,0.0287648054145516,0.0063613231552162,0.0077319587628865,0.072289156626506,0.0659290333217314,0.69782645,0.6446195,0.6922703,0.4500213,0.0660145803568157
0.1772802558684105,0.2146958740961293,0.2480651731160896,0.2605042016806723,0.0531302876480541,0.0508905852417302,0.2292341678939617,0.2771084337349397,0.7702833904266427,0.52212006,0.97749984,0.98298055,0.037988402,0.6238597648093197
0.0082243417670912,0.003721820501914,0.0028513238289205,0.0598739495798319,0.0081218274111675,0.0127226463104325,0.0105301914580265,0.0240963855421686,0.0595724413343347,0.6317467,0.7595649,0.7956404,0.31925395,0.0518371982269113
0.0377520132503284,0.0367928541046363,0.0395112016293279,0.1281512605042016,0.0267343485617597,0.0,0.0107511045655375,0.0602409638554216,0.1264906849365256,0.6314704,0.7620002,0.79720974,0.314092,0.1049749056672894
0.0068536181392426,0.0020204168438962,0.0378818737270875,0.0031512605042016,0.0033840947546531,0.0190839694656488,0.0,0.1686746987951807,0.0109912253384381,0.7162554,0.6189519,0.6671588,0.4714028,0.0110818038612301
0.0182763150379804,0.0344534240748617,0.0276985743380855,0.0147058823529411,0.0,0.0,0.0151693667157584,0.0843373493975903,0.0394401802560955,0.70686084,0.6314968,0.679646,0.4617775,0.0395281532769168
0.3241190245016848,0.2361760952786048,0.1849287169042769,0.8613445378151261,0.3847715736040609,0.1978371501272264,0.3639911634756995,0.4337349397590361,0.3843814687940794,0.5355575,0.92971283,0.9477565,0.12222641,0.3844378503132212
0.0029699011936718,0.0028711186729051,0.0016293279022403,0.0252100840336134,0.0057529610829103,0.0,0.005301914580265,0.036144578313253,0.0086281118906739,0.7067875,0.6289247,0.67818993,0.468007,0.0071619591896545
0.0147352789993717,0.0028711186729051,0.0541751527494908,0.0535714285714285,0.0115059221658206,0.0566157760814249,0.0051546391752577,0.0963855421686747,0.0485812159958966,0.6772643,0.6803874,0.7244361,0.40932992,0.0486683518335348
0.0119367182591809,0.008294342832837,0.0065173116089613,0.0588235294117647,0.0260575296108291,0.0,0.0167157584683357,0.036144578313253,0.1215263148253311,0.58582175,0.8394509,0.8674817,0.22837235,0.1008535736527823
0.0519732708892569,0.0487026797107613,0.0961303462321792,0.0588235294117647,0.0196277495769881,0.0483460559796437,0.0650957290132547,0.0602409638554216,0.1056989503379801,0.69672614,0.64653325,0.69399136,0.4478442,0.0877202622998864
0.0032554686161402,0.0028711186729051,0.0048879837067209,0.0063025210084033,0.0047377326565143,0.0,0.002061855670103,0.0120481927710843,0.0048544578578101,0.7299079,0.5751937,0.6341602,0.54567015,0.0040297468586291
0.002570106802216,0.0038281582305401,0.0,0.0168067226890756,0.0,0.0,0.0,0.0,0.0145816922823279,0.6767527,0.6812772,0.72523636,0.40831748,0.0120892405758874
0.0134787823405105,0.0093577201190982,0.0427698574338085,0.0283613445378151,0.0267343485617597,0.0,0.0220176730486008,0.144578313253012,0.015369396764916,0.7543632,0.5467898,0.60412836,0.5606857,0.0081327618419606
0.002570106802216,0.0025521054870267,0.0114052953156822,0.0,0.0,0.0,0.0,0.0120481927710843,0.0081518254593416,0.7081148,0.626723,0.676176,0.47038093,0.0067589845037916
0.0081101147981038,0.0042535091450446,0.0219959266802443,0.0157563025210084,0.0071065989847715,0.0,0.0081737849779086,0.0240963855421686,0.0221656377658502,0.7024597,0.63656,0.6850224,0.45918998,0.0193061508590687
0.0053686675424067,0.0047851977881752,0.0016293279022403,0.0283613445378151,0.009813874788494,0.0,0.0077319587628865,0.072289156626506,0.0250050376449467,0.66706574,0.6981275,0.7403898,0.3891477,0.0250943327105542
0.0166200239876634,0.010102084219481,0.0334012219959266,0.0283613445378151,0.0257191201353637,0.0,0.0101620029455081,0.108433734939759,0.0531608932202458,0.67267853,0.6883641,0.73160946,0.40025517,0.0532476096274315
0.0137072362784853,0.0133985538068906,0.0016293279022403,0.1029411764705882,0.0071065989847715,0.0,0.0042709867452135,0.0963855421686747,0.082800564216234,0.6010658,0.812934,0.84363526,0.25853884,0.0828845660695314
0.0122793991661431,0.0165886856656741,0.0085539714867617,0.0,0.009813874788494,0.0063613231552162,0.000441826215022,0.036144578313253,0.0656176152704757,0.65417385,0.7205528,0.760557,0.36363614,0.0544565336850203
0.1127991318750357,0.0271161207996597,0.4105906313645621,0.2016806722689075,0.0534686971235194,0.0,0.1187776141384388,0.1204819277108433,0.0459616406235688,0.7603183,0.5420582,0.59808683,0.5591825,0.0460490163754258
0.0027985607401907,0.0015950659293917,0.015071283095723,0.0,0.0,0.0031806615776081,0.0,0.0120481927710843,0.0,0.7727964,0.46580845,0.5468327,0.7126719,0.0
0.0026843337712033,0.0053168864313058,0.0,0.0031512605042016,0.0,0.0,0.0,0.0120481927710843,0.009324222828775,0.69720465,0.6457012,0.69324297,0.44879052,0.0077297871560977
0.0134216688560169,0.0096767333049766,0.0048879837067209,0.0462184873949579,0.0203045685279187,0.0318066157760814,0.0189248895434462,0.0240963855421686,0.0194361501401381,0.7006929,0.631776,0.68321455,0.47424752,0.0161189874345166
0.000171340453481,0.0,0.0,0.0063025210084033,0.0023688663282571,0.0,0.0007363770250368,0.144578313253012,0.0032973676015314,0.6479634,0.7313561,0.7702724,0.35134563,0.0033886507674836
0.0803586726826203,0.0427477669076988,0.1759674134419551,0.0,0.0852791878172588,0.0413486005089058,0.0276877761413843,0.1325301204819277,0.0310135741632929,0.73634213,0.5745838,0.6302519,0.5334143,0.0311023189361468
0.0033125821006339,0.0003190131858783,0.0105906313645621,0.0,0.0023688663282571,0.022264631043257,0.0052282768777614,0.0481927710843373,0.0327904889263404,0.6236409,0.77366483,0.80832064,0.30321336,0.0285379345715646
0.0049117596664572,0.0038281582305401,0.0,0.0336134453781512,0.0081218274111675,0.0,0.0,0.072289156626506,0.0026928502079173,0.76520663,0.514016,0.5790717,0.6149934,0.0022346778034216
